0.05,"{4.78220783041334*^-12, 1.6480453682414852*^-11, 6.203617913553339*^-11, 2.5150097216516696*^-10, 1.0764948693445967*^-9, 4.737817986425755*^-9, 2.0783922247420575*^-8, 8.82555545974014*^-8, 3.561551080900067*^-7, 1.361517135720929*^-6, 4.966396493937652*^-6, 0.00001744800192469436, 0.00005940394815957343, 0.00019639175609907018, 0.0006297852611746562, 0.0019532724794497176, 0.005836940808117841, 0.016734759888474143, 0.045821215894518035, 0.11919134305166607, 0.29260217838507774, 0.6717174230171815, 1.423485812266717, 2.738749015787242, 4.705074050249183, 7.154957395581152, 9.689476564935946, 11.916695861967282, 13.643839690243817, 14.86742205515541, 15.669587633872617, 16.139489156471743, 16.34021838999959, 16.300713482830407, 16.0151970255917, 15.443146855738092, 14.511117378596762, 13.126692222112696, 11.225076012909154, 8.86255113778914, 6.306604967582358, 3.981446330461578, 2.2282302718918907, 1.1192133890919542, 0.5133676305697918, 0.21841217587802994, 0.08719404745574735, 0.03293094487643854, 0.011837488907262333, 0.004070202523954418, 0.0013446639361826163, 0.00042858860676257273, 0.00013226562344018214, 0.00003961741814476545, 0.000011520001702982942, 3.2411496272257774*^-6, 8.757198127228746*^-7, 2.2508411669907972*^-7, 5.4777453107151504*^-8, 1.2725681046301622*^-8, 2.88752958277349*^-9, 6.600143033720443*^-10, 1.56604300057192*^-10, 3.9520715050082176*^-11, 1.0798304951854167*^-11, 3.234437915736497*^-12, 1.0709050997339578*^-12, 3.9383701886254535*^-13, 1.611193649936636*^-13, 7.314866848209192*^-14, 3.658279786133033*^-14, 1.9879529143560406*^-14, 1.150349128693062*^-14, 6.924576920803985*^-15, 4.2557964577184006*^-15, 2.655498952530841*^-15, 1.6968033046883708*^-15, 1.1281079763163608*^-15, 7.923676778077744*^-16, 5.943590584990748*^-16, 4.791181138230665*^-16, 4.1634867791790793*^-16, 3.905326307069002*^-16, 3.9556750754535377*^-16, 4.3262880004220456*^-16, 5.105821569884356*^-16, 6.490827983276133*^-16, 8.852852404654138*^-16, 1.2855459687647745*^-15, 1.962987937902267*^-15, 3.1014603745417346*^-15, 4.997367792992239*^-15, 8.176311683548569*^-15, 1.3728324048809772*^-14, 2.4164606050289067*^-14, 4.5627332046403876*^-14, 9.411135427096139*^-14, 2.1449717086540165*^-13, 5.432356757445659*^-13, 1.5302896148782243*^-12}","{5.432356757443375*^-13, 2.1449717086418065*^-13, 9.411135427093208*^-14, 4.562733204620371*^-14, 2.416460605064038*^-14, 1.3728324049884702*^-14, 8.17631168217078*^-15, 4.9973677917899165*^-15, 3.101460374586058*^-15, 1.962987937738934*^-15, 1.2855459687406545*^-15, 8.852852404976816*^-16, 6.490827983372608*^-16, 5.105821569932436*^-16, 4.326288000358926*^-16, 3.9556750754049666*^-16, 3.905326307269719*^-16, 4.1634867793056806*^-16, 4.79118113826352*^-16, 5.943590585693998*^-16, 7.923676776434859*^-16, 1.1281079760586895*^-15, 1.6968033044158042*^-15, 2.655498952093121*^-15, 4.255796457177044*^-15, 6.924576919513486*^-15, 1.1503491286106938*^-14, 1.9879529143584277*^-14, 3.658279786139604*^-14, 7.314866848217772*^-14, 1.6111936499163445*^-13, 3.9383701886354923*^-13, 1.070905099733921*^-12, 3.2344379157358345*^-12, 1.0798304951853329*^-11, 3.952071505008199*^-11, 1.5660430005719166*^-10, 6.600143033720516*^-10, 2.8875295827735143*^-9, 1.2725681046301733*^-8, 5.477745310715187*^-8, 2.2508411669908544*^-7, 8.757198127228874*^-7, 3.2411496272258244*^-6, 0.000011520001702983098, 0.000039617418144766015, 0.00013226562344018376, 0.0004285886067625803, 0.001344663936182629, 0.004070202523954458, 0.011837488907262406, 0.03293094487643891, 0.08719404745574834, 0.21841217587803238, 0.5133676305697967, 1.1192133890919647, 2.228230271891906, 3.981446330461614, 6.306604967582376, 8.862551137789177, 11.225076012909176, 13.126692222112698, 14.511117378596767, 15.443146855738107, 16.015197025591704, 16.300713482830407, 16.34021838999959, 16.139489156471736, 15.669587633872617, 14.8674220551554, 13.643839690243809, 11.91669586196727, 9.689476564935932, 7.154957395581136, 4.705074050249174, 2.7387490157872265, 1.4234858122667085, 0.6717174230171774, 0.29260217838507546, 0.11919134305166493, 0.045821215894517583, 0.01673475988847395, 0.005836940808117775, 0.001953272479449691, 0.0006297852611746556, 0.000196391756099069, 0.00005940394815957295, 0.000017448001924694212, 4.966396493937635*^-6, 1.3615171357209237*^-6, 3.561551080900038*^-7, 8.825555459740026*^-8, 2.0783922247420323*^-8, 4.7378179864256715*^-9, 1.076494869344574*^-9, 2.515009721651635*^-10, 6.203617913553571*^-11, 1.6480453682411653*^-11, 4.782207830412646*^-12, 1.5302896148776407*^-12}","{16.234160480907107, 15.859349618609121, 15.176898767867119, 14.10437936135386, 12.551103244523306, 10.480340194578593, 8.012571915135164, 5.4846473435345295, 3.3239237295010065, 1.7911532446282925, 0.8711630585936769, 0.3890955745774786, 0.16188910959793382, 0.06339563367163424, 0.02353752159262672, 0.008332148597163316, 0.002825654784701547, 0.0009220115432664077, 0.0002906262100977214, 0.00008878459594762611, 0.000026335382128137494, 7.5785221095330615*^-6, 2.1057791257724257*^-6, 5.601209070697667*^-7, 1.413726444887901*^-7, 3.381909894007771*^-8, 7.770842134275186*^-9, 1.761300709256426*^-9, 4.0636841382992364*^-10, 9.818973468499916*^-11, 2.5401429654854032*^-11, 7.148111740249068*^-12, 2.2121547329691104*^-12, 7.582425453699866*^-13, 2.889342620242415*^-13, 1.2243820911537924*^-13, 5.747271962445861*^-14, 2.960465736551656*^-14, 1.6469455156117017*^-14, 9.681221593022739*^-15, 5.877343501655607*^-15, 3.629908571986396*^-15, 2.279535964634779*^-15, 1.4732115228036835*^-15, 9.96052478987155*^-16, 7.144285135645989*^-16, 5.486350495466921*^-16, 4.533674312096008*^-16, 4.0410030948567683*^-16, 3.8886831345317447*^-16, 4.041003094856779*^-16, 4.533674312096017*^-16, 5.486350495466919*^-16, 7.144285135646012*^-16, 9.960524789871545*^-16, 1.4732115228036892*^-15, 2.2795359646347857*^-15, 3.629908571986401*^-15, 5.877343501655601*^-15, 9.681221593022739*^-15, 1.6469455156117007*^-14, 2.960465736551671*^-14, 5.74727196244589*^-14, 1.2243820911537993*^-13, 2.8893426202424745*^-13, 7.582425453699957*^-13, 2.212154732969152*^-12, 7.1481117402491745*^-12, 2.5401429654854543*^-11, 9.818973468500045*^-11, 4.0636841382993305*^-10, 1.761300709256422*^-9, 7.770842134275234*^-9, 3.381909894007761*^-8, 1.4137264448879088*^-7, 5.60120907069775*^-7, 2.105779125772437*^-6, 7.578522109533166*^-6, 0.00002633538212813752, 0.00008878459594762691, 0.0002906262100977217, 0.000922011543266431, 0.0028256547847015914, 0.008332148597163497, 0.023537521592626762, 0.0633956336716347, 0.16188910959793376, 0.38909557457748123, 0.8711630585936769, 1.7911532446282983, 3.3239237295010065, 5.4846473435345295, 8.012571915135164, 10.480340194578647, 12.55110324452334, 14.10437936135389, 15.176898767867119, 15.859349618609121, 16.234160480907107, 16.353315642936575}","{3.631327201035881, 3.9927501646450305, 4.650824499715195, 5.685034500986365, 7.182829025203627, 9.179626323323916, 11.55924817797447, 13.996877547861311, 16.080421846804313, 17.558442212688902, 18.445567720773838, 18.91040416262882, 19.129454564692264, 19.224297849673533, 19.262314353623065, 19.27570039123005, 19.277265250882717, 19.268592338718182, 19.241153656953312, 19.170598875157992, 19.00344233368003, 18.637886823179304, 17.912976185430843, 16.644694462201205, 14.748605150132699, 12.38622948446393, 9.942241029835134, 7.794575959891128, 6.129124119202716, 4.949246989343288, 4.175734026111062, 3.722616952983534, 3.5290575827441235, 3.5671514110254803, 3.842469483458834, 4.394086548263073, 5.29282479107211, 6.627799555989598, 8.461491784063018, 10.739629437815209, 13.204279525134941, 15.446385473745933, 17.13697764259335, 18.20637918316811, 18.790576706238856, 19.074969530036856, 19.201411328909945, 19.25345046485982, 19.272907128053088, 19.27776878926247, 19.272907128053088, 19.25345046485982, 19.201411328909945, 19.074969530036856, 18.790576706238852, 18.206379183168103, 17.136977642593337, 15.446385473745897, 13.204279525134922, 10.739629437815172, 8.461491784062996, 6.627799555989597, 5.292824791072107, 4.394086548263059, 3.842469483458832, 3.567151411025479, 3.5290575827441213, 3.7226169529835422, 4.175734026111059, 4.949246989343297, 6.129124119202727, 7.794575959891141, 9.94224102983515, 12.386229484463946, 14.748605150132711, 16.64469446220122, 17.912976185430853, 18.63788682317931, 19.003442333680034, 19.170598875157992, 19.241153656953312, 19.268592338718182, 19.277265250882717, 19.27570039123005, 19.262314353623065, 19.224297849673533, 19.129454564692264, 18.910404162628815, 18.445567720773838, 17.558442212688895, 16.080421846804313, 13.996877547861311, 11.55924817797447, 9.179626323323863, 7.182829025203595, 5.685034500986338, 4.650824499715195, 3.992750164645031, 3.6313272010358815, 3.516428151615405}"
0.089,"{1.6119189994841689*^-6, 3.2467672991142203*^-6, 6.908217109084453*^-6, 0.00001545330634453296, 0.000036124483737674024, 0.00008757702798431667, 0.00021806663998640222, 0.0005510255496580933, 0.0013928564429895383, 0.0034670706286014812, 0.008372104395901669, 0.019389913247173516, 0.04282509248617161, 0.09017837965846304, 0.18158354137252927, 0.35076418176860935, 0.650807427849853, 1.1576581528855385, 1.9642137905298853, 3.1550420811429327, 4.758917880021438, 6.701298399754694, 8.802115267901188, 10.839861768228445, 12.638250820580499, 14.111698881052844, 15.255296933113888, 16.109488997004885, 16.72874556398076, 17.163780117524322, 17.454627305652945, 17.62946905318162, 17.70558055675092, 17.69052379369277, 17.582801656897644, 17.371722402721037, 17.036519302216174, 16.54511276635975, 15.853588395873263, 14.908784975919254, 13.6582535429502, 12.072609195145187, 10.180202056081393, 8.09808244215081, 6.025630219593595, 4.180553445836655, 2.7118634198079206, 1.6562254056036991, 0.9601701951439212, 0.532032313451245, 0.28291001229095175, 0.14448210680163429, 0.07071923559530022, 0.03306198357209084, 0.014730525539874105, 0.006266515485109919, 0.002565119373414217, 0.001023438634099909, 0.0004042356507774695, 0.00016052157764186457, 0.0000649645656978156, 0.00002709806580583629, 0.000011754459679784002, 5.339901877082093*^-6, 2.554748653744461*^-6, 1.2928732074144008*^-6, 6.944545346271137*^-7, 3.969366697603162*^-7, 2.418366797688579*^-7, 1.5716925914721018*^-7, 1.0891417208095268*^-7, 8.03298648827886*^-8, 6.282828423638705*^-8, 5.180192632563048*^-8, 4.4645291824239*^-8, 3.9791504419964994*^-8, 3.625113411731842*^-8, 3.3415983414213*^-8, 3.098341277859225*^-8, 2.889081869192839*^-8, 2.7214501323869872*^-8, 2.606527793380255*^-8, 2.552620108287848*^-8, 2.5634834718862722*^-8, 2.6383756006167354*^-8, 2.771997665643922*^-8, 2.9547459429922634*^-8, 3.175736493653901*^-8, 3.430706977938404*^-8, 3.7329647122800224*^-8, 4.122359136501308*^-8, 4.6712426054038305*^-8, 5.494655054951966*^-8, 6.77694781411936*^-8, 8.831153341103655*^-8, 1.22212758879583*^-7, 1.8015060637965606*^-7, 2.83234263670669*^-7, 4.74944991894668*^-7, 8.48521585266055*^-7}","{4.749449918946679*^-7, 2.8323426367066643*^-7, 1.8015060637965603*^-7, 1.2221275887958252*^-7, 8.831153341103664*^-8, 6.776947814119351*^-8, 5.4946550549519643*^-8, 4.671242605403836*^-8, 4.122359136501306*^-8, 3.732964712280026*^-8, 3.430706977938404*^-8, 3.175736493653903*^-8, 2.954745942992262*^-8, 2.7719976656439233*^-8, 2.6383756006167354*^-8, 2.5634834718862675*^-8, 2.552620108287847*^-8, 2.606527793380254*^-8, 2.7214501323869846*^-8, 2.88908186919284*^-8, 3.0983412778592254*^-8, 3.341598341421302*^-8, 3.6251134117318485*^-8, 3.979150441996497*^-8, 4.4645291824239076*^-8, 5.180192632563066*^-8, 6.282828423638705*^-8, 8.032986488278878*^-8, 1.0891417208095365*^-7, 1.5716925914721076*^-7, 2.4183667976885993*^-7, 3.969366697603189*^-7, 6.944545346271166*^-7, 1.2928732074144063*^-6, 2.5547486537444823*^-6, 5.33990187708215*^-6, 0.000011754459679784054, 0.000027098065805836407, 0.00006496456569781586, 0.0001605215776418651, 0.000404235650777471, 0.001023438634099926, 0.00256511937341424, 0.006266515485109977, 0.01473052553987424, 0.033061983572091135, 0.07071923559530073, 0.1444821068016356, 0.2829100122909529, 0.5320323134512475, 0.9601701951439239, 1.6562254056037087, 2.7118634198079357, 4.180553445836675, 6.0256302195936176, 8.098082442150835, 10.18020205608141, 12.072609195145219, 13.65825354295021, 14.90878497591926, 15.853588395873269, 16.54511276635975, 17.036519302216174, 17.371722402721044, 17.582801656897647, 17.690523793692766, 17.705580556750917, 17.62946905318162, 17.454627305652945, 17.16378011752431, 16.728745563980752, 16.109488997004878, 15.25529693311388, 14.11169888105284, 12.638250820580486, 10.839861768228428, 8.802115267901168, 6.701298399754678, 4.758917880021418, 3.1550420811429167, 1.9642137905298744, 1.1576581528855305, 0.6508074278498482, 0.35076418176860613, 0.18158354137252888, 0.09017837965846257, 0.04282509248617139, 0.019389913247173398, 0.008372104395901645, 0.003467070628601468, 0.001392856442989531, 0.0005510255496580885, 0.00021806663998640057, 0.00008757702798431562, 0.00003612448373767357, 0.00001545330634453281, 6.908217109084453*^-6, 3.2467672991142047*^-6, 1.61191899948416*^-6, 8.485215852660488*^-7}","{17.665245710057135, 17.52473257064893, 17.27511961518751, 16.89200292071826, 16.33932835046523, 15.569553664696418, 14.528129390675083, 13.16709850704773, 11.472111634723014, 9.498712207423281, 7.394940264558309, 5.375848046331336, 3.645017478448033, 2.315352326866264, 1.388486892964712, 0.7924001537303519, 0.43296124643475087, 0.22716562959500766, 0.11442158305591205, 0.05517647878129621, 0.025387605008820927, 0.011132872114465543, 0.004670245138495908, 0.0018923725368571271, 0.0007511580168579338, 0.0002967310528200835, 0.00011841386540261836, 0.00004835359408698464, 0.000020416009685929165, 8.987083448020646*^-6, 4.1514802051989715*^-6, 2.0228278835861535*^-6, 1.0438721078347294*^-6, 5.723037932714105*^-7, 3.341049260564086*^-7, 2.0797858643808088*^-7, 1.3810244652226308*^-7, 9.773884105731555*^-8, 7.354895698734043*^-8, 5.859106553541886*^-8, 4.907921711332352*^-8, 4.282954719156575*^-8, 3.8502341359338384*^-8, 3.52484631514348*^-8, 3.256759747533522*^-8, 3.0246087605823106*^-8, 2.82802020858292*^-8, 2.676787327207429*^-8, 2.5814985670356133*^-8, 2.5489899944585182*^-8, 2.5814985670356137*^-8, 2.6767873272074283*^-8, 2.828020208582917*^-8, 3.024608760582311*^-8, 3.2567597475335214*^-8, 3.524846315143473*^-8, 3.850234135933837*^-8, 4.282954719156566*^-8, 4.907921711332356*^-8, 5.8591065535418886*^-8, 7.354895698734048*^-8, 9.773884105731572*^-8, 1.3810244652226347*^-7, 2.0797858643808157*^-7, 3.3410492605641174*^-7, 5.723037932714147*^-7, 1.0438721078347408*^-6, 2.0228278835861688*^-6, 4.151480205199021*^-6, 8.98708344802074*^-6, 0.00002041600968592944, 0.00004835359408698463, 0.00011841386540261882, 0.0002967310528200828, 0.000751158016857937, 0.001892372536857146, 0.00467024513849593, 0.01113287211446564, 0.02538760500882097, 0.05517647878129655, 0.11442158305591225, 0.22716562959501077, 0.4329612464347551, 0.7924001537303614, 1.3884868929647143, 2.3153523268662712, 3.645017478448033, 5.37584804633135, 7.394940264558309, 9.498712207423289, 11.472111634723015, 13.167098507047738, 14.528129390675083, 15.569553664696436, 16.33932835046524, 16.89200292071827, 17.27511961518751, 17.524732570648926, 17.665245710057135, 17.710581188492675}","{2.214312465377132, 2.347575772794992, 2.584308903931806, 2.9476542208068834, 3.4717991348654405, 4.201815705128976, 5.1893936726289445, 6.479899102103319, 8.086650555473573, 9.956283656400897, 11.946879129682678, 13.851365693985647, 15.470683963530176, 16.68684692342485, 17.479209425773732, 17.884093291657944, 17.94042498847946, 17.654900006787486, 16.996879144731682, 15.923669424430413, 14.430782813210893, 12.602120668946494, 10.615805074807568, 8.68581164727028, 6.9812760240945035, 5.584267735314508, 4.499832053802966, 3.6897704824598434, 3.102485144655303, 2.689902930084825, 2.4140637925148645, 2.248243244000515, 2.1760586490043434, 2.1903385786678027, 2.2925028268686134, 2.492690896152001, 2.8105963054689695, 3.276638796110795, 3.9324545340563537, 4.8284290308001365, 6.014219839209071, 7.517480418780933, 9.310804335034069, 11.282005976530192, 13.239521993542144, 14.972033445290277, 16.329245448356883, 17.26046991366496, 17.789331645936173, 17.9591125895703, 17.789331645936173, 17.260469913664952, 16.329245448356872, 14.97203344529026, 13.239521993542123, 11.282005976530169, 9.310804335034051, 7.517480418780902, 6.014219839209064, 4.828429030800131, 3.9324545340563493, 3.276638796110795, 2.81059630546897, 2.492690896151998, 2.29250282686861, 2.1903385786678022, 2.1760586490043434, 2.2482432440005153, 2.4140637925148645, 2.689902930084834, 3.1024851446553074, 3.6897704824598496, 4.499832053802973, 5.584267735314508, 6.981276024094515, 8.685811647270299, 10.615805074807586, 12.602120668946508, 14.43078281321091, 15.92366942443043, 16.996879144731693, 17.65490000678749, 17.94042498847946, 17.884093291657937, 17.479209425773732, 16.68684692342484, 15.470683963530176, 13.851365693985633, 11.946879129682678, 9.956283656400888, 8.086650555473573, 6.479899102103311, 5.189393672628944, 4.201815705128959, 3.4717991348654307, 2.947654220806874, 2.584308903931807, 2.347575772794992, 2.214312465377132, 2.1713160173145996}"
0.128,"{0.0002465286772306886, 0.0004027739793542102, 0.0006858322364059989, 0.0012142584220006876, 0.002229364745969895, 0.004231667813644471, 0.008275464431229524, 0.016605766513796888, 0.0340247099168171, 0.07075795017360782, 0.14819411719471812, 0.3093791054028689, 0.6349283934576734, 1.2575408734789713, 2.349522963766617, 4.043012789195349, 6.293910769320399, 8.825733343738, 11.267794329231677, 13.35571688684858, 15.000733487689232, 16.235190772976637, 17.138257884799426, 17.791655893931143, 18.263057615654233, 18.603504166425637, 18.849805088805674, 19.02790685193648, 19.155857013380636, 19.24606261438297, 19.30689755635265, 19.343795534197316, 19.35995554095023, 19.356753495744456, 19.333918030518376, 19.289495889878367, 19.219601904502063, 19.11791755619854, 18.97486852283682, 18.77637570450093, 18.502044910372092, 18.12267009509916, 17.59706899486177, 16.868797259984348, 15.864766344801756, 14.501188368301198, 12.707860361427814, 10.483756071128141, 7.974037856763072, 5.494698307867499, 3.4093847690736534, 1.9229528603544892, 1.0066650503229655, 0.5010982212562036, 0.24234131175654616, 0.11580287633848153, 0.05536748939379055, 0.026735661149134265, 0.013131547393866417, 0.0065972456755679625, 0.003405781050306679, 0.0018136320988804504, 0.0009995399832597566, 0.0005717821670375885, 0.0003403720182446256, 0.00021132654628741606, 0.00013711839408015746, 0.00009313798203381662, 0.0000663249298047013, 0.00004957348257942831, 0.0000389233260910169, 0.000032119167697063215, 0.000027856526269253727, 0.0000253788258158589, 0.0000242579387225644, 0.000024271305656633855, 0.00002532717599614234, 0.00002740505401296842, 0.00003048041341809563, 0.00003440129088695666, 0.00003870822154407765, 0.00004249481401677989, 0.000044577113586216, 0.00004413942294219695, 0.00004136315628456734, 0.00003727621757878353, 0.00003302026331873071, 0.000029349424414671484, 0.00002659922072720905, 0.000024861431627776667, 0.000024148524825208794, 0.000024497833062391015, 0.00002603795491502544, 0.00002905004411259769, 0.00003405453097638442, 0.00004195950841794335, 0.00005432884239665916, 0.0000738776608708523, 0.00010540596024099858, 0.00015759403109922175}","{0.00010540596024099869, 0.00007387766087085194, 0.0000543288423966592, 0.00004195950841794332, 0.00003405453097638445, 0.000029050044112597772, 0.00002603795491502548, 0.000024497833062391086, 0.00002414852482520882, 0.000024861431627776707, 0.000026599220727209097, 0.000029349424414671552, 0.000033020263318730765, 0.00003727621757878361, 0.0000413631562845674, 0.000044139422942197044, 0.00004457711358621604, 0.00004249481401677994, 0.000038708221544077655, 0.00003440129088695666, 0.00003048041341809567, 0.00002740505401296845, 0.00002532717599614238, 0.0000242713056566339, 0.000024257938722564492, 0.00002537882581585898, 0.000027856526269253804, 0.00003211916769706333, 0.000038923326091017205, 0.000049573482579428615, 0.0000663249298047019, 0.00009313798203381729, 0.00013711839408015817, 0.00021132654628741712, 0.00034037201824462817, 0.000571782167037594, 0.000999539983259762, 0.0018136320988804608, 0.0034057810503066947, 0.006597245675567996, 0.013131547393866468, 0.02673566114913467, 0.05536748939379108, 0.11580287633848273, 0.24234131175654847, 0.5010982212562082, 1.0066650503229744, 1.9229528603545085, 3.4093847690736703, 5.494698307867526, 7.974037856763093, 10.483756071128179, 12.707860361427846, 14.501188368301214, 15.864766344801781, 16.868797259984365, 17.59706899486178, 18.122670095099174, 18.5020449103721, 18.77637570450092, 18.97486852283682, 19.117917556198552, 19.21960190450207, 19.28949588987837, 19.333918030518383, 19.35675349574446, 19.359955540950235, 19.343795534197312, 19.306897556352638, 19.246062614382968, 19.15585701338064, 19.02790685193647, 18.849805088805677, 18.603504166425633, 18.263057615654226, 17.791655893931143, 17.13825788479942, 16.235190772976626, 15.000733487689226, 13.355716886848564, 11.267794329231657, 8.825733343737962, 6.293910769320372, 4.0430127891953225, 2.349522963766616, 1.2575408734789673, 0.634928393457672, 0.30937910540286784, 0.148194117194718, 0.07075795017360777, 0.03402470991681704, 0.01660576651379679, 0.008275464431229486, 0.004231667813644437, 0.0022293647459698776, 0.0012142584220006792, 0.0006858322364060001, 0.0004027739793542094, 0.00024652867723068807, 0.00015759403109922118}","{19.35138357744118, 19.321657645326663, 19.26928370976568, 19.18963527950374, 19.07541850109756, 18.915720998943215, 18.694591618193233, 18.389012317502015, 17.96616231182301, 17.380106897959237, 16.568803392231658, 15.454316558662198, 13.953359432133212, 12.010892260152453, 9.6663866428075, 7.125192300586797, 4.74075871631997, 2.844458358009182, 1.560809554160021, 0.8013615429884052, 0.39422677386692173, 0.1895834094538592, 0.09049951117557005, 0.043373063734525055, 0.02104813845752612, 0.010410409065669557, 0.005275302869326662, 0.002750561436431746, 0.0014810725192978649, 0.0008262056049719016, 0.0004788128480814455, 0.0002889868263635364, 0.00018204067931196528, 0.00011991198178133803, 0.00008273121101403209, 0.00005986561449407395, 0.00004548268958845294, 0.00003630700032264223, 0.00003046186886044778, 0.000026858728978801913, 0.000024868810772193733, 0.00002414301208618864, 0.000024509317907693536, 0.000025906456568924275, 0.00002832269063407782, 0.00003170788431085025, 0.0000358292167562444, 0.000040085348260110264, 0.000043434161383168925, 0.00004472551934484092, 0.00004343416138316892, 0.000040085348260110196, 0.00003582921675624428, 0.00003170788431085017, 0.00002832269063407776, 0.000025906456568924183, 0.00002450931790769347, 0.000024143012086188562, 0.000024868810772193723, 0.000026858728978801876, 0.000030461868860447743, 0.000036307000322642205, 0.000045482689588452986, 0.00005986561449407406, 0.00008273121101403257, 0.00011991198178133853, 0.00018204067931196653, 0.0002889868263635377, 0.0004788128480814486, 0.000826205604971906, 0.0014810725192978783, 0.0027505614364317413, 0.005275302869326674, 0.010410409065669538, 0.021048138457526136, 0.04337306373452534, 0.09049951117557034, 0.18958340945386037, 0.39422677386692234, 0.80136154298841, 1.5608095541600253, 2.8444583580092107, 4.740758716320001, 7.125192300586842, 9.666386642807504, 12.010892260152465, 13.953359432133215, 15.454316558662203, 16.56880339223165, 17.380106897959244, 17.966162311823012, 18.389012317502008, 18.694591618193233, 18.915720998943222, 19.075418501097563, 19.189635279503737, 19.269283709765674, 19.321657645326663, 19.351383577441183, 19.361019585584643}","{0.5473313424494478, 0.5723237230396861, 0.6163206872674593, 0.683132349755416, 0.7787154812469461, 0.9118621609352693, 1.0951506103482758, 1.3461199900364282, 1.688426753569964, 2.1522202485466204, 2.7718248266367898, 3.5766976574539915, 4.56909436124424, 5.683447413799462, 6.740952736681778, 7.456669454610607, 7.569413532499775, 7.032842280369831, 6.054795150239923, 4.9331643758366335, 3.8880209330612203, 3.0185490384096525, 2.3397457374583706, 1.8278700200280367, 1.4487133592423038, 1.170253993014891, 0.9666349941224447, 0.8183912728371037, 0.7114287166924709, 0.6358118140492202, 0.5847278803751403, 0.5537124568642022, 0.5401216845267279, 0.542814980657325, 0.5620174599529957, 0.5993471106621313, 0.6580097653648885, 0.7431825241750739, 0.8626198635780606, 1.0275163313191102, 1.253619265492098, 1.562441004262729, 1.9820331049780209, 2.545887838601173, 3.286754912780632, 4.219555268525313, 5.3068117997833735, 6.41100095969222, 7.2749613414682806, 7.6076374054663916, 7.274961341468279, 6.411000959692204, 5.306811799783356, 4.219555268525298, 3.2867549127806206, 2.545887838601162, 1.982033104978013, 1.5624410042627177, 1.2536192654920952, 1.0275163313191127, 0.8626198635780576, 0.7431825241750729, 0.6580097653648881, 0.5993471106621301, 0.5620174599529947, 0.5428149806573247, 0.5401216845267276, 0.5537124568642019, 0.5847278803751396, 0.6358118140492206, 0.7114287166924751, 0.8183912728371061, 0.9666349941224417, 1.1702539930148907, 1.4487133592423074, 1.827870020028038, 2.339745737458374, 3.018549038409656, 3.888020933061225, 4.933164375836643, 6.054795150239935, 7.032842280369835, 7.569413532499775, 7.456669454610592, 6.740952736681778, 5.683447413799455, 4.56909436124424, 3.5766976574539857, 2.7718248266367915, 2.1522202485466186, 1.6884267535699586, 1.346119990036424, 1.0951506103482715, 0.9118621609352687, 0.7787154812469425, 0.6831323497554138, 0.6163206872674595, 0.572323723039686, 0.547331342449448, 0.5392266616924876}"
