0.05,"{1.0224422694864673*^-12, 3.267839352352461*^-12, 1.0865206724973978*^-11, 3.72213484414332*^-11, 1.3011156243451623*^-10, 4.601758312254765*^-10, 1.6358373414198786*^-9, 5.816305729346977*^-9, 2.0606416672226837*^-8, 7.249669178461985*^-8, 2.523736577992992*^-7, 8.659291751042935*^-7, 2.9160642320895405*^-6, 9.595383123149373*^-6, 0.00003071252051459602, 0.00009519163909841777, 0.0002844380713586482, 0.0008158453271914204, 0.002236884927311503, 0.005839009121347462, 0.014454008205906354, 0.033799664465914155, 0.07437455562193034, 0.15338744966626927, 0.2952657839071333, 0.5283215723751038, 0.8754556469516049, 1.3399920005101416, 1.8932411007963947, 2.473035039102839, 2.9969445885861306, 3.383770604662321, 3.5726712799319307, 3.534225344774534, 3.274392653942497, 2.83379536326831, 2.281717946796555, 1.702204454918166, 1.1731334485603007, 0.7462954342813328, 0.4388363871686746, 0.23924591899874384, 0.12140555024857118, 0.05758297956021079, 0.025632350260066866, 0.010750693115069368, 0.004264989329048233, 0.0016066352923801153, 0.0005769729197995663, 0.00019833879214093216, 0.0000655404776711083, 0.00002090998555068871, 6.4696098992136085*^-6, 1.9500501873279187*^-6, 5.751915412342465*^-7, 1.6675555756805444*^-7, 4.771376058721463*^-8, 1.3525350307442522*^-8, 3.811613338697776*^-9, 1.071600886624448*^-9, 3.0177590993453144*^-10, 8.558738598366112*^-11, 2.4624349346248044*^-11, 7.251993227065293*^-12, 2.2077695434528858*^-12, 7.012701757800776*^-13, 2.341439556155888*^-13, 8.256934696878244*^-14, 3.081394742556944*^-14, 1.216616116078884*^-14, 5.075178449094247*^-15, 2.2344866408600666*^-15, 1.038631736807852*^-15, 5.107199926737231*^-16, 2.6656981403820224*^-16, 1.4827719782123097*^-16, 8.823721757525556*^-17, 5.636219886643945*^-17, 3.874661420760512*^-17, 2.872515415620163*^-17, 2.2999201806821414*^-17, 1.9907923236803272*^-17, 1.8641375447930122*^-17, 1.8888190614788288*^-17, 2.0708034131353186*^-17, 2.4555634225560907*^-17, 3.1470245861269476*^-17, 4.353921426909336*^-17, 6.492040118178898*^-17, 1.0409756871225388*^-16, 1.7898174401838405*^-16, 3.2881469748980965*^-16, 6.429026659224894*^-16, 1.3326312294081923*^-15, 2.9197116008036414*^-15, 6.751518165470581*^-15, 1.6481553652209513*^-14, 4.2530171665227277*^-14, 1.1614298068957567*^-13, 3.35523280113652*^-13}","{1.1614298067794614*^-13, 4.2530170935466985*^-14, 1.648155331003441*^-14, 6.7515179465206604*^-15, 2.9197115900169814*^-15, 1.3326312377641397*^-15, 6.429026607902235*^-16, 3.288146893205422*^-16, 1.7898172308538297*^-16, 1.0409754067460712*^-16, 6.492039803853922*^-17, 4.3539196851640883*^-17, 3.147022833062949*^-17, 2.455563828842047*^-17, 2.0708013715542856*^-17, 1.888817253239181*^-17, 1.8641361024734425*^-17, 1.990791463672334*^-17, 2.2999175749555656*^-17, 2.8725159335338603*^-17, 3.8746608579530124*^-17, 5.636220195050314*^-17, 8.823722213622796*^-17, 1.4827719308355599*^-16, 2.665698091432954*^-16, 5.107200093720808*^-16, 1.0386317417721947*^-15, 2.2344866645201923*^-15, 5.075178490473064*^-15, 1.2166161009248377*^-14, 3.081394752792146*^-14, 8.256934679380065*^-14, 2.341439533866422*^-13, 7.012701755020822*^-13, 2.207769543953555*^-12, 7.251993227444768*^-12, 2.462434934697417*^-11, 8.558738598356308*^-11, 3.0177590993444397*^-10, 1.0716008866238757*^-9, 3.811613338695888*^-9, 1.3525350307436636*^-8, 4.7713760587185417*^-8, 1.6675555756797008*^-7, 5.751915412339541*^-7, 1.9500501873269518*^-6, 6.4696098992107014*^-6, 0.00002090998555067462, 0.00006554047767107607, 0.0001983387921408248, 0.0005769729197992234, 0.0016066352923794736, 0.004264989329045551, 0.010750693115063123, 0.02563235026005222, 0.05758297956017782, 0.12140555024851431, 0.23924591899859257, 0.43883638716841383, 0.746295434280909, 1.1731334485595093, 1.7022044549177258, 2.2817179467941027, 2.8337953632664, 3.274392653940794, 3.534225344772675, 3.5726712799309364, 3.3837706046603464, 2.9969445885856407, 2.4730350391015894, 1.8932411007956704, 1.3399920005101436, 0.8754556469510221, 0.5283215723748597, 0.29526578390694297, 0.15338744966616447, 0.07437455562189112, 0.03379966446589172, 0.014454008205899052, 0.0058390091213436045, 0.002236884927309959, 0.0008158453271909806, 0.00028443807135852746, 0.00009519163909836642, 0.0000307125205145791, 9.59538312314462*^-6, 2.9160642320879976*^-6, 8.659291751037525*^-7, 2.523736577991787*^-7, 7.249669178458115*^-8, 2.0606416672214254*^-8, 5.816305729343316*^-9, 1.6358373414193569*^-9, 4.6017583122526774*^-10, 1.3011156243462325*^-10, 3.722134844206272*^-11, 1.0865206726224759*^-11, 3.2678393512249535*^-12, 1.0224422684448196*^-12, 3.355232808688159*^-13}","{3.4708904483127907, 3.1446847566818112, 2.6581289298894117, 2.0874035857224222, 1.5170008687815897, 1.0179367891718694, 0.6306444029233617, 0.36145470562137644, 0.19231552555465864, 0.09537352137095063, 0.044269241508504684, 0.01931047512463577, 0.007946930343536593, 0.003097407958770429, 0.0011478461840203746, 0.0004060625867378678, 0.00013769606666461264, 0.00004494948287134208, 0.000014187693861371488, 4.349427131270279*^-6, 1.3009193176046117*^-6, 3.81338184110637*^-7, 1.1002314464286616*^-7, 3.1370350562410946*^-8, 8.87180603414191*^-9, 2.4971999675685407*^-9, 7.021047544846282*^-10, 1.9805228378630203*^-10, 5.638833195732501*^-11, 1.6332800109938747*^-11, 4.858242242064992*^-12, 1.4986560541436863*^-12, 4.836699771632876*^-13, 1.6439597867961325*^-13, 5.907251967373848*^-14, 2.2465769184660312*^-14, 9.035713171978702*^-15, 3.837948721727888*^-15, 1.7203883865543232*^-15, 8.145606538125287*^-16, 4.0841055945740245*^-16, 2.176415745111331*^-16, 1.2376538937840034*^-16, 7.53847164585835*^-17, 4.9333570400635025*^-17, 3.477214332926284*^-17, 2.6444785092117897*^-17, 2.1728878512919253*^-17, 1.9306675095908973*^-17, 1.855979639229053*^-17, 1.9306675095908024*^-17, 2.172887851292238*^-17, 2.6444785092115534*^-17, 3.477214332926154*^-17, 4.933357040063355*^-17, 7.538471645858141*^-17, 1.2376538937841005*^-16, 2.1764157451111367*^-16, 4.0841055945738297*^-16, 8.145606538125118*^-16, 1.7203883865541065*^-15, 3.83794872172903*^-15, 9.035713171974014*^-15, 2.2465769184657655*^-14, 5.90725196737415*^-14, 1.6439597867961934*^-13, 4.836699771634284*^-13, 1.4986560541436598*^-12, 4.8582422420669686*^-12, 1.6332800109939723*^-11, 5.638833195733588*^-11, 1.9805228378641124*^-10, 7.021047544845529*^-10, 2.4971999675687603*^-9, 8.871806034141146*^-9, 3.137035056240744*^-8, 1.1002314464287*^-7, 3.813381841106015*^-7, 1.3009193176046828*^-6, 4.349427131269885*^-6, 0.000014187693861369665, 0.000044949482871344275, 0.0001376960666646339, 0.00040606258673788674, 0.0011478461840203785, 0.003097407958770642, 0.00794693034353683, 0.01931047512463464, 0.04426924150850811, 0.09537352137095295, 0.19231552555464893, 0.3614547056213583, 0.6306444029235092, 1.0179367891719409, 1.517000868781211, 2.087403585722764, 2.658128929890126, 3.1446847566819818, 3.4708904483123266, 3.585560964246432}","{16.33893516692025, 16.661387859311624, 17.14234579664326, 17.70650487357655, 18.270345069304884, 18.76366740761373, 19.146503998314337, 19.41259667127309, 19.5797898963286, 19.6756165351977, 19.726132684596873, 19.750803694960073, 19.762034476056737, 19.76682160240079, 19.76872786040849, 19.769397372506365, 19.76947558227555, 19.769041968386727, 19.767667685741937, 19.764116728868803, 19.755603858380983, 19.736481682152156, 19.696373871621066, 19.618270095665046, 19.47802408872209, 19.247649606328856, 18.904509304573597, 18.44531744411427, 17.898433499302, 17.325310151109313, 16.80742824962929, 16.425052677190834, 16.238325595707025, 16.276329083091913, 16.533172243460218, 16.968700422374013, 17.514426116764483, 18.087272256496185, 18.610256285959164, 19.032183530380525, 19.33610526563873, 19.533399442425694, 19.64988402831768, 19.71297220521605, 19.74455484007397, 19.759263925414103, 19.765670543821525, 19.768284039370297, 19.769257738532108, 19.769500746005274, 19.76925773851257, 19.768284039425712, 19.76567054378614, 19.759263925397793, 19.74455484006184, 19.712972205203158, 19.649884028346484, 19.53339944238609, 19.33610526561466, 19.032183530362282, 18.610256285890554, 18.087272256607633, 17.514426116486174, 16.9687004222723, 16.53317224343031, 16.276329083053938, 16.238325595802245, 16.425052677126587, 16.80742824978555, 17.32531015110051, 17.8984334993573, 18.445317444341963, 18.90450930451668, 19.247649606360817, 19.4780240886822, 19.618270095613337, 19.696373871631973, 19.736481682109766, 19.755603858402242, 19.764116728829393, 19.76766768569071, 19.769041968396017, 19.76947558233003, 19.769397372516263, 19.76872786040898, 19.766821602425228, 19.762034476068493, 19.75080369493427, 19.726132684627473, 19.675616535205926, 19.57978989630855, 19.41259667125272, 19.14650399841118, 18.763667407639524, 18.270345069190824, 17.70650487365041, 17.14234579677579, 16.6613878593399, 16.338935166848728, 16.225583483626696}"
0.089,"{3.9788841813649126*^-7, 7.666851160979256*^-7, 1.5146226523677153*^-6, 3.052998089495741*^-6, 6.24567380557668*^-6, 0.000012898250293735435, 0.000026754482568592774, 0.00005549717701476874, 0.00011470546118822676, 0.00023554857444129716, 0.00047944574664921636, 0.0009653297803306998, 0.001918890811388827, 0.0037584622134408316, 0.007238657772497721, 0.013678667318921995, 0.025302791125912025, 0.04570784449225143, 0.08043256190818357, 0.137523653266297, 0.2278661185938463, 0.3648965033951228, 0.5632304352865991, 0.8358607548543943, 1.1900694412799657, 1.6230100836587122, 2.118648347206921, 2.647726730104034, 3.1713084082736085, 3.6468112776685855, 4.034419674744584, 4.302034125698098, 4.428086496045246, 4.402655002161336, 4.227727613258542, 3.917162935926646, 3.496230407610184, 3.0000191869280655, 2.4699160058712293, 1.9480276998523811, 1.4706509078128582, 1.062859263290004, 0.7361114312121012, 0.4894315390564987, 0.3131299092518506, 0.19327105966129784, 0.11539514225798543, 0.06682682518889198, 0.03763516779932822, 0.020664236499114443, 0.011089040087400826, 0.0058296898848947745, 0.0030092430880876513, 0.0015284877187360258, 0.0007654914021331579, 0.0003787353784437958, 0.0001854789996102699, 0.00009010241407441293, 0.00004352602804693243, 0.00002097424305004143, 0.000010121179925893949, 4.9135184804769504*^-6, 2.412247397502092*^-6, 1.2040985470671673*^-6, 6.142810246731095*^-7, 3.217584029620766*^-7, 1.7367997206419934*^-7, 9.686253645943474*^-8, 5.589753549895607*^-8, 3.339396183432388*^-8, 2.064712030649335*^-8, 1.3202872188153966*^-8, 8.72556176076259*^-9, 5.957825890992358*^-9, 4.2039832450153265*^-9, 3.068319104529747*^-9, 2.319640234356717*^-9, 1.8195540504441857*^-9, 1.4835451361671221*^-9, 1.259308277511923*^-9, 1.1144061220695558*^-9, 1.0291358981010917*^-9, 9.92435007721475*^-10, 9.996754569739986*^-10, 1.0517636235127543*^-9, 1.1553154577524038*^-9, 1.3239514637783973*^-9, 1.5810451266703125*^-9, 1.964664650541614*^-9, 2.536130800807901*^-9, 3.394873041789515*^-9, 4.704695904768254*^-9, 6.741363401652962*^-9, 9.981015354421553*^-9, 1.5268453946539837*^-8, 2.4144691364019506*^-8, 3.949791697044436*^-8, 6.688237026945804*^-8, 1.1723610859276557*^-7, 2.1255885552539772*^-7}","{1.1723610859275874*^-7, 6.68823702694658*^-8, 3.949791697044807*^-8, 2.4144691364022375*^-8, 1.5268453946541875*^-8, 9.98101535442249*^-9, 6.741363401653723*^-9, 4.7046959047680275*^-9, 3.3948730417890074*^-9, 2.536130800808025*^-9, 1.9646646505410877*^-9, 1.5810451266700983*^-9, 1.3239514637784527*^-9, 1.1553154577523244*^-9, 1.0517636235127853*^-9, 9.996754569741196*^-10, 9.924350077216313*^-10, 1.0291358981011552*^-9, 1.114406122069639*^-9, 1.2593082775119394*^-9, 1.4835451361672925*^-9, 1.8195540504439355*^-9, 2.319640234356559*^-9, 3.0683191045298657*^-9, 4.20398324501485*^-9, 5.95782589099101*^-9, 8.725561760762677*^-9, 1.3202872188153377*^-8, 2.064712030649539*^-8, 3.339396183433145*^-8, 5.589753549895111*^-8, 9.68625364594351*^-8, 1.7367997206423136*^-7, 3.2175840296207036*^-7, 6.14281024672939*^-7, 1.204098547067249*^-6, 2.4122473975018275*^-6, 4.913518480477267*^-6, 0.000010121179925893962, 0.000020974243050044252, 0.00004352602804694663, 0.0000901024140744094, 0.00018547899961024607, 0.0003787353784438722, 0.0007654914021330928, 0.0015284877187363233, 0.0030092430880879727, 0.005829689884896058, 0.011089040087402635, 0.020664236499114905, 0.037635167799323715, 0.06682682518888068, 0.11539514225797877, 0.19327105966127, 0.3131299092518928, 0.48943153905642417, 0.7361114312122303, 1.062859263290105, 1.4706509078124377, 1.9480276998521975, 2.469916005871326, 3.0000191869279957, 3.4962304076107102, 3.9171629359265645, 4.227727613259894, 4.4026550021616035, 4.4280864960446085, 4.302034125698255, 4.03441967474513, 3.646811277667763, 3.1713084082734464, 2.647726730104087, 2.118648347206928, 1.623010083658964, 1.1900694412802355, 0.8358607548543686, 0.5632304352865977, 0.3648965033951921, 0.22786611859382247, 0.1375236532662918, 0.0804325619081832, 0.0457078444922496, 0.025302791125908254, 0.013678667318920678, 0.007238657772497799, 0.003758462213441259, 0.0019188908113888655, 0.0009653297803308444, 0.00047944574664934755, 0.00023554857444128333, 0.00011470546118823499, 0.00005549717701477143, 0.00002675448256859185, 0.000012898250293734876, 6.2456738055760696*^-6, 3.05299808949552*^-6, 1.5146226523676475*^-6, 7.666851160978488*^-7, 3.978884181365249*^-7, 2.1255885552539976*^-7}","{4.36051481748112, 4.138255192763059, 3.787560102306381, 3.3372309784570486, 2.824957052034908, 2.2930670834177334, 1.7824486338923546, 1.3261395902114461, 0.9447591404621061, 0.6453309895191398, 0.4234864364930722, 0.267637412684823, 0.16332458707483818, 0.09649945213350694, 0.05535072927755176, 0.03090104021364986, 0.016833132990424413, 0.008969185977424873, 0.0046854477385039435, 0.00240506172064265, 0.0012156072366869494, 0.0006062028378651589, 0.00029884000858761367, 0.0001459206741692248, 0.00007073211428725197, 0.00003412753453125651, 0.000016445261034026692, 7.947310034370198*^-6, 3.870311908641959*^-6, 1.9094976187409414*^-6, 9.59562935167728*^-7, 4.936209110565859*^-7, 2.610677440970081*^-7, 1.4242970853910562*^-7, 8.03344449437906*^-8, 4.6897249573496445*^-8, 2.8341350489631804*^-8, 1.7722356780496606*^-8, 1.1458588158631971*^-8, 7.655688523658136*^-9, 5.284598906737242*^-9, 3.770666120108418*^-9, 2.7840323516505255*^-9, 2.1303448737225223*^-9, 1.6924185078325231*^-9, 1.3983059953723034*^-9, 1.2033783292105343*^-9, 1.080053369843301*^-9, 1.0118531420508602*^-9, 9.900324826885558*^-10, 1.0118531420507175*^-9, 1.0800533698430933*^-9, 1.2033783292104346*^-9, 1.39830599537207*^-9, 1.6924185078327132*^-9, 2.130344873722148*^-9, 2.7840323516509577*^-9, 3.7706661201086885*^-9, 5.28459890673564*^-9, 7.655688523657274*^-9, 1.1458588158632214*^-8, 1.7722356780495894*^-8, 2.8341350489635658*^-8, 4.6897249573494724*^-8, 8.033444494381553*^-8, 1.4242970853911274*^-7, 2.6106774409696867*^-7, 4.936209110565987*^-7, 9.595629351678519*^-7, 1.9094976187404975*^-6, 3.870311908641744*^-6, 7.947310034370215*^-6, 0.00001644526103402653, 0.000034127534531261085, 0.00007073211428726712, 0.00014592067416921943, 0.00029884000858760966, 0.0006062028378652701, 0.001215607236686808, 0.0024050617206425413, 0.004685447738503871, 0.008969185977424531, 0.016833132990421888, 0.030901040213646966, 0.05535072927755155, 0.09649945213351699, 0.16332458707483927, 0.2676374126848605, 0.42348643649318146, 0.6453309895190933, 0.9447591404621615, 1.326139590211499, 1.782448633892274, 2.2930670834176214, 2.8249570520346157, 3.3372309784567813, 3.787560102306142, 4.138255192762591, 4.360514817481437, 4.4365882305485576}","{15.452641855885776, 15.67224594461869, 16.018750754206735, 16.463698537829046, 16.969849474381135, 17.495378702728882, 17.99988342337834, 18.450712839748054, 18.827478691156685, 19.12321037934974, 19.3421637264876, 19.49567085243298, 19.59779535743711, 19.662004584971736, 19.69922311344232, 19.71701764428259, 19.719432233578416, 19.70704094679308, 19.676963624098864, 19.622807702966448, 19.534719739550287, 19.399928484043095, 19.20426759982525, 18.935045299456633, 18.585142395841185, 18.157409978692975, 17.667710261860723, 17.14496085052294, 16.627638120331472, 16.157817744541035, 15.774840814225783, 15.510423834254887, 15.385877501286457, 15.411005148903056, 15.583842542084529, 15.890696515952703, 16.306599215595035, 16.796880019246093, 17.32064522985715, 17.836288136560928, 18.307939732179744, 18.710813739995825, 19.033563900465804, 19.277105931157045, 19.45091927355601, 19.568592373224668, 19.644074896850167, 19.689276250150343, 19.71292265529229, 19.72023003865456, 19.712922655286818, 19.68927625014276, 19.644074896847, 19.568592373218067, 19.450919273560377, 19.277105931150185, 19.033563900471805, 18.71081373999861, 18.30793973216835, 17.836288136556927, 17.320645229857814, 16.796880019244483, 16.306599215599906, 15.890696515951372, 15.583842542095308, 15.411005148904518, 15.385877501281179, 15.51042383425625, 15.77484081422978, 16.157817744532142, 16.627638120328868, 17.144960850522743, 17.6677102618601, 18.157409978697867, 18.585142395849246, 18.93504529945496, 19.204267599824583, 19.39992848404995, 19.534719739545725, 19.622807702964543, 19.676963624098203, 19.70704094679105, 19.71943223357215, 19.71701764427841, 19.69922311344208, 19.662004584975655, 19.597795357437366, 19.495670852438256, 19.342163726497642, 19.123210379346784, 18.827478691159026, 18.450712839749624, 17.999883423376627, 17.495378702726768, 16.969849474376854, 16.463698537825735, 16.01875075420444, 15.67224594461468, 15.452641855888011, 15.3774773422092}"
0.128,"{0.00006957265680505211, 0.00011005922166715188, 0.00017748973685554508, 0.00029087214868338875, 0.0004826799985962148, 0.0008079618522221768, 0.001359037768939782, 0.002288722749792109, 0.00384625749166723, 0.006431691455270435, 0.010676209864429884, 0.01755735384668549, 0.028558232848161613, 0.045876892227023826, 0.0726833274723558, 0.11340392196158292, 0.17398334676458593, 0.26203196718816857, 0.38671942276930743, 0.5582417883897837, 0.7867055325711253, 1.080378550465843, 1.4434780584668603, 1.8739530298050793, 2.3619396878433006, 2.8895429128871064, 3.432234977238643, 3.961591203341656, 4.448604025832224, 4.866700330320661, 5.193860210083055, 5.413692636628812, 5.5157083530253015, 5.495201272341365, 5.353108773147959, 5.096044122022848, 4.736461212986173, 4.292689494302389, 3.788435611140258, 3.2513714720264817, 2.7106766185439657, 2.193835178308365, 1.7234141291735279, 1.3147069969347875, 0.974872693905208, 0.7036528882406003, 0.4952214727828316, 0.34046819566620024, 0.22909272414711732, 0.15114845139944008, 0.09795103289488448, 0.06244940136670557, 0.03922943238602595, 0.024315194156769387, 0.014891610900657633, 0.009025353108519131, 0.005422557219389939, 0.0032364786003659623, 0.001923861857339274, 0.0011423981241680532, 0.0006799826939088075, 0.00040722842508901215, 0.0002463257243861535, 0.00015105771389991977, 0.00009424103454479493, 0.000059993629938664775, 0.000039065434317842425, 0.000026066260193630114, 0.00001784245308412391, 0.000012535513828383223, 9.039243977774587*^-6, 6.687178637015983*^-6, 5.072208617291627*^-6, 3.94190285967771*^-6, 3.1372505863959148*^-6, 2.556439211937361*^-6, 2.1331936465816306*^-6, 1.8236824527651745*^-6, 1.598529157974485*^-6, 1.4379039560613057*^-6, 1.3284961239585017*^-6, 1.2616515000430189*^-6, 1.2322506141394494*^-6, 1.2380825725177084*^-6, 1.279583932519416*^-6, 1.3598898076072306*^-6, 1.485207431704859*^-6, 1.6655883369181168*^-6, 1.916262724118582*^-6, 2.2598316793213683*^-6, 2.72982325929383*^-6, 3.376462495958823*^-6, 4.27608195884952*^-6, 5.546590252827745*^-6, 7.373150128796365*^-6, 0.00001005128080653189, 0.00001406001559678775, 0.000020187296773915506, 0.00002974653001601975, 0.000044952270711144486}","{0.000029746530016025473, 0.000020187296773918295, 0.00001406001559678904, 0.000010051280806532055, 7.373150128793347*^-6, 5.546590252823968*^-6, 4.276081958848029*^-6, 3.3764624959598376*^-6, 2.729823259294243*^-6, 2.2598316793212514*^-6, 1.916262724119019*^-6, 1.6655883369172615*^-6, 1.4852074317050437*^-6, 1.3598898076066953*^-6, 1.2795839325194836*^-6, 1.2380825725169761*^-6, 1.2322506141395583*^-6, 1.2616515000435872*^-6, 1.328496123959006*^-6, 1.4379039560625523*^-6, 1.5985291579741123*^-6, 1.8236824527648668*^-6, 2.1331936465831824*^-6, 2.5564392119390434*^-6, 3.1372505863958805*^-6, 3.941902859674947*^-6, 5.0722086172909776*^-6, 6.68717863701263*^-6, 9.039243977772507*^-6, 0.000012535513828378759, 0.000017842453084122425, 0.000026066260193638293, 0.00003906543431784128, 0.00005999362993868725, 0.00009424103454474446, 0.00015105771390004443, 0.0002463257243860809, 0.00040722842508907536, 0.0006799826939090265, 0.0011423981241677744, 0.0019238618573399018, 0.003236478600367152, 0.005422557219386053, 0.00902535310851877, 0.01489161090065669, 0.024315194156770664, 0.03922943238604485, 0.062449401366659926, 0.09795103289487203, 0.15114845139943636, 0.22909272414713475, 0.3404681956664337, 0.4952214727825691, 0.7036528882405294, 0.9748726939052228, 1.3147069969347769, 1.723414129174678, 2.1938351783074634, 2.7106766185429345, 3.251371472027101, 3.7884356111388318, 4.292689494301499, 4.736461212987317, 5.096044122018392, 5.353108773150555, 5.49520127233901, 5.5157083530251665, 5.413692636626833, 5.193860210083224, 4.866700330322135, 4.448604025833019, 3.9615912033434246, 3.432234977238892, 2.8895429128889702, 2.3619396878431944, 1.8739530298037392, 1.4434780584657272, 1.0803785504659622, 0.786705532571263, 0.5582417883892662, 0.38671942276913746, 0.26203196718803445, 0.17398334676455968, 0.11340392196164283, 0.07268332747234776, 0.04587689222703916, 0.028558232848156347, 0.01755735384669346, 0.01067620986442683, 0.006431691455270393, 0.003846257491666418, 0.0022887227497912794, 0.0013590377689401728, 0.0008079618522226751, 0.0004826799985963809, 0.0002908721486833648, 0.00017748973685551876, 0.00011005922166712943, 0.00006957265680503456, 0.000044952270711143}","{5.461138166397694, 5.279702043247955, 4.986788187389966, 4.596822509167557, 4.130020891366081, 3.611621149737533, 3.070118456209879, 2.5345021443183646, 2.0309500523969013, 1.5798010647992164, 1.1936507708028166, 0.8770369412173272, 0.6276035089671276, 0.43817455272442557, 0.29903310445076153, 0.19985708523512208, 0.13104937421247814, 0.08445066150369249, 0.05356819198160296, 0.03349528181037531, 0.020675014614669036, 0.012615918837186, 0.007622365094631814, 0.004568382205781956, 0.0027221309062416795, 0.0016169708387651887, 0.0009605446283569516, 0.0005726641440704931, 0.0003439525137034972, 0.00020892039952234568, 0.00012880821439424582, 0.00008087791515377514, 0.0000518639256865763, 0.00003404189008237126, 0.00002290633335639685, 0.00001581574835316705, 0.000011208712655359564, 8.152283238823968*^-6, 6.081877649581397*^-6, 4.650935119263733*^-6, 3.6434515329372516*^-6, 2.9226261332936524*^-6, 2.400382972349073*^-6, 2.019076949708868*^-6, 1.7403986366385987*^-6, 1.5385873080648*^-6, 1.3962537347779241*^-6, 1.3018031039804903*^-6, 1.247855920808659*^-6, 1.2303119494891852*^-6, 1.247855920808787*^-6, 1.3018031039814153*^-6, 1.396253734777218*^-6, 1.538587308064684*^-6, 1.7403986366386696*^-6, 2.019076949708902*^-6, 2.4003829723507394*^-6, 2.9226261332925267*^-6, 3.6434515329359683*^-6, 4.65093511926475*^-6, 6.08187764957928*^-6, 8.152283238822505*^-6, 0.000011208712655362598, 0.000015815748353153707, 0.000022906333356408762, 0.00003404189008235782, 0.00005186392568657692, 0.0000808779151537483, 0.0001288082143942547, 0.0002089203995224163, 0.0003439525137035719, 0.0005726641440707645, 0.0009605446283570511, 0.0016169708387662766, 0.0027221309062416413, 0.004568382205778854, 0.007622365094626081, 0.012615918837187849, 0.020675014614673304, 0.03349528181034546, 0.0535681919815812, 0.08445066150365294, 0.13104937421246374, 0.19985708523523624, 0.2990331044507376, 0.4381745527245868, 0.6276035089670318, 0.8770369412177541, 1.1936507708025106, 1.5798010647992553, 2.0309500523965363, 2.534502144317533, 3.0701184562108637, 3.611621149739895, 4.130020891367654, 4.596822509167345, 4.986788187389361, 5.279702043247044, 5.4611381663964895, 5.5225555662504435}","{14.35588172014381, 14.535005137959235, 14.824174093427905, 15.209126664228368, 15.66986996895181, 16.181429763002576, 16.715578430638548, 17.24354056321293, 17.739221600510643, 18.18214353702031, 18.55924601022849, 18.865083107966512, 19.10051682555506, 19.27046243867806, 19.381384579590655, 19.439104792446436, 19.44722958899037, 19.40630100949798, 19.313675837694937, 19.16413120857732, 18.951199943758535, 18.66917826557271, 18.315576288265092, 17.893531025364673, 17.413504782341345, 16.893628302007162, 16.358409380737086, 15.836092929544616, 15.3554293987205, 14.942721917027049, 14.619751025483373, 14.402722934153624, 14.302006221147327, 14.322252289322002, 14.462534677698972, 14.71631678163508, 15.071287221466845, 15.509321189065966, 16.006965156653983, 16.536818796163704, 17.069942048425787, 17.578987183463457, 18.041333154368406, 18.441342428629405, 18.771110077476667, 19.02961361476004, 19.220696867971863, 19.350575841147865, 19.425495392485782, 19.449930997954585, 19.425495392487424, 19.350575841159127, 19.220696867963895, 19.029613614758865, 18.77111007747728, 18.441342428629653, 18.041333154378517, 17.578987183458004, 17.069942048420998, 16.536818796166564, 16.00696515664962, 15.509321189063813, 15.071287221469998, 14.716316781625567, 14.462534677704632, 14.322252289317678, 14.302006221147394, 14.402722934149965, 14.619751025484081, 14.942721917030898, 15.355429398723002, 15.836092929550517, 16.358409380738408, 16.89362830201622, 17.413504782341146, 17.89353102535482, 18.315576288253915, 18.669178265574857, 18.951199943761736, 19.1641312085633, 19.313675837688493, 19.40630100949038, 19.447229588988506, 19.4391047924554, 19.381384579589366, 19.27046243868383, 19.10051682555267, 18.865083107973984, 18.559246010224633, 18.182143537020654, 17.73922160050809, 17.243540563208406, 16.715578430642793, 16.181429763010847, 15.669869968956434, 15.20912666422779, 14.824174093426539, 14.53500513795732, 14.35588172014141, 14.295246146534241}"
