0.05,"{2.3395644233524258*^-12, 1.6512952336088198*^-11, 7.388298737571614*^-11, 3.2761059640003677*^-10, 1.5416515875933831*^-9, 7.732105501616526*^-9, 4.058800037019046*^-8, 2.1571457445188063*^-7, 1.1089319799360412*^-6, 5.2614062330762865*^-6, 0.000022439439873646693, 0.00008650409845873572, 0.0003086652520050219, 0.0010421398123921142, 0.0033706181095462962, 0.010485649632487262, 0.031345257387518304, 0.08969185126686187, 0.2440688118326097, 0.6249632019871968, 1.4794785653328113, 3.150560341225596, 5.8385610567439645, 9.210588739003184, 12.467376401102351, 14.996199612932996, 16.697631503047585, 17.760832212107225, 18.40627156515361, 18.794099000543195, 19.022900727439467, 19.148696404575954, 19.200709144187158, 19.19055176729252, 19.11598135091839, 18.96017141427524, 18.686298679145533, 18.226228913541092, 17.46278208422071, 16.213103836769818, 14.249501927182013, 11.443100452778001, 8.056768530305952, 4.836250825361946, 2.482916444365559, 1.1214752143593714, 0.46032940376111436, 0.17589454776317007, 0.06350636737697196, 0.021860100226700357, 0.007213922020461032, 0.0022892267239302184, 0.0006982788053183147, 0.00020342250428654227, 0.00005571679682506419, 0.000014005380037150996, 3.1663982602957554*^-6, 6.469123960034054*^-7, 1.237639843331801*^-7, 2.3276984644271523*^-8, 4.4888036431885366*^-9, 9.13112184002241*^-10, 1.9835448688409078*^-10, 4.52127068285532*^-11, 9.580558618227834*^-12, 4.993872204252816*^-13, -2.0500853960249427*^-12, -2.841193487850931*^-12, -3.112862498281092*^-12, -3.2159938569331715*^-12, -3.2591105499227658*^-12, -3.2788350714702226*^-12, -3.2886420205568215*^-12, -3.293955335767244*^-12, -3.2971962115993594*^-12, -3.2995481932419524*^-12, -3.3015251120926575*^-12, -3.3031982450406537*^-12, -3.3044859095017226*^-12, -3.3053773990273745*^-12, -3.3059424582870328*^-12, -3.306263299137195*^-12, -3.3063976320689708*^-12, -3.30637133211257*^-12, -3.306179272097465*^-12, -3.30578497183664*^-12, -3.3051207998613265*^-12, -3.30410246797775*^-12, -3.3026796175261493*^-12, -3.3008970973133304*^-12, -3.2988200120227453*^-12, -3.2962566880664835*^-12, -3.2924990764021194*^-12, -3.2860508014022365*^-12, -3.2737829221469643*^-12, -3.248427070982761*^-12, -3.1913593664346735*^-12, -3.0504809446008806*^-12, -2.6668729561858473*^-12, -1.5114076250526202*^-12}","{-2.6668729561820183*^-12, -3.0504809446017772*^-12, -3.1913593664353246*^-12, -3.248427070977357*^-12, -3.2737829221489628*^-12, -3.286050801406379*^-12, -3.292499076416162*^-12, -3.2962566880913166*^-12, -3.2988200120695537*^-12, -3.300897097326386*^-12, -3.3026796175426622*^-12, -3.304102467974619*^-12, -3.3051207998581826*^-12, -3.305784971837367*^-12, -3.3061792720953972*^-12, -3.3063713321132825*^-12, -3.306397632069255*^-12, -3.3062632991350897*^-12, -3.3059424582895143*^-12, -3.3053773990253744*^-12, -3.304485909499934*^-12, -3.3031982450223862*^-12, -3.3015251120624445*^-12, -3.2995481932237075*^-12, -3.297196211590089*^-12, -3.2939553357798116*^-12, -3.28864202050906*^-12, -3.2788350714761486*^-12, -3.2591105499085955*^-12, -3.2159938569308305*^-12, -3.1128624982923365*^-12, -2.8411934878615275*^-12, -2.050085396019474*^-12, 4.99387220425259*^-13, 9.580558618226718*^-12, 4.5212706828556204*^-11, 1.983544868840983*^-10, 9.131121840022711*^-10, 4.488803643188627*^-9, 2.327698464427181*^-8, 1.2376398433318146*^-7, 6.469123960034261*^-7, 3.1663982602958164*^-6, 0.000014005380037151253, 0.00005571679682506509, 0.00020342250428654566, 0.0006982788053183249, 0.002289226723930262, 0.007213922020461114, 0.02186010022670061, 0.06350636737697245, 0.17589454776317237, 0.4603294037611203, 1.1214752143593851, 2.482916444365584, 4.836250825361988, 8.056768530305995, 11.443100452778063, 14.249501927182038, 16.21310383676985, 17.46278208422072, 18.226228913541096, 18.68629867914554, 18.960171414275248, 19.115981350918393, 19.190551767292522, 19.200709144187158, 19.148696404575954, 19.02290072743947, 18.794099000543195, 18.406271565153606, 17.760832212107225, 16.69763150304758, 14.99619961293299, 12.467376401102346, 9.210588739003159, 5.838561056743945, 3.1505603412255825, 1.4794785653328026, 0.6249632019871918, 0.2440688118326077, 0.08969185126686097, 0.03134525738751799, 0.010485649632487137, 0.0033706181095462997, 0.0010421398123921092, 0.00030866525200502, 0.00008650409845873514, 0.000022439439873646645, 5.261406233076268*^-6, 1.1089319799360342*^-6, 2.1571457445187822*^-7, 4.058800037019001*^-8, 7.732105501616372*^-9, 1.54165158759334*^-9, 3.27610596400027*^-10, 7.388298737571789*^-11, 1.6512952336069722*^-11, 2.3395644233437953*^-12, -1.5114076250468316*^-12}","{19.173352617304936, 19.07439798674781, 18.88457392522901, 18.558210346358692, 18.013047401039966, 17.111203965086602, 15.648671955063008, 13.405802262725594, 10.349469194411766, 6.921683557528102, 3.9361363877005062, 1.9290669112376104, 0.8411821923309246, 0.33640472136899124, 0.12597309194123132, 0.04472903387283172, 0.015174194739303664, 0.004941625855597122, 0.0015480338583360113, 0.00046552965639528763, 0.00013315906469055008, 0.00003554558533503429, 8.637048000220373*^-6, 1.8837192558615226*^-6, 3.746020543385465*^-7, 7.087872903231021*^-8, 1.3387988531207538*^-8, 2.621762003204399*^-9, 5.449043241788041*^-10, 1.2081444157003065*^-10, 2.7528908567377448*^-11, 5.17241554387925*^-12, -7.090505490327783*^-13, -2.4157953260987737*^-12, -2.9635851594433608*^-12, -3.1581394316014665*^-12, -3.234453276883727*^-12, -3.2673573681662773*^-12, -3.282842927706704*^-12, -3.2907557711296623*^-12, -3.295190380139967*^-12, -3.2980421543487566*^-12, -3.300238548689508*^-12, -3.302120547615793*^-12, -3.303673150891741*^-12, -3.3048246119233197*^-12, -3.3055976798402815*^-12, -3.306073042769473*^-12, -3.3063268710959284*^-12, -3.3064063361976637*^-12, -3.3063268710959284*^-12, -3.306073042769476*^-12, -3.3055976798401135*^-12, -3.304824611923255*^-12, -3.303673150891565*^-12, -3.302120547615649*^-12, -3.300238548689513*^-12, -3.2980421543482397*^-12, -3.295190380139975*^-12, -3.2907557711291534*^-12, -3.282842927706617*^-12, -3.267357368166893*^-12, -3.234453276884291*^-12, -3.158139431601678*^-12, -2.9635851594432315*^-12, -2.415795326098601*^-12, -7.090505490329043*^-13, 5.1724155438798556*^-12, 2.7528908567378185*^-11, 1.2081444157003194*^-10, 5.449043241788161*^-10, 2.6217620032043915*^-9, 1.3387988531207607*^-8, 7.087872903231001*^-8, 3.746020543385487*^-7, 1.8837192558615533*^-6, 8.637048000220425*^-6, 0.00003554558533503479, 0.00013315906469055027, 0.00046552965639529186, 0.001548033858336013, 0.0049416258555972465, 0.015174194739303905, 0.04472903387283269, 0.1259730919412316, 0.3364047213689936, 0.8411821923309247, 1.929066911237623, 3.936136387700506, 6.921683557528118, 10.349469194411764, 13.405802262725594, 15.648671955063008, 17.111203965086627, 18.013047401039977, 18.558210346358702, 18.88457392522901, 19.074397986747815, 19.173352617304936, 19.204068200683878}","{0.7237216817273463, 0.8103554909316173, 0.9765445963100141, 1.2622727107587848, 1.739557525279995, 2.529112609235898, 3.8095450212426822, 5.773155301622383, 8.44894416640382, 11.449933261009154, 14.063735508267385, 15.820849076070948, 16.77308698543921, 17.214372564263865, 17.396564833505433, 17.461464069723696, 17.46907665957552, 17.426953302246815, 17.29476884281992, 16.96224725912142, 16.214418420626824, 14.751488163390285, 12.39819343964425, 9.446022164855002, 6.5947378070382925, 4.380778135499692, 2.891191241452293, 1.9603694503301696, 1.3952936243893022, 1.0557545061030715, 0.8554408367311768, 0.7453079543181645, 0.6997713105604646, 0.7086639944803674, 0.7739496631572919, 0.9103597355923868, 1.150132630887496, 1.5529192009885422, 2.2213094145257437, 3.3153904558552667, 5.0345045948317315, 7.491481122662288, 10.45617932623733, 13.275701523863578, 15.335986191958305, 16.527785330738283, 17.106178766329784, 17.353805835762167, 17.44788906373218, 17.47152737698075, 17.44788906373218, 17.353805835762163, 17.106178766329784, 16.527785330738272, 15.335986191958286, 13.275701523863539, 10.456179326237294, 7.491481122662232, 5.03450459483171, 3.315390455855241, 2.2213094145257326, 1.5529192009885389, 1.1501326308874935, 0.9103597355923816, 0.7739496631572902, 0.7086639944803655, 0.6997713105604627, 0.7453079543181654, 0.855440836731175, 1.0557545061030724, 1.395293624389303, 1.9603694503301714, 2.891191241452296, 4.380778135499696, 6.5947378070383005, 9.446022164855021, 12.398193439644269, 14.751488163390293, 16.21441842062683, 16.962247259121423, 17.29476884281992, 17.426953302246815, 17.469076659575517, 17.461464069723693, 17.396564833505433, 17.21437256426386, 16.773086985439214, 15.820849076070939, 14.063735508267383, 11.449933261009141, 8.44894416640382, 5.773155301622381, 3.8095450212426814, 2.529112609235875, 1.7395575252799842, 1.262272710758776, 0.976544596310014, 0.8103554909316173, 0.7237216817273464, 0.6968304895193166}"
0.089,"{1.8074442811223288*^-6, 3.6673715201843235*^-6, 7.906432055273145*^-6, 0.000018053019903995164, 0.000043503078997988266, 0.00011019790510776637, 0.0002921273655143481, 0.0008062627233150096, 0.00230248673848444, 0.0067505681006365574, 0.02010840312061701, 0.05997369222878125, 0.17537108998314346, 0.4880239149391297, 1.243103719293479, 2.777393643570225, 5.267966172601994, 8.419971784983792, 11.578962233305953, 14.207620318941318, 16.13191398109001, 17.43597554523073, 18.285296236475517, 18.83017695453213, 19.1797399954694, 19.405878005344285, 19.55391843176357, 19.65194031709412, 19.717260146685554, 19.760558762394773, 19.78839982228789, 19.804729787943298, 19.81174582090215, 19.810362278717278, 19.800400330026164, 19.78055110287574, 19.748102585126034, 19.698357562796666, 19.62358719328954, 19.511243778622614, 19.340982325912897, 19.079832697412705, 18.6747796732947, 18.042642332788446, 17.060208657075467, 15.566668481618512, 13.408277722794347, 10.565425021433372, 7.333907724569461, 4.338602188696202, 2.160904321954752, 0.921683039752037, 0.3496574142633763, 0.12310928308402899, 0.041706150258178455, 0.013961885221391687, 0.0047055096618196955, 0.0016174662493427018, 0.0005724241794576253, 0.0002100758471005269, 0.00008041320283888072, 0.00003226254163374562, 0.000013625334578466638, 6.080352855712926*^-6, 2.876961648654522*^-6, 1.4477969603426296*^-6, 7.770632900828147*^-7, 4.45913794673546*^-7, 2.74171472310828*^-7, 1.8094803801045532*^-7, 1.2837119271688225*^-7, 9.799427324074283*^-8, 8.05319691146151*^-8, 7.123605936120818*^-8, 6.775344611666651*^-8, 6.912274739812585*^-8, 7.530720336684322*^-8, 8.694437926047809*^-8, 1.0502843821582163*^-7, 1.3009961171963273*^-7, 1.604283900209128*^-7, 1.8958004535338322*^-7, 2.066220294432579*^-7, 2.0297973458740776*^-7, 1.806206778098856*^-7, 1.5001389963020343*^-7, 1.2099844879140074*^-7, 9.822665363166031*^-8, 8.239987347597369*^-8, 7.268277364549234*^-8, 6.814540558007988*^-8, 6.834979984546836*^-8, 7.36077301999835*^-8, 8.527412321895241*^-8, 1.0634957569568513*^-7, 1.4277263904250495*^-7, 2.0618178170436985*^-7, 3.1992599684597226*^-7, 5.325556723966053*^-7, 9.4921127870932*^-7}","{5.325556723966057*^-7, 3.199259968459697*^-7, 2.0618178170436995*^-7, 1.427726390425046*^-7, 1.0634957569568543*^-7, 8.527412321895247*^-8, 7.360773019998359*^-8, 6.834979984546856*^-8, 6.814540558007993*^-8, 7.268277364549254*^-8, 8.239987347597378*^-8, 9.822665363166075*^-8, 1.2099844879140093*^-7, 1.5001389963020388*^-7, 1.8062067780988595*^-7, 2.0297973458740805*^-7, 2.0662202944325812*^-7, 1.8958004535338316*^-7, 1.6042839002091245*^-7, 1.300996117196326*^-7, 1.0502843821582154*^-7, 8.69443792604781*^-8, 7.530720336684332*^-8, 6.912274739812584*^-8, 6.775344611666675*^-8, 7.123605936120858*^-8, 8.053196911461527*^-8, 9.799427324074321*^-8, 1.2837119271688365*^-7, 1.8094803801045632*^-7, 2.7417147231083093*^-7, 4.4591379467355006*^-7, 7.770632900828199*^-7, 1.447796960342639*^-6, 2.8769616486545544*^-6, 6.080352855713007*^-6, 0.00001362533457846673, 0.00003226254163374584, 0.0000804132028388812, 0.00021007584710052834, 0.0005724241794576287, 0.001617466249342736, 0.0047055096618197545, 0.013961885221391891, 0.04170615025817905, 0.12310928308403075, 0.34965741426338065, 0.9216830397520492, 2.160904321954767, 4.3386021886962265, 7.333907724569481, 10.56542502143341, 13.408277722794377, 15.56666848161854, 17.06020865707548, 18.042642332788457, 18.674779673294704, 19.079832697412712, 19.340982325912897, 19.511243778622614, 19.623587193289545, 19.698357562796666, 19.748102585126038, 19.780551102875737, 19.80040033002616, 19.810362278717278, 19.81174582090214, 19.804729787943298, 19.78839982228789, 19.760558762394773, 19.71726014668555, 19.651940317094112, 19.553918431763574, 19.405878005344295, 19.179739995469404, 18.830176954532128, 18.28529623647551, 17.435975545230725, 16.131913981089987, 14.207620318941295, 11.578962233305928, 8.41997178498375, 5.267966172601962, 2.777393643570196, 1.243103719293477, 0.4880239149391269, 0.17537108998314277, 0.05997369222878082, 0.02010840312061698, 0.006750568100636533, 0.0023024867384844314, 0.0008062627233150028, 0.0002921273655143463, 0.00011019790510776507, 0.00004350307899798777, 0.00001805301990399501, 7.906432055273154*^-6, 3.6673715201843113*^-6, 1.8074442811223211*^-6, 9.492112787093143*^-7}","{19.808034639104747, 19.79498351788917, 19.771318325898537, 19.73374876489588, 19.67671281366861, 19.591121517204666, 19.46223487030419, 19.266149649650032, 18.96418330428484, 18.494490159974237, 17.76141730452683, 16.62768946356333, 14.926545422161915, 12.530135397201851, 9.505449710851147, 6.274321223558537, 3.504608433559928, 1.6522392097706726, 0.674510684767238, 0.24846783050729587, 0.08605961912213941, 0.028966399398523027, 0.00970185157262599, 0.003287284514763727, 0.001139953278609149, 0.0004080533931398069, 0.00015178039964617538, 0.00005898647345346265, 0.00002406323729124155, 0.00001034677613656561, 4.706554237583666*^-6, 2.272420086909487*^-6, 1.1680457898409435*^-6, 6.40882404979143*^-7, 3.76243295767035*^-7, 2.3681768094400755*^-7, 1.6008324170550617*^-7, 1.1636636281961375*^-7, 9.103896799823697*^-8, 7.667858387462206*^-8, 6.949938543158184*^-8, 6.768881015129485*^-8, 7.062951161651233*^-8, 7.853406985226452*^-8, 9.220777726124411*^-8, 1.1262403141592707*^-7, 1.3982591073935464*^-7, 1.7075811810737125*^-7, 1.971782780372938*^-7, 2.0786430215248687*^-7, 1.971782780372936*^-7, 1.7075811810737064*^-7, 1.3982591073935393*^-7, 1.1262403141592662*^-7, 9.220777726124369*^-8, 7.853406985226407*^-8, 7.062951161651215*^-8, 6.768881015129443*^-8, 6.949938543158179*^-8, 7.667858387462193*^-8, 9.103896799823688*^-8, 1.1636636281961382*^-7, 1.6008324170550639*^-7, 2.3681768094400792*^-7, 3.7624329576703797*^-7, 6.408824049791469*^-7, 1.1680457898409545*^-6, 2.2724200869095006*^-6, 4.706554237583715*^-6, 0.000010346776136565707, 0.00002406323729124187, 0.000058986473453462566, 0.00015178039964617587, 0.0004080533931398055, 0.0011399532786091533, 0.0032872845147637617, 0.009701851572626045, 0.028966399398523312, 0.08605961912213975, 0.2484678305072979, 0.6745106847672407, 1.6522392097706968, 3.504608433559963, 6.274321223558594, 9.50544971085116, 12.53013539720187, 14.926545422161913, 16.627689463563335, 17.761417304526834, 18.49449015997424, 18.96418330428484, 19.26614964965003, 19.462234870304194, 19.59112151720467, 19.67671281366861, 19.733748764895875, 19.77131832589854, 19.79498351788917, 19.808034639104747, 19.812204842490765}","{0.10737784423789838, 0.11467729374238922, 0.12791252165247213, 0.14892206682749543, 0.18081189955062477, 0.22865158020027074, 0.30064480207250505, 0.4100408826345856, 0.5781140550598799, 0.8383569454940198, 1.2409420160697646, 1.8528129923771548, 2.7398278604518036, 3.90541356486509, 5.174956951132011, 6.124113010771724, 6.280254953791031, 5.553280814633356, 4.333154152660632, 3.1010831482260914, 2.115541985560329, 1.418028630704013, 0.9537223408224932, 0.6525219661084871, 0.45818896571667744, 0.3321041477679052, 0.2494385138795249, 0.19466016881523623, 0.15814190746054252, 0.13392971912751336, 0.11835944234220903, 0.1092262584111439, 0.10530215123937076, 0.10607597924156915, 0.11164771657736465, 0.12274901207293187, 0.14089547561646482, 0.16871081580797423, 0.21050799871590967, 0.273276714647538, 0.3683127286237969, 0.5138067400809727, 0.7386528201749968, 1.0870720837997496, 1.6210941516324018, 2.410997480433885, 3.4916071357275165, 4.761833617784309, 5.876258923745645, 6.333601944207297, 5.876258923745642, 4.761833617784292, 3.4916071357274987, 2.4109974804338714, 1.6210941516323922, 1.0870720837997432, 0.7386528201749936, 0.5138067400809686, 0.36831272862379694, 0.2732767146475374, 0.21050799871590722, 0.16871081580797462, 0.14089547561646523, 0.12274901207293225, 0.11164771657736432, 0.10607597924156814, 0.10530215123937146, 0.10922625841114561, 0.11835944234220962, 0.1339297191275119, 0.1581419074605418, 0.19466016881523615, 0.24943851387952432, 0.3321041477679046, 0.4581889657166778, 0.652521966108489, 0.953722340822496, 1.4180286307040157, 2.1155419855603363, 3.1010831482261016, 4.3331541526606445, 5.5532808146333625, 6.280254953791028, 6.124113010771709, 5.174956951132005, 3.9054135648650807, 2.739827860451803, 1.852812992377149, 1.2409420160697644, 0.8383569454940187, 0.57811405505988, 0.4100408826345862, 0.3006448020725049, 0.22865158020026802, 0.18081189955062263, 0.14892206682749504, 0.12791252165247102, 0.11467729374238882, 0.10737784423789862, 0.1050454156695169}"
0.128,"{0.00025363314506973207, 0.00041492712786621544, 0.0007081689275860827, 0.0012582476360060745, 0.002321897853198084, 0.004438811211437737, 0.00876681434735513, 0.017834385281843532, 0.03724281281301572, 0.0795162051704166, 0.1726909925773009, 0.37869777337711086, 0.8287073102741813, 1.773337455571107, 3.58695970596588, 6.537969444994152, 10.273763819315018, 13.788487013563108, 16.326978712983873, 17.86633815085891, 18.72697984376885, 19.20143696247699, 19.469568968538503, 19.62773189316202, 19.72552526675885, 19.7886492209654, 19.83082666393232, 19.859687129631492, 19.87965169774469, 19.8933724928317, 19.902471995161914, 19.907933999855015, 19.910313092240614, 19.909842305627905, 19.9064759392068, 19.899881277497478, 19.88937660192429, 19.873795245220272, 19.85122751677262, 19.818538549783252, 19.770448324088143, 19.69772195377843, 19.583515056447272, 19.395910243373645, 19.072960621082395, 18.495101627916632, 17.44595394839072, 15.603058828083386, 12.703804574649084, 8.997913898648958, 5.4316468775429945, 2.8619462719446513, 1.3819975676389664, 0.6391105537226714, 0.2913478960570101, 0.13315129471108303, 0.06161765135418788, 0.029059273098421524, 0.01403177759125486, 0.0069634188088967906, 0.0035630778901356375, 0.0018853388648295852, 0.001034372473192454, 0.0005898753034084494, 0.0003504518525872751, 0.00021736487022476283, 0.0001410163443333484, 0.00009585423894347583, 0.00006837090496627195, 0.00005124080568990058, 0.00004039402492232241, 0.00003352321546932073, 0.00002930629474957822, 0.000026995595948862468, 0.000026200463978226783, 0.000026776073175274158, 0.00002877242267852513, 0.000032412087079321083, 0.000038051878475055807, 0.00004601962597885722, 0.000056088023148234606, 0.0000663898588812206, 0.00007276473301208573, 0.00007137800782795578, 0.00006314812716979404, 0.000052565538209177, 0.000043097983774807505, 0.00003592537919217012, 0.0000309961415211056, 0.000027938721985210175, 0.000026432524831925644, 0.00002631036592269201, 0.00002758394028778687, 0.000030472066139959627, 0.00003546801505166439, 0.00004347958500287947, 0.00005609826429076247, 0.00007610681724713793, 0.00010844355109244084, 0.00016206642066167822}","{0.00010844355109244087, 0.00007610681724713748, 0.00005609826429076243, 0.0000434795850028794, 0.000035468015051664396, 0.00003047206613995968, 0.000027583940287786875, 0.000026310365922692036, 0.000026432524831925654, 0.000027938721985210206, 0.0000309961415211056, 0.00003592537919217018, 0.000043097983774807505, 0.00005256553820917711, 0.00006314812716979408, 0.00007137800782795597, 0.00007276473301208573, 0.00006638985888122058, 0.00005608802314823447, 0.0000460196259788571, 0.0000380518784750558, 0.000032412087079321056, 0.000028772422678525117, 0.000026776073175274155, 0.000026200463978226817, 0.00002699559594886251, 0.000029306294749578264, 0.0000335232154693208, 0.00004039402492232264, 0.00005124080568990077, 0.00006837090496627237, 0.00009585423894347633, 0.00014101634433334888, 0.00021736487022476356, 0.0003504518525872774, 0.0005898753034084541, 0.0010343724731924583, 0.001885338864829594, 0.003563077890135648, 0.006963418808896811, 0.0140317775912549, 0.029059273098421923, 0.06161765135418842, 0.13315129471108422, 0.2913478960570127, 0.6391105537226769, 1.3819975676389777, 2.8619462719446798, 5.431646877543018, 8.997913898648994, 12.703804574649107, 15.603058828083416, 17.445953948390734, 18.495101627916643, 19.072960621082398, 19.39591024337365, 19.583515056447272, 19.697721953778434, 19.770448324088143, 19.818538549783252, 19.85122751677262, 19.87379524522027, 19.88937660192429, 19.899881277497478, 19.906475939206803, 19.909842305627905, 19.91031309224061, 19.907933999855015, 19.902471995161918, 19.8933724928317, 19.87965169774469, 19.859687129631496, 19.83082666393232, 19.7886492209654, 19.72552526675885, 19.62773189316202, 19.4695689685385, 19.201436962476986, 18.726979843768845, 17.866338150858894, 16.326978712983863, 13.78848701356306, 10.273763819314967, 6.537969444994095, 3.5869597059658753, 1.7733374555710992, 0.828707310274179, 0.37869777337710914, 0.17269099257730072, 0.07951620517041645, 0.037242812813015606, 0.01783438528184343, 0.008766814347355087, 0.004438811211437697, 0.002321897853198064, 0.0012582476360060654, 0.0007081689275860837, 0.0004149271278662143, 0.0002536331450697313, 0.0001620664206616775}","{19.909052095628997, 19.904661976940844, 19.89685998313943, 19.88482252876406, 19.867172182260028, 19.841660106052384, 19.804569927578843, 19.74956894285607, 19.665426143632924, 19.531376227692355, 19.30766995142253, 18.916970045654228, 18.211897724370715, 16.937314379455, 14.757437966652885, 11.522172196452098, 7.738501094074083, 4.443911412381268, 2.2616053879266014, 1.072005076852148, 0.49215439057832827, 0.2242211955840603, 0.10281012727451522, 0.04784910811092678, 0.02273362958642906, 0.011073609111394832, 0.005549851380712464, 0.002870798663342728, 0.0015370341197110456, 0.0008539936808998181, 0.0004935831493261946, 0.0002974147785904665, 0.00018721566342709344, 0.00012333827820227411, 0.00008518122704481192, 0.00006175996655393065, 0.00004706769404283566, 0.000037742494088999016, 0.00003186875780398535, 0.000028349494280785077, 0.000026573686347654296, 0.00002624129538807857, 0.000027276053551550758, 0.000029787500470566185, 0.00003405014302701778, 0.00004044086097107916, 0.000049188049580322484, 0.00005965934754534945, 0.00006919694989799439, 0.00007324084955657252, 0.00006919694989799436, 0.00005965934754534935, 0.000049188049580322314, 0.000040440860971079044, 0.00003405014302701769, 0.0000297875004705661, 0.00002727605355155069, 0.000026241295388078498, 0.00002657368634765429, 0.000028349494280785073, 0.00003186875780398535, 0.000037742494088999, 0.00004706769404283571, 0.00006175996655393082, 0.00008518122704481249, 0.00012333827820227477, 0.00018721566342709488, 0.000297414778590468, 0.0004935831493261985, 0.0008539936808998239, 0.0015370341197110612, 0.002870798663342726, 0.005549851380712478, 0.011073609111394819, 0.02273362958642912, 0.04784910811092716, 0.10281012727451565, 0.22422119558406195, 0.4921543905783293, 1.0720050768521554, 2.2616053879266107, 4.443911412381317, 7.738501094074135, 11.52217219645216, 14.75743796665289, 16.937314379455014, 18.211897724370715, 18.91697004565423, 19.307669951422533, 19.531376227692355, 19.665426143632928, 19.74956894285607, 19.804569927578843, 19.841660106052384, 19.867172182260028, 19.88482252876406, 19.89685998313943, 19.904661976940844, 19.909052095628997, 19.910469467769712}","{-1.6774156711094727*^-13, -1.77117140946589*^-13, -1.9324145148652477*^-13, -2.1657124039454484*^-13, -2.479312578311467*^-13, -2.889796069897613*^-13, -3.444991907287369*^-13, -4.2504266265717764*^-13, -5.450056502782937*^-13, -7.175560116350479*^-13, -9.60160252286857*^-13, -1.3016096610862154*^-12, -1.7729494914560686*^-12, -2.3826658823337607*^-12, -3.059436497109241*^-12, -3.584671171948668*^-12, -3.673133888718093*^-12, -3.2663852207357493*^-12, -2.608227670801857*^-12, -1.961920307903164*^-12, -1.4430394114205616*^-12, -1.061352481702469*^-12, -7.894245668489476*^-13, -5.960411423998577*^-13, -4.599874755444584*^-13, -3.678874880485404*^-13, -3.0548981166790834*^-13, -2.6035104155297623*^-13, -2.2607328442141788*^-13, -2.0020375948958132*^-13, -1.816958429261744*^-13, -1.701590191762246*^-13, -1.6506527208100515*^-13, -1.6604284434138627*^-13, -1.7329111420430038*^-13, -1.8703345206173918*^-13, -2.0796021754227897*^-13, -2.3648020201924045*^-13, -2.740060893422742*^-13, -3.2387211702335127*^-13, -3.9454757425014006*^-13, -4.998221339073624*^-13, -6.533422657094654*^-13, -8.699209671120058*^-13, -1.1747580704770172*^-12, -1.5999701145671273*^-12, -2.1659119341152827*^-12, -2.836578983370199*^-12, -3.4455188251787087*^-12, -3.7035049209728895*^-12, -3.4455188340281656*^-12, -2.836578997461421*^-12, -2.1659119476097662*^-12, -1.5999701186060653*^-12, -1.1747580747101986*^-12, -8.69920675743286*^-13, -6.533492551792173*^-13, -4.998122311154906*^-13, -3.944946490506363*^-13, -3.238666666358867*^-13, -2.740008977953862*^-13, -2.366449491498623*^-13, -2.0793934981526432*^-13, -1.870100727014868*^-13, -1.7329702825745248*^-13, -1.6604277882763773*^-13, -1.65071752659826*^-13, -1.7018046065317817*^-13, -1.8170785821354372*^-13, -2.00047705875618*^-13, -2.2603178084134073*^-13, -2.6047085959017247*^-13, -3.0549514592736443*^-13, -3.6787839215462116*^-13, -4.599522041048055*^-13, -5.960263691470884*^-13, -7.894257417360474*^-13, -1.0613523667533676*^-12, -1.4430394450282571*^-12, -1.961920334641251*^-12, -2.6082276944782503*^-12, -3.2663852381859733*^-12, -3.6731339009236085*^-12, -3.5846711804022986*^-12, -3.059436503454949*^-12, -2.382665886842922*^-12, -1.7729494776463355*^-12, -1.3016096543434963*^-12, -9.601588140609067*^-13, -7.17559891286233*^-13, -5.450257559798055*^-13, -4.2506911972720335*^-13, -3.444974708603364*^-13, -2.8898026935006996*^-13, -2.4792034818708876*^-13, -2.1666302791434676*^-13, -1.932839733623196*^-13, -1.7709692601644742*^-13, -1.6774339796238747*^-13, -1.6509409908946302*^-13}"
