0.05,"{3.955600711748265*^-12, 1.3401743531069395*^-11, 4.894094623414168*^-11, 1.8951627920477323*^-10, 7.617229233273001*^-10, 3.100433671169773*^-9, 1.2482709187786963*^-8, 4.888809526749483*^-8, 1.850036017608378*^-7, 6.773186406628629*^-7, 2.4094745404861426*^-6, 8.35657321962479*^-6, 0.000028280327092160103, 0.0000932536187379353, 0.00029873364670981317, 0.0009261809865423124, 0.0027675774300289883, 0.007936640979599556, 0.021747488948530583, 0.05667932951636852, 0.139781003374433, 0.32414739859733827, 0.701033140621844, 1.399042233471597, 2.5453411310712135, 4.177847729177314, 6.163833770123035, 8.22731363794389, 10.087004546755923, 11.572356641393284, 12.634371766494722, 13.292649494728973, 13.582544089788962, 13.525067420477031, 13.115796570591009, 12.326935911661732, 11.123872326780846, 9.503109363949074, 7.549825456134752, 5.477935702509954, 3.583995790722831, 2.1080929046089247, 1.1220196855068245, 0.5466419736483112, 0.24668758921970674, 0.10413447574818205, 0.04142866012037254, 0.015624312053097958, 0.0056133963646027695, 0.0019298544025749362, 0.0006376463547389028, 0.0002033467961390357, 0.00006284359677049658, 0.000018888777845725537, 5.535684913884202*^-6, 1.5830300514439124*^-6, 4.409664839623074*^-7, 1.1917735145436004*^-7, 3.112961113169353*^-8, 7.865732995400103*^-9, 1.942110881865387*^-9, 4.778192075168234*^-10, 1.2004889085810515*^-10, 3.1545801902814495*^-11, 8.843187612285201*^-12, 2.6834995473779495*^-12, 8.899865480507066*^-13, 3.241821700454781*^-13, 1.297244552855029*^-13, 5.6751042384683565*^-14, 2.6860586748992532*^-14, 1.3539881597197506*^-14, 7.13323926591149*^-15, 3.8591876336036286*^-15, 2.1184963411514978*^-15, 1.1729608380238016*^-15, 6.522277403306254*^-16, 3.610569822747334*^-16, 1.952376034785729*^-16, 9.936455298043095*^-17, 4.4132159571760344*^-17, 1.4195673031598084*^-17, 1.909211840042723*^-18, 4.304336492679942*^-18, 2.1951199476885106*^-17, 5.917533984089657*^-17, 1.257309994096792*^-16, 2.4070028032586907*^-16, 4.403404020315893*^-16, 7.930866444118831*^-16, 1.4274199972791783*^-15, 2.584332218028886*^-15, 4.72637570145851*^-15, 8.799129711079506*^-15, 1.6913643107319188*^-14, 3.4196601578405187*^-14, 7.405986873604143*^-14, 1.7424344738762799*^-13, 4.491721604140334*^-13, 1.272611266095302*^-12}","{4.491721604069205*^-13, 1.7424344738733443*^-13, 7.405986873402365*^-14, 3.419660157950968*^-14, 1.6913643114686086*^-14, 8.79912970979889*^-15, 4.726375701374124*^-15, 2.584332216255511*^-15, 1.427419998120818*^-15, 7.930866445937787*^-16, 4.403404022659425*^-16, 2.4070028063321716*^-16, 1.2573099931846322*^-16, 5.917533984185741*^-17, 2.1951199456717088*^-17, 4.304336474880084*^-18, 1.9092118153797756*^-18, 1.41956730890524*^-17, 4.4132159618457755*^-17, 9.936455309267324*^-17, 1.952376033046133*^-16, 3.610569818608536*^-16, 6.522277396563173*^-16, 1.1729608367186249*^-15, 2.1184963406063373*^-15, 3.8591876397250275*^-15, 7.133239258136953*^-15, 1.3539881602603548*^-14, 2.6860586746809653*^-14, 5.6751042386057836*^-14, 1.2972445529800405*^-13, 3.2418217005178304*^-13, 8.899865480366683*^-13, 2.6834995473768743*^-12, 8.843187612270627*^-12, 3.1545801902807244*^-11, 1.2004889085810652*^-10, 4.778192075168212*^-10, 1.942110881865389*^-9, 7.865732995400156*^-9, 3.112961113169372*^-8, 1.1917735145436292*^-7, 4.4096648396231377*^-7, 1.5830300514439352*^-6, 5.535684913884274*^-6, 0.000018888777845725804, 0.00006284359677049734, 0.00020334679613903927, 0.000637646354738909, 0.001929854402574955, 0.005613396364602804, 0.015624312053098133, 0.04142866012037302, 0.10413447574818324, 0.24668758921970904, 0.5466419736483163, 1.1220196855068327, 2.1080929046089465, 3.5839957907228444, 5.477935702509983, 7.549825456134772, 9.503109363949076, 11.123872326780852, 12.326935911661753, 13.11579657059101, 13.525067420477034, 13.582544089788966, 13.29264949472896, 12.634371766494725, 11.57235664139327, 10.08700454675591, 8.22731363794388, 6.163833770123022, 4.177847729177303, 2.545341131071208, 1.3990422334715888, 0.7010331406218396, 0.32414739859733627, 0.1397810033744319, 0.05667932951636796, 0.021747488948530368, 0.007936640979599464, 0.0027675774300289567, 0.0009261809865423001, 0.00029873364670981295, 0.00009325361873793469, 0.000028280327092159873, 8.356573219624722*^-6, 2.4094745404861346*^-6, 6.773186406628605*^-7, 1.8500360176083635*^-7, 4.888809526749421*^-8, 1.2482709187786799*^-8, 3.1004336711697238*^-9, 7.617229233272854*^-10, 1.895162792047729*^-10, 4.8940946234149096*^-11, 1.340174353105081*^-11, 3.9556007117369564*^-12, 1.2726112660913004*^-12}","{13.428709069151694, 12.896846752185153, 11.973248779615647, 10.628237697586721, 8.881106311056213, 6.858347377089313, 4.8123066160803, 3.038153961766167, 1.7266012716880126, 0.8910512026400436, 0.4226495433893755, 0.18635404056542898, 0.07707024724719763, 0.030102446098063538, 0.011164836799715023, 0.00395084540888711, 0.0013397803171684005, 0.00043727395234331777, 0.00013793589211589838, 0.000042219940146913584, 0.000012580856910853681, 3.657130428239184*^-6, 1.0370464819628072*^-6, 2.8612800947483133*^-7, 7.64794777123256*^-8, 1.9747293600852167*^-8, 4.943319389885558*^-9, 1.2160057879436423*^-9, 3.004313742840968*^-10, 7.642776691903662*^-11, 2.0480959673158617*^-11, 5.887072394894466*^-12, 1.8386319755886615*^-12, 6.289447350524635*^-13, 2.364394197589455*^-13, 9.754603984825722*^-14, 4.3871600650975664*^-14, 2.1247124846746112*^-14, 1.0892272179081183*^-14, 5.7995431974117724*^-15, 3.1560358622209068*^-15, 1.7382573689604963*^-15, 9.643582229696835*^-16, 5.361650513548515*^-16, 2.9531894372998406*^-16, 1.5734263150238464*^-16, 7.740477432349731*^-17, 3.183951878233662*^-17, 8.364638291267281*^-18, 1.117597570672811*^-18, 8.36463829126807*^-18, 3.183951878233504*^-17, 7.740477432349021*^-17, 1.573426315023878*^-16, 2.953189437299817*^-16, 5.361650513548547*^-16, 9.643582229696898*^-16, 1.7382573689605034*^-15, 3.156035862220906*^-15, 5.799543197411783*^-15, 1.0892272179081182*^-14, 2.1247124846746226*^-14, 4.387160065097592*^-14, 9.754603984825778*^-14, 2.364394197589504*^-13, 6.289447350524711*^-13, 1.8386319755886967*^-12, 5.887072394894551*^-12, 2.0480959673159025*^-11, 7.642776691903759*^-11, 3.004313742841037*^-10, 1.216005787943639*^-9, 4.943319389885585*^-9, 1.9747293600852098*^-8, 7.647947771232599*^-8, 2.861280094748354*^-7, 1.0370464819628127*^-6, 3.6571304282392342*^-6, 0.00001258085691085369, 0.000042219940146913956, 0.00013793589211589852, 0.0004372739523433288, 0.0013397803171684216, 0.003950845408887196, 0.011164836799715043, 0.030102446098063746, 0.07707024724719763, 0.18635404056543028, 0.4226495433893755, 0.8910512026400467, 1.7266012716880128, 3.038153961766167, 4.8123066160803, 6.858347377089362, 8.881106311056246, 10.628237697586755, 11.973248779615647, 12.896846752185153, 13.428709069151692, 13.60164585847335}","{6.4195810413775165, 6.939164374773494, 7.841439452339264, 9.155398571270629, 10.86219433486243, 12.838254294071959, 14.837058571231232, 16.57025173377693, 17.851524774157678, 18.667784209080736, 19.1253702942815, 19.35620468712349, 19.462946006743138, 19.508765999750548, 19.52706566464049, 19.533500146656724, 19.53425204614106, 19.530083989985368, 19.516884417212967, 19.482852546231662, 19.40169837650741, 19.221597123753607, 18.85341501617584, 18.171521433051545, 17.051687080506507, 15.456869843951312, 13.516733822577066, 11.500893045748462, 9.68413639613516, 8.233076285509076, 7.1955796605463584, 6.552499439549582, 6.2692975746485, 6.325447293252614, 6.725269400709106, 7.495917814164109, 8.671206545371348, 10.254551324344463, 12.162740212280696, 14.186796715659211, 16.03701164752359, 17.478840615544147, 18.442148273601763, 19.00424125624103, 19.297266801058964, 19.4365157786189, 19.497730979391406, 19.522802328947634, 19.53215785193315, 19.534493977668674, 19.53215785193315, 19.522802328947638, 19.497730979391402, 19.4365157786189, 19.29726680105896, 19.004241256241023, 18.442148273601752, 17.47884061554413, 16.03701164752358, 14.18679671565918, 12.162740212280674, 10.254551324344458, 8.671206545371344, 7.495917814164088, 6.725269400709103, 6.32544729325261, 6.269297574648496, 6.552499439549592, 7.195579660546356, 8.233076285509087, 9.684136396135171, 11.500893045748477, 13.516733822577077, 15.456869843951322, 17.051687080506515, 18.17152143305155, 18.853415016175845, 19.221597123753607, 19.40169837650741, 19.482852546231666, 19.516884417212967, 19.530083989985368, 19.53425204614106, 19.533500146656724, 19.52706566464049, 19.508765999750548, 19.462946006743138, 19.35620468712349, 19.1253702942815, 18.667784209080732, 17.851524774157678, 16.57025173377693, 14.837058571231232, 12.83825429407191, 10.862194334862396, 9.155398571270595, 7.841439452339264, 6.939164374773493, 6.419581041377517, 6.250636804125262}"
0.089,"{1.384711579284922*^-6, 2.7656593007991*^-6, 5.7979163272514735*^-6, 0.00001268302612398977, 0.000028732618040598515, 0.00006678341704700697, 0.00015750121151139715, 0.00037227249534790586, 0.0008709548700589603, 0.0019951252321009786, 0.00444078420571953, 0.009568647879204738, 0.019952114300295663, 0.040320979258537115, 0.0791135257187456, 0.15085140264215316, 0.2793879500001937, 0.501531451026515, 0.8693187255056041, 1.4472933037852418, 2.2997318918143392, 3.4652982604613145, 4.9266246579430515, 6.595083654780618, 8.32932580387522, 9.981396704725796, 11.440538450875751, 12.650611703825628, 13.601741153735523, 14.311205008506427, 14.806052184303482, 15.11187389264585, 15.247025198362381, 15.220190174967131, 15.029617779813986, 14.663257742895173, 14.099949628449615, 13.312746841785767, 12.27629026318162, 10.980171825576532, 9.447763869818381, 7.7534987859304465, 6.024001202113249, 4.410700282356714, 3.041615728024456, 1.981827944002455, 1.227079748229209, 0.7267274328814087, 0.4141864051246654, 0.22826276845711935, 0.12203824025906118, 0.0633966308076135, 0.031999451438224254, 0.015673322629703158, 0.007435670051316521, 0.003413119317690681, 0.0015178757851634403, 0.0006572920632716825, 0.0002796201552618612, 0.00011822254509950174, 0.00005030557406842671, 0.000021804003093725386, 9.728353921436004*^-6, 4.507345656097468*^-6, 2.1837757430857866*^-6, 1.11233428034967*^-6, 5.980242059092065*^-7, 3.402517025920544*^-7, 2.051402417885827*^-7, 1.3104813971807385*^-7, 8.855549502293885*^-8, 6.308219330829317*^-8, 4.711736374363903*^-8, 3.664020594037013*^-8, 2.942378394229086*^-8, 2.4209560088506954*^-8, 2.0290090978222837*^-8, 1.7279687323810345*^-8, 1.4972634293527823*^-8, 1.3252908816437821*^-8, 1.2044551191675496*^-8, 1.1292241535593167*^-8, 1.0958252819821695*^-8, 1.1024644528266821*^-8, 1.149504936719576*^-8, 1.239428466941552*^-8, 1.3766093812197153*^-8, 1.5671809160207807*^-8, 1.819737021035738*^-8, 2.148133803641062*^-8, 2.5777161591489402*^-8, 3.1558882420482845*^-8, 3.968579471345177*^-8, 5.167881656275653*^-8, 7.024104507305952*^-8, 1.0030394462607226*^-7, 1.511964827219001*^-7, 2.412644324355738*^-7, 4.0799930251243467*^-7, 7.309190689377072*^-7}","{4.0799930251243493*^-7, 2.412644324355718*^-7, 1.5119648272190021*^-7, 1.0030394462607187*^-7, 7.02410450730596*^-8, 5.167881656275646*^-8, 3.9685794713451804*^-8, 3.15588824204829*^-8, 2.577716159148942*^-8, 2.1481338036410642*^-8, 1.8197370210357386*^-8, 1.5671809160207827*^-8, 1.3766093812197163*^-8, 1.2394284669415533*^-8, 1.1495049367195768*^-8, 1.1024644528266808*^-8, 1.0958252819821705*^-8, 1.1292241535593173*^-8, 1.2044551191675501*^-8, 1.3252908816437853*^-8, 1.4972634293527846*^-8, 1.727968732381038*^-8, 2.029009097822291*^-8, 2.4209560088506997*^-8, 2.942378394229097*^-8, 3.66402059403703*^-8, 4.7117363743639114*^-8, 6.308219330829341*^-8, 8.85554950229398*^-8, 1.3104813971807461*^-7, 2.051402417885847*^-7, 3.4025170259205716*^-7, 5.980242059092101*^-7, 1.1123342803496761*^-6, 2.1837757430858086*^-6, 4.507345656097521*^-6, 9.728353921436067*^-6, 0.000021804003093725515, 0.00005030557406842696, 0.00011822254509950223, 0.00027962015526186246, 0.0006572920632716932, 0.0015178757851634546, 0.0034131193176907128, 0.007435670051316589, 0.015673322629703296, 0.031999451438224503, 0.06339663080761412, 0.1220382402590618, 0.22826276845712057, 0.41418640512466687, 0.7267274328814136, 1.2270797482292173, 1.981827944002468, 3.0416157280244724, 4.410700282356736, 6.0240012021132685, 7.753498785930482, 9.447763869818393, 10.980171825576544, 12.276290263181632, 13.312746841785769, 14.099949628449616, 14.66325774289518, 15.029617779813993, 15.220190174967133, 15.247025198362383, 15.111873892645852, 14.806052184303484, 14.311205008506414, 13.601741153735517, 12.650611703825623, 11.440538450875744, 9.9813967047258, 8.329325803875212, 6.595083654780604, 4.92662465794304, 3.465298260461306, 2.2997318918143295, 1.447293303785234, 0.8693187255055997, 0.5015314510265119, 0.2793879500001919, 0.15085140264215194, 0.07911352571874554, 0.040320979258536956, 0.019952114300295583, 0.009568647879204695, 0.004440784205719522, 0.001995125232100974, 0.0008709548700589566, 0.000372272495347903, 0.0001575012115113961, 0.0000667834170470063, 0.00002873261804059819, 0.000012683026123989665, 5.797916327251478*^-6, 2.7656593007990894*^-6, 1.384711579284915*^-6, 7.309190689377024*^-7}","{15.175247843875734, 14.92790680640009, 14.498632067397901, 13.863810733194985, 12.995941588360767, 11.87283948296802, 10.493113390443884, 8.895683005575393, 7.173525705702645, 5.466032402447199, 3.9224706688051802, 2.652904958971899, 1.6982054476603425, 1.0352511710829049, 0.6049452097167024, 0.3407835829797924, 0.18586781572327266, 0.09841481058130624, 0.05064052865938973, 0.025310771207744606, 0.0122684791726859, 0.005756902628541323, 0.0026139790445424646, 0.0011513389610877177, 0.0004950558381381681, 0.00020988191271295546, 0.00008880314727194003, 0.00003797156715291996, 0.0000165997670325018, 7.493453816044958*^-6, 3.521532224606523*^-6, 1.7339557847954105*^-6, 8.98922475038022*^-7, 4.923863553803086*^-7, 2.8558982803283927*^-7, 1.7555217108916035*^-7, 1.1429784874043351*^-7, 7.864391343676832*^-8, 5.6952930341119615*^-8, 4.315173517845517*^-8, 3.394935014548202*^-8, 2.7506798114789757*^-8, 2.2783254706727943*^-8, 1.919842099267693*^-8, 1.6439460423152018*^-8, 1.4338421385511951*^-8, 1.2796389413214818*^-8, 1.1745349421130045*^-8, 1.1135749878673634*^-8, 1.0936167676947641*^-8, 1.1135749878673635*^-8, 1.1745349421130043*^-8, 1.2796389413214813*^-8, 1.4338421385511966*^-8, 1.6439460423152035*^-8, 1.9198420992676907*^-8, 2.2783254706727953*^-8, 2.750679811478973*^-8, 3.394935014548204*^-8, 4.315173517845518*^-8, 5.6952930341119634*^-8, 7.86439134367684*^-8, 1.1429784874043374*^-7, 1.7555217108916085*^-7, 2.855898280328418*^-7, 4.923863553803119*^-7, 8.98922475038031*^-7, 1.7339557847954221*^-6, 3.521532224606562*^-6, 7.493453816045026*^-6, 0.000016599767032502006, 0.000037971567152919903, 0.0000888031472719403, 0.00020988191271295494, 0.0004950558381381698, 0.0011513389610877276, 0.0026139790445424745, 0.005756902628541369, 0.012268479172685913, 0.025310771207744727, 0.0506405286593898, 0.09841481058130755, 0.1858678157232745, 0.34078358297979655, 0.6049452097167035, 1.0352511710829082, 1.6982054476603428, 2.652904958971907, 3.9224706688051807, 5.466032402447208, 7.173525705702645, 8.895683005575403, 10.493113390443884, 11.872839482968045, 12.995941588360783, 13.863810733195, 14.498632067397903, 14.92790680640009, 15.175247843875734, 15.255948432431454}","{4.684939220502954, 4.925111654621669, 5.3419440554016235, 5.958362963057351, 6.80106752560016, 7.891587558173207, 9.231244005948147, 10.782175669998644, 12.453944238520942, 14.110866378181354, 15.607324145550571, 16.835121238249084, 17.752072987242027, 18.376037623148118, 18.756205801582443, 18.943053515299944, 18.968668320815453, 18.8378808725886, 18.527141184418358, 17.990510849841932, 17.175438495731054, 16.049970677495214, 14.634042298389629, 13.01535199478793, 11.332001804979729, 9.728081355866001, 8.31134003613409, 7.136381510332348, 6.21283452410812, 5.523938244519975, 5.0434344865364436, 4.746476454249198, 4.615242110349624, 4.6412994064175095, 4.826348573802318, 5.182090116108256, 5.729069733016965, 6.493449343421463, 7.499843930334155, 8.758337639474801, 10.246182916050438, 11.89098503096652, 13.56952976217199, 15.134240286207765, 16.459745659604817, 17.48082407649594, 18.197848222712107, 18.653214023767056, 18.899755970218333, 18.977145565931785, 18.899755970218333, 18.653214023767053, 18.1978482227121, 17.480824076495928, 16.459745659604803, 15.13424028620775, 13.569529762171975, 11.890985030966485, 10.246182916050424, 8.758337639474789, 7.499843930334144, 6.49344934342146, 5.729069733016961, 5.182090116108247, 4.826348573802309, 4.641299406417507, 4.615242110349621, 4.746476454249196, 5.043434486536441, 5.523938244519988, 6.212834524108125, 7.136381510332352, 8.311340036134098, 9.728081355866, 11.332001804979736, 13.01535199478794, 14.634042298389641, 16.04997067749522, 17.175438495731065, 17.990510849841936, 18.527141184418365, 18.837880872588602, 18.96866832081545, 18.94305351529994, 18.756205801582446, 18.37603762314811, 17.752072987242027, 16.835121238249076, 15.607324145550571, 14.110866378181345, 12.453944238520942, 10.782175669998633, 9.231244005948147, 7.891587558173182, 6.8010675256001445, 5.958362963057335, 5.341944055401623, 4.925111654621669, 4.684939220502954, 4.606577486973554}"
0.128,"{0.00021896658058224243, 0.00035592650572195385, 0.0006006906541212774, 0.0010493938094591987, 0.001890755853765868, 0.00349809267836737, 0.006610538905852819, 0.012680257747581454, 0.024508199482149547, 0.04733097344571496, 0.09050268335824876, 0.16974997279707046, 0.3096024812055364, 0.5450834339260633, 0.9212865396104216, 1.4892152521924915, 2.29638581220887, 3.371958542793055, 4.709705453481387, 6.257030766266952, 7.91948674645868, 9.582827088780519, 11.142577939120327, 12.526091006169533, 13.698966033343844, 14.658454955849752, 15.421540268307169, 16.013911898007912, 16.462407520120298, 16.790868421652533, 17.018371329588696, 17.158778805938816, 17.22085840679813, 17.208528978161986, 17.121010359002856, 16.952791694811843, 16.69343447074831, 16.327334924917317, 15.833731829199625, 15.18749529908741, 14.361558779318043, 13.332107401880108, 12.087379205605647, 10.63945000619453, 9.035235292011482, 7.3595151031953385, 5.7231173366439485, 4.236919459885763, 2.9830981252557, 1.9983770372073555, 1.275455358450921, 0.7771447884901242, 0.4533620954149054, 0.25431294552250466, 0.13801720902196296, 0.07303893065924179, 0.03803177905141548, 0.019668332758367862, 0.010192899794264998, 0.00533626080248252, 0.0028419814216169184, 0.0015489018938362872, 0.0008681634143281142, 0.0005025172263668466, 0.0003014139628130357, 0.0001878733950112756, 0.00012196807190116293, 0.00008261739684564306, 0.00005846316222120887, 0.000043249460415461946, 0.000033450430106116175, 0.000027031534563443535, 0.000022790184809474057, 0.000019997005495636923, 0.00001819567597018917, 0.000017088043142586407, 0.000016466669740401736, 0.000016175842811905122, 0.000016091828462207442, 0.00001611668900311454, 0.00001617923763728626, 0.000016235563161439553, 0.00001626433150078831, 0.00001625844519813567, 0.00001621917287400429, 0.000016157445940828048, 0.000016101273086664302, 0.000016103427506885152, 0.000016244240301979574, 0.00001663015614937412, 0.00001739432503797257, 0.00001870668464657989, 0.000020799426476302395, 0.000024014112423679755, 0.000028882130619158223, 0.00003626250193858279, 0.00004758427228197765, 0.00006528479751058918, 0.00009362149242119115, 0.0001402070099773875}","{0.00009362149242119103, 0.00006528479751058869, 0.00004758427228197755, 0.000036262501938582664, 0.000028882130619158175, 0.000024014112423679745, 0.00002079942647630237, 0.000018706684646579884, 0.00001739432503797255, 0.000016630156149374113, 0.000016244240301979554, 0.000016103427506885142, 0.000016101273086664285, 0.000016157445940828035, 0.00001621917287400427, 0.00001625844519813565, 0.00001626433150078829, 0.00001623556316143954, 0.000016179237637286238, 0.000016116689003114507, 0.000016091828462207425, 0.000016175842811905092, 0.00001646666974040171, 0.00001708804314258638, 0.00001819567597018915, 0.000019997005495636903, 0.000022790184809474036, 0.00002703153456344353, 0.00003345043010611628, 0.000043249460415462, 0.00005846316222120909, 0.00008261739684564327, 0.00012196807190116301, 0.0001878733950112757, 0.00030141396281303676, 0.000502517226366849, 0.0008681634143281154, 0.0015489018938362896, 0.0028419814216169193, 0.005336260802482522, 0.010192899794265, 0.019668332758368056, 0.038031779051415665, 0.07303893065924216, 0.13801720902196365, 0.2543129455225057, 0.4533620954149072, 0.7771447884901291, 1.2754553584509234, 1.9983770372073606, 2.9830981252557027, 4.236919459885774, 5.723117336643964, 7.359515103195352, 9.03523529201149, 10.639450006194542, 12.087379205605652, 13.332107401880121, 14.36155877931804, 15.187495299087407, 15.833731829199623, 16.327334924917317, 16.693434470748308, 16.952791694811843, 17.121010359002856, 17.208528978161983, 17.220858406798126, 17.158778805938812, 17.018371329588692, 16.790868421652526, 16.462407520120287, 16.013911898007905, 15.421540268307162, 14.658454955849745, 13.698966033343835, 12.526091006169514, 11.142577939120304, 9.5828270887805, 7.91948674645866, 6.2570307662669284, 4.709705453481367, 3.3719585427930343, 2.2963858122088547, 1.4892152521924804, 0.9212865396104194, 0.5450834339260608, 0.309602481205535, 0.16974997279706963, 0.09050268335824853, 0.0473309734457148, 0.024508199482149436, 0.012680257747581365, 0.006610538905852778, 0.003498092678367336, 0.0018907558537658495, 0.0010493938094591896, 0.0006006906541212773, 0.0003559265057219524, 0.0002189665805822414, 0.00014020700997738667}","{17.187883937423756, 17.074315727851747, 16.87712828537207, 16.58418348452661, 16.178132922925087, 15.636611389743331, 14.933460985552903, 14.04195438467964, 12.941132810340418, 11.625794360247431, 10.11862815756677, 8.479466678960494, 6.803908512919761, 5.206143621851329, 3.7903489508405404, 2.6245143416798875, 1.729705338107019, 1.0867533933271907, 0.6523861773020644, 0.3754305270066836, 0.2081280700907377, 0.11190167439989536, 0.058838994225922474, 0.030536502436536873, 0.01578803176679571, 0.008202783249646633, 0.004315869328280268, 0.002314876189789289, 0.0012728232081969273, 0.0007208076727313414, 0.00042205718563761773, 0.0002563437471532362, 0.00016192685753217557, 0.00010660407561457263, 0.00007326202162170401, 0.000052613572588616724, 0.000039504579853985845, 0.000031007381041595395, 0.000025419151757076888, 0.000021725003084979168, 0.000019303535874371052, 0.00001776102684918349, 0.00001683538433062528, 0.000016339662232858612, 0.00001613022016334884, 0.000016092105526066443, 0.000016136061126264585, 0.00001620014725135449, 0.000016248777309765597, 0.000016266307234362195, 0.0000162487773097656, 0.000016200147251354496, 0.000016136061126264575, 0.000016092105526066443, 0.000016130220163348835, 0.00001633966223285861, 0.00001683538433062528, 0.000017761026849183485, 0.00001930353587437107, 0.000021725003084979198, 0.000025419151757076925, 0.00003100738104159544, 0.00003950457985398592, 0.00005261357258861693, 0.0000732620216217046, 0.00010660407561457333, 0.000161926857532177, 0.0002563437471532378, 0.0004220571856376216, 0.0007208076727313468, 0.0012728232081969414, 0.0023148761897892885, 0.004315869328280285, 0.008202783249646633, 0.015788031766795767, 0.030536502436537105, 0.0588389942259227, 0.11190167439989614, 0.20812807009073803, 0.37543052700668555, 0.6523861773020656, 1.0867533933272013, 1.7297053381070306, 2.6245143416799093, 3.790348950840544, 5.206143621851339, 6.803908512919762, 8.4794666789605, 10.11862815756677, 11.625794360247436, 12.941132810340418, 14.041954384679643, 14.933460985552903, 15.636611389743345, 16.178132922925094, 16.58418348452662, 16.87712828537207, 17.074315727851747, 17.187883937423756, 17.224958631202135}","{2.6869507100226264, 2.7953723400705024, 2.9835870693763313, 3.2631062553838213, 3.650329966793555, 4.166274956026632, 4.835232137049504, 5.681354884788595, 6.7219950885282, 7.9571198042016595, 9.356108785621982, 10.846758098250564, 12.314273680461946, 13.616067947968258, 14.609498375826899, 15.180855365169682, 15.264602385350308, 14.851191326992533, 13.987924536599133, 12.773963273123146, 11.345199210987044, 9.847669886654426, 8.407883049929415, 7.1128474188679025, 6.006144202349331, 5.096506272112132, 4.371015959710402, 3.8068555510013833, 3.3792641693716656, 3.0659060874314394, 2.848775958608122, 2.714738281691636, 2.6554678280793067, 2.667239679334786, 2.7507955638646284, 2.9113723574027564, 3.158876435689354, 3.508077638521125, 3.9785329085442482, 4.59369454389828, 5.37831825427101, 6.3530055884702366, 7.524916837867661, 8.875101253655552, 10.345991034674595, 11.836172258143094, 13.20969811192194, 14.320498407626664, 15.042462112878116, 15.292636802523749, 15.042462112878118, 14.320498407626657, 13.209698111921929, 11.836172258143083, 10.345991034674583, 8.87510125365554, 7.5249168378676545, 6.353005588470223, 5.378318254271011, 4.593694543898282, 3.9785329085442496, 3.5080776385211268, 3.1588764356893573, 2.9113723574027577, 2.750795563864629, 2.667239679334789, 2.655467828079309, 2.71473828169164, 2.8487759586081256, 3.065906087431447, 3.3792641693716745, 3.806855551001389, 4.37101595971041, 5.096506272112138, 6.00614420234934, 7.1128474188679185, 8.407883049929435, 9.847669886654442, 11.34519921098706, 12.773963273123167, 13.987924536599149, 14.85119132699254, 15.264602385350313, 15.180855365169673, 14.609498375826899, 13.616067947968249, 12.314273680461948, 10.846758098250556, 9.35610878562198, 7.957119804201655, 6.7219950885282, 5.6813548847885915, 4.835232137049504, 4.166274956026618, 3.6503299667935494, 3.2631062553838137, 2.9835870693763336, 2.795372340070503, 2.686950710022627, 2.6515529926574093}"
