0.05,"{5.465455039530364*^-12, 1.9130822647313987*^-11, 7.400358978885546*^-11, 3.1350158925770337*^-10, 1.4351258090532286*^-9, 6.960927058370535*^-9, 3.4765043387388445*^-8, 1.720275778375507*^-7, 8.084469397948622*^-7, 3.4989629610358474*^-6, 0.000013862702822421867, 0.00005100505618148048, 0.00017761006396280142, 0.000593036488540168, 0.0019093637288951474, 0.005930245058384395, 0.017724210131124556, 0.05076955352674068, 0.13860998480761358, 0.3578983465454667, 0.8635233635103776, 1.910649393090586, 3.777973802957131, 6.506723813643356, 9.663766323672359, 12.573118621178217, 14.8135117420865, 16.35073556538645, 17.34180143825864, 17.959953501792217, 18.33298381302186, 18.54078873788447, 18.627280675098273, 18.610363577045145, 18.48655858666343, 18.230083179122897, 17.786368393898634, 17.060709261217912, 15.90823228205303, 14.149404170305974, 11.665787736713508, 8.606648580762137, 5.518379246969581, 3.053141241562842, 1.482638571282512, 0.6493437229868041, 0.262664894696126, 0.09974577565302181, 0.03592868115704155, 0.012360064124341954, 0.004081271138235315, 0.0012981681265968568, 0.00039843930940057786, 0.00011778336847757901, 0.00003327050216013556, 8.84164510905888*^-6, 2.1687857323983628*^-6, 4.865618420245602*^-7, 1.0132584673134895*^-7, 2.0317031529287032*^-8, 4.092212658987997*^-9, 8.578096454844608*^-10, 1.9194258326230363*^-10, 4.664449438477476*^-11, 1.245633178730948*^-11, 3.684428219508468*^-12, 1.212496981412932*^-12, 4.441360522263977*^-13, 1.802073698019904*^-13, 8.006598955325033*^-14, 3.819939077959203*^-14, 1.8976986978626348*^-14, 9.28612606560038*^-15, 3.865757809539796*^-15, 4.3609981462187546*^-16, -1.9985289405366786*^-15, -3.806324730678214*^-15, -5.102395564823963*^-15, -5.973642659075148*^-15, -6.527784380176575*^-15, -6.863316307047047*^-15, -7.049617435840202*^-15, -7.126874253582839*^-15, -7.111780090234198*^-15, -7.001080225042847*^-15, -6.770829286632277*^-15, -6.3717030750797026*^-15, -5.723924134079539*^-15, -4.722444143023246*^-15, -3.264335949363295*^-15, -1.2665247319627647*^-15, 1.4368045050464465*^-15, 5.3745855854433466*^-15, 1.186981968704334*^-14, 2.3916024083473907*^-14, 4.857855601626477*^-14, 1.0398096918183004*^-13, 2.4080261577208784*^-13, 6.134941987080201*^-13, 1.7353059972351265*^-12}","{6.134941987144709*^-13, 2.408026157779617*^-13, 1.0398096919213483*^-13, 4.8578556013037316*^-14, 2.3916024087185422*^-14, 1.1869819687322363*^-14, 5.37458556664534*^-15, 1.4368044993653164*^-15, -1.2665247177092535*^-15, -3.264335959113641*^-15, -4.722444134877563*^-15, -5.7239241369781864*^-15, -6.371703077153965*^-15, -6.770829286690261*^-15, -7.001080223726282*^-15, -7.111780089999956*^-15, -7.126874254398521*^-15, -7.049617435196429*^-15, -6.863316307713849*^-15, -6.527784380282977*^-15, -5.973642660803946*^-15, -5.102395561144438*^-15, -3.80632474214964*^-15, -1.9985289399356108*^-15, 4.360998242306872*^-16, 3.8657578389666304*^-15, 9.286126062086295*^-15, 1.8976986981158825*^-14, 3.8199390771986823*^-14, 8.006598955478739*^-14, 1.8020736980981023*^-13, 4.441360522291396*^-13, 1.2124969814174544*^-12, 3.68442821951217*^-12, 1.245633178730575*^-11, 4.6644494384780836*^-11, 1.9194258326228701*^-10, 8.578096454844542*^-10, 4.092212658988038*^-9, 2.0317031529287234*^-8, 1.0132584673134958*^-7, 4.865618420245731*^-7, 2.1687857323983945*^-6, 8.841645109059007*^-6, 0.00003327050216013599, 0.00011778336847758061, 0.0003984393094005824, 0.0012981681265968783, 0.00408127113823535, 0.012360064124342061, 0.03592868115704173, 0.09974577565302281, 0.2626648946961287, 0.6493437229868108, 1.4826385712825239, 3.0531412415628645, 5.518379246969609, 8.606648580762187, 11.665787736713526, 14.149404170306001, 15.90823228205304, 17.06070926121791, 17.786368393898627, 18.2300831791229, 18.48655858666343, 18.610363577045145, 18.627280675098273, 18.540788737884466, 18.332983813021855, 17.959953501792214, 17.34180143825863, 16.35073556538644, 14.813511742086485, 12.5731186211782, 9.663766323672341, 6.506723813643323, 3.7779738029571095, 1.910649393090574, 0.86352336351037, 0.35789834654546293, 0.13860998480761205, 0.050769553526740056, 0.01772421013112433, 0.005930245058384309, 0.001909363728895143, 0.0005930364885401637, 0.00017761006396279985, 0.00005100505618147999, 0.000013862702822421803, 3.498962961035828*^-6, 8.08446939794855*^-7, 1.7202757783754836*^-7, 3.476504338738799*^-8, 6.9609270583703905*^-9, 1.4351258090532053*^-9, 3.1350158925768885*^-10, 7.400358978886451*^-11, 1.9130822647332573*^-11, 5.465455039547439*^-12, 1.7353059972363838*^-12}","{18.58174766503181, 18.417818329391967, 18.10670715746714, 17.581889849421753, 16.732561273213754, 15.398010400498126, 13.40254613532042, 10.690665847064713, 7.545072171655298, 4.603084831591835, 2.4316774975906825, 1.137427754204741, 0.4840273416631718, 0.19143331028133023, 0.0713603394171343, 0.02529687156506132, 0.008580265040977286, 0.002797178729187673, 0.0008791494022938956, 0.00026659536904173554, 0.0000777206030308751, 0.00002155653280290164, 5.588800598933867*^-6, 1.3307360407241633*^-6, 2.903657088573627*^-7, 5.9428932937359*^-8, 1.1880247606913426*^-8, 2.4166483377501733*^-9, 5.165002871750119*^-10, 1.1860561238741704*^-10, 2.971067178231271*^-11, 8.203339548264349*^-12, 2.513481872275555*^-12, 8.573804231803323*^-13, 3.25223025045721*^-13, 1.3623602045293166*^-13, 6.214640296764188*^-14, 3.017818987281612*^-14, 1.504078788282208*^-14, 7.155205455039737*^-15, 2.5684894509070585*^-15, -4.590222067728108*^-16, -2.6628310881668874*^-15, -4.291457028482482*^-15, -5.434898911546942*^-15, -6.188231246342063*^-15, -6.659838360941134*^-15, -6.9394667352893184*^-15, -7.0862287428586665*^-15, -7.131866522903925*^-15, -7.0862287428586665*^-15, -6.939466735291098*^-15, -6.659838360937777*^-15, -6.188231246345635*^-15, -5.4348989115352734*^-15, -4.2914570284793454*^-15, -2.6628310881840782*^-15, -4.590222067200959*^-16, 2.5684894510543104*^-15, 7.155205455103269*^-15, 1.5040787882932305*^-14, 3.017818987287449*^-14, 6.214640296770582*^-14, 1.3623602045285472*^-13, 3.2522302504574286*^-13, 8.573804231803131*^-13, 2.5134818722756162*^-12, 8.203339548264669*^-12, 2.971067178231331*^-11, 1.1860561238741885*^-10, 5.165002871750245*^-10, 2.416648337750171*^-9, 1.1880247606913513*^-8, 5.9428932937358913*^-8, 2.9036570885736465*^-7, 1.3307360407241851*^-6, 5.5888005989339025*^-6, 0.00002155653280290195, 0.00007772060303087519, 0.0002665953690417379, 0.0008791494022938965, 0.002797178729187743, 0.008580265040977421, 0.025296871565061867, 0.07136033941713443, 0.19143331028133156, 0.4840273416631718, 1.1374277542047484, 2.4316774975906825, 4.603084831591849, 7.545072171655299, 10.690665847064714, 13.40254613532042, 15.398010400498165, 16.732561273213772, 17.581889849421767, 18.10670715746714, 18.417818329391967, 18.581747665031806, 18.632878005112275}","{1.306093974705579, 1.4570594356897033, 1.743567285545681, 2.226880943241937, 3.0090428386396515, 4.238054632667613, 6.075713385576969, 8.573132383612206, 11.469965347557904, 14.179291699250992, 16.178970056656578, 17.370833618967918, 17.972445167789886, 18.241517677714313, 18.350882797637254, 18.389600568505532, 18.394133917177538, 18.36902761638996, 18.289900137648402, 18.088517670073692, 17.62305247487961, 16.65878708378387, 14.939149297843633, 12.426198465218604, 9.518822436439757, 6.83954801483103, 4.776329910438269, 3.360672970179424, 2.4479826606314417, 1.8787153552225742, 1.5351850611041045, 1.343813784245416, 1.2641618102882268, 1.2797410688523874, 1.393755301707241, 1.6299480976905256, 2.0385729897448557, 2.706845480225523, 3.7681821670366, 5.387918459004888, 7.675125237114329, 10.492340917098009, 13.33638190513009, 15.606657589036411, 17.052939127217652, 17.820257447057354, 18.17609844396938, 18.3253050020296, 18.381512297843756, 18.39559297063334, 18.381512297843756, 18.325305002029605, 18.176098443969376, 17.82025744705735, 17.052939127217638, 15.60665758903639, 13.336381905130063, 10.492340917097964, 7.6751252371143135, 5.387918459004862, 3.76818216703659, 2.7068454802255237, 2.038572989744856, 1.629948097690521, 1.3937553017072417, 1.279741068852388, 1.2641618102882268, 1.3438137842454212, 1.535185061104105, 1.8787153552225797, 2.4479826606314496, 3.3606729701794333, 4.7763299104382835, 6.839548014831047, 9.518822436439775, 12.426198465218636, 14.939149297843654, 16.658787083783885, 17.623052474879614, 18.088517670073696, 18.289900137648406, 18.36902761638996, 18.394133917177538, 18.389600568505532, 18.350882797637254, 18.241517677714313, 17.972445167789886, 17.370833618967907, 16.178970056656578, 14.17929169925098, 11.469965347557904, 8.573132383612206, 6.075713385576969, 4.238054632667578, 3.0090428386396337, 2.2268809432419223, 1.7435672855456812, 1.4570594356897029, 1.3060939747055793, 1.2590071288361318}"
0.089,"{1.7738342158815931*^-6, 3.5946372972760992*^-6, 7.731934324178353*^-6, 0.00001759082419229954, 0.00004215818988074204, 0.00010592475590368848, 0.0002774125182210995, 0.0007518694153844087, 0.0020893757074947035, 0.005880734130049043, 0.01649661559014698, 0.04519854308018116, 0.11822305470437777, 0.2889360981918444, 0.6498105492356249, 1.3349736400921284, 2.498994765817723, 4.2529985077032775, 6.562161156024439, 9.183219887386846, 11.747269164601091, 13.946719010439335, 15.651647427890618, 16.88615262326636, 17.745234492324652, 18.331754589730334, 18.729649355140076, 18.999421088996563, 19.182057789252926, 19.30440708609133, 19.383624754772733, 19.430289831864805, 19.45038481094942, 19.44641995815858, 19.417903332991898, 19.361248825006605, 19.269103798297287, 19.128966963715353, 18.920862238914133, 18.613787639727153, 18.16085499430717, 17.49397522121083, 16.521652449015775, 15.139065845524305, 13.265980494391478, 10.921099071986845, 8.297052193457704, 5.741651584438164, 3.600777838118542, 2.048978732101249, 1.0609536804910082, 0.5008774256367725, 0.2163682671172209, 0.08636971223177206, 0.03243061013246482, 0.011715019103387968, 0.004162983258429049, 0.0014830273850173548, 0.0005374966093523272, 0.0002004130107252784, 0.00007753358344014509, 0.000031329972190709844, 0.000013294841186197531, 5.9514583354037745*^-6, 2.8213805434614297*^-6, 1.4211940355583441*^-6, 7.628848639631091*^-7, 4.3747808726706564*^-7, 2.685582514505491*^-7, 1.7676604623655435*^-7, 1.248817072908266*^-7, 9.473549334245487*^-8, 7.713225551006501*^-8, 6.728811687317187*^-8, 6.268098256040963*^-8, 6.198152949544518*^-8, 6.445563744299942*^-8, 6.954022715824918*^-8, 7.647677297852105*^-8, 8.408602709179307*^-8, 9.091480470008261*^-8, 9.575347716684432*^-8, 9.801145823408601*^-8, 9.755862924706643*^-8, 9.44112774645722*^-8, 8.881120552721726*^-8, 8.156378518775624*^-8, 7.402248861694927*^-8, 6.759455480573837*^-8, 6.331235078538943*^-8, 6.183308137086456*^-8, 6.373368633453912*^-8, 6.989501435658904*^-8, 8.196245152293688*^-8, 1.0305681473983649*^-7, 1.3911239830723896*^-7, 2.0162641071910364*^-7, 3.135764094652687*^-7, 5.22649086789446*^-7, 9.319343621184913*^-7}","{5.226490867894459*^-7, 3.135764094652659*^-7, 2.0162641071910356*^-7, 1.3911239830723846*^-7, 1.0305681473983662*^-7, 8.196245152293686*^-8, 6.989501435658904*^-8, 6.373368633453922*^-8, 6.183308137086457*^-8, 6.33123507853895*^-8, 6.75945548057384*^-8, 7.402248861694945*^-8, 8.156378518775622*^-8, 8.88112055272174*^-8, 9.441127746457222*^-8, 9.75586292470663*^-8, 9.801145823408598*^-8, 9.575347716684426*^-8, 9.091480470008235*^-8, 8.408602709179298*^-8, 7.647677297852095*^-8, 6.95402271582491*^-8, 6.445563744299945*^-8, 6.198152949544506*^-8, 6.268098256040967*^-8, 6.72881168731721*^-8, 7.713225551006497*^-8, 9.473549334245505*^-8, 1.2488170729082767*^-7, 1.7676604623655496*^-7, 2.685582514505513*^-7, 4.3747808726706855*^-7, 7.628848639631123*^-7, 1.4211940355583507*^-6, 2.821380543461453*^-6, 5.95145833540384*^-6, 0.000013294841186197594, 0.000031329972190709986, 0.0000775335834401454, 0.00020041301072527912, 0.0005374966093523294, 0.0014830273850173824, 0.004162983258429091, 0.0117150191033881, 0.03243061013246519, 0.086369712231773, 0.21636826711722287, 0.5008774256367776, 1.060953680491013, 2.048978732101258, 3.6007778381185505, 5.7416515844381895, 8.297052193457736, 10.921099071986873, 13.265980494391501, 15.139065845524323, 16.521652449015782, 17.493975221210842, 18.160854994307176, 18.613787639727153, 18.920862238914133, 19.128966963715353, 19.26910379829729, 19.361248825006605, 19.417903332991898, 19.44641995815858, 19.45038481094942, 19.430289831864805, 19.383624754772736, 19.30440708609133, 19.18205778925293, 18.999421088996563, 18.729649355140076, 18.33175458973033, 17.745234492324645, 16.88615262326635, 15.651647427890603, 13.946719010439322, 11.747269164601061, 9.183219887386812, 6.562161156024413, 4.252998507703251, 2.4989947658177054, 1.3349736400921148, 0.6498105492356233, 0.28893609819184274, 0.11822305470437716, 0.04519854308018083, 0.016496615590146937, 0.005880734130049019, 0.002089375707494693, 0.0007518694153844017, 0.0002774125182210974, 0.00010592475590368712, 0.00004215818988074149, 0.000017590824192299352, 7.731934324178353*^-6, 3.5946372972760827*^-6, 1.7738342158815832*^-6, 9.319343621184843*^-7}","{19.43975199664955, 19.402420664522786, 19.334970885301253, 19.228528281337915, 19.068413373450596, 18.831436590885282, 18.481896323975285, 17.966387817732183, 17.208917359185104, 16.11141136162081, 14.571185585452026, 12.531283479405388, 10.062444136230297, 7.41850618528494, 4.968806223901539, 3.015796288844015, 1.6625008294940484, 0.8345599098112254, 0.38226636598886454, 0.1605993594422399, 0.06266866480540538, 0.023169694865673735, 0.008304484551812897, 0.002947905804196817, 0.0010546930327603647, 0.00038546746318389647, 0.00014538229647249973, 0.000057027892992433046, 0.00002341006338387339, 0.000010107926715399053, 4.610275877087855*^-6, 2.2294513692999256*^-6, 1.1467359462144958*^-6, 6.291035582018523*^-7, 3.689701663952332*^-7, 2.3179269272302358*^-7, 1.5619535630888276*^-7, 1.129977395564158*^-7, 8.7773845630513*^-8, 7.314661205160553*^-8, 6.525374942956116*^-8, 6.205772580623585*^-8, 6.248121512238037*^-8, 6.589069794443381*^-8, 7.169556656511011*^-8, 7.900858302353498*^-8, 8.651938027185313*^-8, 9.279142322815579*^-8, 9.680494402834031*^-8, 9.816245789030607*^-8, 9.68049440283403*^-8, 9.279142322815562*^-8, 8.651938027185293*^-8, 7.900858302353485*^-8, 7.169556656510995*^-8, 6.589069794443355*^-8, 6.248121512238031*^-8, 6.205772580623559*^-8, 6.525374942956119*^-8, 7.314661205160556*^-8, 8.777384563051306*^-8, 1.1299773955641603*^-7, 1.5619535630888321*^-7, 2.3179269272302426*^-7, 3.6897016639523666*^-7, 6.291035582018567*^-7, 1.146735946214508*^-6, 2.2294513692999412*^-6, 4.6102758770879095*^-6, 0.000010107926715399162, 0.000023410063383873706, 0.00005702789299243306, 0.0001453822964725004, 0.00038546746318389577, 0.00105469303276037, 0.0029479058041968495, 0.008304484551812945, 0.023169694865673975, 0.0626686648054056, 0.16059935944224113, 0.38226636598886576, 0.8345599098112374, 1.6625008294940646, 3.0157962888440495, 4.968806223901546, 7.418506185284955, 10.062444136230296, 12.531283479405406, 14.571185585452028, 16.111411361620814, 17.208917359185104, 17.966387817732187, 18.481896323975285, 18.83143659088529, 19.0684133734506, 19.22852828133792, 19.334970885301253, 19.402420664522783, 19.43975199664955, 19.451700477650782}","{0.4647078872356734, 0.4956718290988328, 0.551616164596472, 0.6398991528288825, 0.7726895691661658, 0.9692021984947443, 1.2589936789858482, 1.6861997866912, 2.3133905768890117, 3.2205957768157543, 4.489363697320621, 6.157597065892381, 8.144857354406492, 10.1963271005183, 11.928948475754481, 12.98059138816987, 13.13758906686144, 12.36944628375003, 10.829226152492136, 8.838998932113132, 6.793423680768869, 5.001805837845745, 3.599946456698883, 2.5804026233767616, 1.869389000482734, 1.3834423529847457, 1.0535990920461225, 0.8299043807211733, 0.6784402898652692, 0.5769660169792419, 0.5112616968061813, 0.4725561766605783, 0.45588859093397305, 0.4591772069241347, 0.4828299911904314, 0.5298208124697139, 0.606246464213847, 0.7224710609061117, 0.8950497104884492, 1.1496574481685364, 1.5250726069037952, 2.0774461324459037, 2.8817372833211654, 4.022289365004959, 5.558777417203914, 7.459048939136495, 9.527791116791294, 11.411431013080032, 12.722657590149806, 13.19029214023487, 12.722657590149803, 11.411431013080012, 9.52779111679127, 7.459048939136471, 5.558777417203893, 4.022289365004943, 2.8817372833211583, 2.0774461324458913, 1.5250726069037932, 1.1496574481685347, 0.8950497104884478, 0.7224710609061117, 0.6062464642138471, 0.529820812469713, 0.4828299911904308, 0.4591772069241346, 0.45588859093397316, 0.4725561766605783, 0.5112616968061815, 0.5769660169792441, 0.6784402898652706, 0.8299043807211749, 1.0535990920461245, 1.3834423529847464, 1.869389000482738, 2.5804026233767696, 3.599946456698893, 5.001805837845758, 6.79342368076889, 8.838998932113157, 10.829226152492158, 12.369446283750042, 13.13758906686144, 12.980591388169856, 11.92894847575448, 10.196327100518287, 8.144857354406492, 6.157597065892368, 4.48936369732062, 3.22059577681575, 2.3133905768890117, 1.686199786691197, 1.2589936789858485, 0.9692021984947395, 0.7726895691661633, 0.6398991528288801, 0.551616164596472, 0.49567182909883284, 0.46470788723567347, 0.4547973207568859}"
0.128,"{0.00025363314506911044, 0.00041492712786513747, 0.0007081689275840804, 0.0012582476360020987, 0.002321897853189654, 0.004438811211418702, 0.008766814347309483, 0.017834385281727688, 0.037242812812706104, 0.07951620516955009, 0.17269099257478177, 0.3786977733695984, 0.8287073102516878, 1.7733374555060406, 3.586959705795778, 6.537969444629019, 10.27376381872658, 13.78848701286359, 16.326978712326667, 17.866338150321294, 18.72697984335643, 19.20143696216709, 19.46956896830516, 19.62773189298389, 19.725525266620107, 19.78864922085477, 19.830826663841798, 19.859687129555383, 19.879651697678856, 19.893372492773068, 19.902471995108126, 19.907933999804158, 19.910313092191036, 19.909842305578074, 19.906475939155158, 19.899881277442304, 19.88937660186355, 19.873795245151392, 19.85122751669223, 19.818538549686753, 19.770448323969166, 19.697721953628005, 19.583515056252754, 19.395910243117438, 19.072960620741316, 18.495101627464347, 17.44595394781004, 15.603058827398824, 12.703804573968062, 8.997913898129182, 5.431646877251818, 2.8619462718190882, 1.3819975675929672, 0.6391105537070424, 0.29134789605180006, 0.13315129470932419, 0.06161765135357588, 0.029059273098199626, 0.014031777591170436, 0.006963418808862903, 0.0035630778901212276, 0.0018853388648230698, 0.0010343724731893137, 0.0005898753034068325, 0.0003504518525863844, 0.00021736487022423732, 0.00014101634433301576, 0.00009585423894324948, 0.0000683709049661057, 0.0000512408056897681, 0.000040394024922207174, 0.00003352321546921078, 0.00002930629474946297, 0.000026995595948730063, 0.00002620046397806103, 0.00002677607317504967, 0.00002877242267819882, 0.00003241208707881651, 0.000038051878474236326, 0.00004601962597749098, 0.00005608802314599544, 0.00006638985887787104, 0.00007276473300793659, 0.00007137800782398798, 0.00006314812716681793, 0.0000525655382072668, 0.000043097983773656224, 0.00003592537919147599, 0.00003099614152067195, 0.000027938721984924234, 0.00002643252483172442, 0.000026310365922539615, 0.0000275839402876617, 0.000030472066139847348, 0.00003546801505155387, 0.00004347958500275996, 0.00005609826429062093, 0.00007610681724695531, 0.00010844355109218566, 0.00016206642066129387}","{0.00010844355109218566, 0.00007610681724695488, 0.00005609826429062087, 0.000043479585002759886, 0.00003546801505155387, 0.000030472066139847402, 0.000027583940287661708, 0.000026310365922539638, 0.000026432524831724423, 0.000027938721984924265, 0.000030996141520671964, 0.000035925379191476035, 0.00004309798377365623, 0.00005256553820726692, 0.00006314812716681794, 0.00007137800782398815, 0.0000727647330079366, 0.000066389858877871, 0.000056088023145995295, 0.000046019625977490865, 0.00003805187847423631, 0.00003241208707881647, 0.00002877242267819881, 0.00002677607317504966, 0.000026200463978061053, 0.000026995595948730104, 0.00002930629474946301, 0.00003352321546921086, 0.0000403940249222074, 0.00005124080568976829, 0.00006837090496610609, 0.00009585423894324997, 0.00014101634433301628, 0.000217364870224238, 0.00035045185258638674, 0.0005898753034068372, 0.001034372473189318, 0.0018853388648230787, 0.0035630778901212367, 0.006963418808862924, 0.014031777591170474, 0.029059273098200025, 0.06161765135357641, 0.1331512947093254, 0.29134789605180267, 0.6391105537070478, 1.3819975675929788, 2.8619462718191158, 5.431646877251841, 8.997913898129214, 12.703804573968085, 15.603058827398858, 17.445953947810054, 18.495101627464354, 19.07296062074132, 19.39591024311744, 19.58351505625275, 19.697721953628008, 19.77044832396917, 19.818538549686757, 19.85122751669223, 19.873795245151396, 19.88937660186355, 19.899881277442304, 19.906475939155158, 19.90984230557807, 19.910313092191032, 19.90793399980416, 19.902471995108133, 19.89337249277307, 19.879651697678852, 19.859687129555383, 19.830826663841798, 19.78864922085477, 19.725525266620107, 19.627731892983885, 19.46956896830516, 19.201436962167087, 18.726979843356425, 17.866338150321287, 16.326978712326653, 13.788487012863538, 10.273763818726529, 6.537969444628961, 3.5869597057957727, 1.7733374555060324, 0.8287073102516854, 0.37869777336959687, 0.17269099257478154, 0.07951620516954991, 0.037242812812706, 0.01783438528172759, 0.008766814347309438, 0.004438811211418662, 0.0023218978531896342, 0.0012582476360020892, 0.0007081689275840815, 0.0004149271278651363, 0.0002536331450691097, 0.00016206642066129317}","{19.909052095578744, 19.90466197688823, 19.896859983082653, 19.884822528700926, 19.867172182187737, 19.841660105967208, 19.80456992747567, 19.74956894272776, 19.665426143469425, 19.5313762274795, 19.307669951140866, 18.91697004527896, 18.211897723876383, 16.93731437883354, 14.757437965953049, 11.522172195808603, 7.738501093630851, 4.443911412155819, 2.2616053878355653, 1.0720050768198903, 0.4921543905674894, 0.22422119558044143, 0.10281012727328305, 0.04784910811049252, 0.022733629586269174, 0.011073609111332936, 0.0055498513806871465, 0.0028707986633317436, 0.0015370341197059733, 0.0008539936808973195, 0.0004935831493248791, 0.0002974147785897251, 0.00018721566342664575, 0.00012333827820198387, 0.00008518122704460941, 0.00006175996655377794, 0.000047067694042710444, 0.00003774249408888671, 0.00003186875780387481, 0.00002834949428066556, 0.000026573686347512896, 0.000026241295387896694, 0.000027276053551298335, 0.00002978750047019122, 0.000034050143026427386, 0.0000404408609701087, 0.000049188049578703804, 0.000059659347542750484, 0.0000691969498943034, 0.00007324084955236015, 0.00006919694989430338, 0.00005965934754275041, 0.00004918804957870362, 0.000040440860970108595, 0.00003405014302642729, 0.000029787500470191142, 0.000027276053551298285, 0.000026241295387896616, 0.000026573686347512893, 0.000028349494280665553, 0.000031868757803874814, 0.000037742494088886726, 0.00004706769404271047, 0.0000617599665537781, 0.00008518122704461, 0.00012333827820198455, 0.00018721566342664716, 0.00029741477858972673, 0.0004935831493248829, 0.0008539936808973252, 0.0015370341197059895, 0.0028707986633317415, 0.005549851380687161, 0.011073609111332924, 0.022733629586269236, 0.047849108110492894, 0.10281012727328347, 0.22422119558044312, 0.49215439056749066, 1.0720050768198977, 2.2616053878355733, 4.443911412155868, 7.738501093630902, 11.522172195808666, 14.757437965953052, 16.93731437883355, 18.211897723876387, 18.916970045278962, 19.307669951140866, 19.5313762274795, 19.665426143469425, 19.749568942727763, 19.80456992747567, 19.841660105967208, 19.867172182187737, 19.884822528700926, 19.896859983082653, 19.90466197688823, 19.909052095578744, 19.910469467720212}","{4.8859682681986295*^-11, 5.115805169650787*^-11, 5.521888125579458*^-11, 6.142168644749725*^-11, 7.037240244803818*^-11, 8.299379600467474*^-11, 1.0066667026029001*^-10, 1.2544181491831643*^-10, 1.6034988841307105*^-10, 2.098445644893403*^-10, 2.8025833253257074*^-10, 3.798822422444494*^-10, 5.174554630701038*^-10, 6.954234902605541*^-10, 8.929730497896788*^-10, 1.0462959186643763*^-9, 1.072119927784652*^-9, 9.533833982982694*^-10, 7.612639720142539*^-10, 5.726126203000809*^-10, 4.2116216992896573*^-10, 3.097667518434313*^-10, 2.3061907675437087*^-10, 1.7495667699956707*^-10, 1.3576624770301124*^-10, 1.0801005225952053*^-10, 8.823847388089523*^-11, 7.411460702903377*^-11, 6.406198489267258*^-11, 5.702391315861649*^-11, 5.230102220767093*^-11, 4.9445934227228375*^-11, 4.819778833759199*^-11, 4.8444990803771687*^-11, 5.0209525006713544*^-11, 5.3650021224519006*^-11, 5.908415413742356*^-11, 6.703435433732869*^-11, 7.830497981664124*^-11, 9.410452724292888*^-11, 1.1623163628741275*^-10, 1.4734799685685703*^-10, 1.9137697931000094*^-10, 2.5398665954836557*^-10, 3.428588676400927*^-10, 4.669665190979087*^-10, 6.32154977717253*^-10, 8.279198074550028*^-10, 1.005674972840768*^-9, 1.0809858763941343*^-9, 1.0056749728728714*^-9, 8.279198075364981*^-10, 6.321549777297025*^-10, 4.669665191119784*^-10, 3.4285886864970357*^-10, 2.539866601883767*^-10, 1.9137699985156134*^-10, 1.4734800279149727*^-10, 1.1623163887720624*^-10, 9.410452736162881*^-11, 7.830497967332141*^-11, 6.703435237646694*^-11, 5.908415561322419*^-11, 5.36500202892319*^-11, 5.020952595853342*^-11, 4.84449925004702*^-11, 4.819778854736837*^-11, 4.944593380848401*^-11, 5.230102237301556*^-11, 5.702391235833009*^-11, 6.406198363885056*^-11, 7.41146074125753*^-11, 8.823847317808334*^-11, 1.0801005189476045*^-10, 1.3576624683893294*^-10, 1.7495669083183115*^-10, 2.3061907304352113*^-10, 3.097667608151317*^-10, 4.2116216942036505*^-10, 5.726126202500762*^-10, 7.612639719664029*^-10, 9.53383398198178*^-10, 1.0721199277649221*^-9, 1.0462959186521353*^-9, 8.929730499034939*^-10, 6.954234900269788*^-10, 5.174554635889574*^-10, 3.7988223962779166*^-10, 2.8025833040364483*^-10, 2.0984457240762556*^-10, 1.603498903832263*^-10, 1.2544181460411255*^-10, 1.006666698901467*^-10, 8.299379764527952*^-11, 7.037240258440893*^-11, 6.142168517923087*^-11, 5.5218880965648014*^-11, 5.115805172517959*^-11, 4.885968251946522*^-11, 4.811565393826813*^-11}"
