0.05,"{4.845604116757718*^-12, 1.8057707037964428*^-11, 7.073451594570307*^-11, 2.980147774743349*^-10, 1.3432712198112675*^-9, 6.3519532048801815*^-9, 3.056682911949384*^-8, 1.4410316664751584*^-7, 6.42004505478766*^-7, 2.6497418725002438*^-6, 0.000010150693797487715, 0.0000366249980648658, 0.00012630249367733676, 0.00041990547879191463, 0.0013495821176879594, 0.004189042168558659, 0.012519227993794546, 0.03587468645281472, 0.0980682644007942, 0.25403558162405027, 0.6175388484669234, 1.3880133375058425, 2.824301327499133, 5.079937318682672, 7.952721618354168, 10.88965453539924, 13.370096733252726, 15.196406809073023, 16.4325665576719, 17.228364145687145, 17.718172278877834, 17.99423260431632, 18.109817914856436, 18.087178576499376, 17.921966805579732, 17.582325684493092, 17.002917010999962, 16.077076694711266, 14.659648213151119, 12.61332704558611, 9.941195468907791, 6.956799464162299, 4.240211410866533, 2.2569814476325893, 1.070153888307879, 0.46289518325179735, 0.1861774571916202, 0.07053142580873897, 0.02538279580071793, 0.00873014115993916, 0.002883325203103598, 0.0009179501413777659, 0.0002824146615906522, 0.00008396378020348441, 0.000024014319641044486, 6.536031575012515*^-6, 1.6664507881155735*^-6, 3.9329003996056673*^-7, 8.634604510625286*^-8, 1.811092522423055*^-8, 3.77056499976997*^-9, 8.078893924767951*^-10, 1.8302466696352202*^-10, 4.45239198323841*^-11, 1.1612761944630227*^-11, 3.1177244335672064*^-12, 7.156917055932673*^-13, -3.209283940056251*^-14, -2.890060505718549*^-13, -3.8642514237523514*^-13, -4.2713003818782485*^-13, -4.458399580957922*^-13, -4.553183857274545*^-13, -4.606536787642617*^-13, -4.640007125666569*^-13, -4.662698394645454*^-13, -4.678298109445137*^-13, -4.6886596950886*^-13, -4.695251078861408*^-13, -4.699307987953411*^-13, -4.701722164711138*^-13, -4.703051345219837*^-13, -4.703600545925153*^-13, -4.703493328981496*^-13, -4.702705735431594*^-13, -4.701059493401495*^-13, -4.698174742878038*^-13, -4.693390168495093*^-13, -4.68569377069732*^-13, -4.673757852771754*^-13, -4.656042531430476*^-13, -4.630338859353666*^-13, -4.591672371769445*^-13, -4.527844366208444*^-13, -4.41026870115638*^-13, -4.1703866639139727*^-13, -3.6316781805605036*^-13, -2.3003136095713565*^-13, 1.327726048258702*^-13, 1.2241692122921654*^-12}","{1.3277260481689133*^-13, -2.300313609524892*^-13, -3.631678180734628*^-13, -4.17038666387081*^-13, -4.41026870114869*^-13, -4.5278443665551095*^-13, -4.591672372239173*^-13, -4.630338859700285*^-13, -4.656042531571912*^-13, -4.673757852834566*^-13, -4.685693770554867*^-13, -4.693390168557472*^-13, -4.698174742859323*^-13, -4.701059493409485*^-13, -4.702705735425987*^-13, -4.703493328986362*^-13, -4.70360054592238*^-13, -4.703051345228774*^-13, -4.701722164708142*^-13, -4.699307987952416*^-13, -4.695251078793689*^-13, -4.688659694940091*^-13, -4.67829810946848*^-13, -4.662698394189228*^-13, -4.640007125071541*^-13, -4.606536787594256*^-13, -4.553183857399202*^-13, -4.458399581024733*^-13, -4.271300381655656*^-13, -3.8642514235848513*^-13, -2.8900605056856443*^-13, -3.2092839421770345*^-14, 7.156917056023337*^-13, 3.1177244335621*^-12, 1.1612761944622422*^-11, 4.452391983239245*^-11, 1.8302466696354203*^-10, 8.078893924768061*^-10, 3.770564999769963*^-9, 1.8110925224230762*^-8, 8.634604510625347*^-8, 3.9329003996057727*^-7, 1.6664507881155995*^-6, 6.536031575012613*^-6, 0.000024014319641044804, 0.00008396378020348561, 0.0002824146615906557, 0.0009179501413777818, 0.002883325203103626, 0.008730141159939243, 0.02538279580071808, 0.07053142580873976, 0.1861774571916223, 0.4628951832518025, 1.0701538883078887, 2.256981447632609, 4.240211410866558, 6.9567994641623505, 9.94119546890781, 12.613327045586146, 14.659648213151135, 16.07707669471127, 17.002917010999965, 17.582325684493103, 17.921966805579732, 18.08717857649938, 18.109817914856443, 17.994232604316316, 17.718172278877837, 17.228364145687138, 16.432566557671898, 15.196406809073013, 13.370096733252714, 10.889654535399224, 7.952721618354154, 5.079937318682646, 2.8243013274991173, 1.3880133375058339, 0.6175388484669186, 0.25403558162404777, 0.09806826440079323, 0.0358746864528143, 0.0125192279937944, 0.004189042168558601, 0.0013495821176879583, 0.0004199054787919119, 0.00012630249367733573, 0.00003662499806486548, 0.000010150693797487678, 2.6497418725002323*^-6, 6.420045054787607*^-7, 1.4410316664751394*^-7, 3.056682911949346*^-8, 6.3519532048800426*^-9, 1.343271219811226*^-9, 2.9801477747428065*^-10, 7.073451594569905*^-11, 1.805770703800656*^-11, 4.8456041167375395*^-12, 1.2241692123014465*^-12}","{18.048918533222587, 17.83059218168153, 17.42018611523321, 16.739336167763042, 15.667004280540493, 14.05194731467037, 11.784238272441941, 8.955330212173328, 5.991702850664723, 3.485886788948377, 1.780548507704091, 0.8167482391838046, 0.3442026826690937, 0.13554629007204827, 0.0504391261675838, 0.01786935627180208, 0.006060540554187363, 0.0019765371737340215, 0.0006220089850474352, 0.00018922889731091313, 0.00005558099910681489, 0.000015659991969316615, 4.178021346151477*^-6, 1.0389333932786372*^-6, 2.389537459047414*^-7, 5.147129639366084*^-8, 1.072218346761515*^-8, 2.245574391116202*^-9, 4.889567244719908*^-10, 1.1331104482600059*^-10, 2.8251130201712657*^-11, 7.49838035162317*^-12, 1.9805354524830142*^-12, 3.7015219377675175*^-13, -1.4785469653933447*^-13, -3.3179133170429977*^-13, -4.0384816114672504*^-13, -4.349316585611201*^-13, -4.496823069009138*^-13, -4.574134387093495*^-13, -4.619285905422154*^-13, -4.64851945746241*^-13, -4.668579023252502*^-13, -4.682258078662146*^-13, -4.691208506719286*^-13, -4.696833409731969*^-13, -4.700261524815814*^-13, -4.702266339172042*^-13, -4.703311740983624*^-13, -4.703635998353488*^-13, -4.703311740983608*^-13, -4.702266339172254*^-13, -4.700261524815982*^-13, -4.696833409732034*^-13, -4.691208506719556*^-13, -4.682258078662215*^-13, -4.668579023252384*^-13, -4.648519457462724*^-13, -4.619285905422065*^-13, -4.574134387092805*^-13, -4.4968230690091907*^-13, -4.3493165856119887*^-13, -4.0384816114674563*^-13, -3.317913317043981*^-13, -1.4785469653937486*^-13, 3.701521937768136*^-13, 1.9805354524831535*^-12, 7.498380351623213*^-12, 2.825113020171329*^-11, 1.133110448260022*^-10, 4.889567244720025*^-10, 2.245574391116198*^-9, 1.0722183467615221*^-8, 5.1471296393660726*^-8, 2.389537459047428*^-7, 1.0389333932786535*^-6, 4.1780213461515035*^-6, 0.000015659991969316835, 0.00005558099910681497, 0.0001892288973109148, 0.0006220089850474357, 0.001976537173734071, 0.00606054055418746, 0.017869356271802465, 0.05043912616758391, 0.1355462900720492, 0.3442026826690937, 0.81674823918381, 1.780548507704091, 3.4858867889483873, 5.991702850664723, 8.955330212173326, 11.784238272441941, 14.051947314670414, 15.667004280540516, 16.739336167763057, 17.42018611523321, 17.830592181681535, 18.048918533222587, 18.117311965611268}","{1.832529509138367, 2.0375898762279925, 2.4230587765318803, 3.06253879869768, 4.06971346489076, 5.58663604866096, 7.716554129699912, 10.373571470762343, 13.157121914016434, 15.510677250663282, 17.112388420067607, 18.017601220314567, 18.461349651540612, 18.657051864429047, 18.736114544305536, 18.76403837579841, 18.767305636565204, 18.749205157053098, 18.69206282040988, 18.545978900364986, 18.204688410559495, 17.481067124194798, 16.13206190371844, 14.01348621445796, 11.31525929455145, 8.556780991643619, 6.227055900186643, 4.511716408603977, 3.3506684192303724, 2.6032252255515353, 2.1431789009777185, 1.8838926019448565, 1.7753305065191762, 1.7965942293886652, 1.951767373416111, 2.270771160519906, 2.8149737014473013, 3.68455794387888, 5.0158603822252665, 6.937842607123939, 9.447609587605465, 12.250666905471215, 14.80218795855833, 16.664907977839192, 17.779604894546967, 18.349908931819854, 18.609626293828597, 18.71764850161125, 18.75820784797274, 18.768357100372853, 18.75820784797274, 18.71764850161125, 18.609626293828594, 18.34990893181985, 17.77960489454696, 16.664907977839178, 14.802187958558306, 12.250666905471167, 9.447609587605445, 6.9378426071239065, 5.01586038222525, 3.6845579438788785, 2.8149737014472995, 2.2707711605198972, 1.95176737341611, 1.7965942293886643, 1.7753305065191747, 1.883892601944861, 2.143178900977718, 2.6032252255515407, 3.3506684192303804, 4.511716408603987, 6.227055900186658, 8.556780991643635, 11.315259294551462, 14.013486214457984, 16.13206190371846, 17.481067124194805, 18.204688410559502, 18.54597890036499, 18.69206282040988, 18.749205157053098, 18.767305636565204, 18.76403837579841, 18.736114544305536, 18.657051864429047, 18.46134965154061, 18.017601220314553, 17.112388420067607, 15.510677250663273, 13.157121914016438, 10.373571470762343, 7.716554129699912, 5.586636048660918, 4.069713464890738, 3.0625387986976627, 2.4230587765318807, 2.0375898762279925, 1.8325295091383669, 1.7682918106037924}"
0.089,"{1.7403409657744875*^-6, 3.522326550796851*^-6, 7.559226724455136*^-6, 0.000017136629437683266, 0.00004085077402139966, 0.00010183659625635407, 0.00026366314363202644, 0.0007027852136743372, 0.0019066767177376744, 0.005188591177488011, 0.013910049410461714, 0.03601340677779776, 0.08840032066369415, 0.2031425274894485, 0.4349185564981876, 0.8681873686699464, 1.6183532831304919, 2.8121926613752617, 4.530169217489528, 6.722160509010415, 9.167644144829007, 11.553189170677125, 13.620671838482004, 15.25562686108053, 16.46996357899755, 17.338235757347398, 17.946464251578742, 18.36802673724482, 18.657756196083646, 18.853839269859574, 18.981660358114432, 19.057276451459597, 19.089911780449313, 19.083469138523185, 19.03718215405381, 18.94548670947968, 18.797095006778978, 18.573169437989794, 18.244485130350874, 17.767710317247044, 17.081821718627697, 16.107923423828566, 14.759888949868332, 12.977047658978684, 10.783205796549211, 8.34337987153624, 5.949238080147628, 3.898826397189345, 2.3581156719150504, 1.325048922385809, 0.6948086256990055, 0.3401171422767082, 0.15514261018084932, 0.0659837726806013, 0.026361107900773926, 0.010041990889619067, 0.0037190693159156562, 0.001365526779073491, 0.0005055610733584174, 0.00019130337572949603, 0.00007476194197559401, 0.00003041967605609442, 0.000012969180766069066, 5.823662205693804*^-6, 2.7660676398050334*^-6, 1.3946737508918817*^-6, 7.487514449307183*^-7, 4.290846783978977*^-7, 2.629941513324052*^-7, 1.7264536448322782*^-7, 1.2147337082386004*^-7, 9.159223094725769*^-8, 7.391192291911455*^-8, 6.364624013003463*^-8, 5.8181202058774625*^-8, 5.600129612881424*^-8, 5.609633360035158*^-8, 5.761008756689311*^-8, 5.96870479505701*^-8, 6.155521292892062*^-8, 6.276641000378887*^-8, 6.331816541184727*^-8, 6.347580850334713*^-8, 6.344975789339757*^-8, 6.319304871120202*^-8, 6.24442611485684*^-8, 6.099257315044015*^-8, 5.898398728310524*^-8, 5.7000549204198905*^-8, 5.5865289835241653*^-8, 5.643102338972313*^-8, 5.957782249205009*^-8, 6.643574586446125*^-8, 7.880410032306995*^-8, 9.986581615019911*^-8, 1.355255312353983*^-7, 1.9712763530553737*^-7, 3.0727305489866176*^-7, 5.127840996676344*^-7, 9.147085359522251*^-7}","{5.127840996676341*^-7, 3.072730548986587*^-7, 1.9712763530553727*^-7, 1.3552553123539772*^-7, 9.986581615019913*^-8, 7.88041003230699*^-8, 6.643574586446122*^-8, 5.957782249205015*^-8, 5.6431023389723097*^-8, 5.586528983524168*^-8, 5.700054920419887*^-8, 5.898398728310526*^-8, 6.099257315044006*^-8, 6.244426114856841*^-8, 6.319304871120201*^-8, 6.344975789339747*^-8, 6.347580850334713*^-8, 6.331816541184717*^-8, 6.276641000378872*^-8, 6.155521292892058*^-8, 5.968704795057002*^-8, 5.7610087566893015*^-8, 5.609633360035157*^-8, 5.6001296128814105*^-8, 5.8181202058774665*^-8, 6.364624013003483*^-8, 7.391192291911446*^-8, 9.159223094725774*^-8, 1.2147337082386097*^-7, 1.7264536448322837*^-7, 2.629941513324071*^-7, 4.2908467839790024*^-7, 7.487514449307206*^-7, 1.3946737508918865*^-6, 2.7660676398050554*^-6, 5.823662205693864*^-6, 0.000012969180766069121, 0.000030419676056094547, 0.00007476194197559423, 0.0001913033757294964, 0.0005055610733584189, 0.0013655267790735138, 0.0037190693159156905, 0.010041990889619165, 0.026361107900774172, 0.06598377268060193, 0.15514261018085054, 0.34011714227671147, 0.6948086256990079, 1.3250489223858142, 2.3581156719150553, 3.8988263971893624, 5.949238080147651, 8.343379871536266, 10.783205796549236, 12.977047658978709, 14.759888949868342, 16.10792342382859, 17.081821718627697, 17.767710317247055, 18.244485130350878, 18.57316943798978, 18.797095006778967, 18.94548670947968, 19.03718215405381, 19.08346913852318, 19.089911780449313, 19.057276451459593, 18.981660358114436, 18.853839269859574, 18.657756196083643, 18.36802673724482, 17.946464251578742, 17.338235757347388, 16.469963578997536, 15.255626861080518, 13.620671838481986, 11.553189170677106, 9.167644144828978, 6.7221605090103855, 4.530169217489504, 2.8121926613752435, 1.61835328313048, 0.8681873686699372, 0.4349185564981862, 0.20314252748944736, 0.08840032066369366, 0.03601340677779751, 0.013910049410461667, 0.005188591177487986, 0.0019066767177376633, 0.0007027852136743302, 0.0002636631436320243, 0.00010183659625635274, 0.00004085077402139913, 0.000017136629437683083, 7.559226724455129*^-6, 3.5223265507968336*^-6, 1.740340965774477*^-6, 9.14708535952218*^-7}","{19.072638000599557, 19.012088626004946, 18.90307450629309, 18.732042514690296, 18.477058716754552, 18.104637530011303, 17.565879236899686, 16.793490140515768, 15.704136822733236, 14.215151531278389, 12.286514787899492, 9.984706996841053, 7.524110170292683, 5.2157349188259525, 3.3256247269996657, 1.961294340066231, 1.0766383797291914, 0.5518326069501639, 0.2638964943000479, 0.117559492758358, 0.048907027664480865, 0.01919332193255158, 0.007226885186369368, 0.0026632562226051025, 0.0009788969500328494, 0.00036457644088426895, 0.00013930310333720554, 0.000055132730288802284, 0.000022770203109636457, 9.87201122350492*^-6, 4.514676196527396*^-6, 2.1866565172551758*^-6, 1.1254886338464854*^-6, 6.173669657833475*^-7, 3.617409592120157*^-7, 2.2682026665066072*^-7, 1.523743120712341*^-7, 1.0971959465560193*^-7, 8.464113627404795*^-8, 6.98267358297847*^-8, 6.138156063550674*^-8, 5.714566305102999*^-8, 5.5823266005739815*^-8, 5.648527955936357*^-8, 5.828173652711368*^-8, 6.036410104878807*^-8, 6.204078736428048*^-8, 6.301291305558934*^-8, 6.340010790915907*^-8, 6.348384994187165*^-8, 6.340010790915906*^-8, 6.301291305558926*^-8, 6.204078736428038*^-8, 6.036410104878803*^-8, 5.828173652711362*^-8, 5.6485279559363405*^-8, 5.5823266005739775*^-8, 5.714566305102983*^-8, 6.138156063550678*^-8, 6.982673582978477*^-8, 8.464113627404805*^-8, 1.097195946556021*^-7, 1.5237431207123455*^-7, 2.2682026665066146*^-7, 3.617409592120189*^-7, 6.17366965783352*^-7, 1.125488633846498*^-6, 2.186656517255193*^-6, 4.514676196527452*^-6, 9.872011223505027*^-6, 0.00002277020310963678, 0.000055132730288802304, 0.00013930310333720621, 0.000364576440884268, 0.000978896950032854, 0.002663256222605133, 0.0072268851863694136, 0.019193321932551768, 0.04890702766448103, 0.11755949275835882, 0.26389649430004863, 0.5518326069501719, 1.0766383797292018, 1.961294340066253, 3.3256247269996697, 5.215734918825969, 7.524110170292682, 9.984706996841071, 12.28651478789949, 14.215151531278396, 15.704136822733235, 16.793490140515775, 17.565879236899683, 18.10463753001131, 18.477058716754563, 18.7320425146903, 18.903074506293088, 19.012088626004946, 19.072638000599557, 19.092050039188614}","{0.8246048605530918, 0.8784437389670186, 0.9753751998412908, 1.1274477535369978, 1.3541573498846544, 1.6852586837071615, 2.164176683104223, 2.8505917546454236, 3.818170207481738, 5.139252162375293, 6.846433740445357, 8.873538499546763, 11.014909855829316, 12.965480254258813, 14.440064865073872, 15.267961377668898, 15.38754942961679, 14.792647219267717, 13.521060540177793, 11.702072303520943, 9.588602808520037, 7.4938063033102145, 5.666048865397584, 4.216310861193973, 3.1380248616908815, 2.3665066949168065, 1.8258724678398934, 1.4510954911753204, 1.1934978767573527, 1.0191529554443033, 0.9054995993467877, 0.8382639708630978, 0.8092454162262698, 0.8149740670948878, 0.8561312905559432, 0.9376639423010267, 1.069607008585355, 1.2687053181441958, 1.5609307835992317, 1.9847735710816752, 2.5943837499078835, 3.459605841334405, 4.656180355562173, 6.2358539262240775, 8.172099105748307, 10.306350976195754, 12.35593330238005, 14.0146731248972, 15.06927705310666, 15.427468846810424, 15.069277053106658, 14.014673124897179, 12.355933302380025, 10.306350976195727, 8.172099105748286, 6.235853926224059, 4.656180355562161, 3.4596058413343878, 2.594383749907881, 1.9847735710816743, 1.560930783599231, 1.2687053181441958, 1.069607008585355, 0.9376639423010259, 0.8561312905559418, 0.8149740670948882, 0.8092454162262701, 0.8382639708630983, 0.9054995993467883, 1.0191529554443075, 1.1934978767573552, 1.4510954911753238, 1.825872467839898, 2.3665066949168057, 3.1380248616908877, 4.216310861193987, 5.6660488653976016, 7.4938063033102305, 9.588602808520063, 11.702072303520968, 13.521060540177812, 14.792647219267735, 15.387549429616788, 15.26796137766888, 14.440064865073863, 12.965480254258805, 11.014909855829316, 8.873538499546749, 6.846433740445354, 5.139252162375285, 3.8181702074817365, 2.8505917546454183, 2.164176683104223, 1.685258683707153, 1.3541573498846513, 1.1274477535369936, 0.9753751998412906, 0.8784437389670184, 0.8246048605530918, 0.8073441243108411}"
0.128,"{0.00025363314506191486, 0.00041492712785281736, 0.0007081689275613898, 0.001258247635957257, 0.0023218978530948403, 0.004438811211204894, 0.008766814346797129, 0.017834385280428328, 0.03724281280923527, 0.07951620515984342, 0.17269099254659365, 0.3786977732856637, 0.8287073100008788, 1.773337454782444, 3.5869597039096726, 6.537969440589778, 10.273763812219633, 13.78848700511437, 16.326978705025173, 17.866338144331724, 18.72697983875133, 19.201436958701073, 19.469568965692254, 19.62773189098748, 19.725525265064352, 19.788649219613756, 19.830826662826148, 19.859687128701275, 19.87965169693999, 19.893372492115006, 19.902471994504342, 19.9079339992332, 19.910313091634443, 19.90984230501864, 19.906475938575426, 19.89988127682302, 19.889376601181823, 19.87379524437843, 19.851227515790153, 19.818538548604145, 19.770448322634717, 19.697721951941542, 19.583515054073242, 19.395910240249524, 19.072960616928473, 18.495101622417497, 17.445953941346335, 15.60305881980099, 12.703804566429747, 8.997913892382266, 5.431646874028733, 2.8619462704254772, 1.381997567080939, 0.6391105535326456, 0.2913478959935575, 0.13315129468963627, 0.06161765134671829, 0.029059273095711668, 0.014031777590223327, 0.006963418808482516, 0.003563077889959309, 0.001885338864749736, 0.0010343724731538527, 0.0005898753033884678, 0.0003504518525761707, 0.00021736487021812198, 0.0001410163443290659, 0.00009585423894049254, 0.00006837090496402362, 0.00005124080568806518, 0.000040394024920697965, 0.00003352321546776114, 0.000029306294747954122, 0.000026995595947029177, 0.000026200463975986683, 0.00002677607317231827, 0.000028772422674329512, 0.000032412087072957935, 0.00003805187846487119, 0.00004601962596205531, 0.000056088023120904736, 0.0000663898588405516, 0.0000727647329618427, 0.0000713780077798818, 0.00006314812713360528, 0.000052565538185809925, 0.00004309798376060466, 0.00003592537918350553, 0.00003099614151560457, 0.000027938721981505792, 0.000026432524829253103, 0.000026310365920614797, 0.00002758394028604174, 0.00003047206613837171, 0.00003546801505009772, 0.00004347958500120276, 0.00005609826428881616, 0.00007610681724468908, 0.00010844355108910457, 0.0001620664206567632}","{0.0001084435510891045, 0.00007610681724468858, 0.00005609826428881607, 0.00004347958500120266, 0.000035468015050097704, 0.000030472066138371725, 0.00002758394028604172, 0.000026310365920614803, 0.0000264325248292531, 0.00002793872198150581, 0.00003099614151560456, 0.00003592537918350556, 0.00004309798376060462, 0.00005256553818580999, 0.00006314812713360524, 0.00007137800777988193, 0.00007276473296184264, 0.00006638985884055151, 0.000056088023120904526, 0.000046019625962055126, 0.000038051878464871116, 0.000032412087072957874, 0.00002877242267432945, 0.000026776073172318223, 0.000026200463975986673, 0.000026995595947029167, 0.00002930629474795412, 0.000033523215467761164, 0.000040394024920698114, 0.00005124080568806529, 0.00006837090496402394, 0.0000958542389404929, 0.00014101634432906615, 0.0002173648702181223, 0.00035045185257617225, 0.0005898753033884717, 0.0010343724731538546, 0.001885338864749742, 0.0035630778899593146, 0.006963418808482525, 0.014031777590223353, 0.029059273095712015, 0.061617651346718726, 0.13315129468963724, 0.29134789599355954, 0.6391105535326501, 1.3819975670809492, 2.861946270425503, 5.431646874028749, 8.997913892382295, 12.703804566429767, 15.603058819801017, 17.445953941346342, 18.495101622417504, 19.072960616928487, 19.395910240249528, 19.58351505407324, 19.69772195194155, 19.770448322634717, 19.818538548604145, 19.851227515790153, 19.87379524437843, 19.889376601181823, 19.899881276823013, 19.906475938575422, 19.90984230501864, 19.910313091634446, 19.9079339992332, 19.902471994504342, 19.89337249211501, 19.87965169693999, 19.859687128701275, 19.83082666282615, 19.788649219613756, 19.725525265064356, 19.627731890987477, 19.46956896569225, 19.20143695870107, 18.726979838751323, 17.866338144331714, 16.32697870502516, 13.788487005114312, 10.273763812219576, 6.537969440589715, 3.586959703909665, 1.7733374547824348, 0.828707310000876, 0.3786977732856618, 0.1726909925465933, 0.07951620515984321, 0.03724281280923512, 0.01783438528042821, 0.008766814346797082, 0.004438811211204851, 0.0023218978530948177, 0.0012582476359572462, 0.0007081689275613901, 0.000414927127852816, 0.00025363314506191383, 0.00016206642065676234}","{19.909052095014527, 19.904661976297586, 19.89685998244533, 19.884822527992366, 19.86717218137651, 19.841660105011492, 19.80456992631825, 19.749568941288853, 19.665426141636686, 19.53137622509527, 19.307669947989286, 18.916970041086174, 18.21189771836452, 16.937314371922383, 14.757437958193231, 11.52217218869004, 7.738501088729616, 4.443911409658306, 2.261605386824163, 1.0720050764605067, 0.4921543904464646, 0.2242211955399675, 0.1028101272594853, 0.04784910810562556, 0.022733629584476136, 0.011073609110638453, 0.005549851380402893, 0.0028707986632082686, 0.0015370341196488371, 0.0008539936808690609, 0.0004935831493098966, 0.0002974147785811871, 0.00018721566342140404, 0.00012333827819851023, 0.00008518122704212068, 0.00006175996655184797, 0.000047067694041089155, 0.000037742494087410815, 0.000031868757802418676, 0.00002834949427910897, 0.000026573686345711294, 0.000026241295385642028, 0.00002727605354825475, 0.000029787500465778822, 0.0000340501430196125, 0.00004044086095906544, 0.0000491880495604717, 0.000059659347513691664, 0.0000691969498532346, 0.00007324084950557366, 0.00006919694985323462, 0.00005965934751369159, 0.000049188049560471535, 0.000040440860959065365, 0.00003405014301961245, 0.000029787500465778765, 0.000027276053548254702, 0.000026241295385641973, 0.000026573686345711298, 0.00002834949427910899, 0.00003186875780241869, 0.00003774249408741085, 0.00004706769404108926, 0.00006175996655184818, 0.00008518122704212132, 0.00012333827819851096, 0.00018721566342140566, 0.00029741477858118896, 0.0004935831493099009, 0.0008539936808690674, 0.0015370341196488545, 0.002870798663208269, 0.005549851380402914, 0.01107360911063845, 0.02273362958447622, 0.04784910810562597, 0.10281012725948582, 0.22422119553996928, 0.4921543904464661, 1.0720050764605151, 2.2616053868241734, 4.443911409658357, 7.738501088729671, 11.522172188690105, 14.757437958193242, 16.93731437192239, 18.211897718364522, 18.91697004108618, 19.30766994798929, 19.531376225095265, 19.665426141636686, 19.749568941288853, 19.804569926318255, 19.841660105011492, 19.867172181376507, 19.884822527992366, 19.89685998244533, 19.904661976297586, 19.909052095014523, 19.91046946716456}","{5.997947206260889*^-10, 6.280070853409396*^-10, 6.778570120204967*^-10, 7.540015215467434*^-10, 8.638794928374356*^-10, 1.0188181417315905*^-9, 1.2357643537759865*^-9, 1.5399101668304991*^-9, 1.968532955720884*^-9, 2.576199708951373*^-9, 3.440463004807698*^-9, 4.6633325478154245*^-9, 6.352123450240024*^-9, 8.536768443722368*^-9, 1.0961764273163364*^-8, 1.2843844319671818*^-8, 1.3160839652778674*^-8, 1.1703319527747969*^-8, 9.344987954988773*^-9, 7.029206669650301*^-9, 5.170067651446552*^-9, 3.802655282617347*^-9, 2.8312012078720143*^-9, 2.1478872214008524*^-9, 1.6666713000971823*^-9, 1.3259095997074935*^-9, 1.0832004824945528*^-9, 9.09818482971952*^-10, 7.864134843479596*^-10, 7.000152452591144*^-10, 6.420379855314658*^-10, 6.069898784018521*^-10, 5.916617876503826*^-10, 5.946945134594787*^-10, 6.163632449062347*^-10, 6.585980080214823*^-10, 7.253063805372475*^-10, 8.229019505587535*^-10, 9.612590110578924*^-10, 1.1552100916841672*^-9, 1.426838565703605*^-9, 1.808880419019618*^-9, 2.3494901308572994*^-9, 3.1180114928838398*^-9, 4.208856682143095*^-9, 5.732343283612258*^-9, 7.760118505787139*^-9, 1.0163213637752427*^-8, 1.2345212565557116*^-8, 1.32696710207205*^-8, 1.2345212565600525*^-8, 1.0163213637727183*^-8, 7.760118505679286*^-9, 5.732343283489956*^-9, 4.208856681418043*^-9, 3.118011498432897*^-9, 2.349490204611097*^-9, 1.8088804328629167*^-9, 1.426838562329344*^-9, 1.1552100866124307*^-9, 9.612589973944538*^-10, 8.229019518209811*^-10, 7.253063979319747*^-10, 6.5859799737834*^-10, 6.16363247017067*^-10, 5.946944680875916*^-10, 5.916617502044343*^-10, 6.069899006468726*^-10, 6.420379829156476*^-10, 7.00015242595863*^-10, 7.86413489961551*^-10, 9.098184671223037*^-10, 1.0832004880663099*^-9, 1.325909596905418*^-9, 1.6666713067789455*^-9, 2.1478872496488334*^-9, 2.8312011892526655*^-9, 3.802655286630314*^-9, 5.170067651400354*^-9, 7.029206669598338*^-9, 9.344987954936813*^-9, 1.1703319527798304*^-8, 1.3160839652846359*^-8, 1.2843844319692458*^-8, 1.096176427317274*^-8, 8.536768443722007*^-9, 6.352123450220042*^-9, 4.663332547661695*^-9, 3.4404630141504857*^-9, 2.576199710361521*^-9, 1.9685329503641333*^-9, 1.5399101719223845*^-9, 1.2357643568488272*^-9, 1.0188181433301094*^-9, 8.638794811070399*^-10, 7.540015180879654*^-10, 6.778570079939866*^-10, 6.280070926860732*^-10, 5.997947432837119*^-10, 5.906594118664895*^-10}"
