0.05,"{4.932364733650917*^-12, 1.7051235001137348*^-11, 6.455324456389322*^-11, 2.6408818748987046*^-10, 1.1454758345706734*^-9, 5.132849143715411*^-9, 2.3014281739726033*^-8, 9.998917410202167*^-8, 4.116530136552346*^-7, 1.5965422391252509*^-6, 5.874934037000244*^-6, 0.000020735479062523362, 0.00007075099961600978, 0.00023412727784309203, 0.0007510801854744569, 0.002329779256969511, 0.006962160459995407, 0.019959081878416936, 0.054634697622096176, 0.14201703665699644, 0.34805566249744224, 0.7961178559439255, 1.675046295340994, 3.1829190763108635, 5.368952144504991, 7.9840653077764685, 10.570589002377224, 12.749891195961913, 14.382923060084398, 15.511039625779496, 16.238067418327773, 16.659432979749393, 16.83842332504723, 16.803244112275426, 16.54830071506032, 16.033828814156422, 15.184944656267671, 13.89901952388989, 12.082193977907938, 9.73949899355331, 7.091681079516579, 4.573754268992167, 2.6020856922670252, 1.3208256470706075, 0.6093666109624595, 0.25999075168958574, 0.10392409885679939, 0.039269874708494204, 0.014118852375223926, 0.004854862624206153, 0.0016038124097081403, 0.0005110883077362289, 0.00015764362507347777, 0.00004715928625338243, 0.000013674224820587431, 3.825002091063138*^-6, 1.0226492404509917*^-6, 2.585692118268071*^-7, 6.159641038628732*^-8, 1.3984884909312359*^-8, 3.108013914498994*^-9, 6.988471598390179*^-10, 1.6387625059248525*^-10, 4.103232699069122*^-11, 1.1157743796829717*^-11, 3.3341433547935953*^-12, 1.1035482128651613*^-12, 4.0651647519944095*^-13, 1.6695635924875638*^-13, 7.630696796511522*^-14, 3.8556051689065374*^-14, 2.126091934756255*^-14, 1.2540840079639314*^-14, 7.718068162685028*^-15, 4.847160170660187*^-15, 3.076876934278907*^-15, 1.987258014774051*^-15, 1.3275562329292266*^-15, 9.33026760822672*^-16, 6.986565522444364*^-16, 5.617423532392581*^-16, 4.870331195113705*^-16, 4.562826094214269*^-16, 4.622808533783634*^-16, 5.0641817698898*^-16, 5.991573898683256*^-16, 7.635463154582125*^-16, 1.0425865382682266*^-15, 1.5112633323995506*^-15, 2.292464887751771*^-15, 3.575505959946855*^-15, 5.652713376852791*^-15, 9.044874198646827*^-15, 1.486430760287357*^-14, 2.5704549292140025*^-14, 4.790251325878351*^-14, 9.792153692214526*^-14, 2.2191786722606922*^-13, 5.602854650508113*^-13, 1.5767670825881778*^-12}","{5.602854650508118*^-13, 2.2191786722606592*^-13, 9.792153692214534*^-14, 4.7902513258783136*^-14, 2.5704549292140038*^-14, 1.4864307602873568*^-14, 9.044874198646837*^-15, 5.652713376852797*^-15, 3.575505959946858*^-15, 2.2924648877517737*^-15, 1.5112633323995524*^-15, 1.04258653826823*^-15, 7.63546315458214*^-16, 5.991573898683262*^-16, 5.064181769889806*^-16, 4.622808533783622*^-16, 4.562826094214273*^-16, 4.870331195113727*^-16, 5.617423532392586*^-16, 6.9865655224444*^-16, 9.330267608226761*^-16, 1.3275562329292333*^-15, 1.9872580147740594*^-15, 3.0768769342789166*^-15, 4.847160170660206*^-15, 7.718068162685054*^-15, 1.254084007963938*^-14, 2.1260919347562697*^-14, 3.855605168906617*^-14, 7.630696796511624*^-14, 1.669563592487594*^-13, 4.0651647519944555*^-13, 1.1035482128651714*^-12, 3.3341433547936317*^-12, 1.1157743796829877*^-11, 4.103232699069211*^-11, 1.63876250592487*^-10, 6.988471598390255*^-10, 3.10801391449902*^-9, 1.3984884909312494*^-8, 6.159641038628777*^-8, 2.585692118268138*^-7, 1.0226492404510074*^-6, 3.825002091063195*^-6, 0.000013674224820587619, 0.000047159286253383126, 0.00015764362507347977, 0.0005110883077362381, 0.0016038124097081565, 0.004854862624206202, 0.014118852375224016, 0.03926987470849466, 0.10392409885680062, 0.25999075168958874, 0.6093666109624654, 1.3208256470706201, 2.6020856922670443, 4.573754268992209, 7.091681079516601, 9.739498993553351, 12.082193977907961, 13.899019523889894, 15.184944656267675, 16.033828814156436, 16.54830071506032, 16.803244112275433, 16.83842332504723, 16.65943297974939, 16.238067418327777, 15.511039625779489, 14.382923060084387, 12.749891195961903, 10.570589002377211, 7.984065307776457, 5.368952144504982, 3.1829190763108475, 1.6750462953409844, 0.7961178559439211, 0.3480556624974396, 0.14201703665699508, 0.054634697622095656, 0.019959081878416714, 0.006962160459995328, 0.0023297792569694806, 0.0007510801854744564, 0.00023412727784309062, 0.00007075099961600923, 0.000020735479062523192, 5.874934037000225*^-6, 1.5965422391252445*^-6, 4.116530136552315*^-7, 9.998917410202044*^-8, 2.3014281739725758*^-8, 5.132849143715318*^-9, 1.1454758345706498*^-9, 2.6408818748986606*^-10, 6.45532445638933*^-11, 1.7051235001137235*^-11, 4.932364733650879*^-12, 1.576767082588163*^-12}","{16.74392609622396, 16.408627680743567, 15.792690616739282, 14.810281119544271, 13.355368409068037, 11.354173047272987, 8.87241519624945, 6.213833913029856, 3.8418744792908703, 2.1003421380357254, 1.0305309918298693, 0.4624072816359226, 0.19281237503329698, 0.07557673210678047, 0.02807078408031887, 0.009938227857041959, 0.003370372025751508, 0.0010996574798528111, 0.00034652670820211733, 0.000105787256812813, 0.0000313264204809411, 8.982045970996019*^-6, 2.477915475533759*^-6, 6.509612636465576*^-7, 1.613200886220664*^-7, 3.773801569953346*^-8, 8.477483563615725*^-9, 1.8844478842611722*^-9, 4.283812803345687*^-10, 1.0244040533031787*^-10, 2.6322964399968646*^-11, 7.378384417043731*^-12, 2.279593966068413*^-12, 7.816099750879893*^-13, 2.985438617040797*^-13, 1.2711302479082527*^-13, 6.013311407393069*^-14, 3.133802434831905*^-14, 1.7718415922008223*^-14, 1.0630391621768642*^-14, 6.599993857826125*^-15, 4.1607359161236675*^-15, 2.652664152890422*^-15, 1.729157960344039*^-15, 1.172823812020414*^-15, 8.409165450293827*^-16, 6.443745230156618*^-16, 5.311039418463336*^-16, 4.724452152716751*^-16, 4.542997400275829*^-16, 4.724452152716751*^-16, 5.311039418463352*^-16, 6.443745230156617*^-16, 8.409165450293855*^-16, 1.1728238120204137*^-15, 1.7291579603440438*^-15, 2.6526641528904294*^-15, 4.160735916123671*^-15, 6.599993857826115*^-15, 1.0630391621768637*^-14, 1.7718415922008204*^-14, 3.1338024348319196*^-14, 6.013311407393096*^-14, 1.2711302479082593*^-13, 2.985438617040858*^-13, 7.816099750879984*^-13, 2.2795939660684558*^-12, 7.37838441704384*^-12, 2.632296439996916*^-11, 1.0244040533031923*^-10, 4.283812803345786*^-10, 1.8844478842611677*^-9, 8.47748356361577*^-9, 3.773801569953335*^-8, 1.613200886220673*^-7, 6.509612636465675*^-7, 2.477915475533772*^-6, 8.982045970996144*^-6, 0.00003132642048094113, 0.00010578725681281393, 0.00034652670820211777, 0.0010996574798528386, 0.0033703720257515606, 0.009938227857042172, 0.02807078408031893, 0.07557673210678101, 0.19281237503329698, 0.46240728163592576, 1.0305309918298693, 2.1003421380357317, 3.8418744792908703, 6.213833913029855, 8.87241519624945, 11.354173047273038, 13.355368409068067, 14.8102811195443, 15.792690616739282, 16.408627680743567, 16.74392609622396, 16.850081349063622}","{3.12545654811875, 3.4473044726964703, 4.038533230601467, 4.981533385408487, 6.378082293551732, 8.298999729695293, 10.681201884706825, 13.233134145869808, 15.50994216345656, 17.181611823691718, 18.208503405102057, 18.753822576796313, 19.01255467862878, 19.1249305930622, 19.170034625348936, 19.18592442477018, 19.187782257862857, 19.17748633261762, 19.14492464761977, 19.06127873199223, 18.86357681636787, 18.433510079099236, 17.589846084039714, 16.142463350653692, 14.0441234360936, 11.533915616638664, 9.051150309211108, 6.959270796656103, 5.39174798258639, 4.308885796260889, 3.611022712743224, 3.2065602244952047, 3.034750074209739, 3.068518073389881, 3.3132344200550894, 3.807068288367578, 4.621899470918923, 5.856239735448709, 7.600183349680987, 9.848901149550965, 12.390501842109344, 14.807421867448525, 16.699996255459375, 17.929855883286855, 18.61276529674637, 18.948093806873285, 19.097793796014972, 19.159515150679958, 19.182608350639743, 19.188380081197238, 19.182608350639743, 19.159515150679958, 19.097793796014972, 18.94809380687328, 18.612765296746367, 17.92985588328684, 16.699996255459357, 14.807421867448484, 12.390501842109323, 9.848901149550926, 7.6001833496809645, 5.856239735448704, 4.62189947091892, 3.8070682883675633, 3.313234420055086, 3.0685180733898774, 3.0347500742097364, 3.2065602244952114, 3.611022712743221, 4.308885796260896, 5.391747982586399, 6.959270796656114, 9.051150309211119, 11.533915616638676, 14.04412343609361, 16.14246335065371, 17.589846084039724, 18.43351007909924, 18.863576816367875, 19.06127873199223, 19.14492464761977, 19.17748633261762, 19.187782257862857, 19.18592442477018, 19.170034625348936, 19.1249305930622, 19.01255467862878, 18.75382257679631, 18.208503405102057, 17.18161182369171, 15.50994216345656, 13.23313414586981, 10.681201884706823, 8.298999729695245, 6.378082293551703, 4.9815333854084605, 4.038533230601467, 3.4473044726964703, 3.12545654811875, 3.0235597116515516}"
0.089,"{1.6498012199276721*^-6, 3.3277773292458813*^-6, 7.098444269093722*^-6, 0.00001594054834769163, 0.00003747358568562006, 0.00009156672205987322, 0.0002304686900430879, 0.0005907185356249557, 0.0015203464578811172, 0.003866233634670203, 0.009555944403763204, 0.022642089084418716, 0.05100811436154374, 0.10904767179432052, 0.22178240803895205, 0.4306243992880259, 0.7995533644113465, 1.4170931709529215, 2.3844839074802504, 3.779051064788815, 5.596372840675269, 7.708665500689677, 9.89093282862871, 11.912839276970757, 13.62458239926406, 14.979093434112107, 16.00197757317409, 16.750387319138007, 17.28482869273455, 17.656273715635905, 17.90278860915316, 18.050285099330818, 18.11433060287969, 18.10166858291872, 18.010967330911388, 17.832668010043733, 17.54795363371078, 17.127049886453168, 16.527553176101048, 15.694601342446687, 14.566713537570081, 13.093279992715942, 11.268140663024814, 9.171004462976336, 6.984533076223942, 4.948894235705867, 3.264665602470243, 2.017290987727908, 1.1773565673281383, 0.6537871362914758, 0.34690304137560496, 0.17597994267732814, 0.0851350603406535, 0.03913842079542307, 0.017074702415166634, 0.0070967715989278075, 0.0028392487455382452, 0.0011099645797356483, 0.0004311228304554108, 0.0001689823933997271, 0.00006772632714329498, 0.000028051179305727448, 0.000012107327192241579, 5.481592160563563*^-6, 2.6169603341250534*^-6, 1.3229208219424886*^-6, 7.104866709085585*^-7, 4.064115596138777*^-7, 2.480460245806451*^-7, 1.6167903565697712*^-7, 1.1253460450739506*^-7, 8.35256978608035*^-8, 6.590345386630282*^-8, 5.498599890651896*^-8, 4.812955794010419*^-8, 4.3730241108271585*^-8, 4.07353798857333*^-8, 3.84392105838027*^-8, 3.643574463460211*^-8, 3.460488558876666*^-8, 3.303740924609945*^-8, 3.190658998214402*^-8, 3.136036437383162*^-8, 3.1471241540250874*^-8, 3.222457483716421*^-8, 3.352021483822758*^-8, 3.519338738438931*^-8, 3.708387054244822*^-8, 3.9158186935271445*^-8, 4.1627397776721394*^-8, 4.499683930105621*^-8, 5.0077341315681005*^-8, 5.807150963582548*^-8, 7.085680910360521*^-8, 9.160960611516391*^-8, 1.260661188595302*^-7, 1.8511129615136964*^-7, 2.9030123428211653*^-7, 4.861068233193805*^-7, 8.680668282147644*^-7}","{4.861068233193802*^-7, 2.9030123428211367*^-7, 1.851112961513695*^-7, 1.2606611885952966*^-7, 9.160960611516396*^-8, 7.085680910360509*^-8, 5.8071509635825445*^-8, 5.007734131568105*^-8, 4.499683930105618*^-8, 4.16273977767214*^-8, 3.9158186935271425*^-8, 3.708387054244824*^-8, 3.5193387384389286*^-8, 3.3520214838227584*^-8, 3.22245748371642*^-8, 3.1471241540250814*^-8, 3.1360364373831607*^-8, 3.1906589982144*^-8, 3.303740924609941*^-8, 3.460488558876666*^-8, 3.643574463460208*^-8, 3.843921058380269*^-8, 4.073537988573333*^-8, 4.373024110827153*^-8, 4.812955794010424*^-8, 5.49859989065191*^-8, 6.59034538663028*^-8, 8.35256978608036*^-8, 1.1253460450739598*^-7, 1.6167903565697762*^-7, 2.48046024580647*^-7, 4.064115596138802*^-7, 7.104866709085609*^-7, 1.3229208219424932*^-6, 2.6169603341250737*^-6, 5.481592160563616*^-6, 0.000012107327192241624, 0.00002805117930572756, 0.00006772632714329518, 0.0001689823933997276, 0.00043112283045541205, 0.0011099645797356666, 0.0028392487455382695, 0.007096771598927871, 0.017074702415166784, 0.0391384207954234, 0.08513506034065411, 0.1759799426773297, 0.3469030413756063, 0.6537871362914784, 1.177356567328141, 2.017290987727918, 3.264665602470259, 4.948894235705889, 6.984533076223964, 9.17100446297636, 11.268140663024829, 13.09327999271597, 14.566713537570084, 15.69460134244669, 16.527553176101055, 17.127049886453165, 17.54795363371078, 17.832668010043733, 18.01096733091139, 18.101668582918716, 18.114330602879686, 18.050285099330818, 17.90278860915316, 17.656273715635894, 17.284828692734543, 16.750387319137996, 16.00197757317408, 14.979093434112103, 13.62458239926405, 11.912839276970734, 9.890932828628689, 7.7086655006896585, 5.596372840675245, 3.779051064788795, 2.3844839074802366, 1.4170931709529115, 0.7995533644113406, 0.4306243992880219, 0.2217824080389515, 0.1090476717943199, 0.05100811436154347, 0.022642089084418567, 0.009555944403763176, 0.0038662336346701864, 0.001520346457881109, 0.0005907185356249503, 0.00023046869004308604, 0.0000915667220598721, 0.00003747358568561957, 0.000015940548347691472, 7.0984442690937175*^-6, 3.327777329245865*^-6, 1.6498012199276622*^-6, 8.680668282147578*^-7}","{18.080402287370614, 17.961991858144387, 17.75081355084505, 17.424606960136423, 16.949535541402796, 16.278846472218248, 15.354384098779592, 14.115587114557952, 12.522169370780126, 10.5922966551249, 8.440606410961788, 6.277512891249804, 4.341507690860193, 2.7998260956182524, 1.6958693740886952, 0.9728098190509439, 0.5319171331377309, 0.2780741979589655, 0.13890362891283276, 0.0660893660138474, 0.02985521220225461, 0.012806411843336812, 0.005247952287846374, 0.002079687948584294, 0.0008097809135779249, 0.0003149700261055751, 0.0001242097106857897, 0.00005027728870484565, 0.000021094661797572298, 9.244956771494918*^-6, 4.258072726797951*^-6, 2.071112853879853*^-6, 1.0679708787407219*^-6, 5.856046815094535*^-7, 3.422408432586694*^-7, 2.134971396155424*^-7, 1.422482635086893*^-7, 1.0117658247243019*^-7, 7.667565401603163*^-8, 6.167929716290512*^-8, 5.2343651390312365*^-8, 4.645054051352847*^-8, 4.261700989639134*^-8, 3.991856017749385*^-8, 3.775031607492977*^-8, 3.580499063015056*^-8, 3.404500190614026*^-8, 3.260340324550732*^-8, 3.1654221613081264*^-8, 3.132322366327759*^-8, 3.165422161308126*^-8, 3.2603403245507295*^-8, 3.404500190614023*^-8, 3.5804990630150564*^-8, 3.775031607492978*^-8, 3.991856017749376*^-8, 4.2617009896391334*^-8, 4.645054051352836*^-8, 5.234365139031242*^-8, 6.167929716290513*^-8, 7.667565401603169*^-8, 1.0117658247243039*^-7, 1.4224826350868978*^-7, 2.1349713961554308*^-7, 3.422408432586727*^-7, 5.856046815094578*^-7, 1.067970878740734*^-6, 2.071112853879869*^-6, 4.258072726798002*^-6, 9.244956771495015*^-6, 0.000021094661797572593, 0.000050277288704845654, 0.00012420971068579024, 0.0003149700261055745, 0.0008097809135779285, 0.002079687948584315, 0.0052479522878464005, 0.012806411843336928, 0.029855212202254674, 0.06608936601384782, 0.138903628912833, 0.2780741979589692, 0.5319171331377363, 0.972809819050956, 1.6958693740886976, 2.7998260956182603, 4.341507690860193, 6.2775128912498195, 8.440606410961786, 10.592296655124908, 12.522169370780126, 14.115587114557961, 15.354384098779592, 16.278846472218262, 16.949535541402806, 17.424606960136433, 17.75081355084505, 17.961991858144387, 18.080402287370614, 18.118535047001206}","{1.8034706612250724, 1.9147165218798807, 2.1131162658362515, 2.419580910257345, 2.8658929376460507, 3.4959582262872604, 4.364365251992223, 5.527883420992506, 7.024034818342057, 8.83495693762468, 10.85113631016365, 12.871080132210901, 14.663317689772132, 16.05720759159021, 16.98846613023123, 17.471576376151923, 17.539186689955002, 17.197491467262534, 16.419374038133093, 15.177579882014378, 13.504238208519089, 11.535745012119945, 9.49259400024089, 7.5959783083234775, 5.98897925817329, 4.716873520530446, 3.756047424630549, 3.0529817723574872, 2.5508985359616094, 2.2019349692503414, 1.970337467429679, 1.8317656050100775, 1.7715951569803547, 1.7834910725651971, 1.8687044133607817, 2.036215041071448, 2.303699614357965, 2.6991260720899226, 3.2623192951588735, 4.0447870332203655, 5.1041975904019825, 6.487858785014369, 8.200962611299664, 10.167233706348856, 12.2120613479836, 14.103826313736977, 15.642954334192853, 16.72952041567469, 17.358060253471482, 17.56163732551076, 17.35806025347148, 16.72952041567468, 15.64295433419284, 14.103826313736958, 12.212061347983578, 10.167233706348833, 8.20096261129965, 6.487858785014342, 5.104197590401978, 4.044787033220361, 3.26231929515887, 2.699126072089924, 2.3036996143579667, 2.0362150410714466, 1.8687044133607797, 1.7834910725651978, 1.7715951569803554, 1.8317656050100783, 1.9703374674296803, 2.201934969250349, 2.5508985359616148, 3.052981772357493, 3.756047424630556, 4.716873520530449, 5.988979258173301, 7.595978308323496, 9.49259400024091, 11.535745012119962, 13.504238208519114, 15.177579882014399, 16.419374038133107, 17.197491467262537, 17.539186689955, 17.47157637615192, 16.988466130231227, 16.0572075915902, 14.663317689772132, 12.871080132210889, 10.851136310163652, 8.834956937624671, 7.024034818342058, 5.527883420992498, 4.364365251992223, 3.4959582262872453, 2.865892937646042, 2.4195809102573373, 2.113116265836251, 1.914716521879881, 1.8034706612250724, 1.7676450982377918}"
0.128,"{0.00025065896024472267, 0.00040983548921551374, 0.0006987981995206332, 0.001239755304710749, 0.0022828838562196203, 0.004351115025752631, 0.008557609573329968, 0.01730715009056791, 0.03584683992432482, 0.07566026055269032, 0.1616864032054382, 0.3467125488784673, 0.7361958088492344, 1.5171259637360932, 2.947736434996404, 5.21333963570149, 8.151479710158311, 11.19629646969684, 13.779573731512496, 15.685214731690094, 16.9893529807939, 17.858040462171925, 18.436942914492555, 18.827726744223693, 19.09591210449721, 19.2828608588379, 19.414796190825633, 19.508560761467564, 19.57511561968881, 19.621649452775284, 19.652857458172896, 19.671719283920584, 19.679964534537607, 19.678331515585594, 19.666674881089467, 19.64394457962475, 19.608031756700694, 19.555449278293775, 19.48077703791742, 19.375743449460565, 19.227715642386865, 19.017203450993424, 18.713719531529147, 18.269032744328953, 17.60696680664528, 16.611361935772905, 15.12416276768993, 12.99112944169513, 10.210252118035275, 7.1270116504697905, 4.365501980920151, 2.382860622629393, 1.1980747065683595, 0.5740166741681983, 0.26895419316241476, 0.1254153753293233, 0.05888092318003958, 0.028055330964028437, 0.013646581253958921, 0.006807838833999612, 0.003496586087072901, 0.001855138794007563, 0.0010197407746129468, 0.0005822887889360478, 0.00034623017491182704, 0.00021483736086228326, 0.0001393848827195084, 0.00009471689431378703, 0.00006751340486323875, 0.00005054090890257567, 0.000039775229476931216, 0.000032930513035496916, 0.000028691478641501407, 0.000026305601492598096, 0.000025364179176946998, 0.000025684709357744548, 0.000027246392320909964, 0.000030144429485004437, 0.000034521145448356074, 0.000040401547830096596, 0.000047336930121150194, 0.00005390878215169148, 0.000057733490393079366, 0.000056916417315450075, 0.00005189465467109154, 0.000044970878252406284, 0.00003828680480008782, 0.000032891082717676405, 0.000029020938272461848, 0.000026583901739030962, 0.00002544175412322821, 0.000025532556618340966, 0.00002692569753666934, 0.000029870039191057843, 0.00003487205901934884, 0.000042840570179854635, 0.000055355953298104946, 0.00007517289804482723, 0.00010717190671039807, 0.00016019458249561788}","{0.00010717190671039803, 0.00007517289804482674, 0.00005535595329810486, 0.00004284057017985451, 0.00003487205901934881, 0.00002987003919105785, 0.000026925697536669315, 0.000025532556618340983, 0.00002544175412322819, 0.000026583901739030962, 0.000029020938272461828, 0.00003289108271767643, 0.00003828680480008778, 0.000044970878252406325, 0.00005189465467109153, 0.000056916417315450095, 0.0000577334903930793, 0.0000539087821516914, 0.00004733693012115004, 0.000040401547830096454, 0.000034521145448356006, 0.00003014442948500436, 0.000027246392320909913, 0.000025684709357744497, 0.00002536417917694699, 0.000026305601492598096, 0.000028691478641501393, 0.00003293051303549692, 0.000039775229476931385, 0.00005054090890257576, 0.00006751340486323903, 0.00009471689431378736, 0.00013938488271950865, 0.00021483736086228355, 0.0003462301749118286, 0.0005822887889360512, 0.0010197407746129494, 0.0018551387940075677, 0.0034965860870729035, 0.006807838833999622, 0.013646581253958946, 0.028055330964028773, 0.058880923180039985, 0.1254153753293242, 0.2689541931624165, 0.5740166741682022, 1.198074706568367, 2.382860622629411, 4.365501980920165, 7.127011650469811, 10.210252118035287, 12.991129441695156, 15.124162767689945, 16.611361935772912, 17.606966806645296, 18.269032744328953, 18.713719531529144, 19.017203450993424, 19.22771564238686, 19.37574344946056, 19.480777037917424, 19.555449278293782, 19.60803175670069, 19.64394457962475, 19.666674881089467, 19.67833151558559, 19.679964534537604, 19.671719283920584, 19.6528574581729, 19.621649452775287, 19.575115619688802, 19.508560761467567, 19.41479619082564, 19.282860858837896, 19.095912104497202, 18.827726744223686, 18.436942914492548, 17.858040462171914, 16.989352980793885, 15.685214731690072, 13.779573731512468, 11.196296469696792, 8.151479710158267, 5.213339635701445, 2.947736434996396, 1.5171259637360859, 0.7361958088492317, 0.3467125488784655, 0.1616864032054379, 0.0756602605526901, 0.03584683992432468, 0.01730715009056779, 0.008557609573329919, 0.004351115025752589, 0.0022828838562195986, 0.0012397553047107386, 0.0006987981995206332, 0.00040983548921551206, 0.0002506589602447214, 0.000160194582495617}","{19.675592070272568, 19.660408614822256, 19.633578078788613, 19.59257741364027, 19.533351384281367, 19.449654719118133, 19.33196831799649, 19.165715471891414, 18.92830669300138, 18.58424972891303, 18.077304798720192, 17.319222247564063, 16.178839754441103, 14.490214099435798, 12.127551226852896, 9.18771455086391, 6.139934279841222, 3.6084705748052657, 1.9087400518650655, 0.9411346456333138, 0.44648868811627257, 0.20853393374449988, 0.09735728873657687, 0.04589883015506359, 0.02200800163951817, 0.010790572985655087, 0.005433421171745099, 0.002820041916763999, 0.0015134883177572451, 0.000842329004195932, 0.0004873926856976462, 0.00029388584649380774, 0.00018504970763607063, 0.00012190410601143343, 0.00008415510125585431, 0.00006096565820380161, 0.00004640189876258705, 0.000037137920548555386, 0.00003127404412389208, 0.000027716096559931228, 0.000025844193126116314, 0.000025334708977938208, 0.000026064596403370713, 0.000028056884913164315, 0.00003143296680396052, 0.00003632192956379658, 0.00004264186815466574, 0.00004967245941521825, 0.00005561470188922589, 0.00005801215637032565, 0.00005561470188922589, 0.000049672459415218224, 0.00004264186815466563, 0.00003632192956379652, 0.00003143296680396047, 0.000028056884913164257, 0.000026064596403370676, 0.000025334708977938154, 0.000025844193126116318, 0.000027716096559931245, 0.000031274044123892114, 0.00003713792054855541, 0.000046401898762587105, 0.000060965658203801816, 0.00008415510125585497, 0.00012190410601143413, 0.00018504970763607223, 0.00029388584649380953, 0.0004873926856976507, 0.0008423290041959386, 0.0015134883177572616, 0.0028200419167640003, 0.00543342117174512, 0.010790572985655082, 0.02200800163951824, 0.045898830155063956, 0.09735728873657735, 0.20853393374450158, 0.44648868811627374, 0.9411346456333205, 1.9087400518650726, 3.6084705748053056, 6.139934279841265, 9.187714550863971, 12.127551226852901, 14.49021409943581, 16.17883975444111, 17.319222247564067, 18.077304798720196, 18.584249728913033, 18.928306693001385, 19.165715471891406, 19.331968317996495, 19.44965471911814, 19.533351384281367, 19.592577413640274, 19.63357807878861, 19.660408614822252, 19.67559207027256, 19.6805071078319}","{0.2286777670811847, 0.23930277854857882, 0.2580467920084878, 0.2866074920677087, 0.3276720006103123, 0.385279611036477, 0.4653629222819281, 0.5765118554084283, 0.7309648718745014, 0.9456646145464428, 1.2426995829888523, 1.6470949964094268, 2.176990607518802, 2.817534310345509, 3.475266178038038, 3.9510600635622017, 4.028431088264305, 3.666167491553789, 3.04266516480743, 2.3807110464813905, 1.809467449944262, 1.364370995190907, 1.0343052721843902, 0.794849054889751, 0.6224539381004167, 0.49844205680101034, 0.40911586534517164, 0.34478871240306996, 0.2987390371063418, 0.2663667720334474, 0.24458220168755318, 0.23138902467607358, 0.22561574555434014, 0.22675946012097464, 0.2349193060813885, 0.2508095531559474, 0.27585431952265416, 0.31237807093433073, 0.3639190507907865, 0.4357056365026857, 0.535342168579029, 0.6737300714467995, 0.8661408457175155, 1.1329964217132986, 1.4989116055352036, 1.9862145676523522, 2.5953171163172204, 3.264477507249177, 3.827777620806861, 4.05481699430541, 3.8277776208068612, 3.264477507249172, 2.5953171163172133, 1.9862145676523473, 1.4989116055351994, 1.1329964217132962, 0.8661408457175148, 0.6737300714467974, 0.5353421685790297, 0.4357056365026852, 0.3639190507907845, 0.3123780709343308, 0.2758543195226541, 0.2508095531559475, 0.23491930608138853, 0.2267594601209748, 0.22561574555434022, 0.2313890246760738, 0.24458220168755354, 0.26636677203344816, 0.2987390371063424, 0.3447887124030705, 0.409115865345173, 0.4984420568010118, 0.6224539381004167, 0.7948490548897525, 1.0343052721843955, 1.3643709951909104, 1.8094674499442658, 2.380711046481399, 3.0426651648074396, 3.6661674915537943, 4.028431088264307, 3.9510600635621933, 3.475266178038036, 2.817534310345505, 2.1769906075188024, 1.6470949964094248, 1.2426995829888527, 0.945664614546442, 0.7309648718745, 0.5765118554084271, 0.46536292228192844, 0.38527961103647573, 0.3276720006103113, 0.28660749206770786, 0.25804679200848807, 0.23930277854857868, 0.22867776708118462, 0.22523571372909107}"
