0.05,"{1.9231443613256765*^-12, 6.255419713828931*^-12, 2.136244847796933*^-11, 7.558553574972997*^-11, 2.73184440015679*^-10, 9.957581460799002*^-10, 3.6258308959033135*^-9, 1.3113537114316841*^-8, 4.696706442981206*^-8, 1.6627873711653506*^-7, 5.807742557330826*^-7, 1.995965683809808*^-6, 6.726515901312567*^-6, 0.000022140779074216023, 0.00007087626121058938, 0.0002196865053656189, 0.0006564392607102352, 0.0018827913529564134, 0.0051617685438141905, 0.013470758183473066, 0.033327041210846044, 0.07783453017798934, 0.17081893459053113, 0.3504886841035119, 0.6685379366236982, 1.1785981080206538, 1.9110626519567864, 2.8434138726681613, 3.8880521448330394, 4.912987288228229, 5.783239971265414, 6.394451821698784, 6.683818616011105, 6.625396026017899, 6.224209773065644, 5.5176309247251965, 4.582261372208606, 3.5350274427028205, 2.514573958241451, 1.642234310093601, 0.9845404974798463, 0.5436522111729905, 0.2779860109666588, 0.132397749611159, 0.0590581518121488, 0.024794194219262097, 0.009840461440203212, 0.003707574553251565, 0.0013315454464519975, 0.00045773614692585764, 0.00015125514838986017, 0.00004825322256034868, 0.000014927105752085846, 4.497377291308501*^-6, 1.325268616326981*^-6, 3.8341295854671313*^-7, 1.0925166059021951*^-7, 3.073442850672744*^-8, 8.551450578740391*^-9, 2.3580738073391065*^-9, 6.468469579683961*^-10, 1.7774227801888038*^-10, 4.945182798872879*^-11, 1.412018719277692*^-11, 4.196657335817526*^-12, 1.3145926162433072*^-12, 4.380051029200907*^-13, 1.559990462951392*^-13, 5.942636774256553*^-14, 2.4133892967826848*^-14, 1.0386956646625787*^-14, 4.705821541266794*^-15, 2.231588257383664*^-15, 1.1036547636351133*^-15, 5.678876285240048*^-16, 3.0313462471424176*^-16, 1.669805684344971*^-16, 9.411484623081459*^-17, 5.3661963321034977*^-17, 3.05925839697401*^-17, 1.7395051165487064*^-17, 1.026578613412326*^-17, 7.344168419355769*^-18, 7.91347385337844*^-18, 1.2111267495379538*^-17, 2.0983549077391142*^-17, 3.6915514196552155*^-17, 6.46806971498852*^-17, 1.1372060112689864*^-16, 2.0308132190894167*^-16, 3.722660138096575*^-16, 7.05673648326543*^-16, 1.3893155465784573*^-15, 2.8479563771514423*^-15, 6.0945994712976046*^-15, 1.3674662856067639*^-14, 3.236931340110896*^-14, 8.137762324511483*^-14, 2.184254222026079*^-13, 6.272387864871562*^-13}","{2.1842542232047204*^-13, 8.137762332472992*^-14, 3.2369313396819227*^-14, 1.3674662822538982*^-14, 6.094599536004611*^-15, 2.8479563672847006*^-15, 1.3893155847781515*^-15, 7.056737606280194*^-16, 3.722659642058148*^-16, 2.0308141944938103*^-16, 1.13720739077447*^-16, 6.468062887611062*^-17, 3.691553891798399*^-17, 2.0983516770358605*^-17, 1.21113760836521*^-17, 7.913601258831428*^-18, 7.344223848615135*^-18, 1.0265916609594109*^-17, 1.739504157272794*^-17, 3.0592583749939416*^-17, 5.366205380283743*^-17, 9.411481764231747*^-17, 1.6698069361438118*^-16, 3.0313463607012316*^-16, 5.678876213499134*^-16, 1.103654763796241*^-15, 2.2315882716954387*^-15, 4.7058215723315274*^-15, 1.0386956594942252*^-14, 2.413389319561273*^-14, 5.942636750908226*^-14, 1.5599904613764966*^-13, 4.3800510292553347*^-13, 1.3145926163601842*^-12, 4.1966573356934655*^-12, 1.4120187192956192*^-11, 4.945182798849238*^-11, 1.7774227801910486*^-10, 6.46846957968304*^-10, 2.3580738073392484*^-9, 8.551450578740662*^-9, 3.073442850673707*^-8, 1.0925166059021751*^-7, 3.834129585466319*^-7, 1.3252686163267844*^-6, 4.4973772913080805*^-6, 0.000014927105752086116, 0.00004825322256034567, 0.0001512551483899017, 0.00045773614692585287, 0.0013315454464515996, 0.0037075745532517555, 0.009840461440202876, 0.024794194219264067, 0.05905815181215658, 0.13239774961118497, 0.277986010966659, 0.5436522111728164, 0.9845404974797821, 1.6422343100934171, 2.5145739582415465, 3.535027442702836, 4.582261372209518, 5.517630924725069, 6.224209773064997, 6.625396026017494, 6.683818616010063, 6.394451821699959, 5.783239971263142, 4.912987288227104, 3.8880521448332455, 2.8434138726680933, 1.91106265195673, 1.1785981080202397, 0.6685379366236841, 0.35048868410351014, 0.1708189345905012, 0.07783453017800826, 0.03332704121084862, 0.013470758183473664, 0.005161768543814105, 0.0018827913529566047, 0.0006564392607101471, 0.00021968650536563264, 0.00007087626121058787, 0.00002214077907421095, 6.726515901312449*^-6, 1.9959656838096887*^-6, 5.807742557330401*^-7, 1.6627873711656587*^-7, 4.696706442982215*^-8, 1.3113537114315413*^-8, 3.625830895903123*^-9, 9.957581460799809*^-10, 2.7318444001545743*^-10, 7.558553574910434*^-11, 2.1362448477474482*^-11, 6.255419713502776*^-12, 1.9231443627188352*^-12, 6.272387861053229*^-13}","{6.528630016072423, 6.01970698758878, 5.226245486757466, 4.2389005432071025, 3.1851211578645233, 2.2026773809921525, 1.3978223531023288, 0.8149416433749157, 0.43833413178478936, 0.21874913781891653, 0.10187448336563586, 0.044510621786096785, 0.01833126759589434, 0.007147085739626771, 0.0026489211982163546, 0.0009371250692140021, 0.0003177813171091352, 0.00010373350873011713, 0.00003273909694457041, 0.000010034250741726016, 2.999568801302845*^-6, 8.781530560349144*^-7, 2.526944375529073*^-7, 7.168091651538542*^-8, 2.0087457680577775*^-8, 5.5708404057955585*^-9, 1.5326489224233588*^-9, 4.2025964921528446*^-10, 1.1580179047827794*^-10, 3.244707433809644*^-11, 9.374972811113947*^-12, 2.832036923030423*^-12, 9.048229484447832*^-13, 3.081474086859598*^-13, 1.122537750082229*^-13, 4.3707009914652835*^-14, 1.811029913158241*^-14, 7.934725054246222*^-15, 3.651920247281442*^-15, 1.7567757993221816*^-15, 8.806022272542787*^-16, 4.588822589769387*^-16, 2.4771224299888557*^-16, 1.3765125420513096*^-16, 7.798972276600218*^-17, 4.4517410245936685*^-17, 2.5337966433342915*^-17, 1.4465786519019575*^-17, 8.879024507445961*^-18, 7.156056898121375*^-18, 8.879024507434005*^-18, 1.4465786519023002*^-17, 2.5337966433340992*^-17, 4.4517410245943834*^-17, 7.798972276601726*^-17, 1.3765125420516732*^-16, 2.4771224299888996*^-16, 4.588822589767864*^-16, 8.806022272542332*^-16, 1.7567757993220092*^-15, 3.6519202472816464*^-15, 7.934725054246454*^-15, 1.8110299131586465*^-14, 4.3707009914652905*^-14, 1.122537750082158*^-13, 3.0814740868595075*^-13, 9.048229484446774*^-13, 2.8320369230310443*^-12, 9.374972811110637*^-12, 3.2447074338090106*^-11, 1.158017904782892*^-10, 4.2025964921528224*^-10, 1.5326489224233553*^-9, 5.570840405793706*^-9, 2.0087457680577907*^-8, 7.168091651538795*^-8, 2.52694437552871*^-7, 8.781530560351624*^-7, 2.999568801303164*^-6, 0.000010034250741726853, 0.00003273909694457088, 0.00010373350873013353, 0.00031778131710910785, 0.0009371250692141122, 0.002648921198216358, 0.0071470857396253714, 0.018331267595894537, 0.04451062178609571, 0.10187448336563074, 0.21874913781896319, 0.43833413178489383, 0.8149416433748674, 1.3978223531022875, 2.2026773809924878, 3.1851211578642156, 4.238900543207782, 5.226245486758258, 6.0197069875888305, 6.52863001607159, 6.703352607388009}","{13.290967513747214, 13.793075276261956, 14.5759111011936, 15.550033969884538, 16.589701620447638, 17.558988956142706, 18.353065728841035, 18.928140755796896, 19.299704877466365, 19.51634917135449, 19.63165828465125, 19.688252559250305, 19.714076664233954, 19.725095864772605, 19.729485709103052, 19.7310277641902, 19.731207910011925, 19.730209162047554, 19.727044139115286, 19.718868820477173, 19.699285384237193, 19.655376012322975, 19.563637429845365, 19.3863739144854, 19.072583883808118, 18.569354220599216, 17.846698512777913, 16.926832916858327, 15.896183965921995, 14.88497428826586, 14.026375633742315, 13.423348854705358, 13.137857129033438, 13.195497350243508, 13.591311099171554, 14.288427764613349, 15.21127127309269, 16.24448112162955, 17.251269156413006, 18.111926826897495, 18.760813096922227, 19.195797185917773, 19.457905627733673, 19.601543966819452, 19.67390050484157, 19.707702485472538, 19.722445674604707, 19.72846355283193, 19.730706140669064, 19.73126587156666, 19.730706140667095, 19.72846355283234, 19.72244567460453, 19.707702485473142, 19.673900504842543, 19.60154396682085, 19.457905627733762, 19.195797185915822, 18.76081309692195, 18.111926826897008, 17.251269156413244, 16.24448112162966, 15.211271273093075, 14.288427764613408, 13.591311099171687, 13.195497350243642, 13.137857129033678, 13.423348854705306, 14.026375633742388, 14.88497428826571, 15.89618396592223, 16.92683291685837, 17.84669851277791, 18.56935422059741, 19.07258388380814, 19.38637391448555, 19.563637429844366, 19.655376012324812, 19.69928538423791, 19.718868820477685, 19.72704413911538, 19.73020916204847, 19.73120791001122, 19.73102776419086, 19.729485709103045, 19.725095864771205, 19.714076664234025, 19.688252559250092, 19.631658284650907, 19.516349171355884, 19.29970487746789, 18.928140755796544, 18.35306572884088, 17.558988956143306, 16.589701620447297, 15.550033969884808, 14.575911101193707, 13.793075276261952, 13.290967513747331, 13.118584727993664}"
0.089,"{7.265034853592548*^-7, 1.4165143466795034*^-6, 2.851833151370835*^-6, 5.892901882447184*^-6, 0.000012410314832303368, 0.00002643725256509151, 0.00005654976131649611, 0.0001206676851008587, 0.00025553194391886747, 0.0005350550769340536, 0.0011051637342002437, 0.002248457062870698, 0.004500840786537522, 0.008854669998196512, 0.01709764733595576, 0.03234869307352413, 0.059848597894441635, 0.1080199220263794, 0.18968908622931177, 0.3231225294340958, 0.5321651521124787, 0.84440902835446, 1.2863262330461316, 1.8752192390481879, 2.609901538467068, 3.464247513249451, 4.3879142830895805, 5.315237388319514, 6.178493606709664, 6.91949623822222, 7.495513923996899, 7.879407296922704, 8.056483878362787, 8.020947489555592, 7.773910301204514, 7.323808288932126, 6.689056681250045, 5.9017409775997525, 5.010008435282082, 4.07620169383626, 3.1688460422142883, 2.349878605966668, 1.6621895712059194, 1.1232511298954873, 0.7271271572840025, 0.45241846366439115, 0.27152702481592095, 0.15773590774967114, 0.08897822039958127, 0.04887974182299288, 0.02621704938789488, 0.013760214154928813, 0.007080807793707924, 0.003577959714467443, 0.0017775676187824353, 0.0008692021413016249, 0.000418824169490478, 0.00019920768674866926, 0.00009378655463178302, 0.00004388810541759817, 0.000020529927610169544, 9.666042632920327*^-6, 4.6151590970564095*^-6, 2.2512688555336*^-6, 1.1295348287253383*^-6, 5.861933885837281*^-7, 3.15994255347017*^-7, 1.774089545263896*^-7, 1.0385155472851446*^-7, 6.336203759898263*^-8, 4.022570005423357*^-8, 2.650439680568945*^-8, 1.807143555868088*^-8, 1.2716731544101662*^-8, 9.219615224357798*^-9, 6.883647764232902*^-9, 5.297679063047254*^-9, 4.210640149967111*^-9, 3.464714403039921*^-9, 2.9588428339716565*^-9, 2.6281728937841096*^-9, 2.4321247414505527*^-9, 2.347402838613133*^-9, 2.364133418627705*^-9, 2.4842566233780845*^-9, 2.7218411523929133*^-9, 3.105385002745487*^-9, 3.682588224484679*^-9, 4.528721209487537*^-9, 5.760890992283003*^-9, 7.562835271669663*^-9, 1.02294349815563*^-8, 1.4248920356961709*^-8, 2.045786194033092*^-8, 3.0338811532230764*^-8, 4.660412257699399*^-8, 7.436932812958117*^-8, 1.2357072680479179*^-7, 2.140611227175231*^-7, 3.865577674635887*^-7}","{2.1406112271752303*^-7, 1.235707268047894*^-7, 7.43693281295813*^-8, 4.6604122576993455*^-8, 3.0338811532230413*^-8, 2.0457861940330816*^-8, 1.4248920356961383*^-8, 1.0229434981556274*^-8, 7.562835271669627*^-9, 5.760890992282887*^-9, 4.528721209487522*^-9, 3.682588224484601*^-9, 3.1053850027454594*^-9, 2.721841152392885*^-9, 2.4842566233780895*^-9, 2.3641334186276744*^-9, 2.3474028386131066*^-9, 2.4321247414505527*^-9, 2.628172893784082*^-9, 2.9588428339716722*^-9, 3.4647144030399217*^-9, 4.210640149967106*^-9, 5.297679063047204*^-9, 6.883647764232764*^-9, 9.219615224357986*^-9, 1.2716731544101554*^-8, 1.8071435558680654*^-8, 2.650439680568893*^-8, 4.0225700054233114*^-8, 6.33620375989826*^-8, 1.0385155472851547*^-7, 1.7740895452638875*^-7, 3.1599425534701674*^-7, 5.86193388583721*^-7, 1.1295348287253354*^-6, 2.2512688555335636*^-6, 4.615159097056383*^-6, 9.666042632920337*^-6, 0.000020529927610169462, 0.000043888105417597724, 0.00009378655463178279, 0.00019920768674867197, 0.00041882416949047096, 0.0008692021413016358, 0.0017775676187824195, 0.003577959714467458, 0.007080807793707958, 0.013760214154928634, 0.026217049387894348, 0.0488797418229928, 0.08897822039958254, 0.15773590774967355, 0.27152702481591984, 0.45241846366439, 0.727127157284009, 1.1232511298954735, 1.6621895712059447, 2.349878605966652, 3.1688460422142697, 4.076201693836266, 5.01000843528206, 5.901740977599701, 6.6890566812500305, 7.323808288932232, 7.773910301204506, 8.020947489555624, 8.056483878362728, 7.879407296922694, 7.495513923996795, 6.919496238222161, 6.178493606709707, 5.31523738831956, 4.387914283089585, 3.4642475132494526, 2.609901538466992, 1.8752192390481952, 1.2863262330461311, 0.8444090283544501, 0.5321651521124715, 0.32312252943408865, 0.18968908622930916, 0.10801992202637702, 0.059848597894441205, 0.03234869307352379, 0.01709764733595557, 0.008854669998196427, 0.004500840786537473, 0.0022484570628707036, 0.0011051637342002342, 0.0005350550769340551, 0.0002555319439188643, 0.00012066768510085687, 0.00005654976131649623, 0.00002643725256509103, 0.000012410314832303214, 5.892901882447094*^-6, 2.851833151370794*^-6, 1.416514346679493*^-6, 7.265034853592422*^-7, 3.8655776746358356*^-7}","{7.961853294694435, 7.645769726956959, 7.131472281681466, 6.441528667435072, 5.613262474928927, 4.700047855518702, 3.7674824974509957, 2.8834294477507934, 2.104661253235851, 1.4658871235544555, 0.9761727052722852, 0.6233840943283654, 0.38308483139737404, 0.22734585453414438, 0.13073794600031638, 0.07307789876147107, 0.03981534695656217, 0.0211965972292964, 0.011049981239023723, 0.005650879744405783, 0.0028389644498821756, 0.001402817359291519, 0.0006825017230015086, 0.00032736703331009894, 0.0001551202371004384, 0.00007284380289660934, 0.00003405963801188449, 0.00001595400271144796, 7.540325413047777*^-6, 3.6230999039302457*^-6, 1.7827637978581663*^-6, 9.040932951367394*^-7, 4.7498802775345104*^-7, 2.594846093060066*^-7, 1.4771830785210128*^-7, 8.768245558652026*^-8, 5.42232283764025*^-8, 3.4864030099167246*^-8, 2.324274315188763*^-8, 1.601934640354821*^-8, 1.1386849347699466*^-8, 8.336576583499657*^-9, 6.286534000976527*^-9, 4.889166503439402*^-9, 3.930009309807301*^-9, 3.273223892237305*^-9, 2.831572725387168*^-9, 2.5493235422988297*^-9, 2.392254296989508*^-9, 2.341849511474393*^-9, 2.3922542969895514*^-9, 2.549323542298869*^-9, 2.8315727253871557*^-9, 3.2732238922373008*^-9, 3.930009309807347*^-9, 4.889166503439347*^-9, 6.28653400097665*^-9, 8.336576583499612*^-9, 1.1386849347699469*^-8, 1.601934640354833*^-8, 2.3242743151887684*^-8, 3.486403009916722*^-8, 5.422322837640286*^-8, 8.768245558652233*^-8, 1.477183078521034*^-7, 2.5948460930601107*^-7, 4.7498802775345564*^-7, 9.040932951367505*^-7, 1.782763797858174*^-6, 3.6230999039302754*^-6, 7.540325413047983*^-6, 0.000015954002711448192, 0.000034059638011884874, 0.00007284380289660965, 0.00015512023710043563, 0.0003273670333101061, 0.0006825017230015171, 0.0014028173592915269, 0.002838964449882173, 0.005650879744405754, 0.011049981239023721, 0.021196597229296493, 0.039815346956562796, 0.07307789876147229, 0.1307379460003162, 0.22734585453414538, 0.3830848313973742, 0.623384094328376, 0.9761727052722852, 1.465887123554476, 2.104661253235848, 2.883429447750795, 3.7674824974510552, 4.700047855518706, 5.613262474928965, 6.441528667435082, 7.1314722816814085, 7.645769726956985, 7.961853294694389, 8.068342470686597}","{11.863876162157345, 12.17538337162497, 12.682234250491405, 13.362186962064161, 14.178456394970267, 15.07843709626213, 15.997472550009428, 16.868664466082738, 17.636025954238637, 18.265277428793166, 18.747340667651116, 19.09389541109071, 19.32849621770402, 19.47768984658568, 19.56477556772635, 19.606570637661417, 19.612249862005406, 19.58312510380959, 19.512637947819574, 19.386457088213785, 19.18321186834978, 18.87690353026033, 18.442093603785185, 17.862075668602934, 17.13819871006409, 16.2963017121173, 15.386044573582458, 14.472163648283098, 13.62141259208275, 12.891140884479148, 12.323463662710832, 11.945128495806054, 11.770615640660516, 11.805637534867389, 12.049098076802027, 12.492683164245161, 13.118243526450202, 13.894156736454457, 14.772969463776956, 15.69323498760288, 16.587406180900206, 17.394413985816815, 18.071931291030097, 18.602623961488863, 18.992118251541008, 19.261075810995123, 19.43589644557074, 19.541457559494017, 19.59694337543493, 19.614126753383292, 19.59694337543504, 19.541457559494106, 19.435896445570712, 19.261075810995102, 18.99211825154107, 18.60262396148881, 18.07193129103019, 17.394413985816787, 16.587406180900214, 15.693234987602903, 14.772969463776972, 13.89415673645449, 13.118243526450232, 12.49268316424515, 12.04909807680204, 11.805637534867397, 11.770615640660557, 11.945128495806077, 12.323463662710882, 12.8911408844792, 13.621412592082786, 14.472163648283132, 15.3860445735825, 16.296301712117337, 17.13819871006403, 17.862075668603005, 18.44209360378525, 18.876903530260325, 19.183211868349776, 19.386457088213724, 19.51263794781957, 19.583125103809536, 19.612249862005445, 19.60657063766145, 19.564775567726333, 19.477689846585683, 19.32849621770403, 19.093895411090784, 18.747340667651123, 18.265277428793215, 17.636025954238633, 16.86866446608273, 15.997472550009466, 15.078437096262107, 14.17845639497026, 13.362186962064143, 12.68223425049142, 12.175383371624962, 11.863876162157363, 11.758928736243721}"
0.128,"{0.00012336653762472731, 0.0001970586207217013, 0.00032286900559443365, 0.000540620248144506, 0.0009210757511714822, 0.0015889084974885998, 0.002760718514865753, 0.004805813979791009, 0.008339954470429135, 0.014365077546153716, 0.024471179986983678, 0.041119146658074285, 0.06802232174995315, 0.11063357364397351, 0.17671391526545557, 0.27689759166420413, 0.4250700999139056, 0.6382489068842107, 0.935547392828262, 1.335813589011043, 1.8538129570441235, 2.4954592428626134, 3.2534350906950418, 4.105067965238367, 5.01390505436454, 5.934953035134394, 6.821825825955843, 7.633263100705715, 8.337115548956525, 8.911314513400368, 9.342551155643669, 9.623862933669015, 9.752179953161372, 9.726497466617523, 9.546996550746398, 9.215222058251062, 8.735298071049836, 8.116014288709957, 7.373360414690111, 6.532708236780627, 5.62949462680644, 4.70728092736424, 3.812795051384655, 2.9889343721917414, 2.2679809042441703, 1.6674641072492244, 1.189904715906838, 0.8258963053681159, 0.558810133640293, 0.36935471707878426, 0.2389252211564478, 0.1514876588113036, 0.09425941556248935, 0.05762033268787507, 0.03464440984682412, 0.020518783417234086, 0.011996593843545367, 0.0069444660829438235, 0.00399544892759433, 0.002295324818969378, 0.0013234374271005292, 0.0007699303015461996, 0.00045429035060612767, 0.00027315901194518223, 0.00016807407991606825, 0.00010618862907693001, 0.00006907057462656686, 0.000046337709237425713, 0.00003209443919128884, 0.00002295352060528471, 0.000016940420203795872, 0.000012884972557156002, 0.000010081397098258427, 8.096439141596154*^-6, 6.659728295730903*^-6, 5.60011726393232*^-6, 4.8079754481413845*^-6, 4.212343192888343*^-6, 3.766814827880921*^-6, 3.440752168950467*^-6, 3.2138832755079587*^-6, 3.0730895142782064*^-6, 3.0105921136242892*^-6, 3.0230178699409956*^-6, 3.1110337747298932*^-6, 3.2794171940204853*^-6, 3.5375878585345638*^-6, 3.900791183894591*^-6, 4.3923087518632066*^-6, 5.047297050934871*^-6, 5.919156932200725*^-6, 7.0898280129375755*^-6, 8.686335953771487*^-6, 0.000010907723378970364, 0.000014069838843810049, 0.000018681492705282697, 0.000025576370413305762, 0.000036144911785758086, 0.00005274667639486381, 0.00007945009263894256}","{0.00005274667639486553, 0.00003614491178575462, 0.000025576370413305416, 0.000018681492705278733, 0.000014069838843808426, 0.000010907723378969549, 8.68633595377149*^-6, 7.089828012937542*^-6, 5.919156932200945*^-6, 5.047297050933954*^-6, 4.3923087518630905*^-6, 3.9007911838950155*^-6, 3.5375878585344816*^-6, 3.279417194020692*^-6, 3.1110337747301855*^-6, 3.0230178699418185*^-6, 3.0105921136232554*^-6, 3.073089514277997*^-6, 3.2138832755076013*^-6, 3.4407521689505775*^-6, 3.7668148278812215*^-6, 4.212343192889178*^-6, 4.8079754481426025*^-6, 5.600117263932427*^-6, 6.659728295730163*^-6, 8.096439141600137*^-6, 0.000010081397098257357, 0.000012884972557158018, 0.000016940420203796526, 0.00002295352060528508, 0.00003209443919129299, 0.000046337709237431466, 0.00006907057462656419, 0.00010618862907694924, 0.00016807407991606483, 0.0002731590119451564, 0.000454290350606106, 0.0007699303015460568, 0.0013234374271004594, 0.0022953248189700737, 0.003995448927593021, 0.006944466082943611, 0.011996593843547275, 0.0205187834172284, 0.03464440984681858, 0.057620332687880894, 0.09425941556248704, 0.15148765881128637, 0.23892522115647294, 0.36935471707877987, 0.5588101336402196, 0.8258963053681929, 1.1899047159068397, 1.6674641072490173, 2.2679809042444807, 2.9889343721924995, 3.8127950513839544, 4.707280927364298, 5.629494626808114, 6.5327082367784595, 7.373360414690286, 8.116014288711241, 8.735298071050003, 9.215222058251703, 9.546996550746346, 9.726497466615479, 9.752179953161468, 9.623862933667564, 9.34255115564222, 8.911314513399976, 8.33711554895598, 7.633263100704294, 6.821825825956361, 5.934953035131294, 5.0139050543649395, 4.105067965238153, 3.2534350906941123, 2.495459242862035, 1.8538129570439146, 1.3358135890109535, 0.9355473928283329, 0.6382489068842309, 0.4250700999140358, 0.2768975916641183, 0.17671391526543295, 0.11063357364396267, 0.06802232174995236, 0.04111914665806841, 0.02447117998698351, 0.01436507754615586, 0.008339954470428531, 0.004805813979790853, 0.00276071851486565, 0.0015889084974886555, 0.0009210757511715509, 0.0005406202481445984, 0.0003228690055944279, 0.0001970586207217121, 0.00012336653762471888, 0.0000794500926389409}","{9.683713947659644, 9.453190625049103, 9.07139405183341, 8.543737641542885, 7.881126431451087, 7.102483265447816, 6.236569033326321, 5.321896607216135, 4.403769379820133, 3.5284598089268235, 2.7359936929715847, 2.0540117221181777, 1.4948770830935736, 1.056671764248312, 0.7270348306712139, 0.4879896975466769, 0.3201753019818251, 0.2057021628650381, 0.12959158344838173, 0.08015066865402398, 0.048719131101686665, 0.029140259454326915, 0.017179942519740497, 0.010007465047228797, 0.0057785158442853, 0.0033211640306341416, 0.001909154879011601, 0.0011034192716158637, 0.0006446003810294203, 0.00038254983090081596, 0.00023169613419885723, 0.0001437757963085314, 0.00009169925311506448, 0.00006025409102149586, 0.00004085227758508497, 0.000028599758872185145, 0.00002067185639964223, 0.000015413191972010018, 0.000011837043178600967, 9.344734191018974*^-6, 7.566668295061786*^-6, 6.271037309958287*^-6, 5.310486994086718*^-6, 4.590291608058357*^-6, 4.048929566236285*^-6, 3.6460293916823828*^-6, 3.3548805835878246*^-6, 3.157870213957924*^-6, 3.0438091670827486*^-6, 3.006458338242244*^-6, 3.04380916708239*^-6, 3.157870213958258*^-6, 3.354880583587867*^-6, 3.646029391681978*^-6, 4.048929566236893*^-6, 4.590291608059582*^-6, 5.31048699408582*^-6, 6.271037309958446*^-6, 7.5666682950641574*^-6, 9.344734191016023*^-6, 0.000011837043178601442, 0.000015413191972012698, 0.000020671856399642993, 0.00002859975887218768, 0.00004085227758508568, 0.00006025409102148447, 0.00009169925311506757, 0.0001437757963085127, 0.00023169613419882681, 0.0003825498309008078, 0.0006446003810293954, 0.0011034192716156748, 0.0019091548790117817, 0.003321164030632458, 0.005778515844285866, 0.010007465047228518, 0.017179942519735942, 0.029140259454320857, 0.048719131101682106, 0.0801506686540205, 0.12959158344839425, 0.20570216286505094, 0.32017530198193195, 0.48798969754654037, 0.7270348306711345, 1.0566717642482315, 1.4948770830935845, 2.0540117221179264, 2.7359936929716144, 3.5284598089274137, 4.403769379819899, 5.321896607216077, 6.236569033326218, 7.102483265448242, 7.881126431451869, 8.543737641544547, 9.07139405183338, 9.453190625049801, 9.683713947659172, 9.760742770077309}","{10.149129656499836, 10.375865479489802, 10.751368779635234, 11.270276910313708, 11.921793097112225, 12.687178953387201, 13.537926530027223, 14.435783318442017, 15.335573626050696, 16.190788382738535, 16.96048548198237, 17.615050636045, 18.138667568970092, 18.52785866329923, 18.78714939997938, 18.923763282275974, 18.94308725122817, 18.845979207000415, 18.6283713882417, 18.283224466729372, 17.80453207590404, 17.192533228576828, 16.458592385493212, 15.62779994692671, 14.737833075534136, 13.834109669997744, 12.96297932109707, 12.16546619666452, 11.47345395931381, 10.90880107871806, 10.48468400672088, 10.207998126778559, 10.081786961416668, 10.107048160928903, 10.283601814448375, 10.60991475594253, 11.081900121119377, 11.690854596386982, 12.420946578643404, 13.247037954795042, 14.13396096962145, 15.038347379329153, 15.913385379793768, 16.715527217815975, 17.410914624128228, 17.97910761201122, 18.412891313572185, 18.71470602154281, 18.89144688672872, 18.949517429530637, 18.89144688672864, 18.714706021542877, 18.41289131357219, 17.97910761201127, 17.41091462412815, 16.71552721781564, 15.913385379794175, 15.038347379329126, 14.13396096962029, 13.247037954796644, 12.420946578643285, 11.690854596385988, 11.081900121119252, 10.609914755942016, 10.283601814448428, 10.107048160930596, 10.081786961416597, 10.207998126779767, 10.484684006722066, 10.908801078718382, 11.473453959314261, 12.165466196665626, 12.962979321096709, 13.834109669999965, 14.737833075533889, 15.627799946926853, 16.458592385493706, 17.192533228577055, 17.804532075904113, 18.28322446672939, 18.628371388241757, 18.845979207000457, 18.943087251228402, 18.923763282275754, 18.787149399979317, 18.52785866329921, 18.138667568970092, 17.61505063604506, 16.960485481982374, 16.190788382738205, 15.335573626050845, 14.435783318442056, 13.537926530027294, 12.687178953386871, 11.921793097111612, 11.270276910312385, 10.751368779635259, 10.375865479489233, 10.149129656500227, 10.073364584714465}"
