0.05,"{2.088593648507839*^-12, 6.815636142132221*^-12, 2.3394413218596814*^-11, 8.330456769702639*^-11, 3.0315267539015494*^-10, 1.1121203984512549*^-9, 4.071052271331197*^-9, 1.4780637731799229*^-8, 5.3070343726751177*^-8, 1.881608081442392*^-7, 6.577148040125381*^-7, 2.2612533565174614*^-6, 7.6218789368254544*^-6, 0.000025089793391306622, 0.0000803189200347775, 0.000248957356040723, 0.0007439035969931644, 0.0021336411417426926, 0.005849361020882962, 0.01526433770654629, 0.03775941528341662, 0.08816010205159236, 0.19336014553392344, 0.3962652545465761, 0.754259703312321, 1.3252377048488575, 2.138480095367082, 3.16238479501295, 4.294873695059197, 5.391167485230626, 6.310692207374024, 6.950395879379737, 7.251511922744891, 7.190806769213457, 6.772720575802117, 6.0311353521373805, 5.039003239109668, 3.9138836704627353, 2.802682124568195, 1.8409167464608416, 1.1084576532493422, 0.6138692855678021, 0.31444469969322814, 0.1499072425814156, 0.066901203448182, 0.028093327431119502, 0.011150950260992375, 0.0042014960095662305, 0.0015089561977512586, 0.0005187253716061449, 0.00017140788864017676, 0.00005468149571216352, 0.000016915000865960074, 5.095801529571236*^-6, 1.5012671850749976*^-6, 4.341190054956435*^-7, 1.23580339517941*^-7, 3.470402824438469*^-8, 9.627761279708272*^-9, 2.6433606948344387*^-9, 7.20959707903686*^-10, 1.9679132635393898*^-10, 5.438103176079613*^-11, 1.543433704183382*^-11, 4.566528152442734*^-12, 1.4268185682643272*^-12, 4.752459876582052*^-13, 1.696006422754134*^-13, 6.488520241869206*^-14, 2.6521996527075852*^-14, 1.1513199233983678*^-14, 5.273400531841973*^-15, 2.537077070776864*^-15, 1.2810919839181523*^-15, 6.809614405482063*^-16, 3.8306920298038254*^-16, 2.2940644262228617*^-16, 1.4701618293571992*^-16, 1.012269263337649*^-16, 7.509922906662053*^-17, 6.014780515516137*^-17, 5.207013097937406*^-17, 4.875950144841177*^-17, 4.940468322884334*^-17, 5.416120179876588*^-17, 6.421345144896334*^-17, 8.22613993806694*^-17, 1.1370246197222598*^-16, 1.691959485963315*^-16, 2.701848356605756*^-16, 4.609604754415399*^-16, 8.356034422261196*^-16, 1.5999757042584721*^-15, 3.220614924847161*^-15, 6.802770899197424*^-15, 1.51104818041037*^-14, 3.5487252377290434*^-14, 8.870392892245858*^-14, 2.372510454112355*^-13, 6.804675406848559*^-13}","{2.3725104544209263*^-13, 8.870392883116588*^-14, 3.54872523395135*^-14, 1.5110481687981022*^-14, 6.802770892809846*^-15, 3.2206148290785434*^-15, 1.5999757130908028*^-15, 8.356034647100395*^-16, 4.6096046904306825*^-16, 2.7018483001935505*^-16, 1.6919594761002794*^-16, 1.1370246159638513*^-16, 8.226139957488879*^-17, 6.421345138712278*^-17, 5.416120193633442*^-17, 4.9404682947057324*^-17, 4.87595014633638*^-17, 5.2070131072850753*^-17, 6.014780478178895*^-17, 7.509922889859268*^-17, 1.0122692533417422*^-16, 1.4701617749933126*^-16, 2.294064421643974*^-16, 3.8306919759329377*^-16, 6.809614361842017*^-16, 1.2810919987979475*^-15, 2.5370771141666445*^-15, 5.273400571590513*^-15, 1.1513199132347935*^-14, 2.6521996352409578*^-14, 6.488520242147921*^-14, 1.6960064223934282*^-13, 4.752459875892173*^-13, 1.4268185681535708*^-12, 4.566528152432589*^-12, 1.5434337041843065*^-11, 5.438103176080437*^-11, 1.9679132635393117*^-10, 7.209597079036003*^-10, 2.6433606948344557*^-9, 9.62776127970836*^-9, 3.470402824438559*^-8, 1.235803395179431*^-7, 4.341190054956506*^-7, 1.5012671850750221*^-6, 5.095801529571326*^-6, 0.00001691500086596032, 0.00005468149571216459, 0.00017140788864017893, 0.0005187253716061512, 0.001508956197751271, 0.004201496009566291, 0.01115095026099254, 0.02809332743111987, 0.06690120344818276, 0.14990724258141747, 0.31444469969323124, 0.613869285567811, 1.108457653249349, 1.8409167464608571, 2.8026821245682147, 3.9138836704627473, 5.03900323910968, 6.031135352137412, 6.7727205758021345, 7.190806769213468, 7.251511922744886, 6.950395879379733, 6.3106922073740375, 5.3911674852306275, 4.294873695059196, 3.162384795012953, 2.13848009536708, 1.3252377048488573, 0.7542597033123211, 0.3962652545465744, 0.19336014553392292, 0.08816010205159201, 0.037759415283416406, 0.015264337706546187, 0.005849361020882926, 0.0021336411417426726, 0.0007439035969931581, 0.00024895735604072024, 0.00008031892003477765, 0.00002508979339130655, 7.621878936825412*^-6, 2.2612533565174487*^-6, 6.577148040125373*^-7, 1.881608081442391*^-7, 5.3070343726750925*^-8, 1.4780637731799071*^-8, 4.071052271331141*^-9, 1.1121203984511173*^-9, 3.0315267538995146*^-10, 8.330456769666099*^-11, 2.3394413218608434*^-11, 6.81563614195286*^-12, 2.08859364856591*^-12, 6.804675406681322*^-13}","{7.09016049825678, 6.558776285589745, 5.723348725908289, 4.671788154444201, 3.5345273481616575, 2.4600776488448, 1.5694631031858117, 0.9185437205461021, 0.4952948051090578, 0.24753624701381008, 0.11537074034385861, 0.05042661491081245, 0.02077133309778228, 0.008099033189202229, 0.0030018300382080123, 0.0010619868485897436, 0.0003601226785230843, 0.00011755422694946876, 0.000037100229485521434, 0.000011370272546522402, 3.398500434657287*^-6, 9.94649326758327*^-7, 2.8603991322658967*^-7, 8.104300632669451*^-8, 2.266312660412374*^-8, 6.2639569421511464*^-9, 1.7150349763456696*^-9, 4.674039366032569*^-10, 1.279186076963254*^-10, 3.560518158721099*^-11, 1.0230042906609655*^-11, 3.0782976113057093*^-12, 9.817132284001216*^-13, 3.344834105619951*^-13, 1.2218500785563684*^-13, 4.781365457366927*^-14, 1.9954702062638158*^-14, 8.824612685691002*^-15, 4.110111058283362*^-15, 2.0093152229501187*^-15, 1.031610923596084*^-15, 5.584416869261741*^-16, 3.2056268681802687*^-16, 1.962568779714585*^-16, 1.28768017456215*^-16, 9.087124134000108*^-17, 6.914664940923225*^-17, 5.68288921030888*^-17, 5.0498628738693153*^-17, 4.854628204132849*^-17, 5.049862873869313*^-17, 5.682889210308905*^-17, 6.914664940923231*^-17, 9.087124134000132*^-17, 1.287680174562149*^-16, 1.9625687797145925*^-16, 3.2056268681802776*^-16, 5.584416869261762*^-16, 1.0316109235960828*^-15, 2.0093152229501226*^-15, 4.1101110582833675*^-15, 8.824612685691046*^-15, 1.9954702062638252*^-14, 4.78136545736696*^-14, 1.2218500785563934*^-13, 3.344834105619989*^-13, 9.817132284001361*^-13, 3.078297611305747*^-12, 1.023004290660985*^-11, 3.56051815872114*^-11, 1.2791860769632812*^-10, 4.674039366032553*^-10, 1.7150349763456758*^-9, 6.2639569421511224*^-9, 2.2663126604123862*^-8, 8.104300632669562*^-8, 2.860399132265914*^-7, 9.946493267583412*^-7, 3.3985004346572898*^-6, 0.000011370272546522507, 0.00003710022948552151, 0.00011755422694947167, 0.00036012267852309014, 0.0010619868485897662, 0.003001830038208019, 0.008099033189202295, 0.02077133309778228, 0.05042661491081278, 0.11537074034385862, 0.24753624701381108, 0.495294805109058, 0.9185437205461023, 1.5694631031858135, 2.4600776488448233, 3.534527348161679, 4.671788154444224, 5.72334872590829, 6.558776285589742, 7.090160498256773, 7.271799013598464}","{12.73137653071846, 13.25541499716845, 14.079293777849742, 15.11631779192645, 16.237857338241852, 17.297454064868226, 18.175756935124646, 18.817678131409558, 19.23507610305291, 19.47940956453143, 19.609747579334076, 19.673792349151615, 19.703032395921667, 19.7155122901189, 19.72048456493047, 19.72223128491355, 19.72243534245174, 19.721304031588357, 19.717719018875183, 19.70845956716372, 19.68628331848848, 19.63658173107757, 19.532836650191516, 19.332736661872495, 18.97969111237408, 18.416606209575587, 17.614605919249318, 16.604855469030195, 15.48802186321092, 14.406883013279028, 13.500069612040171, 12.869209072209665, 12.572255595183533, 12.632121573140335, 13.04442822888263, 13.775761930727214, 14.754179013184594, 15.863745159908971, 16.959585683411333, 17.90805581264527, 18.630389534969023, 19.118140789958215, 19.413426104240063, 19.57568872311106, 19.65754625142093, 19.695814110490748, 19.712510623907406, 19.7193267659128, 19.721866971816326, 19.722500997657566, 19.72186697181633, 19.719326765912804, 19.712510623907406, 19.695814110490748, 19.65754625142093, 19.575688723111057, 19.413426104240056, 19.118140789958204, 18.630389534969023, 17.90805581264525, 16.95958568341131, 15.863745159908959, 14.754179013184581, 13.775761930727182, 13.044428228882614, 12.632121573140315, 12.572255595183544, 12.869209072209669, 13.500069612040159, 14.406883013279032, 15.488021863210923, 16.60485546903019, 17.61460591924932, 18.416606209575583, 18.97969111237408, 19.332736661872495, 19.532836650191516, 19.63658173107757, 19.686283318488474, 19.70845956716372, 19.717719018875183, 19.721304031588357, 19.722435342451735, 19.72223128491355, 19.72048456493047, 19.7155122901189, 19.703032395921667, 19.673792349151615, 19.609747579334076, 19.479409564531426, 19.235076103052915, 18.81767813140956, 18.175756935124642, 17.297454064868205, 16.237857338241827, 15.116317791926429, 14.07929377784974, 13.255414997168451, 12.731376530718464, 12.552248948907115}"
0.089,"{7.845387220898351*^-7, 1.5328848604231792*^-6, 3.096709602840635*^-6, 6.428498549667426*^-6, 0.000013613855774553163, 0.00002918074296701075, 0.00006281544691472944, 0.00013485128822128195, 0.00028710300990031416, 0.0006038231407450865, 0.0012514501490774464, 0.002552322146356408, 0.005117599239940588, 0.010078702157058573, 0.019473189425898624, 0.036854149601194236, 0.06818693300435857, 0.1230442120569608, 0.2159644698037853, 0.36755163590552786, 0.6044661099676887, 0.9570558108983649, 1.453459945873839, 2.1102450659499326, 2.9221646056448938, 3.856065360829939, 4.853539302702576, 5.842441259962299, 6.751952508089258, 7.52429052879011, 8.119403431030438, 8.513495239855287, 8.694599746481822, 8.65828914163404, 8.405395953877475, 7.942483659923109, 7.28492686797071, 6.461521466013542, 5.5183141497697985, 4.518321960400403, 3.5343938591658004, 2.635745635701465, 1.8732742440520553, 1.2706334013824778, 0.8247997451557805, 0.5141684289820173, 0.3089701285274104, 0.17962194415558952, 0.10136398379229875, 0.055690596573693456, 0.029866461222784024, 0.015669459502068828, 0.008057238853418016, 0.0040663104472972314, 0.0020163424021257662, 0.0009832505340046183, 0.0004720114619199441, 0.0002234416661408767, 0.0001046054678413046, 0.00004864837547380354, 0.000022612854147533867, 0.000010582867360847528, 5.026283691144078*^-6, 2.4414437671983473*^-6, 1.2212885293595948*^-6, 6.327721080185218*^-7, 3.4102266123916974*^-7, 1.9168577444370014*^-7, 1.1249564450555814*^-7, 6.890015732030104*^-8, 4.3959261538404685*^-8, 2.913329549648425*^-8, 1.9989092101971356*^-8, 1.4155035927015356*^-8, 1.0322701024981809*^-8, 7.746392223208939*^-9, 5.986012044530429*^-9, 4.77235260139899*^-9, 3.935437014301077*^-9, 3.365681513796754*^-9, 2.992222572410193*^-9, 2.7704044478102685*^-9, 2.6744519624660658*^-9, 2.6934048460211696*^-9, 2.8294185076288687*^-9, 3.098096970210596*^-9, 3.5309215951881453*^-9, 4.180267275916351*^-9, 5.128171199739952*^-9, 6.501310691925501*^-9, 8.497226360713976*^-9, 1.1431830186213392*^-8, 1.58276936884751*^-8, 2.258084910544637*^-8, 3.328104162964679*^-8, 5.083989863924354*^-8, 8.075514953072555*^-8, 1.3372239875618252*^-7, 2.311609552469896*^-7, 4.171423695054284*^-7}","{2.3116095524698952*^-7, 1.3372239875618122*^-7, 8.075514953072539*^-8, 5.083989863924328*^-8, 3.3281041629646794*^-8, 2.2580849105446298*^-8, 1.5827693688475105*^-8, 1.1431830186213362*^-8, 8.497226360713946*^-9, 6.501310691925504*^-9, 5.128171199739956*^-9, 4.180267275916355*^-9, 3.530921595188137*^-9, 3.098096970210591*^-9, 2.829418507628868*^-9, 2.693404846021164*^-9, 2.6744519624660666*^-9, 2.770404447810266*^-9, 2.9922225724101833*^-9, 3.3656815137967783*^-9, 3.935437014301094*^-9, 4.772352601399027*^-9, 5.986012044530452*^-9, 7.74639222320896*^-9, 1.032270102498178*^-8, 1.4155035927015424*^-8, 1.9989092101971382*^-8, 2.913329549648425*^-8, 4.39592615384052*^-8, 6.890015732030143*^-8, 1.1249564450555908*^-7, 1.916857744437014*^-7, 3.4102266123917096*^-7, 6.327721080185239*^-7, 1.2212885293596037*^-6, 2.4414437671983705*^-6, 5.026283691144098*^-6, 0.000010582867360847572, 0.000022612854147533924, 0.00004864837547380363, 0.00010460546784130482, 0.00022344166614087966, 0.0004720114619199474, 0.0009832505340046259, 0.002016342402125781, 0.004066310447297262, 0.008057238853418068, 0.015669459502068966, 0.029866461222784142, 0.05569059657369369, 0.10136398379229897, 0.1796219441555905, 0.3089701285274123, 0.51416842898202, 0.8247997451557845, 1.2706334013824834, 1.873274244052061, 2.63574563570148, 3.534393859165804, 4.518321960400406, 5.518314149769803, 6.46152146601354, 7.284926867970709, 7.942483659923115, 8.405395953877479, 8.658289141634036, 8.69459974648182, 8.513495239855283, 8.119403431030436, 7.5242905287900905, 6.751952508089249, 5.842441259962288, 4.8535393027025675, 3.8560653608299367, 2.9221646056448876, 2.110245065949925, 1.453459945873833, 0.9570558108983614, 0.6044661099676852, 0.3675516359055255, 0.21596446980378387, 0.12304421205695984, 0.06818693300435809, 0.036854149601193896, 0.01947318942589858, 0.010078702157058524, 0.005117599239940558, 0.002552322146356394, 0.001251450149077443, 0.0006038231407450844, 0.0002871030099003126, 0.00013485128822128087, 0.00006281544691472894, 0.00002918074296701048, 0.000013613855774553008, 6.428498549667374*^-6, 3.0967096028406334*^-6, 1.5328848604231712*^-6, 7.845387220898303*^-7, 4.1714236950542515*^-7}","{8.597869570023628, 8.27389054562541, 7.743825646482644, 7.026989168034679, 6.157631517895213, 5.187789013508877, 4.184917695696268, 3.222355473210336, 2.3646929278494913, 1.6542905676073503, 1.1053850571945985, 0.7076306040771009, 0.43557964721968107, 0.2587731846537809, 0.1489026377484786, 0.08325603162312767, 0.04536257307582694, 0.024144792510872242, 0.012580604330302097, 0.006427871488872383, 0.003224671496329258, 0.0015899575445745564, 0.0007711798856993353, 0.0003683967465841202, 0.0001736796809355434, 0.00008108267784747976, 0.0000376738881075195, 0.000017536436643027026, 8.240183178169518*^-6, 3.939774710970372*^-6, 1.931152239035221*^-6, 9.768493586487917*^-7, 5.126095760929088*^-7, 2.8010316463244654*^-7, 1.597176734778061*^-7, 9.508939110410279*^-8, 5.905350665879309*^-8, 3.817088546116148*^-8, 2.5600906679354337*^-8, 1.775686535722378*^-8, 1.2700399411507577*^-8, 9.35073637030181*^-9, 7.084873129009052*^-9, 5.530676176348512*^-9, 4.457914471635188*^-9, 3.7199816575524344*^-9, 3.2220416714896257*^-9, 2.9030450800910137*^-9, 2.7252559637231647*^-9, 2.668160499930385*^-9, 2.725255963723165*^-9, 2.9030450800910133*^-9, 3.2220416714896257*^-9, 3.7199816575524397*^-9, 4.457914471635195*^-9, 5.5306761763485085*^-9, 7.084873129009064*^-9, 9.350736370301818*^-9, 1.27003994115076*^-8, 1.77568653572238*^-8, 2.560090667935437*^-8, 3.8170885461161554*^-8, 5.9053506658793264*^-8, 9.508939110410316*^-8, 1.5971767347780774*^-7, 2.8010316463244855*^-7, 5.126095760929145*^-7, 9.768493586487989*^-7, 1.931152239035244*^-6, 3.939774710970405*^-6, 8.240183178169624*^-6, 0.000017536436643027006, 0.00003767388810751962, 0.00008108267784747958, 0.00017367968093554394, 0.0003683967465841234, 0.0007711798856993379, 0.0015899575445745687, 0.0032246714963292617, 0.006427871488872414, 0.012580604330302112, 0.024144792510872554, 0.04536257307582739, 0.0832560316231287, 0.14890263774847887, 0.25877318465378185, 0.43557964721968107, 0.7076306040771032, 1.1053850571945985, 1.654290567607353, 2.3646929278494917, 3.2223554732103414, 4.184917695696266, 5.187789013508898, 6.1576315178952274, 7.026989168034696, 7.743825646482644, 8.27389054562541, 8.59786957002363, 8.706712888703366}","{11.230298823794032, 11.549394829051844, 12.07147013894221, 12.777500608277055, 13.633749940952912, 14.588961554798853, 15.576686437028322, 16.524671859033962, 17.369259438176016, 18.068644058820695, 18.608639673478653, 18.99911868286455, 19.2645432023853, 19.433798845438275, 19.532760726763918, 19.580299007470767, 19.5867608129747, 19.55362826309328, 19.473498232804488, 19.33025550239217, 19.10006626679783, 18.754400185873248, 18.266283320202767, 17.619792691848044, 16.8203005950229, 15.900564962608104, 14.918165745311459, 13.944186408583723, 13.048390676159345, 12.28769603414922, 11.701553444727963, 11.313401478590519, 11.135026534943941, 11.170789879040857, 11.41987149434001, 11.875806541705819, 12.52345141372182, 13.334442608091795, 14.263423912670586, 15.248320540772829, 16.217365693885903, 17.102354207530748, 17.85309030058392, 18.446145786447598, 18.88424318805758, 19.188174202611275, 19.38634937132746, 19.506250769112775, 19.56934632650611, 19.588896449343785, 19.569346326506107, 19.50625076911277, 19.386349371327462, 19.18817420261127, 18.884243188057575, 18.44614578644759, 17.85309030058391, 17.10235420753073, 16.2173656938859, 15.248320540772825, 14.263423912670582, 13.334442608091798, 12.523451413721821, 11.875806541705813, 11.419871494340004, 11.170789879040859, 11.135026534943945, 11.31340147859052, 11.701553444727967, 12.28769603414924, 13.048390676159354, 13.944186408583734, 14.918165745311468, 15.900564962608108, 16.820300595022914, 17.61979269184805, 18.26628332020277, 18.754400185873255, 19.10006626679783, 19.33025550239217, 19.473498232804488, 19.55362826309328, 19.5867608129747, 19.580299007470767, 19.53276072676392, 19.433798845438275, 19.2645432023853, 18.999118682864548, 18.608639673478656, 18.06864405882069, 17.369259438176016, 16.52467185903396, 15.576686437028323, 14.588961554798834, 13.6337499409529, 12.77750060827704, 12.071470138942209, 11.549394829051844, 11.230298823794033, 11.123095957360565}"
0.128,"{0.00013249462034060883, 0.0002119897152578869, 0.0003482877743267165, 0.00058540649218254, 0.001002179233238715, 0.0017386453084087892, 0.00304009640210301, 0.0053279091632361655, 0.009309028375828548, 0.016138827951610597, 0.027655132170713866, 0.04670368917809798, 0.07757385956574621, 0.12654976241508992, 0.2025444743693619, 0.3177098583214578, 0.48779510667868825, 0.7318777778214642, 1.0709748335768, 1.5250921348842237, 2.1086667042440843, 2.825173318137241, 3.6626385230170384, 4.592230700818887, 5.571271010139222, 6.550057449408216, 7.480030093837221, 8.320369322635766, 9.041284432649265, 9.623977391848461, 10.058427402921803, 10.340385429218024, 10.46861932580394, 10.442972374707765, 10.263455615609548, 9.930430251683275, 9.44587118563912, 8.815617017107323, 8.05229322334499, 7.1781937138172465, 6.226929176323539, 5.242444403478297, 4.27454278005502, 3.371489879586498, 2.571955710564004, 1.899259596163533, 1.3598752224234765, 0.9460856549488816, 0.6410124822467314, 0.4238793761857329, 0.2740717103449085, 0.17353304521597274, 0.10772378829161734, 0.0656301801734899, 0.0392877592478412, 0.023144994843726126, 0.013449438773417737, 0.007733971673549049, 0.004419469090754539, 0.0025221218504654316, 0.0014452984292658187, 0.0008362985114180908, 0.000491244614413995, 0.00029435932184741597, 0.00018068728213985633, 0.00011401071390442985, 0.00007414481232430965, 0.00004978767639611567, 0.000034553686810492274, 0.000024789178188741055, 0.00001837124081725068, 0.000014044810060021814, 0.000011054101292937166, 8.935562118044508*^-6, 7.40005061665639*^-6, 6.264702715128954*^-6, 5.412702452387345*^-6, 4.76890160776048*^-6, 4.284659344096643*^-6, 3.928290679268844*^-6, 3.679116774316219*^-6, 3.5239009428721636*^-6, 3.454846862972555*^-6, 3.4685840833432136*^-6, 3.565778618517674*^-6, 3.751207279074583*^-6, 4.034327801221353*^-6, 4.430571979429318*^-6, 4.963793292026557*^-6, 5.670519944217734*^-6, 6.606942524472615*^-6, 7.860054466265971*^-6, 9.565371673469476*^-6, 0.000011935654009178055, 0.000015308730347473274, 0.00002022911119379316, 0.000027589941964870918, 0.000038883604936548506, 0.00005664948532823213, 0.0000852816228493207}","{0.000056649485328232076, 0.00003888360493654811, 0.000027589941964870924, 0.000020229111193793026, 0.000015308730347473268, 0.000011935654009178043, 9.565371673469505*^-6, 7.860054466266005*^-6, 6.60694252447257*^-6, 5.670519944217719*^-6, 4.963793292026549*^-6, 4.430571979429323*^-6, 4.03432780122137*^-6, 3.7512072790745986*^-6, 3.5657786185176684*^-6, 3.468584083343201*^-6, 3.454846862972551*^-6, 3.5239009428721564*^-6, 3.679116774316218*^-6, 3.928290679268826*^-6, 4.284659344096653*^-6, 4.768901607760467*^-6, 5.4127024523873565*^-6, 6.264702715128928*^-6, 7.400050616656395*^-6, 8.935562118044516*^-6, 0.000011054101292937177, 0.000014044810060021736, 0.000018371240817250805, 0.000024789178188741095, 0.000034553686810492416, 0.000049787676396115804, 0.00007414481232430972, 0.00011401071390442948, 0.00018068728213985845, 0.0002943593218474164, 0.0004912446144139933, 0.0008362985114180905, 0.001445298429265809, 0.002522121850465433, 0.0044194690907545615, 0.00773397167354913, 0.013449438773417791, 0.023144994843726178, 0.03928775924784117, 0.06563018017349022, 0.10772378829161779, 0.1735330452159734, 0.27407171034490885, 0.42387937618573374, 0.6410124822467324, 0.9460856549488856, 1.359875222423479, 1.8992595961635332, 2.57195571056402, 3.371489879586509, 4.274542780055023, 5.242444403478297, 6.2269291763235035, 7.178193713817239, 8.052293223345037, 8.815617017107337, 9.445871185639161, 9.9304302516833, 10.263455615609459, 10.442972374707793, 10.468619325803934, 10.340385429218017, 10.058427402921788, 9.623977391848452, 9.041284432649219, 8.320369322635804, 7.480030093837197, 6.5500574494081985, 5.571271010139205, 4.592230700818889, 3.6626385230170158, 2.825173318137235, 2.1086667042440705, 1.5250921348842204, 1.0709748335767928, 0.7318777778214601, 0.4877951066786847, 0.3177098583214559, 0.20254447436936127, 0.1265497624150887, 0.07757385956574536, 0.04670368917809762, 0.027655132170713786, 0.01613882795161057, 0.009309028375828551, 0.005327909163236099, 0.003040096402102976, 0.0017386453084087725, 0.0010021792332387037, 0.0005854064921825363, 0.00034828777432671534, 0.00021198971525788658, 0.0001324946203406081, 0.00008528162284932016}","{10.400227060640749, 10.169457096286418, 9.78556501122447, 9.251520822665773, 8.575083248129811, 7.771812679610644, 6.8676943982478775, 5.900058100171383, 4.915472172264967, 3.964141899511779, 3.091974610035814, 2.3329746075637896, 1.7047842815220444, 1.2086887941149351, 0.8333066889798451, 0.559915081738615, 0.36742162202832257, 0.2358779470311695, 0.14835092864404414, 0.09150764401226277, 0.055416814961546136, 0.03299043401707634, 0.019340763698032906, 0.011195085834489537, 0.006420879026592905, 0.0036653727621400746, 0.002093359800314495, 0.0012027432745910598, 0.00069904457435649, 0.00041314341653060253, 0.0002494499314535797, 0.0001544802912790648, 0.00009843589617221715, 0.00006469253810636548, 0.00004391805690537402, 0.00003081943212002238, 0.00002235340925184801, 0.000016741813481700415, 0.000012926988131706527, 0.000010268071035164549, 8.369686925309958*^-6, 6.983981826638945*^-6, 5.953612384937124*^-6, 5.177805790888633*^-6, 4.591602821728334*^-6, 4.152866787322418*^-6, 3.834104461325812*^-6, 3.6174222964764898*^-6, 3.4915610011703227*^-6, 3.450275916391754*^-6, 3.4915610011703257*^-6, 3.617422296476498*^-6, 3.834104461325806*^-6, 4.1528667873224125*^-6, 4.591602821728357*^-6, 5.177805790888644*^-6, 5.953612384937128*^-6, 6.983981826638938*^-6, 8.369686925309922*^-6, 0.000010268071035164556, 0.000012926988131706627, 0.000016741813481700466, 0.000022353409251848164, 0.00003081943212002258, 0.000043918056905374, 0.00006469253810636613, 0.000098435896172218, 0.00015448029127906578, 0.0002494499314535818, 0.00041314341653060556, 0.0006990445743564946, 0.0012027432745910659, 0.0020933598003144978, 0.0036653727621400664, 0.006420879026592912, 0.011195085834489648, 0.019340763698032903, 0.03299043401707659, 0.05541681496154601, 0.09150764401226344, 0.14835092864404412, 0.23587794703117207, 0.36742162202832485, 0.5599150817386206, 0.8333066889798457, 1.2086887941149316, 1.7047842815220344, 2.3329746075637865, 3.091974610035813, 3.964141899511788, 4.9154721722649946, 5.900058100171354, 6.867694398247846, 7.771812679610652, 8.575083248129802, 9.2515208226658, 9.78556501122444, 10.169457096286443, 10.400227060640743, 10.477168194502168}","{9.435643675297852, 9.662411913130816, 10.039625082707397, 10.564323118355647, 11.228803784522723, 12.01763565721352, 12.90503666025385, 13.853900759552399, 14.817760192899284, 15.746131563451982, 16.59208518811753, 17.31940038931467, 17.906519999689838, 18.346004028301593, 18.64027871543077, 18.795802873024876, 18.817828414159465, 18.70721127247143, 18.45993735396599, 18.069447672240884, 17.53131341833843, 16.849086096798473, 16.039338914911955, 15.13362788859436, 14.175999025761852, 13.216635078717824, 12.304087437826137, 11.47897185103272, 10.770859254654376, 10.198392140184836, 9.771512895145802, 9.494448475598398, 9.368435682525659, 9.393638621223566, 9.570044504445551, 9.8972836601321, 10.373382304679147, 10.992539450881695, 11.742232476745565, 12.600348438778223, 13.533504358665635, 14.497919727008098, 15.443674839833552, 16.321776337711423, 17.091789689676165, 17.72710549297704, 18.215903922552727, 18.55794169597163, 18.758983320817745, 18.82515902890362, 18.75898332081774, 18.557941695971625, 18.215903922552723, 17.727105492977042, 17.09178968967615, 16.321776337711412, 15.443674839833541, 14.497919727008096, 13.533504358665665, 12.60034843877823, 11.742232476745517, 10.992539450881681, 10.373382304679106, 9.897283660132073, 9.570044504445635, 9.393638621223538, 9.368435682525673, 9.494448475598405, 9.771512895145811, 10.198392140184847, 10.770859254654422, 11.478971851032682, 12.304087437826157, 13.216635078717841, 14.175999025761874, 15.133627888594356, 16.039338914911973, 16.84908609679848, 17.531313418338442, 18.069447672240887, 18.459937353965994, 18.707211272471426, 18.81782841415947, 18.795802873024872, 18.64027871543077, 18.346004028301596, 17.906519999689845, 17.319400389314673, 16.592085188117533, 15.746131563451975, 14.817760192899257, 13.853900759552431, 12.905036660253883, 12.017635657213507, 11.228803784522734, 10.564323118355617, 10.039625082707428, 9.662411913130788, 9.435643675297854, 9.360034793010575}"
