0.05,"{3.12083908386013*^-12, 1.0395719029322*^-11, 3.688733488068729*^-11, 1.3717889359519725*^-10, 5.243665902246719*^-10, 2.0198255238132165*^-9, 7.713490731124492*^-9, 2.8918933661607917*^-8, 1.0608517008262928*^-7, 3.809588453065778*^-7, 1.3408317087524219*^-6, 4.625530566626554*^-6, 0.000015615280038933966, 0.000051436736043031246, 0.00016470592048621247, 0.0005105716900953441, 0.0015256437988279408, 0.004375540301867599, 0.011993219787265788, 0.031281759410015195, 0.07729047652124106, 0.1799809015750194, 0.3925889671274374, 0.7961539866603585, 1.4879948601635484, 2.541077050334724, 3.942898792653034, 5.561739936475274, 7.186722538688976, 8.616205470286536, 9.719816452382394, 10.441508515986794, 10.769056558520514, 10.703628148863352, 10.244650512560899, 9.392861172321384, 8.171207139007835, 6.6579543702040604, 5.010334756276677, 3.442649149927592, 2.1482912838480055, 1.2196893275310559, 0.6344368794659258, 0.3050538756261662, 0.13673240552646762, 0.05753393559156201, 0.022856975750943666, 0.00861526255471177, 0.0030945675742649966, 0.001063838000242826, 0.0003515233211868856, 0.00011212564319276522, 0.000034672001539852396, 0.000010435984050209814, 3.0682837224186748*^-6, 8.834108534204436*^-7, 2.4934090168987977*^-7, 6.895300651106955*^-8, 1.8659472944430904*^-8, 4.9432780622050004*^-9, 1.288854460531285*^-9, 3.347640368283804*^-10, 8.818379939423503*^-11, 2.4037317744756363*^-11, 6.907443348054269*^-12, 2.123797230768518*^-12, 7.057325958841841*^-13, 2.5474482161351595*^-13, 9.98926110990149*^-14, 4.234317313699783*^-14, 1.9220845516412653*^-14, 9.229932296505132*^-15, 4.633338721117198*^-15, 2.4119419173526427*^-15, 1.2989046140914636*^-15, 7.251527178811375*^-16, 4.21286990856502*^-16, 2.5564827015027666*^-16, 1.6271463749917923*^-16, 1.0941484081048147*^-16, 7.883513928889118*^-17, 6.229349521818024*^-17, 5.5510285922902646*^-17, 5.683236276494759*^-17, 6.65768863829578*^-17, 8.71556521200975*^-17, 1.2404384081714368*^-16, 1.8809656195425658*^-16, 3.004378770880246*^-16, 5.025397935076646*^-16, 8.769502919662162*^-16, 1.5904048285404853*^-15, 2.9870129130461058*^-15, 5.804771601792576*^-15, 1.172234344173997*^-14, 2.4838180824154186*^-14, 5.5910400711708866*^-14, 1.3525397335636486*^-13, 3.544681743400705*^-13, 1.0097230293028617*^-12}","{3.5446817432515684*^-13, 1.352539733535766*^-13, 5.5910400713991735*^-14, 2.483818082841429*^-14, 1.1722343444332649*^-14, 5.804771589098457*^-15, 2.9870129125017196*^-15, 1.5904048261196359*^-15, 8.769502961415385*^-16, 5.025397943066668*^-16, 3.0043787773565286*^-16, 1.880965620308314*^-16, 1.240438408114593*^-16, 8.715565208418872*^-17, 6.657688631842169*^-17, 5.683236278872283*^-17, 5.5510285947692285*^-17, 6.229349519958496*^-17, 7.883513924553073*^-17, 1.0941484078642964*^-16, 1.627146375964295*^-16, 2.556482710683335*^-16, 4.212869887919531*^-16, 7.2515271939552*^-16, 1.2989046099901757*^-15, 2.4119419207518917*^-15, 4.633338724516307*^-15, 9.22993228890172*^-15, 1.922084551431413*^-14, 4.2343173144134716*^-14, 9.989261108866982*^-14, 2.547448216233073*^-13, 7.057325958736681*^-13, 2.123797230768199*^-12, 6.907443348008602*^-12, 2.40373177447434*^-11, 8.818379939420949*^-11, 3.3476403682837865*^-10, 1.2888544605313032*^-9, 4.943278062205039*^-9, 1.865947294443104*^-8, 6.895300651107128*^-8, 2.493409016898837*^-7, 8.834108534204576*^-7, 3.0682837224187205*^-6, 0.000010435984050209985, 0.00003467200153985288, 0.00011212564319276735, 0.0003515233211868895, 0.0010638380002428382, 0.0030945675742650195, 0.00861526255471188, 0.02285697575094397, 0.05753393559156271, 0.13673240552646912, 0.30505387562616965, 0.6344368794659315, 1.2196893275310705, 2.148291283848018, 3.442649149927619, 5.0103347562767, 6.657954370204071, 8.17120713900785, 9.39286117232141, 10.244650512560911, 10.703628148863361, 10.769056558520523, 10.441508515986792, 9.719816452382409, 8.61620547028653, 7.186722538688971, 5.561739936475272, 3.94289879265303, 2.541077050334721, 1.4879948601635469, 0.7961539866603551, 0.3925889671274356, 0.1799809015750186, 0.07729047652124059, 0.03128175941001494, 0.011993219787265691, 0.004375540301867555, 0.0015256437988279256, 0.000510571690095338, 0.00016470592048621263, 0.000051436736043031015, 0.000015615280038933864, 4.625530566626521*^-6, 1.3408317087524193*^-6, 3.809588453065769*^-7, 1.0608517008262859*^-7, 2.8918933661607596*^-8, 7.713490731124408*^-9, 2.0198255238131657*^-9, 5.243665902246672*^-10, 1.3717889359522432*^-10, 3.6887334880722405*^-11, 1.0395719029334425*^-11, 3.1208390838665843*^-12, 1.0097230293090845*^-12}","{10.594480845052734, 10.003979935441883, 9.024348408631395, 7.693106821000943, 6.113712202827137, 4.46797643678025, 2.9736879711278434, 1.7971690696052067, 0.9900714782180243, 0.5011730326575168, 0.2351973012872988, 0.10315069205822587, 0.04255514759460799, 0.016603876558885358, 0.0061557000439294825, 0.002177965048981931, 0.0007385620039033098, 0.00024107299377073066, 0.0000760683440104246, 0.000023301510819789672, 6.956456186598959*^-6, 2.030599765779564*^-6, 5.807614271916694*^-7, 1.6282707560155056*^-7, 4.470955523744804*^-8, 1.2010824256503316*^-8, 3.162156737912532*^-9, 8.220312101446746*^-10, 2.1404944947339576*^-10, 5.690443143734684*^-11, 1.575641076274238*^-11, 4.624450475806657*^-12, 1.4578756550645795*^-12, 4.978392936355916*^-13, 1.8477676749725528*^-13, 7.442026971334231*^-14, 3.2313898234858774*^-14, 1.4967167626080515*^-14, 7.303128917704558*^-15, 3.713078970229256*^-15, 1.9548672974080735*^-15, 1.0650725580589199*^-15, 6.022922501869122*^-16, 3.548844666889448*^-16, 2.1868685380868892*^-16, 1.4161170663901994*^-16, 9.724657261015638*^-17, 7.204019550375428*^-17, 5.907386046247959*^-17, 5.507335053925559*^-17, 5.907386046247923*^-17, 7.204019550375511*^-17, 9.724657261015623*^-17, 1.416117066390204*^-16, 2.1868685380868892*^-16, 3.5488446668894597*^-16, 6.022922501869143*^-16, 1.0650725580589244*^-15, 1.9548672974080715*^-15, 3.713078970229261*^-15, 7.30312891770456*^-15, 1.4967167626080587*^-14, 3.2313898234858926*^-14, 7.442026971334275*^-14, 1.8477676749725902*^-13, 4.978392936355972*^-13, 1.457875655064606*^-12, 4.624450475806719*^-12, 1.5756410762742695*^-11, 5.690443143734749*^-11, 2.140494494734004*^-10, 8.220312101446717*^-10, 3.162156737912548*^-9, 1.2010824256503271*^-8, 4.470955523744826*^-8, 1.6282707560155289*^-7, 5.807614271916723*^-7, 2.030599765779592*^-6, 6.956456186598967*^-6, 0.000023301510819789872, 0.00007606834401042468, 0.0002410729937707367, 0.0007385620039033215, 0.0021779650489819782, 0.006155700043929496, 0.016603876558885476, 0.042555147594607996, 0.10315069205822655, 0.2351973012872988, 0.5011730326575183, 0.9900714782180244, 1.7971690696052065, 2.9736879711278426, 4.467976436780288, 6.113712202827167, 7.693106821000977, 9.024348408631395, 10.003979935441885, 10.594480845052734, 10.790854785131039}","{9.240503995987519, 9.820644860614916, 10.78308923914421, 12.090974854655576, 13.642659778840159, 15.259521927340508, 16.727593838936453, 17.8834712802324, 18.67640866969628, 19.1567293649622, 19.41803774128381, 19.547764431311027, 19.607286060123393, 19.632746836020285, 19.642900422538155, 19.646468572422982, 19.646885458683947, 19.644574323011348, 19.637252401651704, 19.61835411093551, 19.573168652188322, 19.47228471903942, 19.263408180731986, 18.86692391949573, 18.187221166316377, 17.152614811911484, 15.775387344044944, 14.184947965819207, 12.588474876334477, 11.184071512465508, 10.099822836589853, 9.390792501566821, 9.068991126648593, 9.133271627376207, 9.584196729160082, 10.421041848752793, 11.621262569157825, 13.107966069985155, 14.726679015723409, 16.26686035366491, 17.538509340809053, 18.45081938790939, 19.025803695422308, 19.349407215218452, 19.51477342224111, 19.592575155945166, 19.62661991495131, 19.64053566961168, 19.64572430917778, 19.647019593138666, 19.645724309177776, 19.64053566961168, 19.62661991495131, 19.59257515594516, 19.51477342224111, 19.34940721521845, 19.025803695422304, 18.450819387909373, 17.538509340809046, 16.26686035366488, 14.726679015723386, 13.107966069985144, 11.621262569157814, 10.421041848752763, 9.584196729160075, 9.133271627376194, 9.068991126648584, 9.390792501566825, 10.099822836589842, 11.184071512465513, 12.58847487633448, 14.184947965819212, 15.775387344044951, 17.152614811911487, 18.187221166316373, 18.86692391949573, 19.263408180731986, 19.472284719039422, 19.573168652188322, 19.618354110935506, 19.637252401651704, 19.644574323011348, 19.646885458683947, 19.64646857242298, 19.642900422538155, 19.632746836020285, 19.607286060123393, 19.547764431311023, 19.41803774128381, 19.156729364962192, 18.676408669696276, 17.883471280232396, 16.72759383893645, 15.259521927340474, 13.64265977884013, 12.090974854655544, 10.783089239144209, 9.820644860614916, 9.240503995987519, 9.047575339090237}"
0.089,"{1.1294820828355725*^-6, 2.23477741119662*^-6, 4.610082716382319*^-6, 9.851721297354999*^-6, 0.00002163538246997143, 0.00004837142379857398, 0.0001089782254534206, 0.0002449063499256466, 0.0005441102311942521, 0.0011871402751238139, 0.002533546343569096, 0.005280668381340888, 0.010748658894358372, 0.021375266094805445, 0.041536498062270645, 0.07882761734378663, 0.14590038078992723, 0.26277254218227036, 0.45907616573355137, 0.7748889473407012, 1.257763719319711, 1.9532225648220012, 2.8880776561730834, 4.051596092857168, 5.385639745426035, 6.793679406008246, 8.166657142232477, 9.411175185611201, 10.465567365525253, 11.300358626399136, 11.909038000812755, 12.296688190446039, 12.470895849612758, 12.436162594109966, 12.191537265514825, 11.731078804623209, 11.047240233093582, 10.137631456844312, 9.015132015903632, 7.719229101516566, 6.322924693867711, 4.927417080576195, 3.640970907770312, 2.5495740963800064, 1.6955240642011433, 1.0752344146280226, 0.6534863700751238, 0.3825470609320362, 0.21667015131905043, 0.11917663292792054, 0.06384092683023398, 0.03337178932724223, 0.01704143956001001, 0.008503511081284937, 0.004144954074673808, 0.0019729294767652492, 0.0009174203971689744, 0.0004177149218581338, 0.0001871360471080813, 0.00008311226136386343, 0.000036942055102986044, 0.000016603706979111697, 7.622116792945299*^-6, 3.606021800783313*^-6, 1.7714078788581052*^-6, 9.088697191322763*^-7, 4.891378803698461*^-7, 2.768663319186344*^-7, 1.6500164288059304*^-7, 1.0347772778632314*^-7, 6.813712217429553*^-8, 4.6928764097584555*^-8, 3.3634024902833396*^-8, 2.4938575222219024*^-8, 1.9025057249851074*^-8, 1.4872799831891155*^-8, 1.1894423153715003*^-8, 9.739731665331638*^-9, 8.18879638365341*^-9, 7.09568166750397*^-9, 6.360574341167982*^-9, 5.9164604922797614*^-9, 5.722556249896808*^-9, 5.7609438501770685*^-9, 6.035176557868999*^-9, 6.570553041314951*^-9, 7.416108613093856*^-9, 8.648831910638745*^-9, 1.038192324319773*^-8, 1.2781835013880908*^-8, 1.610372458585545*^-8, 2.076159479528041*^-8, 2.745939185049487*^-8, 3.7431117603893464*^-8, 5.289082509466887*^-8, 7.791251849872191*^-8, 1.2022048136654707*^-7, 1.9495253937515532*^-7, 3.327970307269261*^-7, 5.980401016848167*^-7}","{3.3279703072692573*^-7, 1.9495253937515347*^-7, 1.20220481366547*^-7, 7.791251849872142*^-8, 5.289082509466873*^-8, 3.7431117603893344*^-8, 2.7459391850494946*^-8, 2.0761594795280565*^-8, 1.610372458585554*^-8, 1.2781835013880918*^-8, 1.0381923243197685*^-8, 8.648831910638745*^-9, 7.416108613093848*^-9, 6.570553041314955*^-9, 6.035176557868991*^-9, 5.760943850177048*^-9, 5.722556249896796*^-9, 5.916460492279747*^-9, 6.360574341167968*^-9, 7.095681667503982*^-9, 8.18879638365343*^-9, 9.7397316653316*^-9, 1.1894423153715077*^-8, 1.487279983189107*^-8, 1.9025057249851*^-8, 2.4938575222219123*^-8, 3.3634024902833396*^-8, 4.692876409758488*^-8, 6.813712217429616*^-8, 1.0347772778632375*^-7, 1.650016428805942*^-7, 2.768663319186358*^-7, 4.891378803698477*^-7, 9.08869719132279*^-7, 1.7714078788581177*^-6, 3.606021800783346*^-6, 7.622116792945328*^-6, 0.000016603706979111765, 0.000036942055102986125, 0.00008311226136386362, 0.0001871360471080817, 0.0004177149218581394, 0.0009174203971689809, 0.0019729294767652636, 0.00414495407467384, 0.008503511081284994, 0.017041439560010113, 0.03337178932724249, 0.06384092683023421, 0.11917663292792102, 0.21667015131905082, 0.3825470609320382, 0.653486370075127, 1.0752344146280284, 1.69552406420115, 2.549574096380017, 3.64097090777032, 4.927417080576217, 6.322924693867717, 7.71922910151657, 9.015132015903635, 10.13763145684431, 11.047240233093579, 11.731078804623214, 12.191537265514834, 12.43616259410996, 12.470895849612752, 12.296688190446039, 11.90903800081275, 11.300358626399115, 10.465567365525237, 9.411175185611185, 8.166657142232465, 6.793679406008241, 5.385639745426022, 4.051596092857153, 2.8880776561730728, 1.9532225648219936, 1.2577637193197038, 0.774888947340696, 0.4590761657335482, 0.26277254218226836, 0.1459003807899261, 0.07882761734378584, 0.04153649806227051, 0.02137526609480533, 0.010748658894358307, 0.005280668381340856, 0.002533546343569088, 0.001187140275123809, 0.0005441102311942489, 0.0002449063499256444, 0.00010897822545341967, 0.000048371423798573466, 0.000021635382469971176, 9.851721297354904*^-6, 4.610082716382315*^-6, 2.2347774111966083*^-6, 1.1294820828355658*^-6, 5.980401016848122*^-7}","{12.378152099419022, 12.062421758790652, 11.528261073880369, 10.768912570821339, 9.785817861229312, 8.599532274888347, 7.260394163313022, 5.852189678840064, 4.481505143823944, 3.2524009549233073, 2.237839255487565, 1.464063837691306, 0.9148619948098221, 0.5488152734328896, 0.3176107410571864, 0.178076951262427, 0.0970628299846094, 0.05156348602247298, 0.026742619301282553, 0.013551528778758681, 0.006709846504089573, 0.003244890128462717, 0.0015323624177612325, 0.000707308759141491, 0.00032009702356001785, 0.00014285279608379248, 0.00006339079756037282, 0.000028248204823193052, 0.00001277233393630533, 5.916952165898144*^-6, 2.832494480089401*^-6, 1.4109377680855576*^-6, 7.352495596525152*^-7, 4.0232064805164745*^-7, 2.3166118274952026*^-7, 1.404473950815352*^-7, 8.955179461355317*^-8, 5.9887190843869*^-8, 4.182356190114716*^-8, 3.033633127777906*^-8, 2.272063393484472*^-8, 1.7480813580385863*^-8, 1.3770443397193728*^-8, 1.1097511443840375*^-8, 9.164044128234688*^-9, 7.779264680115302*^-9, 6.814769847499883*^-9, 6.182715414266371*^-9, 5.825359262715859*^-9, 5.709803880234226*^-9, 5.825359262715858*^-9, 6.18271541426637*^-9, 6.8147698474998826*^-9, 7.779264680115316*^-9, 9.164044128234698*^-9, 1.1097511443840372*^-8, 1.3770443397193746*^-8, 1.748081358038587*^-8, 2.2720633934844758*^-8, 3.033633127777909*^-8, 4.182356190114721*^-8, 5.988719084386911*^-8, 8.955179461355345*^-8, 1.4044739508153575*^-7, 2.3166118274952267*^-7, 4.023206480516505*^-7, 7.352495596525234*^-7, 1.410937768085569*^-6, 2.832494480089436*^-6, 5.916952165898201*^-6, 0.000012772333936305495, 0.000028248204823193028, 0.00006339079756037307, 0.00014285279608379216, 0.00032009702356001904, 0.0007073087591414972, 0.0015323624177612384, 0.003244890128462742, 0.006709846504089577, 0.01355152877875875, 0.026742619301282588, 0.051563486022473654, 0.09706282998461037, 0.17807695126242926, 0.3176107410571869, 0.5488152734328915, 0.9148619948098222, 1.4640638376913107, 2.2378392554875655, 3.2524009549233113, 4.481505143823943, 5.852189678840072, 7.260394163313021, 8.599532274888372, 9.78581786122933, 10.768912570821357, 11.52826107388037, 12.062421758790652, 12.378152099419022, 12.48246124575469}","{7.466462234085471, 7.775754931084778, 8.299023595174072, 9.042886403992744, 10.005927549685838, 11.16800252622971, 12.479780685662986, 13.859143394429434, 15.201591112132943, 16.40500802004886, 17.397567211844724, 18.152876796102586, 18.685525717350234, 19.033699993427255, 19.240440820469026, 19.340599101840905, 19.354256241599685, 19.284338479330366, 19.116351687502544, 18.819899449654393, 18.353571096891198, 17.67568466966532, 16.76156579008958, 15.62257587122446, 14.31610826389608, 12.936947493380291, 11.592038059215502, 10.372926029849477, 9.34004455378042, 8.522278602771305, 7.926011146075142, 7.5462651428473455, 7.375609454819457, 7.409634529250759, 7.6492720798563685, 8.100341609976676, 8.770235093641627, 9.661291190271406, 10.760886679467434, 12.030325207947966, 13.398061697856464, 14.764893660027171, 16.024623941757323, 17.092736798893906, 17.927247837331983, 18.530622136326254, 18.93540826768725, 19.18482659430044, 19.317473850776317, 19.358772205022753, 19.317473850776317, 19.184826594300443, 18.935408267687244, 18.530622136326254, 17.927247837331972, 17.092736798893903, 16.024623941757312, 14.76489366002715, 13.39806169785646, 12.030325207947959, 10.76088667946743, 9.66129119027141, 8.770235093641631, 8.100341609976674, 7.649272079856364, 7.409634529250764, 7.37560945481946, 7.546265142847351, 7.926011146075146, 8.522278602771326, 9.340044553780432, 10.372926029849486, 11.592038059215515, 12.936947493380293, 14.31610826389609, 15.622575871224477, 16.761565790089595, 17.67568466966533, 18.353571096891205, 18.819899449654393, 19.116351687502544, 19.284338479330366, 19.354256241599693, 19.340599101840898, 19.24044082046902, 19.033699993427255, 18.685525717350238, 18.15287679610258, 17.397567211844727, 16.405008020048857, 15.201591112132943, 13.859143394429426, 12.479780685662986, 11.168002526229685, 10.005927549685826, 9.042886403992727, 8.299023595174072, 7.775754931084779, 7.46646223408547, 7.364279866528751}"
0.128,"{0.0001841427108114814, 0.00029741229178564593, 0.0004964420844828599, 0.0008533984225302931, 0.0015042791235110136, 0.002704923664485534, 0.004932081364196829, 0.00905819254286527, 0.016637060451469888, 0.030339598480021907, 0.05456888427883986, 0.0962618689090961, 0.16585501337017297, 0.2783411312008785, 0.45422763547261724, 0.7199626213454144, 1.107035432265988, 1.6486703376506286, 2.373244407079501, 3.2948049195033655, 4.403384329350646, 5.659927734410752, 7.000138948505917, 8.347289346101869, 9.628677516458387, 10.788562192952883, 11.793399040887012, 12.62991704245409, 13.299301355232737, 13.810719592022057, 14.176032795319944, 14.40619764056534, 14.509135136588355, 14.488633219455197, 14.343925587476454, 14.06977198422257, 13.657075315652289, 13.094276805354763, 12.369930264331602, 11.4768617824546, 10.41796489016, 9.21273788747682, 7.902209694825891, 6.54876800384586, 5.228199057691912, 4.0148888190827385, 2.9657644664915237, 2.110116234553417, 1.4490051977257628, 0.9624566847910657, 0.619537596908296, 0.3870420125559356, 0.2349358075234087, 0.13873715689271282, 0.07986304936539747, 0.044956742299449064, 0.024863544695627265, 0.01359118921896505, 0.00739399349452888, 0.004032496896897944, 0.0022202669829923657, 0.0012421960004800501, 0.0007102536722775055, 0.00041705831820544614, 0.00025252361647822605, 0.00015817904688230519, 0.00010276208048168524, 0.00006936405911913797, 0.00004869888480603482, 0.00003557327443135401, 0.000027023225485073953, 0.00002131934041107044, 0.00001742846298083765, 0.0000147177133000913, 0.00001278930801671291, 0.000011387338667712517, 0.000010344910920234492, 9.553976139855548*^-6, 8.947360801224691*^-6, 8.486668548898414*^-6, 8.152799705365157*^-6, 7.938143681074726*^-6, 7.840664734021106*^-6, 7.86016179099508*^-6, 7.996639728391012*^-6, 8.250630088121783*^-6, 8.625502136375509*^-6, 9.131936825156666*^-6, 9.794516983850257*^-6, 0.000010660086271218594, 0.000011807902795145855, 0.000013363194561222673, 0.00001551832084656929, 0.00001856907376357561, 0.000022978527897392906, 0.000029489750818461896, 0.00003932612428409045, 0.000054551995803184506, 0.00007873217620156232, 0.00011815641061424595}","{0.00007873217620156236, 0.0000545519958031842, 0.00003932612428409045, 0.000029489750818461828, 0.000022978527897392906, 0.000018569073763575615, 0.000015518320846569297, 0.000013363194561222685, 0.000011807902795145858, 0.000010660086271218601, 9.794516983850262*^-6, 9.131936825156675*^-6, 8.625502136375513*^-6, 8.25063008812179*^-6, 7.996639728391017*^-6, 7.860161790995077*^-6, 7.840664734021111*^-6, 7.938143681074734*^-6, 8.152799705365164*^-6, 8.48666854889842*^-6, 8.947360801224705*^-6, 9.553976139855554*^-6, 0.000010344910920234504, 0.000011387338667712538, 0.000012789308016712934, 0.00001471771330009133, 0.000017428462980837692, 0.0000213193404110705, 0.00002702322548507413, 0.00003557327443135418, 0.00004869888480603515, 0.00006936405911913837, 0.00010276208048168561, 0.00015817904688230578, 0.00025252361647822773, 0.00041705831820544934, 0.0007102536722775085, 0.0012421960004800564, 0.0022202669829923718, 0.004032496896897957, 0.007393993494528902, 0.013591189218965205, 0.024863544695627435, 0.044956742299449355, 0.079863049365398, 0.13873715689271368, 0.23493580752341003, 0.38704201255593856, 0.6195375969082986, 0.9624566847910697, 1.4490051977257659, 2.110116234553426, 2.9657644664915366, 4.014888819082753, 5.228199057691927, 6.548768003845879, 7.902209694825906, 9.212737887476845, 10.41796489016001, 11.476861782454607, 12.36993026433161, 13.094276805354768, 13.657075315652293, 14.069771984222575, 14.343925587476457, 14.488633219455197, 14.509135136588357, 14.406197640565338, 14.176032795319944, 13.81071959202205, 13.29930135523273, 12.629917042454089, 11.79339904088701, 10.788562192952881, 9.628677516458383, 8.347289346101858, 7.0001389485059065, 5.6599277344107435, 4.403384329350638, 3.2948049195033557, 2.3732444070794925, 1.6486703376506209, 1.1070354322659828, 0.7199626213454104, 0.45422763547261674, 0.2783411312008778, 0.16585501337017247, 0.09626186890909583, 0.054568884278839803, 0.03033959848002186, 0.016637060451469843, 0.009058192542865223, 0.004932081364196807, 0.0027049236644855145, 0.001504279123511002, 0.0008533984225302878, 0.0004964420844828604, 0.0002974122917856451, 0.00018414271081148092, 0.00011815641061424544}","{14.45436802700388, 14.267303192246827, 13.948139010638174, 13.486753873592615, 12.871269214833289, 12.091114807232932, 11.14176100901475, 10.030925950130609, 8.784913352486331, 7.452243366719593, 6.101059421687809, 4.808538678500636, 3.644874979637476, 2.658462566846045, 1.868779329267582, 1.2688241155283644, 0.8338516491800754, 0.5313523464720923, 0.3287406955340759, 0.19769286639633388, 0.11572314111711354, 0.06609274951903246, 0.03696461783100723, 0.020349287046547298, 0.011097032150606045, 0.006037214529817055, 0.0033004984139837434, 0.0018257059503510773, 0.0010282614737277137, 0.0005928741979201825, 0.0003515669266598329, 0.0002152215333724374, 0.00013642866125941592, 0.00008975475784354826, 0.00006137867827275921, 0.00004366602167498625, 0.00003231911463902013, 0.000024867452786071634, 0.000019858435017425557, 0.000016417115048897362, 0.000014002906097125701, 0.000012273204831135017, 0.000011006251645674346, 0.000010057348562368602, 9.33368076567367*^-6, 8.778841220673948*^-6, 8.36183392763942*^-6, 8.068171708451763*^-6, 7.892654478645632*^-6, 7.834165346723162*^-6, 7.89265447864563*^-6, 8.068171708451768*^-6, 8.361833927639413*^-6, 8.778841220673948*^-6, 9.333680765673668*^-6, 0.000010057348562368597, 0.000011006251645674345, 0.000012273204831135012, 0.0000140029060971257, 0.000016417115048897362, 0.00001985843501742556, 0.000024867452786071638, 0.00003231911463902016, 0.00004366602167498636, 0.00006137867827275962, 0.0000897547578435487, 0.00013642866125941698, 0.00021522153337243842, 0.00035156692665983555, 0.0005928741979201862, 0.0010282614737277232, 0.0018257059503510751, 0.0033004984139837503, 0.006037214529817046, 0.011097032150606066, 0.02034928704654742, 0.03696461783100733, 0.06609274951903285, 0.11572314111711361, 0.19769286639633468, 0.3287406955340762, 0.5313523464720975, 0.8338516491800807, 1.2688241155283755, 1.8687793292675836, 2.6584625668460506, 3.644874979637476, 4.808538678500642, 6.1010594216878085, 7.452243366719598, 8.784913352486335, 10.03092595013061, 11.14176100901475, 12.091114807232952, 12.871269214833298, 13.486753873592628, 13.948139010638172, 14.267303192246827, 14.45436802700388, 14.51595954560306}","{5.4016355648734455, 5.583764980970668, 5.894477527263288, 6.343565641282653, 6.942469540107418, 7.701237458658516, 8.623817964007273, 9.701843600764091, 10.908179186722846, 12.19296069514181, 13.485522115105065, 14.703929612517854, 15.769642831611385, 16.620917705700055, 17.218805344461284, 17.54436286363971, 17.591021000011946, 17.358083592255934, 16.84965000148849, 16.079626734808052, 15.079625873966227, 13.90399492524327, 12.626893770500914, 11.330844573276247, 10.0916804968046, 8.96678631302513, 7.99065753633529, 7.177254490700786, 6.525991544552457, 6.028244817802022, 5.672622639696595, 5.448536248063121, 5.34831106499568, 5.368273064988056, 5.5091656800398585, 5.776070325736413, 6.17779553472344, 6.725495658537267, 7.430119614492861, 8.29827824768137, 9.326456980806707, 10.494410146263037, 11.759991076462452, 13.058780686368658, 14.311120219002184, 15.435634412671336, 16.363861104844144, 17.049167917224135, 17.466674016243893, 17.6065806866056, 17.466674016243893, 17.04916791722413, 16.363861104844137, 15.435634412671323, 14.311120219002166, 13.058780686368642, 11.759991076462438, 10.494410146263014, 9.3264569808067, 8.298278247681363, 7.430119614492855, 6.7254956585372625, 6.177795534723439, 5.776070325736409, 5.509165680039854, 5.368273064988055, 5.348311064995678, 5.448536248063122, 5.672622639696597, 6.028244817802028, 6.525991544552463, 7.177254490700788, 7.990657536335291, 8.966786313025132, 10.091680496804601, 11.330844573276256, 12.626893770500923, 13.903994925243277, 15.079625873966235, 16.079626734808063, 16.8496500014885, 17.358083592255934, 17.591021000011946, 17.544362863639705, 17.21880534446128, 16.62091770570005, 15.769642831611385, 14.703929612517847, 13.485522115105065, 12.192960695141807, 10.908179186722844, 9.70184360076409, 8.623817964007273, 7.7012374586585, 6.9424695401074095, 6.343565641282639, 5.894477527263292, 5.583764980970668, 5.401635564873444, 5.341666344993601}"
