0.05,"{5.133534421079671*^-12, 1.7830370087983274*^-11, 6.8046993830777*^-11, 2.8195721191458734*^-10, 1.2466444420669968*^-9, 5.73885108752218*^-9, 2.6634064921996448*^-8, 1.2023406789574202*^-7, 5.128669115969527*^-7, 2.043233167540876*^-6, 7.646526114431825*^-6, 0.00002723423614928904, 0.00009332878841596896, 0.0003094247092447059, 0.0009933877701435144, 0.0030822185381885804, 0.00921098902129478, 0.026401434824080534, 0.07222999163526538, 0.18749030225155505, 0.45798066713391306, 1.0400635960283318, 2.1580476822144012, 4.005674531459365, 6.537123752717018, 9.357329124161629, 11.946426332257511, 13.988581429744217, 15.442342839278838, 16.41078504186954, 17.020086377486383, 17.368057118367314, 17.51474296820566, 17.485965658314885, 17.276645279039965, 16.850068368555966, 16.133759281220208, 15.018093936365776, 13.375691546874656, 11.13490135939105, 8.4189979073144, 5.635550254240642, 3.3042003689043256, 1.711225149424842, 0.798467429484435, 0.3425873473731161, 0.13728437257480863, 0.05192961975285269, 0.018677717791056394, 0.0064230832692173095, 0.002121670712475934, 0.0006758519521074533, 0.00020824819648549144, 0.00006214134416611003, 0.00001791765899931514, 4.955566834459467*^-6, 1.2985882822830066*^-6, 3.185959908514217*^-7, 7.312511974163277*^-8, 1.5988531220532543*^-8, 3.4407490878760575*^-9, 7.551114736335297*^-10, 1.7411277189775839*^-10, 4.311806694590689*^-11, 1.1645725796214669*^-11, 3.4665041244846808*^-12, 1.1447658999387493*^-12, 4.207014100075045*^-13, 1.7189029872350654*^-13, 7.762667592146869*^-14, 3.828940654941293*^-14, 2.0219868220464503*^-14, 1.1066506283146392*^-14, 5.9389670022081235*^-15, 2.7951874520299995*^-15, 7.656081513157093*^-16, -5.463273310368315*^-16, -1.372268457448595*^-15, -1.8789125063197074*^-15, -2.184249835223288*^-15, -2.363959887238421*^-15, -2.4623766093144272*^-15, -2.502948098072991*^-15, -2.495031504682393*^-15, -2.4368184872844634*^-15, -2.3147615375816722*^-15, -2.099407015518473*^-15, -1.7372671860173557*^-15, -1.1396270530204929*^-15, -1.7274774817292705*^-16, 1.3480090229680566*^-15, 3.6906099606246534*^-15, 7.360878020547806*^-15, 1.3512634910855163*^-14, 2.4868235562455425*^-14, 4.803769580812788*^-14, 1.0011934330720556*^-13, 2.2899194813888813*^-13, 5.803833486332221*^-13, 1.6367488564251513*^-12}","{5.803833486334547*^-13, 2.2899194813876636*^-13, 1.0011934330725013*^-13, 4.803769580785535*^-14, 2.4868235562314967*^-14, 1.3512634911495995*^-14, 7.360878020876585*^-15, 3.6906099603249936*^-15, 1.3480090229018238*^-15, -1.727477484864693*^-16, -1.1396270530910849*^-15, -1.7372671859618388*^-15, -2.0994070155125818*^-15, -2.314761537577152*^-15, -2.436818487273675*^-15, -2.49503150467701*^-15, -2.5029480980552067*^-15, -2.4623766093257174*^-15, -2.3639598872368844*^-15, -2.184249835214847*^-15, -1.878912506358644*^-15, -1.3722684575530734*^-15, -5.463273310776345*^-16, 7.656081508603331*^-16, 2.7951874518625906*^-15, 5.938967002195191*^-15, 1.106650628316553*^-14, 2.0219868220468053*^-14, 3.828940654974892*^-14, 7.762667592163702*^-14, 1.718902987235417*^-13, 4.2070141000728857*^-13, 1.1447658999387495*^-12, 3.466504124484468*^-12, 1.1645725796214483*^-11, 4.3118066945907523*^-11, 1.7411277189776002*^-10, 7.551114736335356*^-10, 3.440749087876081*^-9, 1.5988531220532675*^-8, 7.312511974163319*^-8, 3.1859599085142954*^-7, 1.2985882822830248*^-6, 4.955566834459535*^-6, 0.000017917658999315368, 0.00006214134416611085, 0.00020824819648549383, 0.0006758519521074647, 0.0021216707124759523, 0.006423083269217365, 0.018677717791056488, 0.051929619752853214, 0.13728437257481005, 0.3425873473731196, 0.7984674294844416, 1.711225149424856, 3.3042003689043447, 5.635550254240684, 8.418997907314417, 11.134901359391085, 13.37569154687467, 15.018093936365776, 16.133759281220204, 16.850068368555977, 17.27664527903997, 17.485965658314885, 17.51474296820566, 17.368057118367307, 17.020086377486383, 16.41078504186953, 15.442342839278826, 13.988581429744201, 11.946426332257493, 9.357329124161609, 6.537123752717, 4.005674531459343, 2.158047682214387, 1.0400635960283247, 0.45798066713390895, 0.187490302251553, 0.07222999163526458, 0.0264014348240802, 0.009210989021294662, 0.0030822185381885357, 0.0009933877701435124, 0.00030942470924470364, 0.0000933287884159681, 0.000027234236149288784, 7.646526114431791*^-6, 2.0432331675408647*^-6, 5.12866911596948*^-7, 1.2023406789574038*^-7, 2.6634064921996094*^-8, 5.738851087522064*^-9, 1.2466444420669685*^-9, 2.819572119145822*^-10, 6.804699383077724*^-11, 1.7830370087982567*^-11, 5.1335344210798085*^-12, 1.6367488564251597*^-12}","{17.437383994733036, 17.161389155995966, 16.648182287538503, 15.81256481649828, 14.534952887181536, 12.694692906194925, 10.267907232017233, 7.471954385120615, 4.786483386522205, 2.687989469351735, 1.341288616064975, 0.6073314760989851, 0.2543419238135061, 0.09988288666524214, 0.037126759756286376, 0.013147936675163768, 0.004459026749706694, 0.0014546027447528678, 0.0004581268374137997, 0.00013965989729572517, 0.00004122011648009127, 0.000011734316671917646, 3.1924250442327828*^-6, 8.192287904127839*^-7, 1.9641996018198034*^-7, 4.422897295767591*^-8, 9.580885229211559*^-9, 2.0675245509912855*^-9, 4.59931954515895*^-10, 1.0837953646136571*^-10, 2.7587561429690846*^-11, 7.689124097794751*^-12, 2.3680478360551164*^-12, 8.102604419549381*^-13, 3.085771352283964*^-13, 1.3047739728421184*^-13, 6.078385248892792*^-14, 3.075458046426642*^-14, 1.6508703779128385*^-14, 9.046821086128026*^-15, 4.728670569422234*^-15, 2.0200364720071858*^-15, 2.618129816610938*^-16, -8.663641228781923*^-16, -1.5698346378553898*^-15, -1.9985455602991732*^-15, -2.2553906145279003*^-15, -2.4042931282007847*^-15, -2.481619288217786*^-15, -2.5055653999080553*^-15, -2.481619288217786*^-15, -2.4042931282007752*^-15, -2.2553906145280786*^-15, -1.9985455602991464*^-15, -1.5698346378555744*^-15, -8.663641228781734*^-16, 2.618129816609313*^-16, 2.0200364720075676*^-15, 4.72867056942313*^-15, 9.046821086128455*^-15, 1.6508703779128568*^-14, 3.075458046426661*^-14, 6.07838524889286*^-14, 1.3047739728421265*^-13, 3.0857713522840265*^-13, 8.102604419549491*^-13, 2.3680478360551624*^-12, 7.689124097794872*^-12, 2.7587561429691418*^-11, 1.0837953646136728*^-10, 4.59931954515906*^-10, 2.0675245509912826*^-9, 9.580885229211627*^-9, 4.4228972957675815*^-8, 1.964199601819815*^-7, 8.192287904127966*^-7, 3.192425044232802*^-6, 0.000011734316671917812, 0.000041220116480091314, 0.0001396598972957264, 0.00045812683741380025, 0.0014546027447529045, 0.004459026749706765, 0.01314793667516405, 0.03712675975628645, 0.09988288666524286, 0.2543419238135061, 0.6073314760989891, 1.341288616064975, 2.687989469351743, 4.786483386522204, 7.471954385120615, 10.267907232017233, 12.694692906194975, 14.534952887181563, 15.812564816498304, 16.648182287538503, 17.161389155995966, 17.437383994733036, 17.524273794757896}","{2.4379423553098216, 2.7005097886640446, 3.1887486660290105, 3.9837125704071745, 5.1991674912317345, 6.949897109819186, 9.258617385993498, 11.918544439719927, 14.473364405247812, 16.469763187422522, 17.750940462095638, 18.44917127042726, 18.78492467398974, 18.931663552797126, 18.99071584819379, 19.011540872039692, 19.013976458319174, 19.000480599664087, 18.957829641156156, 18.84847982498385, 18.591242718298577, 18.037506716080202, 16.973921720887766, 15.216185892492806, 12.807894620691954, 10.12489500601379, 7.661759815957216, 5.718957468771399, 4.33592290423904, 3.414596315057871, 2.834938055685155, 2.5038964147164866, 2.3643469677840927, 2.391724234806814, 2.5908609831130023, 2.99668453047816, 3.6781445149645755, 4.739531703513832, 6.302029688008708, 8.433803338693114, 11.017575509732431, 13.665605614453634, 15.883532229160673, 17.399004244886648, 18.267343122102968, 18.70100214243394, 18.896177938113563, 18.976935248496947, 19.00719393619501, 19.01476022652102, 19.00719393619501, 18.976935248496943, 18.89617793811356, 18.70100214243394, 18.26734312210296, 17.399004244886633, 15.883532229160657, 13.665605614453595, 11.017575509732414, 8.433803338693082, 6.302029688008695, 4.7395317035138325, 3.678144514964577, 2.9966845304781518, 2.5908609831130027, 2.391724234806815, 2.3643469677840927, 2.5038964147164946, 2.8349380556851558, 3.4145963150578815, 4.335922904239053, 5.718957468771415, 7.661759815957235, 10.124895006013809, 12.807894620691972, 15.216185892492827, 16.973921720887784, 18.037506716080205, 18.59124271829858, 18.84847982498385, 18.957829641156156, 19.000480599664087, 19.013976458319174, 19.011540872039692, 18.99071584819379, 18.931663552797126, 18.78492467398974, 18.449171270427257, 17.750940462095638, 16.46976318742251, 14.473364405247814, 11.918544439719927, 9.258617385993498, 6.949897109819139, 5.199167491231708, 3.9837125704071523, 3.1887486660290105, 2.700509788664045, 2.4379423553098216, 2.355279824800316}"
0.089,"{1.6992010496432826*^-6, 3.433762811470811*^-6, 7.348772481106992*^-6, 0.000016587532338602672, 0.00003928867915119139, 0.00009703520904619814, 0.000247910329921367, 0.0006485075831982463, 0.001714475011074606, 0.0045083153908844495, 0.011581881398433852, 0.028569916789580856, 0.06679744396792994, 0.14713229153107565, 0.3054257615550711, 0.5994599326808592, 1.1147266887353275, 1.9606358396000276, 3.2428029782730565, 5.0031542295249265, 7.153665890686214, 9.469628306657658, 11.677922769242771, 13.575096566146502, 15.080512453753345, 16.211791895561735, 17.033317702882933, 17.61742557375453, 18.026081083957163, 18.306060671081624, 18.490076332551, 18.599500600179116, 18.646857740688656, 18.637502572492807, 18.570380938775195, 18.4378781334336, 18.224751640205103, 17.90615698357459, 17.44497355453299, 16.789314200857945, 15.872736744694363, 14.622596935927625, 12.984743425241616, 10.968766476260653, 8.696547666892801, 6.405150872269053, 4.365508071114805, 2.7622164077409783, 1.6348000383068968, 0.9119614963057023, 0.48168678976889595, 0.24096408899547267, 0.11384253038680286, 0.05065525310449097, 0.021259969969500817, 0.008487928527158848, 0.003271783480856607, 0.0012396102941096552, 0.0004697764650067905, 0.00018076907054198003, 0.0000714857168131132, 0.000029327223517930258, 0.000012574288473239142, 5.667627983470095*^-6, 2.6982420995767513*^-6, 1.3620810760740311*^-6, 7.313736383381027*^-7, 4.187774323430648*^-7, 2.561829907401723*^-7, 1.6762915457963007*^-7, 1.1736060227510561*^-7, 8.784917850092665*^-8, 7.015098366991138*^-8, 5.9511049541357605*^-8, 5.327270786285454*^-8, 4.983213758732165*^-8, 4.809502081587901*^-8, 4.7220240208553076*^-8, 4.65746566597332*^-8, 4.5814035515113965*^-8, 4.4929558451450546*^-8, 4.4144735943049036*^-8, 4.372220378524938*^-8, 4.381021689967773*^-8, 4.437779983298158*^-8, 4.522706391260391*^-8, 4.6087340245275645*^-8, 4.679263877476851*^-8, 4.7460037197727326*^-8, 4.854063561921049*^-8, 5.0742352941393184*^-8, 5.497632735574854*^-8, 6.24663033844545*^-8, 7.50884724170763*^-8, 9.604686490427956*^-8, 1.3118280361336521*^-7, 1.9163928707901377*^-7, 2.995469599607799*^-7, 5.0066227036689*^-7, 8.935277860786523*^-7}","{5.006622703668902*^-7, 2.995469599607773*^-7, 1.9163928707901385*^-7, 1.3118280361336476*^-7, 9.604686490427974*^-8, 7.508847241707629*^-8, 6.246630338445452*^-8, 5.497632735574866*^-8, 5.074235294139319*^-8, 4.8540635619210556*^-8, 4.7460037197727346*^-8, 4.679263877476859*^-8, 4.608734024527565*^-8, 4.522706391260395*^-8, 4.4377799832981605*^-8, 4.381021689967769*^-8, 4.37222037852494*^-8, 4.4144735943049036*^-8, 4.492955845145053*^-8, 4.581403551511401*^-8, 4.6574656659733205*^-8, 4.722024020855311*^-8, 4.80950208158791*^-8, 4.983213758732165*^-8, 5.327270786285468*^-8, 5.951104954135785*^-8, 7.015098366991146*^-8, 8.784917850092689*^-8, 1.1736060227510675*^-7, 1.6762915457963087*^-7, 2.5618299074017466*^-7, 4.187774323430681*^-7, 7.313736383381064*^-7, 1.362081076074038*^-6, 2.698242099576777*^-6, 5.667627983470162*^-6, 0.000012574288473239215, 0.000029327223517930424, 0.00007148571681311357, 0.00018076907054198087, 0.0004697764650067927, 0.0012396102941096775, 0.0032717834808566404, 0.008487928527158942, 0.021259969969501035, 0.05065525310449148, 0.11384253038680381, 0.24096408899547506, 0.48168678976889817, 0.9119614963057069, 1.6348000383069021, 2.762216407740995, 4.36550807111483, 6.405150872269083, 8.696547666892831, 10.968766476260681, 12.984743425241636, 14.622596935927653, 15.87273674469437, 16.789314200857948, 17.444973554532996, 17.90615698357459, 18.224751640205106, 18.4378781334336, 18.570380938775198, 18.637502572492807, 18.646857740688656, 18.599500600179116, 18.490076332551, 18.30606067108162, 18.02608108395716, 17.61742557375453, 17.03331770288293, 16.21179189556174, 15.08051245375334, 13.575096566146486, 11.677922769242757, 9.469628306657643, 7.153665890686192, 5.003154229524904, 3.24280297827304, 1.9606358396000154, 1.1147266887353204, 0.5994599326808538, 0.30542576155507056, 0.14713229153107496, 0.06679744396792965, 0.028569916789580686, 0.01158188139843383, 0.004508315390884433, 0.001714475011074598, 0.0006485075831982407, 0.00024791032992136524, 0.000097035209046197, 0.0000392886791511909, 0.000016587532338602513, 7.348772481106995*^-6, 3.4337628114707974*^-6, 1.699201049643274*^-6, 8.935277860786465*^-7}","{18.62178192959504, 18.534058490149825, 18.376799928918196, 18.13182489927075, 17.770513588813817, 17.25104093417026, 16.516388525296808, 15.496492378390787, 14.12108822917067, 12.351404117663193, 10.230082789527536, 7.921001471191436, 5.685401633572446, 3.777658179752843, 2.335452120205996, 1.3542207770942107, 0.7415918072469776, 0.38473281063076514, 0.1889033933583805, 0.08749691005228052, 0.03816297077960546, 0.015731900688585893, 0.006196097231269699, 0.002369877077420109, 0.0008963145287068249, 0.0003408903575522633, 0.00013221512492562305, 0.00005287975584873644, 0.00002199929723119136, 9.585190073862522*^-6, 4.397755649519003*^-6, 2.1341305445754516*^-6, 1.0993672073044022*^-6, 6.029393758979354*^-7, 3.528707101263476*^-7, 2.207428658376273*^-7, 1.4773456368815953*^-7, 1.057790910182313*^-7, 8.093180777178679*^-8, 6.598148478963945*^-8, 5.703668137851489*^-8, 5.1876041126682715*^-8, 4.9109338941024384*^-8, 4.7743664984913446*^-8, 4.700348893807294*^-8, 4.6340931133999824*^-8, 4.552494763626532*^-8, 4.46428680546323*^-8, 4.395297409609441*^-8, 4.369246859630095*^-8, 4.395297409609441*^-8, 4.464286805463227*^-8, 4.552494763626526*^-8, 4.6340931133999804*^-8, 4.700348893807291*^-8, 4.77436649849133*^-8, 4.9109338941024344*^-8, 5.187604112668252*^-8, 5.7036681378514894*^-8, 6.598148478963943*^-8, 8.093180777178676*^-8, 1.0577909101823144*^-7, 1.477345636881599*^-7, 2.2074286583762786*^-7, 3.5287071012635073*^-7, 6.029393758979396*^-7, 1.0993672073044136*^-6, 2.1341305445754664*^-6, 4.3977556495190525*^-6, 9.585190073862617*^-6, 0.000021999297231191652, 0.000052879755848736403, 0.00013221512492562354, 0.00034089035755226237, 0.0008963145287068285, 0.002369877077420132, 0.00619609723126973, 0.015731900688586035, 0.038162970779605544, 0.08749691005228104, 0.18890339335838077, 0.3847328106307704, 0.7415918072469851, 1.354220777094227, 2.3354521202059995, 3.777658179752854, 5.685401633572446, 7.9210014711914525, 10.230082789527536, 12.351404117663202, 14.12108822917067, 15.496492378390794, 16.516388525296808, 17.251040934170273, 17.770513588813824, 18.131824899270757, 18.376799928918196, 18.534058490149825, 18.62178192959504, 18.649963322328595}","{1.2686627411552698, 1.3494117124176765, 1.4941664287854353, 1.719660166811734, 2.05223030463135, 2.5303574121464814, 3.2064740968573893, 4.144930876934956, 5.4100241671995315, 7.036465935426815, 8.982654061746697, 11.092550929374864, 13.115256108717729, 14.797405663275049, 15.979261206460107, 16.611833699115667, 16.70145667893115, 16.251280677443436, 15.251294955390653, 13.724218201425938, 11.790061189997129, 9.678840569771861, 7.654859241185434, 5.912012144279623, 4.527616827265343, 3.486773030381515, 2.730741642321629, 2.193136989049583, 1.8169935332998604, 1.5592806506381076, 1.3898969207557428, 1.2891726229255944, 1.245580523320786, 1.2541919340768657, 1.315977130255627, 1.4379447960653446, 1.6341237672202034, 1.9273782409495623, 2.3518638330698605, 2.9553048367048307, 3.7987583560692766, 4.9488170497379755, 6.454608435499999, 8.305535688323877, 10.385381082865232, 12.467578146649918, 14.286927014499357, 15.645757697464786, 16.461968891347794, 16.731277093152034, 16.461968891347794, 15.645757697464775, 14.286927014499337, 12.467578146649894, 10.385381082865205, 8.305535688323852, 6.454608435499984, 4.948817049737949, 3.79875835606927, 2.9553048367048254, 2.3518638330698565, 1.9273782409495617, 1.634123767220203, 1.4379447960653422, 1.315977130255624, 1.2541919340768655, 1.2455805233207855, 1.2891726229255938, 1.3898969207557423, 1.559280650638112, 1.8169935332998626, 2.193136989049586, 2.7307416423216324, 3.4867730303815136, 4.527616827265349, 5.912012144279636, 7.654859241185449, 9.678840569771873, 11.79006118999715, 13.724218201425955, 15.251294955390668, 16.251280677443443, 16.70145667893115, 16.611833699115657, 15.979261206460105, 14.79740566327504, 13.115256108717729, 11.09255092937485, 8.982654061746697, 7.036465935426807, 5.4100241671995315, 4.14493087693495, 3.2064740968573893, 2.5303574121464694, 2.0522303046313435, 1.719660166811728, 1.4941664287854357, 1.3494117124176765, 1.2686627411552702, 1.2427218417611412}"
0.128,"{0.0002536331372195254, 0.0004149271144194977, 0.0007081689028138392, 0.0012582475870457177, 0.002321897749677841, 0.004438810978025059, 0.008766813788134145, 0.017834383864019122, 0.0372428090273455, 0.07951619458961393, 0.17269096187654662, 0.3786976820699137, 0.828707037887308, 1.7733366714116352, 3.5869576669043988, 6.537965086337778, 10.273756800014494, 13.788478642064696, 16.326970806708214, 17.866331650334153, 18.726974836684658, 19.201433188856726, 19.469566121041172, 19.627729716072228, 19.72552356939995, 19.788647866541215, 19.83082555520669, 19.859686197095282, 19.879650890931963, 19.89337177419226, 19.902471335758978, 19.907933376287822, 19.91031248434566, 19.90984169462866, 19.906475306053448, 19.899880601169336, 19.889375857461417, 19.873794401206624, 19.85122653190699, 19.818537368043298, 19.770446867835002, 19.697720114063916, 19.583512680150008, 19.395907118851966, 19.0729564715044, 18.495096143550594, 17.445946938337343, 15.603050607584086, 12.703796436167702, 8.997907699882216, 5.431643397848653, 2.861944764123171, 1.381997012331025, 0.6391103642067512, 0.29134783267037373, 0.13315127326150408, 0.06161764387739655, 0.029059270384363168, 0.01403177655770114, 0.006963418393682008, 0.003563077713363052, 0.0018853387847617598, 0.0010343724344757188, 0.0005898752833606377, 0.0003504518414406732, 0.00021736486355421447, 0.0001410163400278955, 0.00009585423594108749, 0.00006837090270103744, 0.00005124080383885928, 0.00004039402328294743, 0.00003352321389520718, 0.000029306293111097304, 0.000026995594101172986, 0.000026200461723717396, 0.000026776070205307556, 0.000028772418470461203, 0.00003241208070944855, 0.00003805186830103077, 0.00004601960923499368, 0.00005608799598783908, 0.00006638981857350228, 0.00007276468329735314, 0.00007137796024251787, 0.0000631480912722968, 0.00005256551496501371, 0.00004309796960899033, 0.0000359253705302716, 0.0000309961360106671, 0.00002793871826756216, 0.000026432522145113856, 0.0000263103638310421, 0.00002758393852826225, 0.000030472064537611738, 0.0000354680134703574, 0.00004347958331103195, 0.000056098262328415776, 0.00007610681478072097, 0.00010844354773600749, 0.0001620664157219661}","{0.00010844354773600762, 0.0000761068147807206, 0.00005609826232841579, 0.00004347958331103193, 0.000035468013470357445, 0.000030472064537611812, 0.000027583938528262288, 0.00002631036383104215, 0.000026432522145113913, 0.000027938718267562228, 0.000030996136010667124, 0.00003592537053027174, 0.000043097969608990345, 0.0000525655149650136, 0.000063148091272297, 0.00007137796024251805, 0.00007276468329735333, 0.00006638981857350221, 0.000056087995987839024, 0.000046019609234993564, 0.000038051868301030854, 0.0000324120807094486, 0.00002877241847046124, 0.00002677607020530761, 0.000026200461723717474, 0.00002699559410117308, 0.000029306293111097416, 0.000033523213895207316, 0.000040394023282947754, 0.00005124080383885958, 0.00006837090270103804, 0.00009585423594108814, 0.0001410163400278962, 0.00021736486355421566, 0.00035045184144067635, 0.000589875283360644, 0.0010343724344757256, 0.0018853387847617726, 0.0035630777133630696, 0.006963418393682042, 0.014031776557701216, 0.029059270384363605, 0.061617643877397106, 0.13315127326150547, 0.2913478326703768, 0.6391103642067566, 1.3819970123310406, 2.8619447641231965, 5.431643397848677, 8.99790769988226, 12.703796436167757, 15.603050607584155, 17.445946938337343, 18.495096143550633, 19.07295647150442, 19.39590711885198, 19.58351268015003, 19.69772011406392, 19.770446867835002, 19.8185373680433, 19.85122653190698, 19.873794401206617, 19.889375857461413, 19.899880601169336, 19.906475306053448, 19.909841694628653, 19.910312484345663, 19.907933376287822, 19.902471335758978, 19.893371774192257, 19.879650890931956, 19.859686197095282, 19.830825555206683, 19.788647866541215, 19.72552356939996, 19.627729716072228, 19.46956612104118, 19.201433188856722, 18.72697483668464, 17.866331650334175, 16.326970806708207, 13.788478642064675, 10.273756800014437, 6.537965086337731, 3.5869576669043917, 1.7733366714116385, 0.828707037887307, 0.378697682069912, 0.17269096187654664, 0.07951619458961383, 0.03724280902734539, 0.01783438386401904, 0.008766813788134112, 0.004438810978025025, 0.0023218977496778236, 0.0012582475870457095, 0.0007081689028138408, 0.00041492711441949704, 0.00025363313721952493, 0.0001620664157219656}","{19.90905147942254, 19.904661331881606, 19.89685928713309, 19.88482175501478, 19.86717129649554, 19.84165906268853, 19.804568664277177, 19.749567372775545, 19.665424144674947, 19.53137362875499, 19.307666518932972, 18.91696548461471, 18.21189173832255, 16.93730688987346, 14.757429577564139, 11.522164514986214, 7.738495806930474, 4.443908714318946, 2.2616042927530295, 1.072004686811645, 0.49215425898965337, 0.2242211515183143, 0.10281011223814937, 0.0478491028035482, 0.022733627630226266, 0.011073608353467216, 0.005549851070424733, 0.002870798528540834, 0.0015370340573307548, 0.0008539936500496785, 0.0004935831329729516, 0.00029741476927468895, 0.00018721565771109884, 0.00012333827441724253, 0.0000851812243355143, 0.00006175996445493366, 0.00004706769228109419, 0.0000377424924861361, 0.00003186875622291267, 0.000028349492590371842, 0.00002657368439029836, 0.0000262412929372224, 0.0000272760502418383, 0.000029787495672055353, 0.000034050135618963814, 0.000040440848979131624, 0.00004918802981581612, 0.0000596593161137267, 0.0000691969055681285, 0.00007324079910011655, 0.00006919690556812856, 0.000059659316113726686, 0.000049188029815815856, 0.00004044084897913155, 0.000034050135618963706, 0.000029787495672055268, 0.000027276050241838245, 0.00002624129293722233, 0.000026573684390298324, 0.00002834949259037182, 0.000031868756222912626, 0.000037742492486136066, 0.00004706769228109419, 0.00006175996445493371, 0.00008518122433551476, 0.000123338274417243, 0.00018721565771110014, 0.00029741476927469025, 0.000493583132972955, 0.0008539936500496832, 0.0015370340573307678, 0.0028707985285408274, 0.0055498510704247404, 0.011073608353467193, 0.022733627630226298, 0.04784910280354852, 0.10281011223814975, 0.22422115151831568, 0.4921542589896536, 1.072004686811653, 2.2616042927530358, 4.443908714318999, 7.73849580693051, 11.522164514986287, 14.757429577564118, 16.937306889873557, 18.211891738322574, 18.9169654846147, 19.307666518932976, 19.531373628754988, 19.665424144674937, 19.749567372775548, 19.804568664277177, 19.841659062688525, 19.86717129649553, 19.884821755014777, 19.89685928713309, 19.904661331881606, 19.909051479422544, 19.910468860906203}","{6.021846444492657*^-7, 6.305114357651124*^-7, 6.805601496557313*^-7, 7.570083103185585*^-7, 8.673244432255113*^-7, 1.0228809644711658*^-6, 1.2406922775238548*^-6, 1.5460508961112886*^-6, 1.976382787886985*^-6, 2.586472765471702*^-6, 3.4541826191619866*^-6, 4.681928673931686*^-6, 6.377454105501208*^-6, 8.570810950663022*^-6, 0.000011005476346685306, 0.000012895061439239141, 0.000013213320850970833, 0.000011749988599175667, 9.382253195473584*^-6, 7.057237451800546*^-6, 5.190684498677934*^-6, 3.817819240112299*^-6, 2.8424911536700817*^-6, 2.1564522741675545*^-6, 1.6733174794004961*^-6, 1.3311969752032875*^-6, 1.0875200294380478*^-6, 9.134466171889875*^-7, 7.895495175958915*^-7, 7.028067285800861*^-7, 6.445982588484075*^-7, 6.094100201741162*^-7, 5.940269438394622*^-7, 5.970736739678165*^-7, 6.188211023342286*^-7, 6.612243224767188*^-7, 7.281987339262817*^-7, 8.261834902406258*^-7, 9.6509228172298*^-7, 1.159816781862955*^-6, 1.432528399668885*^-6, 1.816093655718137*^-6, 2.3588591401052714*^-6, 3.1304452072198426*^-6, 4.225640476507433*^-6, 5.755202355672137*^-6, 7.791064028283168*^-6, 0.000010203741482405601, 0.000012394441270866107, 0.000013322586190501332, 0.000012394441271100914, 0.000010203741482955358, 7.79106402784569*^-6, 5.755202356310911*^-6, 4.225640476939526*^-6, 3.130445208249974*^-6, 2.358859142277971*^-6, 1.8160936553080587*^-6, 1.4325283989227464*^-6, 1.1598167822505864*^-6, 9.650922830702954*^-7, 8.261834899117487*^-7, 7.281987330493645*^-7, 6.612243223469404*^-7, 6.188211024182397*^-7, 5.970736741362789*^-7, 5.940269448482423*^-7, 6.094100197043746*^-7, 6.445982595037367*^-7, 7.028067270121205*^-7, 7.895495169715861*^-7, 9.134466156492863*^-7, 1.0875200280804196*^-6, 1.3311969755546897*^-6, 1.6733174815935462*^-6, 2.1564522740725318*^-6, 2.8424911544745377*^-6, 3.817819240004904*^-6, 5.19068449824131*^-6, 7.057237452432588*^-6, 9.382253195449505*^-6, 0.000011749988599473872, 0.000013213320850839294, 0.000012895061439250544, 0.00001100547634647341, 8.570810952184468*^-6, 6.377454106007598*^-6, 4.681928673223666*^-6, 3.454182619585207*^-6, 2.5864727647338423*^-6, 1.9763827865552367*^-6, 1.5460508965307308*^-6, 1.2406922776605462*^-6, 1.022880964542023*^-6, 8.673244422670261*^-7, 7.570083101498754*^-7, 6.805601495085295*^-7, 6.305114359504384*^-7, 6.021846448054936*^-7, 5.930146622558423*^-7}"
