0.05,"{4.513352435161325*^-12, 1.552686299615715*^-11, 5.7966009636502555*^-11, 2.317033632754258*^-10, 9.716959000868509*^-10, 4.163986120415551*^-9, 1.7710659686226392*^-8, 7.293135097205547*^-8, 2.868989603486712*^-7, 1.0775049113629777*^-6, 3.8894153260761604*^-6, 0.000013590072088753607, 0.00004615092994032831, 0.00015240818178990418, 0.0004885232325529048, 0.0015149136203102618, 0.004526915790589968, 0.012980172594071988, 0.03555219059677481, 0.0925553469029411, 0.22765721847702863, 0.524866342931229, 1.1218218705547278, 2.191233695923695, 3.8521893472461954, 6.033157194479359, 8.431126077610207, 10.668384550405493, 12.494256065077657, 13.839211132644104, 14.745277871522152, 15.285299973621257, 15.51810956725049, 15.472189525623698, 15.141784837371928, 14.48750749148012, 13.443008007331105, 11.938837926483986, 9.959944675085875, 7.632098226364898, 5.263313413701823, 3.2320148015019936, 1.7722960007241633, 0.8789795833143141, 0.40041787077349955, 0.16979232186270593, 0.06768425831058712, 0.025547108361228612, 0.00918118520679577, 0.003156680299485511, 0.0010429246215547013, 0.00033248968773082633, 0.0001026710065867239, 0.00003079834437452058, 8.985402014900849*^-6, 2.545452326021851*^-6, 6.965324424515426*^-7, 1.8271629207470604*^-7, 4.571568517671882*^-8, 1.0958859863785048*^-8, 2.562066568000975*^-9, 6.002669669861041*^-10, 1.4505559926893646*^-10, 3.705348768297949*^-11, 1.0187762645573398*^-11, 3.0483986477543087*^-12, 9.953847488707533*^-13, 3.513520620441262*^-13, 1.2997441666071883*^-13, 4.6448966037125703*^-14, 1.1859737307377774*^-14, -3.843468281511678*^-15, -1.163079475494376*^-14, -1.5801241113824358*^-14, -1.8155590727435696*^-14, -1.951516707479544*^-14, -2.0302479478238904*^-14, -2.0758163408398343*^-14, -2.102312087467373*^-14, -2.1178069153854923*^-14, -2.126785755041031*^-14, -2.131666090963929*^-14, -2.1336714865154302*^-14, -2.1332804523933168*^-14, -2.1304009294827725*^-14, -2.124336836313175*^-14, -2.1135335788057885*^-14, -2.0950084435745174*^-14, -2.063288752602034*^-14, -2.008621511205592*^-14, -1.9141471199294403*^-14, -1.751034980266838*^-14, -1.4672898646679075*^-14, -9.574774740587353*^-15, 1.7200453980723356*^-16, 2.039881075047083*^-14, 6.63287050826732*^-14, 1.8072667530728382*^-13, 4.935123354116174*^-13, 1.431918431212645*^-12}","{4.935123354151966*^-13, 1.8072667530363463*^-13, 6.63287050863034*^-14, 2.039881075275691*^-14, 1.7200453947800088*^-16, -9.574774742680564*^-15, -1.4672898643510006*^-14, -1.751034980848179*^-14, -1.914147120212739*^-14, -2.0086215112861152*^-14, -2.063288752766421*^-14, -2.0950084435830538*^-14, -2.113533578801278*^-14, -2.124336836281602*^-14, -2.130400929479174*^-14, -2.133280452404158*^-14, -2.1336714865109593*^-14, -2.1316660909543497*^-14, -2.126785755033969*^-14, -2.1178069153831172*^-14, -2.102312087462593*^-14, -2.0758163407731497*^-14, -2.0302479478470958*^-14, -1.9515167073454147*^-14, -1.8155590728094004*^-14, -1.5801241110350123*^-14, -1.1630794756503537*^-14, -3.8434682785762225*^-15, 1.1859737303980339*^-14, 4.6448966040293434*^-14, 1.2997441666656466*^-13, 3.5135206204033536*^-13, 9.953847488772013*^-13, 3.048398647755661*^-12, 1.0187762645585355*^-11, 3.7053487682982605*^-11, 1.450555992689408*^-10, 6.002669669860936*^-10, 2.5620665680009975*^-9, 1.0958859863785122*^-8, 4.5715685176719064*^-8, 1.8271629207471048*^-7, 6.965324424515525*^-7, 2.545452326021886*^-6, 8.985402014900962*^-6, 0.00003079834437452101, 0.00010267100658672511, 0.000332489687730832, 0.001042924621554711, 0.0031566802994855395, 0.009181185206795821, 0.025547108361228883, 0.06768425831058786, 0.16979232186270773, 0.40041787077350316, 0.878979583314322, 1.7722960007241746, 3.232014801502023, 5.263313413701839, 7.632098226364934, 9.959944675085895, 11.938837926483984, 13.443008007331105, 14.487507491480132, 15.14178483737193, 15.4721895256237, 15.51810956725049, 15.285299973621246, 14.74527787152215, 13.839211132644092, 12.494256065077645, 10.668384550405477, 8.43112607761019, 6.033157194479345, 3.8521893472461852, 2.1912336959236822, 1.121821870554721, 0.5248663429312258, 0.2276572184770267, 0.09255534690294016, 0.03555219059677444, 0.01298017259407183, 0.004526915790589912, 0.0015149136203102406, 0.0004885232325529042, 0.00015240818178990313, 0.00004615092994032791, 0.000013590072088753492, 3.889415326076144*^-6, 1.077504911362973*^-6, 2.868989603486687*^-7, 7.293135097205451*^-8, 1.7710659686226177*^-8, 4.163986120415486*^-9, 9.71695900086842*^-10, 2.3170336327541136*^-10, 5.7966009636499504*^-11, 1.552686299614795*^-11, 4.513352435157723*^-12, 1.4319184312240825*^-12}","{15.394941723062928, 14.962522556507672, 14.186442714361208, 12.995326961697863, 11.329480079428771, 9.211037239398841, 6.827782846027955, 4.532325029079279, 2.6775702847994114, 1.4175190353582414, 0.6822481802637764, 0.3030626050573029, 0.12577165643247923, 0.04919765195137146, 0.0182580108555783, 0.006462224563767189, 0.0021914735276682886, 0.0007151503245185954, 0.00022549376333908913, 0.00006894367379878435, 0.0000204900724580397, 5.9217031353033306*^-6, 1.6595241249955352*^-6, 4.481446598508147*^-7, 1.157461258756164*^-7, 2.851670163303739*^-8, 6.7616387366759305*^-9, 1.5767772886875021*^-9, 3.721075497751272*^-10, 9.13774237954012*^-11, 2.3881421964843037*^-11, 6.748153981835418*^-12, 2.0792158476689155*^-12, 6.980620129128902*^-13, 2.5153585378940893*^-13, 9.322069744716539*^-14, 3.160156321066123*^-14, 5.285018673974011*^-15, -7.027238951424749*^-15, -1.3303175183537385*^-14, -1.6735005291250617*^-14, -1.8693239650785938*^-14, -1.9826652330332424*^-14, -2.0482682121690874*^-14, -2.0862729183667124*^-14, -2.1084219729693214*^-14, -2.121372583953855*^-14, -2.128788671552641*^-14, -2.1326176686068962*^-14, -2.1338007379861365*^-14, -2.1326176686068962*^-14, -2.128788671552651*^-14, -2.1213725839537453*^-14, -2.1084219729694186*^-14, -2.0862729183667105*^-14, -2.0482682121690887*^-14, -1.9826652330332386*^-14, -1.869323965078564*^-14, -1.6735005291249806*^-14, -1.3303175183536584*^-14, -7.027238951424143*^-15, 5.285018673974614*^-15, 3.1601563210661116*^-14, 9.322069744716367*^-14, 2.515358537894175*^-13, 6.980620129128986*^-13, 2.0792158476689543*^-12, 6.748153981835518*^-12, 2.3881421964843518*^-11, 9.137742379540244*^-11, 3.72107549775136*^-10, 1.5767772886874986*^-9, 6.761638736675971*^-9, 2.8516701633037303*^-8, 1.1574612587561703*^-7, 4.4814465985082136*^-7, 1.6595241249955443*^-6, 5.921703135303412*^-6, 0.000020490072458039716, 0.00006894367379878496, 0.00022549376333908937, 0.0007151503245186135, 0.002191473527668323, 0.00646222456376733, 0.018258010855578332, 0.04919765195137179, 0.12577165643247923, 0.3030626050573051, 0.6822481802637764, 1.4175190353582456, 2.677570284799412, 4.5323250290792805, 6.827782846027955, 9.211037239398891, 11.329480079428805, 12.995326961697895, 14.186442714361212, 14.962522556507672, 15.39494172306293, 15.533344671810346}","{4.4647711190337, 4.884017193677192, 5.6364547648705505, 6.791284713016339, 8.406383718966076, 10.460290928494187, 12.770942539077927, 14.996472142243546, 16.794723969240565, 18.016388616869175, 18.729257667938786, 19.096882438775168, 19.268740878500687, 19.342879134487898, 19.372550363604084, 19.382991683759215, 19.384212086465176, 19.37744769614364, 19.3560380453474, 19.300923197631846, 19.169984007758874, 18.881843100312473, 18.30307718483835, 17.266244785191557, 15.655888326693582, 13.541360935090905, 11.21644310064659, 9.047339825212084, 7.277091131233893, 5.9731083844974515, 5.094643799666211, 4.571072774061857, 4.34535542428143, 4.389876571096109, 4.710215906878693, 5.344561537702889, 6.357241692819555, 7.81558917274485, 9.734197992971053, 11.991129595429861, 14.287752401848627, 16.257169990270178, 17.672419843300613, 18.538520736232467, 19.002497439992332, 19.226076130725488, 19.325003920731845, 19.365634599232003, 19.38081316320649, 19.384604776507203, 19.38081316320649, 19.365634599232003, 19.325003920731845, 19.226076130725488, 19.00249743999233, 18.538520736232464, 17.672419843300606, 16.257169990270146, 14.287752401848614, 11.991129595429829, 9.734197992971033, 7.81558917274485, 6.357241692819552, 5.344561537702875, 4.710215906878693, 4.389876571096108, 4.345355424281428, 4.571072774061868, 5.094643799666212, 5.973108384497465, 7.277091131233908, 9.047339825212097, 11.216443100646606, 13.541360935090921, 15.65588832669359, 17.26624478519157, 18.303077184838358, 18.88184310031248, 19.169984007758877, 19.30092319763185, 19.356038045347404, 19.37744769614364, 19.384212086465176, 19.382991683759215, 19.372550363604084, 19.342879134487895, 19.268740878500687, 19.09688243877517, 18.729257667938786, 18.01638861686917, 16.79472396924056, 14.996472142243546, 12.770942539077929, 10.460290928494132, 8.40638371896604, 6.791284713016309, 5.636454764870552, 4.884017193677192, 4.464771119033699, 4.330584437522326}"
0.089,"{1.5470489013475135*^-6, 3.1085763869515702*^-6, 6.585919206176873*^-6, 0.000014636338647939305, 0.00003389605220894708, 0.00008112237194506112, 0.00019855503712337726, 0.0004908015524206324, 0.0012078905470578928, 0.002917095224657922, 0.0068275164991642235, 0.015360856189535073, 0.03312180481478611, 0.06852526389760784, 0.1364272466238698, 0.26202658200702084, 0.48577670256056177, 0.8676024388933472, 1.4859489335263858, 2.424092088339433, 3.737568276933792, 5.41021677666706, 7.328840913480745, 9.308779431447727, 11.162564085117376, 12.762158834186188, 14.057457812441514, 15.057417525411395, 15.800473639816461, 16.331885465266637, 16.69159658930159, 16.9095705446188, 17.004868991538107, 16.985996719404408, 16.851262265606813, 16.58869657035673, 16.17561538876373, 15.578506119481473, 14.754850926697356, 13.659830623816587, 12.261792974366415, 10.568191664493265, 8.654336180524682, 6.672559585531989, 4.817776472830794, 3.257112799253928, 2.071364901896292, 1.24823895089298, 0.7182256055136212, 0.3970155276725561, 0.21162208107540695, 0.10889109224224008, 0.0540164897054671, 0.02575893628747459, 0.01177775216645751, 0.005163407295437302, 0.0021806448702444883, 0.0008959037318644751, 0.00036290539159705086, 0.00014707419500167493, 0.00006046217703794985, 0.000025514928499844542, 0.000011160472414905948, 5.0992063099857695*^-6, 2.4484564391883073*^-6, 1.2413834982354529*^-6, 6.669700879636977*^-7, 3.8072689007728105*^-7, 2.3126387585005987*^-7, 1.495506842658223*^-7, 1.0286967471695585*^-7, 7.508282706694406*^-8, 5.789414528799862*^-8, 4.684707756764961*^-8, 3.943146014312265*^-8, 3.417024122251108*^-8, 3.018262704864759*^-8, 2.6977123026208798*^-8, 2.4332923884551103*^-8, 2.2196597128697594*^-8, 2.0587174329901995*^-8, 1.9533632394858897*^-8, 1.9052417466913943*^-8, 1.9148751258329642*^-8, 1.9821739426772915*^-8, 2.1063125037190072*^-8, 2.2851721398424663*^-8, 2.5157568133829416*^-8, 2.79767934538514*^-8, 3.140722005253129*^-8, 3.5748369528428345*^-8, 4.160613038430577*^-8, 5.002929539559958*^-8, 6.277380096068742*^-8, 8.286292181658113*^-8, 1.1575087167547927*^-7, 1.717449424337147*^-7, 2.711782597754906*^-7, 4.558306689583302*^-7, 8.150101177540722*^-7}","{4.5583066895833616*^-7, 2.711782597754922*^-7, 1.7174494243371756*^-7, 1.1575087167548087*^-7, 8.286292181658233*^-8, 6.277380096068826*^-8, 5.002929539560051*^-8, 4.1606130384306766*^-8, 3.574836952842881*^-8, 3.140722005253159*^-8, 2.7976793453851747*^-8, 2.515756813382955*^-8, 2.2851721398424673*^-8, 2.1063125037189992*^-8, 1.9821739426772753*^-8, 1.914875125832962*^-8, 1.9052417466914053*^-8, 1.9533632394859526*^-8, 2.058717432990237*^-8, 2.2196597128697697*^-8, 2.4332923884551175*^-8, 2.6977123026210326*^-8, 3.0182627048648255*^-8, 3.417024122251276*^-8, 3.943146014312422*^-8, 4.6847077567651396*^-8, 5.7894145287998956*^-8, 7.508282706694649*^-8, 1.0286967471696019*^-7, 1.495506842658282*^-7, 2.3126387585006688*^-7, 3.807268900773009*^-7, 6.669700879637387*^-7, 1.2413834982354798*^-6, 2.4484564391883653*^-6, 5.099206309985868*^-6, 0.000011160472414906327, 0.000025514928499845708, 0.000060462177037951734, 0.0001470741950016796, 0.0003629053915970613, 0.0008959037318645085, 0.0021806448702445707, 0.005163407295437486, 0.01177775216645779, 0.025758936287475564, 0.05401648970546942, 0.10889109224224351, 0.21162208107540714, 0.3970155276725643, 0.7182256055136491, 1.2482389508930023, 2.071364901896297, 3.2571127992539615, 4.81777647283089, 6.672559585532085, 8.654336180524707, 10.56819166449344, 12.261792974366578, 13.659830623816738, 14.75485092669752, 15.57850611948129, 16.17561538876383, 16.588696570357097, 16.85126226560717, 16.985996719404707, 17.004868991537702, 16.909570544618663, 16.691596589301835, 16.331885465266584, 15.800473639816365, 15.057417525411513, 14.05745781244178, 12.762158834186268, 11.162564085117515, 9.308779431447807, 7.328840913480874, 5.4102167766671485, 3.737568276933836, 2.424092088339456, 1.4859489335263751, 0.8676024388933312, 0.4857767025605695, 0.2620265820070257, 0.13642724662387143, 0.06852526389760853, 0.033121804814786805, 0.01536085618953524, 0.006827516499164296, 0.0029170952246579387, 0.0012078905470579023, 0.0004908015524206305, 0.0001985550371233782, 0.00008112237194506115, 0.00003389605220894749, 0.000014636338647939342, 6.585919206176968*^-6, 3.1085763869515935*^-6, 1.5470489013475277*^-6, 8.150101177540766*^-7}","{16.954334989250068, 16.77883889981188, 16.46916355478382, 15.998976834924497, 15.331395332879339, 14.422036992502445, 13.228219060251462, 11.728008626752864, 9.948660020592946, 7.991947957727616, 6.0306315218273525, 4.258793099786665, 2.819131272435352, 1.7594031941999342, 1.0431972102354707, 0.5919358778894979, 0.32317161364844543, 0.170248405179302, 0.08656116260615361, 0.04239336979842016, 0.01993896711348905, 0.008987997233990987, 0.003888552080715014, 0.0016250833188656466, 0.0006634501569199564, 0.0002683538563672438, 0.0001091160605428618, 0.00004519573779340447, 0.00001928313194516474, 8.551496305546854*^-6, 3.969996957500093*^-6, 1.940224915551081*^-6, 1.0025591999368232*^-6, 5.495108410249341*^-7, 3.202034688215392*^-7, 1.9860311605849442*^-7, 1.3112284587418848*^-7, 9.20278047201072*^-8, 6.845073545510613*^-8, 5.368182337878149*^-8, 4.406032161407214*^-8, 3.749149105727566*^-8, 3.273050424937373*^-8, 2.904271060409362*^-8, 2.6038445403462993*^-8, 2.3564152649301497*^-8, 2.1599983574458475*^-8, 2.0173116813650388*^-8, 1.9309211635677308*^-8, 1.9020297270706578*^-8, 1.9309211635677778*^-8, 2.0173116813650216*^-8, 2.1599983574458085*^-8, 2.3564152649301242*^-8, 2.6038445403463036*^-8, 2.9042710604093192*^-8, 3.2730504249373366*^-8, 3.749149105727579*^-8, 4.40603216140715*^-8, 5.3681823378781173*^-8, 6.845073545510555*^-8, 9.202780472010503*^-8, 1.3112284587418705*^-7, 1.986031160584958*^-7, 3.202034688215431*^-7, 5.495108410249352*^-7, 1.002559199936791*^-6, 1.940224915551031*^-6, 3.969996957500128*^-6, 8.551496305546805*^-6, 0.000019283131945164604, 0.00004519573779340399, 0.00010911606054286184, 0.00026835385636724067, 0.0006634501569199589, 0.0016250833188656618, 0.00388855208071503, 0.008987997233991067, 0.01993896711348912, 0.04239336979842037, 0.08656116260615208, 0.17024840517929976, 0.3231716136484507, 0.5919358778895113, 1.0431972102354612, 1.7594031941999382, 2.819131272435382, 4.258793099786658, 6.030631521827345, 7.991947957727583, 9.94866002059295, 11.728008626752812, 13.228219060251407, 14.422036992502452, 15.331395332879397, 15.99897683492458, 16.46916355478385, 16.778838899811852, 16.95433498925007, 17.01113899253788}","{2.918789534766182, 3.086973647426073, 3.383745580007009, 3.8343380256316273, 4.474091595766315, 5.345523469656849, 6.4894978863996915, 7.926933847117283, 9.631472747895247, 11.505035870538816, 13.38090204022781, 15.070752958019918, 16.4334215790233, 17.41507581195645, 18.036373353038986, 18.34846921791269, 18.391608203234266, 18.172241089250754, 17.6598541874187, 16.803119240421665, 15.565877669600413, 13.97340162901102, 12.139588814066746, 10.244297958360116, 8.46865815731184, 6.9360765092230245, 5.6948885173221235, 4.736645462178659, 4.024567713418128, 3.515303200689158, 3.1705809094407202, 2.961688917857621, 2.870360951675479, 2.888446943467981, 3.017567814296497, 3.269193361656505, 3.6650610371436008, 4.237282749874747, 5.026593391232916, 6.075915339522777, 7.415507970786332, 9.038047981196138, 10.870946587544399, 12.767309621059685, 14.538489049904937, 16.020741242392617, 17.130013903037483, 17.866262133491414, 18.275745149161487, 18.40590405437652, 18.2757451491619, 17.866262133491237, 17.13001390303719, 16.020741242392372, 14.538489049904912, 12.76730962105958, 10.87094658754422, 9.038047981196108, 7.41550797078629, 6.075915339522705, 5.026593391232851, 4.23728274987463, 3.6650610371435666, 3.269193361656516, 3.0175678142964606, 2.8884469434679363, 2.8703609516761075, 2.9616889178578454, 3.1705809094407087, 3.515303200689119, 4.024567713418055, 4.736645462178622, 5.694888517322114, 6.936076509222941, 8.468658157311863, 10.244297958360086, 12.139588814066826, 13.97340162901103, 15.565877669600525, 16.803119240421704, 17.659854187418336, 18.17224108925029, 18.39160820323428, 18.348469217912797, 18.03637335303896, 17.415075811956424, 16.433421579023474, 15.070752958019877, 13.380902040227799, 11.505035870538753, 9.631472747895279, 7.926933847117221, 6.489497886399713, 5.345523469656821, 4.47409159576631, 3.8343380256316113, 3.383745580007017, 3.086973647426068, 2.9187895347662534, 2.864352178620436}"
0.128,"{0.00023909324314785998, 0.0003900888756997879, 0.0006626281055939124, 0.0011688886395569479, 0.0021349051464139034, 0.004023222583278581, 0.00779069128731175, 0.015425924941243918, 0.03104632307290112, 0.06304807650657429, 0.12803052064084733, 0.25712551745242873, 0.5040680620569898, 0.950576685366668, 1.6988475491541262, 2.8398410318218357, 4.401084829060769, 6.305921365261945, 8.38362869785203, 10.431755182720552, 12.286508792379033, 13.858357570003491, 15.127235355701844, 16.117724183190653, 16.874091733689966, 17.44364294780073, 17.868424460267452, 18.182430187177264, 18.411618622323306, 18.575025234552196, 18.686084533755032, 18.753782144088348, 18.78351156200497, 18.777616903166482, 18.735634669835093, 18.654245682398127, 18.526934713383994, 18.343343930708624, 18.08831244236907, 17.74064501157701, 17.27179897287858, 16.64500421719922, 15.815942777339329, 14.737037918439801, 13.368268537172026, 11.696881804523644, 9.763828342823864, 7.6845588888761815, 5.641935856154991, 3.836400700597706, 2.412269733551726, 1.4095181531953445, 0.7734507989958237, 0.40419354039311156, 0.2042062052980528, 0.10116852751044252, 0.04976334662511451, 0.024555718900247766, 0.012258398889886139, 0.006233332535873854, 0.003246653945156474, 0.0017401517323208221, 0.0009635169399207275, 0.0005529519839127072, 0.00032983928947309747, 0.00020500384678549572, 0.000133035684682859, 0.00009029714057750152, 0.00006419225262162169, 0.00004784504283175903, 0.00003741108712853313, 0.00003069200039257985, 0.000026406227187379224, 0.000023796547803462975, 0.0000224130423353367, 0.00002198773473943032, 0.00002235525658367389, 0.00002339295196828378, 0.000024965303727264472, 0.00002686983017956867, 0.000028800255635163268, 0.00003036223113699446, 0.00003117102634594027, 0.00003100384564198407, 0.00002990806976290461, 0.000028177138503162086, 0.000026214704397296212, 0.00002439235815149967, 0.000022980076029591097, 0.000022152499336191685, 0.00002203465968505224, 0.000022757259289733923, 0.000024512662738020426, 0.000027619085126876215, 0.000032611618892861645, 0.00004039172538376684, 0.0000524907054723397, 0.00007155093216033016, 0.00010222686125633918, 0.00015290920270434616}","{0.00010222686125633903, 0.00007155093216032936, 0.000052490705472339164, 0.000040391725383766285, 0.000032611618892861455, 0.000027619085126876337, 0.00002451266273802036, 0.000022757259289733865, 0.00002203465968505209, 0.00002215249933619156, 0.00002298007602959106, 0.000024392358151499776, 0.00002621470439729579, 0.000028177138503162052, 0.000029908069762904606, 0.00003100384564198409, 0.00003117102634594042, 0.00003036223113699419, 0.000028800255635163163, 0.000026869830179568546, 0.00002496530372726451, 0.000023392951968283475, 0.00002235525658367375, 0.00002198773473942986, 0.000022413042335336514, 0.00002379654780346257, 0.000026406227187378872, 0.0000306920003925798, 0.00003741108712853335, 0.000047845042831758946, 0.00006419225262162189, 0.00009029714057750036, 0.00013303568468285896, 0.00020500384678549385, 0.00032983928947309535, 0.0005529519839127016, 0.0009635169399207294, 0.0017401517323208373, 0.0032466539451564964, 0.006233332535873853, 0.01225839888988615, 0.024555718900248293, 0.04976334662511477, 0.10116852751044361, 0.20420620529805444, 0.40419354039311034, 0.7734507989958288, 1.4095181531953576, 2.4122697335517427, 3.8364007005977045, 5.641935856154932, 7.684558888876144, 9.763828342823807, 11.696881804523683, 13.368268537171941, 14.737037918439645, 15.815942777339254, 16.64500421719904, 17.271798972878514, 17.740645011576927, 18.088312442368906, 18.34334393070846, 18.526934713383923, 18.654245682398315, 18.73563466983513, 18.777616903166606, 18.783511562004858, 18.753782144088532, 18.686084533754922, 18.575025234552182, 18.411618622323125, 18.182430187177232, 17.8684244602676, 17.4436429478009, 16.874091733690012, 16.117724183190823, 15.127235355701815, 13.858357570003538, 12.286508792378948, 10.431755182720487, 8.383628697851968, 6.305921365261923, 4.401084829060699, 2.8398410318218, 1.6988475491541133, 0.9505766853666568, 0.5040680620569927, 0.25712551745242573, 0.12803052064084647, 0.06304807650657424, 0.031046323072900988, 0.01542592494124376, 0.007790691287311673, 0.004023222583278494, 0.0021349051464138766, 0.0011688886395569483, 0.0006626281055939152, 0.0003900888756997856, 0.00023909324314785822, 0.0001529092027043447}","{18.76773570787238, 18.71313464527957, 18.61733567295382, 18.472630099814896, 18.26718090943304, 17.983962648560865, 17.59947048891225, 17.0824709306537, 16.393476413949255, 15.486348978541667, 14.314417905778106, 12.84410961381823, 11.077537121686044, 9.079048159576747, 6.989383594269425, 5.004785913342254, 3.3150265438044078, 2.032344512775783, 1.1612962916966925, 0.6259197840240373, 0.3228955922243718, 0.1618283834351567, 0.07988019636133915, 0.03929229985229856, 0.01944735797424795, 0.009761357702172117, 0.005000653873170283, 0.0026283443409131587, 0.0014235302737182361, 0.0007973989417483751, 0.0004634166276189275, 0.00028017231544883424, 0.00017662040584911161, 0.00011632432353577603, 0.00008017111395407541, 0.00005789409362103109, 0.000043843510652892476, 0.00003483600095572813, 0.00002903860973318099, 0.0000253771645826785, 0.000023215223110380252, 0.000022174466351672816, 0.000022028553157448642, 0.00002263258174984047, 0.000023865799600763144, 0.0000255760676866241, 0.00002752865645997691, 0.00002938242909624991, 0.00003073132545835762, 0.00003122737668325453, 0.000030731325458357416, 0.000029382429096249744, 0.000027528656459976796, 0.000025576067686624243, 0.000023865799600763002, 0.000022632581749840333, 0.00002202855315744857, 0.000022174466351672548, 0.00002321522311038018, 0.000025377164582678453, 0.000029038609733180824, 0.000034836000955727864, 0.000043843510652892435, 0.00005789409362103188, 0.00008017111395407647, 0.0001163243235357778, 0.0001766204058491122, 0.0002801723154488404, 0.0004634166276189304, 0.0007973989417483817, 0.0014235302737182433, 0.002628344340913162, 0.005000653873170363, 0.009761357702172232, 0.019447357974248087, 0.03929229985229945, 0.0798801963613394, 0.16182838343515918, 0.32289559222437075, 0.6259197840240401, 1.1612962916966942, 2.032344512775809, 3.3150265438043998, 5.004785913342285, 6.9893835942694125, 9.079048159576729, 11.077537121686227, 12.844109613818198, 14.314417905778082, 15.486348978541717, 16.393476413949294, 17.08247093065373, 17.59947048891223, 17.983962648560784, 18.267180909433048, 18.47263009981507, 18.617335672953928, 18.713134645279606, 18.767735707872383, 18.78547079146175}","{1.1229072664859396, 1.1725668827628366, 1.259657334980328, 1.3911071460927926, 1.5775022238437473, 1.8339411823544935, 2.180977498680092, 2.645268599273884, 3.259054947421003, 4.056738631651631, 5.065730068277083, 6.288255017695937, 7.673407744548573, 9.088047974203873, 10.310737074898732, 11.079687792750814, 11.19683057319944, 10.629732692651347, 9.529855053281592, 8.150973570865863, 6.736562004776945, 5.450625184603093, 4.368730670047789, 3.502888998677392, 2.831542587022455, 2.3212198763659675, 1.9383652992347842, 1.6543051353119376, 1.446490186268158, 1.298105014991097, 1.1971631362033741, 1.1355994773647398, 1.1085563160687466, 1.113918703758473, 1.1521049978816909, 1.2261086228132743, 1.3417921246016982, 1.508436837243759, 1.7395320968916963, 2.0537145916665414, 2.475581439170704, 3.0357015279038344, 3.768420594882315, 4.704993905575903, 5.8587169667205, 7.1999072783943925, 8.625317768241334, 9.940805895183335, 10.888655494341968, 11.236307894201106, 10.888655494341899, 9.940805895183274, 8.625317768241306, 7.1999072783944325, 5.85871696672045, 4.704993905575866, 3.7684205948823024, 3.0357015279037998, 2.475581439170692, 2.0537145916665387, 1.7395320968916834, 1.5084368372437535, 1.3417921246016986, 1.2261086228132838, 1.1521049978816946, 1.1139187037584821, 1.1085563160687466, 1.135599477364758, 1.1971631362033743, 1.2981050149911038, 1.4464901862681514, 1.6543051353119427, 1.9383652992348053, 2.321219876365997, 2.831542587022466, 3.5028889986774585, 4.368730670047799, 5.45062518460316, 6.736562004776932, 8.150973570865881, 9.529855053281603, 10.629732692651421, 11.196830573199371, 11.079687792750754, 10.31073707489868, 9.08804797420383, 7.673407744548681, 6.2882550176959, 5.065730068277078, 4.056738631651641, 3.2590549474210118, 2.6452685992738876, 2.180977498680083, 1.8339411823544756, 1.577502223843745, 1.3911071460927984, 1.2596573349803348, 1.172566882762839, 1.122907266485939, 1.1067739614256313}"
