0.05,"{4.44650390596413*^-12, 1.5217250892024473*^-11, 5.656661452016608*^-11, 2.249171299618654*^-10, 9.3662524887379*^-10, 3.9785254523015206*^-9, 1.6756890881705563*^-8, 6.836215914239134*^-8, 2.6691926370290366*^-7, 9.974146111838806*^-7, 3.5897596703907663*^-6, 0.000012524100609055316, 0.000042500964971250614, 0.00014031189232873817, 0.00044969550969019474, 0.0013944488723103008, 0.004166918119575576, 0.011948271161910494, 0.03272872724181656, 0.08522411193923116, 0.20973737733602732, 0.48412472951649244, 1.0372107057892703, 2.034657486122482, 3.6009263557903073, 5.689762915045154, 8.029712793206668, 10.254872893793959, 12.101753334910931, 13.480340573380177, 14.41789772617095, 14.980110380174436, 15.223280614684505, 15.175279018959875, 14.830447194327895, 14.150438689393786, 13.07261086424551, 11.536963998604994, 9.545802745125096, 7.24490363540629, 4.948213068348502, 3.0136538931138808, 1.642893683858887, 0.8118965995485509, 0.3691531978724881, 0.15639124590235653, 0.06231688390247238, 0.023517296872227925, 0.008451180061073304, 0.002905644318450207, 0.0009600006500820429, 0.00030607216218995575, 0.00009452917648297755, 0.000028367545711156823, 8.283820823353521*^-6, 2.351185561764167*^-6, 6.456758833627024*^-7, 1.703716610102975*^-7, 4.297883103020045*^-8, 1.0402911236711866*^-8, 2.45555466257758*^-9, 5.800822503626982*^-10, 1.4107989867679633*^-10, 3.621252501233817*^-11, 9.999475634070853*^-12, 3.0111182669692645*^-12, 9.976957690009381*^-13, 3.6553832734581936*^-13, 1.4824173694435026*^-13, 6.63168662493122*^-14, 3.244093543905039*^-14, 1.7100358979585933*^-14, 9.526345951473526*^-15, 5.500178511411258*^-15, 3.250939135487356*^-15, 1.966846586846803*^-15, 1.2305120663779936*^-15, 8.072718082176487*^-16, 5.6221509550219525*^-16, 4.192380193426348*^-16, 3.3648557598424605*^-16, 2.915324424844713*^-16, 2.730651632320057*^-16, 2.7666592433264666*^-16, 3.031843676106765*^-16, 3.590492819995639*^-16, 4.586470876561714*^-16, 6.296915518257124*^-16, 9.23402662234335*^-16, 1.4321570781318077*^-15, 2.3183637831719736*^-15, 3.864711062812278*^-15, 6.585624254307023*^-15, 1.1521457192972703*^-14, 2.1017904857749926*^-14, 4.079731661339136*^-14, 8.580650449212043*^-14, 1.980489656471328*^-13, 5.050947237962498*^-13, 1.4260278335566064*^-12}","{5.050947237964876*^-13, 1.980489656477951*^-13, 8.580650449199835*^-14, 4.0797316612870516*^-14, 2.1017904857604428*^-14, 1.1521457193232877*^-14, 6.585624254644259*^-15, 3.864711062889437*^-15, 2.3183637831793565*^-15, 1.4321570780457587*^-15, 9.23402662251475*^-16, 6.296915518279567*^-16, 4.586470876577214*^-16, 3.5904928198482913*^-16, 3.031843676118443*^-16, 2.766659243268995*^-16, 2.7306516323832416*^-16, 2.9153244247404044*^-16, 3.3648557598021773*^-16, 4.192380193362801*^-16, 5.62215095560688*^-16, 8.072718082333471*^-16, 1.2305120664816517*^-15, 1.966846586906923*^-15, 3.250939135761578*^-15, 5.500178511778765*^-15, 9.52634595190948*^-15, 1.710035897997723*^-14, 3.24409354385712*^-14, 6.631686624880576*^-14, 1.482417369440443*^-13, 3.6553832734636755*^-13, 9.976957690011574*^-13, 3.01111826696991*^-12, 9.99947563407121*^-12, 3.621252501234037*^-11, 1.4107989867679768*^-10, 5.800822503627051*^-10, 2.4555546625775998*^-9, 1.040291123671196*^-8, 4.2978831030200754*^-8, 1.7037166101030188*^-7, 6.456758833627123*^-7, 2.351185561764203*^-6, 8.283820823353638*^-6, 0.000028367545711157257, 0.0000945291764829788, 0.0003060721621899614, 0.0009600006500820529, 0.0029056443184502373, 0.008451180061073362, 0.023517296872228206, 0.062316883902473155, 0.15639124590235837, 0.36915319787249196, 0.8118965995485586, 1.6428936838589003, 3.013653893113912, 4.9482130683485215, 7.244903635406331, 9.545802745125123, 11.536963998605, 13.072610864245519, 14.150438689393807, 14.8304471943279, 15.17527901895988, 15.22328061468451, 14.980110380174429, 14.417897726170954, 13.480340573380168, 12.101753334910923, 10.254872893793948, 8.029712793206656, 5.6897629150451445, 3.600926355790301, 2.0346574861224718, 1.037210705789265, 0.48412472951648994, 0.20973737733602577, 0.08522411193923037, 0.03272872724181626, 0.011948271161910363, 0.004166918119575531, 0.001394448872310283, 0.00044969550969019463, 0.00014031189232873738, 0.0000425009649712503, 0.000012524100609055225, 3.589759670390756*^-6, 9.974146111838772*^-7, 2.669192637029016*^-7, 6.836215914239052*^-8, 1.6756890881705365*^-8, 3.978525452301455*^-9, 9.366252488737723*^-10, 2.2491712996185903*^-10, 5.656661452016493*^-11, 1.5217250892025074*^-11, 4.4465039059643885*^-12, 1.4260278335555118*^-12}","{15.094571714461438, 14.643760677325755, 13.838793832461182, 12.613536240893005, 10.920330994984539, 8.80073915945774, 6.460079657594325, 4.248370952775814, 2.491103607248707, 1.3121556609174434, 0.6296851284218794, 0.2792911270632176, 0.11582468151388788, 0.04529294662124318, 0.016806868026251906, 0.005948353513131092, 0.0020171991646144027, 0.0006582971017676002, 0.0002075856297988268, 0.00006348270058707021, 0.000018877214138259468, 5.462043771216801*^-6, 1.5343578660559932*^-6, 4.1612217480226725*^-7, 1.0819648661462164*^-7, 2.6893612957456597*^-8, 6.439731807697501*^-9, 1.5156814462768122*^-9, 3.6043887364874774*^-10, 8.90289487531565*^-11, 2.3372350809822142*^-11, 6.634620321420007*^-12, 2.060935133585171*^-12, 7.058844690543966*^-13, 2.675524605959795*^-13, 1.121818560027472*^-13, 5.1768146015342274*^-14, 2.6012289651456304*^-14, 1.3998799451208605*^-14, 7.90758609177831*^-15, 4.605114578855635*^-15, 2.741491205798512*^-15, 1.6748034510432016*^-15, 1.0628696142855402*^-15, 7.104703137644771*^-16, 5.058090801955258*^-16, 3.863674859863386*^-16, 3.180345520788115*^-16, 2.8276924924547214*^-16, 2.718749961748207*^-16, 2.827692492454722*^-16, 3.180345520788126*^-16, 3.8636748598633854*^-16, 5.058090801955275*^-16, 7.104703137644769*^-16, 1.0628696142855434*^-15, 1.6748034510432067*^-15, 2.7414912057985155*^-15, 4.605114578855629*^-15, 7.907586091778315*^-15, 1.3998799451208595*^-14, 2.6012289651456424*^-14, 5.17681460153425*^-14, 1.1218185600274783*^-13, 2.6755246059598484*^-13, 7.058844690544046*^-13, 2.060935133585209*^-12, 6.634620321420101*^-12, 2.33723508098226*^-11, 8.902894875315763*^-11, 3.6043887364875585*^-10, 1.515681446276808*^-9, 6.439731807697534*^-9, 2.68936129574565*^-8, 1.0819648661462221*^-7, 4.1612217480227334*^-7, 1.5343578660560013*^-6, 5.462043771216875*^-6, 0.00001887721413825948, 0.00006348270058707076, 0.00020758562979882698, 0.0006582971017676165, 0.0020171991646144344, 0.005948353513131223, 0.01680686802625194, 0.04529294662124351, 0.11582468151388788, 0.2792911270632196, 0.6296851284218795, 1.3121556609174476, 2.491103607248707, 4.248370952775814, 6.460079657594324, 8.800739159457791, 10.920330994984575, 12.613536240893037, 13.838793832461182, 14.643760677325755, 15.094571714461438, 15.239210454931541}","{4.763228952223792, 5.200971807490769, 5.982604145721075, 7.172343775693655, 8.816466118642357, 10.874614886847365, 13.147422967354077, 15.29501825927524, 17.001345467426113, 18.14611717434797, 18.808801625586593, 19.14902967469853, 19.307728421102635, 19.376120595306784, 19.403480499780613, 19.41310687925022, 19.41423197620395, 19.407995700252272, 19.388255277506026, 19.337421562998426, 19.216561020346553, 18.950140678547616, 18.413091460122935, 17.44455991110735, 15.923694590896835, 13.895409636128742, 11.62329061609251, 9.462633814268921, 7.6692910374792485, 6.3306665048333794, 5.420287407580035, 4.874372263193009, 4.638251086019867, 4.684861203872295, 5.019696988863355, 5.67999329935851, 6.726576880429238, 8.217708170696158, 10.151149324072746, 12.385349597680673, 14.615463302615213, 16.49394304589084, 17.8249669792244, 18.63187333216005, 19.061776657214967, 19.268351530435368, 19.359634606179263, 19.397104053881648, 19.411098459403526, 19.414593997235272, 19.411098459403526, 19.397104053881648, 19.35963460617926, 19.268351530435364, 19.06177665721496, 18.631873332160044, 17.82496697922439, 16.493943045890813, 14.615463302615193, 12.385349597680635, 10.15114932407272, 8.21770817069615, 6.7265768804292305, 5.67999329935849, 5.01969698886335, 4.6848612038722885, 4.638251086019862, 4.874372263193016, 5.4202874075800285, 6.330666504833387, 7.669291037479257, 9.462633814268932, 11.62329061609252, 13.895409636128749, 15.923694590896842, 17.444559911107362, 18.413091460122942, 18.95014067854762, 19.216561020346557, 19.337421562998426, 19.388255277506026, 19.407995700252272, 19.41423197620395, 19.41310687925022, 19.403480499780613, 19.376120595306784, 19.307728421102635, 19.14902967469853, 18.808801625586593, 18.146117174347964, 17.001345467426113, 15.29501825927524, 13.147422967354077, 10.874614886847315, 8.816466118642321, 7.172343775693624, 5.982604145721075, 5.2009718074907685, 4.763228952223792, 4.6227830225091315}"
0.089,"{1.5231427175004164*^-6, 3.057816556645817*^-6, 6.4682228515728325*^-6, 0.000014340645341776135, 0.00003309968746692326, 0.00007885560740089735, 0.00019185960892420742, 0.00047073532318757144, 0.0011484101989724573, 0.002747133360864635, 0.006369211269915397, 0.014209284627418071, 0.030432446716426493, 0.06265738178771194, 0.12436492520256581, 0.23849442011741545, 0.4420565834387023, 0.7903662811094717, 1.3570723857708595, 2.2232045066689805, 3.448876125984028, 5.032092529416802, 6.879724631919685, 8.822742178945825, 10.676356813405496, 12.303259093513464, 13.639747380927284, 14.683408965976641, 15.465759349636192, 16.028880498034507, 16.41177693656032, 16.64448047946771, 16.746380486333358, 16.72619305801665, 16.58218161220757, 16.30210198466491, 15.862971797158487, 15.231440034029317, 14.36651379590573, 13.227637583910466, 11.79157784788474, 10.078358471361428, 8.176354926138051, 6.243875470726664, 4.468428778611033, 2.99876278720527, 1.8966504680586609, 1.1388245952816403, 0.6539557635189502, 0.3612586809444486, 0.19268524895961825, 0.09934624613724882, 0.04946033429005869, 0.023715770481556472, 0.010923721145821533, 0.00483167991981245, 0.002060207283687385, 0.0008543788059106222, 0.000348988699805543, 0.00014242081145161823, 0.00005887085665765927, 0.000024946494522888532, 0.000010944762820922875, 5.0111107953830745*^-6, 2.4093604456797157*^-6, 1.2223972455238194*^-6, 6.568324896863038*^-7, 3.7475917849179907*^-7, 2.273878585594169*^-7, 1.4677698770472966*^-7, 1.0069141302579992*^-7, 7.321876495173568*^-8, 5.617475205106247*^-8, 4.516345478899592*^-8, 3.7714836383573984*^-8, 3.2387000719839447*^-8, 2.833389017401319*^-8, 2.509253806036922*^-8, 2.245429392992642*^-8, 2.035799257440505*^-8, 1.8802498111701383*^-8, 1.7795549264127883*^-8, 1.7338540661165238*^-8, 1.7429883864570586*^-8, 1.8070035515273383*^-8, 1.9260323154186336*^-8, 2.0997110054290118*^-8, 2.3272419954620792*^-8, 2.6099687196875863*^-8, 2.9578184735107136*^-8, 3.3988892225048805*^-8, 3.990597280704293*^-8, 4.834316814531136*^-8, 6.102064559840395*^-8, 8.09170197690245*^-8, 1.1341329753799332*^-7, 1.6867659387057806*^-7, 2.6675103472993463*^-7, 4.4878747023354955*^-7, 8.02647726153774*^-7}","{4.487874702335498*^-7, 2.6675103472993246*^-7, 1.686765938705782*^-7, 1.134132975379929*^-7, 8.09170197690246*^-8, 6.102064559840384*^-8, 4.83431681453114*^-8, 3.9905972807043*^-8, 3.398889222504884*^-8, 2.9578184735107186*^-8, 2.6099687196875873*^-8, 2.327241995462085*^-8, 2.0997110054290145*^-8, 1.9260323154186362*^-8, 1.8070035515273376*^-8, 1.742988386457057*^-8, 1.7338540661165265*^-8, 1.7795549264127903*^-8, 1.880249811170139*^-8, 2.035799257440508*^-8, 2.245429392992647*^-8, 2.5092538060369266*^-8, 2.8333890174013253*^-8, 3.2387000719839466*^-8, 3.771483638357415*^-8, 4.5163454788996114*^-8, 5.6174752051062546*^-8, 7.321876495173597*^-8, 1.0069141302580098*^-7, 1.4677698770473067*^-7, 2.273878585594191*^-7, 3.747591784918024*^-7, 6.568324896863074*^-7, 1.2223972455238261*^-6, 2.4093604456797386*^-6, 5.011110795383135*^-6, 0.000010944762820922952, 0.000024946494522888684, 0.000058870856657659554, 0.00014242081145161904, 0.0003489886998055447, 0.0008543788059106364, 0.002060207283687404, 0.004831679919812495, 0.010923721145821637, 0.023715770481556694, 0.04946033429005906, 0.09934624613724972, 0.19268524895961917, 0.36125868094445046, 0.6539557635189523, 1.138824595281648, 1.896650468058673, 2.9987627872052878, 4.468428778611053, 6.243875470726694, 8.176354926138075, 10.078358471361469, 11.791577847884746, 13.227637583910463, 14.366513795905735, 15.231440034029312, 15.862971797158472, 16.302101984664912, 16.582181612207588, 16.726193058016648, 16.74638048633337, 16.644480479467703, 16.41177693656032, 16.028880498034482, 15.465759349636189, 14.683408965976627, 13.63974738092728, 12.303259093513466, 10.676356813405484, 8.82274217894581, 6.879724631919671, 5.032092529416793, 3.448876125984013, 2.2232045066689694, 1.3570723857708527, 0.7903662811094666, 0.4420565834386995, 0.23849442011741329, 0.12436492520256559, 0.0626573817877117, 0.030432446716426365, 0.014209284627418, 0.006369211269915385, 0.0027471333608646265, 0.0011484101989724512, 0.00047073532318756787, 0.00019185960892420601, 0.00007885560740089656, 0.000033099687466922896, 0.00001434064534177601, 6.468222851572834*^-6, 3.0578165566458034*^-6, 1.523142717500409*^-6, 8.02647726153769*^-7}","{16.692333594411174, 16.504852914998512, 16.174842368080704, 15.67575358550436, 14.9711941936184, 14.019048588871765, 12.782153303685957, 11.248513566180186, 9.458756550917922, 7.526304475780569, 5.625818151066177, 3.9395202046607802, 2.5902290865802438, 1.6087438615207375, 0.9509621151951809, 0.5387751229671494, 0.2940860247902292, 0.1550924626681979, 0.07905370151155973, 0.038880177548816966, 0.01839886861225436, 0.00835981913601546, 0.0036502590046655426, 0.0015402332019186955, 0.0006345522909437974, 0.0002587044306473627, 0.00010587373147632892, 0.00004407312967631313, 0.000018874642580259604, 8.392841570928175*^-6, 3.90344443182386*^-6, 1.9098090707276856*^-6, 9.873203610549147*^-7, 5.411068963395532*^-7, 3.150913805397331*^-7, 1.9517286349146358*^-7, 1.285894049729615*^-7, 8.997847064417004*^-8, 6.665006679524683*^-8, 5.198424726120624*^-8, 4.237159189230007*^-8, 3.5754657271957455*^-8, 3.092367003052243*^-8, 2.7177709717160784*^-8, 2.415120453836412*^-8, 2.1695932984766125*^-8, 1.9778933392068744*^-8, 1.8405694054083336*^-8, 1.7582192018207433*^-8, 1.7308100466163812*^-8, 1.7582192018207433*^-8, 1.840569405408333*^-8, 1.9778933392068734*^-8, 2.1695932984766142*^-8, 2.4151204538364124*^-8, 2.7177709717160757*^-8, 3.092367003052244*^-8, 3.5754657271957396*^-8, 4.237159189230009*^-8, 5.1984247261206194*^-8, 6.665006679524683*^-8, 8.997847064417009*^-8, 1.285894049729616*^-7, 1.9517286349146408*^-7, 3.15091380539736*^-7, 5.411068963395567*^-7, 9.87320361054925*^-7, 1.9098090707276966*^-6, 3.9034444318239035*^-6, 8.392841570928239*^-6, 0.000018874642580259845, 0.000044073129676313046, 0.0001058737314763293, 0.00025870443064736207, 0.0006345522909437995, 0.0015402332019187098, 0.0036502590046655578, 0.00835981913601553, 0.01839886861225438, 0.03888017754881719, 0.07905370151155983, 0.15509246266819998, 0.2940860247902321, 0.5387751229671558, 0.9509621151951818, 1.6087438615207432, 2.590229086580244, 3.939520204660791, 5.625818151066178, 7.5263044757805755, 9.458756550917915, 11.248513566180199, 12.782153303685957, 14.019048588871796, 14.97119419361842, 15.675753585504374, 16.174842368080704, 16.504852914998505, 16.69233359441117, 16.753088283607102}","{3.178647253429323, 3.3588138510636854, 3.6759489809618073, 4.155563032441007, 4.832622720848702, 5.74758543650582, 6.936126390497992, 8.409677718455999, 10.128973089657839, 11.984512501568698, 13.807388570226484, 15.420377319275424, 16.70144826499678, 17.613682162836778, 18.18650618102113, 18.472937790463234, 18.512460547814328, 18.31130889710928, 17.83978028885668, 17.046038637252888, 15.887857402904293, 14.376042651448374, 12.605004263074425, 10.739802850386825, 8.959359772911705, 7.396276847223556, 6.112065842952949, 5.1091721972343995, 4.3573619884493215, 3.8162157034664452, 3.4482585774938905, 3.224633532166952, 3.1267088037703195, 3.1461086961971976, 3.2845019768187904, 3.553654567058029, 3.9756506138361885, 4.582535731945345, 5.4136924913262465, 6.508065964401909, 7.887912938396423, 9.533821626851662, 11.360477739700018, 13.214916457495347, 14.915256508243798, 16.315304323012867, 17.34968779324729, 18.030014187259543, 18.406272191349117, 18.525554334327786, 18.40627219134912, 18.03001418725954, 17.349687793247274, 16.315304323012853, 14.915256508243779, 13.214916457495322, 11.360477739699995, 9.53382162685162, 7.88791293839641, 6.50806596440191, 5.413692491326241, 4.582535731945354, 3.9756506138362036, 3.553654567058024, 3.2845019768187758, 3.1461086961972047, 3.1267088037703177, 3.2246335321669664, 3.4482585774938883, 3.816215703466469, 4.35736198844933, 5.109172197234414, 6.112065842952956, 7.396276847223553, 8.95935977291172, 10.73980285038684, 12.60500426307444, 14.376042651448383, 15.887857402904308, 17.046038637252895, 17.839780288856694, 18.31130889710929, 18.512460547814328, 18.47293779046323, 18.18650618102112, 17.61368216283678, 16.701448264996785, 15.420377319275413, 13.807388570226482, 11.984512501568691, 10.128973089657844, 8.409677718455987, 6.936126390497994, 5.747585436505789, 4.832622720848684, 4.155563032440989, 3.6759489809618096, 3.3588138510636933, 3.178647253429327, 3.120262684976314}"
0.128,"{0.00023625432078532723, 0.00038525474373438324, 0.0006538147367127733, 0.0011517430606055362, 0.0020994634185243855, 0.00394578431039542, 0.007613008817024308, 0.015001271182095476, 0.030000036552476992, 0.06042488477655493, 0.12144688762698436, 0.2409138006832915, 0.4658172201382175, 0.8663232240998957, 1.530026761175921, 2.5388201379710806, 3.9301687799128393, 5.661871444175557, 7.607772885417672, 9.594834755013371, 11.460332526862096, 13.094566414433308, 14.451605915353756, 15.535372635350644, 16.37782350928988, 17.020843374745127, 17.505310759823086, 17.86614156253532, 18.13096312699147, 18.320526884356724, 18.449721081560394, 18.528614843256335, 18.5632949834523, 18.556417064785393, 18.507455519287813, 18.41265370082198, 18.264673339502444, 18.051944761214013, 17.757746966604685, 17.359135503502326, 16.826043774803, 16.121288038093766, 15.20285629202669, 14.030602337916815, 12.579579463010157, 10.86012561067849, 8.938760624785882, 6.945679553895991, 5.053130252999673, 3.4246138930420584, 2.1605196301302403, 1.2739913324058936, 0.7080922876711137, 0.37527887291554785, 0.19215863145374343, 0.09631890663235669, 0.047834328863493904, 0.02378310110310611, 0.011942030906580173, 0.006099285843135984, 0.00318732111052786, 0.0017125080320113634, 0.0009498777489636426, 0.0005457907249838315, 0.0003258222617982446, 0.00020258895409145012, 0.00013147603088638993, 0.0000892130351700362, 0.00006338032121768, 0.00004718956021580848, 0.00003684086259821606, 0.00003015815146696113, 0.000025869659569671773, 0.000023219813606206457, 0.00002175392047026037, 0.000021193340377701226, 0.000021356848491905043, 0.000022103717337469435, 0.000023286620159457862, 0.000024714160679064317, 0.000026135007673310863, 0.000027261257742554393, 0.00002783577400886228, 0.000027717509915040838, 0.000026936041122157946, 0.000025679731891357184, 0.000024225467715049514, 0.0000228544717208155, 0.000021798433297499877, 0.00002123086498951127, 0.000021292120855622956, 0.000022130831546345063, 0.00002395364902836191, 0.000027087524848823616, 0.000032070277411737844, 0.000039799294136541935, 0.00005179258974891864, 0.0000706642839949401, 0.00010101307684816802, 0.00015111940175784768}","{0.00010101307684816798, 0.00007066428399493969, 0.00005179258974891863, 0.00003979929413654187, 0.000032070277411737824, 0.000027087524848823636, 0.000023953649028361914, 0.00002213083154634509, 0.000021292120855622953, 0.000021230864989511287, 0.00002179843329749988, 0.000022854471720815514, 0.000024225467715049517, 0.000025679731891357218, 0.000026936041122157946, 0.000027717509915040848, 0.000027835774008862293, 0.00002726125774255441, 0.000026135007673310846, 0.000024714160679064283, 0.000023286620159457872, 0.000022103717337469432, 0.000021356848491905043, 0.000021193340377701226, 0.000021753920470260393, 0.00002321981360620649, 0.000025869659569671807, 0.00003015815146696119, 0.00003684086259821625, 0.00004718956021580866, 0.00006338032121768036, 0.00008921303517003664, 0.00013147603088639034, 0.0002025889540914508, 0.0003258222617982467, 0.0005457907249838357, 0.0009498777489636462, 0.0017125080320113703, 0.003187321110527868, 0.006099285843136, 0.011942030906580199, 0.023783101103106417, 0.04783432886349426, 0.09631890663235748, 0.19215863145374487, 0.37527887291555057, 0.7080922876711181, 1.2739913324059036, 2.1605196301302474, 3.424613893042071, 5.053130252999684, 6.945679553896015, 8.938760624785905, 10.860125610678509, 12.579579463010177, 14.030602337916827, 15.2028562920267, 16.12128803809378, 16.826043774803004, 17.359135503502326, 17.75774696660469, 18.051944761214013, 18.26467333950244, 18.41265370082198, 18.507455519287813, 18.55641706478539, 18.563294983452302, 18.52861484325633, 18.449721081560394, 18.320526884356717, 18.130963126991464, 17.86614156253532, 17.505310759823086, 17.02084337474512, 16.377823509289875, 15.535372635350635, 14.451605915353744, 13.094566414433297, 11.460332526862084, 9.59483475501335, 7.607772885417647, 5.661871444175531, 3.930168779912818, 2.5388201379710633, 1.5300267611759186, 0.8663232240998927, 0.4658172201382159, 0.2409138006832905, 0.12144688762698415, 0.06042488477655481, 0.030000036552476902, 0.015001271182095384, 0.007613008817024268, 0.003945784310395386, 0.002099463418524367, 0.0011517430606055275, 0.0006538147367127738, 0.0003852547437343822, 0.00023625432078532648, 0.00015111940175784703}","{18.544889460398768, 18.481231987078566, 18.369712117916343, 18.201667751018608, 17.963925600939685, 17.63781032204381, 17.198078865404614, 16.612214765729416, 15.841002804490037, 14.84202062549857, 13.578336583154226, 12.0342908534352, 10.236926192951925, 8.27433535248599, 6.2948225980786825, 4.474282581505448, 2.960318724389186, 1.8247727326895005, 1.0538251106601704, 0.5757033972591493, 0.3011832670652852, 0.15290935484782422, 0.07631249807530467, 0.037872624802842286, 0.018875409856003698, 0.009524761650711233, 0.004899032989254229, 0.0025826235792511146, 0.0014018308929226895, 0.0007864737433025104, 0.00045755483939115347, 0.00027680847359667443, 0.00017454976782358648, 0.000114954073317713, 0.00007919476641760022, 0.00005714435187544626, 0.000043222923196976664, 0.000034282649592648215, 0.000028507973912310143, 0.000024831480325547867, 0.0000226161257216925, 0.00002147681920398355, 0.000021174689398107327, 0.000021547712167717975, 0.000022457833924264982, 0.00002374648777772044, 0.0000252024639799392, 0.000026557321421637366, 0.000027524179844749074, 0.00002787557864504094, 0.00002752417984474907, 0.00002655732142163736, 0.00002520246397993915, 0.00002374648777772041, 0.000022457833924264958, 0.000021547712167717938, 0.000021174689398107297, 0.000021476819203983517, 0.000022616125721692505, 0.000024831480325547867, 0.000028507973912310156, 0.00003428264959264821, 0.00004322292319697671, 0.00005714435187544642, 0.00007919476641760073, 0.00011495407331771355, 0.00017454976782358789, 0.0002768084735966759, 0.00045755483939115727, 0.0007864737433025157, 0.001401830892922704, 0.0025826235792511124, 0.004899032989254243, 0.009524761650711219, 0.01887540985600375, 0.03787262480284258, 0.07631249807530498, 0.15290935484782525, 0.3011832670652857, 0.5757033972591525, 1.0538251106601726, 1.8247727326895187, 2.9603187243892046, 4.474282581505481, 6.294822598078688, 8.274335352486, 10.236926192951923, 12.034290853435207, 13.578336583154229, 14.842020625498574, 15.841002804490037, 16.612214765729416, 17.198078865404614, 17.637810322043816, 17.96392560093969, 18.20166775101861, 18.369712117916336, 18.481231987078566, 18.54488946039877, 18.565581202819658}","{1.343104559017953, 1.4017661269180184, 1.5044951844666947, 1.6591917946160455, 1.877816968079947, 2.1771995705261733, 2.579794310556816, 3.1138678995179943, 3.8120347801240153, 4.706245495816842, 5.81659041126232, 7.131817272765832, 8.583574780762829, 10.025752302436599, 11.240558557856918, 11.989994627329219, 12.10319776270218, 11.552802736550799, 10.468039668141424, 9.074927398690216, 7.60607486521277, 6.234178593250017, 5.052023694837477, 4.086936515460371, 3.3266908211037878, 2.7416608375928297, 2.2986494847751757, 1.9676507750708836, 1.7242409566111274, 1.5497867224146482, 1.4307982229859966, 1.3581033860650449, 1.3261406914092384, 1.3324800263777354, 1.3776025135029057, 1.4649445979217997, 1.6012057380809834, 1.7969093877732227, 2.067168220905018, 2.4324971338929178, 2.919276416029189, 3.5590038536982904, 4.384731807591741, 5.42224005749885, 6.673398213617355, 8.091801332233237, 9.55841399464339, 10.876043966845717, 11.804841686115738, 12.141290339216434, 11.804841686115736, 10.876043966845705, 9.558413994643367, 8.09180133223322, 6.673398213617337, 5.422240057498837, 4.384731807591731, 3.559003853698279, 2.9192764160291875, 2.432497133892917, 2.0671682209050175, 1.796909387773223, 1.601205738080983, 1.4649445979217965, 1.3776025135029035, 1.3324800263777388, 1.326140691409238, 1.3581033860650473, 1.4307982229859983, 1.5497867224146518, 1.7242409566111283, 1.967650775070886, 2.298649484775178, 2.7416608375928337, 3.326690821103788, 4.086936515460379, 5.052023694837489, 6.234178593250026, 7.606074865212782, 9.074927398690233, 10.468039668141442, 11.552802736550804, 12.103197762702179, 11.989994627329201, 11.240558557856916, 10.025752302436592, 8.583574780762827, 7.131817272765821, 5.816590411262319, 4.706245495816838, 3.8120347801240144, 3.113867899517993, 2.5797943105568155, 2.177199570526166, 1.8778169680799464, 1.659191794616042, 1.5044951844666952, 1.4017661269180184, 1.3431045590179524, 1.324033459043001}"
