0.05,"{1.0764737175132777*^-6, 3.760566651815007*^-6, 0.000013007653351978553, 0.000044332135816018535, 0.0001481532741265318, 0.00048317647725546343, 0.0015306142746189318, 0.004687966548050402, 0.013818449284439515, 0.03901367884506318, 0.10493896559813391, 0.2671089303946044, 0.637243347597685, 1.404729092449955, 2.8055482210741416, 4.969474097848084, 7.705611622250539, 10.515609175073672, 12.923198701520104, 14.729793407763134, 15.97447094780289, 16.784349839056798, 17.28011388074601, 17.54621577002763, 17.62991700626382, 17.546215770027633, 17.280113880746008, 16.78434983905681, 15.974470947802871, 14.729793407763136, 12.923198701520104, 10.515609175073651, 7.705611622250538, 4.969474097848069, 2.805548221074134, 1.4047290924499463, 0.6372433475976846, 0.2671089303946045, 0.10493896559813393, 0.039013678845063196, 0.013818449284439519, 0.004687966548050386, 0.001530614274618932, 0.0004831764772554635, 0.00014815327412653182, 0.00004433213581601831, 0.000013007653351978497, 3.760566651814991*^-6, 1.0764737175132779*^-6, 3.066012423772125*^-7, 8.730696869177165*^-8, 2.4965720456820466*^-8, 7.191063019032461*^-9, 2.083440223376463*^-9, 5.971297348587652*^-10, 1.5706978123762531*^-10, 2.389843296491964*^-11, -1.747550866119853*^-11, -3.0728197290983954*^-11, -3.5122557585182294*^-11, -3.663663485973914*^-11, -3.7180597337457136*^-11, -3.738497576241087*^-11, -3.746541233972465*^-11, -3.749850454792878*^-11, -3.751258967630471*^-11, -3.751866503090208*^-11, -3.752126524712979*^-11, -3.752236513467044*^-11, -3.752283283801429*^-11, -3.7523037633228684*^-11, -3.752313127265805*^-11, -3.7523175457176244*^-11, -3.7523195427505694*^-11, -3.752320119403067*^-11, -3.752319542750939*^-11, -3.752317545716283*^-11, -3.7523131272605534*^-11, -3.752303763322426*^-11, -3.752283283803638*^-11, -3.7522365134716016*^-11, -3.752126524726631*^-11, -3.75186650309019*^-11, -3.751258967626031*^-11, -3.749850454793651*^-11, -3.74654123397254*^-11, -3.738497576240249*^-11, -3.718059733745265*^-11, -3.6636634859735234*^-11, -3.512255758518458*^-11, -3.0728197290982804*^-11, -1.7475508661200004*^-11, 2.3898432964920604*^-11, 1.5706978123762793*^-10, 5.971297348587664*^-10, 2.0834402233764823*^-9, 7.191063019032491*^-9, 2.4965720456820357*^-8, 8.730696869177203*^-8, 3.0660124237721073*^-7}","{8.730696869177196*^-8, 2.4965720456820334*^-8, 7.191063019032484*^-9, 2.083440223376449*^-9, 5.971297348587663*^-10, 1.5706978123762627*^-10, 2.3898432964919273*^-11, -1.747550866119954*^-11, -3.072819729098335*^-11, -3.512255758518444*^-11, -3.663663485973962*^-11, -3.7180597337459546*^-11, -3.7384975762407065*^-11, -3.74654123397291*^-11, -3.7498504547946115*^-11, -3.751258967626172*^-11, -3.751866503091422*^-11, -3.7521265247162385*^-11, -3.75223651346371*^-11, -3.752283283805719*^-11, -3.752303763323718*^-11, -3.752313127261416*^-11, -3.752317545718592*^-11, -3.752319542749079*^-11, -3.752320119403859*^-11, -3.752319542749079*^-11, -3.752317545718592*^-11, -3.752313127261416*^-11, -3.752303763323729*^-11, -3.752283283805717*^-11, -3.752236513463731*^-11, -3.752126524716201*^-11, -3.751866503091342*^-11, -3.751258967626024*^-11, -3.749850454794717*^-11, -3.746541233972731*^-11, -3.7384975762405586*^-11, -3.7180597337459*^-11, -3.663663485973904*^-11, -3.512255758518562*^-11, -3.0728197290983476*^-11, -1.747550866119882*^-11, 2.3898432964918595*^-11, 1.5706978123762955*^-10, 5.971297348587682*^-10, 2.0834402233764753*^-9, 7.191063019032519*^-9, 2.4965720456820664*^-8, 8.730696869177161*^-8, 3.0660124237721226*^-7, 1.0764737175132774*^-6, 3.7605666518150213*^-6, 0.000013007653351978606, 0.00004433213581601852, 0.0001481532741265324, 0.0004831764772554652, 0.0015306142746189413, 0.004687966548050442, 0.013818449284439508, 0.039013678845063154, 0.10493896559813388, 0.2671089303946043, 0.6372433475976845, 1.4047290924499547, 2.805548221074141, 4.9694740978480825, 7.7056116222505375, 10.515609175073672, 12.92319870152012, 14.729793407763147, 15.97447094780288, 16.784349839056805, 17.280113880746, 17.546215770027633, 17.62991700626382, 17.546215770027633, 17.280113880746008, 16.784349839056798, 15.974470947802875, 14.729793407763122, 12.923198701520091, 10.515609175073637, 7.705611622250504, 4.969474097848054, 2.805548221074141, 1.4047290924499545, 0.6372433475976841, 0.26710893039460426, 0.10493896559813388, 0.03901367884506316, 0.013818449284439503, 0.004687966548050382, 0.0015306142746189216, 0.00048317647725545926, 0.00014815327412653052, 0.000044332135816017905, 0.000013007653351978602, 3.760566651815021*^-6, 1.0764737175132774*^-6, 3.0660124237721226*^-7}","{9.4960624930439, 9.496061248227932, 9.496056866121483, 9.496041995583585, 9.495992701685543, 9.495833631821545, 9.495336305116762, 9.493837184324088, 9.489502002345203, 9.477539227929208, 9.44623769396389, 9.369238883471903, 9.193497895412763, 8.829093244419315, 8.163979906361956, 7.136541078754016, 5.837414357083547, 4.503218661099313, 3.360087564548915, 2.5023107031385026, 1.911333883561814, 1.5268008330344314, 1.2914105032567453, 1.165064487400116, 1.1253228765860688, 1.1650644874001157, 1.2914105032567496, 1.5268008330344318, 1.911333883561819, 2.5023107031385026, 3.360087564548916, 4.503218661099319, 5.837414357083546, 7.136541078754023, 8.163979906361961, 8.829093244419319, 9.193497895412762, 9.369238883471903, 9.446237693963887, 9.47753922792921, 9.4895020023452, 9.493837184324088, 9.495336305116766, 9.495833631821547, 9.495992701685546, 9.49604199558358, 9.496056866121483, 9.496061248227935, 9.4960624930439, 9.49606275446016, 9.496062493043903, 9.496061248227932, 9.496056866121487, 9.496041995583584, 9.495992701685546, 9.495833631821545, 9.495336305116762, 9.493837184324084, 9.4895020023452, 9.477539227929206, 9.44623769396389, 9.369238883471903, 9.193497895412763, 8.829093244419319, 8.16397990636196, 7.136541078754019, 5.837414357083548, 4.503218661099314, 3.36008756454891, 2.5023107031384977, 1.9113338835618148, 1.526800833034433, 1.2914105032567504, 1.1650644874001164, 1.1253228765860699, 1.1650644874001164, 1.2914105032567507, 1.5268008330344327, 1.9113338835618208, 2.502310703138512, 3.3600875645489268, 4.503218661099331, 5.837414357083564, 7.136541078754029, 8.163979906361957, 8.829093244419315, 9.193497895412758, 9.3692388834719, 9.44623769396389, 9.477539227929205, 9.489502002345201, 9.49383718432409, 9.495336305116759, 9.495833631821545, 9.495992701685543, 9.496041995583584, 9.496056866121487, 9.496061248227933, 9.4960624930439, 9.496062754460157}","{9.496062493043958, 9.496061248227994, 9.496056866121549, 9.496041995583642, 9.495992701685605, 9.495833631821608, 9.495336305116822, 9.493837184324148, 9.48950200234526, 9.477539227929269, 9.446237693963951, 9.369238883471962, 9.193497895412822, 8.829093244419372, 8.16397990636201, 7.136541078754062, 5.837414357083584, 4.503218661099342, 3.3600875645489383, 2.5023107031385186, 1.9113338835618263, 1.5268008330344411, 1.2914105032567536, 1.165064487400123, 1.125322876586076, 1.1650644874001232, 1.2914105032567575, 1.5268008330344416, 1.9113338835618314, 2.5023107031385186, 3.3600875645489374, 4.503218661099347, 5.837414357083582, 7.136541078754068, 8.163979906362014, 8.829093244419377, 9.193497895412824, 9.36923888347196, 9.44623769396395, 9.47753922792927, 9.489502002345265, 9.493837184324148, 9.495336305116826, 9.49583363182161, 9.495992701685607, 9.496041995583644, 9.496056866121545, 9.496061248227994, 9.496062493043961, 9.49606275446022, 9.496062493043956, 9.496061248227996, 9.496056866121549, 9.496041995583646, 9.495992701685605, 9.495833631821608, 9.495336305116828, 9.493837184324146, 9.48950200234526, 9.47753922792927, 9.446237693963953, 9.369238883471962, 9.193497895412818, 8.82909324441938, 8.163979906362009, 7.136541078754064, 5.837414357083585, 4.503218661099343, 3.360087564548933, 2.502310703138514, 1.9113338835618268, 1.5268008330344425, 1.2914105032567582, 1.1650644874001235, 1.1253228765860768, 1.165064487400124, 1.2914105032567589, 1.526800833034442, 1.9113338835618334, 2.502310703138528, 3.3600875645489485, 4.50321866109936, 5.8374143570836, 7.136541078754074, 8.16397990636201, 8.829093244419376, 9.19349789541282, 9.36923888347196, 9.446237693963951, 9.477539227929269, 9.489502002345262, 9.49383718432415, 9.495336305116822, 9.495833631821606, 9.495992701685603, 9.496041995583647, 9.496056866121547, 9.496061248227996, 9.49606249304396, 9.496062754460219}"
0.089,"{0.00509350837308305, 0.010282729975051585, 0.02063796871714664, 0.041057681876603684, 0.08070704613805825, 0.1562036064087928, 0.296448877798444, 0.5488943365619, 0.9851423132889411, 1.6998226972931532, 2.7919233802475514, 4.319850185539427, 6.243130305422678, 8.397613938143182, 10.546271986207756, 12.477907430147514, 14.07586590201835, 15.320070730490173, 16.24961738801444, 16.924547308951702, 17.40290031093072, 17.73149234758648, 17.944271953727146, 18.063599778996526, 18.10203095551616, 18.063599778996526, 17.944271953727146, 17.73149234758648, 17.402900310930715, 16.924547308951702, 16.24961738801444, 15.320070730490166, 14.075865902018352, 12.477907430147514, 10.546271986207747, 8.397613938143165, 6.243130305422677, 4.319850185539427, 2.791923380247551, 1.6998226972931532, 0.9851423132889411, 0.5488943365618989, 0.296448877798444, 0.15620360640879277, 0.08070704613805822, 0.041057681876603594, 0.02063796871714658, 0.01028272997505156, 0.005093508373083051, 0.0025156234079118543, 0.0012422744628685682, 0.0006150748025440662, 0.00030614893757373215, 0.00015357612508016576, 0.00007781847774948778, 0.00003990307867214925, 0.000020729453930770716, 0.00001091060228923236, 5.809462138044685*^-6, 3.118567465996482*^-6, 1.678835467720778*^-6, 9.008995376191902*^-7, 4.798185267161027*^-7, 2.537291351319364*^-7, 1.3412899591656316*^-7, 7.176640272141026*^-8, 3.9455510313129666*^-8, 2.261850694232518*^-8, 1.3690565064001254*^-8, 8.835469678907197*^-9, 6.124260781805189*^-9, 4.583326895836298*^-9, 3.717213152553989*^-9, 3.2751494832950735*^-9, 3.139319060203107*^-9, 3.2751494832950826*^-9, 3.717213152553988*^-9, 4.583326895836301*^-9, 6.124260781805213*^-9, 8.835469678907247*^-9, 1.369056506400137*^-8, 2.26185069423253*^-8, 3.945551031312979*^-8, 7.176640272141044*^-8, 1.3412899591656295*^-7, 2.5372913513193594*^-7, 4.79818526716102*^-7, 9.008995376191876*^-7, 1.6788354677207828*^-6, 3.118567465996476*^-6, 5.809462138044689*^-6, 0.000010910602289232384, 0.000020729453930770848, 0.00003990307867214944, 0.00007781847774948778, 0.00015357612508016643, 0.0003061489375737328, 0.0006150748025440646, 0.0012422744628685703, 0.0025156234079118478}","{0.0012422744628685727, 0.0006150748025440656, 0.0003061489375737331, 0.0001535761250801652, 0.00007781847774948789, 0.00003990307867214911, 0.00002072945393077088, 0.000010910602289232399, 5.809462138044697*^-6, 3.1185674659964806*^-6, 1.6788354677207852*^-6, 9.008995376191891*^-7, 4.79818526716103*^-7, 2.5372913513193636*^-7, 1.341289959165632*^-7, 7.176640272141034*^-8, 3.945551031312975*^-8, 2.2618506942325263*^-8, 1.3690565064001385*^-8, 8.835469678907262*^-9, 6.1242607818052264*^-9, 4.583326895836311*^-9, 3.7172131525540037*^-9, 3.275149483295091*^-9, 3.1393190602031244*^-9, 3.2751494832950897*^-9, 3.7172131525540037*^-9, 4.58332689583631*^-9, 6.1242607818052454*^-9, 8.835469678907262*^-9, 1.3690565064001358*^-8, 2.2618506942325372*^-8, 3.945551031312983*^-8, 7.176640272141059*^-8, 1.3412899591656356*^-7, 2.5372913513193716*^-7, 4.798185267161037*^-7, 9.008995376191916*^-7, 1.6788354677207803*^-6, 3.1185674659964865*^-6, 5.809462138044693*^-6, 0.000010910602289232418, 0.000020729453930770753, 0.00003990307867214941, 0.00007781847774948806, 0.00015357612508016633, 0.00030614893757373394, 0.0006150748025440699, 0.0012422744628685697, 0.002515623407911858, 0.005093508373083057, 0.010282729975051627, 0.02063796871714671, 0.04105768187660374, 0.08070704613805854, 0.1562036064087934, 0.29644887779844564, 0.5488943365619035, 0.985142313288942, 1.6998226972931552, 2.7919233802475536, 4.3198501855394325, 6.243130305422682, 8.39761393814319, 10.54627198620776, 12.477907430147527, 14.075865902018363, 15.320070730490176, 16.24961738801445, 16.924547308951713, 17.402900310930722, 17.73149234758648, 17.94427195372715, 18.063599778996526, 18.10203095551616, 18.063599778996526, 17.94427195372715, 17.73149234758648, 17.402900310930715, 16.924547308951702, 16.249617388014435, 15.320070730490164, 14.075865902018347, 12.47790743014751, 10.54627198620776, 8.397613938143188, 6.243130305422683, 4.3198501855394325, 2.7919233802475536, 1.6998226972931552, 0.9851423132889421, 0.5488943365618997, 0.29644887779844353, 0.15620360640879224, 0.08070704613805801, 0.04105768187660345, 0.020637968717146706, 0.010282729975051627, 0.005093508373083055, 0.002515623407911858}","{9.396961271954265, 9.394817135539764, 9.390095399093328, 9.38056990487354, 9.361970430324797, 9.326505097117789, 9.2605992583632, 9.141955276642816, 8.936922454118763, 8.601026115602918, 8.08774279833808, 7.369622220264198, 6.465686621043788, 5.4530859834985845, 4.44322330294384, 3.5353605582726626, 2.7843249598122113, 2.19955248877643, 1.7626683957719504, 1.445453391366859, 1.2206289389988607, 1.0661916835405183, 0.9661859172880582, 0.9101022031477953, 0.8920396673268133, 0.9101022031477956, 0.9661859172880584, 1.066191683540518, 1.2206289389988623, 1.4454533913668592, 1.7626683957719504, 2.1995524887764333, 2.7843249598122113, 3.5353605582726626, 4.443223302943845, 5.4530859834985925, 6.465686621043787, 7.369622220264198, 8.087742798338079, 8.601026115602917, 8.936922454118763, 9.141955276642816, 9.2605992583632, 9.326505097117789, 9.361970430324797, 9.38056990487354, 9.39009539909333, 9.394817135539764, 9.396961271954265, 9.39757439990949, 9.396961271954265, 9.394817135539764, 9.39009539909333, 9.38056990487354, 9.361970430324796, 9.326505097117789, 9.260599258363198, 9.141955276642816, 8.936922454118763, 8.601026115602917, 8.087742798338077, 7.369622220264195, 6.465686621043785, 5.453085983498582, 4.443223302943838, 3.535360558272656, 2.7843249598122046, 2.1995524887764275, 1.7626683957719462, 1.445453391366856, 1.2206289389988592, 1.0661916835405165, 0.9661859172880574, 0.9101022031477943, 0.8920396673268121, 0.9101022031477941, 0.9661859172880574, 1.0661916835405165, 1.2206289389988612, 1.44545339136686, 1.7626683957719516, 2.1995524887764337, 2.7843249598122126, 3.535360558272664, 4.443223302943839, 5.453085983498582, 6.465686621043784, 7.369622220264197, 8.087742798338079, 8.601026115602917, 8.936922454118763, 9.141955276642816, 9.2605992583632, 9.326505097117789, 9.361970430324796, 9.38056990487354, 9.39009539909333, 9.394817135539762, 9.396961271954261, 9.39757439990949}","{9.396961271954385, 9.394817135539887, 9.390095399093452, 9.38056990487366, 9.361970430324918, 9.326505097117911, 9.260599258363321, 9.141955276642936, 8.93692245411888, 8.60102611560303, 8.087742798338185, 7.369622220264293, 6.46568662104387, 5.453085983498656, 4.443223302943899, 3.5353605582727092, 2.7843249598122477, 2.199552488776459, 1.7626683957719733, 1.445453391366878, 1.2206289389988765, 1.066191683540532, 0.9661859172880708, 0.9101022031478072, 0.892039667326825, 0.9101022031478072, 0.9661859172880711, 1.066191683540532, 1.2206289389988783, 1.4454533913668777, 1.7626683957719735, 2.199552488776462, 2.7843249598122477, 3.535360558272709, 4.4432233029439026, 5.4530859834986645, 6.465686621043873, 7.369622220264293, 8.087742798338185, 8.60102611560303, 8.936922454118879, 9.141955276642937, 9.260599258363321, 9.32650509711791, 9.36197043032492, 9.38056990487366, 9.390095399093452, 9.394817135539887, 9.396961271954385, 9.39757439990961, 9.396961271954385, 9.394817135539887, 9.390095399093452, 9.38056990487366, 9.361970430324918, 9.326505097117911, 9.260599258363321, 9.141955276642934, 8.93692245411888, 8.601026115603029, 8.087742798338184, 7.369622220264292, 6.465686621043869, 5.453085983498653, 4.443223302943896, 3.535360558272702, 2.784324959812241, 2.199552488776457, 1.762668395771969, 1.4454533913668746, 1.2206289389988751, 1.0661916835405307, 0.9661859172880699, 0.9101022031478062, 0.8920396673268236, 0.9101022031478061, 0.96618591728807, 1.0661916835405307, 1.220628938998877, 1.4454533913668783, 1.7626683957719746, 2.1995524887764626, 2.7843249598122486, 3.53536055827271, 4.443223302943896, 5.453085983498653, 6.465686621043869, 7.369622220264292, 8.087742798338184, 8.60102611560303, 8.93692245411888, 9.141955276642936, 9.26059925836332, 9.326505097117911, 9.36197043032492, 9.380569904873662, 9.390095399093452, 9.394817135539888, 9.396961271954385, 9.397574399909612}"
0.128,"{0.16658887255334612, 0.2704564277379734, 0.4358024166315633, 0.6945754768928727, 1.0902636545888673, 1.6767566815416286, 2.5112527451062974, 3.6383484228092575, 5.066627970977974, 6.747691477384162, 8.574025511580663, 10.404820566362831, 12.108200262996066, 13.595033485238833, 14.828716356946552, 15.814541264476917, 16.581679562918612, 17.16776080748832, 17.609390268749376, 17.937795919216473, 18.17764337729795, 18.34738081148933, 18.460111911995774, 18.524490563265143, 18.54542123723562, 18.524490563265143, 18.460111911995774, 18.347380811489327, 18.177643377297947, 17.937795919216473, 17.609390268749376, 17.16776080748832, 16.581679562918612, 15.814541264476913, 14.828716356946549, 13.595033485238822, 12.108200262996064, 10.404820566362831, 8.574025511580663, 6.747691477384162, 5.066627970977974, 3.6383484228092535, 2.5112527451062965, 1.676756681541629, 1.0902636545888675, 0.6945754768928717, 0.43580241663156255, 0.2704564277379729, 0.16658887255334615, 0.10212840227409918, 0.06245379906415492, 0.03815967120479029, 0.02332103929536612, 0.014260897439593079, 0.008721439401636841, 0.005326373024002851, 0.003240525724050459, 0.0019579225105610496, 0.001171326778942534, 0.0006926788191928502, 0.0004052475239182063, 0.000235504783025194, 0.00013690108423178505, 0.00008031413431208792, 0.00004799925652107697, 0.000029483076425606575, 0.00001875605972867378, 0.000012436314135458315, 8.638118034415933*^-6, 6.3101646087120164*^-6, 4.862682237269228*^-6, 3.962035667218989*^-6, 3.4189357404750437*^-6, 3.1281292686820843*^-6, 3.036580328490699*^-6, 3.128129268682084*^-6, 3.4189357404750407*^-6, 3.962035667218989*^-6, 4.8626822372692395*^-6, 6.3101646087120325*^-6, 8.638118034415962*^-6, 0.000012436314135458354, 0.00001875605972867382, 0.000029483076425606656, 0.000047999256521076935, 0.00008031413431208784, 0.00013690108423178494, 0.0002355047830251938, 0.0004052475239182071, 0.000692678819192849, 0.0011713267789425356, 0.001957922510561054, 0.0032405257240504747, 0.005326373024002868, 0.008721439401636841, 0.014260897439593127, 0.023321039295366157, 0.038159671204790226, 0.06245379906415502, 0.10212840227409899}","{0.06245379906415505, 0.03815967120479023, 0.023321039295366167, 0.014260897439593034, 0.008721439401636845, 0.005326373024002837, 0.0032405257240504747, 0.0019579225105610543, 0.001171326778942536, 0.0006926788191928493, 0.0004052475239182073, 0.00023550478302519396, 0.00013690108423178502, 0.00008031413431208789, 0.00004799925652107697, 0.000029483076425606592, 0.000018756059728673794, 0.000012436314135458327, 8.638118034415962*^-6, 6.310164608712032*^-6, 4.8626822372692395*^-6, 3.962035667218989*^-6, 3.4189357404750403*^-6, 3.128129268682086*^-6, 3.0365803284907015*^-6, 3.1281292686820864*^-6, 3.4189357404750466*^-6, 3.962035667218991*^-6, 4.862682237269247*^-6, 6.310164608712031*^-6, 8.638118034415955*^-6, 0.000012436314135458368, 0.000018756059728673828, 0.000029483076425606693, 0.000047999256521077043, 0.0000803141343120881, 0.00013690108423178513, 0.00023550478302519418, 0.0004052475239182066, 0.0006926788191928506, 0.0011713267789425351, 0.0019579225105610582, 0.0032405257240504617, 0.005326373024002863, 0.00872143940163686, 0.014260897439593113, 0.02332103929536622, 0.038159671204790434, 0.06245379906415495, 0.10212840227409922, 0.16658887255334626, 0.27045642773797396, 0.4358024166315641, 0.694575476892873, 1.0902636545888698, 1.676756681541632, 2.5112527451063054, 3.6383484228092695, 5.066627970977976, 6.747691477384165, 8.574025511580665, 10.404820566362833, 12.108200262996068, 13.595033485238833, 14.828716356946554, 15.814541264476919, 16.581679562918612, 17.167760807488325, 17.60939026874938, 17.937795919216477, 18.177643377297954, 18.34738081148933, 18.460111911995774, 18.524490563265147, 18.54542123723562, 18.524490563265147, 18.460111911995774, 18.34738081148933, 18.17764337729795, 17.93779591921647, 17.609390268749376, 17.167760807488317, 16.581679562918605, 15.814541264476912, 14.828716356946552, 13.595033485238833, 12.108200262996068, 10.404820566362833, 8.574025511580665, 6.747691477384165, 5.066627970977977, 3.638348422809255, 2.5112527451062943, 1.6767566815416248, 1.0902636545888642, 0.6945754768928697, 0.43580241663156405, 0.27045642773797396, 0.16658887255334623, 0.10212840227409921}","{9.153323200149, 9.116483239071037, 9.04680312901898, 8.93119400542146, 8.750567581124459, 8.480611807013823, 8.095232403375192, 7.574016826274019, 6.913133079343148, 6.13507584523269, 5.289674458882275, 4.442153276110148, 3.6535884086946897, 2.9652582058000805, 2.394117310842082, 1.937720366428649, 1.5825647469828135, 1.3112307332920643, 1.1067721246180737, 0.9547318515527268, 0.8436907918399258, 0.7651081858181975, 0.7129175301338823, 0.6831124007906153, 0.6734222081262157, 0.6831124007906154, 0.712917530133883, 0.7651081858181983, 0.8436907918399267, 0.9547318515527267, 1.1067721246180737, 1.3112307332920652, 1.5825647469828137, 1.9377203664286506, 2.3941173108420837, 2.9652582058000845, 3.6535884086946897, 4.442153276110148, 5.289674458882275, 6.135075845232691, 6.91313307934315, 7.57401682627402, 8.095232403375192, 8.480611807013823, 8.750567581124459, 8.93119400542146, 9.046803129018981, 9.116483239071037, 9.153323200149, 9.164798266748614, 9.153323200149003, 9.116483239071039, 9.04680312901898, 8.931194005421458, 8.750567581124457, 8.48061180701382, 8.095232403375189, 7.574016826274014, 6.913133079343148, 6.135075845232691, 5.289674458882273, 4.442153276110147, 3.653588408694689, 2.9652582058000805, 2.394117310842081, 1.9377203664286473, 1.5825647469828117, 1.3112307332920627, 1.1067721246180724, 0.9547318515527256, 0.8436907918399248, 0.7651081858181981, 0.7129175301338827, 0.6831124007906151, 0.6734222081262153, 0.6831124007906152, 0.7129175301338828, 0.765108185818198, 0.8436907918399262, 0.9547318515527272, 1.106772124618074, 1.3112307332920656, 1.582564746982815, 1.9377203664286513, 2.3941173108420815, 2.96525820580008, 3.653588408694689, 4.442153276110147, 5.289674458882274, 6.135075845232691, 6.913133079343147, 7.57401682627402, 8.095232403375196, 8.480611807013824, 8.750567581124459, 8.93119400542146, 9.04680312901898, 9.116483239071039, 9.153323200149002, 9.164798266748612}","{9.153323200149064, 9.116483239071101, 9.046803129019043, 8.93119400542152, 8.750567581124518, 8.480611807013881, 8.095232403375249, 7.574016826274071, 6.913133079343195, 6.135075845232733, 5.2896744588823115, 4.4421532761101785, 3.653588408694714, 2.9652582058001014, 2.3941173108420983, 1.9377203664286624, 1.5825647469828243, 1.3112307332920734, 1.1067721246180813, 0.9547318515527333, 0.8436907918399317, 0.765108185818203, 0.7129175301338871, 0.6831124007906202, 0.6734222081262203, 0.6831124007906201, 0.7129175301338879, 0.7651081858182033, 0.8436907918399325, 0.9547318515527333, 1.1067721246180813, 1.3112307332920743, 1.5825647469828243, 1.9377203664286637, 2.3941173108421, 2.9652582058001054, 3.653588408694715, 4.4421532761101785, 5.2896744588823115, 6.135075845232733, 6.913133079343196, 7.574016826274073, 8.095232403375249, 8.480611807013881, 8.750567581124518, 8.93119400542152, 9.046803129019041, 9.116483239071101, 9.153323200149062, 9.164798266748676, 9.153323200149064, 9.116483239071101, 9.046803129019041, 8.93119400542152, 8.750567581124516, 8.48061180701388, 8.095232403375245, 7.5740168262740655, 6.913133079343195, 6.135075845232733, 5.289674458882311, 4.4421532761101785, 3.6535884086947137, 2.9652582058001005, 2.3941173108420974, 1.9377203664286606, 1.5825647469828226, 1.3112307332920716, 1.10677212461808, 0.9547318515527321, 0.8436907918399308, 0.7651081858182033, 0.7129175301338877, 0.6831124007906197, 0.6734222081262201, 0.6831124007906197, 0.7129175301338877, 0.7651081858182031, 0.8436907918399322, 0.9547318515527338, 1.1067721246180817, 1.3112307332920747, 1.5825647469828261, 1.9377203664286642, 2.394117310842098, 2.9652582058001005, 3.6535884086947146, 4.442153276110178, 5.28967445888231, 6.135075845232733, 6.913133079343196, 7.574016826274072, 8.09523240337525, 8.480611807013883, 8.75056758112452, 8.93119400542152, 9.046803129019041, 9.116483239071101, 9.153323200149064, 9.164798266748676}"
