0.05,"{4.534989812078207*^-12, 1.5548500371489483*^-11, 5.7987647004690615*^-11, 2.3172500060804637*^-10, 9.717175372311955*^-10, 4.164007756548139*^-9, 1.7710681317129486*^-8, 7.293137257808015*^-8, 2.8689898184776057*^-7, 1.0775049324427648*^-6, 3.8894153456202226*^-6, 0.000013590072102931353, 0.0000461509299364025, 0.0001524081817267931, 0.0004885232323024709, 0.0015149136194877433, 0.004526915788088912, 0.01298017258686278, 0.03555219057701359, 0.09255534685160922, 0.22765721835160418, 0.5248663426464341, 1.1218218699648785, 2.191233694837534, 3.852189345516618, 6.033157192139644, 8.431126074906022, 10.668384547649366, 12.494256062484403, 13.839211130288412, 14.74527786938259, 15.285299971631948, 15.51810956533089, 15.472189523690115, 15.141784835341129, 14.48750748927448, 13.443008004895086, 11.938837923821707, 9.959944672316182, 7.632098223746595, 5.263313411547103, 3.2320147999945448, 1.7722959998247618, 0.8789795828461379, 0.40041787055483036, 0.1697923217688897, 0.06768425827300731, 0.025547108347027548, 0.009181185201701959, 0.0031566802977480027, 0.0010429246209952563, 0.0003324896875673585, 0.00010267100655132323, 0.00003079834437913686, 8.985402031630786*^-6, 2.5454523463033663*^-6, 6.965324637354366*^-7, 1.8271631362686124*^-7, 4.5715706795380775*^-8, 1.0958881497402892*^-8, 2.562088204665996*^-9, 6.002886042297237*^-10, 1.4507723662014717*^-10, 3.707512505483499*^-11, 1.0209400021713477*^-11, 3.070036024869681*^-12, 1.0170221262491266*^-12, 3.729894394894626*^-13, 1.5161179414237073*^-13, 6.80863435264573*^-14, 3.349711479466054*^-14, 1.7793909214706054*^-14, 1.000658273767612*^-14, 5.836136385091086*^-15, 3.4817867679928668*^-15, 2.1222104232296637*^-15, 1.3348980184936224*^-15, 8.792140894503927*^-16, 6.142566227143738*^-16, 4.593083436007274*^-16, 3.695199471383444*^-16, 3.2071658796258876*^-16, 3.006626324052139*^-16, 3.045729734765378*^-16, 3.333682027070165*^-16, 3.940091346448633*^-16, 5.020417093909776*^-16, 6.872930614817811*^-16, 1.00448996946933*^-15, 1.5511623840061517*^-15, 2.495906294283827*^-15, 4.127027687401016*^-15, 6.964478851592479*^-15, 1.2062602751261011*^-14, 2.1809382032026192*^-14, 4.203618824233952*^-14, 8.796608256983936*^-14, 2.0236405277328572*^-13, 5.151497128475159*^-13, 1.453555808536252*^-12}","{5.151497128473993*^-13, 2.0236405277317276*^-13, 8.796608256985903*^-14, 4.2036188242299935*^-14, 2.1809382031928396*^-14, 1.2062602751397973*^-14, 6.9644788516286784*^-15, 4.127027687429516*^-15, 2.4959062943528854*^-15, 1.5511623840201027*^-15, 1.0044899694782327*^-15, 6.872930614775095*^-16, 5.020417093910765*^-16, 3.940091346483563*^-16, 3.3336820270746323*^-16, 3.0457297347440434*^-16, 3.00662632405636*^-16, 3.207165879624948*^-16, 3.6951994714067893*^-16, 4.593083435982028*^-16, 6.142566227185794*^-16, 8.792140894744345*^-16, 1.3348980185105533*^-15, 2.1222104231784773*^-15, 3.4817867680281123*^-15, 5.836136385071717*^-15, 1.0006582737970742*^-14, 1.7793909214513045*^-14, 3.349711479471097*^-14, 6.80863435263859*^-14, 1.5161179414224878*^-13, 3.729894394894742*^-13, 1.0170221262490771*^-12, 3.07003602486968*^-12, 1.0209400021713773*^-11, 3.707512505483584*^-11, 1.45077236620149*^-10, 6.002886042297314*^-10, 2.5620882046660216*^-9, 1.0958881497403008*^-8, 4.571570679538118*^-8, 1.8271631362686614*^-7, 6.96532463735448*^-7, 2.545452346303407*^-6, 8.985402031630923*^-6, 0.000030798344379137355, 0.00010267100655132465, 0.00033248968756736496, 0.0010429246209952682, 0.003156680297748038, 0.00918118520170203, 0.025547108347027878, 0.0676842582730082, 0.16979232176889186, 0.40041787055483474, 0.8789795828461475, 1.7722959998247774, 3.23201479999458, 5.263313411547126, 7.63209822374664, 9.959944672316212, 11.938837923821717, 13.443008004895093, 14.487507489274503, 15.141784835341138, 15.472189523690124, 15.5181095653309, 15.285299971631945, 14.745277869382598, 13.839211130288408, 12.4942560624844, 10.668384547649362, 8.431126074906013, 6.0331571921396385, 3.8521893455166145, 2.1912336948375253, 1.1218218699648734, 0.5248663426464318, 0.22765721835160277, 0.09255534685160846, 0.035552190577013296, 0.012980172586862647, 0.004526915788088866, 0.0015149136194877258, 0.0004885232323024711, 0.0001524081817267924, 0.0000461509299364022, 0.000013590072102931266, 3.889415345620216*^-6, 1.0775049324427623*^-6, 2.8689898184775866*^-7, 7.293137257807935*^-8, 1.7710681317129297*^-8, 4.1640077565480735*^-9, 9.717175372311773*^-10, 2.31725000608043*^-10, 5.798764700469047*^-11, 1.554850037148961*^-11, 4.534989812078059*^-12, 1.4535558085363053*^-12}","{15.394941721106086, 14.962522554426636, 14.186442712083021, 12.99532695918148, 11.32948007671036, 9.21103723664504, 6.827782843531987, 4.532325027130884, 2.6775702835088224, 1.4175190346247226, 0.6822481798966075, 0.303062604890973, 0.1257716563628356, 0.049197651924036204, 0.0182580108454316, 0.006462224560187891, 0.002191473526468697, 0.0007151503241418462, 0.00022549376323525189, 0.00006894367378216904, 0.000020490072468386447, 5.921703153727328*^-6, 1.6595241457603122*^-6, 4.4814468126604995*^-7, 1.1574614746102505*^-7, 2.8516723259355775*^-8, 6.7616603718846965*^-9, 1.5767989256576407*^-9, 3.721291870753874*^-10, 9.139906115734103*^-11, 2.390305933887235*^-11, 6.769791358452045*^-12, 2.100853224906721*^-12, 7.19699390320631*^-13, 2.7317323125045487*^-13, 1.1485807492735987*^-13, 5.3238940698695187*^-14, 2.6922396165654067*^-14, 1.4610138542198035*^-14, 8.334202311288336*^-15, 4.902372204426412*^-15, 2.9441378455268275*^-15, 1.8107251664335222*^-15, 1.1546953753780052*^-15, 7.746483135933044*^-16, 5.531577676845021*^-16, 4.236516579101474*^-16, 3.4949078196239035*^-16, 3.1120081143978303*^-16, 2.9937011765578716*^-16, 3.1120081143978323*^-16, 3.4949078196239173*^-16, 4.236516579101472*^-16, 5.531577676845039*^-16, 7.746483135933041*^-16, 1.1546953753780092*^-15, 1.8107251664335273*^-15, 2.944137845526832*^-15, 4.902372204426402*^-15, 8.334202311288336*^-15, 1.461013854219802*^-14, 2.692239616565418*^-14, 5.323894069869538*^-14, 1.148580749273604*^-13, 2.7317323125046017*^-13, 7.196993903206387*^-13, 2.100853224906758*^-12, 6.769791358452135*^-12, 2.3903059338872795*^-11, 9.139906115734216*^-11, 3.721291870753956*^-10, 1.576798925657635*^-9, 6.761660371884729*^-9, 2.851672325935567*^-8, 1.1574614746102563*^-7, 4.481446812660565*^-7, 1.6595241457603209*^-6, 5.921703153727409*^-6, 0.00002049007246838647, 0.00006894367378216965, 0.00022549376323525208, 0.0007151503241418643, 0.0021914735264687317, 0.006462224560188031, 0.018258010845431636, 0.04919765192403655, 0.1257716563628356, 0.3030626048909751, 0.6822481798966075, 1.417519034624727, 2.677570283508822, 4.532325027130884, 6.8277828435319865, 9.211037236645094, 11.329480076710395, 12.995326959181513, 14.186442712083021, 14.962522554426636, 15.394941721106086, 15.533344669895415}","{4.464771120970036, 4.884017195736843, 5.636454767126243, 6.791284715509647, 8.406383721662909, 10.460290931232203, 12.770942541569877, 14.996472144204521, 16.79472397056093, 18.016388617646097, 18.72925766835804, 19.096882438998275, 19.26874087862937, 19.342879134575302, 19.372550363674875, 19.38299168382415, 19.38421208652943, 19.377447696211693, 19.356038045427447, 19.300923197742648, 19.169984007942027, 18.88184310065129, 18.303077185475036, 17.266244786312573, 15.655888328441652, 13.541360937431763, 11.216443103338229, 9.04733982794797, 7.277091133804236, 5.973108386830336, 5.094643801784022, 4.5710727760304195, 4.345355426180803, 4.38987657300936, 4.710215908888451, 5.344561539886396, 6.357241695232554, 7.815589175384688, 9.734197995722418, 11.991129598039555, 14.287752404010076, 16.257169991801906, 17.67241984423942, 18.538520736750357, 19.00249744026656, 19.22607613087777, 19.32500392082923, 19.365634599306677, 19.380813163272656, 19.38460477657123, 19.380813163272656, 19.365634599306677, 19.32500392082923, 19.226076130877768, 19.002497440266552, 18.53852073675035, 17.672419844239407, 16.257169991801874, 14.287752404010053, 11.991129598039512, 9.734197995722386, 7.815589175384678, 6.357241695232545, 5.344561539886373, 4.710215908888443, 4.389876573009352, 4.345355426180794, 4.571072776030423, 5.094643801784013, 5.97310838683034, 7.277091133804242, 9.047339827947974, 11.216443103338237, 13.541360937431767, 15.655888328441653, 17.26624478631258, 18.303077185475043, 18.881843100651295, 19.16998400794203, 19.300923197742648, 19.356038045427447, 19.377447696211693, 19.38421208652943, 19.38299168382415, 19.372550363674875, 19.342879134575302, 19.26874087862937, 19.096882438998275, 18.72925766835804, 18.016388617646097, 16.79472397056093, 14.996472144204523, 12.770942541569875, 10.460290931232151, 8.406383721662873, 6.791284715509615, 5.636454767126243, 4.884017195736843, 4.464771120970036, 4.330584439417066}"
0.089,"{1.5470498710638937*^-6, 3.108577357064152*^-6, 6.585920177267958*^-6, 0.000014636339621621707, 0.000033896053189901175, 0.00008112237294736597, 0.0001985550381901788, 0.0004908015536833841, 0.0012078905489038476, 0.002917095228158191, 0.006827516507036552, 0.015360856208037841, 0.033121804857072126, 0.06852526398931826, 0.13642724681214763, 0.26202658237415594, 0.4857767032419326, 0.8676024400942173, 1.48594893552172, 2.4240920914291486, 3.7375682813323254, 5.410216782359152, 7.328840920148119, 9.30877943855999, 11.162564092136321, 12.762158840733465, 14.057457818344353, 15.05741753065741, 15.800473644485109, 16.331885469476003, 16.69159659317849, 16.909570548279678, 17.004868995082678, 16.985996722978314, 16.851262269328473, 16.588696574330545, 16.175615393112235, 15.578506124330483, 14.754850932156721, 13.659830629942132, 12.261792981099955, 10.568191671595411, 8.654336187552417, 6.672559591926448, 4.817776478112184, 3.257112803203698, 2.071364904590081, 1.2482389525896735, 0.7182256065137259, 0.39701552822994407, 0.21162208137076322, 0.1088910923911376, 0.054016489776660084, 0.025758936319673444, 0.011777752180335636, 0.005163407301354172, 0.0021806448729844246, 0.0008959037334358386, 0.000362905392765679, 0.0001470741960369859, 0.00006046217802968438, 0.000025514929477152122, 0.000011160473387272327, 5.0992072805735594*^-6, 2.448457409095528*^-6, 1.2413844678631844*^-6, 6.669710574693268*^-7, 3.8072785952630875*^-7, 2.3126484527037302*^-7, 1.4955165367097366*^-7, 1.0287064411395873*^-7, 7.50837964597108*^-8, 5.78951146789157*^-8, 4.684804695829226*^-8, 3.9432429534526256*^-8, 3.417121061522816*^-8, 3.0183596442714195*^-8, 2.6978092421199936*^-8, 2.433389327979284*^-8, 2.219756652359244*^-8, 2.058814372414542*^-8, 1.9534601788486928*^-8, 1.905338686021194*^-8, 1.914972065170094*^-8, 1.98227088205992*^-8, 2.1064094431693845*^-8, 2.285269079354227*^-8, 2.5158537529157094*^-8, 2.797776284874942*^-8, 3.140818944639239*^-8, 3.574933892098357*^-8, 4.160709977578871*^-8, 5.0030264786761593*^-8, 6.277477035278723*^-8, 8.286389121151941*^-8, 1.1575184107622266*^-7, 1.7174591184529653*^-7, 2.7117922920717736*^-7, 4.5583163842799996*^-7, 8.150110873724094*^-7}","{4.558316384279992*^-7, 2.7117922920717444*^-7, 1.7174591184529621*^-7, 1.1575184107622191*^-7, 8.28638912115193*^-8, 6.277477035278707*^-8, 5.003026478676151*^-8, 4.16070997757887*^-8, 3.57493389209835*^-8, 3.140818944639241*^-8, 2.7977762848749368*^-8, 2.5158537529157088*^-8, 2.2852690793542238*^-8, 2.1064094431693855*^-8, 1.9822708820599217*^-8, 1.9149720651700896*^-8, 1.905338686021192*^-8, 1.9534601788486908*^-8, 2.0588143724145405*^-8, 2.219756652359245*^-8, 2.4333893279792823*^-8, 2.697809242119976*^-8, 3.018359644271417*^-8, 3.417121061522799*^-8, 3.943242953452617*^-8, 4.684804695829226*^-8, 5.78951146789156*^-8, 7.50837964597107*^-8, 1.0287064411395938*^-7, 1.495516536709738*^-7, 2.3126484527037415*^-7, 3.8072785952630944*^-7, 6.669710574693254*^-7, 1.2413844678631856*^-6, 2.4484574090955414*^-6, 5.099207280573601*^-6, 0.000011160473387272346, 0.00002551492947715217, 0.000060462178029684424, 0.00014707419603698593, 0.0003629053927656791, 0.0008959037334358504, 0.0021806448729844393, 0.005163407301354204, 0.01177775218033572, 0.02575893631967362, 0.05401648977666037, 0.10889109239113844, 0.2116220813707637, 0.39701552822994524, 0.7182256065137269, 1.2482389525896784, 2.0713649045900904, 3.2571128032037087, 4.817776478112197, 6.672559591926464, 8.654336187552426, 10.56819167159544, 12.261792981099957, 13.65983062994213, 14.75485093215672, 15.578506124330477, 16.175615393112228, 16.58869657433054, 16.85126226932847, 16.985996722978307, 17.004868995082735, 16.909570548279696, 16.691596593178485, 16.33188546947599, 15.800473644485098, 15.057417530657396, 14.057457818344336, 12.762158840733457, 11.162564092136305, 9.308779438559961, 7.328840920148094, 5.4102167823591305, 3.7375682813323046, 2.424092091429132, 1.4859489355217086, 0.8676024400942101, 0.4857767032419282, 0.262026582374153, 0.1364272468121471, 0.0685252639893178, 0.0331218048570719, 0.015360856208037727, 0.006827516507036524, 0.002917095228158177, 0.00120789054890384, 0.0004908015536833792, 0.00019855503819017704, 0.00008112237294736493, 0.00003389605318990068, 0.000014636339621621552, 6.5859201772679484*^-6, 3.108577357064133*^-6, 1.5470498710638834*^-6, 8.150110873724024*^-7}","{16.954334992797357, 16.77883890355537, 16.469163558818316, 15.998976839372293, 15.331395337861732, 14.422036998114878, 13.228219066519443, 11.728008633565494, 9.94866002764489, 7.991947964526646, 6.030631527822968, 4.258793104576215, 2.819131275904888, 1.7594031965006898, 1.0431972116508998, 0.5919358787075606, 0.323171614096548, 0.1702484054128214, 0.08656116272182394, 0.04239336985268384, 0.019938967137578572, 0.008987997244261981, 0.0038885520851553185, 0.0016250833210488677, 0.0006634501582951806, 0.00026835385746971035, 0.00010911606155618997, 0.0000451957387777488, 0.000019283132919901463, 8.551497276972297*^-6, 3.969997927721373*^-6, 1.9402258853047915*^-6, 1.0025601694953863*^-6, 5.495118104978317*^-7, 3.2020443825343054*^-7, 1.9860408546930857*^-7, 1.3112381527382213*^-7, 9.202877411379967*^-8, 6.845170484588063*^-8, 5.3682792768552306*^-8, 4.406129100412825*^-8, 3.749246044844307*^-8, 3.273147364200456*^-8, 2.9043679998039508*^-8, 2.603941479817078*^-8, 2.3565122044080516*^-8, 2.160095296878301*^-8, 2.0174086207323705*^-8, 1.9310181028821666*^-8, 1.9021266663651543*^-8, 1.931018102882166*^-8, 2.01740862073237*^-8, 2.1600952968783002*^-8, 2.3565122044080533*^-8, 2.6039414798170795*^-8, 2.9043679998039495*^-8, 3.273147364200457*^-8, 3.749246044844301*^-8, 4.4061291004128376*^-8, 5.368279276855238*^-8, 6.845170484588077*^-8, 9.202877411379993*^-8, 1.3112381527382272*^-7, 1.9860408546930952*^-7, 3.20204438253434*^-7, 5.495118104978367*^-7, 1.0025601694954024*^-6, 1.940225885304813*^-6, 3.969997927721425*^-6, 8.551497276972392*^-6, 0.000019283132919901748, 0.00004519573877774886, 0.00010911606155619057, 0.0002683538574697099, 0.0006634501582951837, 0.0016250833210488835, 0.0038885520851553402, 0.008987997244262061, 0.019938967137578617, 0.04239336985268409, 0.08656116272182407, 0.17024840541282368, 0.323171614096551, 0.5919358787075676, 1.0431972116509025, 1.7594031965006953, 2.819131275904888, 4.258793104576228, 6.030631527822968, 7.991947964526655, 9.948660027644891, 11.728008633565503, 13.228219066519447, 14.4220369981149, 15.331395337861743, 15.998976839372304, 16.469163558818316, 16.77883890355537, 16.954334992797364, 17.01113899750611}","{2.918789531257854, 3.086973643722528, 3.383745576014346, 3.8343380212279996, 4.47409159082999, 5.345523464089907, 6.489497880172098, 7.926933840330359, 9.631472740840355, 11.50503586368998, 13.380902034118128, 15.070752953038724, 16.433421575275897, 17.415075809278118, 18.03637335111537, 18.34846921639005, 18.391608201764896, 18.172241087488903, 17.659854185008363, 16.803119237023665, 15.565877664982859, 13.97340162318057, 12.139588807330302, 10.24429795123172, 8.46865815031126, 6.936076502712673, 5.694888511464103, 4.736645456979036, 4.024567708794499, 3.5153031965225217, 3.170580905604675, 2.9616889142358547, 2.8703609481693317, 2.8884469399327157, 3.017567810614577, 3.2691933577241437, 3.665061032838697, 4.237282745071323, 5.026593385819918, 6.0759153334403795, 7.4155079640850525, 9.03804797410281, 10.870946580484715, 12.767309614574673, 14.538489044459123, 16.020741238194564, 17.130013900001394, 17.86626213133534, 18.275745147532856, 18.40590405292121, 18.275745147532856, 17.86626213133534, 17.130013900001387, 16.02074123819455, 14.538489044459109, 12.76730961457466, 10.870946580484706, 9.038047974102785, 7.415507964085053, 6.075915333440382, 5.02659338581992, 4.23728274507133, 3.6650610328387017, 3.269193357724144, 3.017567810614581, 2.888446939932724, 2.870360948169275, 2.961688914235835, 3.17058090560468, 3.515303196522536, 4.024567708794509, 4.73664545697905, 5.694888511464119, 6.936076502712682, 8.468658150311274, 10.244297951231745, 12.139588807330327, 13.97340162318059, 15.56587766498288, 16.80311923702368, 17.65985418500837, 18.172241087488903, 18.391608201764896, 18.348469216390047, 18.03637335111537, 17.41507580927811, 16.433421575275897, 15.070752953038713, 13.380902034118128, 11.505035863689972, 9.631472740840353, 7.926933840330349, 6.489497880172095, 5.345523464089886, 4.474091590829978, 3.83433802122799, 3.383745576014345, 3.086973643722528, 2.9187895312578487, 2.864352173690405}"
0.128,"{0.00023909324325095674, 0.00039008887588459876, 0.0006626281059419271, 0.001168888640247316, 0.002134905147857954, 0.004023222586458454, 0.007790691294653863, 0.015425924958902246, 0.031046323116729252, 0.06304807661746333, 0.12803052092231001, 0.25712551815490603, 0.504068063739594, 0.9505766891295234, 1.6988475567921877, 2.839841045551506, 4.401084850565766, 6.305921394499088, 8.383628732665947, 10.43175521972565, 12.286508828354496, 13.858357602797467, 15.127235384365212, 16.117724207659045, 16.874091754384587, 17.443642965330167, 17.868424475256877, 18.18243020019176, 18.411618633844117, 18.575025244981532, 18.686084543430034, 18.753782153298598, 18.783511571009896, 18.777616912212224, 18.735634679170296, 18.65424569229051, 18.52693472413685, 18.343343942678825, 18.088312455984024, 17.74064502734666, 17.271798991391982, 16.645004239088564, 15.815942803175673, 14.73703794852212, 13.368268571187212, 11.696881841143693, 9.763828379490853, 7.684558922175523, 5.641935882956941, 3.836400719410246, 2.412269745011199, 1.4095181593031767, 0.7734508019004253, 0.40419354165852733, 0.20420620581763782, 0.10116852771694301, 0.0497633467063932, 0.024555718932527473, 0.01225839890301276, 0.0062333325414016625, 0.0032466539475872235, 0.0017401517334433838, 0.0009635169404669373, 0.0005529519841929225, 0.00032983928962443187, 0.0002050038468712416, 0.0001330356847336283, 0.00009029714060883747, 0.00006419225264184933, 0.00004784504284561354, 0.000037411087138933755, 0.000030692000401539286, 0.000026406227196521515, 0.000023796547814367234, 0.00002241304234981514, 0.00002198773475980063, 0.000022355256613023967, 0.000023392952010630904, 0.00002496530378735509, 0.000026869830261876407, 0.000028800255741750455, 0.00003036223126475855, 0.00003117102648524244, 0.00003100384577886838, 0.00002990806988436334, 0.00002817713860169264, 0.000026214704471793475, 0.00002439235820513291, 0.000022980076067103903, 0.000022152499362148983, 0.000022034659703158725, 0.000022757259302794723, 0.00002451266274815358, 0.000027619085135786253, 0.000032611618902109754, 0.00004039172539506308, 0.00005249070548792912, 0.00007155093218360557, 0.00010222686129297254, 0.00015290920276452453}","{0.00010222686129297252, 0.0000715509321836051, 0.00005249070548792907, 0.000040391725395063, 0.00003261161890210974, 0.000027619085135786273, 0.000024512662748153576, 0.000022757259302794737, 0.000022034659703158725, 0.000022152499362148993, 0.0000229800760671039, 0.000024392358205132934, 0.00002621470447179347, 0.00002817713860169267, 0.000029908069884363344, 0.00003100384577886838, 0.00003117102648524244, 0.000030362231264758556, 0.00002880025574175042, 0.00002686983026187637, 0.000024965303787355086, 0.000023392952010630883, 0.000022355256613023953, 0.000021987734759800618, 0.000022413042349815156, 0.000023796547814367257, 0.000026406227196521546, 0.00003069200040153933, 0.00003741108713893395, 0.000047845042845613694, 0.00006419225264184969, 0.0000902971406088379, 0.00013303568473362867, 0.00020500384687124212, 0.00032983928962443377, 0.0005529519841929263, 0.0009635169404669405, 0.0017401517334433908, 0.00324665394758723, 0.006233332541401676, 0.012258398903012786, 0.02455571893252778, 0.04976334670639355, 0.10116852771694376, 0.2042062058176393, 0.40419354165852994, 0.77345080190043, 1.4095181593031882, 2.4122697450112076, 3.8364007194102596, 5.641935882956949, 7.684558922175547, 9.763828379490874, 11.696881841143712, 13.368268571187228, 14.737037948522133, 15.815942803175684, 16.645004239088575, 17.271798991391986, 17.740645027346662, 18.088312455984024, 18.343343942678825, 18.52693472413685, 18.654245692290512, 18.735634679170296, 18.777616912212224, 18.783511571009896, 18.753782153298598, 18.68608454343003, 18.575025244981532, 18.411618633844114, 18.182430200191757, 17.868424475256873, 17.443642965330167, 16.874091754384583, 16.117724207659037, 15.127235384365203, 13.858357602797453, 12.286508828354481, 10.431755219725625, 8.383628732665924, 6.305921394499059, 4.401084850565743, 2.8398410455514864, 1.6988475567921848, 0.9505766891295198, 0.5040680637395922, 0.25712551815490486, 0.12803052092230982, 0.06304807661746319, 0.031046323116729148, 0.015425924958902153, 0.007790691294653823, 0.004023222586458418, 0.0021349051478579354, 0.001168888640247307, 0.0006626281059419277, 0.00039008887588459757, 0.00023909324325095587, 0.00015290920276452377}","{18.767735716986174, 18.71313465476926, 18.61733568309716, 18.472630110930748, 18.267180921900227, 17.98396266283319, 17.599470505527716, 17.082470950222703, 16.393476437098787, 15.486349005782236, 14.314417937248392, 12.844109648909495, 11.077537158663686, 9.079048195516243, 6.989383625693909, 5.004785937538704, 3.3150265600025977, 2.032344522198652, 1.1612962965190885, 0.6259197862443805, 0.3228955931698111, 0.16182838381808923, 0.07988019651268452, 0.0392922999119354, 0.01944735799808539, 0.009761357711968488, 0.005000653877352219, 0.002628344342781447, 0.0014235302745959815, 0.0007973989421830819, 0.00046341662784586007, 0.00028017231557342235, 0.00017662040592077532, 0.00011632432357880402, 0.0000801711139810124, 0.00005789409363872333, 0.00004384351066532979, 0.000034836000965451755, 0.000029038609742029137, 0.000025377164592227185, 0.000023215223122255288, 0.000022174466367824714, 0.000022028553180424604, 0.00002263258178303078, 0.00002386579964847996, 0.000025576067753687494, 0.00002752865655034876, 0.000029382429210563173, 0.000030731325591337475, 0.00003122737682337514, 0.000030731325591337475, 0.00002938242921056317, 0.00002752865655034871, 0.000025576067753687467, 0.000023865799648479925, 0.000022632581783030744, 0.000022028553180424576, 0.000022174466367824674, 0.00002321522312225529, 0.000025377164592227198, 0.000029038609742029154, 0.000034836000965451755, 0.00004384351066532986, 0.0000578940936387235, 0.00008017111398101294, 0.00011632432357880468, 0.0001766204059207767, 0.00028017231557342387, 0.00046341662784586397, 0.0007973989421830877, 0.0014235302745959962, 0.002628344342781445, 0.0050006538773522315, 0.009761357711968477, 0.019447357998085443, 0.039292299911935696, 0.07988019651268484, 0.16182838381809037, 0.32289559316981165, 0.625919786244384, 1.1612962965190912, 2.032344522198673, 3.31502656000262, 5.004785937538743, 6.989383625693914, 9.079048195516258, 11.077537158663688, 12.844109648909502, 14.314417937248393, 15.48634900578224, 16.393476437098787, 17.082470950222703, 17.599470505527716, 17.983962662833196, 18.26718092190023, 18.47263011093075, 18.617335683097156, 18.71313465476926, 18.767735716986174, 18.78547080045307}","{1.1229072574946284, 1.172566873399102, 1.2596573249686203, 1.3911071351154745, 1.5775022115229096, 1.8339411682345095, 2.18097748221626, 2.6452685798379547, 3.259054924343718, 4.056738604332623, 5.065730036388705, 6.288254981465688, 7.673407704985513, 9.088047932983146, 10.310737033672035, 11.079687752199836, 11.196830532797616, 10.629732651641252, 9.529855011905846, 8.15097353054558, 6.736561967283206, 5.450625151206398, 4.368730641220827, 3.502888974244638, 2.831542566446733, 2.3212198589846205, 1.9383652843985222, 1.654305122446285, 1.4464901748884988, 1.2981050046953984, 1.19716312665597, 1.1355994682780504, 1.1085563071854714, 1.1139186948348168, 1.1521049886711598, 1.2261086130503953, 1.3417921139848819, 1.50843682541722, 1.7395320834274324, 2.0537145760500914, 2.475581420799215, 3.035701506113608, 3.7684205690323838, 4.7049938752189, 5.858716931866359, 7.19990723978064, 8.625317727368248, 9.940805853818606, 10.888655453574044, 11.23630785385226, 10.888655453574042, 9.940805853818594, 8.625317727368234, 7.199907239780626, 5.858716931866344, 4.7049938752188885, 3.768420569032376, 3.035701506113597, 2.4755814207992124, 2.053714576050091, 1.7395320834274313, 1.5084368254172191, 1.341792113984882, 1.2261086130503944, 1.152104988671159, 1.1139186948348168, 1.1085563071854712, 1.1355994682780508, 1.197163126655971, 1.2981050046954008, 1.446490174888501, 1.6543051224462866, 1.938365284398524, 2.321219858984622, 2.831542566446736, 3.5028889742446454, 4.368730641220837, 5.450625151206409, 6.736561967283218, 8.150973530545597, 9.529855011905864, 10.62973265164126, 11.196830532797618, 11.07968775219982, 10.310737033672034, 9.088047932983137, 7.6734077049855145, 6.288254981465681, 5.065730036388704, 4.056738604332621, 3.2590549243437175, 2.645268579837953, 2.18097748221626, 1.8339411682345033, 1.5775022115229067, 1.3911071351154711, 1.2596573249686212, 1.172566873399102, 1.1229072574946284, 1.1067739525557843}"
