0.05,"{3.5438271965777032*^-12, 1.7064971565410946*^-11, 7.123574962655278*^-11, 3.0679846725039216*^-10, 1.4035310889809407*^-9, 6.757707868408147*^-9, 3.333940507526455*^-8, 1.6224914472811869*^-7, 7.481333936073281*^-7, 3.181861809528451*^-6, 0.000012447283148245632, 0.000045455407075669896, 0.00015769082317539866, 0.0005256439521396938, 0.0016912317956008097, 0.005251488741691009, 0.015695112576417758, 0.04496439517089718, 0.12282135743215458, 0.31752951110166566, 0.7683531276249206, 1.710388027518714, 3.418984021626593, 5.984092162999528, 9.057778275396906, 11.996433557164053, 14.332371672840596, 15.973438171231246, 17.04847379603565, 17.725892933890403, 18.137283230568073, 18.367310972913604, 18.46323319299275, 18.444463237048506, 18.307222315487973, 18.02360480145786, 17.535125212132428, 16.742190590877563, 15.49778197536273, 13.633135336639079, 11.068695977417137, 8.015543722959537, 5.045449098360942, 2.751344828205988, 1.3239551149240465, 0.5770668657176518, 0.23291063594896652, 0.08836456402917989, 0.031818004421467906, 0.010944963686999112, 0.003614324235680631, 0.0011500442961913265, 0.0003533047404593197, 0.00010467318872744524, 0.00002970963361380066, 7.967665725717323*^-6, 1.982916939000557*^-6, 4.531428891203217*^-7, 9.613779849535426*^-8, 1.957385254436655*^-8, 3.984756913407375*^-9, 8.399225875718153*^-10, 1.8735932441848327*^-10, 4.424425656222911*^-11, 1.0463576740880436*^-11, 1.7796728414354944*^-12, -6.700912821992965*^-13, -1.431934080814503*^-12, -1.6936417835696453*^-12, -1.7929224791753513*^-12, -1.834423929105069*^-12, -1.8534891721168175*^-12, -1.8631216952749824*^-12, -1.868528715924863*^-12, -1.8719479956773637*^-12, -1.8743407502077184*^-12, -1.8760692281755472*^-12, -1.877273340472577*^-12, -1.8780657654392953*^-12, -1.8785633815142755*^-12, -1.8788626532018367*^-12, -1.879028274051773*^-12, -1.8790968578262665*^-12, -1.8790834622693678*^-12, -1.878985157952209*^-12, -1.8787802957649253*^-12, -1.878423673517962*^-12, -1.877839963756216*^-12, -1.87692354667645*^-12, -1.875556658383573*^-12, -1.873627377088055*^-12, -1.870952897913599*^-12, -1.867021972379683*^-12, -1.8605502672046127*^-12, -1.8485879608287025*^-12, -1.824134784251531*^-12, -1.769215189578783*^-12, -1.6335594340466133*^-12, -1.263998727818917*^-12, -1.5182449777606295*^-13}","{-1.2639987278116097*^-12, -1.6335594340486348*^-12, -1.7692151895856928*^-12, -1.8241347842566573*^-12, -1.8485879608524*^-12, -1.8605502672206304*^-12, -1.8670219724219323*^-12, -1.8709528979086223*^-12, -1.8736273770823206*^-12, -1.8755566583936713*^-12, -1.876923546664027*^-12, -1.877839963766739*^-12, -1.878423673519584*^-12, -1.878780295763616*^-12, -1.878985157951622*^-12, -1.879083462268688*^-12, -1.8790968578280816*^-12, -1.8790282740536243*^-12, -1.878862653207522*^-12, -1.8785633815163677*^-12, -1.878065765444677*^-12, -1.8772733404487043*^-12, -1.876069228181752*^-12, -1.8743407501801395*^-12, -1.871947995693685*^-12, -1.8685287159709468*^-12, -1.8631216952460472*^-12, -1.8534891720896833*^-12, -1.8344239291242535*^-12, -1.792922479161171*^-12, -1.6936417835872627*^-12, -1.4319340807992801*^-12, -6.700912824576584*^-13, 1.7796728414229067*^-12, 1.0463576740919118*^-11, 4.4244256562217435*^-11, 1.873593244184427*^-10, 8.399225875718437*^-10, 3.9847569134073884*^-9, 1.957385254436674*^-8, 9.613779849535508*^-8, 4.531428891203347*^-7, 1.9829169390005894*^-6, 7.96766572571745*^-6, 0.00002970963361380109, 0.00010467318872744684, 0.00035330474045932437, 0.0011500442961913477, 0.003614324235680667, 0.010944963686999229, 0.03181800442146812, 0.08836456402918089, 0.2329106359489693, 0.5770668657176584, 1.3239551149240576, 2.751344828206013, 5.045449098360973, 8.015543722959588, 11.068695977417164, 13.633135336639118, 15.497781975362752, 16.742190590877563, 17.53512521213243, 18.023604801457868, 18.307222315487973, 18.444463237048513, 18.463233192992753, 18.367310972913604, 18.13728323056807, 17.72589293389041, 17.048473796035644, 15.973438171231244, 14.332371672840589, 11.996433557164039, 9.057778275396892, 5.984092162999504, 3.4189840216265766, 1.7103880275187051, 0.7683531276249148, 0.3175295111016627, 0.12282135743215344, 0.04496439517089672, 0.01569511257641758, 0.005251488741690945, 0.0016912317956008086, 0.0005256439521396907, 0.0001576908231753975, 0.00004545540707566954, 0.000012447283148245593, 3.1818618095284404*^-6, 7.481333936073231*^-7, 1.622491447281167*^-7, 3.3339405075264196*^-8, 6.757707868408029*^-9, 1.4035310889809002*^-9, 3.067984672503665*^-10, 7.123574962651504*^-11, 1.706497156541159*^-11, 3.5438271966086595*^-12, -1.5182449818613552*^-13}","{18.412722417905606, 18.231116028412167, 17.8875036022241, 17.310947442683943, 16.386015286267973, 14.952617866211167, 12.853658820345084, 10.083100792802366, 6.982195489573485, 4.185922690357402, 2.1833969377510494, 1.0136689886690649, 0.42974293882524, 0.16967887151842612, 0.06320790181076873, 0.02240147497314857, 0.007597981785370119, 0.0024773400771898966, 0.0007790082573575585, 0.00023652497235880337, 0.00006915489415343593, 0.00001929712074655979, 5.057740966365864*^-6, 1.223847078272476*^-6, 2.7215580628695613*^-7, 5.670126300615045*^-8, 1.1492507297677433*^-8, 2.3590115326199367*^-9, 5.05891973560419*^-10, 1.1518795640604566*^-10, 2.7521591396226696*^-11, 6.2546700614726*^-12, 6.194360425112013*^-13, -1.0221735025766178*^-12, -1.5498493385199972*^-12, -1.7372379008898001*^-12, -1.8106855337511737*^-12, -1.842376973584122*^-12, -1.85739813495034*^-12, -1.8652452891715645*^-12, -1.869824205758212*^-12, -1.872833750805052*^-12, -1.87498195547886*^-12, -1.8765235551771997*^-12, -1.8775773122700327*^-12, -1.8782590057837906*^-12, -1.8786813292677574*^-12, -1.8789303930906264*^-12, -1.879060781846767*^-12, -1.8791012878731*^-12, -1.879060781846767*^-12, -1.878930393090587*^-12, -1.8786813292677574*^-12, -1.8782590057844675*^-12, -1.87757731227012*^-12, -1.876523555177151*^-12, -1.874981955479444*^-12, -1.87283375080532*^-12, -1.8698242057587028*^-12, -1.865245289169991*^-12, -1.8573981349509725*^-12, -1.8423769735850106*^-12, -1.8106855337514562*^-12, -1.73723790088896*^-12, -1.549849338520164*^-12, -1.0221735025773422*^-12, 6.194360425118352*^-13, 6.254670061474501*^-12, 2.7521591396227346*^-11, 1.151879564060465*^-10, 5.058919735604304*^-10, 2.3590115326199334*^-9, 1.1492507297677516*^-8, 5.67012630061503*^-8, 2.721558062869574*^-7, 1.2238470782724955*^-6, 5.057740966365896*^-6, 0.000019297120746560054, 0.00006915489415343597, 0.00023652497235880553, 0.0007790082573575593, 0.0024773400771899586, 0.007597981785370241, 0.02240147497314906, 0.06320790181076885, 0.16967887151842728, 0.42974293882524, 1.0136689886690726, 2.1833969377510494, 4.185922690357417, 6.982195489573485, 10.083100792802366, 12.853658820345085, 14.952617866211208, 16.38601528626799, 17.31094744268396, 17.887503602224108, 18.231116028412174, 18.412722417905606, 18.46944447185192}","{1.4729499956900005, 1.6414757366307056, 1.9603386294852343, 2.4953669080512118, 3.3536785414659147, 4.683831968676595, 6.631608282769419, 9.202609908862199, 12.08016430843213, 14.675026397359277, 16.533306690668418, 17.618751465704353, 18.160514648796262, 18.40150550919755, 18.49922601094878, 18.533789433498292, 18.53783527249728, 18.51542599709044, 18.444752880031526, 18.264572471424096, 17.84637585373482, 16.972239609894064, 15.386722674267583, 13.006376337330217, 10.154080938654491, 7.427089758398032, 5.259403394339696, 3.7365387703577673, 2.738935242136196, 2.1103088904177114, 1.7285499955524797, 1.5150905692455454, 1.4260773838797962, 1.4434953874068344, 1.5708511927735942, 1.8340404551489327, 2.2873360959940756, 3.023157642999083, 4.177934652934817, 5.9082754996802205, 8.288004711990368, 11.12124580643478, 13.877410613501638, 16.00627080615913, 17.330829075388618, 18.02385129036837, 18.3429880947649, 18.47638352656857, 18.526570396522114, 18.539137372918553, 18.526570396522118, 18.476383526568572, 18.342988094764905, 18.023851290368366, 17.33082907538861, 16.006270806159108, 13.877410613501608, 11.121245806434725, 8.28800471199035, 5.908275499680188, 4.177934652934803, 3.0231576429990805, 2.2873360959940703, 1.834040455148927, 1.5708511927735913, 1.4434953874068197, 1.4260773838797947, 1.515090569245548, 1.7285499955524868, 2.1103088904177145, 2.7389352421362085, 3.7365387703577744, 5.2594033943397065, 7.42708975839804, 10.154080938654499, 13.006376337330245, 15.386722674267602, 16.97223960989407, 17.846375853734823, 18.264572471424106, 18.444752880031533, 18.51542599709044, 18.537835272497276, 18.533789433498292, 18.499226010948778, 18.40150550919755, 18.16051464879626, 17.618751465704353, 16.533306690668418, 14.675026397359265, 12.080164308432131, 9.202609908862195, 6.6316082827694185, 4.683831968676558, 3.353678541465898, 2.4953669080511975, 1.9603386294852345, 1.6414757366306998, 1.4729499956900012, 1.420313487716433}"
0.089,"{1.7634894733656594*^-6, 3.572279458327811*^-6, 7.678445591191525*^-6, 0.000017449803877957546, 0.00004175075333660402, 0.00010464383407571834, 0.00027307047446672013, 0.0007361912239521113, 0.0020300620528732236, 0.0056508818152411315, 0.015611450084937643, 0.041937125737150215, 0.10719602343480993, 0.2559725735433905, 0.5647284360498752, 1.1469414605843364, 2.1433578692050888, 3.678352889622064, 5.772632684196091, 8.261004453012644, 10.81900325585611, 13.118029429226628, 14.97096837928258, 16.35320229670399, 17.335932978431252, 18.01695161463957, 18.483691583484568, 18.80234383781855, 19.019091473652203, 19.16475419326131, 19.259265125823106, 19.31501224395724, 19.339034875643275, 19.33429427678105, 19.300209768370514, 19.23255360559858, 19.122685769385644, 18.95599982526277, 18.70936598678651, 18.347384663577095, 17.817662564900463, 17.046708330252603, 15.941451162986006, 14.407171350129337, 12.395723329608447, 9.9808410555776, 7.405873187104749, 5.018381894561614, 3.1022879098831, 1.75638178664038, 0.9140757702688934, 0.4377824337248667, 0.19312834373720206, 0.07893366447586533, 0.030303140491607834, 0.011148659329038614, 0.004016789155855477, 0.0014451109625991233, 0.0005273393414480555, 0.00019754467876225928, 0.0000766669231540834, 0.00003104668706162832, 0.000013193824563930334, 5.911904121249027*^-6, 2.8042853551287015*^-6, 1.41300504512525*^-6, 7.585229270196581*^-7, 4.348880219383835*^-7, 2.668406982634092*^-7, 1.7549270998349072*^-7, 1.2382616834353363*^-7, 9.37582384420322*^-8, 7.612475858088611*^-8, 6.613799203886015*^-8, 6.124057285025989*^-8, 6.00306185466573*^-8, 6.165775970061595*^-8, 6.54134414655826*^-8, 7.04386745523273*^-8, 7.564674183409373*^-8, 7.998122987782039*^-8, 8.282050165407015*^-8, 8.406801183880714*^-8, 8.382217856535991*^-8, 8.205447287755318*^-8, 7.86840018016378*^-8, 7.396108123565351*^-8, 6.868631417803202*^-8, 6.397280812201676*^-8, 6.08430205885437*^-8, 6.008307785815201*^-8, 6.241005855915437*^-8, 6.880641183748602*^-8, 8.097670482933079*^-8, 1.0206623327869834*^-7, 1.3800256284586462*^-7, 2.0023687301261614*^-7, 3.116309984544692*^-7, 5.196049109254377*^-7, 9.266173453781179*^-7}","{5.196049109254372*^-7, 3.1163099845446617*^-7, 2.0023687301261596*^-7, 1.38002562845864*^-7, 1.0206623327869845*^-7, 8.09767048293307*^-8, 6.880641183748597*^-8, 6.241005855915441*^-8, 6.008307785815196*^-8, 6.084302058854373*^-8, 6.39728081220167*^-8, 6.86863141780321*^-8, 7.396108123565345*^-8, 7.868400180163784*^-8, 8.205447287755317*^-8, 8.382217856535978*^-8, 8.406801183880708*^-8, 8.282050165407*^-8, 7.998122987782014*^-8, 7.564674183409356*^-8, 7.043867455232712*^-8, 6.541344146558246*^-8, 6.16577597006159*^-8, 6.003061854665712*^-8, 6.124057285025991*^-8, 6.613799203886027*^-8, 7.612475858088602*^-8, 9.375823844203223*^-8, 1.2382616834353453*^-7, 1.754927099834911*^-7, 2.668406982634111*^-7, 4.348880219383859*^-7, 7.585229270196603*^-7, 1.4130050451252538*^-6, 2.804285355128723*^-6, 5.911904121249081*^-6, 0.000013193824563930382, 0.000031046687061628416, 0.00007666692315408361, 0.0001975446787622598, 0.000527339341448057, 0.0014451109625991472, 0.004016789155855513, 0.011148659329038722, 0.03030314049160813, 0.07893366447586608, 0.1931283437372036, 0.4377824337248708, 0.9140757702688966, 1.7563817866403866, 3.1022879098831053, 5.018381894561634, 7.405873187104777, 9.980841055577626, 12.395723329608469, 14.407171350129357, 15.941451162986015, 17.046708330252624, 17.817662564900463, 18.347384663577095, 18.709365986786505, 18.955999825262765, 19.122685769385644, 19.23255360559858, 19.300209768370514, 19.33429427678105, 19.33903487564327, 19.31501224395724, 19.259265125823102, 19.164754193261306, 19.019091473652203, 18.80234383781855, 18.48369158348456, 18.01695161463957, 17.335932978431245, 16.353202296703984, 14.970968379282562, 13.118029429226608, 10.819003255856078, 8.26100445301261, 5.772632684196061, 3.678352889622038, 2.1433578692050723, 1.1469414605843242, 0.5647284360498734, 0.2559725735433889, 0.10719602343480933, 0.0419371257371499, 0.015611450084937592, 0.005650881815241102, 0.0020300620528732115, 0.0007361912239521039, 0.00027307047446671785, 0.00010464383407571693, 0.00004175075333660345, 0.000017449803877957353, 7.678445591191518*^-6, 3.572279458327792*^-6, 1.7634894733656484*^-6, 9.266173453781107*^-7}","{19.326322575341926, 19.28171259870149, 19.201199937893968, 19.074373053949696, 18.88412482018645, 18.603711732458663, 18.192618454837934, 17.591747543528403, 16.720386804980105, 15.481686364819355, 13.789333644035985, 11.627056428071928, 9.123888737998504, 6.572159491124517, 4.318221935822292, 2.5910188010190685, 1.4259070423839164, 0.7217980091629541, 0.33627386861421554, 0.1444713335646448, 0.057716604525606396, 0.021792992241302513, 0.007943328412320969, 0.0028548658260329107, 0.0010303660868312473, 0.0003788480092235067, 0.0001434731414323906, 0.000056436359313283906, 0.000023211182340084873, 0.000010034808887342797, 4.580703142025151*^-6, 2.2162297406057543*^-6, 1.1401765312471695*^-6, 6.254816646781956*^-7, 3.6673924606585446*^-7, 2.302573910624755*^-7, 1.5501392332649978*^-7, 1.1198142051436373*^-7, 8.679812858178852*^-8, 7.210512614265376*^-8, 6.402600017265879*^-8, 6.047644329454443*^-8, 6.029231695490306*^-8, 6.271045597234061*^-8, 6.699743133914419*^-8, 7.22113350504608*^-8, 7.723134331600304*^-8, 8.110742728892801*^-8, 8.340809255272936*^-8, 8.4149481578564*^-8, 8.340809255272936*^-8, 8.11074272889279*^-8, 7.723134331600288*^-8, 7.221133505046073*^-8, 6.69974313391441*^-8, 6.271045597234041*^-8, 6.029231695490305*^-8, 6.047644329454424*^-8, 6.402600017265885*^-8, 7.21051261426538*^-8, 8.67981285817886*^-8, 1.1198142051436406*^-7, 1.550139233265003*^-7, 2.3025739106247634*^-7, 3.6673924606585795*^-7, 6.254816646782006*^-7, 1.1401765312471824*^-6, 2.2162297406057716*^-6, 4.580703142025207*^-6, 0.000010034808887342908, 0.000023211182340085212, 0.00005643635931328394, 0.0001434731414323913, 0.00037884800922350617, 0.001030366086831253, 0.002854865826032944, 0.007943328412321019, 0.02179299224130274, 0.05771660452560661, 0.1444713335646459, 0.33627386861421654, 0.7217980091629647, 1.4259070423839306, 2.5910188010190978, 4.318221935822297, 6.572159491124534, 9.123888737998504, 11.627056428071944, 13.789333644035985, 15.481686364819362, 16.72038680498011, 17.591747543528406, 18.192618454837934, 18.60371173245867, 18.884124820186454, 19.0743730539497, 19.201199937893968, 19.28171259870149, 19.326322575341926, 19.34060804675037}","{0.575668009990967, 0.6137867015611072, 0.6825828626545857, 0.7909505107349619, 0.9535004502930315, 1.1930649537701825, 1.5442079359450094, 2.0572676294564487, 2.800756045068871, 3.8561546830049545, 5.293790244875887, 7.119000786386005, 9.202239447609172, 11.255607471728984, 12.917801611212736, 13.896217076700596, 14.040370408632464, 13.330362791384639, 11.870199124076814, 9.90773775872797, 7.79601347590912, 5.862150008972334, 4.290613815757952, 3.113817265604295, 2.275614583583459, 1.6942281502533372, 1.295591239898878, 1.0233712874663554, 0.8381847440848416, 0.713724440772013, 0.6329676635872861, 0.5853325852433083, 0.5648054400644064, 0.5688562510172888, 0.5979811332518268, 0.6557920510002123, 0.7496700139520839, 0.8920910523394897, 1.102805318935773, 1.4120218509627616, 1.8643974842683801, 2.5224080489828644, 3.4646734259914114, 4.769649907228179, 6.472102000073016, 8.49410837828695, 10.596885094517349, 12.427979563931613, 13.65831614819031, 14.088651859040977, 13.65831614819031, 12.427979563931597, 10.596885094517326, 8.494108378286928, 6.472102000072997, 4.769649907228164, 3.4646734259914034, 2.5224080489828515, 1.8643974842683781, 1.4120218509627607, 1.102805318935772, 0.8920910523394907, 0.7496700139520842, 0.6557920510002121, 0.5979811332518262, 0.5688562510172892, 0.5648054400644068, 0.5853325852433088, 0.6329676635872867, 0.7137244407720158, 0.8381847440848437, 1.023371287466358, 1.2955912398988811, 1.6942281502533387, 2.2756145835834647, 3.1138172656043075, 4.290613815757967, 5.862150008972351, 7.796013475909148, 9.907737758727999, 11.870199124076839, 13.330362791384653, 14.040370408632464, 13.89621707670058, 12.917801611212733, 11.255607471728972, 9.202239447609172, 7.119000786385992, 5.293790244875887, 3.8561546830049482, 2.800756045068872, 2.057267629456445, 1.5442079359450092, 1.1930649537701765, 0.9535004502930284, 0.7909505107349593, 0.6825828626545857, 0.6137867015611073, 0.575668009990967, 0.5634611747767163}"
0.128,"{0.00025363314506919045, 0.0004149271278652795, 0.0007081689275843492, 0.001258247636002636, 0.002321897853190801, 0.004438811211421297, 0.008766814347315714, 0.017834385281743522, 0.03724281281274846, 0.0795162051696688, 0.1726909925751277, 0.3786977733706331, 0.8287073102547982, 1.7733374555150823, 3.586959705819548, 6.537969444680264, 10.273763818809226, 13.78848701296151, 16.32697871241817, 17.866338150395755, 18.726979843413304, 19.20143696220969, 19.469568968337157, 19.627731893008274, 19.72552526663909, 19.788649220869893, 19.83082666385416, 19.859687129565774, 19.87965169768784, 19.893372492781076, 19.902471995115476, 19.907933999811096, 19.910313092197796, 19.909842305584874, 19.90647593916221, 19.899881277449836, 19.88937660187184, 19.8737952451608, 19.85122751670321, 19.81853854969994, 19.770448323985434, 19.697721953648593, 19.583515056279396, 19.3959102431526, 19.07296062078825, 18.4951016275268, 17.445953947890594, 15.603058827494312, 12.703804574063533, 8.997913898202203, 5.4316468772926365, 2.8619462718366018, 1.381997567599348, 0.6391105537092006, 0.29134789605251693, 0.13315129470956555, 0.0616176513536597, 0.029059273098229987, 0.014031777591181975, 0.00696341880886753, 0.00356307789012319, 0.0018853388648239543, 0.0010343724731897378, 0.0005898753034070486, 0.00035045185258650123, 0.00021736487022430427, 0.00014101634433305642, 0.00009585423894327556, 0.00006837090496612359, 0.00005124080568978138, 0.00004039402492221811, 0.00003352321546922101, 0.00002930629474947392, 0.000026995595948743385, 0.000026200463978078936, 0.000026776073175075624, 0.000028772422678238782, 0.0000324120870788811, 0.000038051878474344583, 0.00004601962597767544, 0.000056088023146302457, 0.00006638985887833518, 0.00007276473300851463, 0.00007137800782454011, 0.00006314812716722908, 0.00005256553820752752, 0.00004309798377381067, 0.000035925379191566824, 0.000030996141520726744, 0.00002793872198495864, 0.000026432524831747167, 0.000026310365922555664, 0.00002758394028767402, 0.000030472066139857902, 0.00003546801505156416, 0.00004347958500277148, 0.000056098264290635455, 0.00007610681724697544, 0.0001084435510922157, 0.00016206642066134152}","{0.00010844355109221573, 0.00007610681724697497, 0.00005609826429063543, 0.000043479585002771406, 0.00003546801505156418, 0.000030472066139857953, 0.000027583940287674024, 0.00002631036592255569, 0.000026432524831747178, 0.00002793872198495867, 0.00003099614152072676, 0.000035925379191566885, 0.00004309798377381068, 0.00005256553820752763, 0.00006314812716722911, 0.00007137800782454031, 0.00007276473300851463, 0.00006638985887833517, 0.00005608802314630233, 0.00004601962597767534, 0.00003805187847434456, 0.000032412087078881074, 0.00002877242267823878, 0.000026776073175075617, 0.000026200463978078966, 0.000026995595948743433, 0.000029306294749473974, 0.00003352321546922109, 0.00004039402492221835, 0.00005124080568978159, 0.00006837090496612405, 0.00009585423894327606, 0.0001410163443330569, 0.00021736487022430497, 0.0003504518525865035, 0.0005898753034070532, 0.0010343724731897417, 0.0018853388648239636, 0.0035630778901232013, 0.006963418808867551, 0.014031777591182017, 0.02905927309823039, 0.06161765135366022, 0.13315129470956677, 0.2913478960525195, 0.6391105537092061, 1.3819975675993599, 2.8619462718366306, 5.43164687729266, 8.997913898202237, 12.703804574063557, 15.603058827494342, 17.445953947890608, 18.495101627526807, 19.072960620788255, 19.395910243152603, 19.583515056279396, 19.697721953648596, 19.770448323985438, 19.818538549699944, 19.851227516703208, 19.8737952451608, 19.889376601871845, 19.89988127744984, 19.90647593916221, 19.909842305584878, 19.9103130921978, 19.9079339998111, 19.902471995115473, 19.893372492781072, 19.879651697687844, 19.859687129565774, 19.83082666385416, 19.788649220869893, 19.725525266639092, 19.62773189300827, 19.46956896833716, 19.201436962209694, 18.726979843413297, 17.866338150395737, 16.326978712418157, 13.788487012961458, 10.273763818809174, 6.537969444680207, 3.586959705819543, 1.773337455515074, 0.8287073102547959, 0.3786977733706316, 0.17269099257512757, 0.07951620516966865, 0.03724281281274835, 0.01783438528174342, 0.008766814347315672, 0.004438811211421256, 0.0023218978531907805, 0.0012582476360026274, 0.0007081689275843501, 0.0004149271278652785, 0.0002536331450691897, 0.00016206642066134077}","{19.909052095585604, 19.90466197689541, 19.89685998309041, 19.88482252870954, 19.867172182197613, 19.841660105978843, 19.80456992748977, 19.74956894274531, 19.6654261434918, 19.53137622750867, 19.30766995117956, 18.916970045330647, 18.211897723944737, 16.937314378919904, 14.757437966050842, 11.522172195898918, 7.738501093693105, 4.4439114121873775, 2.261605387848241, 1.0720050768243583, 0.4921543905689843, 0.22422119558093903, 0.10281012727345201, 0.047849108110551986, 0.022733629586291056, 0.011073609111341398, 0.0055498513806906, 0.0028707986633332394, 0.0015370341197066615, 0.0008539936808976559, 0.000493583149325054, 0.00029741477858982154, 0.00018721566342670207, 0.00012333827820201879, 0.00008518122704463229, 0.00006175996655379402, 0.00004706769404272275, 0.00003774249408889728, 0.000031868757803885134, 0.000028349494280677114, 0.00002657368634752746, 0.00002624129538791681, 0.000027276053551328148, 0.000029787500470237916, 0.00003405014302650386, 0.00004044086097023797, 0.00004918804957892362, 0.0000596593475431083, 0.00006919694989481613, 0.00007324084955294723, 0.00006919694989481612, 0.000059659347543108176, 0.000049188049578923436, 0.00004044086097023785, 0.00003405014302650377, 0.000029787500470237827, 0.00002727605355132809, 0.000026241295387916735, 0.00002657368634752746, 0.000028349494280677117, 0.00003186875780388512, 0.00003774249408889727, 0.00004706769404272281, 0.00006175996655379417, 0.00008518122704463286, 0.00012333827820201944, 0.00018721566342670356, 0.00029741477858982317, 0.0004935831493250578, 0.0008539936808976617, 0.0015370341197066771, 0.0028707986633332372, 0.005549851380690615, 0.011073609111341382, 0.022733629586291108, 0.04784910811055234, 0.10281012727345243, 0.22422119558094064, 0.4921543905689854, 1.0720050768243656, 2.261605387848249, 4.4439114121874255, 7.738501093693156, 11.522172195898978, 14.75743796605085, 16.93731437891991, 18.211897723944745, 18.916970045330654, 19.30766995117956, 19.531376227508673, 19.6654261434918, 19.749568942745306, 19.80456992748977, 19.841660105978843, 19.86717218219761, 19.884822528709545, 19.896859983090405, 19.904661976895408, 19.909052095585608, 19.910469467726966}","{4.218018078919387*^-11, 4.416476394739966*^-11, 4.76700566893715*^-11, 5.302530157809848*^-11, 6.07524660830707*^-11, 7.164865595825223*^-11, 8.690571115434148*^-11, 1.0829369920067551*^-10, 1.3843594133289263*^-10, 1.811716470112792*^-10, 2.4195052331117857*^-10, 3.2794914444683*^-10, 4.4671373584712956*^-10, 6.003499336459103*^-10, 7.708895065765783*^-10, 9.032484799889774*^-10, 9.255414970571263*^-10, 8.230400011732158*^-10, 6.571885052645099*^-10, 4.943299002512258*^-10, 3.6358533554510777*^-10, 2.674217686700971*^-10, 1.9910444089311548*^-10, 1.5104950091663374*^-10, 1.1720798725513565*^-10, 9.324519503926259*^-11, 7.617664148873755*^-11, 6.39831929125409*^-11, 5.5304399724419686*^-11, 4.9228511061029554*^-11, 4.515114021433413*^-11, 4.2686362459634743*^-11, 4.1608853545336186*^-11, 4.182217597123909*^-11, 4.3345531496742556*^-11, 4.63157703256926*^-11, 5.1007005185247773*^-11, 5.787054769925294*^-11, 6.760088472455148*^-11, 8.124074873065035*^-11, 1.0034263481522684*^-10, 1.2720831072807658*^-10, 1.6522765907857826*^-10, 2.1927408652977457*^-10, 2.9598789768147114*^-10, 4.031275098293609*^-10, 5.457316175066854*^-10, 7.147307912404902*^-10, 8.68181713598368*^-10, 9.331951743214362*^-10, 8.681817132600953*^-10, 7.147307969765561*^-10, 5.45731602116801*^-10, 4.0312756181833786*^-10, 2.9598809901971275*^-10, 2.1927418196037648*^-10, 1.6522774783930753*^-10, 1.2720817330689152*^-10, 1.0034280749592865*^-10, 8.124091236722853*^-11, 6.760077707986546*^-11, 5.7870763233537596*^-11, 5.10071340350921*^-11, 4.6315708339202386*^-11, 4.334541544094019*^-11, 4.182205749310509*^-11, 4.1608993302407234*^-11, 4.268646771949156*^-11, 4.5151141036703296*^-11, 4.9228523732001975*^-11, 5.530445517465942*^-11, 6.398314741305911*^-11, 7.61764530963399*^-11, 9.324523164055964*^-11, 1.1720760972210154*^-10, 1.5104928172271225*^-10, 1.9910422168307222*^-10, 2.6742161115561457*^-10, 3.635852944126039*^-10, 4.943299275180383*^-10, 6.571884790246193*^-10, 8.230400016884637*^-10, 9.255414961467514*^-10, 9.032484822443257*^-10, 7.708895025718017*^-10, 6.003499254773584*^-10, 4.4671374650498826*^-10, 3.279491544815819*^-10, 2.41950559042175*^-10, 1.8117150964571775*^-10, 1.3843581224183476*^-10, 1.0829395318931787*^-10, 8.690573004290696*^-11, 7.164874052953482*^-11, 6.075245868910973*^-11, 5.302544752832988*^-11, 4.7670165928502224*^-11, 4.41647055403844*^-11, 4.218008176596046*^-11, 4.1537799073961096*^-11}"
