0.05,"{2.986178144964815*^-12, 9.92022306825093*^-12, 3.5042974904441777*^-11, 1.295343422583883*^-10, 4.916292388663047*^-10, 1.8798142849864168*^-9, 7.131245496971471*^-9, 2.6597286359504472*^-8, 9.722245013654663*^-8, 3.4838370504962554*^-7, 1.2247509537038246*^-6, 4.2226390239989905*^-6, 0.000014251382978656051, 0.00004693873506619429, 0.0001502960438942477, 0.0004658951263420919, 0.0013921427772663239, 0.003992701005837353, 0.010944226096712003, 0.028548085802347783, 0.07055035907813759, 0.16435953866468744, 0.3588484809227582, 0.7290192638933384, 1.3666732567320286, 2.3447692560584565, 3.661003831959573, 5.201599602321631, 6.770702774118513, 8.170200452814392, 9.26316959980857, 9.983884417549199, 10.312564977697882, 10.24683134228575, 9.786820317860109, 8.938219487796788, 7.732590194397487, 6.257595121346686, 4.67434020402355, 3.189415218305031, 1.9788882997413857, 1.1189213982349901, 0.5805265262120496, 0.27872952113530175, 0.12484113351335374, 0.05251214733782041, 0.02085876538073341, 0.007861608819508967, 0.002823792932803046, 0.0009707465822452272, 0.0003207650330010334, 0.00010231701469567414, 0.00003164089393457161, 9.525090304118417*^-6, 2.80144283555388*^-6, 8.071776948925826*^-7, 2.2815352038762327*^-7, 6.325626759374276*^-8, 1.7188084787319234*^-8, 4.579661088632227*^-9, 1.2024235153832443*^-9, 3.146338700948733*^-10, 8.345026057389207*^-11, 2.2873864511997178*^-11, 6.598774615705447*^-12, 2.0331831377605104*^-12, 6.758399939516289*^-13, 2.4360278704965184*^-13, 9.52221813666998*^-14, 4.017375593210176*^-14, 1.8130344851831142*^-14, 8.654101095297844*^-15, 4.323617625884874*^-15, 2.2468905116778137*^-15, 1.2140900847153462*^-15, 6.849708803238809*^-16, 4.059738343411795*^-16, 2.543152836178751*^-16, 1.693627386041811*^-16, 1.2068267853278107*^-16, 9.27658260762697*^-17, 7.766782892584573*^-17, 7.147717915621109*^-17, 7.268374040126573*^-17, 8.157719844935149*^-17, 1.0036099119035398*^-16, 1.3404085053991817*^-16, 1.9255526264730699*^-16, 2.9529357361149724*^-16, 4.804815735396417*^-16, 8.246873374245983*^-16, 1.4838707601502335*^-15, 2.782900123970063*^-15, 5.42402669850444*^-15, 1.1012430901530167*^-14, 2.3476260219714296*^-14, 5.3137349179254674*^-14, 1.2908989826442733*^-13, 3.391934512431651*^-13, 9.67041321184322*^-13}","{3.3919345123509406*^-13, 1.290898982883487*^-13, 5.3137349212714045*^-14, 2.3476260220843172*^-14, 1.1012430897057452*^-14, 5.424026739497778*^-15, 2.782900127761426*^-15, 1.4838707652205563*^-15, 8.246873414293795*^-16, 4.804815738543126*^-16, 2.952935742805769*^-16, 1.9255526316547207*^-16, 1.3404085141703375*^-16, 1.0036099124183863*^-16, 8.157719883992294*^-17, 7.268374005917279*^-17, 7.147717952527864*^-17, 7.766782888119036*^-17, 9.276582611750037*^-17, 1.2068267860327424*^-16, 1.6936273912426545*^-16, 2.543152826130737*^-16, 4.0597383370611233*^-16, 6.849708743935287*^-16, 1.2140900978132844*^-15, 2.24689053470033*^-15, 4.323617606079404*^-15, 8.65410105973759*^-15, 1.8130344784272454*^-14, 4.017375593103437*^-14, 9.522218138701247*^-14, 2.4360278710592325*^-13, 6.75839993914369*^-13, 2.033183137778891*^-12, 6.598774615702933*^-12, 2.2873864511979183*^-11, 8.345026057390037*^-11, 3.1463387009487803*^-10, 1.2024235153832687*^-9, 4.579661088632286*^-9, 1.7188084787319346*^-8, 6.325626759374427*^-8, 2.2815352038762663*^-7, 8.071776948925946*^-7, 2.8014428355539177*^-6, 9.525090304118552*^-6, 0.000031640893934572025, 0.00010231701469567601, 0.00032076503300103673, 0.000970746582245237, 0.002823792932803064, 0.007861608819509057, 0.020858765380733665, 0.05251214733782106, 0.12484113351335502, 0.27872952113530464, 0.5805265262120544, 1.1189213982350028, 1.9788882997413944, 3.1894152183050526, 4.674340204023567, 6.257595121346689, 7.732590194397495, 8.938219487796813, 9.786820317860114, 10.246831342285754, 10.31256497769789, 9.983884417549184, 9.263169599808577, 8.170200452814383, 6.770702774118503, 5.201599602321622, 3.661003831959565, 2.344769256058451, 1.3666732567320263, 0.7290192638933346, 0.35884848092275623, 0.16435953866468653, 0.07055035907813705, 0.028548085802347526, 0.010944226096711902, 0.0039927010058373085, 0.0013921427772663085, 0.0004658951263420859, 0.0001502960438942477, 0.00004693873506619398, 0.000014251382978655948, 4.222639023998959*^-6, 1.2247509537038217*^-6, 3.483837050496245*^-7, 9.722245013654581*^-8, 2.6597286359504134*^-8, 7.131245496971395*^-9, 1.879814284986328*^-9, 4.916292388662443*^-10, 1.2953434225832282*^-10, 3.504297490449204*^-11, 9.920223068263008*^-12, 2.9861781450570436*^-12, 9.670413211500294*^-13}","{10.137262699923788, 9.546380134148919, 8.573127141246516, 7.2643927559670525, 5.732019542862459, 4.158263045576903, 2.7492220616044483, 1.6528901411807497, 0.9073575017780796, 0.45831858251563046, 0.21483540191878533, 0.094166092162068, 0.03883822157341922, 0.015151913259367102, 0.005617146980940326, 0.001987386534248657, 0.0006739343482975814, 0.0002199802351946963, 0.0000694149836674177, 0.000021265221098637066, 6.3498182954354424*^-6, 1.854354755417166*^-6, 5.308487333695672*^-7, 1.4909687925016841*^-7, 4.1064223493399343*^-8, 1.108294276512993*^-8, 2.936080439407091*^-9, 7.688020989959649*^-10, 2.016587328467943*^-10, 5.395888088127452*^-11, 1.5016181202758505*^-11, 4.421795633789139*^-12, 1.396100318324477*^-12, 4.766159140550446*^-13, 1.7654188070836053*^-13, 7.084067654275387*^-14, 3.060167017184314*^-14, 1.4089196580470828*^-14, 6.835112504051455*^-15, 3.4613974109578837*^-15, 1.821925740298849*^-15, 9.981203737043083*^-16, 5.72050222869065*^-16, 3.451381737809236*^-16, 2.2051641006467906*^-16, 1.5008540436736166*^-16, 1.0957301808469909*^-16, 8.656365106831325*^-17, 7.472941314216654*^-17, 7.107842375530323*^-17, 7.47294131421683*^-17, 8.656365106831352*^-17, 1.0957301808469914*^-16, 1.5008540436736058*^-16, 2.2051641006467805*^-16, 3.4513817378092626*^-16, 5.720502228690661*^-16, 9.981203737043122*^-16, 1.8219257402988485*^-15, 3.4613974109578947*^-15, 6.835112504051458*^-15, 1.4089196580470902*^-14, 3.06016701718433*^-14, 7.084067654275437*^-14, 1.7654188070836416*^-13, 4.766159140550503*^-13, 1.3961003183245033*^-12, 4.421795633789197*^-12, 1.5016181202758808*^-11, 5.395888088127519*^-11, 2.016587328467988*^-10, 7.688020989959622*^-10, 2.9360804394071054*^-9, 1.1082942765129893*^-8, 4.1064223493399555*^-8, 1.4909687925017058*^-7, 5.3084873336957*^-7, 1.8543547554171918*^-6, 6.34981829543545*^-6, 0.00002126522109863726, 0.00006941498366741781, 0.0002199802351947019, 0.0006739343482975921, 0.0019873865342487, 0.00561714698094034, 0.015151913259367196, 0.03883822157341925, 0.09416609216206868, 0.21483540191878542, 0.4583185825156323, 0.9073575017780793, 1.6528901411807504, 2.749222061604447, 4.158263045576937, 5.732019542862489, 7.264392755967081, 8.573127141246518, 9.546380134148917, 10.137262699923788, 10.334473666694414}","{9.695812808818488, 10.276694827202155, 11.233475743838554, 12.520060109726378, 14.026498269016008, 15.573619309198653, 16.95881260329378, 18.036589346654146, 18.76950395339279, 19.210942748456127, 19.450304172390535, 19.56892823552804, 19.62330983600951, 19.646563125042455, 19.655834909650416, 19.659092979619036, 19.659473630809053, 19.657363357459495, 19.65067750225366, 19.63341891854078, 19.59214218674904, 19.499925124673656, 19.308729162776533, 18.944823807870065, 18.317962063943593, 17.356420137074977, 16.06246252743645, 14.547940977499827, 13.005394505566107, 11.629582993544807, 10.555112090365535, 9.846595200113768, 9.52347748054966, 9.588098589761136, 10.040324036618399, 10.874562498737856, 12.059786802023345, 13.509817932810343, 15.066276635015248, 16.526069613954338, 17.716108638916932, 18.561520759135135, 19.09080326343947, 19.387491856505168, 19.53877375912459, 19.609871984499307, 19.64096789896955, 19.653675601792052, 19.658413403001447, 19.659596106216117, 19.658413403001447, 19.65367560179205, 19.640967898969542, 19.609871984499318, 19.538773759124595, 19.38749185650517, 19.090803263439465, 18.56152075913513, 17.716108638916925, 16.526069613954316, 15.066276635015228, 13.509817932810341, 12.059786802023341, 10.874562498737836, 10.040324036618395, 9.58809858976113, 9.523477480549658, 9.846595200113775, 10.555112090365531, 11.629582993544815, 13.005394505566114, 14.54794097749984, 16.06246252743645, 17.356420137074984, 18.3179620639436, 18.944823807870087, 19.30872916277654, 19.499925124673663, 19.59214218674904, 19.633418918540784, 19.65067750225367, 19.65736335745949, 19.659473630809053, 19.659092979619032, 19.655834909650423, 19.646563125042437, 19.623309836009522, 19.568928235528045, 19.450304172390553, 19.210942748456134, 18.769503953392782, 18.036589346654154, 16.95881260329377, 15.573619309198618, 14.026498269015976, 12.520060109726339, 11.233475743838554, 10.276694827202155, 9.695812808818486, 9.50193959092209}"
0.089,"{1.0862285922434278*^-6, 2.1457927017743206*^-6, 4.414688319730025*^-6, 9.398459807185918*^-6, 0.00002053933637308166, 0.00004565233401489266, 0.00010217761684411494, 0.00022805043423941652, 0.0005033059119224759, 0.0010916326548447474, 0.0023184326462038717, 0.004814559794892134, 0.00977459152051523, 0.019405423997584624, 0.03767098574813482, 0.07145706314344988, 0.132249645027868, 0.2382675430948463, 0.4166031925069279, 0.7042078595008721, 1.145626757470204, 1.784959190125192, 2.6510908063350844, 3.7399885421945513, 5.003613019565561, 6.355202931916798, 7.691171556927869, 8.91783577590694, 9.96899190971169, 10.809078217693258, 11.42605051647404, 11.820948438469596, 11.998914404109778, 11.963406950493, 11.713679651898914, 11.245277614566122, 10.553614795103545, 9.64088243861373, 8.525837692698218, 7.25382571139238, 5.901255883880843, 4.567736934510159, 3.3543053601775408, 2.3365756165171936, 1.5475631329496602, 0.9785294116705061, 0.5935466650926838, 0.34703942549411837, 0.19643298048909075, 0.10802386698859129, 0.057878131612059416, 0.03027425323206042, 0.015478348260055848, 0.007738717792419293, 0.003783242154547066, 0.001808105485172268, 0.0008451888888188798, 0.0003872235383095522, 0.0001746561524216928, 0.00007810130396247065, 0.000034937033122481606, 0.000015790117022174777, 7.28153664256784*^-6, 3.4566911457896713*^-6, 1.7019760489944998*^-6, 8.743194078739852*^-7, 4.7062565750612516*^-7, 2.661548039448857*^-7, 1.583097734048955*^-7, 9.897905817925454*^-8, 6.49041180896323*^-8, 4.446873037093074*^-8, 3.167575808945281*^-8, 2.3328994083624265*^-8, 1.767552767912986*^-8, 1.3728935428131588*^-8, 1.091840308690821*^-8, 8.900687481456749*^-9, 7.458717531558371*^-9, 6.448452839549394*^-9, 5.772104488676927*^-9, 5.364717733249963*^-9, 5.187142315959*^-9, 5.222283075427263*^-9, 5.473524792166269*^-9, 5.965042401756976*^-9, 6.744044401206972*^-9, 7.885425786040157*^-9, 9.5004340259396*^-9, 1.1753512903693599*^-8, 1.489606213461386*^-8, 1.933265805794962*^-8, 2.574583328357327*^-8, 3.532701234194402*^-8, 5.021138175516373*^-8, 7.432789173740774*^-8, 1.151250395557502*^-7, 1.8718988932743683*^-7, 3.200525760593147*^-7, 5.754397497874414*^-7}","{3.200525760593157*^-7, 1.871898893274356*^-7, 1.151250395557508*^-7, 7.432789173740759*^-8, 5.021138175516385*^-8, 3.5327012341944044*^-8, 2.5745833283573347*^-8, 1.9332658057949625*^-8, 1.489606213461394*^-8, 1.1753512903693619*^-8, 9.500434025939608*^-9, 7.885425786040193*^-9, 6.74404440120701*^-9, 5.965042401756998*^-9, 5.473524792166284*^-9, 5.222283075427271*^-9, 5.187142315959012*^-9, 5.364717733249983*^-9, 5.772104488676949*^-9, 6.448452839549433*^-9, 7.458717531558406*^-9, 8.900687481456787*^-9, 1.0918403086908308*^-8, 1.3728935428131677*^-8, 1.7675527679129944*^-8, 2.3328994083624365*^-8, 3.1675758089453026*^-8, 4.446873037093121*^-8, 6.490411808963315*^-8, 9.897905817925536*^-8, 1.583097734048978*^-7, 2.6615480394488986*^-7, 4.7062565750612325*^-7, 8.743194078740081*^-7, 1.70197604899452*^-6, 3.456691145789744*^-6, 7.281536642567914*^-6, 0.000015790117022174933, 0.00003493703312248181, 0.00007810130396247124, 0.00017465615242169395, 0.0003872235383095592, 0.0008451888888188896, 0.0018081054851722877, 0.0037832421545471104, 0.007738717792419378, 0.015478348260056002, 0.030274253232060764, 0.05787813161205982, 0.10802386698859211, 0.19643298048909189, 0.3470394254941217, 0.5935466650926892, 0.9785294116705145, 1.547563132949671, 2.336575616517211, 3.354305360177559, 4.567736934510194, 5.901255883880865, 7.253825711392397, 8.525837692698254, 9.640882438613739, 10.553614795103552, 11.24527761456608, 11.713679651898948, 11.96340695049281, 11.998914404109954, 11.820948438469564, 11.42605051647404, 10.809078217693266, 9.968991909711713, 8.917835775906923, 7.691171556927864, 6.355202931916814, 5.003613019565564, 3.7399885421945473, 2.6510908063350835, 1.7849591901251909, 1.1456267574702006, 0.70420785950087, 0.4166031925069267, 0.2382675430948452, 0.13224964502786749, 0.0714570631434494, 0.037670985748134884, 0.019405423997584607, 0.009774591520515208, 0.004814559794892122, 0.002318432646203873, 0.0010916326548447474, 0.0005033059119224748, 0.00022805043423941546, 0.0001021776168441145, 0.00004565233401489234, 0.00002053933637308151, 9.398459807185862*^-6, 4.414688319730028*^-6, 2.145792701774317*^-6, 1.086228592243425*^-6, 5.754397497874389*^-7}","{11.904131046823831, 11.58211840059751, 11.039645629089364, 10.273452619052184, 9.290069404504928, 8.116129089425456, 6.807321094435536, 5.449407081233135, 4.145424775911479, 2.9907393114996728, 2.047832912194142, 1.3348353619553623, 0.8319551662106758, 0.4982390876532097, 0.28805292352765094, 0.16142636780941158, 0.08798143460279147, 0.0467549045500313, 0.02426843606489422, 0.012315433207685524, 0.006111624604529343, 0.0029653540564799847, 0.0014066214282905908, 0.0006529097655299003, 0.000297391156916008, 0.00013363281577734713, 0.00005970000829974662, 0.00002676741709849992, 0.000012166305870841318, 5.6597140752025736*^-6, 2.7176187544089226*^-6, 1.3563507790733631*^-6, 7.074228378580677*^-7, 3.8702659292201015*^-7, 2.2258102681987754*^-7, 1.346312623732307*^-7, 8.55503388281435*^-8, 5.695268854604569*^-8, 3.9553597248571664*^-8, 2.8507310413999878*^-8, 2.1205420191525106*^-8, 1.620478980124594*^-8, 1.2686251395508058*^-8, 1.0170394652505428*^-8, 8.364338327983848*^-9, 7.079609092134164*^-9, 6.189699021022765*^-9, 5.608841999619761*^-9, 5.281265947145703*^-9, 5.175470098267219*^-9, 5.281265947145705*^-9, 5.608841999619764*^-9, 6.189699021022763*^-9, 7.079609092134173*^-9, 8.364338327983853*^-9, 1.0170394652505423*^-8, 1.2686251395508066*^-8, 1.6204789801245934*^-8, 2.120542019152513*^-8, 2.8507310413999855*^-8, 3.955359724857173*^-8, 5.695268854604566*^-8, 8.555033882814353*^-8, 1.3463126237323012*^-7, 2.225810268198795*^-7, 3.8702659292200565*^-7, 7.074228378580835*^-7, 1.3563507790733648*^-6, 2.7176187544089463*^-6, 5.659714075202619*^-6, 0.000012166305870841481, 0.000026767417098499795, 0.00005970000829974665, 0.00013363281577734678, 0.0002973911569160087, 0.0006529097655299053, 0.0014066214282905957, 0.002965354056480006, 0.006111624604529343, 0.012315433207685583, 0.02426843606489424, 0.046754904550031895, 0.08798143460279234, 0.16142636780941347, 0.2880529235276516, 0.49823908765321184, 0.8319551662106758, 1.3348353619553663, 2.0478329121941434, 2.990739311499678, 4.145424775911478, 5.4494070812331445, 6.8073210944355385, 8.11612908942548, 9.29006940450495, 10.2734526190522, 11.039645629089343, 11.58211840059751, 11.904131046823833, 12.010740342116836}","{7.93819493786318, 8.253935256866404, 8.78584084263566, 9.53710686819436, 10.501327115557233, 11.652379523321372, 12.935642164121422, 14.26698644948147, 15.545302908932582, 16.67692321125473, 17.600262952540955, 18.29692687154142, 18.78514969777148, 19.10292316073249, 19.291105977375544, 19.382138323541767, 19.39454426162253, 19.33101475005172, 19.178200839106477, 18.9079176807478, 18.481178704685128, 17.857382705830183, 17.009647973991754, 15.942696303055255, 14.704030375428172, 13.378924173111779, 12.069046944020773, 10.866305136133034, 9.835635290352416, 9.01191658958885, 8.406963078842303, 8.019757295486555, 7.84525777567631, 7.880073615449365, 8.124936652222459, 8.58421460223732, 9.262403108608472, 10.157351057569029, 11.250660780387953, 12.497857137504308, 13.823990066731573, 15.131329391450711, 16.32067950553352, 17.317644099234094, 18.089353352281037, 18.64342631027505, 19.013322357160888, 19.24052095416495, 19.361127961217548, 19.3986461337431, 19.361127961217548, 19.240520954164946, 19.013322357160884, 18.643426310275043, 18.089353352281027, 17.317644099234077, 16.3206795055335, 15.131329391450675, 13.823990066731552, 12.497857137504289, 11.25066078038792, 10.15735105756902, 9.262403108608465, 8.584214602237362, 8.124936652222427, 7.880073615449555, 7.845257775676134, 8.019757295486585, 8.406963078842304, 9.011916589588845, 9.835635290352393, 10.86630513613305, 12.069046944020776, 13.378924173111757, 14.70403037542817, 15.942696303055257, 17.009647973991758, 17.857382705830187, 18.481178704685135, 18.907917680747804, 19.178200839106477, 19.331014750051718, 19.39454426162253, 19.382138323541767, 19.29110597737554, 19.10292316073249, 18.78514969777148, 18.296926871541412, 17.600262952540955, 16.676923211254728, 15.545302908932582, 14.266986449481465, 12.93564216412142, 11.652379523321349, 10.501327115557212, 9.537106868194343, 8.78584084263568, 8.253935256866404, 7.93819493786318, 7.8336621826259885}"
0.128,"{0.00017793024926574539, 0.0002870518994493523, 0.000478221469458747, 0.0008197843072595127, 0.0014396740242480428, 0.0025766592592892813, 0.004671669743573751, 0.008523665926666521, 0.015541270227576941, 0.02812313040312198, 0.05019361407489141, 0.08790689669240771, 0.15051293080270756, 0.2513386920502185, 0.40873571697818284, 0.6466322918974535, 0.9940113389587094, 1.4823514388361223, 2.1401539248781014, 2.984598665264707, 4.012298197663374, 5.193200309192368, 6.4719151231447976, 7.77765080051056, 9.039053588461748, 10.197518009832585, 11.214185254225224, 12.069962326627506, 12.761006673782697, 13.292761364505516, 13.674628470137247, 13.91609627185364, 14.0243081879006, 14.002744939917804, 13.85069933803864, 13.563377498496887, 13.132660568309412, 12.548753232178317, 11.80306574129393, 10.892599086282633, 9.825632020720485, 8.627500992308722, 7.343963050023306, 6.039017609470528, 4.785517728175104, 3.6506522126676897, 2.6820737368633902, 1.9006587065594571, 1.3020069482365244, 0.8641154946047872, 0.5566869305468322, 0.34862286679881554, 0.21246298090311524, 0.1261507183915792, 0.0731008965701005, 0.041457348657237894, 0.023107075183900552, 0.012727812286146696, 0.006973594171877275, 0.003827211030957792, 0.002118521010506215, 0.001190444597111958, 0.000682980812496915, 0.0004020476959436147, 0.00024384040939586578, 0.00015287438192292848, 0.00009932825582902891, 0.00006700428167044021, 0.00004697641196572217, 0.00003423913177146924, 0.000025929449341072473, 0.000020374135057673173, 0.000016572492110707043, 0.00001391141319454682, 0.00001200613898687641, 0.000010610240047085365, 9.564293783988556*^-6, 8.766138751536521*^-6, 8.15270186100057*^-6, 7.6876477492343*^-6, 7.352064640343538*^-6, 7.137338762397609*^-6, 7.04016278380336*^-6, 7.059580987826669*^-6, 7.195758288460973*^-6, 7.450219685433835*^-6, 7.827617506462225*^-6, 8.339337644158139*^-6, 9.009203908682167*^-6, 9.881310608359587*^-6, 0.000011030182206503282, 0.000012574628504957732, 0.000014698960665218721, 0.00001768854939514269, 0.00002199165647670663, 0.000028328192679674527, 0.000037882761214423886, 0.00005265167058173678, 0.00007607597213619986, 0.0001142129215176899}","{0.00007607597213619987, 0.000052651670581736496, 0.00003788276121442391, 0.000028328192679674452, 0.00002199165647670662, 0.0000176885493951427, 0.000014698960665218735, 0.000012574628504957727, 0.000011030182206503298, 9.881310608359592*^-6, 9.009203908682177*^-6, 8.33933764415814*^-6, 7.827617506462232*^-6, 7.450219685433842*^-6, 7.19575828846099*^-6, 7.05958098782667*^-6, 7.040162783803342*^-6, 7.1373387623976185*^-6, 7.3520646403435455*^-6, 7.68764774923431*^-6, 8.152701861000578*^-6, 8.766138751536514*^-6, 9.564293783988573*^-6, 0.000010610240047085384, 0.000012006138986876438, 0.000013911413194546838, 0.00001657249211070706, 0.00002037413505767321, 0.00002592944934107261, 0.00003423913177146937, 0.00004697641196572249, 0.00006700428167044059, 0.00009932825582902913, 0.00015287438192292883, 0.00024384040939586706, 0.00040204769594361767, 0.0006829808124969167, 0.0011904445971119637, 0.002118521010506222, 0.0038272110309577976, 0.006973594171877301, 0.012727812286146837, 0.023107075183900688, 0.04145734865723813, 0.07310089657010092, 0.12615071839157993, 0.21246298090311655, 0.348622866798818, 0.5566869305468343, 0.8641154946047906, 1.3020069482365273, 1.9006587065594664, 2.6820737368633982, 3.6506522126677012, 4.785517728175121, 6.039017609470549, 7.343963050023323, 8.627500992308747, 9.82563202072048, 10.89259908628265, 11.80306574129393, 12.548753232178317, 13.132660568309431, 13.563377498496894, 13.850699338038659, 14.002744939917815, 14.024308187900616, 13.916096271853636, 13.674628470137232, 13.292761364505523, 12.761006673782706, 12.069962326627511, 11.214185254225232, 10.197518009832589, 9.039053588461739, 7.777650800510543, 6.4719151231447825, 5.1932003091923695, 4.012298197663369, 2.9845986652646945, 2.1401539248780934, 1.4823514388361139, 0.9940113389587071, 0.6466322918974495, 0.40873571697818145, 0.25133869205021764, 0.150512930802707, 0.08790689669240746, 0.05019361407489132, 0.02812313040312193, 0.015541270227576884, 0.008523665926666483, 0.004671669743573725, 0.0025766592592892604, 0.0014396740242480308, 0.0008197843072595075, 0.0004782214694587471, 0.00028705189944935156, 0.00017793024926574484, 0.00011421292151768938}","{13.966717958532406, 13.770299999254506, 13.436208859751492, 12.955530370751227, 12.318479767536878, 11.517767888326418, 10.553481167969117, 9.438998048389452, 8.20630018957305, 6.907817588161419, 5.611883513970229, 4.39118539503495, 3.3077131914623297, 2.4005597071936675, 1.6816168796674225, 1.13959061417053, 0.7487185776861784, 0.47774918813924117, 0.2964531119153392, 0.1790800607605548, 0.10544520209994908, 0.06064262714006865, 0.034175302936353624, 0.01896060411051939, 0.010417491717918002, 0.0057064697589865165, 0.0031383997537410167, 0.0017447622154733349, 0.000986642168497808, 0.0005706390010755075, 0.00033913205294278407, 0.000207899659085143, 0.00013186985806892075, 0.00008674475792096291, 0.00005926812805445805, 0.000042094408956983316, 0.000031078100736259195, 0.000023831444314483923, 0.00001894840221579427, 0.000015581354534947263, 0.000013206744693583234, 0.000011493552530497887, 0.000010228721905217617, 9.274493314934532*^-6, 8.543380670929563*^-6, 7.982411860220039*^-6, 7.561981210148293*^-6, 7.267296726396026*^-6, 7.09196280824616*^-6, 7.033691770626315*^-6, 7.091962808246163*^-6, 7.267296726396034*^-6, 7.5619812101482824*^-6, 7.98241186022004*^-6, 8.54338067092957*^-6, 9.274493314934534*^-6, 0.000010228721905217622, 0.000011493552530497883, 0.000013206744693583222, 0.00001558135453494728, 0.000018948402215794263, 0.000023831444314483927, 0.00003107810073625927, 0.00004209440895698343, 0.000059268128054458526, 0.00008674475792096344, 0.00013186985806892194, 0.00020789965908514404, 0.00033913205294278646, 0.0005706390010755116, 0.0009866421684978186, 0.0017447622154733342, 0.003138399753741026, 0.00570646975898651, 0.010417491717918016, 0.0189606041105195, 0.0341753029363537, 0.06064262714006912, 0.1054452020999492, 0.1790800607605554, 0.29645311191533935, 0.4777491881392456, 0.7487185776861855, 1.1395906141705394, 1.68161687966742, 2.4005597071936715, 3.307713191462328, 4.391185395034957, 5.611883513970224, 6.907817588161422, 8.206300189573042, 9.438998048389463, 10.553481167969112, 11.517767888326429, 12.318479767536882, 12.95553037075124, 13.436208859751472, 13.770299999254501, 13.96671795853241, 14.0314870747774}","{5.886507739426406, 6.078071805201078, 6.403876970212055, 6.872557582993317, 7.4935378931922765, 8.273698221395469, 9.212524713217654, 10.296184721171661, 11.492099169740948, 12.746771182603638, 13.989698113299898, 15.143953206685502, 16.14002675134841, 16.926772076623873, 17.47468022355659, 17.771423843620795, 17.81386056555883, 17.601768903902254, 17.1368348911476, 16.42742079983006, 15.496526431197083, 14.388018019311843, 13.166182285117163, 11.907002344123557, 10.684568708673934, 9.558833921594138, 8.569360929199211, 7.735723649391309, 7.062196542265089, 6.543754029922419, 6.171374543152822, 5.935879619367002, 5.830338421333756, 5.851369759981799, 5.999660780040943, 6.2798670093400215, 6.699860031237937, 7.269098314444792, 7.995774997506458, 8.8824658239444, 9.920452490379315, 11.083872478837868, 12.326112001303395, 13.581461385022664, 14.77364398802775, 15.829186862830644, 16.6900264507932, 17.319610983506863, 17.70071289549802, 17.828007373125708, 17.70071289549803, 17.319610983506863, 16.69002645079318, 15.829186862830635, 14.773643988027745, 13.581461385022655, 12.32611200130339, 11.083872478837847, 9.920452490379295, 8.882465823944404, 7.99577499750645, 7.269098314444787, 6.699860031237946, 6.279867009340017, 5.999660780040946, 5.851369759981804, 5.830338421333761, 5.935879619367001, 6.1713745431528215, 6.543754029922432, 7.062196542265104, 7.735723649391317, 8.569360929199222, 9.558833921594141, 10.684568708673932, 11.90700234412356, 13.16618228511717, 14.388018019311879, 15.496526431197097, 16.42742079983006, 17.136834891147604, 17.601768903902247, 17.813860565558876, 17.771423843620774, 17.47468022355655, 16.926772076623863, 16.140026751348405, 15.1439532066855, 13.98969811329989, 12.746771182603633, 11.492099169740937, 10.29618472117167, 9.212524713217647, 8.273698221395446, 7.493537893192265, 6.872557582993305, 6.403876970212054, 6.078071805201076, 5.886507739426407, 5.823336588429947}"
