0.05,"{5.37166598391778*^-12, 1.874172452822144*^-11, 7.218038262508262*^-11, 3.0366863764580193*^-10, 1.3749251208446102*^-9, 6.556549557440996*^-9, 3.194083774096461*^-8, 1.529453282711912*^-7, 6.928023222676829*^-7, 2.9004495781795675*^-6, 0.000011220741566050702, 0.00004071289346383801, 0.0001407867436373261, 0.0004686295386129993, 0.0015069229189339243, 0.004678233801834721, 0.013981493657234742, 0.040060393802009486, 0.10947152898126504, 0.2833170805426739, 0.6872618852067756, 1.5378250072330946, 3.103287498888331, 5.510254443213075, 8.487948649754625, 11.434928359343571, 13.850744200600683, 15.588340374994546, 16.74524192144757, 17.48197807360113, 17.932346068803085, 18.18514925008258, 18.29077774234275, 18.270098782193827, 18.11904296666531, 17.807672442121, 17.273895879214443, 16.41411055135968, 15.081201187672345, 13.120608767261214, 10.493680560032569, 7.466540934323135, 4.621429052174949, 2.4880452874504537, 1.187847707098994, 0.5156226200453626, 0.20771943475990456, 0.07874527187074983, 0.028345941568306738, 0.009749899281453814, 0.0032199198379529383, 0.0010248514425218284, 0.0003150919281858681, 0.00009352792197192127, 0.000026655376758912484, 7.205173860984029*^-6, 1.8162741235288509*^-6, 4.2210785517323694*^-7, 9.11452513397498*^-8, 1.883979904025502*^-8, 3.879476155024364*^-9, 8.253067681773414*^-10, 1.8642028204312287*^-10, 4.5571812190769546*^-11, 1.2216846449025214*^-11, 3.6252252190803372*^-12, 1.1987566438140933*^-12, 4.437711112953505*^-13, 1.844013218788843*^-13, 8.602780108236576*^-14, 4.49134282866602*^-14, 2.6018888786996168*^-14, 1.6457132605894484*^-14, 1.1078711762974934*^-14, 7.687780495356249*^-15, 5.351424301803967*^-15, 3.70645847328581*^-15, 2.5891300985239315*^-15, 1.8670804954030325*^-15, 1.4185353527479412*^-15, 1.1503125156994405*^-15, 1.0022863898327487*^-15, 9.410616903416656*^-16, 9.530168189845455*^-16, 1.0407970300153264*^-15, 1.2240239152670075*^-15, 1.544123090176807*^-15, 2.071806855298496*^-15, 2.9111640982100807*^-15, 4.1894866892531175*^-15, 6.0422417943830814*^-15, 8.671246603093129*^-15, 1.2577861628843942*^-14, 1.9011975971263072*^-14, 3.0878154568826137*^-14, 5.510668973086831*^-14, 1.095159397160856*^-13, 2.4394362358905474*^-13, 6.102092491652018*^-13, 1.7122472079809656*^-12}","{6.102092491652019*^-13, 2.4394362358905075*^-13, 1.0951593971608461*^-13, 5.5106689730867936*^-14, 3.087815456882625*^-14, 1.9011975971261737*^-14, 1.2577861628845105*^-14, 8.671246603092974*^-15, 6.042241794382324*^-15, 4.189486689253851*^-15, 2.9111640982102925*^-15, 2.071806855298392*^-15, 1.5441230901766127*^-15, 1.2240239152669578*^-15, 1.0407970300153532*^-15, 9.53016818984604*^-16, 9.410616903417097*^-16, 1.0022863898327376*^-15, 1.1503125156993367*^-15, 1.41853535274804*^-15, 1.867080495402828*^-15, 2.589130098524133*^-15, 3.706458473285853*^-15, 5.351424301804352*^-15, 7.687780495357466*^-15, 1.1078711762973267*^-14, 1.6457132605892884*^-14, 2.6018888786997418*^-14, 4.491342828666137*^-14, 8.602780108236653*^-14, 1.844013218788881*^-13, 4.4377111129535424*^-13, 1.1987566438141034*^-12, 3.6252252190803744*^-12, 1.2216846449025382*^-11, 4.5571812190770516*^-11, 1.8642028204312479*^-10, 8.253067681773498*^-10, 3.879476155024396*^-9, 1.883979904025522*^-8, 9.114525133975048*^-8, 4.221078551732484*^-7, 1.8162741235288797*^-6, 7.205173860984137*^-6, 0.000026655376758912847, 0.00009352792197192264, 0.00031509192818587195, 0.0010248514425218467, 0.0032199198379529686, 0.009749899281453908, 0.028345941568306905, 0.0787452718707507, 0.20771943475990692, 0.5156226200453683, 1.1878477070990048, 2.488045287450475, 4.621429052174976, 7.466540934323189, 10.49368056003259, 13.120608767261247, 15.08120118767236, 16.41411055135968, 17.273895879214443, 17.807672442121007, 18.11904296666531, 18.270098782193827, 18.29077774234275, 18.185149250082578, 17.93234606880309, 17.481978073601123, 16.74524192144756, 15.588340374994537, 13.850744200600667, 11.434928359343557, 8.487948649754612, 5.510254443213048, 3.1032874988883137, 1.537825007233086, 0.68726188520677, 0.2833170805426711, 0.10947152898126393, 0.040060393802009014, 0.013981493657234577, 0.004678233801834659, 0.001506922918933923, 0.00046862953861299636, 0.00014078674363732495, 0.00004071289346383766, 0.000011220741566050663, 2.9004495781795547*^-6, 6.928023222676772*^-7, 1.5294532827118924*^-7, 3.1940837740964225*^-8, 6.5565495574408634*^-9, 1.3749251208445803*^-9, 3.036686376457966*^-10, 7.218038262508266*^-11, 1.874172452822131*^-11, 5.371665983917734*^-12, 1.7122472079809499*^-12}","{18.23514048557856, 18.03538416732684, 17.658633090166614, 17.029983684315393, 16.03057056205174, 14.503484498135235, 12.313761391254143, 9.504797654662633, 6.465784222937496, 3.815706417877161, 1.9682471092048939, 0.9079094983702051, 0.38367551781911774, 0.15127450941785606, 0.05631956307877594, 0.019956119598898318, 0.006768421292686482, 0.0022071512085851635, 0.0006943354723420811, 0.0002110404319391212, 0.00006185635550941021, 0.000017350213674013817, 4.5907293069750325*^-6, 1.1269410592749705*^-6, 2.550361023298185*^-7, 5.404909523033745*^-8, 1.1108128084401473*^-8, 2.3039738067441634*^-9, 4.987406593096918*^-10, 1.1545720641112993*^-10, 2.9069525141161144*^-11, 8.054141718045535*^-12, 2.476239165270827*^-12, 8.498660872083024*^-13, 3.269059895139735*^-13, 1.4120045587973964*^-13, 6.843021129897721*^-14, 3.70335324153577*^-14, 2.2141179338249502*^-14, 1.4345528190117905*^-14, 9.790872166594088*^-15, 6.817048182303341*^-15, 4.736008338359304*^-15, 3.281972238904657*^-15, 2.3109530084424577*^-15, 1.6924841896786237*^-15, 1.3127001729073133*^-15, 1.0897369774608299*^-15, 9.73261765381148*^-16, 9.37108327679576*^-16, 9.73261765381148*^-16, 1.0897369774608334*^-15, 1.3127001729073133*^-15, 1.6924841896786304*^-15, 2.3109530084424605*^-15, 3.2819722389046678*^-15, 4.736008338359311*^-15, 6.817048182303342*^-15, 9.790872166594073*^-15, 1.434552819011788*^-14, 2.2141179338249467*^-14, 3.7033532415357875*^-14, 6.843021129897754*^-14, 1.4120045587974038*^-13, 3.2690598951398024*^-13, 8.498660872083125*^-13, 2.476239165270873*^-12, 8.054141718045656*^-12, 2.9069525141161716*^-11, 1.1545720641113155*^-10, 4.987406593097036*^-10, 2.3039738067441597*^-9, 1.1108128084401548*^-8, 5.404909523033734*^-8, 2.550361023298201*^-7, 1.1269410592749883*^-6, 4.59072930697506*^-6, 0.000017350213674014065, 0.00006185635550941027, 0.00021104043193912307, 0.0006943354723420819, 0.002207151208585219, 0.006768421292686588, 0.019956119598898744, 0.056319563078776065, 0.15127450941785714, 0.38367551781911774, 0.9079094983702111, 1.968247109204894, 3.8157064178771716, 6.465784222937497, 9.504797654662632, 12.313761391254143, 14.503484498135277, 16.03057056205176, 17.02998368431541, 17.658633090166614, 18.03538416732684, 18.23514048557856, 18.29762178032005}","{1.6484025597283452, 1.8349776517495822, 2.186868232733958, 2.7740352457064215, 3.7075005633384235, 5.133819512570945, 7.179050367011563, 9.802660221675294, 12.641139199228421, 15.11634550464147, 16.841889613588506, 17.83223167915306, 18.321779808275604, 18.53853927105719, 18.62625869001027, 18.657260588965283, 18.66088870680306, 18.64079095047652, 18.577373005503045, 18.415450322663236, 18.03829977376854, 17.24390392975432, 15.781752792760729, 13.533616479314192, 10.752410794210844, 7.99989223634966, 5.743487738853162, 4.120549514174735, 3.039987887612204, 2.3518663977695167, 1.9312166237197808, 1.6950950470783666, 1.596436612459775, 1.615751039790824, 1.756839206260679, 2.0476634704220835, 2.546217970199103, 3.34926904742266, 4.59422434500131, 6.425444061546007, 8.879030325189227, 11.706419203089613, 14.363790723480975, 16.356394863841345, 17.570778751246436, 18.198583577799496, 18.485962356651513, 18.6057630371692, 18.650786467118326, 18.662056332348033, 18.650786467118326, 18.605763037169197, 18.485962356651516, 18.198583577799493, 17.57077875124643, 16.356394863841327, 14.363790723480948, 11.706419203089563, 8.879030325189204, 6.425444061545974, 4.594224345001296, 3.3492690474226583, 2.5462179701991015, 2.047663470422076, 1.7568392062606781, 1.615751039790823, 1.5964366124597742, 1.6950950470783706, 1.9312166237197792, 2.3518663977695224, 3.039987887612211, 4.120549514174744, 5.743487738853175, 7.999892236349673, 10.752410794210858, 13.533616479314215, 15.781752792760745, 17.243903929754328, 18.038299773768543, 18.41545032266324, 18.577373005503045, 18.64079095047652, 18.66088870680306, 18.657260588965283, 18.62625869001027, 18.538539271057193, 18.321779808275604, 17.832231679153054, 16.841889613588506, 15.11634550464146, 12.641139199228421, 9.802660221675294, 7.179050367011563, 5.133819512570904, 3.7075005633384026, 2.7740352457064046, 2.1868682327339575, 1.8349776517495822, 1.6484025597283452, 1.5900441887976693}"
0.089,"{1.752328946528154*^-6, 3.548185349718755*^-6, 7.62089582772111*^-6, 0.000017298435186694494, 0.00004131493349173481, 0.0001032806274846666, 0.00026848375261483246, 0.0007198084914147037, 0.0019690506864885457, 0.005419672125206976, 0.01474773477384841, 0.038875359501383266, 0.09729122231580595, 0.2276278105175854, 0.4941138798048835, 0.9941109641801925, 1.855190014303613, 3.2056041012651533, 5.102556207584755, 7.444957248249347, 9.959971448202634, 12.31908953186607, 14.292534919095685, 15.808617413503494, 16.910210776742314, 17.685464287885786, 18.222502754833954, 18.591852387366608, 18.844348608612325, 19.014614108972808, 19.125337796491028, 19.190740326019768, 19.218944837814053, 19.21337798171165, 19.173367369825367, 19.094024131479173, 18.96539235424124, 18.77074511199207, 18.48385383549953, 18.06518121913309, 17.457580791276026, 16.583921338601687, 15.352969072399977, 13.685047984252511, 11.567471575361479, 9.123492378905997, 6.6287522929850615, 4.41179327868531, 2.6950545956391005, 1.5195391431561294, 0.7940862282886768, 0.38486620572360425, 0.1728627967346839, 0.07215330674742683, 0.028278359152960942, 0.01058986071336927, 0.0038685085217420026, 0.0014058788393137972, 0.0005166822031769304, 0.00019450621860351192, 0.00007574282281191271, 0.00003074327104372301, 0.000013085298454454451, 5.869321008711447*^-6, 2.7858549158725353*^-6, 1.404167669705389*^-6, 7.538122404601326*^-7, 4.3208950236084254*^-7, 2.6498464081482106*^-7, 1.741173999700956*^-7, 1.2268801476520672*^-7, 9.270815149475688*^-8, 7.504859097188974*^-8, 6.492067923010534*^-8, 5.973621396289295*^-8, 5.80310566613945*^-8, 5.886318808813493*^-8, 6.142906014966358*^-8, 6.484538943091644*^-8, 6.81737000563719*^-8, 7.069673949242547*^-8, 7.217584404507098*^-8, 7.276491779135285*^-8, 7.265242360446523*^-8, 7.179383540212877*^-8, 6.997061914432813*^-8, 6.712672520665186*^-8, 6.367119189680679*^-8, 6.043301747527673*^-8, 5.8353133486806225*^-8, 5.8276886071691654*^-8, 6.102076256726397*^-8, 6.765021671317475*^-8, 7.992134632698884*^-8, 1.0100033702676618*^-7, 1.368049918210146*^-7, 1.98735645590069*^-7, 3.095286987600988*^-7, 5.163161763479896*^-7, 9.208764491938587*^-7}","{5.163161763479895*^-7, 3.0952869876009596*^-7, 1.9873564559006893*^-7, 1.3680499182101403*^-7, 1.0100033702676632*^-7, 7.992134632698877*^-8, 6.765021671317472*^-8, 6.102076256726405*^-8, 5.827688607169164*^-8, 5.835313348680627*^-8, 6.04330174752767*^-8, 6.367119189680689*^-8, 6.712672520665183*^-8, 6.997061914432817*^-8, 7.179383540212874*^-8, 7.265242360446516*^-8, 7.276491779135282*^-8, 7.21758440450709*^-8, 7.069673949242535*^-8, 6.817370005637184*^-8, 6.484538943091633*^-8, 6.142906014966353*^-8, 5.886318808813495*^-8, 5.80310566613944*^-8, 5.973621396289303*^-8, 6.492067923010554*^-8, 7.50485909718897*^-8, 9.270815149475703*^-8, 1.2268801476520773*^-7, 1.7411739997009618*^-7, 2.6498464081482323*^-7, 4.3208950236084524*^-7, 7.538122404601353*^-7, 1.4041676697053944*^-6, 2.7858549158725586*^-6, 5.86932100871151*^-6, 0.000013085298454454509, 0.00003074327104372314, 0.00007574282281191299, 0.00019450621860351257, 0.0005166822031769323, 0.0014058788393138222, 0.0038685085217420394, 0.010589860713369379, 0.028278359152961237, 0.07215330674742755, 0.17286279673468535, 0.38486620572360797, 0.79408622828868, 1.519539143156136, 2.695054595639107, 4.41179327868533, 6.62875229298509, 9.123492378906029, 11.567471575361504, 13.68504798425253, 15.35296907239999, 16.58392133860171, 17.45758079127603, 18.06518121913309, 18.48385383549953, 18.77074511199207, 18.96539235424124, 19.094024131479173, 19.173367369825367, 19.21337798171165, 19.218944837814053, 19.190740326019768, 19.125337796491028, 19.014614108972808, 18.844348608612325, 18.591852387366604, 18.222502754833954, 17.685464287885786, 16.910210776742307, 15.808617413503482, 14.29253491909567, 12.319089531866052, 9.959971448202603, 7.444957248249317, 5.10255620758473, 3.205604101265132, 1.8551900143035995, 0.9941109641801822, 0.49411387980488236, 0.2276278105175841, 0.09729122231580543, 0.038875359501382996, 0.014747734773848366, 0.005419672125206954, 0.001969050686488535, 0.0007198084914146968, 0.00026848375261483045, 0.00010328062748466529, 0.00004131493349173426, 0.000017298435186694314, 7.620895827721107*^-6, 3.5481853497187374*^-6, 1.7523289465281436*^-6, 9.208764491938518*^-7}","{19.20401798128373, 19.151664927436595, 19.05728858325785, 18.908912515371284, 18.687001011423682, 18.361359242257258, 17.88703993223179, 17.200271963048177, 16.217873280162895, 14.84824259168199, 13.026428306791736, 10.778182592252152, 8.280850904296736, 5.844400650549022, 3.778264486721933, 2.2457643105676763, 1.2341982383635393, 0.6290311799568277, 0.297239822731366, 0.13020001479246854, 0.05313389039294377, 0.020465712783347724, 0.007583363735995714, 0.0027597947352650887, 0.0010050631667305515, 0.00037187772230321193, 0.00014144575473867322, 0.0000558045561710395, 0.000022997923078133736, 9.956193945296378*^-6, 4.548848843604107*^-6, 2.201970148724249*^-6, 1.1330958817570293*^-6, 6.215694449470121*^-7, 3.643285391725715*^-7, 2.2859840902794464*^-7, 1.537383894135523*^-7, 1.1088657144586381*^-7, 8.575144587171617*^-8, 7.099560265362456*^-8, 6.27316189543214*^-8, 5.88341584720858*^-8, 5.8066157892718357*^-8, 5.9566802491038204*^-8, 6.252038660158852*^-8, 6.600798957951275*^-8, 6.91267994734245*^-8, 7.130328553276408*^-8, 7.245880967328273*^-8, 7.280177569127392*^-8, 7.245880967328274*^-8, 7.1303285532764*^-8, 6.912679947342436*^-8, 6.600798957951268*^-8, 6.252038660158843*^-8, 5.9566802491038*^-8, 5.8066157892718304*^-8, 5.8834158472085574*^-8, 6.273161895432144*^-8, 7.099560265362458*^-8, 8.575144587171623*^-8, 1.1088657144586403*^-7, 1.5373838941355275*^-7, 2.2859840902794539*^-7, 3.643285391725749*^-7, 6.215694449470167*^-7, 1.1330958817570418*^-6, 2.2019701487242652*^-6, 4.5488488436041604*^-6, 9.956193945296481*^-6, 0.000022997923078134065, 0.000055804556171039504, 0.00014144575473867387, 0.00037187772230321106, 0.0010050631667305565, 0.0027597947352651195, 0.007583363735995759, 0.020465712783347925, 0.05313389039294396, 0.13020001479246945, 0.2972398227313668, 0.6290311799568363, 1.2341982383635515, 2.245764310567702, 3.7782644867219393, 5.844400650549037, 8.280850904296736, 10.77818259225217, 13.026428306791736, 14.848242591681997, 16.217873280162895, 17.20027196304818, 17.88703993223179, 18.361359242257265, 18.687001011423686, 18.908912515371288, 19.05728858325785, 19.151664927436595, 19.20401798128373, 19.22079231272097}","{0.6955710815876651, 0.7413186838039564, 0.8237864852720752, 0.9534372881637478, 1.1473348647374775, 1.4318445029363287, 1.846186568148249, 2.445927975208767, 3.3033105650392036, 4.4971541857318975, 6.081004780433516, 8.024562041681179, 10.155821430929954, 12.171030956657678, 13.743664634032411, 14.645922878202429, 14.777426752045931, 14.126188725895396, 12.758464793245302, 10.857513966794395, 8.727100250489618, 6.69411979477771, 4.980871497842271, 3.6602499561112802, 2.6991501948165038, 2.022244153771768, 1.5531516265966545, 1.230468334585583, 1.0098518286997886, 0.8610757793651476, 0.7643239498251588, 0.7071735109965758, 0.6825275032612625, 0.6873920083625729, 0.7223545089159857, 0.7916864382123097, 0.9040857514576078, 1.074163872463326, 1.3248260187886844, 1.690581512507203, 2.22125480688441, 2.9839296784835105, 4.0574517946564095, 5.509099899931527, 7.344097967282595, 9.441441656903228, 11.533477853363445, 13.285518828379145, 14.428100870173395, 14.821390380119817, 14.428100870173395, 13.28551882837913, 11.533477853363424, 9.441441656903203, 7.344097967282573, 5.509099899931509, 4.0574517946564, 2.983929678483493, 2.221254806884407, 1.6905815125072008, 1.324826018788683, 1.074163872463326, 0.9040857514576081, 0.7916864382123088, 0.7223545089159846, 0.6873920083625732, 0.6825275032612627, 0.707173510996576, 0.764323949825159, 0.8610757793651508, 1.0098518286997908, 1.2304683345855854, 1.5531516265966574, 2.0222441537717684, 2.69915019481651, 3.660249956111292, 4.980871497842286, 6.694119794777726, 8.727100250489645, 10.85751396679442, 12.758464793245322, 14.126188725895405, 14.777426752045931, 14.645922878202413, 13.743664634032408, 12.171030956657665, 10.155821430929954, 8.024562041681165, 6.081004780433516, 4.497154185731892, 3.3033105650392036, 2.4459279752087624, 1.846186568148249, 1.431844502936322, 1.1473348647374737, 0.9534372881637445, 0.8237864852720752, 0.7413186838039563, 0.6955710815876651, 0.6809131170781629}"
0.128,"{0.0002536331450709323, 0.00041492712786824084, 0.0007081689275897806, 0.0012582476360133502, 0.0023218978532134286, 0.004438811211472294, 0.00876681434743801, 0.01783438528205379, 0.037242812813577636, 0.07951620517198849, 0.17269099258186624, 0.3786977733907104, 0.8287073103148512, 1.7733374556885493, 3.586959706272341, 6.537969445651079, 10.27376382037345, 13.788487014822703, 16.326978714169353, 17.866338151830437, 18.726979844515196, 19.201436963038407, 19.469568968961635, 19.62773189348527, 19.725525267010628, 19.788649221166075, 19.8308266640964, 19.859687129769323, 19.879651697863846, 19.893372492937804, 19.902471995259244, 19.907933999947026, 19.910313092330288, 19.90984230571812, 19.90647593930025, 19.89988127759731, 19.889376602034243, 19.87379524534499, 19.851227516918247, 19.81853854995819, 19.770448324303988, 19.697721954051424, 19.583515056800202, 19.395910243838113, 19.07296062170008, 18.495101628734783, 17.44595394943947, 15.603058829317446, 12.703804575874795, 8.997913899583823, 5.431646878067062, 2.861946272171006, 1.381997567722044, 0.6391105537509444, 0.2913478960664458, 0.1331512947142719, 0.06161765135529846, 0.029059273098824324, 0.014031777591408104, 0.006963418808958295, 0.0035630778901618175, 0.0018853388648414574, 0.0010343724731982158, 0.000589875303411452, 0.0003504518525889622, 0.00021736487022578848, 0.00014101634433402586, 0.00009585423894396072, 0.00006837090496664836, 0.00005124080569021589, 0.00004039402492260681, 0.00003352321546959558, 0.00002930629474986275, 0.000026995595949178266, 0.00002620046397860327, 0.000026776073175757197, 0.000028772422679192508, 0.00003241208708031082, 0.00003805187847661441, 0.00004601962598140169, 0.000056088023152349194, 0.00006638985888732745, 0.00007276473301962419, 0.00007137800783516976, 0.00006314812717523128, 0.00005256553821270029, 0.000043097983776964606, 0.0000359253791935023, 0.00003099614152196703, 0.000027938721985804484, 0.00002643252483236646, 0.000026310365923044158, 0.000027583940288089517, 0.000030472066140238623, 0.000035468015051940224, 0.00004347958500317144, 0.00005609826429109404, 0.00007610681724754377, 0.00010844355109297818, 0.00016206642066244836}","{0.00010844355109297795, 0.00007610681724754326, 0.00005609826429109404, 0.00004347958500317133, 0.00003546801505194015, 0.000030472066140238623, 0.000027583940288089517, 0.00002631036592304418, 0.00002643252483236645, 0.000027938721985804505, 0.00003099614152196701, 0.00003592537919350231, 0.000043097983776964586, 0.00005256553821270035, 0.00006314812717523132, 0.00007137800783516991, 0.00007276473301962418, 0.00006638985888732735, 0.00005608802315234894, 0.00004601962598140151, 0.00003805187847661433, 0.00003241208708031072, 0.00002877242267919243, 0.00002677607317575714, 0.000026200463978603266, 0.000026995595949178276, 0.000029306294749862755, 0.00003352321546959545, 0.00004039402492260676, 0.00005124080569021605, 0.00006837090496664864, 0.00009585423894396134, 0.00014101634433402594, 0.00021736487022579033, 0.0003504518525889641, 0.0005898753034114546, 0.0010343724731982174, 0.0018853388648414657, 0.0035630778901618253, 0.006963418808958318, 0.014031777591408135, 0.029059273098824678, 0.06161765135529887, 0.13315129471427256, 0.29134789606644795, 0.6391105537509483, 1.381997567722055, 2.861946272171031, 5.431646878067077, 8.997913899583851, 12.70380457587481, 15.603058829317476, 17.445953949439467, 18.495101628734798, 19.072960621700098, 19.395910243838124, 19.5835150568002, 19.69772195405144, 19.770448324303988, 19.818538549958173, 19.851227516918243, 19.87379524534497, 19.889376602034258, 19.899881277597338, 19.906475939300233, 19.909842305717984, 19.9103130923303, 19.90793399994699, 19.90247199525925, 19.893372492937782, 19.879651697863952, 19.8596871297694, 19.830826664096403, 19.78864922116606, 19.725525267010635, 19.627731893485283, 19.469568968961646, 19.20143696303841, 18.72697984451519, 17.866338151830423, 16.326978714169346, 13.788487014822648, 10.273763820373397, 6.537969445651016, 3.5869597062723333, 1.7733374556885397, 0.8287073103148479, 0.3786977733907087, 0.17269099258186582, 0.07951620517198828, 0.037242812813577504, 0.017834385282053673, 0.008766814347437953, 0.004438811211472254, 0.002321897853213411, 0.0012582476360133395, 0.0007081689275897803, 0.0004149271278682397, 0.0002536331450709316, 0.00016206642066244757}","{19.90905209571993, 19.904661977036035, 19.89685998324217, 19.884822528878413, 19.86717218239099, 19.84166010620669, 19.804569927766007, 19.74956894308888, 19.665426143929643, 19.531376228078457, 19.30766995193296, 18.91697004633358, 18.211897725264503, 16.937314380576723, 14.757437967913749, 11.52217219760984, 7.738501094871339, 4.4439114127872275, 2.261605388090816, 1.072005076910442, 0.49215439059794297, 0.22422119559061632, 0.10281012727674975, 0.047849108111714916, 0.022733629586719286, 0.011073609111507182, 0.005549851380758432, 0.0028707986633626967, 0.0015370341197203038, 0.0008539936809044149, 0.0004935831493286506, 0.0002974147785918836, 0.00018721566342797888, 0.0001233382782028752, 0.00008518122704525386, 0.00006175996655428258, 0.000047067694043137925, 0.00003774249408927794, 0.00003186875780426121, 0.00002834949428107738, 0.000026573686347986493, 0.0000262412953884843, 0.000027276053552084372, 0.000029787500471321535, 0.000034050143028162584, 0.00004044086097291016, 0.00004918804958332153, 0.00005965934755011007, 0.00006919694990471284, 0.00007324084956422417, 0.00006919694990471286, 0.00005965934755010999, 0.00004918804958332132, 0.000040440860972910105, 0.00003405014302816253, 0.000029787500471321508, 0.000027276053552084338, 0.000026241295388484267, 0.000026573686347986493, 0.000028349494281077374, 0.0000318687578042612, 0.000037742494089277933, 0.00004706769404313808, 0.00006175996655428288, 0.0000851812270452545, 0.00012333827820287512, 0.00018721566342798067, 0.0002974147785918849, 0.0004935831493286553, 0.0008539936809044219, 0.0015370341197203268, 0.0028707986633627084, 0.0055498513807584506, 0.01107360911150717, 0.0227336295867194, 0.04784910811171536, 0.10281012727675035, 0.22422119559061826, 0.49215439059794464, 1.0720050769104503, 2.2616053880908287, 4.443911412787278, 7.738501094871388, 11.522172197609912, 14.757437967913756, 16.937314380576733, 18.2118977252645, 18.916970046333603, 19.307669951932965, 19.531376228078464, 19.66542614392963, 19.74956894308888, 19.804569927765993, 19.841660106206707, 19.867172182391027, 19.884822528878388, 19.89685998324215, 19.90466197703603, 19.909052095719968, 19.910469467859194}","{-8.892731721615831*^-11, -9.308939230192102*^-11, -1.0052841228033298*^-10, -1.1192137018841969*^-10, -1.282908979052424*^-10, -1.5128442415571382*^-10, -1.8375329446334544*^-10, -2.2910068776516828*^-10, -2.929911217121923*^-10, -3.8346747982131437*^-10, -5.11950412643676*^-10, -6.938260762631518*^-10, -9.450948444092543*^-10, -1.2700085853700389*^-9, -1.6307298595324875*^-9, -1.910801490351761*^-9, -1.9579774529868064*^-9, -1.7410728488767836*^-9, -1.3902141261167356*^-9, -1.0458075089870745*^-9, -7.692286073497928*^-10, -5.658010807767246*^-10, -4.213508482359676*^-10, -3.197158642314449*^-10, -2.4800655891866487*^-10, -1.9716278893583828*^-10, -1.6095089729073087*^-10, -1.3504561460776095*^-10, -1.1666385409293134*^-10, -1.0381423846999816*^-10, -9.52010655856117*^-11, -8.998280939353306*^-11, -8.768882164017265*^-11, -8.8213322141835*^-11, -9.138642697683214*^-11, -9.765441097660665*^-11, -1.0760881302882576*^-10, -1.2212919258061213*^-10, -1.4272774983118925*^-10, -1.716831396695277*^-10, -2.1222841187730506*^-10, -2.6921144946530217*^-10, -3.4972138475926415*^-10, -4.63999822261211*^-10, -6.262226344077393*^-10, -8.528903562894428*^-10, -1.1545112951025126*^-9, -1.5119241782487584*^-9, -1.8365951502362752*^-9, -1.9741740681933736*^-9, -1.836595136421816*^-9, -1.5119241433752796*^-9, -1.1545096641757816*^-9, -8.528901414037871*^-10, -6.262255839805664*^-10, -4.640274435979885*^-10, -3.497153670379491*^-10, -2.692214812968977*^-10, -2.1221990246285649*^-10, -1.7166292784448585*^-10, -1.4271807482470697*^-10, -1.2211801632250224*^-10, -1.0762451532339157*^-10, -9.767052854403315*^-11, -9.137812691414892*^-11, -8.807925280890776*^-11, -8.772058989621008*^-11, -8.99415497935693*^-11, -9.520415281667072*^-11, -1.0380457700407517*^-10, -1.1676949947049377*^-10, -1.351255945325218*^-10, -1.6093881740934573*^-10, -1.9714768051775053*^-10, -2.4800840146477315*^-10, -3.1972062861272384*^-10, -4.213569841341729*^-10, -5.658094834783715*^-10, -7.692283196621896*^-10, -1.0458069380118352*^-9, -1.3902135608102958*^-9, -1.7410726044030035*^-9, -1.957977384290535*^-9, -1.9108015260169364*^-9, -1.6307302882965337*^-9, -1.2700093046093465*^-9, -9.45095326509841*^-10, -6.938323143233507*^-10, -5.119495670775969*^-10, -3.834663792160152*^-10, -2.929849653389701*^-10, -2.291003100610118*^-10, -1.8374977877625687*^-10, -1.5130430103002524*^-10, -1.28329879273166*^-10, -1.119092095819569*^-10, -1.0050629169594736*^-10, -9.30929462768642*^-11, -8.895234349452088*^-11, -8.749594040280805*^-11}"
