0.05,"{-2.5888845436177127*^-12, 1.1584503369053216*^-11, 6.89545384083108*^-11, 3.226821474303022*^-10, 1.5367231386078825*^-9, 7.727177052510698*^-9, 4.058307192009742*^-8, 2.157096459936299*^-7, 1.108927051415603*^-6, 5.261401304157425*^-6, 0.000022439434942690032, 0.00008650409351927548, 0.0003086652470346332, 0.0010421398073178776, 0.003370618104140708, 0.010485649626068244, 0.03134525737813183, 0.08969185124921178, 0.2440688117933585, 0.6249632018962771, 1.4794785651343298, 3.1505603408495606, 5.8385610561705725, 9.21058873832949, 12.46737640047978, 14.996199612445828, 16.6976315026969, 17.7608322118599, 18.4062715649757, 18.7940990004094, 19.02290072733254, 19.148696404484067, 19.200709144101538, 19.190551767205676, 19.115981350822572, 18.960171414160886, 18.6862986789993, 18.226228913343316, 17.462782083943026, 16.213103836376618, 14.249501926646374, 11.44310045212413, 8.056768529648625, 4.836250824849668, 2.4829164440553133, 1.1214752142045548, 0.4603294036922437, 0.17589454773341104, 0.06350636736302379, 0.021860100218662422, 0.007213922014507998, 0.0022892267186786055, 0.0006982788002928715, 0.00020342249933090535, 0.0000557167918897639, 0.000014005375107232794, 3.1663933315903908*^-6, 6.469074675177519*^-7, 1.2375905587960364*^-7, 2.3272056194746992*^-8, 4.483875194151463*^-9, 9.081837350256006*^-10, 1.9342603791562155*^-10, 4.028425786133393*^-11, 4.652109651203901*^-12, -4.429061746540316*^-12, -6.9785343629798656*^-12, -7.76964245480877*^-12, -8.041311465237702*^-12, -8.144442823854299*^-12, -8.187559516857782*^-12, -8.207284038424086*^-12, -8.21709098748359*^-12, -8.222404302729942*^-12, -8.225645178593695*^-12, -8.227997160167711*^-12, -8.229974078959094*^-12, -8.231647211996406*^-12, -8.232934876456189*^-12, -8.233826365975135*^-12, -8.23439142523637*^-12, -8.234712266082357*^-12, -8.234846599013358*^-12, -8.234820299059343*^-12, -8.234628239039605*^-12, -8.234233938786058*^-12, -8.233569766799034*^-12, -8.232551434924114*^-12, -8.231128584503287*^-12, -8.229346064225552*^-12, -8.22726897895935*^-12, -8.224705654993459*^-12, -8.220948043332284*^-12, -8.214499768358231*^-12, -8.20223188909715*^-12, -8.176876037928642*^-12, -8.119808333379761*^-12, -7.978929911556525*^-12, -7.595321923138191*^-12, -6.4398565920043345*^-12}","{-7.595321923131378*^-12, -7.978929911548833*^-12, -8.119808333382815*^-12, -8.176876037923795*^-12, -8.202231889096332*^-12, -8.214499768353817*^-12, -8.22094804336331*^-12, -8.224705655038432*^-12, -8.22726897901632*^-12, -8.229346064274293*^-12, -8.231128584489994*^-12, -8.232551434921418*^-12, -8.233569766804508*^-12, -8.234233938783413*^-12, -8.234628239041379*^-12, -8.234820299059527*^-12, -8.23484659901509*^-12, -8.234712266080851*^-12, -8.234391425235417*^-12, -8.23382636597142*^-12, -8.2329348764464*^-12, -8.231647211968235*^-12, -8.229974079010264*^-12, -8.227997160172078*^-12, -8.225645178538101*^-12, -8.222404302730195*^-12, -8.217090987453521*^-12, -8.207284038422196*^-12, -8.187559516856296*^-12, -8.144442823876854*^-12, -8.041311465239748*^-12, -7.769642454809284*^-12, -6.978534362971096*^-12, -4.429061746537612*^-12, 4.652109651218435*^-12, 4.0284257861329424*^-11, 1.9342603791562584*^-10, 9.081837350256275*^-10, 4.483875194151511*^-9, 2.3272056194747313*^-8, 1.2375905587960478*^-7, 6.469074675177711*^-7, 3.166393331590446*^-6, 0.000014005375107233026, 0.00005571679188976471, 0.0002034224993309085, 0.0006982788002928805, 0.002289226718678646, 0.0072139220145080694, 0.021860100218662647, 0.0635063673630242, 0.17589454773341318, 0.4603294036922492, 1.121475214204567, 2.4829164440553355, 4.836250824849705, 8.056768529648664, 11.443100452124185, 14.249501926646397, 16.213103836376643, 17.462782083943033, 18.22622891334332, 18.6862986789993, 18.960171414160897, 19.115981350822576, 19.190551767205676, 19.20070914410154, 19.14869640448407, 19.022900727332544, 18.794099000409396, 18.406271564975697, 17.760832211859892, 16.697631502696897, 14.996199612445817, 12.467376400479768, 9.210588738329461, 5.838561056170547, 3.150560340849545, 1.4794785651343187, 0.6249632018962714, 0.24406881179335616, 0.08969185124921078, 0.031345257378131486, 0.010485649626068107, 0.0033706181041407053, 0.0010421398073178715, 0.0003086652470346308, 0.00008650409351927475, 0.000022439434942689957, 5.261401304157401*^-6, 1.1089270514155945*^-6, 2.1570964599362717*^-7, 4.0583071920096904*^-8, 7.727177052510552*^-9, 1.5367231386079021*^-9, 3.226821474302981*^-10, 6.895453840828817*^-11, 1.1584503369048253*^-11, -2.588884543636499*^-12, -6.439856592000324*^-12}","{19.173352617216022, 19.074397986647025, 18.88457392510577, 18.558210346197853, 18.01304740081917, 17.111203964774486, 15.64867195462393, 13.405802262143704, 10.349469193739795, 6.921683556904989, 3.936136387255694, 1.9290669109871241, 0.8411821922116999, 0.3364047213170018, 0.1259730919184701, 0.044729033861544844, 0.015174194732217072, 0.004941625849967759, 0.0015480338531898646, 0.000465529651402784, 0.00013315905974468036, 0.00003554558040239833, 8.637043070930459*^-6, 1.8837143272757798*^-6, 3.7459712587102095*^-7, 7.087380058106379*^-8, 1.3383060081963281*^-8, 2.6168335542016224*^-9, 5.399758752067057*^-10, 1.1588599260223263*^-10, 2.2600459600265162*^-11, 2.4396657689434403*^-13, -5.6374995159900154*^-12, -7.344244293048967*^-12, -7.892034126390555*^-12, -8.08658839854986*^-12, -8.162902243830771*^-12, -8.195806335113113*^-12, -8.211291894654288*^-12, -8.21920473807833*^-12, -8.223639347088319*^-12, -8.226491121295772*^-12, -8.228687515637103*^-12, -8.23056951456304*^-12, -8.232122117838396*^-12, -8.233273578869894*^-12, -8.234046646786074*^-12, -8.234522009715467*^-12, -8.234775838042939*^-12, -8.234855303144416*^-12, -8.234775838042939*^-12, -8.234522009715385*^-12, -8.234046646785979*^-12, -8.23327357886955*^-12, -8.23212211783798*^-12, -8.230569514562958*^-12, -8.22868751563695*^-12, -8.226491121295286*^-12, -8.223639347088231*^-12, -8.21920473807674*^-12, -8.211291894651978*^-12, -8.19580633511365*^-12, -8.16290224383083*^-12, -8.086588398550227*^-12, -7.892034126390879*^-12, -7.344244293048238*^-12, -5.637499515989991*^-12, 2.4396657689421155*^-13, 2.2600459600266835*^-11, 1.158859926022335*^-10, 5.399758752067182*^-10, 2.616833554201618*^-9, 1.3383060081963372*^-8, 7.087380058106365*^-8, 3.7459712587102334*^-7, 1.8837143272758122*^-6, 8.637043070930518*^-6, 0.000035545580402398844, 0.00013315905974468052, 0.00046552965140278827, 0.0015480338531898659, 0.004941625849967883, 0.015174194732217315, 0.0447290338615458, 0.1259730919184703, 0.3364047213170041, 0.8411821922116999, 1.9290669109871363, 3.9361363872556936, 6.921683556905006, 10.349469193739793, 13.405802262143705, 15.64867195462393, 17.111203964774514, 18.013047400819186, 18.558210346197864, 18.884573925105766, 19.074397986647025, 19.173352617216022, 19.204068200598666}","{0.7237216818237309, 0.8103554910396196, 0.9765445964399954, 1.2622727109256093, 1.7395575255056834, 2.529112609551542, 3.809545021684281, 5.773155302208185, 8.448944167087486, 11.44993326166104, 14.063735508763296, 15.82084907639158, 16.77308698564032, 17.214372564403597, 17.39656483361871, 17.461464069827397, 17.469076659678088, 17.426953302355624, 17.29476884294806, 16.96224725929669, 16.214418420900177, 14.751488163824485, 12.398193440253698, 9.446022165545067, 6.594737807666437, 4.380778135989411, 2.891191241806064, 1.9603694505819464, 1.395293624572868, 1.0557545062433853, 0.8554408368451801, 0.7453079544174526, 0.6997713106536162, 0.7086639945747202, 0.7739496632604239, 0.910359735713662, 1.1501326310400024, 1.5529192011916102, 2.221309414807421, 3.315390456251197, 5.034504595370336, 7.491481123324278, 10.456179326916775, 13.275701524419476, 15.335986192333102, 16.527785330971863, 17.10617876648492, 17.35380583588171, 17.4478890638379, 17.471527377082964, 17.4478890638379, 17.35380583588171, 17.106178766484916, 16.52778533097185, 15.335986192333085, 13.275701524419446, 10.456179326916743, 7.491481123324229, 5.034504595370318, 3.3153904562511745, 2.221309414807411, 1.5529192011916089, 1.1501326310400004, 0.9103597357136581, 0.7739496632604231, 0.7086639945747191, 0.6997713106536153, 0.7453079544174546, 0.8554408368451794, 1.055754506243387, 1.3952936245728709, 1.9603694505819507, 2.891191241806072, 4.38077813598942, 6.594737807666446, 9.446022165545095, 12.398193440253717, 14.751488163824499, 16.214418420900184, 16.962247259296692, 17.29476884294806, 17.42695330235562, 17.469076659678095, 17.461464069827397, 17.39656483361871, 17.214372564403597, 16.77308698564032, 15.820849076391573, 14.063735508763294, 11.449933261661023, 8.448944167087486, 5.773155302208184, 3.809545021684281, 2.5291126095515186, 1.7395575255056719, 1.2622727109256007, 0.9765445964399955, 0.8103554910396195, 0.7237216818237309, 0.6968304896120725}"
0.089,"{1.8074442793409691*^-6, 3.667371515721818*^-6, 7.906432043816178*^-6, 0.00001805301987267731, 0.000043503078905342526, 0.00011019790480975188, 0.000292127364473872, 0.0008062627193947576, 0.0023024867226790293, 0.00675056803331209, 0.020108402823254844, 0.05997369089920732, 0.17537108420230313, 0.4880238918419147, 1.2431036407023306, 2.777393434523111, 5.267965765591388, 8.419971212362492, 11.578961623643668, 14.207619787650405, 16.131913572082464, 17.43597525026506, 18.28529602891716, 18.830176808540468, 19.179739891216776, 19.40587792894371, 19.553918373967957, 19.65194027178163, 19.71726010976194, 19.76055873106182, 19.78839979456205, 19.804729762337608, 19.811745796208378, 19.810362253843635, 19.800400303858055, 19.780551074132045, 19.748102552182356, 19.698357523439793, 19.623587144353046, 19.51124371543306, 19.34098224145053, 19.079832581066338, 18.674779509291323, 18.04264209923072, 17.060208326671322, 15.566668031006314, 13.408277156888873, 10.565424408423928, 7.333907195725662, 4.338601850530123, 2.160904166133206, 0.9216829862756841, 0.34965739950584834, 0.12310927952035482, 0.04170614945045827, 0.013961885040658952, 0.00470550962049606, 0.0016174662394801177, 0.0005724241769583559, 0.00021007584642068663, 0.00008041320263886564, 0.00003226254156980176, 0.000013625334556252872, 6.0803528473933265*^-6, 2.8769616453682754*^-6, 1.4477969590407237*^-6, 7.770632896301965*^-7, 4.459137946129497*^-7, 2.7417147244261105*^-7, 1.8094803823946743*^-7, 1.2837119299241621*^-7, 9.799427353072118*^-8, 8.053196939251506*^-8, 7.123605959668196*^-8, 6.77534462643174*^-8, 6.912274737814126*^-8, 7.530720302795206*^-8, 8.694437830556242*^-8, 1.050284360688661*^-7, 1.3009960737051448*^-7, 1.6042838208987228*^-7, 1.8958003297644565*^-7, 2.0662201399527282*^-7, 2.0297971982558572*^-7, 1.8062066690666538*^-7, 1.500138930462684*^-7, 1.209984453188*^-7, 9.822665196997356*^-8, 8.239987277337479*^-8, 7.268277343653878*^-8, 6.814540562820951*^-8, 6.834980002901946*^-8, 7.360773045361206*^-8, 8.527412350387028*^-8, 1.0634957598386666*^-7, 1.4277263930667566*^-7, 2.0618178190807264*^-7, 3.1992599692760353*^-7, 5.32555672235648*^-7, 9.492112780449894*^-7}","{5.32555672235648*^-7, 3.199259969276006*^-7, 2.0618178190807267*^-7, 1.4277263930667515*^-7, 1.0634957598386687*^-7, 8.527412350387026*^-8, 7.360773045361206*^-8, 6.834980002901962*^-8, 6.814540562820951*^-8, 7.268277343653909*^-8, 8.239987277337472*^-8, 9.822665196997381*^-8, 1.2099844531880002*^-7, 1.5001389304626866*^-7, 1.8062066690666554*^-7, 2.0297971982558594*^-7, 2.0662201399527295*^-7, 1.8958003297644533*^-7, 1.6042838208987173*^-7, 1.300996073705142*^-7, 1.0502843606886576*^-7, 8.69443783055624*^-8, 7.530720302795188*^-8, 6.91227473781411*^-8, 6.77534462643175*^-8, 7.123605959668221*^-8, 8.05319693925152*^-8, 9.799427353072144*^-8, 1.2837119299241748*^-7, 1.8094803823946814*^-7, 2.741714724426134*^-7, 4.459137946129528*^-7, 7.770632896302*^-7, 1.44779695904073*^-6, 2.876961645368302*^-6, 6.080352847393391*^-6, 0.00001362533455625294, 0.00003226254156980191, 0.00008041320263886595, 0.00021007584642068752, 0.000572424176958359, 0.0016174662394801487, 0.004705509620496114, 0.013961885040659093, 0.04170614945045876, 0.12310927952035633, 0.3496573995058521, 0.9216829862756951, 2.160904166133217, 4.338601850530145, 7.333907195725677, 10.565424408423961, 13.408277156888905, 15.56666803100634, 17.06020832667135, 18.042642099230765, 18.674779509291323, 19.079832581066345, 19.340982241450522, 19.51124371543306, 19.623587144353063, 19.698357523439803, 19.748102552182356, 19.780551074132045, 19.800400303858055, 19.810362253843632, 19.811745796208378, 19.80472976233761, 19.788399794562046, 19.760558731061817, 19.717260109761934, 19.65194027178163, 19.553918373967964, 19.405877928943706, 19.179739891216773, 18.830176808540493, 18.285296028917163, 17.435975250265024, 16.131913572082446, 14.20761978765038, 11.578961623643632, 8.419971212362448, 5.267965765591349, 2.7773934345230806, 1.2431036407023275, 0.48802389184191164, 0.1753710842023022, 0.05997369089920689, 0.0201084028232548, 0.006750568033312055, 0.0023024867226790193, 0.0008062627193947495, 0.00029212736447386986, 0.00011019790480975054, 0.00004350307890534197, 0.000018053019872677127, 7.906432043816178*^-6, 3.667371515721803*^-6, 1.8074442793409594*^-6, 9.492112780449829*^-7}","{19.808034613928545, 19.794983491017714, 19.771318295958473, 19.73374873009848, 19.676712771531104, 19.59112146413166, 19.462234800950867, 19.266149555960947, 18.964183174101137, 18.494489975524502, 17.761417041871432, 16.62768909493928, 14.926544930131163, 12.530134804175173, 9.505449109900372, 6.274320751306918, 3.5046081627888857, 1.6522390974060115, 0.6745106492525116, 0.24846782121589653, 0.08605961694019022, 0.028966398908497018, 0.009701851462499802, 0.003287284489277718, 0.0011399532724133867, 0.0004080533915338264, 0.00015178039919807397, 0.00005898647331797074, 0.0000240632372466955, 0.000010346776120675424, 4.706554231505191*^-6, 2.272420084487398*^-6, 1.168045788901002*^-6, 6.40882404690391*^-7, 3.762432957857245*^-7, 2.3681768111581082*^-7, 1.6008324195438574*^-7, 1.1636636310304576*^-7, 9.103896828713698*^-8, 7.66785841422182*^-8, 6.94993856440061*^-8, 6.768881025446629*^-8, 7.06295115121676*^-8, 7.85340693515888*^-8, 9.220777599139028*^-8, 1.126240286717008*^-7, 1.398259053538366*^-7, 1.7075810871585867*^-7, 1.971782643348133*^-7, 2.0786428646673413*^-7, 1.9717826433481317*^-7, 1.7075810871585816*^-7, 1.3982590535383602*^-7, 1.1262402867170047*^-7, 9.220777599139008*^-8, 7.853406935158857*^-8, 7.062951151216745*^-8, 6.768881025446599*^-8, 6.949938564400607*^-8, 7.667858414221818*^-8, 9.103896828713704*^-8, 1.1636636310304598*^-7, 1.600832419543862*^-7, 2.368176811158116*^-7, 3.7624329578572785*^-7, 6.408824046903956*^-7, 1.1680457889010147*^-6, 2.2724200844874146*^-6, 4.706554231505244*^-6, 0.000010346776120675527, 0.000024063237246695823, 0.00005898647331797072, 0.00015178039919807473, 0.00040805339153382545, 0.001139953272413392, 0.003287284489277759, 0.00970185146249987, 0.028966398908497278, 0.08605961694019063, 0.24846782121589878, 0.6745106492525145, 1.6522390974060361, 3.5046081627889185, 6.2743207513069805, 9.505449109900383, 12.53013480417519, 14.926544930131158, 16.6276890949393, 17.761417041871436, 18.494489975524484, 18.964183174101144, 19.266149555960933, 19.46223480095087, 19.59112146413167, 19.676712771531108, 19.733748730098483, 19.771318295958473, 19.794983491017714, 19.808034613928545, 19.81220481785617}","{0.10737786835272081, 0.11467731948662896, 0.12791255034797994, 0.14892210019950197, 0.18081194000137893, 0.22865163122574314, 0.3006448689102279, 0.41004097326373146, 0.5781141816819976, 0.8383571265074605, 1.2409422780280193, 1.8528133698241083, 2.7398283890228083, 3.905414262201591, 5.1749577929012665, 6.124113933162452, 6.280255887175887, 5.553281691364146, 4.333154903299803, 3.1010837327490295, 2.115542409791917, 1.4180289270256359, 0.9537225454293098, 0.6525221084479059, 0.45818906672621623, 0.33210422147664637, 0.24943856948310952, 0.19466021233258524, 0.15814194288155542, 0.1339297491634329, 0.11835946890792286, 0.1092262829387091, 0.10530217489061514, 0.10607600306565418, 0.11164774164548608, 0.12274903961754102, 0.14089550720304822, 0.16871085357537893, 0.2105080457371461, 0.27327677548869955, 0.3683128102116352, 0.5138068530119453, 0.7386529805418677, 1.0870723152809494, 1.621094486417179, 2.410997955249715, 3.4916077770622125, 4.761834417122948, 5.876259827362737, 6.33360288120034, 5.876259827362732, 4.761834417122932, 3.4916077770621974, 2.410997955249704, 1.6210944864171724, 1.0870723152809458, 0.7386529805418652, 0.5138068530119422, 0.3683128102116319, 0.2732767754886983, 0.21050804573715087, 0.16871085357537646, 0.14089550720304564, 0.122749039617538, 0.11164774164548574, 0.10607600306565802, 0.10530217489061248, 0.10922628293870118, 0.1183594689079205, 0.1339297491634406, 0.15814194288155956, 0.19466021233258637, 0.24943856948311213, 0.3321042214766478, 0.4581890667262179, 0.6525221084479077, 0.9537225454293135, 1.4180289270256383, 2.115542409791926, 3.1010837327490424, 4.333154903299818, 5.5532816913641545, 6.2802558871758825, 6.124113933162436, 5.174957792901264, 3.9054142622015835, 2.7398283890228083, 1.8528133698241038, 1.2409422780280197, 0.8383571265074587, 0.578114181681997, 0.410040973263727, 0.30064486891022807, 0.2286516312257468, 0.18081194000138348, 0.1489221001995006, 0.12791255034798446, 0.11467731948663044, 0.10737786835272073, 0.10504543926423673}"
0.128,"{0.00025363314507099955, 0.00041492712786782797, 0.0007081689275883929, 0.0012582476360098757, 0.002321897853205252, 0.004438811211452939, 0.008766814347390533, 0.017834385281932246, 0.03724281281325159, 0.07951620517107563, 0.1726909925792172, 0.3786977733828338, 0.8287073102913581, 1.7733374556209545, 3.5869597060966716, 6.537969445275715, 10.273763819769002, 13.788487014101577, 16.326978713487954, 17.86633815126983, 18.726979844083218, 19.20143696271274, 19.469568968715787, 19.62773189329728, 19.72552526686417, 19.788649221049308, 19.83082666400085, 19.85968712968903, 19.87965169779443, 19.893372492876, 19.9024719952026, 19.90793399989351, 19.91031309227815, 19.909842305665638, 19.906475939245883, 19.899881277539194, 19.88937660197018, 19.873795245272305, 19.851227516833415, 19.81853854985635, 19.77044832417841, 19.697721953892632, 19.583515056594994, 19.39591024356837, 19.072960621342016, 18.49510162826168, 17.44595394883504, 15.603058828609099, 12.703804575173825, 8.997913899050033, 5.431646877767352, 2.8619462720410787, 1.3819975676741643, 0.639110553734595, 0.2913478960609766, 0.1331512947124205, 0.061617651354653434, 0.029059273098590768, 0.0140317775913197, 0.006963418808923252, 0.0035630778901473304, 0.001885338864835303, 0.0010343724731956229, 0.0005898753034104684, 0.00035045185258874553, 0.0002173648702259573, 0.00014101634433439695, 0.00009585423894444379, 0.00006837090496719435, 0.00005124080569079738, 0.00004039402492320613, 0.000033523215470200524, 0.000029306294750462183, 0.000026995595949759615, 0.00002620046397914937, 0.00002677607317624136, 0.000028772422679569796, 0.00003241208708050171, 0.00003805187847647726, 0.00004601962598069833, 0.00005608802315074894, 0.00006638985888459592, 0.00007276473301608375, 0.00007137800783181242, 0.00006314812717287928, 0.00005256553821143726, 0.000043097983776483465, 0.00003592537919349565, 0.00003099614152223211, 0.000027938721986224155, 0.000026432524832875202, 0.000026310365923604426, 0.0000275839402886785, 0.000030472066140841318, 0.00003546801505254462, 0.000043479585003766466, 0.00005609826429166619, 0.00007610681724807284, 0.00010844355109343077, 0.00016206642066276587}","{0.00010844355109343089, 0.00007610681724807243, 0.00005609826429166618, 0.000043479585003766425, 0.00003546801505254465, 0.000030472066140841385, 0.000027583940288678516, 0.000026310365923604474, 0.00002643252483287522, 0.000027938721986224203, 0.000030996141522232145, 0.00003592537919349574, 0.00004309798377648349, 0.0000525655382114374, 0.00006314812717287936, 0.00007137800783181264, 0.0000727647330160838, 0.00006638985888459598, 0.00005608802315074888, 0.00004601962598069828, 0.00003805187847647729, 0.000032412087080501725, 0.00002877242267956982, 0.000026776073176241392, 0.00002620046397914943, 0.000026995595949759686, 0.000029306294750462255, 0.000033523215470200646, 0.00004039402492320643, 0.00005124080569079762, 0.00006837090496719483, 0.00009585423894444441, 0.00014101634433439755, 0.00021736487022595824, 0.00035045185258874813, 0.0005898753034104735, 0.0010343724731956276, 0.0018853388648353141, 0.0035630778901473443, 0.006963418808923282, 0.014031777591319754, 0.029059273098591194, 0.06161765135465403, 0.13315129471242182, 0.2913478960609795, 0.639110553734601, 1.3819975676741771, 2.861946272041109, 5.43164687776738, 8.99791389905007, 12.703804575173853, 15.603058828609136, 17.44595394883506, 18.495101628261686, 19.07296062134202, 19.39591024356837, 19.583515056594994, 19.69772195389264, 19.77044832417841, 19.81853854985635, 19.85122751683342, 19.873795245272305, 19.88937660197018, 19.899881277539198, 19.90647593924588, 19.909842305665634, 19.91031309227816, 19.90793399989351, 19.9024719952026, 19.893372492876004, 19.879651697794422, 19.859687129689025, 19.830826664000856, 19.788649221049308, 19.72552526686417, 19.62773189329728, 19.469568968715784, 19.20143696271274, 18.72697984408321, 17.86633815126982, 16.32697871348794, 13.788487014101527, 10.27376381976895, 6.537969445275659, 3.586959706096668, 1.7733374556209474, 0.8287073102913561, 0.37869777338283234, 0.17269099257921713, 0.07951620517107551, 0.0372428128132515, 0.01783438528193215, 0.008766814347390496, 0.0044388112114529, 0.002321897853205233, 0.0012582476360098666, 0.0007081689275883945, 0.00041492712786782705, 0.00025363314507099885, 0.0001620664206627652}","{19.909052095667047, 19.90466197698065, 19.89685998318235, 19.884822528811757, 19.86717218231466, 19.84166010611683, 19.804569927657045, 19.74956894295344, 19.665426143757056, 19.53137622785403, 19.307669951636694, 18.916970045940065, 18.21189772474817, 16.937314379931088, 14.75743796719098, 11.522172196948306, 7.738501094416033, 4.443911412554811, 2.2616053879964277, 1.0720050768768046, 0.4921543905865907, 0.224221195586814, 0.1028101272754521, 0.0478491081112573, 0.022733629586551226, 0.011073609111442563, 0.0055498513807324245, 0.0028707986633518287, 0.0015370341197156736, 0.0008539936809025025, 0.0004935831493279859, 0.0002974147785918243, 0.00018721566342822906, 0.00012333827820329053, 0.00008518122704576181, 0.00006175996655484283, 0.000047067694043726945, 0.000037742494089880526, 0.000031868757804865646, 0.000028349494281672337, 0.000026573686348558325, 0.000026241295389013405, 0.000027276053552539198, 0.00002978750047164793, 0.00003405014302826397, 0.00004044086097261629, 0.00004918804958235794, 0.00005965934754814224, 0.00006919694990163533, 0.00007324084956061985, 0.00006919694990163528, 0.0000596593475481421, 0.00004918804958235772, 0.000040440860972616185, 0.00003405014302826386, 0.00002978750047164783, 0.000027276053552539123, 0.000026241295389013317, 0.000026573686348558304, 0.000028349494281672323, 0.000031868757804865626, 0.00003774249408988049, 0.000047067694043726965, 0.00006175996655484293, 0.00008518122704576233, 0.00012333827820329107, 0.0001872156634282305, 0.0002974147785918256, 0.0004935831493279899, 0.000853993680902508, 0.0015370341197156877, 0.0028707986633518226, 0.005549851380732437, 0.011073609111442543, 0.02273362958655127, 0.04784910811125764, 0.10281012727545247, 0.22422119558681555, 0.49215439058659155, 1.0720050768768115, 2.261605387996434, 4.443911412554856, 7.738501094416082, 11.522172196948368, 14.757437967190986, 16.9373143799311, 18.211897724748173, 18.916970045940065, 19.307669951636694, 19.531376227854032, 19.66542614375706, 19.74956894295344, 19.80456992765705, 19.841660106116834, 19.867172182314658, 19.884822528811757, 19.89685998318235, 19.904661976980645, 19.909052095667043, 19.910469467807175}","{-3.724260428852547*^-11, -3.8967672340662925*^-11, -4.202397143264193*^-11, -4.67164208146999*^-11, -5.3529306505188134*^-11, -6.31915647987905*^-11, -7.675250156339022*^-11, -9.57144161795718*^-11, -1.2232614488743486*^-10, -1.600143039480515*^-10, -2.1366502715030446*^-10, -2.896071513369173*^-10, -3.944872046139861*^-10, -5.301621031876853*^-10, -6.807644623403703*^-10, -7.976500167473739*^-10, -8.173368845793504*^-10, -7.268182909697281*^-10, -5.803558208149512*^-10, -4.3653661938672226*^-10, -3.210772170030989*^-10, -2.361567290770869*^-10, -1.758391563120497*^-10, -1.3344789235759203*^-10, -1.0359351293187862*^-10, -8.238112093694284*^-11, -6.721570718687561*^-11, -5.638989436255545*^-11, -4.872161147182159*^-11, -4.338631531947924*^-11, -3.9827125758772195*^-11, -3.7682131626673656*^-11, -3.674537071082969*^-11, -3.693150945269843*^-11, -3.8254940269478543*^-11, -4.084275314057741*^-11, -4.494476307376049*^-11, -5.098418664668958*^-11, -5.959738405563129*^-11, -7.171773195534142*^-11, -8.867464741856108*^-11, -1.1242218339244647*^-10, -1.4595061735229892*^-10, -1.936436620656396*^-10, -2.613827037042902*^-10, -3.559965733074395*^-10, -4.819290647875503*^-10, -6.311710503706204*^-10, -7.666827176076613*^-10, -8.240958153990775*^-10, -7.666827174574319*^-10, -6.311710501291933*^-10, -4.819290645502969*^-10, -3.559965732174931*^-10, -2.61382703608139*^-10, -1.9364366682427514*^-10, -1.4595050092446957*^-10, -1.1242235094761111*^-10, -8.867556402289533*^-11, -7.171782265049377*^-11, -5.959747436060533*^-11, -5.0981278032016396*^-11, -4.4945135410130236*^-11, -4.0843173043292754*^-11, -3.825483413769718*^-11, -3.6931507717753373*^-11, -3.674524546843639*^-11, -3.7681748961183045*^-11, -3.982690977219395*^-11, -4.338910701587798*^-11, -4.872234710751964*^-11, -5.6387798744194125*^-11, -6.721561620400554*^-11, -8.238128103521588*^-11, -1.0359411363343989*^-10, -1.3344813958159574*^-10, -1.7583913689669537*^-10, -2.361567309254095*^-10, -3.210772164343768*^-10, -4.365366189331881*^-10, -5.803558204154962*^-10, -7.268182906736555*^-10, -8.173368843713132*^-10, -7.976500166043745*^-10, -6.807644622343876*^-10, -5.301621031116611*^-10, -3.9448720483511313*^-10, -2.896071514453934*^-10, -2.136650506913417*^-10, -1.6001423964697737*^-10, -1.2232580656065072*^-10, -9.571396225163449*^-11, -7.675253591779658*^-11, -6.319155335566898*^-11, -5.352949827514487*^-11, -4.671478825418526*^-11, -4.202320906066932*^-11, -3.896803582538712*^-11, -3.724257241149741*^-11, -3.6676808466662565*^-11}"
