0.05,"{4.23243617251528*^-12, 1.4495621425421945*^-11, 5.359170710780105*^-11, 2.1098430551928504*^-10, 8.664129587802998*^-10, 3.6170992123655763*^-9, 1.4950867662805822*^-8, 5.993908568393676*^-8, 2.3085825036136826*^-7, 8.548863346412763*^-7, 3.060818284021212*^-6, 0.000010650321666581546, 0.00003609747344876834, 0.0001191079576811599, 0.0003816560788103981, 0.0011833783788958016, 0.003536162315093591, 0.010140127431870679, 0.02778013247735802, 0.07236688539877945, 0.1782637032575935, 0.41233370877439446, 0.8871306022159805, 1.753597631432437, 3.141339532375566, 5.045603546988298, 7.254944175462458, 9.434624300464328, 11.305152951876307, 12.739361493436093, 13.733944424209776, 14.337990902309915, 14.601055747590792, 14.549040286727108, 14.176625655851252, 13.448605461311383, 12.311721121885185, 10.727048329294677, 8.731453648811236, 6.504710440635563, 4.362414430258379, 2.617059209147687, 1.4116981551005277, 0.6932266814995255, 0.31413691970205043, 0.1328690786327556, 0.05290635841096747, 0.019960096133992515, 0.007172081080770813, 0.002465803416992558, 0.0008147030888015021, 0.0002597760199142438, 0.00008025424534079132, 0.00002410089922645989, 7.0492520763975115*^-6, 2.0075272430536605*^-6, 5.54813386218084*^-7, 1.4795084537327203*^-7, 3.78907159732814*^-8, 9.340044884200925*^-9, 2.2460445194837116*^-9, 5.393317977806532*^-10, 1.3284072720406141*^-10, 3.438882383928214*^-11, 9.531001461412738*^-12, 2.8592254058824306*^-12, 9.292837603445123*^-13, 3.2223665314098657*^-13, 1.1357652970719257*^-13, 3.5038655628206924*^-14, 2.6725578287015174*^-15, -1.1900380852155286*^-14, -1.902577668150993*^-14, -2.2755464927774525*^-14, -2.4796926540277206*^-14, -2.593779423257357*^-14, -2.6580486183812132*^-14, -2.69453871287296*^-14, -2.7155100553119306*^-14, -2.7276958162041074*^-14, -2.7347339532082573*^-14, -2.7385533830931132*^-14, -2.7401217708095013*^-14, -2.7398159941661775*^-14, -2.737563614669426*^-14, -2.732815862858139*^-14, -2.7243404242782213*^-14, -2.7097467368830725*^-14, -2.6845606516816286*^-14, -2.640544302785778*^-14, -2.5627796807220554*^-14, -2.4244415998091906*^-14, -2.1757097364189627*^-14, -1.7158068121563955*^-14, -8.189987765994765*^-15, 1.0642132546191082*^-14, 5.370280627399053*^-14, 1.6138381709971641*^-13, 4.562839651305965*^-13, 1.340294963071196*^-12}","{4.5628396522935*^-13, 1.6138381722830016*^-13, 5.370280625674623*^-14, 1.0642132543936962*^-14, -8.189987945996233*^-15, -1.715806806553416*^-14, -2.175709724164758*^-14, -2.424441583856411*^-14, -2.5627796829553755*^-14, -2.6405443044046454*^-14, -2.6845606502116535*^-14, -2.7097467365371446*^-14, -2.7243404243153296*^-14, -2.7328158625308143*^-14, -2.737563614494071*^-14, -2.7398159943709156*^-14, -2.7401217709287607*^-14, -2.7385533832503922*^-14, -2.7347339536344094*^-14, -2.7276958157598222*^-14, -2.715510054746581*^-14, -2.694538711016552*^-14, -2.658048616563741*^-14, -2.593779418911148*^-14, -2.4796926567759063*^-14, -2.275546475307007*^-14, -1.9025776427034057*^-14, -1.1900380870348387*^-14, 2.6725579344772635*^-15, 3.5038655436952924*^-14, 1.1357652969393969*^-13, 3.2223665326516636*^-13, 9.292837604283621*^-13, 2.8592254059201788*^-12, 9.531001460958181*^-12, 3.438882383954621*^-11, 1.3284072720396686*^-10, 5.393317977806973*^-10, 2.2460445194835726*^-9, 9.340044884201038*^-9, 3.7890715973281584*^-8, 1.4795084537327577*^-7, 5.548133862180931*^-7, 2.0075272430536855*^-6, 7.049252076397607*^-6, 0.00002410089922646033, 0.0000802542453407923, 0.0002597760199142486, 0.0008147030888015118, 0.0024658034169925836, 0.007172081080770855, 0.01996009613399273, 0.052906358410968204, 0.1328690786327567, 0.31413691970205393, 0.6932266814995339, 1.4116981551005383, 2.617059209147713, 4.362414430258395, 6.504710440635611, 8.731453648811268, 10.727048329294702, 12.311721121885185, 13.448605461311384, 14.176625655851229, 14.549040286727095, 14.601055747590765, 14.337990902309892, 13.733944424209788, 12.739361493436098, 11.30515295187629, 9.434624300464296, 7.254944175462428, 5.045603546988278, 3.1413395323755684, 1.7535976314324262, 0.8871306022159745, 0.4123337087743914, 0.17826370325759278, 0.07236688539877871, 0.02778013247735779, 0.010140127431870578, 0.003536162315093555, 0.0011833783788957875, 0.0003816560788103978, 0.0001191079576811592, 0.00003609747344876808, 0.000010650321666581419, 3.060818284021201*^-6, 8.548863346412716*^-7, 2.308582503613662*^-7, 5.993908568393613*^-8, 1.4950867662805283*^-8, 3.617099212365496*^-9, 8.664129587795605*^-10, 2.1098430551928225*^-10, 5.359170710812608*^-11, 1.4495621425482078*^-11, 4.232436172856518*^-12, 1.3402949631478466*^-12}","{14.461680497067146, 13.975918697678352, 13.117755035171527, 11.833721751408046, 10.102031800357762, 8.001303561813675, 5.763836217872801, 3.724920206516483, 2.154553706977743, 1.1246516414751209, 0.5369027312739565, 0.2375053061624231, 0.09837372802446305, 0.038448276059354816, 0.014263970198088559, 0.005047982093407079, 0.0017118511723035494, 0.0005586763481667854, 0.0001761986114736707, 0.00005390546420844011, 0.000016044455863898002, 4.652075415659071*^-6, 1.312342594875306*^-6, 3.5864061094962794*^-7, 9.438732358853102*^-8, 2.3848858683680018*^-8, 5.81834918487909*^-9, 1.39442017278483*^-9, 3.366852782850071*^-10, 8.410762724068432*^-11, 2.22359850365688*^-11, 6.322595683718233*^-12, 1.9490650827505308*^-12, 6.491217660270012*^-13, 2.281240807919593*^-13, 7.898491621760042*^-14, 2.112204118219305*^-14, -3.446766386308469*^-15, -1.4828380018540266*^-14, -2.0533258856637624*^-14, -2.357301361959375*^-14, -2.5252234967168074*^-14, -2.6193830690459167*^-14, -2.672543173721334*^-14, -2.702836205294282*^-14, -2.7203215952319185*^-14, -2.7304926569204162*^-14, -2.736301938770189*^-14, -2.7392976689213483*^-14, -2.7402228369381886*^-14, -2.739297668921367*^-14, -2.7363019387702247*^-14, -2.7304926569204218*^-14, -2.720321595231949*^-14, -2.70283620529427*^-14, -2.6725431737213383*^-14, -2.619383069045907*^-14, -2.525223496716718*^-14, -2.3573013619593397*^-14, -2.0533258856639742*^-14, -1.482838001853776*^-14, -3.4467663863088698*^-15, 2.1122041182192523*^-14, 7.898491621759912*^-14, 2.28124080791968*^-13, 6.491217660270065*^-13, 1.949065082750566*^-12, 6.322595683718312*^-12, 2.2235985036569255*^-11, 8.41076272406855*^-11, 3.366852782850147*^-10, 1.394420172784824*^-9, 5.818349184879111*^-9, 2.384885868367986*^-8, 9.438732358853168*^-8, 3.5864061094963265*^-7, 1.3123425948753114*^-6, 4.652075415659121*^-6, 0.000016044455863898053, 0.00005390546420844055, 0.00017619861147367098, 0.0005586763481667995, 0.0017118511723035778, 0.005047982093407195, 0.014263970198088588, 0.03844827605935507, 0.09837372802446319, 0.23750530616242355, 0.5369027312739563, 1.1246516414751229, 2.154553706977743, 3.7249202065164853, 5.763836217872793, 8.00130356181373, 10.102031800357793, 11.833721751408076, 13.117755035171536, 13.975918697678356, 14.461680497067144, 14.618327076020968}","{5.392308513739968, 5.865263800094852, 6.700803031958106, 7.950984355628723, 9.637020428064563, 11.682365544907, 13.860844800270197, 15.846007252217989, 17.374972801948715, 18.377722157263005, 18.949973641783398, 19.241470432207848, 19.37690920095703, 19.435173969990956, 19.45846505997877, 19.46665749400321, 19.46761491625303, 19.46230782934959, 19.445505275545564, 19.40221306662409, 19.299144951112094, 19.071257005745384, 18.608980800745858, 17.765358038766326, 16.414202505337478, 14.560142140551914, 12.409048080880837, 10.286832548696452, 8.465618088047192, 7.069220692837392, 6.100858719130216, 5.51273718429697, 5.256607720458788, 5.307251857603447, 5.669848234286307, 6.378675070832982, 7.485586851351751, 9.02848169232618, 10.971464969215392, 13.13950282160668, 15.225319801920637, 16.924660769827277, 18.098243564463893, 18.797772005967257, 19.166862623140894, 19.34333495818576, 19.421134886599276, 19.45303777224577, 19.464948349895025, 19.467922981233727, 19.464948349895, 19.45303777224575, 19.4211348865993, 19.34333495818569, 19.166862623140908, 18.797772005967314, 18.09824356446386, 16.92466076982724, 15.225319801920618, 13.139502821606657, 10.971464969215365, 9.028481692326192, 7.485586851351749, 6.3786750708329425, 5.669848234286298, 5.3072518576034335, 5.256607720458772, 5.512737184296972, 6.100858719130212, 7.069220692837416, 8.465618088047188, 10.286832548696436, 12.409048080880812, 14.560142140551878, 16.414202505337514, 17.76535803876629, 18.60898080074584, 19.071257005745338, 19.29914495111214, 19.40221306662408, 19.44550527554559, 19.462307829349598, 19.467614916253066, 19.466657494003226, 19.45846505997876, 19.43517396999095, 19.376909200957055, 19.241470432207752, 18.949973641783373, 18.377722157262973, 17.374972801948708, 15.846007252218008, 13.860844800270176, 11.682365544906956, 9.637020428064528, 7.950984355628673, 6.700803031958107, 5.865263800094855, 5.392308513739969, 5.2397917293830325}"
0.089,"{1.4716749332996418*^-6, 2.9488436083300937*^-6, 6.216793023537625*^-6, 0.00001371365071098089, 0.000031428638041456594, 0.00007416564817719435, 0.00017825635363997636, 0.00043086906311113325, 0.001033262106001908, 0.00242710415323672, 0.005529251104510189, 0.012148232704039188, 0.025708438341859166, 0.05248610779733059, 0.10362947764839985, 0.19820959583202305, 0.3672547278540407, 0.657835305009321, 1.1344127773787038, 1.872102084653261, 2.935708657737874, 4.344870572943576, 6.041825052323124, 7.890398411884753, 9.71838665558135, 11.377415536308199, 12.780317411334599, 13.901948442972026, 14.758238884785106, 15.382996270838728, 15.811896607558447, 16.07419739106816, 16.189450781719582, 16.16659884449146, 16.00385270180171, 15.68870296109505, 15.198187373088007, 14.500359116712778, 13.55890852620272, 12.343782552028307, 10.84996719438043, 9.121566981623864, 7.267931638838324, 5.451292499079689, 3.8385228612841695, 2.5423913895033143, 1.5926390741239982, 0.9503110077773368, 0.5438255928938602, 0.3000929892070401, 0.16023586854481423, 0.08290111723675282, 0.0415324079666262, 0.020106548915732093, 0.009383824925004575, 0.004218357753616584, 0.0018313106310305785, 0.0007732681395970605, 0.0003211203786644299, 0.00013290442194851336, 0.00005556146542949599, 0.00002374910893288585, 0.000010486090342199646, 4.822557733886789*^-6, 2.32533027292245*^-6, 1.1815004787052156*^-6, 6.349883474320148*^-7, 3.6191890933534486*^-7, 2.1907637108437286*^-7, 1.4086255745020629*^-7, 9.608498160241478*^-8, 6.932196838273035*^-8, 5.263517808771609*^-8, 4.176477361865051*^-8, 3.433070740006973*^-8, 2.8964458256846576*^-8, 2.488298819244775*^-8, 2.166566149291204*^-8, 1.911321711297443*^-8, 1.7142888279499205*^-8, 1.5717464580756242*^-8, 1.481149665521472*^-8, 1.4404587136375244*^-8, 1.4485706936149638*^-8, 1.5057164496484017*^-8, 1.613372175163338*^-8, 1.7737700358371193*^-8, 1.9896720572699962*^-8, 2.2657663941478744*^-8, 2.6132409648323005*^-8, 3.058087012750201*^-8, 3.6526317391483505*^-8, 4.491548866825227*^-8, 5.73913794542327*^-8, 7.683184887841688*^-8, 1.0845465065731604*^-7, 1.621198278380195*^-7, 2.572446506496819*^-7, 4.336226749300381*^-7, 7.760074527112308*^-7}","{4.336226749300376*^-7, 2.572446506496794*^-7, 1.6211982783801917*^-7, 1.0845465065731538*^-7, 7.683184887841704*^-8, 5.739137945423265*^-8, 4.491548866825241*^-8, 3.6526317391483584*^-8, 3.058087012750203*^-8, 2.6132409648322763*^-8, 2.26576639414788*^-8, 1.9896720572699926*^-8, 1.7737700358371027*^-8, 1.6133721751633275*^-8, 1.505716449648385*^-8, 1.4485706936149646*^-8, 1.4404587136375214*^-8, 1.4811496655214677*^-8, 1.5717464580756146*^-8, 1.714288827949903*^-8, 1.9113217112974336*^-8, 2.16656614929116*^-8, 2.4882988192447892*^-8, 2.8964458256846374*^-8, 3.4330707400069954*^-8, 4.176477361865036*^-8, 5.263517808771583*^-8, 6.932196838273041*^-8, 9.608498160241538*^-8, 1.408625574502065*^-7, 2.1907637108437413*^-7, 3.6191890933534703*^-7, 6.349883474320168*^-7, 1.1815004787052181*^-6, 2.3253302729224673*^-6, 4.8225577338868334*^-6, 0.000010486090342199687, 0.00002374910893288593, 0.0000555614654294961, 0.00013290442194851366, 0.00032112037866443064, 0.0007732681395970713, 0.001831310631030589, 0.004218357753616612, 0.009383824925004652, 0.020106548915732207, 0.0415324079666264, 0.08290111723675338, 0.16023586854481495, 0.3000929892070413, 0.5438255928938606, 0.9503110077773432, 1.5926390741240093, 2.5423913895033308, 3.838522861284183, 5.451292499079713, 7.267931638838353, 9.121566981623898, 10.849967194380435, 12.343782552028307, 13.558908526202725, 14.50035911671278, 15.198187373087995, 15.68870296109505, 16.003852701801716, 16.166598844491467, 16.18945078171958, 16.074197391068154, 15.811896607558445, 15.38299627083871, 14.758238884785102, 13.901948442972023, 12.780317411334593, 11.377415536308197, 9.718386655581348, 7.890398411884746, 6.0418250523231, 4.34487057294357, 2.9357086577378593, 1.8721020846532517, 1.134412777378696, 0.6578353050093146, 0.3672547278540369, 0.19820959583202089, 0.10362947764839969, 0.05248610779733034, 0.02570843834185899, 0.012148232704039098, 0.005529251104510166, 0.002427104153236709, 0.0010332621060019022, 0.0004308690631111291, 0.00017825635363997498, 0.00007416564817719347, 0.000031428638041456194, 0.000013713650710980752, 6.2167930235376145*^-6, 2.9488436083300763*^-6, 1.4716749332996327*^-6, 7.760074527112249*^-7}","{16.12829148386253, 15.916661416169045, 15.54610134197268, 14.990386061108655, 14.215368182197915, 13.185261775793636, 11.875871388166182, 10.295884467184036, 8.5103517219956, 6.6495224120725585, 4.883895337673824, 3.3680941330645435, 2.1881495557766995, 1.3475938720231617, 0.7924075626678012, 0.4477689637984182, 0.2443227565119669, 0.1290860958045133, 0.06608308446479888, 0.03273997566233547, 0.015661251927979725, 0.00721813677841835, 0.0032056844541758773, 0.0013774689731908389, 0.0005776150632538635, 0.0002392364320401509, 0.0000992027092123941, 0.000041727529160081965, 0.000018011174042124006, 8.05465171748394*^-6, 3.760766383364983*^-6, 1.8443740092932993*^-6, 9.544852758485042*^-7, 5.23003489361505*^-7, 3.0410204009655283*^-7, 1.878290489851605*^-7, 1.2320044127533389*^-7, 8.565962391508556*^-8, 6.290332539788764*^-8, 4.8510675628570176*^-8, 3.8987983808844165*^-8, 3.236023509819264*^-8, 2.7487891713994888*^-8, 2.37277912148267*^-8, 2.0746612191854222*^-8, 1.839406108857966*^-8, 1.6608554295420164*^-8, 1.5358893737664014*^-8, 1.4621201014840423*^-8, 1.4377577062444591*^-8, 1.462120101484041*^-8, 1.535889373766404*^-8, 1.6608554295420184*^-8, 1.8394061088579717*^-8, 2.0746612191854242*^-8, 2.3727791214826692*^-8, 2.748789171399497*^-8, 3.236023509819262*^-8, 3.8987983808844205*^-8, 4.851067562857021*^-8, 6.290332539788774*^-8, 8.565962391508577*^-8, 1.232004412753342*^-7, 1.8782904898516125*^-7, 3.0410204009655595*^-7, 5.230034893615093*^-7, 9.54485275848515*^-7, 1.8443740092933132*^-6, 3.7607663833650303*^-6, 8.05465171748402*^-6, 0.000018011174042124263, 0.00004172752916008196, 0.00009920270921239457, 0.00023923643204015055, 0.0005776150632538661, 0.0013774689731908547, 0.0032056844541758877, 0.0072181367784184235, 0.015661251927979746, 0.03273997566233568, 0.06608308446479896, 0.12908609580451474, 0.24432275651196877, 0.4477689637984231, 0.7924075626678042, 1.347593872023167, 2.1881495557766963, 3.3680941330645497, 4.88389533767382, 6.649522412072566, 8.5103517219956, 10.295884467184042, 11.875871388166177, 13.185261775793661, 14.215368182197928, 14.990386061108673, 15.546101341972676, 15.916661416169044, 16.128291483862533, 16.197046018924286}","{3.7383917402358877, 3.9427334721132996, 4.300530949712978, 4.837104042441373, 5.585418576803209, 6.580013977037424, 7.8442174967097715, 9.36955665967663, 11.093026327729195, 12.888435667765568, 14.590271396998341, 16.047487796417194, 17.173709937460576, 17.959467051478654, 18.446154229789805, 18.687602421714587, 18.720818961304364, 18.55151267952296, 18.152178869453216, 17.472085494496298, 16.461592844011626, 15.10910513558417, 13.474456351850785, 11.691300368747276, 9.927027738959637, 8.325451089812331, 6.9709906803139905, 5.888036364999674, 5.061253533641096, 4.45801805316171, 4.0438901562175085, 3.790622914956649, 3.6793386517007334, 3.701403614762166, 3.8585450097569645, 4.162840868163992, 4.63646107652775, 5.3102481709286025, 6.219251001752946, 7.392461752778559, 8.834658687156416, 10.503108145657462, 12.291895466512917, 14.043677234430037, 15.59592660866309, 16.837074747484756, 17.7334360454567, 18.313702508561267, 18.631519494290824, 18.731818222389585, 18.631519494290806, 18.3137025085613, 17.73343604545672, 16.837074747484778, 15.59592660866308, 14.043677234430039, 12.291895466512933, 10.503108145657436, 8.834658687156411, 7.392461752778552, 6.219251001752946, 5.310248170928608, 4.636461076527752, 4.162840868163994, 3.858545009756963, 3.70140361476217, 3.679338651700734, 3.790622914956651, 4.043890156217512, 4.458018053161725, 5.061253533641105, 5.888036364999685, 6.970990680314006, 8.325451089812336, 9.927027738959659, 11.691300368747317, 13.474456351850792, 15.109105135584214, 16.46159284401165, 17.47208549449633, 18.152178869453216, 18.55151267952292, 18.72081896130432, 18.687602421714555, 18.44615422978984, 17.959467051478665, 17.173709937460554, 16.04748779641717, 14.59027139699833, 12.888435667765565, 11.093026327729197, 9.36955665967662, 7.844217496709769, 6.580013977037401, 5.585418576803197, 4.837104042441359, 4.300530949712976, 3.942733472113299, 3.7383917402358877, 3.672004978246203}"
0.128,"{0.00022998583284712082, 0.0003745987867318814, 0.0006344445358575873, 0.0011142268173079128, 0.0020223964259859263, 0.0037788275415642125, 0.007234279425494312, 0.014109679608391136, 0.02784592997784409, 0.0551571378810207, 0.10862513458440705, 0.21045529083850942, 0.39671453764799725, 0.7198641982120482, 1.2458427087481885, 2.0419777966946246, 3.155212303627336, 4.586582534849605, 6.274818915632727, 8.102660921779549, 9.927945166193185, 11.624003626992243, 13.107779702716215, 14.345596892308162, 15.342095508471951, 16.12376813787461, 16.725137528548903, 17.180142718605683, 17.51800446705562, 17.761914815705502, 17.92914225433437, 18.03165976629663, 18.076820307276105, 18.067859208894262, 18.004134834513444, 17.88107993349199, 17.689868600112998, 17.416841739882752, 17.042813374012876, 16.542546912730707, 15.88499753004937, 15.035383696616869, 13.960640688665638, 12.639793864213457, 11.07919109194572, 9.328339428793662, 7.486587662018713, 5.689874473778293, 4.076561613918307, 2.7476383119716985, 1.74297731291739, 1.04364889073872, 0.5930570474638253, 0.3223469812486372, 0.16923953647133988, 0.08677112323059186, 0.04392581659379291, 0.022181109165859764, 0.01127413747636981, 0.005812370171783665, 0.0030589983145010587, 0.001652258575956227, 0.0009199842456852475, 0.0005300336871299327, 0.00031696129551883433, 0.00019725509664076835, 0.00012803048857201204, 0.00008682021046068962, 0.00006159193076196018, 0.00004575065499838891, 0.000035595327107091245, 0.000029000135718096968, 0.000024716660297627686, 0.000021995979660165895, 0.000020378165409560235, 0.000019570205574365145, 0.000019370874342501797, 0.000019621355139634203, 0.00002017287156196711, 0.000020870612558801753, 0.000021555867220185338, 0.00002208382718927001, 0.00002234703686024808, 0.000022293206941838053, 0.000021932957021905123, 0.00002133832369813346, 0.00002063164681297025, 0.000019964960399214417, 0.000019497021579885956, 0.000019379948039016433, 0.000019763228724785274, 0.000020815454193196623, 0.000022761965977601793, 0.00002594133347631964, 0.000030892998290077, 0.00003850284950296165, 0.000050258117421239065, 0.00006870970688264307, 0.00009833289090932244, 0.00014716520821495503}","{0.00009833289090932322, 0.00006870970688264294, 0.00005025811742123926, 0.00003850284950296175, 0.00003089299829007695, 0.000025941333476319697, 0.00002276196597760178, 0.00002081545419319672, 0.0000197632287247854, 0.00001937994803901653, 0.000019497021579886048, 0.000019964960399214533, 0.00002063164681297035, 0.000021338323698133593, 0.000021932957021905238, 0.000022293206941838172, 0.000022347036860248196, 0.00002208382718927015, 0.00002155586722018547, 0.000020870612558801868, 0.000020172871561967257, 0.000019621355139634356, 0.000019370874342501967, 0.000019570205574365365, 0.000020378165409560473, 0.000021995979660166027, 0.000024716660297627886, 0.00002900013571809712, 0.000035595327107091794, 0.000045750654998389756, 0.00006159193076196089, 0.00008682021046069111, 0.00012803048857201442, 0.00019725509664077077, 0.00031696129551884154, 0.0005300336871299421, 0.0009199842456852637, 0.0016522585759562454, 0.0030589983145010782, 0.0058123701717837225, 0.011274137476369926, 0.022181109165860177, 0.043925816593793576, 0.08677112323059315, 0.16923953647134218, 0.32234698124864153, 0.5930570474638327, 1.0436488907387342, 1.7429773129174053, 2.7476383119717216, 4.076561613918331, 5.6898744737783336, 7.4865876620187555, 9.328339428793702, 11.079191091945768, 12.639793864213495, 13.96064068866567, 15.035383696616933, 15.884997530049398, 16.542546912730746, 17.042813374012965, 17.416841739882805, 17.689868600112916, 17.881079933491964, 18.004134834513305, 18.067859208894262, 18.076820307275987, 18.03165976629658, 17.92914225433443, 17.761914815705406, 17.518004467055597, 17.18014271860579, 16.72513752854895, 16.123768137874684, 15.342095508471932, 14.345596892308123, 13.10777970271621, 11.624003626992247, 9.92794516619319, 8.10266092177955, 6.274818915632728, 4.5865825348496, 3.155212303627332, 2.0419777966946198, 1.2458427087481923, 0.7198641982120488, 0.3967145376479977, 0.2104552908385095, 0.10862513458440742, 0.05515713788102085, 0.027845929977844082, 0.014109679608391127, 0.007234279425494349, 0.00377882754156421, 0.0020223964259859315, 0.0011142268173079098, 0.0006344445358575907, 0.00037459878673188224, 0.00022998583284712039, 0.00014716520821495506}","{18.052845302814912, 17.97005240290907, 17.825484301411507, 17.608777389749477, 17.304507158066862, 16.89150723327033, 16.342514748113995, 15.624877773752614, 14.70356393722611, 13.548116504303408, 12.14480393992868, 10.51280655110762, 8.718306808729835, 6.875491293350558, 5.125635077656179, 3.5986738686082167, 2.376598712380923, 1.4782163156062758, 0.8691849556304663, 0.48617089697050186, 0.26091136124717085, 0.13573713237580845, 0.06921634997319441, 0.034972151666122483, 0.017681735297665518, 0.009022763694906764, 0.004680693809532053, 0.0024834596047705678, 0.001354438748783235, 0.0007624932884092649, 0.00044464438874291834, 0.00026938416076269494, 0.00016997542363130028, 0.00011192748829420069, 0.00007704097388843263, 0.00005549454688649964, 0.00004186261518080201, 0.00003307647252316367, 0.00002736018652754051, 0.000023663340960455403, 0.00002135120716713793, 0.000020030130476713858, 0.00001944447551604746, 0.00001941171396378861, 0.00001977920706170805, 0.000020397080358817306, 0.000021108082861461252, 0.00002175561851498552, 0.000022204814746621863, 0.000022365113144038802, 0.000022204814746621846, 0.000021755618514985496, 0.000021108082861461177, 0.000020397080358817238, 0.000019779207061707988, 0.00001941171396378852, 0.000019444475516047374, 0.0000200301304767138, 0.000021351207167137868, 0.000023663340960455345, 0.00002736018652754053, 0.00003307647252316361, 0.00004186261518080167, 0.000055494546886499466, 0.00007704097388843223, 0.00011192748829420074, 0.0001699754236312997, 0.00026938416076269434, 0.00044464438874292143, 0.0007624932884092628, 0.001354438748783241, 0.002483459604770568, 0.004680693809532056, 0.009022763694906755, 0.017681735297665455, 0.0349721516661225, 0.06921634997319438, 0.13573713237580887, 0.2609113612471705, 0.4861708969705034, 0.8691849556304666, 1.4782163156062893, 2.376598712380938, 3.5986738686082425, 5.125635077656181, 6.875491293350568, 8.718306808729833, 10.51280655110763, 12.144803939928684, 13.548116504303414, 14.70356393722609, 15.624877773752624, 16.342514748114088, 16.8915072332704, 17.304507158066983, 17.60877738974948, 17.825484301411503, 17.97005240290908, 18.052845302814852, 18.07979948638605}","{1.8298807743420922, 1.907592233306686, 2.0432492543461205, 2.2464986976778643, 2.5316449933721805, 2.918189798778806, 3.430959482709343, 4.099027532342686, 4.952088041479222, 6.012457632341676, 7.281217104630865, 8.71946695331391, 10.231100027579595, 11.659479090514813, 12.809838064288313, 13.496763217994335, 13.599065773232617, 13.098094695160645, 12.083717873983035, 10.725681195005347, 9.221770415567358, 7.745249510863788, 6.413128791723721, 5.281854084104822, 4.361466032446056, 3.634885682605615, 3.0737191570799935, 2.648107289320837, 2.3315958532977623, 2.102884009237976, 1.9459857668853116, 1.849767487911555, 1.807374437164061, 1.8157867382562571, 1.8756034732847826, 1.9910864615860095, 2.170458042139681, 2.4264041864930377, 2.77664785353641, 3.2442788719929148, 3.857197843458791, 4.64552493622408, 5.635270318031755, 6.836502483836545, 8.225845161246042, 9.727612514183, 11.204281278509034, 12.469540683028272, 13.32862177376958, 13.633405532189988, 13.328621773769571, 12.46954068302825, 11.204281278508997, 9.727612514182962, 8.225845161245996, 6.836502483836511, 5.635270318031727, 4.645524936224017, 3.8571978434587657, 3.2442788719928775, 2.7766478535363173, 2.4264041864929875, 2.170458042139766, 1.9910864615860344, 1.8756034732849194, 1.8157867382562556, 1.8073744371641771, 1.8497674879116075, 1.9459857668852507, 2.102884009238072, 2.331595853297781, 2.648107289320733, 3.0737191570799487, 3.6348856826055425, 4.361466032446076, 5.281854084104863, 6.413128791723728, 7.745249510863786, 9.22177041556735, 10.725681195005341, 12.083717873983032, 13.098094695160636, 13.599065773232608, 13.496763217994314, 12.809838064288305, 11.659479090514806, 10.231100027579593, 8.719466953313901, 7.28121710463086, 6.012457632341669, 4.952088041479243, 4.099027532342677, 3.430959482709254, 2.9181897987787404, 2.5316449933720646, 2.2464986976778567, 2.043249254346126, 1.9075922333066766, 1.8298807743421512, 1.8045776716469701}"
