0.05,"{2.557134955634971*^-12, 8.42238178129135*^-12, 2.9339401441626516*^-11, 1.0646671002483975*^-10, 3.9560264886180436*^-10, 1.480741635862342*^-9, 5.513224202838313*^-9, 2.0270290704551744*^-8, 7.33856861309754*^-8, 2.6146017304697227*^-7, 9.16320664520849*^-7, 3.1544027407571505*^-6, 0.000010638612357039418, 0.00003502909476044919, 0.00011214839994192601, 0.0003476285435258149, 0.0010387449020299911, 0.0029792280629990474, 0.008166942786183597, 0.021308273104875174, 0.05268683384309807, 0.12288975533253545, 0.26897233401671994, 0.5490227623584106, 1.0377163796501232, 1.803168166925601, 2.864706294343239, 4.155432795641047, 5.52681406026995, 6.801385668557143, 7.832480370126604, 8.530319235711138, 8.853445022631169, 8.788574356873061, 8.338061858120895, 7.522555081088717, 6.397442870765274, 5.071832974707726, 3.7076491297746323, 2.480122053214128, 1.5145495202381378, 0.846887786283535, 0.4363630330762674, 0.2087065118333375, 0.0932953973955771, 0.03920695823185426, 0.01556745126796587, 0.005866364886567651, 0.002106997010416612, 0.0007243197215581331, 0.0002393415458082172, 0.0000763493778550449, 0.000023614440519887974, 7.11168437478881*^-6, 2.0935545462496*^-6, 6.043968376534219*^-7, 1.7149562970293707*^-7, 4.7877322332259026*^-8, 1.3154964634323732*^-8, 3.5611915457053228*^-9, 9.537526964465654*^-10, 2.550133887833394*^-10, 6.904134159017744*^-11, 1.9251043744516088*^-11, 5.621964428713494*^-12, 1.743851758328184*^-12, 5.80232676451259*^-13, 2.081532614557795*^-13, 8.053189911690863*^-14, 3.345959597182154*^-14, 1.4815634366987112*^-14, 6.929339293931694*^-15, 3.398658670921666*^-15, 1.7430938529547935*^-15, 9.368639535055968*^-16, 5.307315609521641*^-16, 3.1910610454134477*^-16, 2.0492329568759706*^-16, 1.4123672201846136*^-16, 1.0482665362352403*^-16, 8.397081346116683*^-17, 7.269791274699371*^-17, 6.807678961636942*^-17, 6.897740168363147*^-17, 7.561645420596404*^-17, 8.96433393724596*^-17, 1.1481217713861425*^-16, 1.5860442445876655*^-16, 2.3571363762604447*^-16, 3.754290490395815*^-16, 6.37408125295154*^-16, 1.1459455355040326*^-15, 2.1667597928900765*^-15, 4.2881056429031645*^-15, 8.87734819898806*^-15, 1.9311817951670837*^-14, 4.450526543900346*^-14, 1.0961534472428554*^-13, 2.904743719036358*^-13, 8.304978134750142*^-13}","{2.904743719029042*^-13, 1.0961534472223327*^-13, 4.45052654396092*^-14, 1.931181795134495*^-14, 8.877348198876225*^-15, 4.288105642626692*^-15, 2.1667597926508146*^-15, 1.1459455359494586*^-15, 6.374081254899253*^-16, 3.7542904911676095*^-16, 2.3571363766544166*^-16, 1.5860442447141462*^-16, 1.1481217713437156*^-16, 8.96433393750017*^-17, 7.561645421185969*^-17, 6.897740168789715*^-17, 6.807678961962281*^-17, 7.269791275313994*^-17, 8.397081345170089*^-17, 1.0482665362787981*^-16, 1.4123672199222133*^-16, 2.0492329567965646*^-16, 3.1910610460961022*^-16, 5.307315611443379*^-16, 9.368639538407656*^-16, 1.7430938534393318*^-15, 3.3986586705475327*^-15, 6.9293392948319955*^-15, 1.4815634367932508*^-14, 3.345959597263097*^-14, 8.053189911651539*^-14, 2.0815326145594836*^-13, 5.802326764533494*^-13, 1.7438517583275494*^-12, 5.621964428714622*^-12, 1.9251043744516382*^-11, 6.904134159017655*^-11, 2.5501338878334324*^-10, 9.53752696446576*^-10, 3.5611915457053526*^-9, 1.315496463432383*^-8, 4.7877322332260243*^-8, 1.714956297029398*^-7, 6.043968376534315*^-7, 2.0935545462496314*^-6, 7.111684374788923*^-6, 0.000023614440519888313, 0.00007634937785504636, 0.00023934154580821998, 0.0007243197215581414, 0.0021069970104166283, 0.005866364886567726, 0.015567451267966078, 0.03920695823185478, 0.09329539739557814, 0.20870651183333983, 0.4363630330762715, 0.8468877862835458, 1.5145495202381463, 2.480122053214149, 3.707649129774651, 5.0718329747077355, 6.397442870765285, 7.522555081088744, 8.338061858120907, 8.788574356873074, 8.853445022631181, 8.530319235711131, 7.832480370126615, 6.801385668557141, 5.526814060269945, 4.155432795641044, 2.864706294343235, 1.8031681669255994, 1.037716379650122, 0.5490227623584084, 0.26897233401671866, 0.12288975533253488, 0.05268683384309774, 0.021308273104875, 0.008166942786183531, 0.002979228062999019, 0.001038744902029981, 0.00034762854352581084, 0.0001121483999419261, 0.00003502909476044903, 0.00001063861235703935, 3.1544027407571306*^-6, 9.163206645208475*^-7, 2.6146017304697174*^-7, 7.338568613097494*^-8, 2.0270290704551516*^-8, 5.513224202838256*^-9, 1.4807416358623252*^-9, 3.956026488617953*^-10, 1.0646671002483878*^-10, 2.933940144163492*^-11, 8.422381781290202*^-12, 2.557134955635548*^-12, 8.304978134752363*^-13}","{8.680720308941247, 8.104968750026813, 7.1777660902653535, 5.970740002903988, 4.612423029536882, 3.2754901422472287, 2.1254460491441276, 1.259698571751333, 0.6848937948695802, 0.343965731322918, 0.1607331822443741, 0.07034410886482095, 0.028992609669858328, 0.011307458639772932, 0.004191421343027807, 0.0014828922803892268, 0.0005028549370285615, 0.00016414234099649974, 0.000051799752226075086, 0.000015872347517200814, 4.742028613858365*^-6, 1.3864799332411754*^-6, 3.978939034725361*^-7, 1.122845232904172*^-7, 3.1180106252400875*^-8, 8.52297494686776*^-9, 2.2974595379140367*^-9, 6.141775188180108*^-10, 1.646107452163597*^-10, 4.4918762475305813*^-11, 1.2696960582530694*^-11, 3.778038220052193*^-12, 1.1985837072529466*^-12, 4.0880423678642127*^-13, 1.5042494270695072*^-13, 5.963732944160935*^-14, 2.5334182724298464*^-14, 1.1435427195043615*^-14, 5.437230192825662*^-15, 2.706984120075956*^-15, 1.4095413658522346*^-15, 7.704123173627524*^-16, 4.448449528375399*^-16, 2.73228025019625*^-16, 1.7956200385184368*^-16, 1.2681139921564579*^-16, 9.652499806679564*^-17, 7.933947389544551*^-17, 7.050440326680171*^-17, 6.777915150855031*^-17, 7.050440326680169*^-17, 7.933947389544578*^-17, 9.652499806679562*^-17, 1.2681139921564623*^-16, 1.7956200385184368*^-16, 2.7322802501962594*^-16, 4.448449528375414*^-16, 7.704123173627546*^-16, 1.409541365852234*^-15, 2.7069841200759635*^-15, 5.437230192825665*^-15, 1.1435427195043672*^-14, 2.5334182724298584*^-14, 5.963732944160974*^-14, 1.5042494270695375*^-13, 4.0880423678642607*^-13, 1.1985837072529687*^-12, 3.778038220052241*^-12, 1.269696058253094*^-11, 4.491876247530635*^-11, 1.6461074521636328*^-10, 6.141775188180085*^-10, 2.297459537914047*^-9, 8.522974946867727*^-9, 3.1180106252401034*^-8, 1.1228452329041882*^-7, 3.97893903472538*^-7, 1.3864799332411945*^-6, 4.74202861385837*^-6, 0.000015872347517200956, 0.00005179975222607514, 0.00016414234099650392, 0.0005028549370285694, 0.0014828922803892589, 0.004191421343027815, 0.01130745863977301, 0.028992609669858328, 0.07034410886482145, 0.1607331822443741, 0.3439657313229193, 0.6848937948695801, 1.259698571751333, 2.125446049144128, 3.275490142247258, 4.612423029536908, 5.9707400029040185, 7.177766090265354, 8.104968750026812, 8.680720308941247, 8.875093773256554}","{11.146605487604921, 11.713574028111957, 12.626632326631798, 13.815245381121025, 15.152841397763313, 16.469379539116964, 17.6018798486861, 18.454420441487176, 19.02045659070407, 19.356183653850838, 19.536620368318516, 19.625628363688577, 19.66634168086894, 19.683733028711643, 19.690664568884962, 19.693099891750432, 19.693384405281606, 19.691807069527357, 19.686809121563424, 19.673903639940455, 19.643014715769752, 19.573886035473876, 19.430032901858628, 19.15425488921259, 18.67301631212135, 17.91924141894222, 16.87389692972265, 15.60286030228011, 14.252399288671889, 12.997271111817126, 11.981905631672975, 11.29471221117323, 10.976515667934652, 11.040396739756833, 11.484036726385378, 12.287103048978059, 13.395051812459581, 14.70043969428917, 16.043813083698225, 17.252614384855107, 18.203457219520256, 18.860933822594664, 19.265195950032712, 19.489379173069526, 19.60302823887407, 19.656286624048622, 19.679549262266118, 19.689050429309255, 19.692591942753452, 19.693475947578275, 19.692591942753452, 19.689050429309255, 19.679549262266118, 19.656286624048622, 19.60302823887407, 19.489379173069523, 19.26519595003271, 18.860933822594653, 18.203457219520246, 17.25261438485509, 16.043813083698204, 14.700439694289159, 13.395051812459572, 12.28710304897803, 11.484036726385368, 11.04039673975682, 10.97651566793464, 11.294712211173236, 11.981905631672962, 12.997271111817131, 14.252399288671892, 15.602860302280114, 16.873896929722655, 17.91924141894222, 18.673016312121355, 19.15425488921259, 19.430032901858628, 19.573886035473876, 19.643014715769752, 19.673903639940455, 19.686809121563428, 19.691807069527357, 19.693384405281606, 19.693099891750432, 19.690664568884962, 19.683733028711643, 19.66634168086894, 19.625628363688577, 19.536620368318516, 19.356183653850838, 19.02045659070407, 18.454420441487176, 17.6018798486861, 16.46937953911694, 15.152841397763288, 13.815245381120995, 12.626632326631798, 11.713574028111957, 11.14660548760492, 10.955197166306846}"
0.089,"{9.448663909384282*^-7, 1.8569263967611347*^-6, 3.7875258327436067*^-6, 7.966515316339648*^-6, 0.000017145861508358683, 0.000037431855240323976, 0.00008214972469918102, 0.00017972446382107966, 0.0003892599221436854, 0.0008305752332764351, 0.0017409423563158734, 0.003580020740447722, 0.007218820064755582, 0.014268359571669689, 0.027626560620699413, 0.05233821467222257, 0.09684872046890171, 0.17464060570200546, 0.30599948290390994, 0.5191907827217166, 0.8496736244244978, 1.3354902651783744, 2.007519989606479, 2.8758717783972814, 3.9178690112768044, 5.0754246984495275, 6.265900117521558, 7.401942166490975, 8.41001305449284, 9.239735362776418, 9.863260022386209, 10.268834751198392, 10.453298095267172, 10.416409934213485, 10.15815792270749, 9.679299672206927, 8.98510273136681, 8.091823319534395, 7.034283502634158, 5.870945033334271, 4.681529728070271, 3.5541627608779103, 2.5652477814463506, 1.7616121548578596, 1.154097583989306, 0.7241008225538976, 0.43696370073393315, 0.2546844348309944, 0.14391767218441884, 0.07910328255906784, 0.0424047222174772, 0.022217594048167807, 0.01139502036610127, 0.005726564630731949, 0.0028213586491215832, 0.00136318318886348, 0.0006463689763268519, 0.0003012991990841587, 0.00013855660317759543, 0.00006321194923046105, 0.00002882496765504105, 0.000013253023045496133, 6.1993313234870316*^-6, 2.975324453583253*^-6, 1.475961610672605*^-6, 7.612605174344482*^-7, 4.1000294885533714*^-7, 2.3120815675129972*^-7, 1.3665705892920322*^-7, 8.460853786246171*^-8, 5.4754230418679474*^-8, 3.6909736664721585*^-8, 2.580583914941973*^-8, 1.8631120644693163*^-8, 1.3840079501459003*^-8, 1.0556892722368139*^-8, 8.267884417143172*^-9, 6.65941355624029*^-9, 5.531885041196733*^-9, 4.754245795255883*^-9, 4.23967220499116*^-9, 3.932124093591552*^-9, 3.798634710618331*^-9, 3.8250238455103785*^-9, 4.0140883043300726*^-9, 4.385957722541909*^-9, 4.980672863075186*^-9, 5.863461855620785*^-9, 7.134004066129566*^-9, 8.94273054505745*^-9, 1.1520707054793955*^-8, 1.523589116435052*^-8, 2.0699377987340272*^-8, 2.8965783217872617*^-8, 4.1915541055059966*^-8, 6.300333243626392*^-8, 9.877006700729963*^-8, 1.6199041330477556*^-7, 2.784008122993533*^-7, 5.014110861627527*^-7}","{2.7840081229935376*^-7, 1.619904133047743*^-7, 9.877006700729979*^-8, 6.300333243626367*^-8, 4.1915541055060006*^-8, 2.8965783217872567*^-8, 2.069937798734031*^-8, 1.5235891164350544*^-8, 1.1520707054793974*^-8, 8.942730545057467*^-9, 7.134004066129577*^-9, 5.863461855620796*^-9, 4.9806728630751935*^-9, 4.385957722541916*^-9, 4.014088304330079*^-9, 3.8250238455103785*^-9, 3.798634710618339*^-9, 3.932124093591558*^-9, 4.239672204991167*^-9, 4.754245795255899*^-9, 5.5318850411967494*^-9, 6.65941355624031*^-9, 8.267884417143215*^-9, 1.0556892722368173*^-8, 1.3840079501459075*^-8, 1.8631120644693272*^-8, 2.580583914941982*^-8, 3.690973666472177*^-8, 5.4754230418680156*^-8, 8.460853786246238*^-8, 1.3665705892920475*^-7, 2.3120815675130194*^-7, 4.1000294885534*^-7, 7.612605174344535*^-7, 1.4759616106726208*^-6, 2.975324453583291*^-6, 6.199331323487078*^-6, 0.000013253023045496226, 0.000028824967655041213, 0.00006321194923046137, 0.00013855660317759613, 0.0003012991990841635, 0.0006463689763268583, 0.0013631831888634934, 0.002821358649121611, 0.005726564630732005, 0.011395020366101368, 0.022217594048168043, 0.04240472221747745, 0.07910328255906834, 0.1439176721844195, 0.2546844348309964, 0.4369637007339366, 0.724100822553903, 1.1540975839893135, 1.7616121548578703, 2.5652477814463617, 3.554162760877936, 4.6815297280702834, 5.870945033334287, 7.034283502634174, 8.091823319534402, 8.985102731366817, 9.679299672206943, 10.158157922707508, 10.416409934213496, 10.453298095267183, 10.268834751198398, 9.863260022386218, 9.23973536277641, 8.410013054492838, 7.401942166490976, 6.265900117521558, 5.075424698449534, 3.9178690112768026, 2.875871778397277, 2.0075199896064753, 1.3354902651783724, 0.8496736244244946, 0.5191907827217144, 0.30599948290390855, 0.17464060570200451, 0.09684872046890118, 0.05233821467222219, 0.027626560620699406, 0.014268359571669649, 0.0072188200647555585, 0.0035800207404477107, 0.0017409423563158723, 0.0008305752332764343, 0.00038925992214368404, 0.0001797244638210786, 0.00008214972469918056, 0.000037431855240323684, 0.000017145861508358527, 7.966515316339597*^-6, 3.787525832743613*^-6, 1.8569263967611296*^-6, 9.448663909384245*^-7, 5.014110861627499*^-7}","{10.354922914126334, 10.022935286765449, 9.471323902444897, 8.708194674446435, 7.75517964739127, 6.654682082308135, 5.473014258051263, 4.294627936466726, 3.206097300435863, 2.2755218894095517, 1.5377453648691932, 0.9925597530029783, 0.6144230819420451, 0.36634368082405583, 0.21124776524123598, 0.11823558820381422, 0.0644303382774237, 0.034269480198677836, 0.017825424817279938, 0.009079789894881639, 0.0045327906274363105, 0.002218650990513348, 0.001065154248329195, 0.0005020562890299745, 0.00023285965428208045, 0.00010672252341566854, 0.00004863684111694606, 0.000022217371824951085, 0.00001026370490858631, 4.83799443668988*^-6, 2.345918248577565*^-6, 1.1782592646341874*^-6, 6.162975710935946*^-7, 3.3697989740862933*^-7, 1.930233101614432*^-7, 1.1588298466241468*^-7, 7.283557317639403*^-8, 4.7801754234906034*^-8, 3.2633886114405454*^-8, 2.3072632138718714*^-8, 1.6822487751096288*^-8, 1.2608970510650104*^-8, 9.701972433423139*^-9, 7.667755598308946*^-9, 6.23771812681672*^-9, 5.238831531248417*^-9, 4.556800553522644*^-9, 4.116203056308995*^-9, 3.869347668993277*^-9, 3.7898723828558945*^-9, 3.869347668993277*^-9, 4.116203056308995*^-9, 4.556800553522641*^-9, 5.238831531248423*^-9, 6.237718126816727*^-9, 7.66775559830894*^-9, 9.701972433423147*^-9, 1.2608970510650107*^-8, 1.6822487751096305*^-8, 2.307263213871872*^-8, 3.2633886114405474*^-8, 4.780175423490609*^-8, 7.283557317639418*^-8, 1.1588298466241501*^-7, 1.930233101614449*^-7, 3.369798974086315*^-7, 6.162975710936006*^-7, 1.1782592646341946*^-6, 2.345918248577591*^-6, 4.837994436689917*^-6, 0.000010263704908586432, 0.000022217371824951048, 0.00004863684111694619, 0.00010672252341566824, 0.00023285965428208112, 0.0005020562890299785, 0.0010651542483291981, 0.0022186509905133653, 0.004532790627436312, 0.009079789894881682, 0.017825424817279955, 0.03426948019867829, 0.06443033827742434, 0.1182355882038157, 0.21124776524123637, 0.36634368082405716, 0.6144230819420451, 0.9925597530029818, 1.5377453648691932, 2.2755218894095557, 3.2060973004358626, 4.294627936466734, 5.473014258051263, 6.654682082308158, 7.755179647391287, 8.708194674446455, 9.471323902444896, 10.022935286765449, 10.354922914126334, 10.465593249632915}","{9.480421182540924, 9.8067405434785, 10.348933329040447, 11.099030821449459, 12.035767572339548, 13.117458206915192, 14.278909393564165, 15.437083140008895, 16.506825109638868, 17.421080542532746, 18.145367385284025, 18.679438249101647, 19.04754292914487, 19.284458080858677, 19.423776138476665, 19.49091067799822, 19.500046748117207, 19.453228847825045, 19.340275779398244, 19.139320282039662, 18.818948610923496, 18.34370015986039, 17.68427670838464, 16.83130235904598, 15.807358046624744, 14.66968740253186, 13.499592119476098, 12.382969824711754, 11.392119822116847, 10.576567315932266, 9.963689476243223, 9.565039519374931, 9.383725594337976, 9.419983953152308, 9.673826687444215, 10.144508772570358, 10.826851692388685, 11.704874690223116, 12.744345560078571, 13.887790454809634, 15.056826756408658, 16.164788062269388, 17.136481729895532, 17.925693618368683, 18.52140380087496, 18.941204318398725, 19.217867928788895, 19.38639762043165, 19.475430936496544, 19.503066790071664, 19.475430936496544, 19.386397620431648, 19.21786792878889, 18.94120431839872, 18.52140380087495, 17.92569361836867, 17.13648172989552, 16.164788062269363, 15.056826756408645, 13.88779045480962, 12.744345560078557, 11.70487469022311, 10.826851692388676, 10.144508772570344, 9.6738266874442, 9.4199839531523, 9.383725594337967, 9.565039519374922, 9.963689476243216, 10.576567315932277, 11.392119822116847, 12.382969824711756, 13.499592119476098, 14.669687402531855, 15.807358046624747, 16.83130235904599, 17.684276708384644, 18.34370015986039, 18.8189486109235, 19.139320282039666, 19.340275779398247, 19.45322884782505, 19.500046748117207, 19.490910677998215, 19.423776138476665, 19.284458080858677, 19.04754292914487, 18.67943824910164, 18.145367385284025, 17.421080542532742, 16.506825109638868, 15.437083140008887, 14.278909393564163, 13.11745820691517, 12.035767572339532, 11.09903082144944, 10.348933329040447, 9.8067405434785, 9.480421182540924, 9.371640358206356}"
0.128,"{0.00015707954243529922, 0.0002524510722770442, 0.0004178773145062139, 0.0007097852874077125, 0.0012315663248412846, 0.002171517943978319, 0.0038681057940390118, 0.006917564470028145, 0.012342717062912303, 0.02184426625753806, 0.03815654355613767, 0.06552911638109025, 0.1103503643761096, 0.1819059304029145, 0.293199928541524, 0.4616352987997517, 0.7091471550295171, 1.0611592461311317, 1.5436405100229706, 2.1778465761653822, 2.9732969274121124, 3.9210315088401453, 4.990314333444803, 6.1313715375109945, 7.284065172505033, 8.38922023839749, 9.398115069921301, 10.277212398066542, 11.007971843364716, 11.58349407198582, 12.004096410915947, 12.273279445225182, 12.394733094119228, 12.370490368812602, 12.200127266754514, 11.880920504827959, 11.408982765183637, 10.781484685232408, 10.000026599653609, 9.074911020768402, 8.02941495172975, 6.902334679531736, 5.74666654238695, 4.623136831578583, 3.589649950240944, 2.690345283213021, 1.9486753484966304, 1.36683517429181, 0.9305711381551524, 0.6163366458723629, 0.39787559602251577, 0.25070781790468855, 0.1543661412673158, 0.09296667291971729, 0.054833488170044895, 0.03173744604027994, 0.018081334961417003, 0.010182742397312821, 0.005698756191244076, 0.0031885502521968095, 0.0017948952349616204, 0.0010227916634354191, 0.0005933387433717482, 0.00035217605018990957, 0.00021478222541709968, 0.00013505431094618434, 0.0000877866632143306, 0.000059094321920665825, 0.00004123763797363183, 0.000029836447749960223, 0.000022367408430785823, 0.00001734796743753469, 0.000013888676200806308, 0.000011444540622911927, 9.675072505621334*^-6, 8.364392475243345*^-6, 7.3747617901893896*^-6, 6.618713742814654*^-6, 6.0415258784947745*^-6, 5.609637746035591*^-6, 5.302863817044751*^-6, 5.109350469842334*^-6, 5.0225899981272865*^-6, 5.039884057063811*^-6, 5.1617603462131*^-6, 5.392083218584766*^-6, 5.738911862444637*^-6, 6.21645681495738*^-6, 6.848681603896164*^-6, 7.675176156011743*^-6, 8.760057326953173*^-6, 0.000010205210307171217, 0.000012170623788998991, 0.000014907288294337721, 0.000018812719468448013, 0.000024527103293914347, 0.00003310254251085929, 0.000046305113190454505, 0.0000671610304756396, 0.00010095587108313515}","{0.00006716103047563962, 0.000046305113190454234, 0.00003310254251085927, 0.000024527103293914276, 0.000018812719468448006, 0.000014907288294337716, 0.000012170623788998994, 0.000010205210307171219, 8.760057326953174*^-6, 7.675176156011748*^-6, 6.848681603896163*^-6, 6.216456814957382*^-6, 5.7389118624446375*^-6, 5.392083218584768*^-6, 5.1617603462131*^-6, 5.039884057063808*^-6, 5.0225899981272865*^-6, 5.10935046984234*^-6, 5.302863817044758*^-6, 5.6096377460355965*^-6, 6.041525878494781*^-6, 6.618713742814658*^-6, 7.374761790189399*^-6, 8.364392475243357*^-6, 9.675072505621349*^-6, 0.000011444540622911951, 0.000013888676200806339, 0.000017347967437534737, 0.000022367408430785958, 0.000029836447749960366, 0.0000412376379736321, 0.00005909432192066615, 0.00008778666321433088, 0.00013505431094618477, 0.0002147822254171009, 0.0003521760501899123, 0.0005933387433717504, 0.0010227916634354232, 0.0017948952349616245, 0.0031885502521968177, 0.005698756191244091, 0.01018274239731293, 0.018081334961417114, 0.03173744604028014, 0.054833488170045214, 0.09296667291971779, 0.15436614126731654, 0.2507078179046904, 0.39787559602251726, 0.6163366458723653, 0.9305711381551546, 1.3668351742918163, 1.9486753484966386, 2.69034528321303, 3.589649950240956, 4.623136831578597, 5.746666542386961, 6.902334679531757, 8.029414951729756, 9.074911020768404, 10.000026599653618, 10.781484685232417, 11.40898276518364, 11.88092050482796, 12.20012726675452, 12.370490368812602, 12.394733094119228, 12.273279445225182, 12.004096410915944, 11.583494071985813, 11.00797184336471, 10.277212398066538, 9.398115069921296, 8.389220238397481, 7.28406517250503, 6.131371537510984, 4.990314333444794, 3.9210315088401386, 2.973296927412107, 2.1778465761653742, 1.5436405100229647, 1.061159246131126, 0.7091471550295135, 0.4616352987997491, 0.2931999285415236, 0.18190593040291395, 0.11035036437610926, 0.06552911638109006, 0.03815654355613762, 0.021844266257538027, 0.012342717062912269, 0.0069175644700281095, 0.0038681057940389936, 0.002171517943978304, 0.001231566324841275, 0.0007097852874077079, 0.00041787731450621446, 0.0002524510722770435, 0.00015707954243529874, 0.0001009558710831347}","{12.330031994574151, 12.110447647470886, 11.74076705885331, 11.217151592549609, 10.53781939481853, 9.706770328249558, 8.738199379195787, 7.660421946844329, 6.517359256355848, 5.365555131713035, 4.266082083933787, 3.273355215905922, 2.425089684872278, 1.7374008094924462, 1.2062805584935903, 0.8135616799128946, 0.5341504955467794, 0.34200254746854, 0.21382435513416012, 0.13067381612337545, 0.07813972939417078, 0.04578711346338158, 0.026351628667564672, 0.01494725224352112, 0.008394870974568628, 0.004694557199676863, 0.002630154697146496, 0.0014856129113993064, 0.0008511028548095707, 0.0004972626307617536, 0.00029770270310797495, 0.00018335678071442336, 0.00011654704617329001, 0.00007663320277635372, 0.00005220521271015521, 0.00003687284576213236, 0.00002699906190602768, 0.00002047520954071592, 0.00001605383976774441, 0.000012981236605482675, 0.000010792428729542881, 9.195286826741987*^-6, 8.003996417698705*^-6, 7.10003752452467*^-6, 6.408448937454604*^-6, 5.8826321560539005*^-6, 5.4941988236479365*^-6, 5.226186454924115*^-6, 5.068771646082879*^-6, 5.016831686360334*^-6, 5.068771646082878*^-6, 5.22618645492412*^-6, 5.494198823647933*^-6, 5.882632156053901*^-6, 6.408448937454608*^-6, 7.100037524524671*^-6, 8.003996417698705*^-6, 9.195286826741985*^-6, 0.000010792428729542881, 0.000012981236605482672, 0.00001605383976774441, 0.000020475209540715935, 0.000026999061906027705, 0.000036872845762132463, 0.00005220521271015557, 0.00007663320277635411, 0.00011654704617329089, 0.00018335678071442437, 0.0002977027031079773, 0.0004972626307617566, 0.0008511028548095788, 0.001485612911399304, 0.0026301546971465007, 0.004694557199676855, 0.008394870974568647, 0.014947252243521211, 0.026351628667564738, 0.04578711346338186, 0.07813972939417085, 0.13067381612337597, 0.21382435513416026, 0.34200254746854314, 0.534150495546783, 0.8135616799129017, 1.2062805584935912, 1.73740080949245, 2.4250896848722783, 3.2733552159059265, 4.266082083933786, 5.365555131713037, 6.517359256355848, 7.660421946844333, 8.738199379195787, 9.706770328249577, 10.53781939481854, 11.217151592549625, 11.740767058853304, 12.110447647470885, 12.330031994574153, 12.402808556180126}","{7.514676584635878, 7.729748357744988, 8.091805583716718, 8.604556967882557, 9.26964876780055, 10.08297853058058, 11.030307269365535, 12.083308276397569, 13.197946429871138, 14.317154949997095, 15.378417143325024, 16.32425448697037, 17.111455169874574, 17.715131811631668, 18.12647022651275, 18.346219281480032, 18.377473684693484, 18.22084159617707, 17.87370164841478, 17.33378708297078, 16.605890705469147, 15.709015402931886, 14.680393177050227, 13.573578744957848, 12.450608935869152, 11.371421705433516, 10.384945018791715, 9.524739326946788, 8.809371168321752, 8.245824238927831, 7.833910009117701, 7.5702638663679265, 7.451303118844557, 7.4750484986553785, 7.641913010966565, 7.954546444447661, 8.416715915662715, 9.0311128365535, 9.796019210738422, 10.701068299004692, 11.722969177575173, 12.822870332682028, 13.947435394802074, 15.034870412247708, 16.024833807448697, 16.86859460611023, 17.53511171809072, 18.01079465058744, 18.294046103355857, 18.387883245463406, 18.29404610335585, 18.01079465058744, 17.535111718090715, 16.86859460611022, 16.024833807448687, 15.034870412247697, 13.94743539480206, 12.822870332682006, 11.722969177575166, 10.701068299004689, 9.796019210738415, 9.031112836553493, 8.416715915662712, 7.954546444447658, 7.64191301096656, 7.475048498655377, 7.451303118844555, 7.570263866367927, 7.8339100091177, 8.245824238927838, 8.809371168321757, 9.524739326946793, 10.384945018791722, 11.371421705433521, 12.45060893586916, 13.573578744957855, 14.680393177050238, 15.709015402931895, 16.605890705469154, 17.333787082970783, 17.873701648414784, 18.22084159617707, 18.377473684693484, 18.34621928148003, 18.12647022651275, 17.715131811631657, 17.111455169874574, 16.324254486970364, 15.378417143325025, 14.317154949997093, 13.197946429871138, 12.083308276397563, 11.030307269365535, 10.082978530580563, 9.269648767800543, 8.604556967882539, 8.091805583716722, 7.729748357744991, 7.514676584635876, 7.443393299792089}"
