0.05,"{7.76974296859971*^-12, 2.0466578636793695*^-11, 7.068320238569278*^-11, 2.84593420502351*^-10, 1.2492806508496769*^-9, 5.741487297525214*^-9, 2.663670113959066*^-8, 1.2023670415716427*^-7, 5.128695480809081*^-7, 2.0432358050035376*^-6, 7.646528755713716*^-6, 0.000027234238804308654, 0.00009332879111786672, 0.0003094247121004807, 0.0009933877734869259, 0.0030822185430215685, 0.009210989030496787, 0.026401434845522306, 0.07222999168922972, 0.18749030238662248, 0.4579806674554266, 1.040063596732643, 2.1580476835837388, 4.005674533727145, 6.537123755814911, 9.357329127646668, 11.946426335606676, 13.988581432658977, 15.44234284171042, 16.41078504389959, 17.02008637923133, 17.368057119938225, 17.514742969700766, 17.485965659824977, 17.276645280657384, 16.850068370382985, 16.133759283371596, 15.018093938953234, 13.375691549949881, 11.134901362832975, 8.418997910732987, 5.635550257095631, 3.3042003708602796, 1.7112251505394305, 0.7984674300329134, 0.3425873476157561, 0.1372843726746703, 0.05192961979243007, 0.018677717807001528, 0.006423083276432233, 0.002121670716623952, 0.0006758519552244427, 0.00020824819926918247, 0.00006214134684585244, 0.00001791766164777242, 4.9555694738881345*^-6, 1.298590919259229*^-6, 3.1859862722122135*^-7, 7.312775597984975*^-8, 1.599116743401805*^-8, 3.4433852972134847*^-9, 7.577476823105626*^-10, 1.7674898046803103*^-10, 4.575427549764667*^-11, 1.428193434438361*^-11, 6.102712671864237*^-12, 3.780974447131455*^-12, 3.056909957117581*^-12, 2.808098845811219*^-12, 2.7138352230067554*^-12, 2.674497953673908*^-12, 2.6564284153177735*^-12, 2.647275053356306*^-12, 2.6421475140973255*^-12, 2.6390037345393345*^-12, 2.636974155250501*^-12, 2.635662219749881*^-12, 2.634836278623983*^-12, 2.6343296345759346*^-12, 2.63402429724779*^-12, 2.6338445871942326*^-12, 2.633746170472347*^-12, 2.633705598983923*^-12, 2.6337135155769916*^-12, 2.6337717285935628*^-12, 2.6338937855446387*^-12, 2.634109140066309*^-12, 2.6344712798994123*^-12, 2.6350689200227054*^-12, 2.6360357993270592*^-12, 2.6375565561066455*^-12, 2.639899157041637*^-12, 2.6435694251017427*^-12, 2.649721182016049*^-12, 2.661076782647188*^-12, 2.6842462428999185*^-12, 2.736327890394205*^-12, 2.865200495245806*^-12, 3.216591895770536*^-12, 4.272957403640137*^-12}","{3.2165918957655663*^-12, 2.8652004952420004*^-12, 2.7363278903998597*^-12, 2.684246242896021*^-12, 2.661076782648356*^-12, 2.649721181996533*^-12, 2.643569425105299*^-12, 2.6398991570441816*^-12, 2.6375565561061378*^-12, 2.6360357993342425*^-12, 2.6350689200289755*^-12, 2.634471279895958*^-12, 2.634109140066036*^-12, 2.6338937855437626*^-12, 2.6337717285939465*^-12, 2.6337135155767287*^-12, 2.6337055989831426*^-12, 2.6337461704721805*^-12, 2.633844587194193*^-12, 2.6340242972462222*^-12, 2.634329634575425*^-12, 2.6348362786245006*^-12, 2.6356622197513805*^-12, 2.636974155233951*^-12, 2.6390037345356106*^-12, 2.6421475140867204*^-12, 2.647275053367846*^-12, 2.656428415306287*^-12, 2.6744979536372004*^-12, 2.713835223012425*^-12, 2.808098845822103*^-12, 3.056909957126264*^-12, 3.7809744471173385*^-12, 6.1027126718643294*^-12, 1.4281934344383936*^-11, 4.5754275497657114*^-11, 1.767489804680306*^-10, 7.577476823105841*^-10, 3.4433852972135617*^-9, 1.5991167434018244*^-8, 7.312775597985048*^-8, 3.1859862722123045*^-7, 1.2985909192592515*^-6, 4.9555694738882175*^-6, 0.00001791766164777269, 0.00006214134684585346, 0.00020824819926918534, 0.0006758519552244557, 0.0021216707166239763, 0.0064230832764323054, 0.018677717807001674, 0.05192961979243074, 0.1372843726746721, 0.34258734761576043, 0.7984674300329221, 1.711225150539448, 3.3042003708603063, 5.6355502570956855, 8.418997910733017, 11.134901362833023, 13.375691549949906, 15.01809393895324, 16.133759283371603, 16.850068370383003, 17.276645280657387, 17.485965659824984, 17.514742969700773, 17.36805711993822, 17.020086379231333, 16.410785043899587, 15.442342841710417, 13.988581432658973, 11.946426335606667, 9.35732912764666, 6.537123755814904, 4.005674533727129, 2.15804768358373, 1.0400635967326386, 0.45798066745542376, 0.18749030238662093, 0.07222999168922914, 0.026401434845522043, 0.009210989030496693, 0.0030822185430215325, 0.000993387773486927, 0.0003094247121004795, 0.00009332879111786612, 0.00002723423880430848, 7.646528755713702*^-6, 2.043235805003533*^-6, 5.128695480809048*^-7, 1.2023670415716297*^-7, 2.663670113959037*^-8, 5.7414872975250894*^-9, 1.2492806508496738*^-9, 2.8459342050236796*^-10, 7.068320238571217*^-11, 2.0466578636795654*^-11, 7.769742968610027*^-12, 4.272957403649859*^-12}","{17.437383996268306, 17.16138915767123, 16.64818228946046, 15.812564818783871, 14.534952889931606, 12.694692909418233, 10.267907235507742, 7.47195438840921, 4.786483389095189, 2.6879894710042405, 1.3412886169575386, 0.6073314765211157, 0.25434192399516115, 0.09988288673875514, 0.03712675978535364, 0.013147936687170911, 0.004459026755521413, 0.001454602748425186, 0.00045812684037556433, 0.00013965990003058105, 0.00004122011914500023, 0.000011734319316042749, 3.192427682463118*^-6, 8.192314270845943*^-7, 1.9642259648353088*^-7, 4.42316091826833*^-8, 9.58352144044255*^-9, 2.0701607599687895*^-9, 4.625681631353209*^-10, 1.1101574502183626*^-10, 3.0223769979595934*^-11, 1.0325332645570245*^-11, 5.004256383338067*^-12, 3.4464689891062104*^-12, 2.944785682338115*^-12, 2.7666859443792987*^-12, 2.6969923995783354*^-12, 2.6669631275509474*^-12, 2.652717250864987*^-12, 2.645255368170747*^-12, 2.640937217653697*^-12, 2.6382285835555405*^-12, 2.636470360064575*^-12, 2.6353421829594457*^-12, 2.634638712444022*^-12, 2.634210001521413*^-12, 2.633953156466775*^-12, 2.6338042539531127*^-12, 2.6337269277931298*^-12, 2.6337029816813657*^-12, 2.6337269277931298*^-12, 2.6338042539530687*^-12, 2.6339531564668785*^-12, 2.6342100015213672*^-12, 2.6346387124439717*^-12, 2.635342182959451*^-12, 2.6364703600645817*^-12, 2.6382285835554953*^-12, 2.6409372176533468*^-12, 2.64525536817053*^-12, 2.6527172508645944*^-12, 2.6669631275507822*^-12, 2.6969923995784634*^-12, 2.766685944379332*^-12, 2.94478568233838*^-12, 3.446468989105994*^-12, 5.004256383338191*^-12, 1.0325332645570254*^-11, 3.0223769979596574*^-11, 1.1101574502183767*^-10, 4.625681631353313*^-10, 2.0701607599687817*^-9, 9.583521440442602*^-9, 4.4231609182683156*^-8, 1.9642259648353183*^-7, 8.192314270846067*^-7, 3.1924276824631364*^-6, 0.000011734319316042911, 0.00004122011914500025, 0.0001396599000305823, 0.0004581268403755649, 0.001454602748425222, 0.004459026755521483, 0.013147936687171196, 0.03712675978535372, 0.0998828867387559, 0.25434192399516115, 0.60733147652112, 1.3412886169575386, 2.6879894710042502, 4.786483389095189, 7.471954388409211, 10.267907235507742, 12.694692909418285, 14.534952889931635, 15.812564818783896, 16.64818228946046, 17.161389157671234, 17.437383996268306, 17.524273796248032}","{2.437942353789508, 2.700509787005272, 3.188748664126066, 3.983712568143755, 5.199167488506424, 6.949897106619574, 9.258617382516563, 11.918544436420849, 14.473364402628608, 16.46976318568717, 17.75094046109267, 18.44917126987836, 18.784924673673064, 18.931663552584787, 18.990715848023928, 19.011540871884876, 19.01397645816612, 19.000480599501273, 18.9578296409626, 18.848479824712154, 18.591242717846843, 18.03750671525889, 16.973921719425125, 15.216185890166072, 12.807894617572547, 10.124895002535958, 7.661759812629688, 5.718957465881677, 4.335922901830658, 3.4145963130478467, 2.8349380539574365, 2.503896413160932, 2.3643469663034913, 2.3917242333113964, 2.5908609815114505, 2.996684528669213, 3.678144512834279, 4.739531700950478, 6.302029684958238, 8.433803335269525, 11.017575506313007, 13.665605611565068, 15.88353222713342, 17.39900424366954, 18.267343121432077, 18.701002142058382, 18.896177937875834, 18.976935248317147, 19.00719393603705, 19.014760226368534, 19.00719393603705, 18.976935248317144, 18.896177937875834, 18.70100214205837, 18.267343121432067, 17.399004243669527, 15.883532227133399, 13.665605611565017, 11.017575506312976, 8.43380333526948, 6.30202968495821, 4.739531700950468, 3.678144512834272, 2.9966845286691988, 2.590860981511446, 2.3917242333113915, 2.3643469663034864, 2.5038964131609345, 2.8349380539574307, 3.4145963130478494, 4.335922901830662, 5.718957465881679, 7.661759812629696, 10.124895002535961, 12.807894617572549, 15.21618589016609, 16.97392171942513, 18.037506715258896, 18.591242717846843, 18.848479824712157, 18.9578296409626, 19.000480599501273, 19.01397645816612, 19.011540871884876, 18.990715848023928, 18.93166355258479, 18.784924673673064, 18.44917126987836, 17.750940461092668, 16.469763185687164, 14.473364402628608, 11.918544436420849, 9.258617382516563, 6.949897106619526, 5.199167488506397, 3.983712568143733, 3.1887486641260665, 2.7005097870052714, 2.437942353789508, 2.355279823324625}"
0.089,"{1.6992010496429493*^-6, 3.4337628114704594*^-6, 7.348772481106592*^-6, 0.00001658753233860214, 0.00003928867915119046, 0.00009703520904619597, 0.0002479103299213607, 0.0006485075831982257, 0.0017144750110745365, 0.00450831539088421, 0.011581881398433068, 0.02856991678957846, 0.06679744396792332, 0.14713229153105917, 0.305425761555034, 0.5994599326807832, 1.114726688735186, 1.9606358395997854, 3.24280297827268, 5.003154229524405, 7.153665890685578, 9.469628306656968, 11.677922769242102, 13.575096566145902, 15.080512453752835, 16.211791895561316, 17.033317702882588, 17.617425573754243, 18.02608108395692, 18.30606067108141, 18.490076332550807, 18.59950060017894, 18.646857740688482, 18.637502572492636, 18.570380938775013, 18.4378781334334, 18.224751640204882, 17.906156983574334, 17.444973554532684, 16.789314200857575, 15.872736744693913, 14.622596935927085, 12.984743425240989, 10.96876647625997, 8.69654766689212, 6.405150872268449, 4.365508071114333, 2.7622164077406497, 1.6348000383066923, 0.9119614963055861, 0.48168678976883555, 0.240964088995444, 0.11384253038679051, 0.0506552531044862, 0.021259969969499155, 0.00848792852715832, 0.0032717834808564487, 0.001239610294109609, 0.0004697764650067768, 0.00018076907054197577, 0.00007148571681311167, 0.000029327223517929523, 0.000012574288473238673, 5.667627983469718*^-6, 2.698242099576407*^-6, 1.3620810760737014*^-6, 7.313736383377787*^-7, 4.187774323427437*^-7, 2.5618299073985247*^-7, 1.6762915457931093*^-7, 1.1736060227478682*^-7, 8.7849178500608*^-8, 7.015098366959275*^-8, 5.951104954103884*^-8, 5.327270786253553*^-8, 4.983213758700223*^-8, 4.809502081555904*^-8, 4.722024020823243*^-8, 4.6574656659411835*^-8, 4.581403551479199*^-8, 4.492955845112813*^-8, 4.414473594272636*^-8, 4.3722203784926613*^-8, 4.381021689935496*^-8, 4.4377799832658964*^-8, 4.5227063912281605*^-8, 4.608734024495384*^-8, 4.679263877444737*^-8, 4.746003719740689*^-8, 4.85406356188907*^-8, 5.07423529410739*^-8, 5.49763273554296*^-8, 6.246630338413577*^-8, 7.508847241675764*^-8, 9.604686490396089*^-8, 1.311828036130463*^-7, 1.9163928707869439*^-7, 2.9954695996045964*^-7, 5.00662270366568*^-7, 8.935277860783267*^-7}","{5.006622703665681*^-7, 2.9954695996045705*^-7, 1.9163928707869444*^-7, 1.3118280361304586*^-7, 9.604686490396104*^-8, 7.508847241675765*^-8, 6.246630338413579*^-8, 5.497632735542971*^-8, 5.0742352941073925*^-8, 4.854063561889076*^-8, 4.74600371974069*^-8, 4.6792638774447436*^-8, 4.6087340244953865*^-8, 4.5227063912281644*^-8, 4.437779983265899*^-8, 4.381021689935493*^-8, 4.3722203784926613*^-8, 4.414473594272636*^-8, 4.49295584511281*^-8, 4.581403551479202*^-8, 4.657465665941182*^-8, 4.722024020823245*^-8, 4.809502081555912*^-8, 4.983213758700222*^-8, 5.3272707862535654*^-8, 5.951104954103909*^-8, 7.01509836695928*^-8, 8.784917850060822*^-8, 1.1736060227478793*^-7, 1.6762915457931167*^-7, 2.561829907398548*^-7, 4.1877743234274685*^-7, 7.313736383377826*^-7, 1.362081076073708*^-6, 2.6982420995764332*^-6, 5.667627983469784*^-6, 0.000012574288473238744, 0.000029327223517929685, 0.000071485716813112, 0.0001807690705419765, 0.0004697764650067791, 0.0012396102941096315, 0.003271783480856482, 0.008487928527158413, 0.021259969969499373, 0.0506552531044867, 0.11384253038679147, 0.24096408899544636, 0.4816867897688378, 0.9119614963055906, 1.634800038306697, 2.762216407740666, 4.3655080711143555, 6.405150872268478, 8.69654766689215, 10.968766476259995, 12.984743425241007, 14.62259693592711, 15.87273674469392, 16.78931420085758, 17.44497355453269, 17.90615698357433, 18.224751640204882, 18.437878133433404, 18.570380938775017, 18.637502572492636, 18.646857740688482, 18.59950060017894, 18.49007633255081, 18.306060671081408, 18.026081083956917, 17.617425573754243, 17.033317702882584, 16.211791895561316, 15.08051245375283, 13.575096566145888, 11.677922769242086, 9.469628306656954, 7.153665890685555, 5.003154229524384, 3.2428029782726644, 1.9606358395997723, 1.1147266887351786, 0.5994599326807779, 0.30542576155503337, 0.14713229153105845, 0.06679744396792299, 0.028569916789578292, 0.011581881398433044, 0.004508315390884193, 0.0017144750110745283, 0.0006485075831982202, 0.0002479103299213589, 0.00009703520904619482, 0.00003928867915118998, 0.000016587532338601974, 7.3487724811065935*^-6, 3.4337628114704454*^-6, 1.6992010496429404*^-6, 8.935277860783206*^-7}","{18.621781929594867, 18.53405849014964, 18.376799928917993, 18.131824899270516, 17.770513588813547, 17.251040934169936, 16.516388525296414, 15.496492378390307, 14.1210882291701, 12.351404117662542, 10.230082789526845, 7.921001471190773, 5.685401633571881, 3.77765817975242, 2.3354521202057126, 1.3542207770940395, 0.7415918072468836, 0.38473281063071774, 0.1889033933583586, 0.08749691005227142, 0.03816297077960207, 0.015731900688584752, 0.006196097231269344, 0.0023698770774200043, 0.0008963145287067945, 0.0003408903575522542, 0.00013221512492562007, 0.00005287975584873526, 0.000021999297231190748, 9.585190073862097*^-6, 4.397755649518641*^-6, 2.134130544575114*^-6, 1.099367207304075*^-6, 6.029393758976129*^-7, 3.52870710126027*^-7, 2.2074286583730776*^-7, 1.4773456368784054*^-7, 1.0577909101791259*^-7, 8.093180777146816*^-8, 6.598148478932079*^-8, 5.703668137819608*^-8, 5.187604112636358*^-8, 4.91093389407048*^-8, 4.774366498459327*^-8, 4.700348893775205*^-8, 4.6340931133678256*^-8, 4.5524947635943184*^-8, 4.464286805430978*^-8, 4.395297409577169*^-8, 4.369246859597818*^-8, 4.3952974095771694*^-8, 4.4642868054309756*^-8, 4.552494763594311*^-8, 4.634093113367824*^-8, 4.700348893775201*^-8, 4.774366498459312*^-8, 4.910933894070477*^-8, 5.18760411263634*^-8, 5.703668137819607*^-8, 6.598148478932076*^-8, 8.093180777146817*^-8, 1.0577909101791273*^-7, 1.477345636878409*^-7, 2.2074286583730834*^-7, 3.528707101260301*^-7, 6.029393758976169*^-7, 1.0993672073040863*^-6, 2.1341305445751297*^-6, 4.397755649518692*^-6, 9.58519007386219*^-6, 0.000021999297231191046, 0.00005287975584873524, 0.00013221512492562058, 0.0003408903575522534, 0.000896314528706798, 0.002369877077420028, 0.006196097231269376, 0.01573190068858489, 0.03816297077960216, 0.08749691005227196, 0.18890339335835896, 0.38473281063072284, 0.7415918072468909, 1.3542207770940557, 2.3354521202057166, 3.77765817975243, 5.685401633571882, 7.921001471190791, 10.230082789526847, 12.35140411766255, 14.1210882291701, 15.496492378390315, 16.516388525296414, 17.25104093416995, 17.77051358881355, 18.131824899270523, 18.376799928917993, 18.53405849014964, 18.621781929594867, 18.64996332232842}","{1.2686627411554423, 1.3494117124178588, 1.4941664287856358, 1.7196601668119613, 2.0522303046316166, 2.530357412146801, 3.2064740968577787, 4.144930876935431, 5.410024167200098, 7.036465935427465, 8.982654061747395, 11.09255092937555, 13.115256108718334, 14.79740566327554, 15.97926120646049, 16.611833699115984, 16.70145667893146, 16.251280677443788, 15.251294955391106, 13.724218201426506, 11.790061189997793, 9.678840569772563, 7.654859241186108, 5.912012144280221, 4.527616827265849, 3.486773030381931, 2.730741642321971, 2.1931369890498664, 1.8169935333001002, 1.559280650638316, 1.3898969207559306, 1.2891726229257694, 1.2455805233209556, 1.2541919340770362, 1.3159771302558052, 1.4379447960655385, 1.6341237672204212, 1.927378240949815, 2.3518638330701616, 2.9553048367051953, 3.7987583560697225, 4.948817049738512, 6.454608435500625, 8.305535688324568, 10.385381082865928, 12.467578146650558, 14.286927014499886, 15.6457576974652, 16.461968891348125, 16.73127709315234, 16.46196889134812, 15.64575769746519, 14.286927014499865, 12.467578146650531, 10.385381082865903, 8.305535688324541, 6.45460843550061, 4.948817049738485, 3.7987583560697153, 2.9553048367051904, 2.3518638330701576, 1.9273782409498146, 1.634123767220421, 1.437944796065536, 1.3159771302558028, 1.2541919340770364, 1.245580523320955, 1.289172622925769, 1.3898969207559302, 1.559280650638321, 1.8169935333001028, 2.19313698904987, 2.7307416423219744, 3.486773030381931, 4.527616827265855, 5.912012144280235, 7.654859241186123, 9.678840569772577, 11.790061189997816, 13.724218201426524, 15.251294955391119, 16.251280677443795, 16.70145667893146, 16.611833699115973, 15.979261206460485, 14.797405663275532, 13.115256108718334, 11.092550929375536, 8.982654061747393, 7.036465935427458, 5.410024167200098, 4.144930876935424, 3.2064740968577787, 2.5303574121467887, 2.0522303046316104, 1.7196601668119553, 1.4941664287856358, 1.3494117124178593, 1.2686627411554423, 1.2427218417613097}"
0.128,"{0.0002536288415569432, 0.00041491975633491714, 0.0007081553473908468, 0.001258220795898998, 0.00232184110349562, 0.004438683255374225, 0.00876650778608322, 0.017833608046326724, 0.03724073757541233, 0.07951040505834636, 0.17267416364998778, 0.3786477241124805, 0.8285580108775085, 1.7729076721684183, 3.5858422035053175, 6.535580818219923, 10.269917143198676, 13.78389912740793, 16.322645517282766, 17.86277518507731, 18.72423529172648, 19.19936843533637, 19.46800805790414, 19.626538456867955, 19.724594796818394, 19.78790673636826, 19.830218865279523, 19.859175914829805, 19.879209402844026, 19.892978533608023, 19.902110508900286, 19.90759215850316, 19.90997984231495, 19.90950735394613, 19.906128842781133, 19.899510512967307, 19.888968486538605, 19.87333255723183, 19.850687615832072, 19.81789072627205, 19.76965001988595, 19.696713450305428, 19.582212425913184, 19.394197490076884, 19.07068603659103, 18.49209550927715, 17.442111787615612, 15.59855350966623, 12.69934446949023, 8.99451689712494, 5.429739912104269, 2.8611198968484137, 1.3816932072775907, 0.6390066752910772, 0.2913131507744232, 0.1331395368035655, 0.06161355275218343, 0.0290577852929834, 0.014031211006884453, 0.006963191190376325, 0.003562980983830898, 0.0018852949716710032, 0.0010343512486297843, 0.0005898643131499598, 0.0003504457419836169, 0.00021736121340380465, 0.00014101398406478214, 0.00009585259301967234, 0.0000683696631535671, 0.00005123979094050148, 0.00004039312621085067, 0.00003352235253710982, 0.000029305396535572524, 0.000026994583054361718, 0.000026199228079887236, 0.000026774445094276416, 0.0000287701159412592, 0.00003240859539889644, 0.00003804630174237136, 0.00004601044858889659, 0.00005607313733347519, 0.00006636776877706932, 0.00007273748862868926, 0.00007135193009509086, 0.00006312845363199127, 0.00005255279850429125, 0.00004309021926870374, 0.00003592063124028816, 0.0000309931209130063, 0.00002793668406454435, 0.00002643105196333749, 0.00002630921929776817, 0.00002758297572216478, 0.000030471187732342062, 0.00003546714817490847, 0.00004347865752511495, 0.000056097188522897585, 0.00007610546514518127, 0.0001084417110797415, 0.0001620637126900827}","{0.00010844171107974306, 0.0000761054651451799, 0.00005609718852289834, 0.00004347865752511509, 0.000035467148174909074, 0.000030471187732341466, 0.000027582975722165676, 0.00002630921929776807, 0.00002643105196333844, 0.000027936684064544482, 0.000030993120913006474, 0.000035920631240287277, 0.000043090219268706344, 0.00005255279850428554, 0.00006312845363196832, 0.00007135193009511319, 0.000072737488628683, 0.00006636776877706617, 0.00005607313733348018, 0.000046010448588892095, 0.00003804630174237068, 0.000032408595398894384, 0.000028770115941257182, 0.000026774445094275945, 0.000026199228079885956, 0.00002699458305436171, 0.000029305396535572347, 0.000033522352537109065, 0.00004039312621085108, 0.00005123979094049975, 0.00006836966315356498, 0.00009585259301967457, 0.00014101398406478634, 0.00021736121340380427, 0.0003504457419835936, 0.0005898643131499447, 0.0010343512486297617, 0.0018852949716709891, 0.0035629809838308647, 0.006963191190376328, 0.014031211006884528, 0.029057785292983685, 0.06161355275218239, 0.13313953680355994, 0.2913131507744559, 0.6390066752911379, 1.3816932072777477, 2.861119896847971, 5.4297399121046395, 8.994516897124955, 12.699344469489375, 15.598553509668754, 17.442111787613708, 18.49209550927548, 19.070686036588985, 19.394197490077776, 19.582212425913593, 19.696713450305424, 19.769650019885827, 19.817890726272015, 19.85068761583224, 19.873332557231976, 19.88896848653902, 19.899510512967876, 19.906128842782504, 19.909507353946147, 19.909979842314335, 19.907592158502723, 19.902110508900954, 19.89297853360869, 19.87920940284386, 19.859175914830203, 19.830218865279587, 19.787906736368214, 19.724594796819293, 19.626538456868214, 19.46800805790541, 19.199368435337465, 18.724235291726707, 17.862775185078917, 16.32264551728118, 13.783899127408464, 10.26991714319946, 6.535580818217805, 3.5858422035066004, 1.7729076721685986, 0.8285580108774523, 0.37864772411248715, 0.17267416364998597, 0.07951040505834553, 0.03724073757541072, 0.01783360804632662, 0.008766507786082858, 0.004438683255374259, 0.0023218411034955505, 0.0012582207958989765, 0.0007081553473908344, 0.0004149197563349192, 0.00025362884155693773, 0.0001620637126900816}","{19.90871428938639, 19.904308353791553, 19.896478431181045, 19.884398358873376, 19.866686607021794, 19.841088137435925, 19.803877393908174, 19.74870824224165, 19.664330350146226, 19.529951559971803, 19.305788397736187, 18.914469950577693, 18.208616680138963, 16.93320947737959, 14.752840347894095, 11.517962606727698, 7.735603664480985, 4.4424327759207065, 2.2610051557029225, 1.0717912939621506, 0.4920822623789245, 0.22419704074456526, 0.1028018848002759, 0.04784619871403754, 0.02273255722163208, 0.011073193621480683, 0.005549681282297891, 0.002870724765161414, 0.001536999922816719, 0.0008539767688008345, 0.0004935741844335036, 0.00029740967164823697, 0.00018721252989499653, 0.000123336203230384, 0.00008517974179453164, 0.00006175881587346867, 0.00004706672824837479, 0.000037741615394309496, 0.00003186789105798741, 0.000028348567599507204, 0.000026572613337834764, 0.000026239951860268175, 0.00002727423923885902, 0.00002978487008927969, 0.00003404608230836511, 0.000040434287877938264, 0.000049177216788092076, 0.0000596421211566071, 0.00006917265594171278, 0.00007321319878327446, 0.00006917265594170816, 0.00005964212115661667, 0.00004917721678808661, 0.000040434287877934584, 0.00003404608230836143, 0.000029784870089281045, 0.000027274239238859592, 0.000026239951860268148, 0.000026572613337834638, 0.000028348567599507204, 0.000031867891057987736, 0.00003774161539430986, 0.00004706672824837593, 0.00006175881587347074, 0.00008517974179453825, 0.00012333620323038498, 0.00018721252989499268, 0.0002974096716482326, 0.0004935741844335251, 0.0008539767688008708, 0.0015369999228167243, 0.002870724765161476, 0.005549681282297936, 0.011073193621480671, 0.02273255722163322, 0.04784619871403865, 0.1028018848002833, 0.22419704074458033, 0.4920822623789331, 1.0717912939622576, 2.2610051557027186, 4.442432775920955, 7.735603664481684, 11.517962606724158, 14.752840347899442, 16.933209477381443, 18.208616680137823, 18.914469950578155, 19.30578839773604, 19.529951559971686, 19.664330350145484, 19.748708242241698, 19.803877393907495, 19.841088137436298, 19.86668660702141, 19.88439835887323, 19.896478431180718, 19.904308353791745, 19.90871428938606, 19.910136783273664}","{0.000330120370665142, 0.0003456489706075598, 0.00037308535156936953, 0.0004149935901052038, 0.00047546764563829937, 0.0005607413304343731, 0.000680140871875577, 0.0008475295026990363, 0.0010834198760575836, 0.0014178364650594736, 0.0018934455871127984, 0.0025663576714235643, 0.003495576391175528, 0.004697493809319545, 0.006031467000582429, 0.0070666575708616675, 0.007241001765141331, 0.006439354145674271, 0.005142110372648448, 0.00386810073884435, 0.0028451865436281945, 0.0020927551062315873, 0.0015581677149920608, 0.0011821249164984907, 0.0009172924482006235, 0.0007297531935711306, 0.0005961752476947417, 0.0005007511872696645, 0.00043283235075773456, 0.00038528075753316255, 0.0003533712831470011, 0.0003340812859817881, 0.0003256483576282895, 0.0003273185608671158, 0.00033924039311166186, 0.0003624855854450634, 0.00039920044360361223, 0.00045291468471900486, 0.000529062553233837, 0.000635806812401021, 0.0007853001430117863, 0.0009955565903352912, 0.001293072987077709, 0.0017160013920873053, 0.0023162773580027336, 0.0031545669062403568, 0.004270224747646519, 0.005592210450759898, 0.006792408714411308, 0.00730085716001253, 0.006792408714399506, 0.005592210450790768, 0.004270224747612874, 0.0031545669060675163, 0.0023162773585937596, 0.0017160013917478147, 0.001293072987031207, 0.0009955565902253593, 0.0007853001430793933, 0.0006358068120173698, 0.0005290625531601832, 0.00045291468496372285, 0.0003992004435052121, 0.00036248558537135714, 0.0003392403931412966, 0.0003273185610341554, 0.00032564835760012057, 0.0003340812857128328, 0.00035337128317225843, 0.0003852807575048303, 0.0004328323507119627, 0.0005007511874477506, 0.0005961752474634795, 0.0007297531939145501, 0.0009172924478619485, 0.0011821249161716423, 0.0015581677143037217, 0.0020927551060909775, 0.002845186543764966, 0.003868100738876002, 0.005142110372629068, 0.006439354145682329, 0.007241001765155426, 0.0070666575708080775, 0.006031467000649867, 0.004697493809347608, 0.0034955763911379634, 0.0025663576712688404, 0.001893445587178648, 0.0014178364652624952, 0.0010834198764514177, 0.000847529502867076, 0.0006801408720128362, 0.0005607413303686142, 0.000475467645742973, 0.00041499359002451417, 0.00037308535151185104, 0.0003456489705987629, 0.00033012037065883256, 0.0003250934288345073}"
