0.05,"{5.071284236024759*^-12, 1.7582475836112747*^-11, 6.692202330103974*^-11, 2.761449852799679*^-10, 1.2133009310272915*^-9, 5.535485751394066*^-9, 2.5391326045494418*^-8, 1.1310775535444637*^-7, 4.764162452031257*^-7, 1.8795892909000848*^-6, 6.99055809673063*^-6, 0.000024814175945064324, 0.00008489820876494302, 0.00028127526817930173, 0.0009027596586863095, 0.002800743371392903, 0.008369722754283805, 0.023991670728236714, 0.06565072353528703, 0.1705018122357965, 0.41699871958752155, 0.9495252655575873, 1.9803530655735604, 3.7074581390015724, 6.122587786244615, 8.881941483299805, 11.481404850896793, 13.578089168563743, 15.096322079602109, 16.11981460850597, 16.76878514137686, 17.141171839687967, 17.29853584106056, 17.267645578673314, 17.043221418295442, 16.58730411474019, 15.826042926572027, 14.651020663230053, 12.944456820157622, 10.659657858909936, 7.955646018523994, 5.255865974760937, 3.0482546963802784, 1.5670906438744918, 0.728152553662581, 0.31176655144505955, 0.12481641997448313, 0.047195134633446566, 0.01697238075919457, 0.005836422524663738, 0.0019279552020570084, 0.0006142337268006174, 0.00018933542007984217, 0.00005655081170495489, 0.000016339788796010016, 4.538165202197193*^-6, 1.1979987281812352*^-6, 2.971312061460557*^-7, 6.9100574539445*^-8, 1.5306135195277803*^-8, 3.32982171833723*^-9, 7.366580183429678*^-10, 1.707949969776456*^-10, 4.244873101602288*^-11, 1.1491445647289001*^-11, 3.4262911102780444*^-12, 1.133702848009265*^-12, 4.1827167411749583*^-13, 1.7241309603875432*^-13, 7.930186244452749*^-14, 4.04684579508542*^-14, 2.2641980290243638*^-14, 1.3621432725520151*^-14, 8.586040610814159*^-15, 5.527562196490687*^-15, 3.583950370007639*^-15, 2.3494808029442422*^-15, 1.5833787311650653*^-15, 1.1178511329701092*^-15, 8.387980740428472*^-16, 6.75016709322538*^-16, 5.854445742885129*^-16, 5.48540645091314*^-16, 5.557406947301158*^-16, 6.086984569039841*^-16, 7.198241878105508*^-16, 9.162332201627743*^-16, 1.2476746438972521*^-15, 1.7982554912658293*^-15, 2.6989002745264007*^-15, 4.138031668553236*^-15, 6.394359381040186*^-15, 9.979089535522999*^-15, 1.6030319914778023*^-14, 2.722655861193358*^-14, 5.0089485498131276*^-14, 1.0151477372088662*^-13, 2.2883185322112123*^-13, 5.760658514492271*^-13, 1.619689298104968*^-12}","{5.760658514492279*^-13, 2.288318532211179*^-13, 1.0151477372088576*^-13, 5.0089485498131004*^-14, 2.7226558611935758*^-14, 1.6030319914782734*^-14, 9.979089535523282*^-15, 6.394359381040667*^-15, 4.138031668552583*^-15, 2.6989002745272574*^-15, 1.798255491265673*^-15, 1.2476746438973377*^-15, 9.162332201627*^-16, 7.198241878105489*^-16, 6.086984569040544*^-16, 5.557406947300953*^-16, 5.485406450912907*^-16, 5.85444574288484*^-16, 6.750167093224551*^-16, 8.387980740427993*^-16, 1.11785113297018*^-15, 1.5833787311644707*^-15, 2.3494808029417695*^-15, 3.583950370008235*^-15, 5.527562196490257*^-15, 8.586040610812979*^-15, 1.3621432725518878*^-14, 2.2641980290243017*^-14, 4.0468457950853653*^-14, 7.930186244452381*^-14, 1.7241309603875735*^-13, 4.1827167411750093*^-13, 1.1337028480092763*^-12, 3.4262911102780747*^-12, 1.149144564728915*^-11, 4.244873101602375*^-11, 1.7079499697764733*^-10, 7.366580183429747*^-10, 3.3298217183372547*^-9, 1.530613519527794*^-8, 6.910057453944546*^-8, 2.9713120614606326*^-7, 1.1979987281812528*^-6, 4.538165202197259*^-6, 0.000016339788796010233, 0.00005655081170495569, 0.00018933542007984445, 0.000614233726800628, 0.0019279552020570266, 0.0058364225246637915, 0.016972380759194668, 0.04719513463344709, 0.12481641997448453, 0.31176655144506293, 0.7281525536625874, 1.5670906438745051, 3.0482546963802974, 5.25586597476098, 7.955646018524013, 10.659657858909975, 12.944456820157644, 14.651020663230055, 15.826042926572027, 16.587304114740203, 17.043221418295442, 17.267645578673314, 17.298535841060563, 17.14117183968796, 16.76878514137686, 16.11981460850596, 15.0963220796021, 13.578089168563732, 11.481404850896777, 8.881941483299789, 6.122587786244601, 3.7074581390015515, 1.9803530655735482, 0.9495252655575818, 0.41699871958751816, 0.17050181223579475, 0.06565072353528636, 0.023991670728236436, 0.008369722754283705, 0.002800743371392864, 0.0009027596586863085, 0.0002812752681792999, 0.00008489820876494232, 0.000024814175945064108, 6.990558096730603*^-6, 1.8795892909000761*^-6, 4.7641624520312164*^-7, 1.1310775535444487*^-7, 2.5391326045494097*^-8, 5.53548575139396*^-9, 1.2133009310272656*^-9, 2.761449852799631*^-10, 6.692202330103977*^-11, 1.7582475836112615*^-11, 5.071284236024719*^-12, 1.6196892981049516*^-12}","{17.21551687278393, 16.919847712996248, 16.37220276723701, 15.486436180563658, 14.146156938246184, 12.244829598955763, 9.788808080421315, 7.029089022488499, 4.446296646084318, 2.4727066363379437, 1.2262242815832256, 0.5533634217081109, 0.23136669950794925, 0.09079619336667175, 0.033739635188754794, 0.011947237366261769, 0.004051770940418377, 0.0013218353595214915, 0.00041639709027278886, 0.00012700531867598986, 0.00003753157508222172, 0.000010712835445387572, 2.9295593332884038*^-6, 7.582384525713114*^-7, 1.8396446414306107*^-7, 4.198197712796453*^-8, 9.207946774671584*^-9, 2.0068564517824703*^-9, 4.4962917161769717*^-10, 1.0646097117530196*^-10, 2.718329238922298*^-11, 7.591744299509687*^-12, 2.3418842329171534*^-12, 8.03211814757502*^-13, 3.0747261545675386*^-13, 1.3150087746440613*^-13, 6.267190409915978*^-14, 3.3033566096874316*^-14, 1.8982925623939753*^-14, 1.1634729288103721*^-14, 7.404067470696588*^-15, 4.781261608826201*^-15, 3.107515557147254*^-15, 2.0515655245982114*^-15, 1.4014563353534631*^-15, 1.0083905993229754*^-15, 7.739259007423441*^-16, 6.382987394009287*^-16, 5.679399359611721*^-16, 5.461603328390004*^-16, 5.679399359611721*^-16, 6.382987394009307*^-16, 7.73925900742344*^-16, 1.0083905993229788*^-15, 1.401456335353463*^-15, 2.0515655245982173*^-15, 3.107515557147261*^-15, 4.781261608826205*^-15, 7.404067470696577*^-15, 1.1634729288103715*^-14, 1.8982925623939737*^-14, 3.303356609687448*^-14, 6.267190409916007*^-14, 1.3150087746440687*^-13, 3.0747261545676033*^-13, 8.032118147575119*^-13, 2.341884232917198*^-12, 7.591744299509799*^-12, 2.7183292389223534*^-11, 1.064609711753034*^-10, 4.4962917161770777*^-10, 2.0068564517824666*^-9, 9.207946774671639*^-9, 4.1981977127964425*^-8, 1.8396446414306202*^-7, 7.58238452571323*^-7, 2.9295593332884203*^-6, 0.000010712835445387724, 0.00003753157508222176, 0.000127005318675991, 0.0004163970902727894, 0.0013218353595215251, 0.004051770940418441, 0.011947237366262025, 0.033739635188754856, 0.09079619336667237, 0.23136669950794925, 0.5533634217081147, 1.2262242815832256, 2.4727066363379517, 4.446296646084318, 7.029089022488497, 9.788808080421315, 12.244829598955814, 14.146156938246213, 15.486436180563683, 16.37220276723701, 16.919847712996248, 17.21551687278393, 17.30876840818008}","{2.6578120086543815, 2.9400306494358013, 3.4627622468957493, 4.308233726813752, 5.587541267908309, 7.402373821167143, 9.746666508349248, 12.380840925811299, 14.846137109932727, 16.729943640284766, 17.91971640445575, 18.561950607359908, 18.8692417719518, 19.00323003078961, 19.057097772114993, 19.07608715373826, 19.078307804723828, 19.06600227303676, 19.027102613327507, 18.92729761503996, 18.69209969637938, 18.183824334317446, 17.199898164149822, 15.55136426263508, 13.246103731565466, 10.612278105858532, 8.13106900825816, 6.12976661778679, 4.680600839290635, 3.703668816756897, 3.084221114430675, 2.728774953198396, 2.578569721757493, 2.6080547308491293, 2.8222694346968535, 3.2574462445037846, 3.9840762992967176, 5.105644697368273, 6.734573895910481, 8.915433253754053, 11.496434707027646, 14.073396709367012, 16.180578941662528, 17.594359003582436, 18.395121034566507, 18.792526510928056, 18.970845202488146, 19.04452978778139, 19.072123696581837, 19.079022396003083, 19.072123696581837, 19.04452978778139, 18.970845202488146, 18.792526510928052, 18.3951210345665, 17.594359003582426, 16.180578941662507, 14.073396709366973, 11.496434707027625, 8.915433253754015, 6.734573895910462, 5.105644697368271, 3.984076299296716, 3.2574462445037744, 2.822269434696852, 2.608054730849129, 2.578569721757492, 2.7287749531984025, 3.0842211144306737, 3.7036688167569065, 4.680600839290646, 6.129766617786802, 8.131069008258176, 10.612278105858548, 13.246103731565476, 15.551364262635099, 17.199898164149836, 18.183824334317453, 18.692099696379383, 18.92729761503996, 19.027102613327507, 19.06600227303676, 19.078307804723828, 19.076087153738257, 19.057097772114993, 19.00323003078961, 18.869241771951803, 18.561950607359904, 17.91971640445575, 16.72994364028476, 14.846137109932727, 12.3808409258113, 9.746666508349248, 7.402373821167094, 5.58754126790828, 4.308233726813728, 3.4627622468957493, 2.9400306494358017, 2.6578120086543824, 2.568802652421276}"
0.089,"{1.6836862681132144*^-6, 3.4004342046021494*^-6, 7.2698748042814006*^-6, 0.000016382901184993268, 0.00003871163908930566, 0.00009528399141933282, 0.00024226795401058527, 0.0006295541159453585, 0.0016496519063926626, 0.004289105748930707, 0.010872511340778065, 0.026439688831835603, 0.06098769576768854, 0.13285333860586399, 0.2736634695602802, 0.5349178501405407, 0.9941298868432872, 1.7536379849915613, 2.9194036080199517, 4.5496285677435395, 6.589380322805977, 8.847630808825748, 11.062828476537264, 13.016167425377347, 14.600368149674212, 15.811357705725042, 16.702042815530877, 17.34118789697558, 17.79128064672291, 18.101054714473058, 18.305278344354793, 18.42695536639778, 18.479670037951685, 18.469253893088286, 18.39455781029153, 18.24729736568183, 18.010974887192635, 17.65894472182923, 17.15197557049554, 16.436496913736867, 15.44653898507938, 14.115223791307207, 12.403251407941989, 10.344709480042813, 8.086555421834142, 5.873285719390788, 3.955083980273438, 2.4803473443498683, 1.4602042748608237, 0.8131437937532308, 0.43024290009986443, 0.21637502280728316, 0.103139602738532, 0.04644898779181099, 0.01976875560394914, 0.008005016324384322, 0.0031252641454993517, 0.0011965984422626732, 0.000457162529544611, 0.00017697031781741906, 0.00007028507464256254, 0.000028922332101908943, 0.0000124267917822378, 5.6090452721296315*^-6, 2.6726953232925956*^-6, 1.3497849896536268*^-6, 7.248161432288949*^-7, 4.148924866383495*^-7, 2.5362258479873975*^-7, 1.6575190879704082*^-7, 1.1583191056444221*^-7, 8.64717211150588*^-8, 6.878664234670307*^-8, 5.804111586200792*^-8, 5.1576572713462325*^-8, 4.7780392783220305*^-8, 4.5561781523557815*^-8, 4.411865371477625*^-8, 4.290081907997018*^-8, 4.166108723033044*^-8, 4.044880799994421*^-8, 3.9484071556546066*^-8, 3.8992113439796674*^-8, 3.909330008653856*^-8, 3.976279738782524*^-8, 4.08378498941335*^-8, 4.2078865876490056*^-8, 4.330368960947496*^-8, 4.455319260439676*^-8, 4.618042466858813*^-8, 4.8823819958800407*^-8, 5.3369573560979916*^-8, 6.104458624353905*^-8, 7.37333327954223*^-8, 9.463620692170525*^-8, 1.295644743833372*^-7, 1.8958181495314158*^-7, 2.9663951311151715*^-7, 4.960909068153221*^-7, 8.855346391779345*^-7}","{4.96090906815322*^-7, 2.9663951311151434*^-7, 1.8958181495314156*^-7, 1.295644743833367*^-7, 9.463620692170534*^-8, 7.373333279542224*^-8, 6.104458624353904*^-8, 5.3369573560979995*^-8, 4.88238199588004*^-8, 4.6180424668588176*^-8, 4.4553192604396757*^-8, 4.3303689609475005*^-8, 4.207886587649005*^-8, 4.0837849894133504*^-8, 3.976279738782524*^-8, 3.90933000865385*^-8, 3.899211343979667*^-8, 3.948407155654604*^-8, 4.044880799994416*^-8, 4.166108723033046*^-8, 4.290081907997015*^-8, 4.411865371477624*^-8, 4.556178152355786*^-8, 4.778039278322025*^-8, 5.157657271346241*^-8, 5.804111586200811*^-8, 6.878664234670306*^-8, 8.647172111505895*^-8, 1.1583191056444323*^-7, 1.6575190879704146*^-7, 2.5362258479874187*^-7, 4.148924866383523*^-7, 7.248161432288977*^-7, 1.3497849896536323*^-6, 2.6726953232926185*^-6, 5.609045272129692*^-6, 0.000012426791782237856, 0.00002892233210190907, 0.0000702850746425628, 0.0001769703178174197, 0.0004571625295446127, 0.001196598442262694, 0.0031252641454993803, 0.008005016324384401, 0.019768755603949327, 0.046448987791811426, 0.10313960273853279, 0.21637502280728516, 0.4302429000998662, 0.8131437937532343, 1.460204274860828, 2.4803473443498816, 3.955083980273457, 5.873285719390813, 8.086555421834166, 10.344709480042837, 12.403251407942003, 14.115223791307235, 15.446538985079385, 16.43649691373687, 17.151975570495548, 17.65894472182923, 18.010974887192635, 18.247297365681835, 18.394557810291534, 18.469253893088283, 18.479670037951685, 18.42695536639778, 18.305278344354793, 18.10105471447305, 17.791280646722907, 17.341187896975573, 16.70204281553087, 15.81135770572504, 14.6003681496742, 13.016167425377327, 11.062828476537247, 8.84763080882573, 6.589380322805951, 4.549628567743517, 2.919403608019936, 1.753637984991549, 0.9941298868432802, 0.5349178501405357, 0.27366346956027965, 0.13285333860586332, 0.06098769576768823, 0.02643968883183543, 0.010872511340778036, 0.00428910574893069, 0.001649651906392654, 0.0006295541159453527, 0.00024226795401058345, 0.00009528399141933167, 0.00003871163908930517, 0.000016382901184993105, 7.2698748042814*^-6, 3.400434204602133*^-6, 1.6836862681132047*^-6, 8.855346391779281*^-7}","{18.451753269126414, 18.35416419254867, 18.179503465378545, 17.908142667915186, 17.509514785021775, 16.93970727226913, 16.140479732880582, 15.043587480378703, 13.587179729723502, 11.750836801602418, 9.603508041558522, 7.33039636332402, 5.190910378425682, 3.411042511941816, 2.092580294973724, 1.2084158209862241, 0.6613626343321458, 0.3441139130315554, 0.17006437080286613, 0.0795654947460897, 0.03515265215871427, 0.014698575773651149, 0.005869739186323526, 0.002272301833505142, 0.000867777016010109, 0.0003324703041103636, 0.00012964372037719716, 0.00005205061195122761, 0.000021712743288341962, 9.477847424033333*^-6, 4.353802537482387*^-6, 2.114332483237682*^-6, 1.0895102823248612*^-6, 5.974963851666511*^-7, 3.495297537717225*^-7, 2.1846118545428028*^-7, 1.460016338816525*^-7, 1.0431870572391644*^-7, 7.957251327655467*^-8, 6.459492377912485*^-8, 5.5505193380518386*^-8, 5.0076052367322304*^-8, 4.691008958859346*^-8, 4.502733692526171*^-8, 4.3706575629320673*^-8, 4.249291460577082*^-8, 4.124491082497836*^-8, 4.008730775513232*^-8, 3.9258820139486854*^-8, 3.8958069849150764*^-8, 3.9258820139486854*^-8, 4.0087307755132297*^-8, 4.12449108249783*^-8, 4.2492914605770814*^-8, 4.3706575629320654*^-8, 4.50273369252616*^-8, 4.691008958859344*^-8, 5.0076052367322165*^-8, 5.5505193380518426*^-8, 6.459492377912486*^-8, 7.957251327655471*^-8, 1.0431870572391663*^-7, 1.4600163388165296*^-7, 2.1846118545428097*^-7, 3.495297537717257*^-7, 5.974963851666555*^-7, 1.089510282324873*^-6, 2.114332483237698*^-6, 4.353802537482438*^-6, 9.477847424033431*^-6, 0.00002171274328834226, 0.0000520506119512276, 0.00012964372037719768, 0.0003324703041103628, 0.0008677770160101127, 0.0022723018335051664, 0.005869739186323559, 0.014698575773651284, 0.03515265215871436, 0.07956549474609016, 0.17006437080286646, 0.3441139130315601, 0.6613626343321521, 1.2084158209862386, 2.0925802949737276, 3.4110425119418264, 5.190910378425682, 7.330396363324037, 9.60350804155852, 11.750836801602427, 13.587179729723502, 15.043587480378712, 16.140479732880582, 16.939707272269143, 17.509514785021786, 17.908142667915193, 18.179503465378545, 18.35416419254867, 18.451753269126417, 18.483128111549014}","{1.436482498849813, 1.5270255728839761, 1.6890746968685595, 1.940838561734069, 2.3106702864813435, 2.8392930315349605, 3.5806909266251514, 4.59804325895457, 5.94837186009946, 7.649707059899163, 9.635919920344355, 11.730500628018051, 13.683490913774625, 15.26819877036536, 16.36084050557374, 16.938785022067886, 17.020285244135472, 16.60995093677381, 15.689823173835025, 14.261244224608284, 12.409941452836543, 10.333683294587479, 8.286584073895137, 6.47758719434144, 5.009047199389655, 3.8859711627980134, 3.0597694946479335, 2.466833910063977, 2.0492598131479536, 1.7618584958942183, 1.572381687729233, 1.4594900084044191, 1.4105812774633506, 1.4202453959669192, 1.489548447255796, 1.6261761018257843, 1.8454330756077881, 2.172036218228548, 2.642370786190445, 3.3061027128017964, 4.224339279470868, 5.4588656958591875, 7.045467680343992, 8.95088357513105, 11.035115280218836, 13.063862938791468, 14.790998455712494, 16.054217931612502, 16.802291098230068, 17.047381981608073, 16.802291098230068, 16.05421793161249, 14.790998455712476, 13.063862938791445, 11.035115280218813, 8.950883575131028, 7.045467680343977, 5.458865695859161, 4.224339279470863, 3.3061027128017924, 2.6423707861904417, 2.1720362182285484, 1.8454330756077886, 1.6261761018257823, 1.489548447255794, 1.4202453959669195, 1.4105812774633513, 1.4594900084044191, 1.5723816877292331, 1.7618584958942245, 2.049259813147957, 2.4668339100639813, 3.059769494647939, 3.8859711627980142, 5.009047199389664, 6.4775871943414565, 8.286584073895154, 10.333683294587496, 12.409941452836568, 14.261244224608301, 15.68982317383504, 16.60995093677382, 17.020285244135472, 16.93878502206788, 16.36084050557374, 15.268198770365352, 13.683490913774627, 11.730500628018037, 9.635919920344355, 7.649707059899155, 5.94837186009946, 4.598043258954563, 3.5806909266251514, 2.839293031534947, 2.3106702864813364, 1.9408385617340629, 1.6890746968685595, 1.5270255728839761, 1.436482498849813, 1.4073728695534726}"
0.128,"{0.00025360751342025774, 0.00041488322375939605, 0.0007080880472766428, 0.001258087788899833, 0.0023215598968068774, 0.004438049264265526, 0.008764989044429876, 0.017829758219591877, 0.03723046104905844, 0.07948169336296272, 0.1725908997280117, 0.37840027620199934, 0.8278205988176898, 1.7707876544766876, 3.5803378004010256, 6.523828492980148, 10.250994609803653, 13.761310871606563, 16.3012812132274, 17.845184202330024, 18.71067005888048, 19.18913624559029, 19.460282408625833, 19.620629215921678, 19.719986309942257, 19.784228573760586, 19.827207485665472, 19.856642806932435, 19.87701763845217, 19.891026193958513, 19.90031903381481, 19.9058980057498, 19.908328253391048, 19.907847334086565, 19.904408655612244, 19.897673074059973, 19.886946023560743, 19.87103978561449, 19.84801244726783, 19.814681177375917, 19.765695570830356, 19.691718894163124, 19.57576328395664, 19.38572174117571, 19.059437266900854, 18.47724239943569, 17.423150579916086, 15.57635141743851, 12.677393719576868, 8.97780747992108, 5.42035463531404, 2.8570475418193246, 1.3801911774662559, 0.6384934161890073, 0.29114132085000893, 0.1330813514992512, 0.06159326114572287, 0.02905041702109458, 0.014028404396294098, 0.006962063486984096, 0.0035625008203772086, 0.0018850774665902959, 0.0010342460678554085, 0.0005898098475067642, 0.00035041545823161213, 0.00021734309020645233, 0.00014100228655750384, 0.00009584443588378916, 0.00006836350890434134, 0.000051234762157337856, 0.000040388672702971825, 0.00003351807664286675, 0.000029300946273358452, 0.00002698956531967541, 0.00002619310684900572, 0.000026766383731462937, 0.000028758698860228864, 0.00003239132342983767, 0.000038018738163189936, 0.00004596513821584356, 0.00005599974460103016, 0.00006625900912029248, 0.00007260346831104527, 0.00007122362457609548, 0.00006303154907331233, 0.000052489956617859076, 0.000043051869211218815, 0.00003589715695382641, 0.00003097817595107971, 0.000027926595956424546, 0.00002642375835371241, 0.000026303539800071255, 0.000027578197147256032, 0.0000304668354366307, 0.00003546285261855843, 0.00004347406137968195, 0.000056091857281373516, 0.0000760987642623941, 0.00010843259200786593, 0.0001620502919561818}","{0.00010843259200786598, 0.00007609876426239365, 0.00005609185728137355, 0.00004347406137968192, 0.00003546285261855849, 0.00003046683543663077, 0.000027578197147256025, 0.000026303539800071296, 0.000026423758353712425, 0.000027926595956424597, 0.00003097817595107971, 0.0000358971569538265, 0.000043051869211218835, 0.000052489956617859205, 0.00006303154907331245, 0.00007122362457609572, 0.0000726034683110453, 0.0000662590091202925, 0.00005599974460103006, 0.00004596513821584345, 0.00003801873816318994, 0.000032391323429837676, 0.000028758698860228874, 0.000026766383731462967, 0.00002619310684900575, 0.000026989565319675477, 0.000029300946273358557, 0.00003351807664286689, 0.00004038867270297212, 0.00005123476215733819, 0.00006836350890434179, 0.00009584443588378974, 0.00014100228655750439, 0.00021734309020645317, 0.0003504154582316147, 0.0005898098475067675, 0.0010342460678554135, 0.0018850774665903078, 0.0035625008203772233, 0.006962063486984126, 0.014028404396294126, 0.029050417021094992, 0.06159326114572343, 0.1330813514992525, 0.29114132085001165, 0.6384934161890132, 1.3801911774662685, 2.8570475418193517, 5.420354635314065, 8.977807479921118, 12.677393719576894, 15.576351417438552, 17.423150579916104, 18.4772423994357, 19.05943726690086, 19.38572174117571, 19.575763283956636, 19.691718894163127, 19.76569557083039, 19.814681177375903, 19.848012447267816, 19.87103978561446, 19.886946023560736, 19.89767307406002, 19.90440865561224, 19.907847334086565, 19.90832825339105, 19.905898005749798, 19.90031903381481, 19.891026193958474, 19.87701763845214, 19.8566428069324, 19.827207485665458, 19.78422857376058, 19.719986309942268, 19.62062921592166, 19.460282408625826, 19.18913624559028, 18.710670058880474, 17.845184202330024, 16.301281213227394, 13.761310871606515, 10.250994609803607, 6.52382849298009, 3.580337800401019, 1.7707876544766805, 0.8278205988176873, 0.3784002762019977, 0.17259089972801167, 0.07948169336296254, 0.03723046104905833, 0.017829758219591773, 0.00876498904442984, 0.004438049264265484, 0.0023215598968068553, 0.001258087788899823, 0.0007080880472766432, 0.00041488322375939497, 0.000253607513420257, 0.00016205029195618114}","{19.90704012735939, 19.902555832658727, 19.89458755333322, 19.882296371571815, 19.864280479784625, 19.838254172345234, 19.800446498266666, 19.744444993633437, 19.658904007338982, 19.52289917458436, 19.296479097362905, 18.902109263418485, 18.192411111736988, 16.91296098716831, 14.73019418123186, 11.497250929164887, 7.721350655759861, 4.4351527743082775, 2.258045782387119, 1.0707358105924134, 0.4917257612798379, 0.22407755625914427, 0.10276108908542289, 0.04783179297884273, 0.022727245949470037, 0.01107113534381189, 0.005548838518176027, 0.002870358594099807, 0.0015368304622708807, 0.0008538929576868357, 0.0004935297556858159, 0.0002973843618365195, 0.00018719700008832657, 0.00012332591967383354, 0.00008517238099130058, 0.00006175311331862028, 0.00004706194214221381, 0.00003773726117220263, 0.000031863596396688934, 0.000028343976489653724, 0.0000265672981175256, 0.00002623329811508132, 0.000027265256829908104, 0.00002977185335684775, 0.00003402600035968868, 0.00004040181049221947, 0.0000491237565516104, 0.00005955722995993306, 0.00006905309137093093, 0.00007307718815627183, 0.00006905309137093091, 0.00005955722995993299, 0.00004912375655161021, 0.000040401810492219334, 0.000034026000359688586, 0.00002977185335684765, 0.000027265256829908036, 0.000026233298115081243, 0.00002656729811752562, 0.000028343976489653693, 0.00003186359639668889, 0.00003773726117220256, 0.000047061942142213815, 0.00006175311331862056, 0.0000851723809913011, 0.00012332591967383416, 0.00018719700008832798, 0.00029738436183652085, 0.0004935297556858198, 0.0008538929576868396, 0.0015368304622708933, 0.002870358594099798, 0.005548838518176033, 0.011071135343811867, 0.0227272459494701, 0.04783179297884305, 0.10276108908542328, 0.2240775562591458, 0.491725761279839, 1.070735810592421, 2.2580457823871276, 4.435152774308325, 7.721350655759912, 11.497250929164949, 14.730194181231857, 16.912960987168322, 18.192411111736988, 18.902109263418488, 19.296479097362912, 19.522899174584353, 19.65890400733898, 19.744444993633433, 19.800446498266687, 19.838254172345223, 19.864280479784608, 19.8822963715718, 19.8945875533332, 19.902555832658727, 19.907040127359394, 19.90848799564171}","{0.001966784783749417, 0.0020592926361109832, 0.0022227364096781745, 0.0024723874031811533, 0.0028326271799539904, 0.003340577772242128, 0.004051769101971174, 0.0050487298339866845, 0.006453540357965192, 0.00844481987118244, 0.011276244924109204, 0.015281094492627533, 0.020809101927122802, 0.027955541332399438, 0.03588204824184648, 0.04202946932917066, 0.04306448362436723, 0.038304650184021925, 0.030598064116890703, 0.023024549076554206, 0.01694014778707088, 0.012462582592039468, 0.009280319617123075, 0.0070413136240424, 0.005464210396965706, 0.004347267178803604, 0.003551640843203307, 0.0029832362024115283, 0.002578652823206378, 0.002295386045173221, 0.0021052961614443613, 0.0019903810407330244, 0.0019401437174665758, 0.0019500936047733672, 0.0020211151846474987, 0.002159591844242999, 0.0023783068914100375, 0.0026982820445322878, 0.0031518790678453246, 0.0037877027969599082, 0.004678103892804956, 0.005930303172704122, 0.007701956936675288, 0.01021995351682979, 0.013792896886500167, 0.01878070907204534, 0.025415557637921193, 0.03327256803017672, 0.04040117352781563, 0.04341980084263071, 0.04040117352781588, 0.033272568030206756, 0.025415557637923924, 0.018780709072082083, 0.013792896886513329, 0.01021995351683556, 0.007701956936686687, 0.00593030317270022, 0.0046781038927603755, 0.0037877027969779892, 0.0031518790678651096, 0.0026982820445651825, 0.0023783068914166256, 0.0021595918441889702, 0.00202111518465304, 0.001950093604773624, 0.0019401437174590276, 0.0019903810407342136, 0.002105296161443775, 0.0022953860452193642, 0.002578652823235252, 0.0029832362024505314, 0.0035516408432235483, 0.004347267178814022, 0.005464210396953597, 0.00704131362407682, 0.009280319617143267, 0.01246258259207445, 0.016940147787115896, 0.023024549076594642, 0.030598064116900893, 0.03830465018402653, 0.043064483624379014, 0.042029469329165056, 0.03588204824182282, 0.02795554133240243, 0.02080910192710296, 0.015281094492640021, 0.011276244924075205, 0.0084448198711931, 0.0064535403579666535, 0.005048729833990619, 0.0040517691019433906, 0.0033405777722606868, 0.0028326271799774825, 0.002472387403198645, 0.002222736409704595, 0.0020592926361105214, 0.0019667847837464233, 0.0019368378424938447}"
