0.05,"{5.3168150285071665*^-12, 1.852891794958792*^-11, 7.120572685651808*^-11, 2.9848598838074307*^-10, 1.3437424306911287*^-9, 6.3524244155843996*^-9, 3.056730032902344*^-8, 1.441036378496437*^-7, 6.420049766398964*^-7, 2.649742343468346*^-6, 0.000010150694267670766, 0.00003662499853216847, 0.00012630249413473233, 0.0004199054792166998, 0.0013495821180093141, 0.004189042168564017, 0.012519227992873283, 0.03587468644929961, 0.09806826439040209, 0.2540355815966048, 0.6175388484008015, 1.3880133373626835, 2.824301327230261, 5.079937318263225, 7.952721617825338, 10.889654534853198, 13.370096732765955, 15.19640680867272, 16.432566557350597, 17.228364145425402, 17.718172278656127, 17.994232604118313, 18.109817914668593, 18.08717857630953, 17.92196680537544, 17.582325684260024, 17.002917010720655, 16.077076694365555, 14.659648212721647, 12.61332704507413, 9.941195468356904, 6.95679946366098, 4.240211410496467, 2.2569814474105927, 1.0701538881956887, 0.4628951832019466, 0.1861774571715604, 0.07053142580138631, 0.025382795798367285, 0.008730141159439285, 0.002883325203254264, 0.0009179501417471504, 0.00028241466203071945, 0.00008396378066556748, 0.000024014320109727263, 6.536032045579179*^-6, 1.6664512591808608*^-6, 3.932905111431108*^-7, 8.634651631237572*^-8, 1.8111396434406564*^-8, 3.771036210571145*^-9, 8.083606033712028*^-10, 1.8349587787233113*^-10, 4.499513074360463*^-11, 1.2083972856294837*^-11, 3.5889353453348827*^-12, 1.1869026174006998*^-12, 4.391180723840513*^-13, 1.8220486123981243*^-13, 8.478576945084447*^-14, 4.408087364412857*^-14, 2.5370953707520573*^-14, 1.5892526069993746*^-14, 1.0557233050476015*^-14, 7.210199303195534*^-15, 4.94107239127686*^-15, 3.3811008634756978*^-15, 2.3449423163638105*^-15, 1.6858039310529642*^-15, 1.280113015232942*^-15, 1.0386953396758467*^-15, 9.05777287633752*^-16, 8.508572182784944*^-16, 8.61578911854974*^-16, 9.403382679564985*^-16, 1.1049624695547263*^-15, 1.3934375245663407*^-15, 1.8718949546663324*^-15, 2.6415347549343306*^-15, 3.83512652688394*^-15, 5.606658653030534*^-15, 8.177025840349071*^-15, 1.2043674586145374*^-14, 1.8426475154442557*^-14, 3.018404169505046*^-14, 5.4172245422546734*^-14, 1.0804309373563631*^-13, 2.411795508552654*^-13, 6.039835166210739*^-13, 1.695380124095215*^-12}","{6.039835166210628*^-13, 2.411795508552474*^-13, 1.0804309373559137*^-13, 5.417224542255726*^-14, 3.0184041695071505*^-14, 1.8426475154505215*^-14, 1.2043674586162614*^-14, 8.177025840134645*^-15, 5.6066586529921144*^-15, 3.835126526805145*^-15, 2.6415347548483313*^-15, 1.8718949546805204*^-15, 1.3934375245702744*^-15, 1.1049624695630358*^-15, 9.403382679586961*^-16, 8.615789118566501*^-16, 8.508572182841288*^-16, 9.057772876347903*^-16, 1.0386953396772387*^-15, 1.280113015232504*^-15, 1.6858039310689045*^-15, 2.344942316362361*^-15, 3.3811008634258197*^-15, 4.941072391311612*^-15, 7.210199303034264*^-15, 1.0557233050706129*^-14, 1.5892526070070982*^-14, 2.537095370741846*^-14, 4.408087364415942*^-14, 8.478576945084116*^-14, 1.822048612398075*^-13, 4.391180723840488*^-13, 1.1869026174006578*^-12, 3.588935345334956*^-12, 1.208397285629495*^-11, 4.499513074360542*^-11, 1.8349587787233312*^-10, 8.083606033712106*^-10, 3.771036210571177*^-9, 1.8111396434406746*^-8, 8.634651631237634*^-8, 3.9329051114312135*^-7, 1.6664512591808862*^-6, 6.536032045579276*^-6, 0.00002401432010972759, 0.00008396378066556868, 0.0002824146620307229, 0.0009179501417471666, 0.0028833252032542914, 0.008730141159439368, 0.025382795798367434, 0.07053142580138706, 0.1861774571715625, 0.4628951832019517, 1.0701538881956982, 2.256981447410612, 4.240211410496494, 6.956799463661032, 9.941195468356927, 12.613327045074167, 14.659648212721665, 16.07707669436556, 17.002917010720655, 17.582325684260034, 17.92196680537544, 18.08717857630953, 18.109817914668593, 17.994232604118306, 17.718172278656127, 17.228364145425395, 16.43256655735059, 15.196406808672709, 13.370096732765939, 10.889654534853184, 7.952721617825326, 5.0799373182632, 2.8243013272302444, 1.388013337362675, 0.6175388484007965, 0.2540355815966023, 0.0980682643904011, 0.035874686449299184, 0.012519227992873135, 0.004189042168563961, 0.001349582118009313, 0.0004199054792166971, 0.00012630249413473127, 0.000036624998532168165, 0.000010150694267670729, 2.649742343468334*^-6, 6.420049766398913*^-7, 1.4410363784964185*^-7, 3.056730032902306*^-8, 6.352424415584272*^-9, 1.3437424306910993*^-9, 2.9848598838073795*^-10, 7.120572685651817*^-11, 1.8528917949587864*^-11, 5.31681502850724*^-12, 1.6953801240951675*^-12}","{18.048918533029365, 17.830592181469374, 17.420186114986834, 16.739336167463883, 15.667004280168314, 14.05194731421164, 11.78423827190951, 8.955330211627908, 5.991702850200587, 3.485886788629413, 1.7805485075242609, 0.8167482390971196, 0.34420268263191445, 0.13554629005753296, 0.05043912616245423, 0.017869356270286064, 0.006060540553984468, 0.0019765371739856007, 0.0006220089854497431, 0.00018922889776132882, 0.000055580999572032065, 0.00001565999243890703, 4.178021816963941*^-6, 1.0389338644036675*^-6, 2.389542170997491*^-7, 5.1471767601989394*^-8, 1.072265467813618*^-8, 2.2460456019687746*^-9, 4.894279353742169*^-10, 1.1378225573607928*^-10, 2.8722341113163093*^-11, 7.969591263345877*^-12, 2.451746364268208*^-12, 8.413631055785105*^-13, 3.233562152675429*^-13, 1.3941958010445813*^-13, 6.736275066274045*^-14, 3.627925324870415*^-14, 2.152860490905365*^-14, 1.3797473100729733*^-14, 9.282321267963339*^-15, 6.358966063951948*^-15, 4.35300948500006*^-15, 2.985103944133577*^-15, 2.0900611384532446*^-15, 1.5275708372638203*^-15, 1.1847593289396657*^-15, 9.842778933345169*^-16, 8.79737712219516*^-16, 8.473119751861374*^-16, 8.797377122195012*^-16, 9.842778933345062*^-16, 1.184759328939674*^-15, 1.5275708372638288*^-15, 2.090061138453264*^-15, 2.985103944133589*^-15, 4.3530094850000475*^-15, 6.358966063951945*^-15, 9.282321267963333*^-15, 1.3797473100729724*^-14, 2.1528604909053643*^-14, 3.627925324870433*^-14, 6.736275066274078*^-14, 1.3941958010445887*^-13, 3.233562152675496*^-13, 8.413631055785206*^-13, 2.4517463642682547*^-12, 7.969591263345996*^-12, 2.872234111316367*^-11, 1.1378225573608086*^-10, 4.894279353742284*^-10, 2.246045601968771*^-9, 1.0722654678136252*^-8, 5.147176760198928*^-8, 2.3895421709975057*^-7, 1.0389338644036836*^-6, 4.178021816963966*^-6, 0.000015659992438907246, 0.00005558099957203212, 0.00018922889776133047, 0.0006220089854497438, 0.00197653717398565, 0.006060540553984564, 0.017869356270286452, 0.05043912616245433, 0.1355462900575339, 0.3442026826319144, 0.8167482390971254, 1.780548507524261, 3.485886788629424, 5.991702850200587, 8.955330211627906, 11.78423827190951, 14.051947314211686, 15.667004280168339, 16.7393361674639, 17.420186114986834, 17.830592181469374, 18.048918533029365, 18.117311965424076}","{1.8325295093278446, 2.0375898764361655, 2.4230587767738547, 3.062538798991859, 4.069713465257344, 5.58663604911383, 7.716554130227475, 10.37357147130639, 13.157121914485588, 15.51067725099487, 17.112388420266413, 18.017601220424236, 18.461349651602863, 18.657051864469608, 18.7361145443372, 18.764038375826914, 18.767305636593335, 18.74920515708328, 18.692062820446516, 18.545978900417918, 18.204688410649474, 17.481067124358532, 16.132061904002292, 14.01348621488496, 11.315259295080756, 8.556780992185628, 6.227055900667687, 4.511716408998527, 3.3506684195464884, 2.6032252258087034, 2.1431789011953226, 1.8838926021390614, 1.7753305067033487, 1.7965942295748139, 1.9517673736165182, 2.270771160748733, 2.8149737017218404, 3.6845579442191916, 5.015860382648882, 6.937842607630506, 9.447609588153473, 12.250666905975162, 14.802187958938518, 16.664907978078304, 17.779604894681064, 18.349908931894245, 18.609626293874467, 18.717648501645, 18.758207848001906, 18.768357100400866, 18.758207848001906, 18.717648501644998, 18.609626293874463, 18.349908931894245, 17.779604894681057, 16.664907978078283, 14.802187958938491, 12.250666905975114, 9.447609588153451, 6.937842607630472, 5.0158603826488655, 3.6845579442191903, 2.814973701721838, 2.270771160748725, 1.9517673736165169, 1.7965942295748127, 1.775330506703348, 1.8838926021390663, 2.143178901195322, 2.60322522580871, 3.3506684195464964, 4.511716408998538, 6.2270559006677, 8.556780992185644, 11.315259295080768, 14.013486214884981, 16.132061904002306, 17.48106712435854, 18.204688410649478, 18.54597890041792, 18.692062820446516, 18.74920515708328, 18.767305636593335, 18.764038375826914, 18.7361145443372, 18.657051864469608, 18.461349651602863, 18.017601220424233, 17.112388420266413, 15.510677250994863, 13.15712191448559, 10.373571471306391, 7.716554130227475, 5.586636049113787, 4.06971346525732, 3.062538798991841, 2.4230587767738547, 2.0375898764361655, 1.8325295093278446, 1.7682918107873125}"
0.089,"{1.7403408225757172*^-6, 3.522326407505289*^-6, 7.5592265809241645*^-6, 0.00001713662929348352, 0.00004085077387518359, 0.00010183659610361781, 0.0002636631434568936, 0.0007027852134186387, 0.001906676717184534, 0.005188591175838479, 0.013910049404917383, 0.036013406759445685, 0.08840032060779325, 0.20314252733780164, 0.43491855613555064, 0.8681873679032251, 1.6183532816898072, 2.8121926589720223, 4.5301692139614556, 6.722160504498647, 9.167644139811765, 11.553189165759433, 13.620671834116711, 15.255626857454319, 16.4699635760911, 17.3382357550441, 17.946464249741638, 18.368026735751855, 18.657756194837138, 18.853839268784455, 18.981660357153018, 19.057276450566196, 19.089911779585425, 19.083469137653463, 19.037182153142275, 18.945486708485927, 18.797095005653873, 18.57316943667049, 18.244485128755276, 17.767710315269213, 17.08182171613864, 16.10792342069239, 14.75988894599003, 12.977047654395426, 10.783205791536002, 8.34337986662016, 5.949238075925113, 3.8988263940384793, 2.358115669860823, 1.3250489212030316, 0.6948086250936352, 0.3401171420017094, 0.15514261007059627, 0.06598377264158041, 0.026361107888375614, 0.0100419908859294, 0.0037190693147953493, 0.0013655267786645176, 0.0005055610731416354, 0.00019130337556508354, 0.00007476194182593755, 0.00003041967591081531, 0.000012969180622174353, 5.823662062269842*^-6, 2.766067496554077*^-6, 1.3946736077098003*^-6, 7.487513017783106*^-7, 4.290845352592562*^-7, 2.6299400820055753*^-7, 1.7264522135485524*^-7, 1.2147322769721658*^-7, 9.159208782128485*^-8, 7.391177979302028*^-8, 6.364609700305132*^-8, 5.818105892997914*^-8, 5.600115299697469*^-8, 5.609619046384512*^-8, 5.760994442384298*^-8, 5.968690479937707*^-8, 6.15550697690788*^-8, 6.276626683638011*^-8, 6.331802223921154*^-8, 6.347566532831699*^-8, 6.344961471884517*^-8, 6.319290554000361*^-8, 6.244411798346887*^-8, 6.099242999344091*^-8, 5.8983844134753284*^-8, 5.70004060635372*^-8, 5.58651467004935*^-8, 5.6430880259059216*^-8, 5.957767936397757*^-8, 6.643560273786584*^-8, 7.880395719709878*^-8, 9.986567302409794*^-8, 1.3552538810831873*^-7, 1.9712749217625313*^-7, 3.0727291176503825*^-7, 5.127839565254628*^-7, 9.147083927924069*^-7}","{5.127839565254633*^-7, 3.0727291176503565*^-7, 1.971274921762533*^-7, 1.3552538810831838*^-7, 9.986567302409816*^-8, 7.880395719709882*^-8, 6.643560273786588*^-8, 5.9577679363977707*^-8, 5.643088025905926*^-8, 5.5865146700493605*^-8, 5.700040606353724*^-8, 5.898384413475344*^-8, 6.099242999344097*^-8, 6.244411798346897*^-8, 6.319290554000369*^-8, 6.344961471884516*^-8, 6.347566532831705*^-8, 6.331802223921157*^-8, 6.276626683638007*^-8, 6.155506976907885*^-8, 5.968690479937707*^-8, 5.760994442384303*^-8, 5.6096190463845243*^-8, 5.6001152996974715*^-8, 5.8181058929979326*^-8, 6.364609700305166*^-8, 7.391177979302041*^-8, 9.15920878212852*^-8, 1.2147322769721783*^-7, 1.7264522135485622*^-7, 2.6299400820056023*^-7, 4.290845352592599*^-7, 7.48751301778315*^-7, 1.3946736077098084*^-6, 2.766067496554107*^-6, 5.823662062269915*^-6, 0.000012969180622174436, 0.0000304196759108155, 0.00007476194182593797, 0.00019130337556508457, 0.0005055610731416381, 0.0013655267786645438, 0.003719069314795392, 0.010041990885929521, 0.02636110788837592, 0.06598377264158116, 0.15514261007059776, 0.3401171420017131, 0.6948086250936388, 1.3250489212030392, 2.358115669860831, 3.898826394038502, 5.949238075925142, 8.343379866620193, 10.783205791536032, 12.977047654395452, 14.759888945990047, 16.107923420692412, 17.081821716138652, 17.767710315269216, 18.24448512875528, 18.57316943667049, 18.797095005653873, 18.94548670848593, 19.03718215314228, 19.083469137653463, 19.089911779585428, 19.057276450566192, 18.98166035715302, 18.853839268784448, 18.657756194837134, 18.36802673575185, 17.946464249741638, 17.338235755044103, 16.469963576091097, 15.25562685745431, 13.620671834116697, 11.553189165759418, 9.167644139811742, 6.722160504498622, 4.530169213961438, 2.812192658972005, 1.6183532816897974, 0.8681873679032176, 0.43491855613555, 0.20314252733780078, 0.08840032060779288, 0.03601340675944548, 0.013910049404917363, 0.005188591175838463, 0.0019066767171845257, 0.0007027852134186329, 0.00026366314345689185, 0.00010183659610361663, 0.0000408507738751831, 0.00001713662929348336, 7.559226580924171*^-6, 3.522326407505275*^-6, 1.740340822575709*^-6, 9.147083927924012*^-7}","{19.072637999720037, 19.01208862507084, 18.903074505261575, 18.73204251350828, 18.477058715353376, 18.10463752830131, 17.565879234766676, 16.793490137825472, 15.704136819356, 14.215151527151136, 12.286514783128554, 9.984706991792482, 7.52411016554677, 5.215734914935916, 3.325624724227698, 1.9612943383343366, 1.0766383787707023, 0.5518326064784648, 0.26389649409439214, 0.11755949267931404, 0.048907027637572834, 0.01919332192423894, 0.007226885183910182, 0.0026632562218289633, 0.0009788969497169942, 0.0003645764406927214, 0.00013930310317982828, 0.000055132730141202964, 0.000022770202964996847, 9.872011079823526*^-6, 4.514676053180236*^-6, 2.1866563740341546*^-6, 1.125488490677033*^-6, 6.173668226366873*^-7, 3.6174081607616897*^-7, 2.268201235202363*^-7, 1.5237416894358622*^-7, 1.0971945152928041*^-7, 8.464099314811751*^-8, 6.982659270348374*^-8, 6.138141750803443*^-8, 5.714551992137569*^-8, 5.5823122872543597*^-8, 5.6485136420885976*^-8, 5.828159338149011*^-8, 6.036395789469283*^-8, 6.20406442017195*^-8, 6.301276988613874*^-8, 6.339996473540458*^-8, 6.348370676668244*^-8, 6.339996473540457*^-8, 6.301276988613866*^-8, 6.204064420171937*^-8, 6.036395789469276*^-8, 5.828159338149001*^-8, 5.648513642088575*^-8, 5.5823122872543504*^-8, 5.714551992137546*^-8, 6.138141750803442*^-8, 6.982659270348369*^-8, 8.464099314811747*^-8, 1.0971945152928051*^-7, 1.523741689435865*^-7, 2.268201235202368*^-7, 3.6174081607617193*^-7, 6.173668226366912*^-7, 1.1254884906770445*^-6, 2.1866563740341677*^-6, 4.5146760531802855*^-6, 9.87201107982362*^-6, 0.000022770202964997145, 0.000055132730141202896, 0.00013930310317982874, 0.0003645764406927203, 0.000978896949716998, 0.00266325622182899, 0.0072268851839102175, 0.01919332192423911, 0.04890702763757296, 0.11755949267931479, 0.2638964940943927, 0.5518326064784723, 1.0766383787707132, 1.9612943383343593, 3.3256247242277026, 5.215734914935932, 7.52411016554677, 9.9847069917925, 12.286514783128554, 14.215151527151145, 15.704136819356, 16.793490137825476, 17.565879234766676, 18.10463752830132, 18.47705871535338, 18.732042513508283, 18.903074505261575, 19.012088625070838, 19.07263799972004, 19.092050038326676}","{0.8246048614158618, 0.8784437398834768, 0.975375200853588, 1.127447754697525, 1.354157351261329, 1.6852586853890992, 2.164176685205782, 2.850591757303053, 3.818170210832027, 5.1392521664978625, 6.846433745266643, 8.873538504754412, 11.014909860915296, 12.965480258753495, 14.44006486881357, 15.26796138086733, 15.387549432730019, 14.79264722278727, 13.521060544419335, 11.702072308451218, 9.588602813747979, 7.493806308307478, 5.66604886977191, 4.216310864798152, 3.138024864565438, 2.366506697187837, 1.8258724696477266, 1.4510954926426496, 1.1934978779814505, 1.0191529564995396, 0.9054996002901033, 0.8382639717395198, 0.8092454170736632, 0.8149740679480194, 0.8561312914501907, 0.9376639432761635, 1.0696070096898098, 1.2687053194400797, 1.5609307851679954, 1.9847735730290856, 2.594383752364221, 3.459605844440489, 4.656180359425664, 6.2358539308344385, 8.172099110877099, 10.306350981382735, 12.355933307109112, 14.014673128882102, 15.069277056442717, 15.427468849894812, 15.069277056442713, 14.014673128882082, 12.355933307109087, 10.306350981382705, 8.17209911087707, 6.2358539308344145, 4.656180359425649, 3.459605844440468, 2.594383752364216, 1.984773573029081, 1.5609307851679914, 1.2687053194400786, 1.0696070096898094, 0.9376639432761615, 0.8561312914501885, 0.8149740679480189, 0.8092454170736628, 0.8382639717395188, 0.9054996002901027, 1.0191529564995423, 1.1934978779814518, 1.4510954926426507, 1.8258724696477286, 2.3665066971878352, 3.138024864565441, 4.216310864798162, 5.666048869771922, 7.493806308307489, 9.588602813748, 11.70207230845124, 13.521060544419353, 14.792647222787275, 15.387549432730019, 15.267961380867316, 14.440064868813566, 12.965480258753486, 11.014909860915296, 8.873538504754396, 6.846433745266643, 5.139252166497855, 3.8181702108320272, 2.850591757303049, 2.1641766852057818, 1.6852586853890912, 1.3541573512613245, 1.1274477546975212, 0.9753752008535882, 0.8784437398834768, 0.8246048614158618, 0.8073441251563296}"
0.128,"{0.0002536331450697394, 0.00041492712786622037, 0.0007081689275860828, 0.0012582476360060645, 0.002321897853198051, 0.0044388112114376495, 0.00876681434735491, 0.017834385281842963, 0.037242812813014184, 0.07951620517041229, 0.1726909925772883, 0.3786977733770733, 0.828707310274069, 1.7733374555707813, 3.586959705965028, 6.53796944499232, 10.273763819312066, 13.788487013559603, 16.326978712980587, 17.866338150856222, 18.72697984376679, 19.201436962475448, 19.46956896853734, 19.627731893161137, 19.725525266758165, 19.788649220964853, 19.830826663931866, 19.85968712963111, 19.879651697744357, 19.893372492831404, 19.902471995161644, 19.90793399985476, 19.910313092240365, 19.909842305627656, 19.906475939206544, 19.8998812774972, 19.88937660192398, 19.87379524521992, 19.851227516772216, 19.81853854978277, 19.770448324087553, 19.697721953777688, 19.583515056446306, 19.39591024337237, 19.072960621080696, 18.495101627914377, 17.445953948387817, 15.60305882807996, 12.70380457464567, 8.997913898646349, 5.431646877541534, 2.861946271944022, 1.3819975676387362, 0.6391105537225933, 0.2913478960569841, 0.1331512947110742, 0.06161765135418484, 0.029059273098420418, 0.014031777591254443, 0.006963418808896627, 0.003563077890135574, 0.0018853388648295618, 0.001034372473192448, 0.0005898753034084516, 0.00035045185258728094, 0.0002173648702247706, 0.00014101634433335718, 0.00009585423894348515, 0.00006837090496628157, 0.00005124080568991038, 0.00004039402492233231, 0.00003352321546933066, 0.000029306294749588127, 0.000026995595948872307, 0.00002620046397823646, 0.000026776073175283533, 0.000028772422678533994, 0.00003241208707932906, 0.00003805187847506221, 0.00004601962597886087, 0.00005608802314823389, 0.00006638985888121431, 0.00007276473301207539, 0.00007137800782794636, 0.00006314812716978962, 0.00005256553820917794, 0.00004309798377481225, 0.000035925379192177135, 0.00003099614152111392, 0.00002793872198521925, 0.00002643252483193514, 0.000026310365922701743, 0.000027583940287796735, 0.000030472066139969558, 0.000035468015051674317, 0.00004347958500288934, 0.00005609826429077224, 0.00007610681724714748, 0.00010844355109245, 0.0001620664206616867}","{0.00010844355109245011, 0.00007610681724714708, 0.000056098264290772214, 0.0000434795850028893, 0.00003546801505167434, 0.000030472066139969612, 0.000027583940287796755, 0.000026310365922701788, 0.00002643252483193516, 0.000027938721985219293, 0.00003099614152111394, 0.00003592537919217722, 0.000043097983774812275, 0.000052565538209178074, 0.00006314812716978969, 0.0000713780078279466, 0.00007276473301207546, 0.00006638985888121434, 0.0000560880231482338, 0.000046019625978860816, 0.000038051878475062224, 0.00003241208707932905, 0.00002877242267853401, 0.00002677607317528355, 0.00002620046397823651, 0.000026995595948872368, 0.000029306294749588205, 0.00003352321546933077, 0.00004039402492233258, 0.00005124080568991064, 0.00006837090496628207, 0.00009585423894348573, 0.0001410163443333578, 0.00021736487022477153, 0.0003504518525872836, 0.0005898753034084566, 0.001034372473192453, 0.0018853388648295724, 0.003563077890135588, 0.006963418808896656, 0.0140317775912545, 0.029059273098420848, 0.06161765135418542, 0.13315129471107554, 0.29134789605698685, 0.6391105537225993, 1.3819975676387486, 2.8619462719440523, 5.43164687754156, 8.99791389864639, 12.703804574645696, 15.603058828079993, 17.44595394838784, 18.495101627914387, 19.0729606210807, 19.395910243372374, 19.583515056446306, 19.697721953777688, 19.770448324087553, 19.81853854978277, 19.851227516772216, 19.87379524521992, 19.88937660192398, 19.8998812774972, 19.906475939206544, 19.909842305627656, 19.910313092240365, 19.907933999854762, 19.902471995161648, 19.893372492831404, 19.879651697744357, 19.85968712963111, 19.830826663931866, 19.788649220964853, 19.725525266758165, 19.627731893161137, 19.46956896853734, 19.201436962475444, 18.726979843766788, 17.866338150856212, 16.326978712980576, 13.788487013559555, 10.273763819312016, 6.537969444992264, 3.586959705965024, 1.7733374555707742, 0.828707310274067, 0.3786977733770718, 0.1726909925772882, 0.07951620517041215, 0.03724281281301408, 0.017834385281842866, 0.008766814347354872, 0.004438811211437612, 0.002321897853198032, 0.0012582476360060554, 0.0007081689275860842, 0.00041492712786621945, 0.00025363314506973874, 0.00016206642066168608}","{19.90905209562875, 19.90466197694058, 19.896859983139144, 19.884822528763742, 19.86717218225966, 19.84166010605195, 19.804569927578328, 19.749568942855433, 19.665426143632118, 19.531376227691297, 19.30766995142113, 18.91697004565236, 18.211897724368246, 16.937314379451898, 14.75743796664938, 11.522172196448873, 7.738501094071862, 4.443911412380141, 2.261605387926147, 1.0720050768519875, 0.4921543905782744, 0.22422119558404235, 0.10281012727450914, 0.04784910811092465, 0.022733629586428293, 0.01107360911139454, 0.0055498513807123485, 0.002870798663342685, 0.001537034119711031, 0.0008539936808998163, 0.0004935831493261988, 0.0002974147785904734, 0.0001872156634271018, 0.00012333827820228322, 0.00008518122704482143, 0.00006175996655394042, 0.00004706769404284554, 0.00003774249408900896, 0.00003186875780399531, 0.000028349494280794997, 0.000026573686347664115, 0.000026241295388088184, 0.00002727605355156001, 0.00002978750047057483, 0.00003405014302702535, 0.000040440860971084844, 0.00004918804958032493, 0.00005965934754534696, 0.00006919694989798642, 0.00007324084955656191, 0.00006919694989798638, 0.00005965934754534685, 0.00004918804958032473, 0.000040440860971084695, 0.00003405014302702524, 0.000029787500470574733, 0.000027276053551559947, 0.000026241295388088096, 0.000026573686347664088, 0.000028349494280794973, 0.000031868757803995296, 0.000037742494089008936, 0.00004706769404284557, 0.00006175996655394054, 0.00008518122704482196, 0.0001233382782022838, 0.00018721566342710315, 0.0002974147785904749, 0.0004935831493262024, 0.0008539936808998217, 0.001537034119711046, 0.0028707986633426815, 0.005549851380712361, 0.011073609111394522, 0.022733629586428345, 0.04784910811092501, 0.10281012727450953, 0.2242211955840439, 0.49215439057827526, 1.0720050768519944, 2.261605387926155, 4.443911412380188, 7.7385010940719114, 11.522172196448935, 14.757437966649386, 16.93731437945191, 18.21189772436825, 18.91697004565236, 19.30766995142113, 19.531376227691297, 19.665426143632118, 19.749568942855433, 19.804569927578328, 19.841660106051954, 19.86717218225966, 19.884822528763742, 19.896859983139144, 19.90466197694058, 19.90905209562875, 19.910469467769463}","{7.615200084760262*^-14, 7.973459618049002*^-14, 8.60637648746044*^-14, 9.573141502914395*^-14, 1.0968201324772235*^-13, 1.2935372366194285*^-13, 1.5689817895305013*^-13, 1.9551387903901192*^-13, 2.499337070797634*^-13, 3.2708580744561745*^-13, 4.368165994712779*^-13, 5.920776406503051*^-13, 8.064941687960837*^-13, 1.0838666135290514*^-12, 1.3917551688340767*^-12, 1.6307126820557153*^-12, 1.6709598626761316*^-12, 1.485906415405911*^-12, 1.1864818494534544*^-12, 8.92459721614594*^-13, 6.564150161147038*^-13, 4.828021681382048*^-13, 3.5946194748760336*^-13, 2.727053305358187*^-13, 2.116080284085094*^-13, 1.6834341556742726*^-13, 1.375279888304083*^-13, 1.1551463002594922*^-13, 9.984658085516532*^-14, 8.887706826161088*^-14, 8.151601221984019*^-14, 7.7066027311365*^-14, 7.51219080874776*^-14, 7.55075786045034*^-14, 7.825622188795161*^-14, 8.36185481328536*^-14, 9.208814888136061*^-14, 1.0447931978880171*^-13, 1.2204575161387728*^-13, 1.4667064765162494*^-13, 1.8115780325659225*^-13, 2.2966352402398955*^-13, 2.9830174627896785*^-13, 3.9587668681200043*^-13, 5.343753340439478*^-13, 7.278040725522693*^-13, 9.85259605026195*^-13, 1.2903675204547371*^-12, 1.567404094932622*^-12, 1.6847775856757548*^-12, 1.5674040949179783*^-12, 1.2903675204642335*^-12, 9.852596050796967*^-13, 7.27804072592625*^-13, 5.34375334217289*^-13, 3.9587668549531954*^-13, 2.98301730274223*^-13, 2.296635212082938*^-13, 1.8115780384576416*^-13, 1.4667064862821526*^-13, 1.2204575424024136*^-13, 1.0447931954906898*^-13, 9.208814548627675*^-14, 8.361855024748207*^-14, 7.825622148101853*^-14, 7.550758769722691*^-14, 7.512191558893594*^-14, 7.706602285919672*^-14, 8.151601273323319*^-14, 8.887706877091483*^-14, 9.984657976186196*^-14, 1.155146330669295*^-13, 1.3752798774192243*^-13, 1.683434161252277*^-13, 2.1160802707979198*^-13, 2.7270532453929966*^-13, 3.5946195175091727*^-13, 4.828021671040658*^-13, 6.564150161318791*^-13, 8.924597216193583*^-13, 1.1864818494681094*^-12, 1.4859064154020045*^-12, 1.6709598626615106*^-12, 1.6307126820436533*^-12, 1.3917551688392078*^-12, 1.0838666135287073*^-12, 8.064941688047368*^-13, 5.92077640695893*^-13, 4.3681659718631183*^-13, 3.270858071433815*^-13, 2.4993370817501513*^-13, 1.9551387806057156*^-13, 1.5689817834551788*^-13, 1.2935372335228326*^-13, 1.0968201551431557*^-13, 9.573141569680633*^-14, 8.606376567930391*^-14, 7.973459472372985*^-14, 7.615199631746722*^-14, 7.499271296021849*^-14}"
