0.05,"{2.84729403129135*^-12, 9.432791565565585*^-12, 3.31696583221679*^-11, 1.2186389920451375*^-10, 4.592453668060779*^-10, 1.7433241048434084*^-9, 6.571021382347731*^-9, 2.4386077404469398*^-8, 8.883958074243901*^-8, 3.177005480447245*^-7, 1.1156593316288704*^-6, 3.844429595139504*^-6, 0.000012971699562880628, 0.00004271939012785935, 0.0001367800594534631, 0.00042399128771849695, 0.0012669275712581226, 0.0036336156817071957, 0.009960256973114737, 0.025983447600342498, 0.06422454585047507, 0.1496856102776927, 0.327097022327826, 0.6656245160041381, 1.251429612790708, 2.1565942269947587, 3.387464210176428, 4.8470991199735245, 6.355189021976939, 7.718912579238334, 8.796401372147885, 9.512976588021054, 9.841386705169418, 9.775625728390311, 9.316561669246587, 8.474900801465285, 7.2905772907109, 5.859623068318893, 4.345222421413217, 2.9447608327676598, 1.817054343851219, 1.0234217851701883, 0.5296896252408205, 0.253975443174571, 0.1136751673937395, 0.047799830191144484, 0.018984247167092527, 0.007154692280823324, 0.002569821525510177, 0.0008834330362476496, 0.0002919154860333727, 0.00009311665996693887, 0.000028797416341551782, 8.670331002811096*^-6, 2.5508778581371486*^-6, 7.354919275146079*^-7, 2.081740406351838*^-7, 5.7857363620028064*^-8, 1.5782439031769244*^-8, 4.228363314888397*^-9, 1.117761428910337*^-9, 2.9462361628625017*^-10, 7.86799564427714*^-11, 2.1688089832510438*^-11, 6.281609912100958*^-12, 1.9395939646630592*^-12, 6.448688157073048*^-13, 2.320205614269566*^-13, 9.033163872581923*^-14, 3.78623024190563*^-14, 1.6925153323098995*^-14, 7.971627328649346*^-15, 3.907762014645692*^-15, 1.9736538251584488*^-15, 1.0187156908790235*^-15, 5.32357243539477*^-16, 2.769732871684341*^-16, 1.3851502108388003*^-16, 6.107430196043003*^-17, 1.673493261578691*^-17, -8.6820746277957*^-18, -2.2425359034257447*^-17, -2.8060052608911317*^-17, -2.696186846876005*^-17, -1.8866935188301797*^-17, -1.7677156211948745*^-18, 2.889953978888467*^-17, 8.22078337530809*^-17, 1.7589999184236626*^-16, 3.4509288358394914*^-16, 6.605450753232911*^-16, 1.2675329993490881*^-15, 2.4713947760809395*^-15, 4.937431784754805*^-15, 1.0194405863869584*^-14, 2.199361706279785*^-14, 5.0204502023508743*^-14, 1.226559481036634*^-13, 3.233361372334658*^-13, 9.228606045763789*^-13}","{3.2333613723126455*^-13, 1.2265594808797137*^-13, 5.020450198844932*^-14, 2.199361705047869*^-14, 1.019440589412277*^-14, 4.937431764082668*^-15, 2.4713947814958223*^-15, 1.2675329927088933*^-15, 6.605450816295185*^-16, 3.4509288303596*^-16, 1.7589999253163762*^-16, 8.220783160376872*^-17, 2.8899540194263625*^-17, -1.7677155259599375*^-18, -1.8866936343878597*^-17, -2.6961868645412138*^-17, -2.806005253789559*^-17, -2.2425360307188253*^-17, -8.682075527576956*^-18, 1.6734933250936*^-17, 6.10743014572125*^-17, 1.385150192808633*^-16, 2.769732835973877*^-16, 5.3235724595512255*^-16, 1.0187156896064232*^-15, 1.9736538053303743*^-15, 3.907762020077049*^-15, 7.971627336617988*^-15, 1.692515335564859*^-14, 3.7862302410892753*^-14, 9.033163869980405*^-14, 2.320205614134334*^-13, 6.448688157015461*^-13, 1.9395939646474446*^-12, 6.281609912105339*^-12, 2.1688089832488595*^-11, 7.867995644276001*^-11, 2.946236162862358*^-10, 1.1177614289103556*^-9, 4.228363314888369*^-9, 1.5782439031769257*^-8, 5.7857363620029335*^-8, 2.081740406351866*^-7, 7.354919275146163*^-7, 2.550877858137174*^-6, 8.670331002811203*^-6, 0.000028797416341552087, 0.00009311665996694026, 0.0002919154860333752, 0.0008834330362476559, 0.0025698215255101835, 0.007154692280823388, 0.018984247167092697, 0.04779983019114489, 0.11367516739374044, 0.2539754431745729, 0.5296896252408222, 1.023421785170196, 1.8170543438512239, 2.94476083276767, 4.34522242141322, 5.859623068318888, 7.2905772907109005, 8.4749008014653, 9.316561669246578, 9.775625728390294, 9.84138670516941, 9.512976588021033, 8.796401372147882, 7.718912579238307, 6.355189021976922, 4.847099119973504, 3.3874642101764136, 2.1565942269947462, 1.2514296127907056, 0.6656245160041323, 0.3270970223278235, 0.14968561027769123, 0.06422454585047441, 0.025983447600342182, 0.009960256973114619, 0.0036336156817071436, 0.001266927571258105, 0.0004239912877184898, 0.0001367800594534626, 0.000042719390127858996, 0.000012971699562880489, 3.844429595139467*^-6, 1.1156593316288637*^-6, 3.17700548044722*^-7, 8.88395807424381*^-8, 2.4386077404469028*^-8, 6.571021382347616*^-9, 1.7433241048433698*^-9, 4.592453668060648*^-10, 1.2186389920452388*^-10, 3.316965832211361*^-11, 9.432791565553824*^-12, 2.8472940312857632*^-12, 9.228606045779064*^-13}","{9.666102065356432, 9.077406277909489, 8.11485014756739, 6.834233170332991, 5.354449533033052, 3.8563387060496623, 2.533245730308077, 1.5154744184340312, 0.8291218747591044, 0.4179531441236952, 0.19569947686923117, 0.08573191066481764, 0.03535079666058534, 0.013789900660914288, 0.005112002139943032, 0.0018086357384041601, 0.0006133178442750133, 0.00020019621581984654, 0.0000631740489461146, 0.00001935484438252725, 5.780469462942616*^-6, 1.6887989919887406*^-6, 4.83878431118836*^-7, 1.3613157146325542*^-7, 3.76015151578217*^-8, 1.0193502028298612*^-8, 2.7167049048399473*^-9, 7.164064480745222*^-10, 1.892829712577681*^-10, 5.097832442322877*^-11, 1.4259428187689546*^-11, 4.21314144266772*^-12, 1.3322206429375482*^-12, 4.546062555778076*^-13, 1.6796672805294544*^-13, 6.707624666007032*^-14, 2.8759946789605526*^-14, 1.3100560771686913*^-14, 6.2611336465999655*^-15, 3.1030330297480107*^-15, 1.5799812709963517*^-15, 8.19913609716681*^-16, 4.2889423125931554*^-16, 2.214004499807669*^-16, 1.0769477658434135*^-16, 4.351290107057217*^-17, 6.61925132140013*^-18, -1.4327955211990642*^-17, -2.5099921444963194*^-17, -2.842298885061135*^-17, -2.5099921444961025*^-17, -1.4327955211991234*^-17, 6.619251321399637*^-18, 4.351290107057355*^-17, 1.0769477658434155*^-16, 2.2140044998077016*^-16, 4.288942312593187*^-16, 8.199136097166873*^-16, 1.5799812709963545*^-15, 3.1030330297480245*^-15, 6.261133646599968*^-15, 1.3100560771687002*^-14, 2.875994678960573*^-14, 6.70762466600709*^-14, 1.6796672805294907*^-13, 4.546062555778132*^-13, 1.3322206429375755*^-12, 4.2131414426677854*^-12, 1.4259428187689863*^-11, 5.0978324423229426*^-11, 1.892829712577726*^-10, 7.1640644807452*^-10, 2.7167049048399635*^-9, 1.0193502028298572*^-8, 3.7601515157822*^-8, 1.3613157146325735*^-7, 4.83878431118839*^-7, 1.6887989919887618*^-6, 5.78046946294262*^-6, 0.00001935484438252742, 0.0000631740489461147, 0.00020019621581985144, 0.0006133178442750232, 0.0018086357384041977, 0.005112002139943041, 0.013789900660914397, 0.03535079666058532, 0.08573191066481833, 0.19569947686923114, 0.41795314412369605, 0.8291218747591044, 1.515474418434031, 2.533245730308076, 3.8563387060496974, 5.354449533033084, 6.834233170333028, 8.114850147567388, 9.077406277909489, 9.66610206535643, 9.863313567683893}","{10.165060717416864, 10.744138279560987, 11.690967982208008, 12.950661992234386, 14.406268638784365, 15.87990304092851, 17.181379063748818, 18.182521814147087, 18.85766053421289, 19.262111285719385, 19.48073294477934, 19.58890115549491, 19.63845015499665, 19.65962952325282, 19.668073116706424, 19.671039993354864, 19.671386617686757, 19.669464968950642, 19.663376477016914, 19.64765817964587, 19.610055224427164, 19.52599446417003, 19.351482819214667, 19.018486595073853, 18.442252591840216, 17.551876758607367, 16.341116973916538, 14.905329862708447, 13.42187942485239, 12.080436646177807, 11.020552072979989, 10.315684401174297, 9.992639911851391, 10.05732647311043, 10.50889025512815, 11.336799905334999, 12.50177371013634, 13.909348726294224, 15.399006802594597, 16.77658737669083, 17.885869168168497, 18.666535163681168, 19.152200484514015, 19.42340947640505, 19.56141571350017, 19.626208747268436, 19.65453373749538, 19.666106750449394, 19.6704211618897, 19.671498144616216, 19.670421161889696, 19.666106750449394, 19.654533737495385, 19.626208747268436, 19.561415713500175, 19.42340947640504, 19.152200484514022, 18.666535163681154, 17.885869168168494, 16.77658737669082, 15.399006802594593, 13.909348726294224, 12.50177371013634, 11.336799905334988, 10.508890255128161, 10.057326473110445, 9.9926399118514, 10.315684401174318, 11.020552072979992, 12.080436646177837, 13.42187942485241, 14.905329862708466, 16.341116973916556, 17.551876758607374, 18.442252591840212, 19.01848659507386, 19.351482819214667, 19.525994464170026, 19.610055224427164, 19.64765817964587, 19.663376477016914, 19.669464968950642, 19.671386617686757, 19.671039993354867, 19.66807311670642, 19.65962952325282, 19.63845015499665, 19.588901155494913, 19.48073294477934, 19.262111285719385, 18.85766053421289, 18.182521814147087, 17.181379063748814, 15.879903040928472, 14.40626863878433, 12.950661992234345, 11.690967982208008, 10.74413827956099, 10.165060717416866, 9.971071294645087}"
0.089,"{1.041088484925205*^-6, 2.053226773430892*^-6, 4.212535372889399*^-6, 8.933117152764748*^-6, 0.00001942514051410149, 0.00004292062850681915, 0.00009543470455162072, 0.0002115639835273564, 0.00046391543866636204, 0.0010004976567305705, 0.0021151016517158804, 0.004377118626233182, 0.008864999655821586, 0.017571956817975465, 0.03408002830922511, 0.0646164081734577, 0.11958192903871179, 0.2155123749437699, 0.37710120341404063, 0.6382883723535663, 1.0405853443845905, 1.626331145966649, 2.4257240263503386, 3.44040082712976, 4.631629747810453, 5.922416791798937, 7.215514993205928, 8.418199140035082, 9.460738124287424, 10.30198115088859, 10.924412530042492, 11.324872972746109, 11.505876715793683, 11.469736753930894, 11.215932751331001, 10.741633148319352, 10.045403572411365, 9.134124485800655, 8.032245599862144, 6.790296130385248, 5.486953105596353, 4.2190431273504005, 3.0797633745063124, 2.13465966148551, 1.4084064022941196, 0.8880941265044723, 0.5377053598482565, 0.31403665814092596, 0.17764669290306584, 0.09767467206880853, 0.052342832892370454, 0.027395231245475563, 0.014022133912133614, 0.00702350868165562, 0.003443053377562148, 0.0016518574514018441, 0.0007760121708734665, 0.0003576635063437939, 0.0001623942660339519, 0.00007311052169906383, 0.00003291439981435711, 0.00001496013414162842, 6.930892933026401*^-6, 3.3018756376764673*^-6, 1.6296543423144085*^-6, 8.38240602192118*^-7, 4.5128755914626284*^-7, 2.549854066907864*^-7, 1.5135949810791746*^-7, 9.433555484695805*^-8, 6.159508096725285*^-8, 4.197729546103485*^-8, 2.9716787003091586*^-8, 2.1740301199381442*^-8, 1.636147703549223*^-8, 1.262919392713064*^-8, 9.990239670430445*^-9, 8.1096897051453*^-9, 6.774834853011586*^-9, 5.844826028271866*^-9, 5.224797994941832*^-9, 4.852373222346191*^-9, 4.690284624899423*^-9, 4.722348720172811*^-9, 4.951765237700744*^-9, 5.401452006161247*^-9, 6.1164653894616514*^-9, 7.1689718844343085*^-9, 8.667227662980338*^-9, 1.0772270326337362*^-8, 1.3730244383218039*^-8, 1.7935042093604018*^-8, 2.4046812430434595*^-8, 3.321314458516563*^-8, 4.748756858878193*^-8, 7.064772076219814*^-8, 1.0985335001106716*^-7, 1.7911482877523125*^-7, 3.067522378249333*^-7, 5.518283344828176*^-7}","{3.067522378249339*^-7, 1.7911482877522998*^-7, 1.0985335001106736*^-7, 7.064772076219794*^-8, 4.748756858878202*^-8, 3.321314458516552*^-8, 2.404681243043469*^-8, 1.793504209360414*^-8, 1.3730244383218095*^-8, 1.0772270326337418*^-8, 8.667227662980346*^-9, 7.168971884434296*^-9, 6.116465389461617*^-9, 5.401452006161217*^-9, 4.9517652377008226*^-9, 4.722348720172788*^-9, 4.690284624899441*^-9, 4.852373222346196*^-9, 5.224797994941825*^-9, 5.844826028271939*^-9, 6.774834853011607*^-9, 8.109689705145262*^-9, 9.990239670430497*^-9, 1.2629193927130676*^-8, 1.636147703549232*^-8, 2.1740301199381505*^-8, 2.971678700309172*^-8, 4.1977295461035206*^-8, 6.15950809672536*^-8, 9.433555484695883*^-8, 1.5135949810791923*^-7, 2.5498540669078903*^-7, 4.5128755914626676*^-7, 8.382406021921254*^-7, 1.6296543423144305*^-6, 3.3018756376765126*^-6, 6.9308929330264584*^-6, 0.000014960134141628573, 0.00003291439981435739, 0.00007311052169906425, 0.00016239426603395306, 0.0003576635063437997, 0.0007760121708734751, 0.0016518574514018656, 0.0034430533775621944, 0.007023508681655702, 0.01402213391213374, 0.027395231245475864, 0.05234283289237078, 0.09767467206880923, 0.17764669290306684, 0.3140366581409288, 0.5377053598482612, 0.8880941265044784, 1.408406402294126, 2.1346596614855207, 3.0797633745063284, 4.219043127350435, 5.486953105596363, 6.790296130385274, 8.03224559986215, 9.134124485800651, 10.045403572411386, 10.741633148319378, 11.215932751331007, 11.469736753930903, 11.505876715793688, 11.324872972746121, 10.924412530042503, 10.301981150888604, 9.460738124287428, 8.418199140035064, 7.215514993205925, 5.922416791798949, 4.6316297478104556, 3.440400827129765, 2.4257240263503426, 1.6263311459666474, 1.0405853443845863, 0.6382883723535635, 0.3771012034140392, 0.21551237494376896, 0.11958192903871138, 0.06461640817345736, 0.034080028309225074, 0.017571956817975416, 0.00886499965582158, 0.0043771186262331774, 0.0021151016517158817, 0.0010004976567305696, 0.0004639154386663611, 0.0002115639835273551, 0.00009543470455162016, 0.000042920628506818864, 0.00001942514051410132, 8.933117152764692*^-6, 4.212535372889413*^-6, 2.053226773430889*^-6, 1.0410884849252029*^-6, 5.518283344828152*^-7}","{11.409434298616755, 11.082485076004312, 10.534129331184408, 9.764786751432622, 8.786111697530224, 7.630483064546805, 6.358091894241494, 5.055453079060924, 3.8209893979010245, 2.7410573142333154, 1.8682340339148857, 1.2135549197894908, 0.7545361099299666, 0.4511643617925156, 0.2605945024617974, 0.1459728627705991, 0.0795540106521598, 0.04228968993790384, 0.021967321925421637, 0.011162610173730119, 0.005551255635678683, 0.002701825166370375, 0.0012870458402995516, 0.0006006091387728593, 0.0002752822258052425, 0.00012453248787891506, 0.00005600789187814094, 0.000025267727872449166, 0.000011546025398029897, 5.394194263993463*^-6, 2.598307116598477*^-6, 1.2994304440617973*^-6, 6.783546980504214*^-7, 3.7105593374827066*^-7, 2.1312293847846555*^-7, 1.2860150541314927*^-7, 8.143064678144141*^-8, 5.3959059216286755*^-8, 3.7263694008936916*^-8, 2.6685653455702323*^-8, 1.971667524970014*^-8, 1.496774174033384*^-8, 1.1647911569387397*^-8, 9.29151657531652*^-9, 7.612217758111803*^-9, 6.4253144781506956*^-9, 5.607367543148894*^-9, 5.075452090421268*^-9, 4.776180742104668*^-9, 4.679635644556886*^-9, 4.77618074210467*^-9, 5.075452090421269*^-9, 5.607367543148895*^-9, 6.4253144781506956*^-9, 7.612217758111791*^-9, 9.291516575316497*^-9, 1.1647911569387403*^-8, 1.4967741740333854*^-8, 1.9716675249700134*^-8, 2.6685653455702336*^-8, 3.726369400893685*^-8, 5.3959059216286676*^-8, 8.14306467814416*^-8, 1.286015054131496*^-7, 2.1312293847846708*^-7, 3.710559337482726*^-7, 6.783546980504273*^-7, 1.2994304440618047*^-6, 2.5983071165985026*^-6, 5.394194263993515*^-6, 0.000011546025398030036, 0.00002526772787244905, 0.00005600789187814103, 0.0001245324878789147, 0.0002752822258052435, 0.0006006091387728658, 0.001287045840299559, 0.002701825166370395, 0.005551255635678681, 0.01116261017373016, 0.021967321925421664, 0.04228968993790441, 0.07955401065216071, 0.14597286277060112, 0.2605945024617974, 0.4511643617925167, 0.7545361099299677, 1.213554919789497, 1.8682340339148857, 2.741057314233318, 3.8209893979010254, 5.0554530790609284, 6.358091894241488, 7.630483064546833, 8.786111697530236, 9.764786751432638, 10.534129331184413, 11.082485076004318, 11.409434298616763, 11.51791624057783}","{8.430584468634502, 8.75144413139019, 9.289585936170951, 10.044596651455246, 11.005035816008949, 12.139120428336248, 13.387764655898318, 14.666030800667599, 15.877257732302331, 16.93655193006848, 17.79202700054383, 18.43229430229125, 18.878360618823336, 19.167537943400802, 19.338358223488953, 19.420877585235715, 19.432117624059398, 19.374544022966525, 19.23590833133503, 18.9901886820526, 18.600890438527085, 18.028849196263007, 17.245731635611946, 16.250624552370653, 15.081898848236255, 13.815297738601748, 12.546347815213279, 11.36609110358577, 10.342980503346851, 9.51740973580181, 8.906572425029768, 8.513570827813172, 8.33593828808389, 8.371405146500797, 8.620482000330895, 9.085947284900719, 9.769207640182167, 10.663508356469976, 11.744849629961024, 12.963631154654406, 14.242614741153462, 15.486721127750728, 16.604373810290756, 17.531017566059457, 18.241988159105787, 18.749097016115524, 19.086092291494882, 19.292471615092616, 19.401838616319772, 19.435833702821792, 19.40183861631977, 19.292471615092612, 19.086092291494875, 18.749097016115517, 18.241988159105777, 17.531017566059447, 16.604373810290735, 15.486721127750696, 14.242614741153451, 12.96363115465438, 11.744849629961017, 10.663508356469979, 9.769207640182143, 9.085947284900689, 8.62048200033089, 8.371405146500788, 8.335938288083884, 8.513570827813162, 8.90657242502976, 9.5174097358018, 10.342980503346848, 11.36609110358579, 12.54634781521328, 13.815297738601737, 15.081898848236255, 16.25062455237065, 17.245731635611943, 18.028849196263003, 18.600890438527088, 18.990188682052604, 19.235908331335033, 19.374544022966525, 19.432117624059398, 19.420877585235715, 19.338358223488953, 19.167537943400802, 18.878360618823336, 18.432294302291243, 17.792027000543822, 16.936551930068475, 15.877257732302331, 14.666030800667594, 13.387764655898323, 12.13912042833622, 11.005035816008936, 10.04459665145523, 9.289585936170944, 8.751444131390185, 8.430584468634496, 8.324122997795023}"
0.128,"{0.00017136112191766948, 0.00027612228238931724, 0.0004590760332811518, 0.0007846654339976866, 0.0013726862047002152, 0.002444923805960074, 0.00440725566487841, 0.007988048517588407, 0.014459140083222905, 0.025967528897522317, 0.04600251804352055, 0.08001554677708528, 0.13619730227686516, 0.2263837243743163, 0.3669736674470846, 0.5795579033594441, 0.8906831217933786, 1.3299058456337367, 1.9252895870975915, 2.696160461439095, 3.6444997045986436, 4.748286811299241, 5.960818050050426, 7.217952337983844, 8.451017902569419, 9.599918636820549, 10.621438171413224, 11.49106836446835, 12.19991444976381, 12.749441250190062, 13.146277668638126, 13.398169664225298, 13.511295141436115, 13.488740799727113, 13.329875961013084, 13.030474289808952, 12.583614483120845, 11.981559333687406, 11.218884117612552, 10.296963828670618, 9.229364769519899, 8.04667549508287, 6.7982539939859725, 5.548287064422345, 4.36550735335441, 3.3094925484049207, 2.4191348785674833, 1.7080099563697932, 1.1674331684053034, 0.7742261329895929, 0.4991484784457886, 0.31328682285544696, 0.1916340331896401, 0.11436171899480259, 0.06668505261922247, 0.038088524683134346, 0.021390053992413338, 0.01187094331490146, 0.006550402481095086, 0.0036179293149686638, 0.0020136668081450616, 0.0011366374260345499, 0.0006544269684827229, 0.00038625129808945275, 0.00023467135717865985, 0.00014726276323151762, 0.00009569480094208839, 0.00006451052913936715, 0.0000451613699727119, 0.0000328396626561715, 0.000024789350227510468, 0.000019396960195931475, 0.000015696521531516815, 0.000013096170525338937, 0.000011225079542548538, 9.846701648044374*^-6, 8.808986820675011*^-6, 8.015123342506895*^-6, 7.405361730553971*^-6, 6.944696499572074*^-6, 6.6139417970918686*^-6, 6.403332093771048*^-6, 6.308332632192813*^-6, 6.327299157868679*^-6, 6.460540881398018*^-6, 6.710500743301867*^-6, 7.083114932162347*^-6, 7.590720256008352*^-6, 8.256948080171279*^-6, 9.123920953786716*^-6, 0.000010262156653453338, 0.00001178445324504754, 0.000013867007133636754, 0.000016784196572930226, 0.00002096838795157652, 0.000027114636626508365, 0.00003636613757175618, 0.00005064693694957064, 0.00007326727181041275, 0.00011003981556114304}","{0.00007326727181041359, 0.000050646936949570625, 0.000036366137571756135, 0.000027114636626508365, 0.000020968387951576446, 0.00001678419657293014, 0.000013867007133636743, 0.000011784453245047542, 0.000010262156653453297, 9.123920953786765*^-6, 8.256948080171262*^-6, 7.5907202560083736*^-6, 7.083114932162405*^-6, 6.710500743301933*^-6, 6.4605408813980426*^-6, 6.327299157868727*^-6, 6.308332632192834*^-6, 6.40333209377101*^-6, 6.613941797091955*^-6, 6.944696499572067*^-6, 7.405361730553984*^-6, 8.015123342506946*^-6, 8.808986820674962*^-6, 9.846701648044436*^-6, 0.000011225079542548599, 0.000013096170525339126, 0.00001569652153151689, 0.000019396960195931546, 0.000024789350227510715, 0.00003283966265617179, 0.00004516136997271251, 0.00006451052913936807, 0.00009569480094208915, 0.00014726276323151767, 0.00023467135717866142, 0.00038625129808945774, 0.0006544269684827238, 0.0011366374260345592, 0.002013666808145099, 0.0036179293149686733, 0.006550402481095094, 0.01187094331490153, 0.021390053992413484, 0.038088524683134534, 0.06668505261922207, 0.1143617189948042, 0.19163403318964264, 0.3132868228554507, 0.49914847844579585, 0.7742261329895973, 1.1674331684052979, 1.7080099563697997, 2.4191348785674833, 3.3094925484049154, 4.3655073533544915, 5.548287064422384, 6.798253993986006, 8.046675495082956, 9.229364769519949, 10.29696382867066, 11.218884117612419, 11.981559333687402, 12.583614483120925, 13.030474289808936, 13.329875961013126, 13.488740799727198, 13.511295141436102, 13.398169664225234, 13.14627766863808, 12.749441250190047, 12.1999144497638, 11.49106836446837, 10.621438171413233, 9.599918636820462, 8.45101790256941, 7.217952337983821, 5.960818050050477, 4.748286811299224, 3.6444997045986467, 2.696160461439098, 1.9252895870975675, 1.329905845633744, 0.8906831217933745, 0.5795579033594381, 0.36697366744708404, 0.2263837243743143, 0.1361973022768641, 0.08001554677708513, 0.04600251804352076, 0.025967528897522244, 0.014459140083222972, 0.007988048517588402, 0.004407255664878408, 0.0024449238059600768, 0.0013726862047002137, 0.0007846654339976823, 0.0004590760332811542, 0.0002761222823893158, 0.00017136112191766759, 0.00011003981556114273}","{13.4510712414415, 13.245990262643536, 12.898294743340388, 12.40052629821745, 11.74530272476969, 10.928905248211578, 9.95615962059693, 8.845862216642283, 7.6348999964948625, 6.378342320652145, 5.14329915005612, 3.9969912896917514, 2.993109037079564, 2.1622124419626307, 1.5097998240403745, 1.021382252808567, 0.6708887252906288, 0.4286172775277995, 0.26669020522249315, 0.16177336835070016, 0.09577927386566981, 0.055447232825224936, 0.031476426796839346, 0.01759615342465245, 0.009739781731176287, 0.005372056743311969, 0.00297251366781115, 0.0016610807353990456, 0.0009432602267137569, 0.0005473150551479723, 0.00032602890411686294, 0.00020016208936364144, 0.00012704602243180936, 0.00008356058475344623, 0.000057039487763586676, 0.00004044052550488686, 0.000029778797411240922, 0.000022754281543345728, 0.00001801056889233219, 0.000014729326102836645, 0.000012405295042506959, 0.000010719777092120944, 9.468654604157121*^-6, 8.520848028049995*^-6, 7.79355406467582*^-6, 7.236441882479499*^-6, 6.820637421490822*^-6, 6.530691239809252*^-6, 6.358946565381868*^-6, 6.302014041308177*^-6, 6.358946565381814*^-6, 6.5306912398092384*^-6, 6.820637421490776*^-6, 7.236441882479454*^-6, 7.79355406467593*^-6, 8.520848028050019*^-6, 9.468654604157135*^-6, 0.000010719777092121015, 0.000012405295042506996, 0.000014729326102836677, 0.000018010568892331943, 0.000022754281543345677, 0.000029778797411241084, 0.000040440525504886824, 0.00005703948776358715, 0.00008356058475344702, 0.00012704602243180998, 0.00020016208936364112, 0.00032602890411686375, 0.0005473150551479743, 0.000943260226713764, 0.0016610807353990439, 0.0029725136678111553, 0.005372056743311905, 0.009739781731176287, 0.017596153424652504, 0.031476426796839714, 0.05544723282522505, 0.09577927386567002, 0.16177336835070139, 0.2666902052224905, 0.4286172775278073, 0.6708887252906328, 1.0213822528085688, 1.5097998240403734, 2.1622124419626205, 2.9931090370795452, 3.9969912896917554, 5.1432991500561425, 6.378342320652129, 7.63489999649491, 8.845862216642306, 9.95615962059696, 10.928905248211668, 11.745302724769758, 12.400526298217454, 12.898294743340418, 13.245990262643483, 13.45107124144137, 13.518805308879596}","{6.399347463193487, 6.59967149282838, 6.939273311825376, 7.425381485196203, 8.065094687447358, 8.861831279433593, 9.810479613338881, 10.891960613836584, 12.06898592717126, 13.285644132480002, 14.47294602668713, 15.55987665757373, 16.48596622005008, 17.20978554884292, 17.709936826668716, 17.979480168869973, 18.017950738721336, 17.82549066094994, 17.401918363207635, 16.75115046654809, 15.888925930285966, 14.849721374991057, 13.688264184575658, 12.473360410436337, 11.276089629662355, 10.157654805520943, 9.16177235897283, 8.313251186631645, 7.621265860615252, 7.084649558389755, 6.69706682555005, 6.45102308187937, 6.340518301817897, 6.362550414475644, 6.517732988896107, 6.810175179859584, 7.246593121601829, 7.8344546120728, 8.578885333328602, 9.478217612924002, 10.518607736087484, 11.669129314997098, 12.87978090828107, 14.084926750211366, 15.212790567273016, 16.198135034426073, 16.992679139148382, 17.568709189883133, 17.915335540560573, 18.030771146124614, 17.915335540560584, 17.568709189883126, 16.992679139148397, 16.198135034426087, 15.212790567272945, 14.084926750211329, 12.879780908281033, 11.669129314997006, 10.518607736087432, 9.47821761292396, 8.578885333328742, 7.834454612072807, 7.246593121601751, 6.810175179859601, 6.517732988896063, 6.362550414475564, 6.340518301817898, 6.451023081879438, 6.697066825550094, 7.084649558389771, 7.621265860615261, 8.313251186631627, 9.161772358972824, 10.157654805521023, 11.276089629662359, 12.47336041043636, 13.688264184575596, 14.849721374991079, 15.88892593028595, 16.751150466548104, 17.401918363207656, 17.825490660949917, 18.017950738721325, 17.979480168869994, 17.709936826668727, 17.20978554884293, 16.48596622005009, 15.559876657573732, 14.472946026687115, 13.28564413248002, 12.068985927171221, 10.891960613836567, 9.810479613338849, 8.861831279433504, 8.065094687447296, 7.4253814851961994, 6.93927331182535, 6.599671492828438, 6.399347463193611, 6.333181997282817}"
