0.05,"{5.697722324642319*^-12, 2.0083143911553547*^-11, 7.850689856606019*^-11, 3.3834851570911333*^-10, 1.5932953845863246*^-9, 8.092480840081551*^-9, 4.348131332192871*^-8, 2.398798667983803*^-7, 1.300667250692588*^-6, 6.574866340788214*^-6, 0.00002973580371824785, 0.00011948569346800403, 0.0004363644989982435, 0.0014895004299822845, 0.004839514732410169, 0.015079753540616112, 0.04508724555923968, 0.12887716868646773, 0.3495412939415244, 0.8876610099854089, 2.0631306146134314, 4.242449086065897, 7.450126613162719, 11.028092286629427, 14.088382222230107, 16.23725073375176, 17.584658145988033, 18.389818659486405, 18.86553367882104, 19.146782104068727, 19.311120228145096, 19.40097783864266, 19.438029109681036, 19.430798186923308, 19.377642698967556, 19.266180685892433, 19.068947665474937, 18.73380454043, 18.166850082151402, 17.208518614834528, 15.62167971931913, 13.16366252199091, 9.854544105054462, 6.294119389233073, 3.3899715649075395, 1.5759106205307423, 0.6561652237760291, 0.2522781880892113, 0.0912994729350363, 0.03144566073244554, 0.010371043184054787, 0.0032833420830984906, 0.0009953443489887723, 0.0002858517834751002, 0.00007607117368476145, 0.000018227250393617987, 3.872947772383928*^-6, 7.441846544152195*^-7, 1.3568563284196317*^-7, 2.4709580347374312*^-8, 4.673203460609552*^-9, 9.41919178137687*^-10, 2.0576997181467733*^-10, 4.928174693486229*^-11, 1.3042913413274549*^-11, 3.8329863474916795*^-12, 1.2513967701187675*^-12, 4.508913858388714*^-13, 1.7602972165658428*^-13, 7.166998516370008*^-14, 2.8049394329300998*^-14, 8.14259517342646*^-15, -1.660852777832744*^-15, -6.826823243835043*^-15, -9.803938068992895*^-15, -1.1862433351625115*^-14, -1.3684358677524973*^-14, -1.5448671517151126*^-14, -1.6992515325605905*^-14, -1.815624196309565*^-14, -1.8929204360049363*^-14, -1.9378307227026618*^-14, -1.956820820643771*^-14, -1.9530949803051206*^-14, -1.9260055653418897*^-14, -1.87113186686998*^-14, -1.781385858564534*^-14, -1.6515334686352567*^-14, -1.487389931158716*^-14, -1.3082304718577382*^-14, -1.12258719918864*^-14, -8.961922968179353*^-15, -5.4344546839211764*^-15, 9.121083373232767*^-16, 1.3231039711780921*^-14, 3.88534413544439*^-14, 9.659904224563136*^-14, 2.391474776342823*^-13, 6.272606206303322*^-13, 1.7966380826414735*^-12}","{6.272606206303318*^-13, 2.391474776342661*^-13, 9.659904224561804*^-14, 3.885344135445763*^-14, 1.3231039711733665*^-14, 9.121083373273156*^-16, -5.434454683816163*^-15, -8.9619229679354*^-15, -1.1225871991609327*^-14, -1.3082304718534973*^-14, -1.4873899311643302*^-14, -1.6515334686347316*^-14, -1.781385858557708*^-14, -1.871131866868849*^-14, -1.9260055653427783*^-14, -1.953094980305484*^-14, -1.956820820647285*^-14, -1.937830722706418*^-14, -1.892920436004896*^-14, -1.8156241963037086*^-14, -1.699251532551745*^-14, -1.54486715173038*^-14, -1.3684358677729749*^-14, -1.1862433351605324*^-14, -9.803938068992491*^-15, -6.826823243812021*^-15, -1.6608527778658635*^-15, 8.142595173354567*^-15, 2.8049394329276764*^-14, 7.166998516372553*^-14, 1.7602972165657055*^-13, 4.508913858388827*^-13, 1.251396770118764*^-12, 3.832986347491688*^-12, 1.3042913413274733*^-11, 4.928174693486343*^-11, 2.057699718146795*^-10, 9.41919178137697*^-10, 4.673203460609596*^-9, 2.4709580347374617*^-8, 1.3568563284196436*^-7, 7.441846544152423*^-7, 3.872947772383997*^-6, 0.000018227250393618302, 0.00007607117368476256, 0.0002858517834751046, 0.000995344348988785, 0.003283342083098549, 0.01037104318405489, 0.03144566073244585, 0.09129947293503686, 0.25227818808921415, 0.6561652237760366, 1.575910620530759, 3.3899715649075675, 6.294119389233116, 9.854544105054503, 13.163662521990963, 15.621679719319149, 17.208518614834546, 18.16685008215141, 18.73380454043, 19.06894766547494, 19.266180685892436, 19.37764269896756, 19.430798186923308, 19.438029109681036, 19.40097783864266, 19.311120228145093, 19.146782104068723, 18.865533678821038, 18.389818659486405, 17.584658145988026, 16.237250733751754, 14.088382222230095, 11.028092286629395, 7.450126613162691, 4.242449086065876, 2.0631306146134163, 0.8876610099854005, 0.3495412939415211, 0.12887716868646626, 0.04508724555923917, 0.015079753540615908, 0.004839514732410164, 0.0014895004299822752, 0.00043636449899823993, 0.00011948569346800298, 0.00002973580371824775, 6.574866340788179*^-6, 1.3006672506925776*^-6, 2.398798667983773*^-7, 4.348131332192819*^-8, 8.092480840081374*^-9, 1.5932953845862884*^-9, 3.38348515709107*^-10, 7.850689856606023*^-11, 2.00831439115534*^-11, 5.697722324642196*^-12, 1.7966380826414622*^-12}","{19.418549123102004, 19.347947786460168, 19.21190591275227, 18.976124056931667, 18.57686300165385, 17.901107357829837, 16.76282880671323, 14.907351768189212, 12.138865105700946, 8.64961072540043, 5.216001937971441, 2.6645661070016495, 1.1891913314967628, 0.48081358144477687, 0.18087146450884486, 0.06432627737993786, 0.021826671767646726, 0.007100564214027688, 0.0022170049298941693, 0.0006612109746489541, 0.0001856901182706991, 0.00004786461253064652, 0.000011021058966209435, 2.25543303076686*^-6, 4.233114556772006*^-7, 7.674804998112922*^-8, 1.4102659018460848*^-8, 2.7180128179631475*^-9, 5.618689253720679*^-10, 1.2642961464576568*^-10, 3.128205995052066*^-11, 8.570078611535304*^-12, 2.6090067520440317*^-12, 8.813086455704913*^-13, 3.2706421747790833*^-13, 1.302153576841504*^-13, 5.299083985801752*^-14, 1.9715867409141922*^-14, 4.118389207253998*^-15, -3.740495372383732*^-15, -7.984531214471343*^-15, -1.0548153894266494*^-14, -1.247702028383485*^-14, -1.428317174010022*^-14, -1.599856950323369*^-14, -1.742597347199259*^-14, -1.84546044729812*^-14, -1.9111186824938816*^-14, -1.9468049572081255*^-14, -1.9580547309202185*^-14, -1.9468049572081255*^-14, -1.9111186824939624*^-14, -1.8454604472982007*^-14, -1.74259734719938*^-14, -1.599856950323288*^-14, -1.4283171740099816*^-14, -1.2477020283831618*^-14, -1.0548153894260435*^-14, -7.984531214470132*^-15, -3.7404953723809045*^-15, 4.118389207253998*^-15, 1.971586740914071*^-14, 5.2990839858017113*^-14, 1.3021535768414596*^-13, 3.2706421747791237*^-13, 8.81308645570505*^-13, 2.609006752044088*^-12, 8.57007861153543*^-12, 3.1282059950521275*^-11, 1.2642961464576744*^-10, 5.618689253720813*^-10, 2.7180128179631434*^-9, 1.4102659018460947*^-8, 7.674804998112911*^-8, 4.2331145567720356*^-7, 2.255433030766899*^-6, 0.000011021058966209521, 0.00004786461253064723, 0.00018569011827069938, 0.0006612109746489601, 0.002217004929894173, 0.0071005642140278685, 0.021826671767647073, 0.06432627737993925, 0.18087146450884514, 0.48081358144478015, 1.1891913314967626, 2.664566107001665, 5.216001937971442, 8.649610725400448, 12.138865105700946, 14.907351768189212, 16.76282880671323, 17.901107357829858, 18.576863001653862, 18.976124056931674, 19.21190591275227, 19.347947786460168, 19.418549123102004, 19.440419884581573}","{0.48365152155271823, 0.5423777961887667, 0.6555375862939211, 0.8516612103670879, 1.1837670235136932, 1.7458613554324367, 2.6926827602354475, 4.236070574348278, 6.538900145811631, 9.441261645830215, 12.297322198205329, 14.419534861669646, 15.646489750672096, 16.23484319452639, 16.481548853456783, 16.56997343418619, 16.58036438892906, 16.522917026109738, 16.343430498182823, 15.89711599829634, 14.919754540919987, 13.107109523021533, 10.438990239267934, 7.462841485691172, 4.917290250907977, 3.129859190258125, 2.0090841760992486, 1.3393507258321942, 0.9436504164374733, 0.709707646719864, 0.5730110023918222, 0.4982673365782695, 0.46744804586454214, 0.47346273589697874, 0.5176775331330322, 0.6103917663454194, 0.7744504239910325, 1.053222867978755, 1.52481624841835, 2.3219574705742363, 3.641891833222582, 5.6864729155391265, 8.438998894473347, 11.400552410233976, 13.816177862991244, 15.324941389010537, 16.089396532321807, 16.423447083244138, 16.5514538092775, 16.583710388886356, 16.551453809277497, 16.423447083244138, 16.0893965323218, 15.324941389010524, 13.816177862991223, 11.400552410233939, 8.438998894473313, 5.686472915539085, 3.64189183322257, 2.3219574705742207, 1.5248162484183438, 1.053222867978754, 0.7744504239910318, 0.6103917663454169, 0.5176775331330318, 0.4734627358969783, 0.4674480458645418, 0.4982673365782708, 0.5730110023918219, 0.7097076467198655, 0.9436504164374755, 1.3393507258321975, 2.009084176099254, 3.1298591902581325, 4.917290250907987, 7.4628414856911975, 10.438990239267959, 13.10710952302155, 14.91975454092, 15.897115998296345, 16.343430498182826, 16.522917026109734, 16.580364388929063, 16.56997343418619, 16.481548853456783, 16.234843194526388, 15.646489750672098, 14.419534861669632, 12.29732219820533, 9.4412616458302, 6.538900145811632, 4.236070574348278, 2.6926827602354475, 1.74586135543242, 1.1837670235136855, 0.8516612103670819, 0.6555375862939211, 0.5423777961887667, 0.48365152155271823, 0.465459396497657}"
0.089,"{1.817730615131846*^-6, 3.6896703164050765*^-6, 7.96009166983641*^-6, 0.00001819582616527919, 0.000043921604198522053, 0.00011154199720843363, 0.0002968304034464954, 0.0008240704254013837, 0.0023748410580044853, 0.007062608238548713, 0.021515483699232757, 0.06646348854877158, 0.20496635019966628, 0.6144988185888685, 1.7092593362405821, 4.100956315281928, 7.874078917159344, 11.903740180901604, 15.005656896182407, 16.983165924340074, 18.156153144435716, 18.844225163245625, 19.252986644652836, 19.50077676378929, 19.654330746281794, 19.75157241954377, 19.814390171078966, 19.85563385047394, 19.88296857197581, 19.90102397242653, 19.91260721052093, 19.91939179075078, 19.922304594384844, 19.92173029876937, 19.917593717351064, 19.909343831582504, 19.895834935870372, 19.8750703558872, 19.843731949165473, 19.79634829866722, 19.723828518332315, 19.610854932668886, 19.431187618413908, 19.139111657776184, 18.653859962915828, 17.832486271412048, 16.431916288442842, 14.105135237768359, 10.623968079142625, 6.51231619032643, 3.1303064342654197, 1.2304724036834056, 0.4285070371895449, 0.14102854461580147, 0.04560206162459388, 0.01481036287681985, 0.004896102801674658, 0.0016624829199181708, 0.0005837550629597307, 0.00021314554241247803, 0.00008131530828630983, 0.00003255196697406227, 0.00001372726349519506, 6.119942512679549*^-6, 2.893989631532389*^-6, 1.455936048140547*^-6, 7.813996651822504*^-7, 4.4849546916790967*^-7, 2.758923855627901*^-7, 1.8223428206139055*^-7, 1.2945005382788541*^-7, 9.900998957406652*^-8, 8.160471057763191*^-8, 7.250505140649998*^-8, 6.94299628939995*^-8, 7.158441827781752*^-8, 7.929259438855358*^-8, 9.396660670693102*^-8, 1.1820744942318194*^-7, 1.5551536713084195*^-7, 2.0790579727988413*^-7, 2.6801890305533024*^-7, 3.0883990355318226*^-7, 2.9970941488136687*^-7, 2.4835222903311794*^-7, 1.8889107926840363*^-7, 1.4141789504729582*^-7, 1.0885583021746181*^-7, 8.816578425943499*^-8, 7.604248223666788*^-8, 7.028683554241163*^-8, 6.985942284225851*^-8, 7.479276092004712*^-8, 8.631421793241574*^-8, 1.0737272099682593*^-7, 1.4390202482787322*^-7, 2.0758110236952864*^-7, 3.21871249477263*^-7, 5.355864962997559*^-7, 9.54495333692441*^-7}","{5.355864962997552*^-7, 3.218712494772596*^-7, 2.0758110236952835*^-7, 1.4390202482787255*^-7, 1.07372720996826*^-7, 8.631421793241564*^-8, 7.479276092004703*^-8, 6.985942284225853*^-8, 7.028683554241153*^-8, 7.604248223666786*^-8, 8.816578425943488*^-8, 1.0885583021746204*^-7, 1.414178950472956*^-7, 1.8889107926840395*^-7, 2.4835222903311783*^-7, 2.99709414881367*^-7, 3.088399035531817*^-7, 2.6801890305532896*^-7, 2.079057972798827*^-7, 1.5551536713084105*^-7, 1.1820744942318124*^-7, 9.396660670693061*^-8, 7.929259438855335*^-8, 7.15844182778172*^-8, 6.94299628939994*^-8, 7.250505140650006*^-8, 8.16047105776317*^-8, 9.900998957406647*^-8, 1.294500538278862*^-7, 1.822342820613907*^-7, 2.7589238556279176*^-7, 4.484954691679117*^-7, 7.813996651822515*^-7, 1.455936048140549*^-6, 2.893989631532407*^-6, 6.1199425126796*^-6, 0.000013727263495195095, 0.00003255196697406234, 0.00008131530828630996, 0.0002131455424124783, 0.0005837550629597316, 0.0016624829199181985, 0.004896102801674697, 0.014810362876819996, 0.045602061624594334, 0.14102854461580294, 0.42850703718954886, 1.2304724036834185, 3.130306434265429, 6.512316190326453, 10.623968079142637, 14.105135237768385, 16.43191628844286, 17.83248627141206, 18.65385996291584, 19.139111657776187, 19.431187618413908, 19.61085493266889, 19.723828518332315, 19.79634829866722, 19.84373194916547, 19.8750703558872, 19.895834935870372, 19.909343831582504, 19.917593717351064, 19.921730298769372, 19.922304594384844, 19.91939179075078, 19.91260721052093, 19.90102397242653, 19.88296857197581, 19.855633850473936, 19.81439017107897, 19.75157241954377, 19.654330746281794, 19.50077676378929, 19.252986644652836, 18.84422516324562, 18.156153144435706, 16.983165924340057, 15.005656896182376, 11.903740180901547, 7.8740789171592835, 4.100956315281872, 1.7092593362405752, 0.6144988185888632, 0.20496635019966497, 0.06646348854877093, 0.02151548369923267, 0.0070626082385486745, 0.0023748410580044705, 0.000824070425401375, 0.00029683040344649273, 0.00011154199720843206, 0.00004392160419852142, 0.00001819582616527898, 7.960091669836398*^-6, 3.6896703164050553*^-6, 1.8177306151318334*^-6, 9.544953336924327*^-7}","{19.92076400490443, 19.915343364738497, 19.905502904614092, 19.889850222829235, 19.8660143525086, 19.83007588470731, 19.7755626755823, 19.691675767133127, 19.56012183260289, 19.349384609830864, 19.00426811767652, 18.426983677303703, 17.445518159331744, 15.777409998255129, 13.069930050178574, 9.2643393543065, 5.238371406210102, 2.335854176640176, 0.8741263422429384, 0.29700754213442526, 0.09685841528022358, 0.03130592554330517, 0.010215290813900066, 0.003404354701924674, 0.0011681607137800176, 0.000415322416222007, 0.00015380221964610803, 0.000059597871742216186, 0.00002426547030513601, 0.000010420324764767698, 4.736096230387027*^-6, 2.285576550957482*^-6, 1.1745640289603057*^-6, 6.444852566022539*^-7, 3.784701810440444*^-7, 2.383596192897004*^-7, 1.6128079823507397*^-7, 1.1741027832895499*^-7, 9.206027706819226*^-8, 7.779903562213646*^-8, 7.087509484747706*^-8, 6.957269772437053*^-8, 7.349030682455732*^-8, 8.330666321258846*^-8, 1.0082121476446605*^-7, 1.2901710425985597*^-7, 1.7135740355519436*^-7, 2.2796682014866463*^-7, 2.85634317734843*^-7, 3.1200787715532395*^-7, 2.856343177348429*^-7, 2.27966820148664*^-7, 1.713574035551937*^-7, 1.2901710425985566*^-7, 1.0082121476446587*^-7, 8.330666321258815*^-8, 7.349030682455728*^-8, 6.95726977243703*^-8, 7.087509484747716*^-8, 7.779903562213656*^-8, 9.206027706819238*^-8, 1.1741027832895535*^-7, 1.6128079823507457*^-7, 2.3835961928970135*^-7, 3.7847018104404825*^-7, 6.444852566022594*^-7, 1.17456402896032*^-6, 2.2855765509575013*^-6, 4.736096230387088*^-6, 0.000010420324764767821, 0.00002426547030513638, 0.000059597871742216254, 0.0001538022196461089, 0.00041532241622200655, 0.0011681607137800248, 0.0034043547019247176, 0.010215290813900149, 0.03130592554330556, 0.09685841528022421, 0.29700754213442854, 0.8741263422429443, 2.3358541766402157, 5.238371406210156, 9.264339354306582, 13.069930050178584, 15.777409998255143, 17.445518159331744, 18.426983677303703, 19.004268117676517, 19.349384609830864, 19.56012183260289, 19.69167576713313, 19.7755626755823, 19.83007588470731, 19.8660143525086, 19.889850222829235, 19.905502904614092, 19.915343364738497, 19.92076400490443, 19.92249511901895}","{3.760300337961065*^-6, 4.017476443582805*^-6, 4.484291497954723*^-6, 5.226659669478807*^-6, 6.356652286728069*^-6, 8.059025574500312*^-6, 0.000010637341172330018, 0.000014593456077034917, 0.000020763195226217487, 0.00003054196730595146, 0.00004623472385709353, 0.00007149854097668817, 0.00011150416449607366, 0.0001712340855886317, 0.0002477710568982686, 0.0003148720675491121, 0.0003268716787330587, 0.0002733793294000981, 0.0001955387135803174, 0.00012907851605648658, 0.00008290922084769941, 0.00005336546271597689, 0.00003496723671852402, 0.000023530756722122562, 0.00001634946022493223, 0.000011770256495227245, 8.801438742375407*^-6, 6.848550519434453*^-6, 5.552964300505249*^-6, 4.696738808488795*^-6, 4.147282411189804*^-6, 3.825405329111483*^-6, 3.687205314286198*^-6, 3.7144535982879253*^-6, 3.9107134292480206*^-6, 4.302093195694614*^-6, 4.942846129941256*^-6, 5.927408147379641*^-6, 7.412365124079925*^-6, 9.654860604377825*^-6, 0.000013078943590501581, 0.00001838929204328428, 0.000026762548456430542, 0.00004015348358005004, 0.00006172141284436, 0.00009617367749738528, 0.0001489991638419164, 0.00022136437891275235, 0.00029641179008374095, 0.00033103936914072107, 0.00029641179008374355, 0.000221364378912727, 0.0001489991638419242, 0.00009617367749753389, 0.00006172141284420167, 0.00004015348357909309, 0.000026762548457105773, 0.00001838929204355597, 0.000013078943590437869, 9.654860603860986*^-6, 7.4123651241743275*^-6, 5.92740814735546*^-6, 4.942846129937117*^-6, 4.3020931956786604*^-6, 3.910713429245212*^-6, 3.714453598290226*^-6, 3.6872053142995558*^-6, 3.825405329104889*^-6, 4.147282411183614*^-6, 4.6967388084756094*^-6, 5.552964300555719*^-6, 6.848550519667272*^-6, 8.801438742779276*^-6, 0.000011770256495813534, 0.000016349460224348345, 0.00002353075672211539, 0.00003496723671800108, 0.000053365462716610784, 0.00008290922084806839, 0.00012907851605651954, 0.00019553871358028344, 0.00027337932940009647, 0.0003268716787330495, 0.00031487206754911203, 0.00024777105689825714, 0.00017123408558862287, 0.0001115041644958896, 0.00007149854097690594, 0.00004623472385715874, 0.00003054196730514943, 0.000020763195226570852, 0.000014593456076918833, 0.000010637341172731368, 8.059025574760214*^-6, 6.356652286729404*^-6, 5.226659669493911*^-6, 4.484291497960632*^-6, 4.0174764435713985*^-6, 3.7603003379534784*^-6, 3.678165553004846*^-6}"
0.128,"{0.00025363314506968566, 0.0004149271278661673, 0.0007081689275860311, 0.0012582476360060157, 0.0023218978531980086, 0.004438811211437622, 0.008766814347354919, 0.01783438528184306, 0.03724281281301454, 0.07951620517041334, 0.17269099257729154, 0.37869777337708294, 0.8287073102740978, 1.7733374555708648, 3.5869597059652447, 6.537969444992782, 10.27376381931281, 13.78848701356049, 16.326978712981422, 17.866338150856908, 18.72697984376732, 19.201436962475846, 19.46956896853764, 19.627731893161368, 19.725525266758343, 19.788649220964995, 19.830826663931983, 19.859687129631208, 19.879651697744443, 19.893372492831478, 19.902471995161715, 19.907933999854826, 19.91031309224043, 19.90984230562772, 19.90647593920661, 19.899881277497272, 19.88937660192406, 19.87379524522001, 19.85122751677232, 19.818538549782897, 19.770448324087706, 19.697721953777883, 19.583515056446558, 19.3959102433727, 19.072960621081133, 18.495101627914956, 17.44595394838856, 15.603058828080828, 12.703804574646531, 8.997913898647006, 5.431646877541904, 2.861946271944183, 1.3819975676387948, 0.6391105537226134, 0.2913478960569908, 0.13315129471107645, 0.06161765135418559, 0.029059273098420667, 0.014031777591254502, 0.006963418808896618, 0.003563077890135539, 0.0018853388648295162, 0.0010343724731923978, 0.0005898753034083992, 0.0003504518525872276, 0.00021736487022471675, 0.00014101634433330305, 0.00009585423894343087, 0.00006837090496622721, 0.00005124080568985597, 0.00004039402492227786, 0.0000335232154692762, 0.00002930629474953368, 0.000026995595948817873, 0.000026200463978182074, 0.000026776073175229225, 0.000028772422678479814, 0.00003241208707927511, 0.000038051878475008664, 0.00004601962597880802, 0.00005608802314818213, 0.00006638985888116395, 0.00007276473301202602, 0.00007137800782789678, 0.0000631481271697388, 0.000052565538209125774, 0.000043097983774759116, 0.00003592537919212343, 0.00003099614152105988, 0.00002793872198516501, 0.000026432524831880795, 0.000026310365922647347, 0.000027583940287742294, 0.000030472066139915097, 0.00003546801505161987, 0.000043479585002834906, 0.000056098264290717834, 0.00007610681724709314, 0.00010844355109239578, 0.00016206642066163266}","{0.00010844355109239583, 0.00007610681724709269, 0.00005609826429071779, 0.000043479585002834845, 0.000035468015051619876, 0.00003047206613991515, 0.000027583940287742305, 0.00002631036592264737, 0.000026432524831880802, 0.000027938721985165046, 0.00003099614152105989, 0.0000359253791921235, 0.000043097983774759136, 0.000052565538209125896, 0.00006314812716973884, 0.00007137800782789699, 0.00007276473301202606, 0.00006638985888116395, 0.000056088023148182016, 0.00004601962597880793, 0.00003805187847500866, 0.00003241208707927509, 0.000028772422678479804, 0.000026776073175229218, 0.00002620046397818211, 0.000026995595948817918, 0.000029306294749533734, 0.00003352321546927629, 0.0000403940249222781, 0.00005124080568985618, 0.00006837090496622764, 0.0000958542389434314, 0.00014101634433330354, 0.0002173648702247175, 0.00035045185258723003, 0.000589875303408404, 0.0010343724731924021, 0.0018853388648295258, 0.0035630778901355503, 0.006963418808896641, 0.01403177759125455, 0.02905927309842107, 0.06161765135418613, 0.1331512947110777, 0.2913478960569934, 0.6391105537226189, 1.3819975676388065, 2.861946271944211, 5.431646877541926, 8.997913898647043, 12.703804574646554, 15.603058828080862, 17.445953948388574, 18.495101627914963, 19.072960621081137, 19.3959102433727, 19.583515056446558, 19.697721953777886, 19.77044832408771, 19.818538549782893, 19.85122751677232, 19.873795245220013, 19.88937660192406, 19.899881277497272, 19.90647593920661, 19.90984230562772, 19.91031309224043, 19.907933999854826, 19.902471995161715, 19.893372492831478, 19.879651697744443, 19.859687129631208, 19.830826663931983, 19.788649220964995, 19.725525266758343, 19.627731893161368, 19.46956896853764, 19.20143696247584, 18.726979843767317, 17.866338150856897, 16.326978712981408, 13.788487013560438, 10.273763819312759, 6.537969444992726, 3.58695970596524, 1.7733374555708568, 0.8287073102740955, 0.3786977733770813, 0.17269099257729134, 0.07951620517041319, 0.03724281281301443, 0.017834385281842963, 0.008766814347354877, 0.004438811211437583, 0.0023218978531979887, 0.0012582476360060062, 0.0007081689275860321, 0.00041492712786616616, 0.0002536331450696849, 0.00016206642066163196}","{19.909052095628816, 19.90466197694065, 19.89685998313922, 19.88482252876382, 19.867172182259758, 19.841660106052064, 19.804569927578463, 19.7495689428556, 19.665426143632327, 19.53137622769157, 19.307669951421488, 18.91697004565284, 18.211897724368878, 16.937314379452687, 14.757437966650267, 11.522172196449683, 7.738501094072419, 4.443911412380424, 2.261605387926262, 1.0720050768520282, 0.4921543905782881, 0.22422119558404688, 0.10281012727451062, 0.047849108110925145, 0.02273362958642844, 0.011073609111394562, 0.005549851380712326, 0.0028707986633426438, 0.0015370341197109825, 0.0008539936808997647, 0.0004935831493261457, 0.00029741477859041964, 0.00018721566342704766, 0.00012333827820222893, 0.00008518122704476708, 0.00006175996655388599, 0.00004706769404279107, 0.00003774249408895448, 0.000031868757803940835, 0.00002834949428074053, 0.000026573686347609668, 0.0000262412953880338, 0.000027276053551505713, 0.00002978750047052069, 0.000034050143026971486, 0.00004044086097103145, 0.000049188049580272367, 0.00005965934754529563, 0.00006919694989793644, 0.00007324084955651259, 0.00006919694989793642, 0.00005965934754529553, 0.00004918804958027218, 0.00004044086097103133, 0.00003405014302697139, 0.000029787500470520598, 0.000027276053551505655, 0.000026241295388033727, 0.00002657368634760966, 0.00002834949428074052, 0.00003186875780394082, 0.000037742494088954475, 0.000047067694042791115, 0.00006175996655388613, 0.0000851812270447676, 0.00012333827820222955, 0.00018721566342704907, 0.0002974147785904212, 0.0004935831493261496, 0.0008539936808997703, 0.001537034119710998, 0.0028707986633426407, 0.005549851380712339, 0.011073609111394548, 0.022733629586428494, 0.04784910811092551, 0.10281012727451107, 0.22422119558404854, 0.4921543905782892, 1.0720050768520357, 2.2616053879262705, 4.443911412380473, 7.738501094072469, 11.522172196449745, 14.757437966650274, 16.937314379452697, 18.21189772436888, 18.916970045652842, 19.307669951421488, 19.53137622769157, 19.665426143632327, 19.7495689428556, 19.804569927578463, 19.841660106052064, 19.867172182259758, 19.88482252876382, 19.89685998313922, 19.90466197694065, 19.909052095628816, 19.910469467769527}","{1.2777719416894975*^-14, 1.3381487534757984*^-14, 1.4448085781413744*^-14, 1.607722831478101*^-14, 1.8428170936368395*^-14, 2.1743260004290252*^-14, 2.6385082175304246*^-14, 3.2892720424107414*^-14, 4.2063965695186044*^-14, 5.506673958506557*^-14, 7.356107844077797*^-14, 9.973092837832189*^-14, 1.35875095040468*^-13, 1.826374149247875*^-13, 2.3455170334455356*^-13, 2.748483958325648*^-13, 2.816359304328173*^-13, 2.5042840663002917*^-13, 1.999389333469542*^-13, 1.503673881342365*^-13, 1.1057586379330754*^-13, 8.131191691853688*^-14, 6.052340232306644*^-14, 4.590170673716941*^-14, 3.560501065493935*^-14, 2.8313862941519684*^-14, 2.3120803813945465*^-14, 1.94110936918306*^-14, 1.6770750581359152*^-14, 1.4922177733081453*^-14, 1.368171848828567*^-14, 1.2931815963433435*^-14, 1.260472394826014*^-14, 1.266893080171145*^-14, 1.3132389215294362*^-14, 1.4036044295336385*^-14, 1.5463296359827054*^-14, 1.7551420965613012*^-14, 2.051169155634342*^-14, 2.466153264250832*^-14, 3.0473386809752773*^-14, 3.8647854661679147*^-14, 5.0215570620047185*^-14, 6.666083483151011*^-14, 9.000474731450496*^-14, 1.2260986457999204*^-13, 1.660125079643858*^-13, 2.174555088501132*^-13, 2.6417189878801396*^-13, 2.83966267301102*^-13, 2.641718988123944*^-13, 2.174555088493858*^-13, 1.660125080162843*^-13, 1.226098641392215*^-13, 9.000474743741065*^-14, 6.666083544901165*^-14, 5.0215570915977007*^-14, 3.864785363271756*^-14, 3.047339431776681*^-14, 2.466150702052619*^-14, 2.0511712591244105*^-14, 1.7551410739763436*^-14, 1.5463281906999478*^-14, 1.4036017829262284*^-14, 1.3132392347998114*^-14, 1.2668917593286128*^-14, 1.2604699777620241*^-14, 1.2931845714379225*^-14, 1.368172430542588*^-14, 1.492217704455414*^-14, 1.677073115119042*^-14, 1.9411087681218452*^-14, 2.3120776533371343*^-14, 2.831386461838528*^-14, 3.560501017347449*^-14, 4.5901706779778296*^-14, 6.05234022011713*^-14, 8.131191718643041*^-14, 1.1057586395689544*^-13, 1.503673884156019*^-13, 1.9993893335663883*^-13, 2.50428406667844*^-13, 2.8163593045094017*^-13, 2.748483958426198*^-13, 2.3455170332963927*^-13, 1.826374148243206*^-13, 1.3587509507826508*^-13, 9.973093060167897*^-14, 7.35610789015413*^-14, 5.506673936787906*^-14, 4.206396652890014*^-14, 3.289272204619633*^-14, 2.6385081814389704*^-14, 2.174325090541037*^-14, 1.842816043573711*^-14, 1.6077246360710672*^-14, 1.4448085088692315*^-14, 1.338147871584259*^-14, 1.2777710339820622*^-14, 1.2597737216902407*^-14}"
