0.05,"{6.304038666995824*^-13, 1.999708971367585*^-12, 6.575157539089396*^-12, 2.223582626238914*^-11, 7.674403695485116*^-11, 2.6845357870302553*^-10, 9.462576797186165*^-10, 3.3448730966431795*^-9, 1.1807241677232102*^-8, 4.1453146564861756*^-8, 1.4414717585334189*^-7, 4.943239193523271*^-7, 1.6642569398100943*^-6, 5.475710156173578*^-6, 0.000017525709562993017, 0.0000543191093702685, 0.00016230833515529632, 0.0004655485928457686, 0.0012764793516579587, 0.0033322900861970208, 0.00825034780973136, 0.01930086657278506, 0.04250769450206183, 0.08781556395002901, 0.1695602433728948, 0.30493101020423596, 0.5091239424282687, 0.7872784251157818, 1.1260974115972013, 1.4902944025420026, 1.8277218026104696, 2.082112476939028, 2.208003372455901, 2.182291920710945, 2.009720759552577, 1.7217779170768512, 1.3690648551671014, 1.0081590976676822, 0.6867120683059446, 0.4327873549430798, 0.2527916874271849, 0.13722401356888222, 0.06945781809739222, 0.03289883491053794, 0.014634458305452274, 0.006136007662976983, 0.002433923582871066, 0.0009168148513952581, 0.0003292384759606176, 0.00011317761156795908, 0.00003739941033916903, 0.000011932132566889402, 3.6920458389961506*^-6, 1.1130001353926493*^-6, 3.283981586720057*^-7, 9.527231137998925*^-8, 2.7297711651749645*^-8, 7.75772001411451*^-9, 2.195679747356615*^-9, 6.214366214411477*^-10, 1.7664926315964614*^-10, 5.069056280272322*^-11, 1.4774977476815335*^-11, 4.406218584325845*^-12, 1.3550605421292054*^-12, 4.330160329773654*^-13, 1.4470702678633765*^-13, 5.080683274031766*^-14, 1.8792247235854615*^-14, 7.331542586989093*^-15, 3.0187097348897702*^-15, 1.312816166843597*^-15, 6.040195135747418*^-16, 2.9477192701740024*^-16, 1.530812011126704*^-16, 8.48898996987982*^-17, 5.0430699210984266*^-17, 3.218491357731212*^-17, 2.2116567494338106*^-17, 1.6393287869617643*^-17, 1.3124490429765264*^-17, 1.1360120750405549*^-17, 1.0637282863031057*^-17, 1.0778136548799721*^-17, 1.1816767010120348*^-17, 1.401293833153818*^-17, 1.7960701323537287*^-17, 2.485476299830626*^-17, 3.708030605315663*^-17, 5.952230677375733*^-17, 1.0255448361058404*^-16, 1.890965611316594*^-16, 3.7189001953958534*^-16, 7.774194101252369*^-16, 1.722140991398174*^-15, 4.033319198425515*^-15, 9.973929830577241*^-15, 2.6025748226426073*^-14, 7.160989573884933*^-14, 2.0742424454629896*^-13}","{7.160989558724903*^-14, 2.6025748279410938*^-14, 9.973929832323462*^-15, 4.033319219933186*^-15, 1.7221409839389768*^-15, 7.774194135479855*^-16, 3.718900190021671*^-16, 1.8909656041537723*^-16, 1.025544854634529*^-16, 5.952231060711114*^-17, 3.7080304257745087*^-17, 2.4854765264416633*^-17, 1.7960696870447327*^-17, 1.4012943066945845*^-17, 1.1816764828862659*^-17, 1.0778138855309728*^-17, 1.063728298393623*^-17, 1.1360120955988317*^-17, 1.3124489535054914*^-17, 1.6393288886738113*^-17, 2.2116563920188157*^-17, 3.218491528889931*^-17, 5.0430699673765584*^-17, 8.488990038558863*^-17, 1.5308120398722918*^-16, 2.9477192774365656*^-16, 6.0401950560173175*^-16, 1.3128161522071029*^-15, 3.0187097454065645*^-15, 7.331542564340927*^-15, 1.8792247255883368*^-14, 5.080683274876742*^-14, 1.4470702681768408*^-13, 4.330160329168163*^-13, 1.3550605421233946*^-12, 4.406218584309501*^-12, 1.477497747673682*^-11, 5.0690562802446215*^-11, 1.7664926315894599*^-10, 6.21436621438862*^-10, 2.195679747348047*^-9, 7.757720014087456*^-9, 2.7297711651655376*^-8, 9.527231137958746*^-8, 3.2839815867071207*^-7, 1.1130001353880393*^-6, 3.6920458389812203*^-6, 0.000011932132566846669, 0.000037399410339014157, 0.00011317761156751553, 0.00032923847595939904, 0.0009168148513913643, 0.0024339235828618414, 0.006136007662954343, 0.014634458305395264, 0.03289883491041894, 0.06945781809708783, 0.13722401356828712, 0.25279168742618796, 0.4327873549412797, 0.6867120683031931, 1.008159097664832, 1.3690648551616442, 1.7217779170686855, 2.0097207595501763, 2.1822919206850813, 2.2080033724527284, 2.0821124769293102, 1.8277218026029525, 1.4902944025366804, 1.1260974115928921, 0.7872784251120791, 0.5091239424264653, 0.3049310102031631, 0.16956024337230968, 0.08781556394967407, 0.04250769450190431, 0.019300866572712398, 0.00825034780969944, 0.003332290086183558, 0.00127647935165315, 0.00046554859284399973, 0.0001623083351546483, 0.00005431910937004757, 0.00001752570956293052, 5.475710156151867*^-6, 1.6642569398035298*^-6, 4.943239193505956*^-7, 1.441471758527803*^-7, 4.145314656467388*^-8, 1.1807241677186973*^-8, 3.3448730966298143*^-9, 9.462576797152542*^-10, 2.6845357870194906*^-10, 7.674403695456388*^-11, 2.223582626229218*^-11, 6.575157538999407*^-12, 1.9997089713271303*^-12, 6.304038666372549*^-13, 2.0742424458088643*^-13}","{2.140035531685529, 1.9243462469158148, 1.6085857463178772, 1.2470032908155058, 0.8947765277042753, 0.5938355699950633, 0.36479917719787613, 0.20786736296321545, 0.11019460347138244, 0.05453397261504928, 0.02528507241350675, 0.011023568821160902, 0.004535474211542755, 0.0017675696938412198, 0.0006550038464558193, 0.00023171108847686294, 0.0000785732355852271, 0.000025649676524304335, 8.096213732399934*^-6, 2.482193942963702*^-6, 7.425647482000046*^-7, 2.1775830056555314*^-7, 6.288212728621915*^-8, 1.7959781344990365*^-8, 5.094750862750439*^-9, 1.4413072590849677*^-9, 4.0831119872695123*^-10, 1.1636061392298392*^-10, 3.3539708889687615*^-11, 9.842432667449325*^-12, 2.9628560375435997*^-12, 9.22157814100976*^-13, 2.989205748629125*^-13, 1.0151022787835501*^-13, 3.625688272452131*^-14, 1.3649914955183804*^-14, 5.421562950880992*^-15, 2.2730894356521246*^-15, 1.0070563429464252*^-15, 4.72375333612813*^-16, 2.352648929022416*^-16, 1.2483243527110665*^-16, 7.080791590373872*^-17, 4.306948659418904*^-17, 2.816636314777929*^-17, 1.9846361293140757*^-17, 1.5091382789892892*^-17, 1.2399428016539711*^-17, 1.1016982088182456*^-17, 1.0590734250332664*^-17, 1.1016982088184898*^-17, 1.2399428016535665*^-17, 1.509138278989481*^-17, 1.9846361293145336*^-17, 2.816636314777994*^-17, 4.306948659420222*^-17, 7.08079159037063*^-17, 1.2483243527105473*^-16, 2.3526489290223703*^-16, 4.723753336127023*^-16, 1.0070563429463441*^-15, 2.2730894356546403*^-15, 5.421562950880706*^-15, 1.3649914955172761*^-14, 3.625688272462121*^-14, 1.01510227877552*^-13, 2.9892057486366306*^-13, 9.221578141003093*^-13, 2.962856037543114*^-12, 9.842432667452985*^-12, 3.353970888969186*^-11, 1.1636061392289368*^-10, 4.083111987271121*^-10, 1.4413072590855577*^-9, 5.094750862752914*^-9, 1.7959781344988707*^-8, 6.288212728623389*^-8, 2.1775830056559324*^-7, 7.425647482000554*^-7, 2.4821939429634716*^-6, 8.096213732401332*^-6, 0.000025649676524308594, 0.00007857323558522423, 0.00023171108847683906, 0.0006550038464560587, 0.0017675696938411788, 0.004535474211542721, 0.011023568821165767, 0.02528507241350767, 0.05453397261501676, 0.11019460347139502, 0.2078673629632041, 0.36479917719801613, 0.59383556999504, 0.8947765277040972, 1.247003290815986, 1.6085857463166306, 1.924346246914767, 2.140035531688581, 2.216633924007112}","{17.665961824877773, 17.879309198917074, 18.19164127871957, 18.549297856923932, 18.897700386503427, 19.19537398660475, 19.421923730210626, 19.57715174862524, 19.673764082473145, 19.728820387772913, 19.757751637627663, 19.77185796104944, 19.778274458742608, 19.78100854271902, 19.782097110534426, 19.78247941376333, 19.78252407222281, 19.782276473151516, 19.78149170935946, 19.77946377113234, 19.774600828317904, 19.763670801526057, 19.74071607802462, 19.695900151003155, 19.61504297173005, 19.481141912355337, 19.27916589660546, 19.004031362013762, 18.66889101691899, 18.308648268224267, 17.974884522228813, 17.72325596043313, 17.59873197011699, 17.624164249985753, 17.794861662652902, 18.07967810440986, 18.4285615670844, 18.785548838786667, 19.10350585635729, 19.354673697742456, 19.532715163028765, 19.64702812980281, 19.71405858131373, 19.75022058434904, 19.768286438258794, 19.77669184716841, 19.780351187571707, 19.781843674796647, 19.782399681212883, 19.782538440861398, 19.78239968121288, 19.78184367479665, 19.780351187571718, 19.776691847168433, 19.76828643825885, 19.750220584349158, 19.714058581314035, 19.647028129803402, 19.532715163029746, 19.35467369774424, 19.10350585636001, 18.78554883878946, 18.4285615670898, 18.079678104417958, 17.794861662655205, 17.624164250011578, 17.59873197012006, 17.72325596044276, 17.974884522236252, 18.308648268229522, 18.668891016923254, 19.004031362017436, 19.279165896607232, 19.481141912356396, 19.61504297173062, 19.695900151003514, 19.740716078024768, 19.76367080152613, 19.774600828317936, 19.779463771132356, 19.781491709359464, 19.782276473151512, 19.78252407222281, 19.78247941376333, 19.782097110534423, 19.78100854271902, 19.778274458742608, 19.77185796104943, 19.75775163762766, 19.72882038777296, 19.67376408247313, 19.57715174862525, 19.42192373021048, 19.19537398660477, 18.897700386503608, 18.54929785692345, 18.191641278720823, 17.879309198918126, 17.665961824874714, 17.59019512799342}"
0.089,"{2.4848334212311186*^-7, 4.7625731367226564*^-7, 9.330542794738094*^-7, 1.8608939852068594*^-6, 3.7617682395624254*^-6, 7.6740992658749*^-6, 0.000015734401369167783, 0.00003230480786625865, 0.00006620488218044322, 0.00013505528253777527, 0.0002735610743762392, 0.0005489249326890358, 0.001088697680548178, 0.0021293745354379525, 0.0040977337153542065, 0.007740326599929455, 0.014317290629192925, 0.025870311046378203, 0.04555442585598937, 0.07798205880414451, 0.1294618905124968, 0.20793515933061213, 0.3223536259158519, 0.4812735468400324, 0.6906344865879039, 0.9510693791846596, 1.2555277052885065, 1.5882076152889444, 1.9255209951689032, 2.2390844630279076, 2.4999428384118607, 2.6828752440580996, 2.769856213336579, 2.7522650695326965, 2.6318467715108813, 2.4205228535291305, 2.139027197393478, 1.81426539372407, 1.4754997702819872, 1.1499465648266893, 0.8588405362788586, 0.6150650448514484, 0.42290625469657167, 0.27966267922398763, 0.17823461032388085, 0.1097245818686168, 0.06540351437972013, 0.03783830555396766, 0.021298475306089804, 0.01169241296216528, 0.006275504010751125, 0.0033008539089786513, 0.0017055750331671103, 0.0008677588673840185, 0.0004357203120311564, 0.0002164105542865927, 0.00010656026482404663, 0.00005214128273423359, 0.00002541862047025072, 0.000012381373605242472, 6.046277938250195*^-6, 2.9714565091427695*^-6, 1.4758360258141266*^-6, 7.440456521087395*^-7, 3.8240248177689696*^-7, 2.0114326761154961*^-7, 1.086402784100195*^-7, 6.040633187710573*^-8, 3.4637111362077614*^-8, 2.05033645585362*^-8, 1.253629685974601*^-8, 7.919586985504718*^-9, 5.170836655968485*^-9, 3.491232635268824*^-9, 2.4397028520658673*^-9, 1.7666827993744902*^-9, 1.3275994930653668*^-9, 1.0368673250344386*^-9, 8.428745755361874*^-10, 7.1408408529846*^-10, 6.31163919896628*^-10, 5.824835121546103*^-10, 5.61557828360965*^-10, 5.656848251734378*^-10, 5.953931510656446*^-10, 6.545494344303376*^-10, 7.511541976331833*^-10, 8.990451837489424*^-10, 1.1209939317371014*^-9, 1.4541283583136182*^-9, 1.9594286742858666*^-9, 2.7385951042557513*^-9, 3.964618536916963*^-9, 5.938425822084377*^-9, 9.196187138687496*^-9, 1.4716914199389166*^-8, 2.4331935351663967*^-8, 4.154667584872881*^-8, 7.321454647280051*^-8, 1.329869830613998*^-7}","{7.321454647279111*^-8, 4.1546675848738084*^-8, 2.4331935351666846*^-8, 1.4716914199383245*^-8, 9.196187138695064*^-9, 5.938425822087671*^-9, 3.964618536916448*^-9, 2.7385951042569243*^-9, 1.9594286742844905*^-9, 1.4541283583157606*^-9, 1.1209939317375357*^-9, 8.990451837491109*^-10, 7.511541976331084*^-10, 6.545494344305524*^-10, 5.953931510655664*^-10, 5.656848251738529*^-10, 5.615578283610387*^-10, 5.824835121549377*^-10, 6.3116391989661*^-10, 7.140840852980274*^-10, 8.428745755362498*^-10, 1.036867325034648*^-9, 1.3275994930649987*^-9, 1.76668279937559*^-9, 2.4397028520643746*^-9, 3.4912326352664494*^-9, 5.170836655968573*^-9, 7.919586985508196*^-9, 1.2536296859749981*^-8, 2.0503364558532283*^-8, 3.46371113620786*^-8, 6.040633187714394*^-8, 1.0864027841008199*^-7, 2.011432676115835*^-7, 3.8240248177671654*^-7, 7.440456521087501*^-7, 1.4758360258143013*^-6, 2.9714565091440404*^-6, 6.046277938254383*^-6, 0.000012381373605246182, 0.000025418620470255507, 0.00005214128273423568, 0.00010656026482414698, 0.00021641055428654567, 0.00043572031203109786, 0.0008677588673833859, 0.0017055750331659543, 0.0033008539089817205, 0.006275504010746637, 0.01169241296216664, 0.021298475306109933, 0.037838305553941486, 0.06540351437977988, 0.10972458186872278, 0.17823461032394688, 0.2796626792241143, 0.4229062546962723, 0.6150650448515727, 0.8588405362788916, 1.1499465648266056, 1.4754997702812997, 1.8142653937237057, 2.1390271973937103, 2.42052285352966, 2.63184677151273, 2.7522650695328603, 2.769856213335615, 2.6828752440570134, 2.499942838412357, 2.2390844630288362, 1.9255209951687369, 1.5882076152886135, 1.25552770528875, 0.9510693791855257, 0.6906344865884787, 0.48127354683982876, 0.3223536259160086, 0.20793515933061188, 0.12946189051251167, 0.07798205880420676, 0.04555442585600068, 0.02587031104636949, 0.014317290629194072, 0.007740326599925358, 0.0040977337153556195, 0.00212937453543771, 0.0010886976805485323, 0.0005489249326890506, 0.00027356107437618275, 0.00013505528253760263, 0.00006620488218050274, 0.0000323048078662521, 0.00001573440136917336, 7.674099265872328*^-6, 3.7617682395601025*^-6, 1.8608939852080003*^-6, 9.330542794739078*^-7, 4.7625731367225945*^-7, 2.4848334212319704*^-7, 1.3298698306141345*^-7}","{2.723163695738156, 2.5706437493198133, 2.333253868013408, 2.0341424635729957, 1.7014711378256135, 1.3643109740231303, 1.048264048974062, 0.7719434928046203, 0.5452893605518038, 0.3700101319930633, 0.2416319372115618, 0.15218928467389467, 0.09266347937535521, 0.054672220814608014, 0.03133350914745309, 0.01748592446576251, 0.009524832893898123, 0.005076494716522856, 0.002653687468630296, 0.001363777503520754, 0.0006906459457560493, 0.0003454428379148991, 0.00017103507605697237, 0.00008401849232277309, 0.000041048056307927895, 0.000019998429711874723, 9.745591275740301*^-6, 4.767100084056043*^-6, 2.349934436679964*^-6, 1.172401345934389*^-6, 5.945966659820782*^-7, 3.078365451150149*^-7, 1.6330306865820333*^-7, 8.903816253671267*^-8, 5.000983244596121*^-8, 2.8979102022811577*^-8, 1.7339509254357602*^-8, 1.0717617654631783*^-8, 6.84523042711203*^-9, 4.51925438217451*^-9, 3.0861353533765058*^-9, 2.1820432924517125*^-9, 1.5994653049346134*^-9, 1.2172855803373402*^-9, 9.633303761014151*^-10, 7.938516037287402*^-10, 6.820492641080181*^-10, 6.115416871469592*^-10, 5.726274232189547*^-10, 5.601885476891039*^-10, 5.726274232194305*^-10, 6.115416871464644*^-10, 6.820492641085608*^-10, 7.938516037294149*^-10, 9.63330376101661*^-10, 1.2172855803377494*^-9, 1.5994653049332996*^-9, 2.1820432924518994*^-9, 3.0861353533762812*^-9, 4.519254382173676*^-9, 6.84523042710808*^-9, 1.0717617654628458*^-8, 1.7339509254357612*^-8, 2.8979102022814783*^-8, 5.000983244599125*^-8, 8.903816253670874*^-8, 1.6330306865813017*^-7, 3.0783654511485835*^-7, 5.945966659821372*^-7, 1.1724013459347573*^-6, 2.3499344366795323*^-6, 4.7671000840545205*^-6, 9.74559127574115*^-6, 0.00001999842971189066, 0.000041048056307957704, 0.00008401849232272915, 0.0001710350760570376, 0.0003454428379148639, 0.0006906459457560559, 0.001363777503521705, 0.002653687468630678, 0.005076494716520683, 0.009524832893897986, 0.01748592446575168, 0.03133350914746052, 0.05467222081459613, 0.09266347937537552, 0.152189284673883, 0.24163193721148568, 0.37001013199255084, 0.5452893605522359, 0.771943492804385, 1.0482640489743251, 1.3643109740225394, 1.7014711378243959, 2.0341424635740375, 2.333253868013394, 2.5706437493195056, 2.7231636957388052, 2.7757417229567305}","{17.084908789032642, 17.235734942576624, 17.47048841036127, 17.766277616129596, 18.095253190443255, 18.428665831274785, 18.741195618075384, 19.014431759402523, 19.238535824584346, 19.411800859313377, 19.538616726498475, 19.626794012437873, 19.685125139820105, 19.721665470695037, 19.742798555144763, 19.752890244344627, 19.754259004388416, 19.74723320303811, 19.73016354206805, 19.699371531351552, 19.6491289230433, 19.57186829304845, 19.458892662547125, 19.301823259285634, 19.094829341384415, 18.8373068994671, 18.53623919085574, 18.20725809173082, 17.873692497937732, 17.563611933379267, 17.305650676647986, 17.12474982585431, 17.038734802269648, 17.05613059285268, 17.175211608648546, 17.38418863893215, 17.662557880083526, 17.983712139440698, 18.318713221526075, 18.640645424714755, 18.92850635199948, 19.16954876493685, 19.359520213865768, 19.501064747899175, 19.601149808993913, 19.668471947498258, 19.711472417460506, 19.73715401165159, 19.75056858212671, 19.754711224767227, 19.750568582126686, 19.737154011651615, 19.711472417460445, 19.66847194749815, 19.601149808993853, 19.501064747899044, 19.35952021386607, 19.169548764936717, 18.928506351999452, 18.640645424714858, 18.318713221526803, 17.983712139441078, 17.6625578800833, 17.384188638931626, 17.17521160864665, 17.056130592852515, 17.03873480227068, 17.124749825855496, 17.30565067664748, 17.563611933378287, 17.873692497937938, 18.20725809173117, 18.536239190855486, 18.837306899466206, 19.094829341383818, 19.301823259285857, 19.458892662546976, 19.57186829304845, 19.64912892304328, 19.699371531351492, 19.730163542068038, 19.747233203038114, 19.754259004388416, 19.752890244344634, 19.74279855514476, 19.721665470695047, 19.685125139820084, 19.626794012437884, 19.538616726498557, 19.4118008593139, 19.2385358245839, 19.014431759402765, 18.741195618075096, 18.428665831275403, 18.09525319044452, 17.766277616128516, 17.470488410361273, 17.23573494257697, 17.084908789031964, 17.032914652335013}"
0.128,"{0.00004403089008412485, 0.00006933627196105824, 0.00011099977280954596, 0.0001801551392970846, 0.00029554571330769875, 0.000488533064501595, 0.0008111544663738015, 0.0013488703686649927, 0.0022403655058564685, 0.003707675630561438, 0.0061009212764766545, 0.009962794472599474, 0.016118155092077313, 0.02579277305820149, 0.04076109573798254, 0.06351429032843155, 0.09742517824257148, 0.14686563393972346, 0.21720703678382078, 0.31461305424432556, 0.4455306850936669, 0.6158192340664844, 0.8295431277734718, 1.087588914694485, 1.386409558226381, 1.7172766713434677, 2.0663613839313695, 2.4157534366827207, 2.7452443891103306, 3.034480610802215, 3.2650392541980437, 3.4220989538750897, 3.495577399702255, 3.480776431148584, 3.378641089344049, 3.1957098930869328, 2.943738766918929, 2.638902734238242, 2.3004785099094254, 1.9490142804511557, 1.6041829057950838, 1.2827011627984515, 0.9967654982435635, 0.7533404100822715, 0.554379030846114, 0.3977821549270975, 0.2787371057862483, 0.1910692960696962, 0.12834780696836645, 0.08463318504046785, 0.054876471129677154, 0.035046337106312, 0.022080420671174498, 0.013745627268997163, 0.008468384508887032, 0.005171618640154092, 0.0031362270141463747, 0.0018923184864443163, 0.0011385446289140582, 0.0006848034059457508, 0.0004129106932579468, 0.0002503410055304083, 0.00015309290028279478, 0.00009472771802922916, 0.000059480695259641105, 0.00003800123103221956, 0.000024757699379845422, 0.000016476983037013766, 0.000011216379987049788, 7.816132302646585*^-6, 5.578139494191433*^-6, 4.077799537033151*^-6, 3.053700019762137*^-6, 2.3427019518406713*^-6, 1.8415009587992964*^-6, 1.4836844381004454*^-6, 1.2259113461576644*^-6, 1.0395048391537736*^-6, 9.052863636918877*^-7, 8.103717147938127*^-7, 7.461707105541993*^-7, 7.071398553138116*^-7, 6.900214184649833*^-7, 6.934146068067156*^-7, 7.175956989127132*^-7, 7.645532966143291*^-7, 8.382452742998379*^-7, 9.451261518370339*^-7, 1.0950485399906371*^-6, 1.302724626103152*^-6, 1.5900656365957093*^-6, 1.989935308716971*^-6, 2.552219709257617*^-6, 3.353738454801636*^-6, 4.5145912830011416*^-6, 6.225380813361409*^-6, 8.792950874522646*^-6, 0.000012717806632063505, 0.00001882587576380427, 0.000028493413179512238}","{0.00001882587575785186, 0.000012717806628861133, 8.79295087230006*^-6, 6.225380812524336*^-6, 4.5145912817402365*^-6, 3.3537384537900507*^-6, 2.5522197085374863*^-6, 1.9899353081779574*^-6, 1.5900656362074037*^-6, 1.302724625789061*^-6, 1.095048539706331*^-6, 9.451261515230117*^-7, 8.38245274094528*^-7, 7.645532964269403*^-7, 7.175956987319457*^-7, 6.934146066496495*^-7, 6.900214182629617*^-7, 7.071398551164135*^-7, 7.461707103232752*^-7, 8.103717145679034*^-7, 9.052863634612055*^-7, 1.0395048387856755*^-6, 1.2259113457671926*^-6, 1.4836844376566613*^-6, 1.8415009581771685*^-6, 2.342701951075948*^-6, 3.0537000189685283*^-6, 4.0777995356901775*^-6, 5.578139492924514*^-6, 7.816132300378141*^-6, 0.000011216379982956147, 0.000016476983032200935, 0.000024757699380195223, 0.0000380012310199874, 0.00005948069524083139, 0.00009472771801897478, 0.0001530929002384625, 0.0002503410054592916, 0.00041291069311378826, 0.0006848034057321614, 0.0011385446285565469, 0.0018923184858896218, 0.0031362270133082444, 0.005171618638881692, 0.008468384506159806, 0.013745627266083076, 0.022080420665995748, 0.03504633709598439, 0.054876471112933686, 0.08463318501689976, 0.12834780693604425, 0.19106929601958944, 0.27873710569639126, 0.39778215478990925, 0.5543790307159472, 0.7533404098481626, 0.9967654979550058, 1.2827011624604225, 1.6041829054059398, 1.9490142799744226, 2.30047850943257, 2.6389027335198096, 2.9437387661339147, 3.195709891655471, 3.378641088533491, 3.4807764303332878, 3.4955773977089293, 3.422098952971536, 3.265039253573775, 3.0344806099950374, 2.745244388206662, 2.4157534361342314, 2.06636138331851, 1.7172766709482647, 1.3864095579230242, 1.087588914414309, 0.8295431275758155, 0.6158192339416384, 0.44553068495908726, 0.3146130541568178, 0.2172070367300709, 0.14686563389892382, 0.09742517821683337, 0.06351429030744338, 0.040761095725548833, 0.025792773050158393, 0.016118155087048794, 0.009962794470361662, 0.006100921274663489, 0.0037076756293910602, 0.00224036550515637, 0.0013488703682795475, 0.0008111544661512374, 0.0004885330643771052, 0.00029554571322581156, 0.00018015513922109037, 0.00011099977277586406, 0.00006933627193995467, 0.00004403089007355977, 0.000028493413171589308}","{3.456225367846587, 3.326162604872988, 3.118672559984347, 2.8470970059955127, 2.528818284391575, 2.1837620115125627, 1.8324291110341202, 1.4937217458880416, 1.1829864704384963, 0.9107075675203856, 0.6821118814255215, 0.4976683344158602, 0.354216979858374, 0.24634923117194732, 0.1676989452678887, 0.11193423549507946, 0.073383511996442, 0.047333538858070165, 0.030087417133105438, 0.018877220301950177, 0.011708769435934487, 0.007191114354399825, 0.0043804481331322555, 0.002651358871467702, 0.0015978343718304352, 0.000960977727096823, 0.0005782915210403137, 0.0003492070088752616, 0.00021225394088884598, 0.00013026586332251576, 0.0000809732783569425, 0.00005112448295384954, 0.0000328687378262968, 0.00002156285206981138, 0.00001445744606042425, 9.917995948254626*^-6, 6.9662816711696054*^-6, 5.011562840962709*^-6, 3.693141622956131*^-6, 2.787974031166577*^-6, 2.1562007057586905*^-6, 1.708813900975*^-6, 1.3883018357734545*^-6, 1.1569515529185995*^-6, 9.897092653217993*^-7, 8.697791241445862*^-7, 7.858862301856382*^-7, 7.305663587274196*^-7, 6.991037193638422*^-7, 6.888937396222338*^-7, 6.991037193824669*^-7, 7.305663587392714*^-7, 7.858862301511253*^-7, 8.697791240867985*^-7, 9.89709265364977*^-7, 1.1569515528811596*^-6, 1.3883018357580107*^-6, 1.7088139010002981*^-6, 2.1562007058356976*^-6, 2.7879740312603912*^-6, 3.6931416232180574*^-6, 5.01156284099237*^-6, 6.966281671249408*^-6, 9.917995946570215*^-6, 0.00001445744606097613, 0.000021562852070756625, 0.000032868737816693346, 0.000051124482954567214, 0.00008097327836397887, 0.0001302658633240947, 0.00021225394087801808, 0.000349207008893122, 0.0005782915210297029, 0.0009609777271430905, 0.0015978343719255355, 0.0026513588715227345, 0.0043804481333080255, 0.007191114354944162, 0.011708769435657898, 0.01887722030195623, 0.03008741713403854, 0.04733353885810265, 0.07338351199749175, 0.11193423548926362, 0.1676989452634339, 0.24634923116372773, 0.35421697984649947, 0.4976683344426457, 0.6821118814127098, 0.9107075674864359, 1.1829864703981077, 1.49372174587693, 1.8324291110412525, 2.1837620115636804, 2.5288182843943976, 2.8470970055864426, 3.1186725599053293, 3.3261626047855666, 3.456225367978336, 3.500523102835699}","{16.354267797013904, 16.482822908707732, 16.687900778310638, 16.95630217531947, 17.270825703198774, 17.61174312442471, 17.958736908590815, 18.293036860748, 18.599335028684013, 18.867047651892975, 19.09066160109404, 19.269176841250133, 19.404901735452913, 19.50197123132708, 19.564924477268864, 19.597558240168166, 19.602144981951174, 19.579022157631098, 19.52653444908681, 19.441324975544322, 19.318991874928205, 19.155117929119935, 18.946618231941436, 18.69323463459125, 18.39887493896828, 18.07242355257029, 17.72771166698943, 17.382543883092584, 17.056957953522296, 16.771111019496818, 16.54323663750847, 16.38799891475482, 16.315371354681037, 16.330000997323083, 16.430953104499377, 16.61176016179536, 16.860792547144563, 17.162045398369347, 17.496436876632888, 17.843610711212065, 18.184047642818197, 18.501105461020888, 18.782539414507433, 19.021166825855328, 19.214592405271638, 19.36418046143806, 19.473623845822235, 19.547470919106082, 19.589871466143283, 19.6036696533111, 19.589871466158623, 19.547470919145358, 19.47362384590608, 19.364180461571085, 19.214592405397344, 19.021166826085807, 18.78253941479206, 18.501105461354438, 18.184047643202156, 17.843610711682825, 17.496436877102948, 17.162045399080213, 16.860792547921314, 16.611760163217998, 16.430953105300723, 16.330000998128952, 16.3153713566649, 16.38799891564908, 16.543236638123794, 16.771111020295567, 17.056957954418216, 17.382543883634106, 17.72771166759623, 18.072423552960313, 18.398874939267316, 18.693234634868002, 18.946618232136316, 19.155117929242294, 19.318991875061627, 19.44132497563081, 19.52653444913893, 19.579022157671393, 19.602144981975552, 19.597558240194758, 19.564924477285615, 19.501971231343255, 19.404901735469757, 19.269176841225562, 19.090661601108643, 18.867047651928072, 18.599335028725093, 18.293036860759493, 17.958736908583898, 17.61174312437372, 17.270825703196028, 16.956302175728602, 16.68790077838969, 16.482822908795182, 16.354267796882166, 16.310482889317797}"
