0.05,"{5.259480703876354*^-12, 1.8306743140379762*^-11, 7.019235387944126*^-11, 2.9313663627009756*^-10, 1.311927585943227*^-9, 6.1477681203450055*^-9, 2.9223564124891492*^-8, 1.3571459676333409*^-7, 5.95330795329491*^-7, 2.425560547729118*^-6, 9.21141558001739*^-6, 0.00003307406894510631, 0.00011378529788764924, 0.000377893781947125, 0.0012140412005525645, 0.003767765296816438, 0.011260017184518824, 0.03226946393312473, 0.08823993151905284, 0.22875548441685542, 0.5571053115669216, 1.2570696014530924, 2.5766176847845825, 4.688437317415193, 7.450378659196067, 10.361350133418833, 12.891740133560596, 14.798557470754924, 16.110897962351117, 16.96519912187709, 17.494751446776792, 17.79447706402746, 17.920243127927534, 17.89559703842998, 17.715927812409937, 17.34759487077526, 16.722418288587978, 15.731680170926827, 14.234210213781516, 12.112579812754836, 9.411370672335915, 6.483509448544401, 3.8965261024887115, 2.0531030843578955, 0.967637721520827, 0.41726962910859366, 0.16759295726651238, 0.06345411099364034, 0.02283085295421647, 0.007852000585319978, 0.002593440622444002, 0.0008258405316387862, 0.0002542236267710682, 0.00007568783795626047, 0.000021713850924872685, 5.945617128514293*^-6, 1.5313790284764128*^-6, 3.665338865983653*^-7, 8.174460253168222*^-8, 1.7392376751484827*^-8, 3.6615969759732095*^-9, 7.909940513326123*^-10, 1.804688255542724*^-10, 4.4394524787332074*^-11, 1.194514636487081*^-11, 3.5510171863405302*^-12, 1.1745743068340545*^-12, 4.343396692459631*^-13, 1.8000364323155624*^-13, 8.35870697033944*^-14, 4.331452975327554*^-14, 2.480347260727931*^-14, 1.5420956146947927*^-14, 1.0142477157412177*^-14, 6.852625031191434*^-15, 4.6585631228149026*^-15, 3.183199007522204*^-15, 2.2225362674650273*^-15, 1.619748317041945*^-15, 1.25169442839673*^-15, 1.0335900262839765*^-15, 9.13751681517373*^-16, 8.642792036847839*^-16, 8.73935577465751*^-16, 9.448968951848743*^-16, 1.093397444247415*^-15, 1.3542991894696874*^-15, 1.7893005931213104*^-15, 2.495862973592484*^-15, 3.609172823323794*^-15, 5.297206942417547*^-15, 7.798713561211*^-15, 1.161151847055042*^-14, 1.7929754649108812*^-14, 2.956605995526237*^-14, 5.329786553130027*^-14, 1.0660169893329804*^-13, 2.383826960459207*^-13, 5.975557481365708*^-13, 1.6777986653687468*^-12}","{5.975557481365734*^-13, 2.38382696045911*^-13, 1.0660169893330589*^-13, 5.3297865531302594*^-14, 2.956605995526544*^-14, 1.7929754649122768*^-14, 1.161151847053715*^-14, 7.798713561212738*^-15, 5.297206942404811*^-15, 3.609172823319528*^-15, 2.4958629735866304*^-15, 1.7893005931193777*^-15, 1.354299189467771*^-15, 1.0933974442478419*^-15, 9.448968951848064*^-16, 8.739355774657363*^-16, 8.642792036852435*^-16, 9.137516815169077*^-16, 1.0335900262847108*^-15, 1.251694428394562*^-15, 1.6197483170407463*^-15, 2.222536267461193*^-15, 3.183199007516584*^-15, 4.658563122791298*^-15, 6.8526250311961115*^-15, 1.0142477157442924*^-14, 1.5420956146963957*^-14, 2.4803472607248946*^-14, 4.331452975329388*^-14, 8.358706970337628*^-14, 1.800036432315651*^-13, 4.3433966924595643*^-13, 1.1745743068340523*^-12, 3.5510171863405476*^-12, 1.1945146364870976*^-11, 4.439452478733303*^-11, 1.8046882555427433*^-10, 7.909940513326205*^-10, 3.6615969759732414*^-9, 1.739237675148501*^-8, 8.174460253168285*^-8, 3.6653388659837505*^-7, 1.531379028476437*^-6, 5.945617128514383*^-6, 0.000021713850924872984, 0.0000756878379562616, 0.0002542236267710714, 0.0008258405316388009, 0.002593440622444027, 0.007852000585320056, 0.022830852954216614, 0.06345411099364105, 0.16759295726651433, 0.41726962910859833, 0.9676377215208359, 2.053103084357913, 3.896526102488736, 6.483509448544452, 9.411370672335938, 12.112579812754875, 14.234210213781534, 15.731680170926829, 16.722418288587978, 17.34759487077527, 17.71592781240994, 17.89559703842998, 17.920243127927534, 17.794477064027458, 17.494751446776792, 16.965199121877085, 16.11089796235111, 14.798557470754915, 12.891740133560583, 10.361350133418819, 7.450378659196054, 4.688437317415171, 2.5766176847845683, 1.2570696014530853, 0.5571053115669173, 0.22875548441685323, 0.088239931519052, 0.032269463933124354, 0.011260017184518693, 0.003767765296816387, 0.0012140412005525636, 0.0003778937819471227, 0.00011378529788764834, 0.000033074068945106035, 9.21141558001736*^-6, 2.4255605477291076*^-6, 5.953307953294862*^-7, 1.3571459676333242*^-7, 2.9223564124891138*^-8, 6.147768120344884*^-9, 1.311927585943199*^-9, 2.9313663627009254*^-10, 7.019235387944133*^-11, 1.8306743140379636*^-11, 5.259480703876343*^-12, 1.6777986653687329*^-12}","{17.8539596675713, 17.616698109217886, 17.17224503497601, 16.439334753818, 15.296066508222665, 13.599234987065946, 11.266204013734377, 8.433992686201663, 5.556102136887082, 3.1909628831843135, 1.615788223989074, 0.7375614649348082, 0.3100905096553467, 0.12198483400192618, 0.045373435572360635, 0.016072299519184773, 0.005450958383712739, 0.001777905296498568, 0.0005596716799417752, 0.00017039797299670795, 0.00005014173628758223, 0.000014182645025215495, 3.8116205227452575*^-6, 9.588654338677818*^-7, 2.2386039470983608*^-7, 4.897464887102996*^-8, 1.0339018610918594*^-8, 2.18724312999159*^-9, 4.79847447181012*^-10, 1.1204431655952958*^-10, 2.8360257347288855*^-11, 7.881216422813484*^-12, 2.4261775846539824*^-12, 8.325475571937309*^-13, 3.1973506350784176*^-13, 1.3765462814088361*^-13, 6.634790969574323*^-14, 3.559643758447882*^-14, 2.1000651880571547*^-14, 1.334686897416301*^-14, 8.885178308980299*^-15, 6.0243625175273915*^-15, 4.0985912554073386*^-15, 2.81414424660686*^-15, 1.9886998446422916*^-15, 1.4759466308528557*^-15, 1.1654748796550022*^-15, 9.845085327621773*^-16, 8.902920858188831*^-16, 8.610864081829731*^-16, 8.902920858188831*^-16, 9.845085327621806*^-16, 1.165474879655002*^-15, 1.4759466308528496*^-15, 1.9886998446422794*^-15, 2.8141442466068785*^-15, 4.098591255407358*^-15, 6.024362517527435*^-15, 8.88517830898031*^-15, 1.3346868974162945*^-14, 2.1000651880571556*^-14, 3.559643758447907*^-14, 6.634790969574342*^-14, 1.3765462814088437*^-13, 3.1973506350784827*^-13, 8.325475571937408*^-13, 2.4261775846540284*^-12, 7.881216422813601*^-12, 2.8360257347289414*^-11, 1.1204431655953112*^-10, 4.798474471810231*^-10, 2.1872431299915856*^-9, 1.0339018610918655*^-8, 4.897464887102983*^-8, 2.2386039470983735*^-7, 9.588654338677968*^-7, 3.8116205227452795*^-6, 0.000014182645025215692, 0.00005014173628758228, 0.00017039797299670944, 0.0005596716799417758, 0.001777905296498613, 0.005450958383712825, 0.016072299519185117, 0.045373435572360725, 0.12198483400192704, 0.3100905096553467, 0.737561464934813, 1.615788223989074, 3.1909628831843224, 5.556102136887083, 8.433992686201664, 11.266204013734377, 13.599234987065993, 15.296066508222692, 16.43933475381802, 17.17224503497601, 17.616698109217886, 17.8539596675713, 17.928402812942377}","{2.025423117297957, 2.249349498293282, 2.6688222907745374, 3.3605396846575375, 4.4395510605638595, 6.041012937767253, 8.242916950766304, 10.915945035794032, 13.632084629562529, 15.86429058613954, 17.35092686975795, 18.179770774122154, 18.583139745025996, 18.760423762845345, 18.831940100538493, 18.857184186442623, 18.8601374066607, 18.843775397074086, 18.79210048736721, 18.65984994159406, 18.350068363557195, 17.689479184395186, 16.44410548555343, 14.450982401688275, 11.844275403198607, 9.096913914045395, 6.708743362736577, 4.909097829352361, 3.670516836335305, 2.8642312830064998, 2.3644422043499413, 2.0815625283190764, 1.9628650885101773, 1.9861259558217417, 2.155696955179996, 2.503327912302608, 3.0933667305621024, 4.028420864981451, 5.441726205530628, 7.444111327500579, 9.993500183181489, 12.756802037529104, 15.198384068723351, 16.93819417330146, 17.962636570005674, 18.482020535159517, 18.717495742614968, 18.815242023235722, 18.851913816704815, 18.86108778452294, 18.851913816704815, 18.81524202323572, 18.717495742614968, 18.48202053515951, 17.962636570005664, 16.938194173301444, 15.198384068723326, 12.756802037529058, 9.993500183181467, 7.4441113275005435, 5.441726205530611, 4.028420864981449, 3.0933667305620998, 2.503327912302598, 2.155696955179994, 1.9861259558217403, 1.962865088510176, 2.0815625283190817, 2.36444220434994, 2.864231283006505, 3.6705168363353127, 4.90909782935237, 6.70874336273659, 9.096913914045407, 11.844275403198619, 14.450982401688298, 16.44410548555344, 17.68947918439519, 18.350068363557202, 18.659849941594064, 18.792100487367215, 18.843775397074086, 18.8601374066607, 18.857184186442623, 18.831940100538493, 18.760423762845345, 18.583139745025996, 18.179770774122147, 17.35092686975795, 15.864290586139528, 13.632084629562527, 10.915945035794032, 8.242916950766304, 6.041012937767209, 4.439551060563835, 3.360539684657518, 2.6688222907745374, 2.249349498293282, 2.025423117297957, 1.9551640148589782}"
0.089,"{1.7275046191945672*^-6, 3.4946639916135023*^-6, 7.493366984788088*^-6, 0.00001696428293348273, 0.0000403583124200726, 0.00010031326251219124, 0.00025861973140751374, 0.0006851851968992763, 0.0018432588417231863, 0.004958944959966421, 0.01310176483635481, 0.03334701544152097, 0.0804184158894665, 0.18189188728704062, 0.3848433027967006, 0.7631888545819985, 1.4212834132766021, 2.481428970497049, 4.038168965592104, 6.080945112885173, 8.438535122555482, 10.822393658787483, 12.959030098390258, 14.69723591305037, 16.017056439436935, 16.97622706895408, 17.655973579619783, 18.130951243551575, 18.459235657007437, 18.68227016034921, 18.82803484839373, 18.914405617622368, 18.951714709263044, 18.944347869560666, 18.89144322008198, 18.786753051997234, 18.61765499094741, 18.36323674610147, 17.991427550220116, 17.45552394690172, 16.691608053125663, 15.620951213167254, 14.165551150641331, 12.286649712118761, 10.043611408521764, 7.634376077916822, 5.353218402154885, 3.461668319716756, 2.076192875244344, 1.1633277611433324, 0.6117412879762608, 0.30198131859886335, 0.13959977136381355, 0.06037660317980141, 0.02455306233108932, 0.009507742262578792, 0.0035693132112108086, 0.0013242443878111602, 0.000494012138713086, 0.00018794209233057623, 0.00007372496673028685, 0.00003007584201677648, 0.000012845374750400633, 5.774868807868248*^-6, 2.7448918568899808*^-6, 1.384506192893882*^-6, 7.433308460016991*^-7, 4.258676826391156*^-7, 2.6086546050273706*^-7, 1.7107411632010795*^-7, 1.2018069840884726*^-7, 9.040987092683934*^-8, 7.271536501961952*^-8, 6.231717607986494*^-8, 5.658109902681694*^-8, 5.3951342342483314*^-8, 5.337120604849544*^-8, 5.396579587397036*^-8, 5.493992619306053*^-8, 5.5683399428929796*^-8, 5.5949482528544795*^-8, 5.5870664226136624*^-8, 5.574607987754738*^-8, 5.577598673713836*^-8, 5.591702209931572*^-8, 5.591183231029545*^-8, 5.548522031566479*^-8, 5.46167095712632*^-8, 5.368818977660651*^-8, 5.339252458782028*^-8, 5.455389556855431*^-8, 5.8085620985763914*^-8, 6.516476585881589*^-8, 7.762511895684574*^-8, 9.866173830529103*^-8, 1.3416234260026666*^-7, 1.9540998316087275*^-7, 3.048597216078053*^-7, 5.090017952241793*^-7, 9.081019737990373*^-7}","{5.090017952241796*^-7, 3.048597216078026*^-7, 1.954099831608728*^-7, 1.3416234260026623*^-7, 9.866173830529123*^-8, 7.762511895684574*^-8, 6.516476585881594*^-8, 5.808562098576404*^-8, 5.455389556855434*^-8, 5.3392524587820385*^-8, 5.3688189776606546*^-8, 5.461670957126332*^-8, 5.548522031566483*^-8, 5.5911832310295536*^-8, 5.591702209931576*^-8, 5.5775986737138335*^-8, 5.574607987754742*^-8, 5.587066422613664*^-8, 5.5949482528544756*^-8, 5.5683399428929836*^-8, 5.4939926193060524*^-8, 5.396579587397039*^-8, 5.337120604849554*^-8, 5.3951342342483314*^-8, 5.65810990268171*^-8, 6.231717607986526*^-8, 7.271536501961963*^-8, 9.040987092683958*^-8, 1.2018069840884846*^-7, 1.7107411632010882*^-7, 2.608654605027396*^-7, 4.25867682639119*^-7, 7.433308460017033*^-7, 1.3845061928938894*^-6, 2.7448918568900083*^-6, 5.774868807868318*^-6, 0.00001284537475040071, 0.000030075842016776652, 0.00007372496673028721, 0.00018794209233057715, 0.0004940121387130885, 0.0013242443878111849, 0.003569313211210848, 0.009507742262578901, 0.024553062331089594, 0.06037660317980206, 0.13959977136381482, 0.30198131859886657, 0.611741287976264, 1.1633277611433386, 2.0761928752443506, 3.4616683197167752, 5.353218402154913, 7.634376077916855, 10.043611408521791, 12.28664971211879, 14.165551150641349, 15.620951213167281, 16.69160805312567, 17.455523946901728, 17.99142755022012, 18.363236746101474, 18.61765499094741, 18.786753051997234, 18.891443220081985, 18.94434786956067, 18.95171470926304, 18.914405617622368, 18.82803484839373, 18.6822701603492, 18.459235657007437, 18.130951243551575, 17.65597357961978, 16.97622706895408, 16.01705643943693, 14.697235913050358, 12.959030098390244, 10.82239365878747, 8.438535122555457, 6.080945112885149, 4.038168965592086, 2.481428970497034, 1.4212834132765926, 0.7631888545819919, 0.3848433027967, 0.18189188728703976, 0.08041841588946613, 0.03334701544152077, 0.013101764836354786, 0.004958944959966403, 0.001843258841723178, 0.0006851851968992707, 0.000258619731407512, 0.00010031326251219007, 0.000040358312420072115, 0.000016964282933482567, 7.493366984788093*^-6, 3.4946639916134887*^-6, 1.7275046191945585*^-6, 9.081019737990314*^-7}","{18.931964706449964, 18.862778351379927, 18.738381985213998, 18.54365082235658, 18.25431535946011, 17.83381738286448, 17.22987487285922, 16.372926788567636, 15.181802338931483, 13.585991193437389, 11.5725704964441, 9.245450741685767, 6.844737850849382, 4.670119446181832, 2.942721998588102, 1.7240955523075858, 0.9455341347014296, 0.486927313536558, 0.23523594423275399, 0.10634569376956636, 0.04501741823364181, 0.017979250794154893, 0.006875829897082212, 0.002565774933685121, 0.0009519782857386534, 0.00035696437214990815, 0.00013704827170092808, 0.000054421133839932836, 0.00002252792550902948, 9.7821761719102*^-6, 4.4781370901155396*^-6, 2.1702631500046106*^-6, 1.1173407317893112*^-6, 6.128660874405186*^-7, 3.589714721717256*^-7, 2.2491968319075544*^-7, 1.5091954015529891*^-7, 1.0847925062518985*^-7, 8.346695118125144*^-8, 6.859966845690539*^-8, 5.997919234308448*^-8, 5.5417865316462594*^-8, 5.35752482710537*^-8, 5.348000515025572*^-8, 5.428415916535992*^-8, 5.5234311124425394*^-8, 5.582511439071859*^-8, 5.594739123731431*^-8, 5.582019178236523*^-8, 5.573553475323577*^-8, 5.5820191782365215*^-8, 5.5947391237314253*^-8, 5.582511439071849*^-8, 5.5234311124425355*^-8, 5.428415916535985*^-8, 5.3480005150255537*^-8, 5.357524827105362*^-8, 5.5417865316462395*^-8, 5.997919234308447*^-8, 6.859966845690535*^-8, 8.346695118125144*^-8, 1.0847925062518997*^-7, 1.5091954015529929*^-7, 2.24919683190756*^-7, 3.589714721717287*^-7, 6.128660874405229*^-7, 1.1173407317893224*^-6, 2.1702631500046245*^-6, 4.4781370901155895*^-6, 9.78217617191029*^-6, 0.000022527925509029776, 0.00005442113383993281, 0.00013704827170092857, 0.00035696437214990706, 0.000951978285738657, 0.002565774933685147, 0.006875829897082246, 0.017979250794155056, 0.045017418233641915, 0.10634569376956704, 0.23523594423275448, 0.48692731353656465, 0.9455341347014387, 1.7240955523076065, 2.942721998588107, 4.670119446181844, 6.844737850849383, 9.245450741685787, 11.572570496444103, 13.585991193437398, 15.181802338931485, 16.372926788567643, 17.22987487285922, 17.833817382864492, 18.25431535946012, 18.543650822356586, 18.738381985213998, 18.862778351379927, 18.931964706449964, 18.95415986850516}","{0.9629772526667666, 1.0253567647407453, 1.1375135232603364, 1.313081702244937, 1.5739359647509312, 1.9530181182372337, 2.497411816250206, 3.269682618569088, 4.342599367130107, 5.778631228511261, 7.586662326350103, 9.666623856296962, 11.78875219342374, 13.657974684847037, 15.032470391818505, 15.790098053292784, 15.898715332594941, 15.356346240440757, 14.179667174143313, 12.454038392865437, 10.383645720240246, 8.25865119140693, 6.342193706561934, 4.7788505453832135, 3.59030765412036, 2.726021186371757, 2.1133354096103165, 1.6851528436678542, 1.3891884662425718, 1.1881039333209416, 1.0566819172126434, 0.9788088383062561, 0.9451702743122306, 0.9518123603141364, 0.9995121090687228, 1.0939019419194662, 1.246360564535349, 1.4757377632609863, 1.810935055682921, 2.2940221680509505, 2.9825204253065274, 3.9471148122685498, 5.257331940924228, 6.9460631664270185, 8.954902263040369, 11.094856217422544, 13.080200049344777, 14.639280973224748, 15.609184972121573, 15.934926868293106, 15.609184972121572, 14.639280973224732, 13.080200049344752, 11.094856217422516, 8.954902263040342, 6.946063166426994, 5.257331940924211, 3.947114812268527, 2.9825204253065207, 2.294022168050946, 1.8109350556829176, 1.4757377632609854, 1.2463605645353484, 1.093901941919464, 0.9995121090687206, 0.951812360314136, 0.9451702743122299, 0.9788088383062555, 1.0566819172126432, 1.1881039333209449, 1.3891884662425733, 1.6851528436678564, 2.1133354096103183, 2.7260211863717547, 3.5903076541203642, 4.778850545383224, 6.342193706561948, 8.25865119140694, 10.383645720240269, 12.454038392865456, 14.179667174143331, 15.356346240440763, 15.898715332594938, 15.790098053292771, 15.032470391818501, 13.657974684847026, 11.78875219342374, 9.666623856296946, 7.586662326350102, 5.778631228511254, 4.342599367130107, 3.269682618569082, 2.497411816250206, 1.9530181182372246, 1.573935964750927, 1.3130817022449326, 1.1375135232603366, 1.0253567647407453, 0.9629772526667665, 0.9429656703512727}"
0.128,"{0.00025363314506852096, 0.0004149271278641333, 0.0007081689275822374, 0.0012582476359984636, 0.0023218978531819785, 0.004438811211401406, 0.008766814347268061, 0.017834385281622695, 0.03724281281242586, 0.07951620516876723, 0.17269099257251236, 0.378697773362856, 0.8287073102316027, 1.7733374554483297, 3.5869597056460467, 6.537969444309526, 10.273763818212215, 13.78848701224928, 16.326978711745227, 17.866338149842246, 18.726979842986843, 19.201436961888216, 19.469568968094542, 19.627731892822762, 19.725525266494454, 19.78864922075446, 19.83082666375968, 19.859687129486304, 19.87965169761909, 19.893372492719827, 19.902471995059276, 19.90793399975795, 19.91031309214599, 19.909842305532795, 19.906475939108248, 19.899881277392197, 19.889376601808394, 19.873795245088868, 19.85122751661928, 19.81853854959924, 19.77044832386134, 19.69772195349182, 19.58351505607692, 19.395910242886394, 19.072960620434767, 18.49510162705973, 17.44595394729377, 15.603058826794726, 12.703804573371222, 8.99791389767499, 5.431646876996631, 2.8619462717082844, 1.3819975675520715, 0.6391105536930607, 0.29134789604711747, 0.13315129470773815, 0.061617651353022655, 0.02905927309799871, 0.01403177759109389, 0.006963418808832148, 0.00356307789010813, 0.0018853388648171312, 0.001034372473186438, 0.0005898753034053396, 0.00035045185258555104, 0.00021736487022373533, 0.0001410163443326889, 0.00009585423894301917, 0.00006837090496592998, 0.00005124080568962304, 0.000040394024922077795, 0.00003352321546908627, 0.000029306294749333685, 0.000026995595948585326, 0.000026200463977886195, 0.000026776073174821934, 0.00002877242267787964, 0.00003241208707833787, 0.000038051878473477445, 0.00004601962597624914, 0.00005608802314399009, 0.00006638985887490532, 0.00007276473300428566, 0.00007137800782049201, 0.00006314812716417397, 0.00005256553820554823, 0.000043097983772603735, 0.00003592537919082842, 0.000030996141520256674, 0.000027938721984641267, 0.000026432524831517618, 0.000026310365922376798, 0.000027583940287523485, 0.000030472066139720757, 0.00003546801505142879, 0.0000434795850026267, 0.0000560982642904676, 0.00007610681724676468, 0.00010844355109192905, 0.00016206642066092}","{0.00010844355109192903, 0.00007610681724676418, 0.00005609826429046753, 0.00004347958500262659, 0.000035468015051428785, 0.00003047206613972077, 0.000027583940287523462, 0.000026310365922376815, 0.000026432524831517594, 0.000027938721984641257, 0.00003099614152025668, 0.00003592537919082846, 0.000043097983772603715, 0.000052565538205548314, 0.00006314812716417397, 0.00007137800782049214, 0.0000727647330042856, 0.00006638985887490524, 0.000056088023143989935, 0.00004601962597624898, 0.0000380518784734774, 0.00003241208707833777, 0.0000287724226778796, 0.000026776073174821907, 0.00002620046397788622, 0.000026995595948585322, 0.000029306294749333715, 0.0000335232154690863, 0.000040394024922078, 0.00005124080568962319, 0.00006837090496593032, 0.00009585423894301953, 0.00014101634433268928, 0.00021736487022373566, 0.0003504518525855528, 0.0005898753034053437, 0.0010343724731864405, 0.001885338864817138, 0.0035630778901081343, 0.006963418808832164, 0.014031777591093931, 0.029059273097999088, 0.06161765135302311, 0.1331512947077392, 0.2913478960471197, 0.6391105536930656, 1.381997567552081, 2.8619462717083093, 5.431646876996649, 8.997913897675021, 12.703804573371238, 15.603058826794754, 17.445953947293788, 18.495101627059732, 19.07296062043477, 19.395910242886398, 19.58351505607692, 19.697721953491815, 19.77044832386132, 19.818538549599236, 19.85122751661929, 19.87379524508887, 19.889376601808394, 19.899881277392197, 19.90647593910826, 19.909842305532806, 19.910313092145987, 19.907933999757955, 19.90247199505928, 19.89337249271982, 19.87965169761908, 19.859687129486304, 19.830826663759673, 19.78864922075447, 19.72552526649444, 19.62773189282275, 19.46956896809454, 19.201436961888227, 18.72697984298684, 17.866338149842232, 16.32697871174521, 13.78848701224923, 10.27376381821216, 6.537969444309467, 3.5869597056460383, 1.7733374554483214, 0.8287073102315996, 0.3786977733628541, 0.17269099257251194, 0.07951620516876709, 0.03724281281242576, 0.01783438528162258, 0.008766814347268016, 0.004438811211401366, 0.002321897853181957, 0.0012582476359984539, 0.0007081689275822377, 0.00041492712786413204, 0.00025363314506851993, 0.00016206642066091923}","{19.909052095533088, 19.904661976840437, 19.89685998303108, 19.8848225286436, 19.867172182122122, 19.841660105889922, 19.804569927382115, 19.749568942611493, 19.665426143321454, 19.531376227287204, 19.30766995088713, 18.91697004494215, 18.21189772343498, 16.937314378282338, 14.757437965337017, 11.52217219524554, 7.738501093243414, 4.443911411957831, 2.2616053877550244, 1.0720050767911464, 0.4921543905577765, 0.22422119557718484, 0.10281012727217081, 0.04784910811009971, 0.022733629586124345, 0.011073609111276798, 0.005549851380664156, 0.0028707986633217495, 0.0015370341197013448, 0.0008539936808950256, 0.0004935831493236593, 0.0002974147785890269, 0.00018721566342621424, 0.00012333827820169548, 0.00008518122704440075, 0.00006175996655361448, 0.00004706769404257197, 0.000037742494088760044, 0.000031868757803749765, 0.000028349494280532434, 0.000026573686347360027, 0.000026241295387707334, 0.000027276053551045496, 0.000029787500469828456, 0.000034050143025872166, 0.000040440860969216045, 0.000049188049577240266, 0.000059659347540432725, 0.00006919694989104449, 0.00007324084954865519, 0.00006919694989104446, 0.00005965934754043267, 0.00004918804957724012, 0.00004044086096921595, 0.00003405014302587209, 0.00002978750046982839, 0.000027276053551045452, 0.00002624129538770725, 0.000026573686347360003, 0.00002834949428053244, 0.0000318687578037498, 0.00003774249408876006, 0.00004706769404257204, 0.00006175996655361465, 0.00008518122704440142, 0.00012333827820169624, 0.00018721566342621573, 0.0002974147785890286, 0.0004935831493236637, 0.0008539936808950318, 0.0015370341197013598, 0.002870798663321749, 0.00554985138066417, 0.011073609111276795, 0.0227336295861244, 0.04784910811010008, 0.10281012727217127, 0.2242211955771868, 0.49215439055777793, 1.0720050767911544, 2.2616053877550324, 4.443911411957881, 7.738501093243469, 11.522172195245608, 14.757437965337022, 16.93731437828235, 18.21189772343498, 18.916970044942154, 19.307669950887124, 19.531376227287225, 19.665426143321465, 19.749568942611496, 19.804569927382122, 19.841660105889932, 19.86717218212211, 19.884822528643607, 19.896859983031078, 19.904661976840444, 19.909052095533085, 19.91046946767525}","{9.3508544356245*^-11, 9.789832278338773*^-11, 1.0568298577380242*^-10, 1.1755399512421222*^-10, 1.3468378114148001*^-10, 1.5883882984088716*^-10, 1.9266422478072676*^-10, 2.4009853317698215*^-10, 3.0692241487003934*^-10, 4.0167972010132755*^-10, 5.364085296606457*^-10, 7.270890144034384*^-10, 9.904312669701035*^-10, 1.3311184513721106*^-9, 1.709291706376915*^-9, 2.002798509534362*^-9, 2.0522339765933026*^-9, 1.8249355121259189*^-9, 1.4571584637286034*^-9, 1.096017820414589*^-9, 8.061029093610421*^-10, 5.92889661560634*^-10, 4.4142123263810196*^-10, 3.348797715943781*^-10, 2.598401263267903*^-10, 2.0672569264838019*^-10, 1.6887523264552834*^-10, 1.418468591747251*^-10, 1.2259890825721829*^-10, 1.091376046524773*^-10, 1.0009462234413379*^-10, 9.463458014937723*^-11, 9.224304334269608*^-11, 9.272116798503667*^-11, 9.609435130780777*^-11, 1.0267735145920146*^-10, 1.1307469379646524*^-10, 1.2829205188059151*^-10, 1.498660937823268*^-10, 1.801021857038302*^-10, 2.224507388377064*^-10, 2.820204518748262*^-10, 3.66305921608228*^-10, 4.861383407767782*^-10, 6.562291267474863*^-10, 8.937827162624683*^-10, 1.2100009833846442*^-9, 1.5847596378790426*^-9, 1.925037384952047*^-9, 2.069206347286907*^-9, 1.9250373697211457*^-9, 1.5847596686345076*^-9, 1.2099994288164906*^-9, 8.937802752539594*^-10, 6.562248247785062*^-10, 4.861338611095243*^-10, 3.663044306423015*^-10, 2.8202942756103305*^-10, 2.2246591069342803*^-10, 1.800975463980388*^-10, 1.4985518427499004*^-10, 1.2829495377961725*^-10, 1.1307882775711702*^-10, 1.0267849272558477*^-10, 9.608356295218401*^-11, 9.270876843008948*^-11, 9.224417553408353*^-11, 9.462523093747006*^-11, 1.000892260741035*^-10, 1.0913782145712419*^-10, 1.2260803672891161*^-10, 1.4184516394062757*^-10, 1.6887785524061172*^-10, 2.0672129074631719*^-10, 2.5985365624199503*^-10, 3.34884443155313*^-10, 4.41418742287663*^-10, 5.928838721981035*^-10, 8.061022336687697*^-10, 1.096017609904133*^-9, 1.4571582666172425*^-9, 1.824935444727642*^-9, 2.052233993417339*^-9, 2.002798535134413*^-9, 1.7092917809283097*^-9, 1.331117577165865*^-9, 9.90432144448884*^-10, 7.270843119147666*^-10, 5.364116678618017*^-10, 4.0165804755169607*^-10, 3.0691354778114857*^-10, 2.4009425156066007*^-10, 1.9265960935249595*^-10, 1.588371602739246*^-10, 1.34692622821992*^-10, 1.1754897500143082*^-10, 1.0568307544189406*^-10, 9.78961675541016*^-11, 9.350925620843489*^-11, 9.207911498569356*^-11}"
