0.05,"{4.703080391002925*^-12, 1.61802971585101*^-11, 6.072304875286881*^-11, 2.450229324086942*^-10, 1.0416966454377953*^-9, 4.54383186531268*^-9, 1.9723595675548445*^-8, 8.286158531275701*^-8, 3.313729788668772*^-7, 1.258729148066265*^-6, 4.574010683334292*^-6, 0.000016037536149899823, 0.00005455075634018364, 0.0001802738945494061, 0.000578005008973458, 0.001792574140542468, 0.005356692104817275, 0.01535843476022415, 0.04205764459666247, 0.1094344027976155, 0.2688418094214232, 0.6181370720392931, 1.314016436995715, 2.5419735504605905, 4.40305837430774, 6.765242857848935, 9.261245868806638, 11.499819184501382, 13.265699646978785, 14.532906964713828, 15.371076047162015, 15.864821430285673, 16.07636020762728, 16.034698296864846, 15.734023571028217, 15.133873295602694, 14.16249804065738, 12.734170128479025, 10.800067621339647, 8.440947278557886, 5.941723947528909, 3.714598978803148, 2.063749440708318, 1.031843550990138, 0.4721097274769951, 0.20061499036503638, 0.08004585718497506, 0.03022454230048214, 0.010863732382875805, 0.003735308543333837, 0.001234051348393099, 0.0003933654051899969, 0.0001214224538638779, 0.00003638921652382019, 0.000010594171780260386, 2.9881337853645336*^-6, 8.110769776269443*^-7, 2.0999836788341778*^-7, 5.160819624006138*^-8, 1.212030303063194*^-8, 2.7782010592060517*^-9, 6.402784617224069*^-10, 1.5284228775663616*^-10, 3.872954520122568*^-11, 1.0609017987518578*^-11, 3.181949612999136*^-12, 1.053907615034443*^-12, 3.87429814177288*^-13, 1.5834525389597973*^-13, 7.179813430325007*^-14, 3.586424604229437*^-14, 1.9479493334291704*^-14, 1.1290564334561256*^-14, 6.842967729818997*^-15, 4.278254372185415*^-15, 2.760400879860223*^-15, 1.862051560066953*^-15, 1.3338823602484161*^-15, 1.0237952877138131*^-15, 8.414811524341086*^-16, 7.355434913890621*^-16, 6.778857890392499*^-16, 6.541799482738295*^-16, 6.588029437496372*^-16, 6.92837420250648*^-16, 7.644563990242679*^-16, 8.91828665532091*^-16, 1.1094881869092936*^-15, 1.4797305747218942*^-15, 2.1105169350858146*^-15, 3.1813311621723957*^-15, 4.987550756537284*^-15, 8.054712795637875*^-15, 1.3461677013350172*^-14, 2.3678846731879525*^-14, 4.474735936722865*^-14, 9.241412608895583*^-14, 2.1088198402888766*^-13, 5.34508896316072*^-13, 1.505961101016031*^-12}","{5.345088963185894*^-13, 2.1088198402816688*^-13, 9.241412608722139*^-14, 4.474735936967677*^-14, 2.3678846727662792*^-14, 1.3461677012593547*^-14, 8.05471279470351*^-15, 4.987550757544325*^-15, 3.181331165262736*^-15, 2.110516935040124*^-15, 1.4797305746897339*^-15, 1.1094881869933799*^-15, 8.918286655135117*^-16, 7.64456399093107*^-16, 6.928374202355776*^-16, 6.588029436902391*^-16, 6.54179948154478*^-16, 6.778857892310504*^-16, 7.355434914325062*^-16, 8.414811520943052*^-16, 1.0237952879007416*^-15, 1.3338823594653107*^-15, 1.862051560796214*^-15, 2.760400876873305*^-15, 4.27825437553796*^-15, 6.842967730635803*^-15, 1.1290564329397082*^-14, 1.9479493345710926*^-14, 3.5864246042379366*^-14, 7.179813430245167*^-14, 1.5834525389705114*^-13, 3.8742981417581035*^-13, 1.0539076150321638*^-12, 3.1819496129963936*^-12, 1.0609017987521413*^-11, 3.8729545201221734*^-11, 1.5284228775663808*^-10, 6.402784617224059*^-10, 2.7782010592060617*^-9, 1.2120303030632026*^-8, 5.160819624006172*^-8, 2.0999836788342302*^-7, 8.110769776269562*^-7, 2.9881337853645764*^-6, 0.000010594171780260527, 0.000036389216523820697, 0.00012142245386387937, 0.0003933654051900037, 0.001234051348393111, 0.003735308543333872, 0.010863732382875869, 0.03022454230048247, 0.08004585718497599, 0.20061499036503866, 0.4721097274769994, 1.0318435509901476, 2.0637494407083325, 3.714598978803182, 5.941723947528927, 8.440947278557923, 10.800067621339666, 12.734170128479029, 14.162498040657383, 15.133873295602708, 15.734023571028217, 16.03469829686485, 16.076360207627282, 15.864821430285662, 15.371076047162015, 14.532906964713817, 13.26569964697877, 11.499819184501368, 9.261245868806622, 6.765242857848921, 4.40305837430773, 2.5419735504605763, 1.314016436995707, 0.6181370720392894, 0.26884180942142105, 0.10943440279761439, 0.042057644596662044, 0.015358434760223971, 0.005356692104817213, 0.0017925741405424441, 0.0005780050089734574, 0.00018027389454940493, 0.000054550756340183176, 0.000016037536149899687, 4.574010683334275*^-6, 1.2587291480662604*^-6, 3.313729788668744*^-7, 8.286158531275595*^-8, 1.972359567554819*^-8, 4.5438318653126014*^-9, 1.0416966454377765*^-9, 2.4502293240868715*^-10, 6.072304875286412*^-11, 1.6180297158511674*^-11, 4.703080391007592*^-12, 1.5059611010222723*^-12}","{15.964544269621808, 15.570221048917592, 14.855574521853558, 13.74106905337307, 12.145379240848925, 10.051230497979544, 7.6037970372529005, 5.149438743187507, 3.0926371172806255, 1.6559297991821609, 0.8023340749253655, 0.35764177295886246, 0.1486630711486669, 0.058192757203256604, 0.021602292428973723, 0.007646651589868417, 0.002593167067087615, 0.0008461820922323772, 0.00026675533628169924, 0.00008151673591747112, 0.000024196852608192222, 6.974012146846899*^-6, 1.943839805443723*^-6, 5.19876966977904*^-7, 1.3229802569683693*^-7, 3.197704850335643*^-8, 7.427406629645775*^-9, 1.699686174825853*^-9, 3.9510617801795633*^-10, 9.598077354264809*^-11, 2.4917818061003753*^-11, 7.0267578193566174*^-12, 2.1767286051078182*^-12, 7.461638586040339*^-13, 2.841568018480104*^-13, 1.202814710951738*^-13, 5.638729183052555*^-14, 2.901476210119072*^-14, 1.6141306243535876*^-14, 9.516174352741982*^-15, 5.832882379877077*^-15, 3.68227964098411*^-15, 2.4069796288281964*^-15, 1.6539529792158118*^-15, 1.211766642982247*^-15, 9.519867465803027*^-16, 7.994347851494422*^-16, 7.118864095574022*^-16, 6.666380745337221*^-16, 6.526518154821318*^-16, 6.666380745336969*^-16, 7.118864095574527*^-16, 7.994347851494674*^-16, 9.519867465802522*^-16, 1.211766642982247*^-15, 1.6539529792158622*^-15, 2.406979628828247*^-15, 3.682279640984135*^-15, 5.832882379877203*^-15, 9.516174352741906*^-15, 1.6141306243535977*^-14, 2.901476210119077*^-14, 5.63872918305256*^-14, 1.202814710951743*^-13, 2.8415680184801685*^-13, 7.46163858604043*^-13, 2.1767286051078594*^-12, 7.02675781935672*^-12, 2.491781806100425*^-11, 9.598077354264938*^-11, 3.9510617801796553*^-10, 1.6996861748258493*^-9, 7.427406629645817*^-9, 3.197704850335634*^-8, 1.3229802569683767*^-7, 5.198769669779117*^-7, 1.9438398054437337*^-6, 6.974012146846995*^-6, 0.000024196852608192246, 0.00008151673591747186, 0.0002667553362816995, 0.0008461820922323985, 0.0025931670670876566, 0.0076466515898685845, 0.021602292428973772, 0.05819275720325701, 0.14866307114866686, 0.3576417729588649, 0.8023340749253653, 1.6559297991821664, 3.0926371172806255, 5.149438743187506, 7.6037970372529005, 10.051230497979597, 12.14537924084896, 13.7410690533731, 14.85557452185356, 15.570221048917592, 15.964544269621808, 16.09017578833173}","{3.899010867483448, 4.280001423571529, 4.970484670429488, 6.0473070228720935, 7.589044148182092, 9.612386550743947, 11.977068569137895, 14.348441235443712, 16.33569904684064, 17.723828221132802, 18.548559379487866, 18.978204886089866, 19.180080490829187, 19.26737039435234, 19.30233939693657, 19.31464967373561, 19.316088682557726, 19.308113030721746, 19.282876397019933, 19.21795672434107, 19.063994505090257, 18.726526084208388, 18.054180313367915, 16.867743663319185, 15.069585307198867, 12.78726995137297, 10.375660601767828, 8.212776841816572, 6.5066034703751345, 5.282242349312226, 4.472413031552311, 3.9953619267635716, 3.790975595493697, 3.8312288540284265, 4.121737312531413, 4.7015955992391145, 5.640127187254508, 7.020161171545184, 8.888868745035282, 11.168223651237998, 13.582944422588277, 15.73476677400048, 17.329798011132603, 18.326811498255516, 18.86761252559148, 19.12990269206252, 19.24631304232375, 19.294187075036, 19.312081005602494, 19.316551720743092, 19.312081005602494, 19.294187075036, 19.24631304232375, 19.129902692062515, 18.867612525591476, 18.326811498255513, 17.32979801113259, 15.734766774000448, 13.582944422588259, 11.168223651237962, 8.888868745035262, 7.0201611715451815, 5.640127187254505, 4.7015955992391, 4.12173731253141, 3.8312288540284243, 3.790975595493695, 3.9953619267635805, 4.4724130315523105, 5.282242349312237, 6.506603470375146, 8.212776841816584, 10.375660601767843, 12.787269951372984, 15.069585307198876, 16.867743663319196, 18.054180313367926, 18.72652608420839, 19.063994505090257, 19.217956724341075, 19.282876397019937, 19.308113030721746, 19.31608868255773, 19.314649673735605, 19.30233939693657, 19.26737039435234, 19.180080490829187, 18.978204886089863, 18.548559379487862, 17.723828221132795, 16.33569904684064, 14.34844123544371, 11.977068569137895, 9.612386550743896, 7.589044148182058, 6.047307022872065, 4.970484670429487, 4.2800014235715285, 3.8990108674834483, 3.777627140472629}"
0.089,"{1.5914021317670507*^-6, 3.202988167302595*^-6, 6.805813178715834*^-6, 0.000015192570954781092, 0.000035408740522738944, 0.000085485697686066, 0.00021167119813554288, 0.0005309924230394512, 0.0013302258907071558, 0.0032771030331611647, 0.007827630626504788, 0.017942884912443884, 0.039286391829681584, 0.08219290424882665, 0.1648109552402552, 0.31768492784473484, 0.5892571835797011, 1.0497524659037412, 1.7873381298141486, 2.8873504349726926, 4.390065132725569, 6.243215452587891, 8.289742383331976, 10.31806562869691, 12.144610562463182, 13.667331542637447, 14.865823843648053, 15.770689923868003, 16.431927458979352, 16.89911738082529, 17.212697241513062, 17.401683212934877, 17.484064523799425, 17.467762009796996, 17.351205314126606, 17.123211291337952, 16.76222157036723, 16.23538276848345, 15.498732471417371, 14.501123500372769, 13.196171164129975, 11.56636353619083, 9.656711758413483, 7.5989324401722795, 5.594391886041048, 3.845349746190195, 2.4764219649019545, 1.504982113534012, 0.8700549097953424, 0.4816677986375514, 0.25635793161347437, 0.13128828100720294, 0.06457945746459323, 0.030411018967856165, 0.013676300993282188, 0.005880259696884312, 0.002433214810325237, 0.0009805223632779643, 0.0003905596584144108, 0.0001561323223579364, 0.00006351044310561548, 0.000026590781025064526, 0.000011565206135010732, 5.263511927973972*^-6, 2.521098129948521*^-6, 1.27659314774433*^-6, 6.85766152224608*^-7, 3.918079507194922*^-7, 2.3848469735485566*^-7, 1.547457320713106*^-7, 1.0698170580396381*^-7, 7.864044315645101*^-8, 6.122425378726385*^-8, 5.017071832328889*^-8, 4.290147916060275*^-8, 3.787606693522964*^-8, 3.414094616736537*^-8, 3.113175342272527*^-8, 2.858195776439674*^-8, 2.643955579983777*^-8, 2.4763858165059253*^-8, 2.363572291100113*^-8, 2.3112053326471683*^-8, 2.321730751695113*^-8, 2.3946727833338286*^-8, 2.5265315292366858*^-8, 2.7105907059228228*^-8, 2.9387377596475716*^-8, 3.207593205711137*^-8, 3.5284280374405527*^-8, 3.9369947780307*^-8, 4.501414329730799*^-8, 5.333508001610755*^-8, 6.615114778338817*^-8, 8.656179315054508*^-8, 1.2015072594515037*^-7, 1.7748014229490303*^-7, 2.794151550406276*^-7, 4.688997835409017*^-7, 8.379285049487414*^-7}","{4.6889978354090193*^-7, 2.794151550406253*^-7, 1.774801422949031*^-7, 1.2015072594514992*^-7, 8.656179315054523*^-8, 6.615114778338813*^-8, 5.333508001610757*^-8, 4.5014143297308066*^-8, 3.936994778030702*^-8, 3.5284280374405566*^-8, 3.207593205711138*^-8, 2.9387377596475752*^-8, 2.7105907059228238*^-8, 2.5265315292366884*^-8, 2.3946727833338302*^-8, 2.3217307516951114*^-8, 2.311205332647169*^-8, 2.3635722911001138*^-8, 2.4763858165059253*^-8, 2.6439555799837808*^-8, 2.8581957764396777*^-8, 3.113175342272531*^-8, 3.414094616736546*^-8, 3.787606693522967*^-8, 4.2901479160602885*^-8, 5.01707183232891*^-8, 6.122425378726393*^-8, 7.864044315645125*^-8, 1.0698170580396486*^-7, 1.5474573207131142*^-7, 2.38484697354858*^-7, 3.9180795071949534*^-7, 6.857661522246119*^-7, 1.2765931477443372*^-6, 2.5210981299485454*^-6, 5.263511927974035*^-6, 0.0000115652061350108, 0.00002659078102506468, 0.00006351044310561579, 0.00015613232235793713, 0.00039055965841441247, 0.0009805223632779812, 0.002433214810325261, 0.005880259696884372, 0.01367630099328232, 0.030411018967856463, 0.06457945746459376, 0.13128828100720424, 0.25635793161347564, 0.4816677986375538, 0.870054909795345, 1.5049821135340211, 2.4764219649019696, 3.8453497461902155, 5.594391886041073, 7.598932440172307, 9.656711758413504, 11.566363536190865, 13.196171164129986, 14.501123500372776, 15.49873247141738, 16.235382768483454, 16.76222157036723, 17.12321129133796, 17.351205314126613, 17.467762009796996, 17.484064523799425, 17.401683212934877, 17.212697241513066, 16.89911738082528, 16.43192745897935, 15.770689923867996, 14.865823843648048, 13.66733154263745, 12.144610562463175, 10.318065628696893, 8.28974238333196, 6.2432154525878785, 4.39006513272555, 2.8873504349726793, 1.7873381298141398, 1.0497524659037345, 0.5892571835796975, 0.3176849278447321, 0.164810955240255, 0.08219290424882629, 0.03928639182968141, 0.017942884912443786, 0.007827630626504772, 0.003277103033161155, 0.00133022589070715, 0.0005309924230394469, 0.0002116711981355414, 0.00008548569768606507, 0.00003540874052273853, 0.000015192570954780955, 6.805813178715839*^-6, 3.202988167302582*^-6, 1.591402131767043*^-6, 8.379285049487359*^-7}","{17.440398513217666, 17.288430592098745, 17.01904195023008, 16.606993174057994, 16.01559325017017, 15.197754346735465, 14.102049515768124, 12.688394476489137, 10.956261856292137, 8.978259147448963, 6.914015659477706, 4.974659843626786, 3.343824299517741, 2.1103232595792383, 1.2602345423950991, 0.7176718682982499, 0.39201384888335616, 0.2059914485476885, 0.10411802384014103, 0.05049499369964609, 0.02341987030718033, 0.010371858566878004, 0.004398389237903229, 0.001801279799198253, 0.0007218183683083693, 0.00028738720348554954, 0.00011539071782109456, 0.00004733666841668583, 0.00002005376845738128, 8.848504060286838*^-6, 4.093938563372135*^-6, 1.9966914418978783*^-6, 1.0308121322832517*^-6, 5.650972539779653*^-7, 3.297041757587815*^-7, 2.0500334722026773*^-7, 1.3587891562139208*^-7, 9.590913524062819*^-8, 7.190268493966848*^-8, 5.698896622030297*^-8, 4.74187799106971*^-8, 4.103355602820878*^-8, 3.652245681025495*^-8, 3.307581445651344*^-8, 3.0236818942097774*^-8, 2.78209040501075*^-8, 2.582493915674941*^-8, 2.4323480868758786*^-8, 2.339215808299253*^-8, 2.3076911975967482*^-8, 2.3392158082992532*^-8, 2.4323480868758776*^-8, 2.5824939156749388*^-8, 2.782090405010751*^-8, 3.023681894209778*^-8, 3.307581445651337*^-8, 3.6522456810254936*^-8, 4.103355602820867*^-8, 4.741877991069712*^-8, 5.698896622030296*^-8, 7.190268493966848*^-8, 9.590913524062831*^-8, 1.3587891562139237*^-7, 2.0500334722026826*^-7, 3.2970417575878434*^-7, 5.650972539779691*^-7, 1.0308121322832623*^-6, 1.9966914418978914*^-6, 4.09393856337218*^-6, 8.84850406028692*^-6, 0.000020053768457381546, 0.000047336668416685786, 0.00011539071782109497, 0.0002873872034855488, 0.0007218183683083718, 0.00180127979919827, 0.004398389237903248, 0.010371858566878089, 0.023419870307180363, 0.050494993699646384, 0.1041180238401412, 0.20599144854769125, 0.39201384888336016, 0.7176718682982587, 1.2602345423951016, 2.110323259579245, 3.3438242995177414, 4.9746598436267995, 6.914015659477706, 8.978259147448972, 10.956261856292137, 12.688394476489146, 14.102049515768126, 15.197754346735485, 16.01559325017018, 16.606993174058005, 17.01904195023008, 17.288430592098745, 17.440398513217666, 17.489479484916284}","{2.437012510579015, 2.58170087683788, 2.8381843530948703, 3.2304909434115476, 3.793547730015979, 4.572170209088403, 5.615278309886156, 6.960925136960354, 8.609339765259984, 10.490756343023545, 12.451804414953179, 14.288647845359659, 15.821056469652682, 16.954629845650473, 17.685344034315325, 18.0563693723901, 18.107864806255694, 17.84653725571144, 17.241271186815144, 16.244996640158785, 14.840029881751555, 13.088055605831688, 11.145230384876836, 9.21652236350094, 7.478483918916773, 6.029104244911012, 4.888175093836224, 4.026710550221939, 3.397167618949279, 2.952363450918764, 2.653806320145441, 2.4738733061951312, 2.3954381238546207, 2.410959742302803, 2.5219332264282985, 2.7390054373085535, 3.08270034059865, 3.5842929796107272, 4.285627749468003, 5.235370054306198, 6.4776011070288115, 8.028790643609089, 9.845600339106488, 11.801544463666408, 13.702658878205346, 15.352000889105211, 16.62283459386675, 17.48423533273565, 17.969674274865426, 18.124941259535515, 17.969674274865426, 17.484235332735643, 16.62283459386673, 15.352000889105192, 13.702658878205323, 11.801544463666383, 9.845600339106468, 8.028790643609053, 6.477601107028802, 5.235370054306189, 4.285627749467996, 3.584292979610726, 3.0827003405986484, 2.739005437308548, 2.521933226428294, 2.4109597423028015, 2.3954381238546194, 2.4738733061951304, 2.6538063201454394, 2.9523634509187717, 3.3971676189492825, 4.026710550221943, 4.888175093836227, 6.02910424491101, 7.478483918916779, 9.216522363500955, 11.14523038487685, 13.088055605831698, 14.84002988175157, 16.244996640158803, 17.241271186815155, 17.846537255711443, 18.107864806255694, 18.056369372390094, 17.68534403431532, 16.954629845650466, 15.821056469652683, 14.288647845359646, 12.451804414953177, 10.490756343023536, 8.609339765259984, 6.960925136960346, 5.615278309886155, 4.572170209088385, 3.7935477300159692, 3.2304909434115374, 2.8381843530948707, 2.5817008768378797, 2.4370125105790144, 2.3902825402850545}"
0.128,"{0.0002442226913555259, 0.00039883615284839287, 0.000678616979835625, 0.0012001152083258308, 0.002199812883193105, 0.00416613143006038, 0.008122017543511797, 0.016228895234544842, 0.03306170655443991, 0.06822486546914641, 0.14143124089651535, 0.29139906373539787, 0.5885383077470993, 1.1452528261196435, 2.1047607714728467, 3.582208922614921, 5.566966449016914, 7.870805866191618, 10.202151794476846, 12.308245767126287, 14.057830099675504, 15.431609561804082, 16.473336138826564, 17.247781195581236, 17.81775448650732, 18.23536260770096, 18.540628026844537, 18.763005781390557, 18.923607065803804, 19.037251718250282, 19.114088378325317, 19.160767545349305, 19.18122928332039, 19.17717400106485, 19.148266056018176, 19.092093556719515, 19.003879664029167, 18.87591287632889, 18.696638938344908, 18.44934391453643, 18.110380999483517, 17.64701175663318, 17.015273764441172, 16.15909433623858, 15.01349236339646, 13.51723428477995, 11.642042086384846, 9.43974216022634, 7.084871577999855, 4.8572297574566665, 3.029212261437752, 1.7314576059248936, 0.9222352582914202, 0.46709703262754787, 0.22933772577019623, 0.11093082537664184, 0.05353692651658116, 0.026033941143569248, 0.01285356983877907, 0.006482340163659218, 0.0033558418876001093, 0.0017906741875806907, 0.000988321072186425, 0.0005659307370947525, 0.0003371036306807398, 0.0002093659946689114, 0.0001358525514301205, 0.00009225672491407153, 0.00006566257298836504, 0.000049035633174611206, 0.000038451410872698645, 0.00003167201384169757, 0.000027399619743792123, 0.000024876608577039427, 0.00002366646405016771, 0.0000235293539731245, 0.000024344544611000214, 0.00002604860635526825, 0.00002856450143260033, 0.0000317032433773538, 0.000035047422800591634, 0.00003789695636829154, 0.00003942847377786212, 0.000039108616011575583, 0.00003705413825470414, 0.000033947758223574806, 0.00003060768756792428, 0.000027643737557728877, 0.00002538535851179243, 0.000023971409912418067, 0.00002346504770929319, 0.000023941849713005124, 0.00002555514900393549, 0.00002860014234383308, 0.000033603113222423004, 0.000041470780250595885, 0.00005375727909550805, 0.00007315537634880318, 0.00010442001143290468, 0.00015614155110838185}","{0.00010442001143290492, 0.0000731553763488029, 0.00005375727909550811, 0.00004147078025059589, 0.00003360311322242308, 0.000028600142343833176, 0.00002555514900393559, 0.000023941849713005165, 0.000023465047709293198, 0.000023971409912418246, 0.00002538535851179243, 0.00002764373755772896, 0.00003060768756792435, 0.00003394775822357493, 0.00003705413825470424, 0.000039108616011575705, 0.00003942847377786222, 0.00003789695636829165, 0.000035047422800591695, 0.000031703243377353845, 0.000028564501432600418, 0.000026048606355268366, 0.000024344544611000282, 0.000023529353973124647, 0.000023666464050167796, 0.00002487660857703954, 0.000027399619743792363, 0.000031672013841697785, 0.00003845141087269901, 0.000049035633174611585, 0.00006566257298836568, 0.00009225672491407237, 0.00013585255143012145, 0.00020936599466891292, 0.00033710363068074325, 0.0005659307370947591, 0.0009883210721864325, 0.0017906741875807063, 0.0033558418876001314, 0.006482340163659241, 0.012853569838779175, 0.026033941143569616, 0.053536926516582616, 0.11093082537664277, 0.22933772577019879, 0.46709703262755287, 0.9222352582914293, 1.7314576059249132, 3.0292122614377712, 4.857229757456693, 7.084871577999879, 9.439742160226379, 11.642042086384881, 13.517234284779976, 15.01349236339649, 16.159094336238653, 17.01527376444091, 17.64701175663324, 18.110380999483493, 18.44934391453649, 18.696638938344904, 18.87591287632889, 19.00387966402917, 19.09209355671951, 19.148266056018173, 19.17717400106485, 19.18122928332039, 19.160767545349305, 19.11408837832531, 19.037251718250282, 18.923607065803797, 18.763005781390547, 18.540628026844473, 18.235362607700978, 17.81775448650734, 17.247781195581183, 16.47333613882657, 15.431609561804052, 14.057830099675503, 12.308245767126277, 10.202151794476832, 7.870805866191594, 5.566966449016894, 3.5822089226149014, 2.1047607714728467, 1.1452528261196413, 0.5885383077470985, 0.29139906373539715, 0.1414312408965157, 0.06822486546914609, 0.033061706554439935, 0.016228895234544797, 0.00812201754351176, 0.004166131430060353, 0.0021998128831930905, 0.0012001152083258241, 0.0006786169798356271, 0.0003988361528483925, 0.00024422269135552556, 0.00015614155110838147}","{19.17037413993767, 19.132754340963157, 19.06656237572431, 18.96612181055629, 18.822559855614525, 18.6227707954423, 18.347949212222805, 17.971669908735883, 17.457664965112524, 16.7579113307177, 15.812681827678206, 14.556165226479745, 12.93387826437189, 10.938418460390716, 8.659388191317731, 6.313095892924242, 4.193202872414994, 2.5366934008086015, 1.413197253032944, 0.7385118225392588, 0.36944680153891124, 0.1801997398735355, 0.08698835541020421, 0.0420471887234662, 0.020534927465418323, 0.010204399263101674, 0.005188776635532243, 0.0027122689077378214, 0.0014631156607389222, 0.0008172416555022899, 0.00047403116260358064, 0.00028625247789817277, 0.00018036012538293536, 0.00011879951562840424, 0.00008193679300451722, 0.00005925296955794052, 0.000044972188499518406, 0.00003584740717058151, 0.00003001520473173095, 0.00002639092526882505, 0.000024342370817381177, 0.000023509340284264187, 0.00002369898953629971, 0.00002481652183986029, 0.00002680294750666647, 0.000029556398414979142, 0.00003282419207754671, 0.00003609349067365232, 0.00003859091981068543, 0.000039536679050840896, 0.00003859091981068542, 0.000036093490673652264, 0.0000328241920775466, 0.000029556398414979047, 0.000026802947506666387, 0.000024816521839860275, 0.000023698989536299257, 0.000023509340284264157, 0.00002434237081738109, 0.00002639092526882508, 0.000030015204731730893, 0.000035847407170581435, 0.000044972188499518365, 0.00005925296955794056, 0.00008193679300451763, 0.00011879951562840462, 0.00018036012538293642, 0.0002862524778981737, 0.00047403116260358346, 0.0008172416555022938, 0.001463115660738934, 0.0027122689077378123, 0.005188776635532229, 0.010204399263101653, 0.020534927465418365, 0.04204718872346633, 0.0869883554102045, 0.18019973987353616, 0.3694468015389114, 0.7385118225392624, 1.413197253032946, 2.536693400808626, 4.193202872415019, 6.313095892924283, 8.659388191317735, 10.93841846039073, 12.933878264371891, 14.556165226479752, 15.812681827678235, 16.75791133071763, 17.45766496511256, 17.9716699087359, 18.347949212222776, 18.622770795442307, 18.82255985561452, 18.96612181055629, 19.06656237572431, 19.132754340963153, 19.170374139937675, 19.182576954516954}","{0.7256230237804189, 0.7584326644747269, 0.8161232331548728, 0.9035638251964704, 1.0283136229598948, 1.20141420165266, 1.4384261339421802, 1.7605808416018431, 2.195610147135791, 2.7771307446800777, 3.540155484093345, 4.508390972763208, 5.667901355224408, 6.9268100278978135, 8.081398028634721, 8.841640578855214, 8.959884745833978, 8.393468122581265, 7.336594107479613, 6.08410513721405, 4.876144398947711, 3.8396729529483125, 3.0097174070579444, 2.371397414692992, 1.8914902835962275, 1.5351186499990823, 1.272395894046987, 1.0799771172415435, 0.9405370215428268, 0.8416530853451961, 0.7747062647724783, 0.7340027238950838, 0.7161530783543513, 0.7196910182133041, 0.7449061442639292, 0.7938770741677398, 0.870707712380304, 0.9819854139264381, 1.1374868608814213, 1.3511390991929555, 1.6421608056324166, 2.0360797604449177, 2.5647892027558483, 3.2637308209722753, 4.162531532595693, 5.263723832490789, 6.506277546604299, 7.725226736907291, 8.650207945846079, 8.999881032736504, 8.650207945846073, 7.725226736907273, 6.506277546604276, 5.263723832490769, 4.16253153259567, 3.2637308209722073, 2.56478920275611, 2.036079760444861, 1.642160805632444, 1.351139099192892, 1.137486860881422, 0.9819854139264369, 0.8707077123803025, 0.7938770741677391, 0.7449061442639304, 0.7196910182133037, 0.7161530783543483, 0.7340027238950839, 0.7747062647724802, 0.8416530853451931, 0.9405370215428284, 1.0799771172415578, 1.2723958940470532, 1.5351186499990634, 1.891490283596208, 2.371397414693041, 3.0097174070579364, 3.8396729529483418, 4.876144398947714, 6.084105137214058, 7.336594107479619, 8.393468122581265, 8.959884745833973, 8.841640578855197, 8.081398028634718, 6.926810027897805, 5.667901355224409, 4.508390972763203, 3.540155484093315, 2.77713074468015, 2.1956101471357563, 1.760580841601822, 1.4384261339422084, 1.2014142016526534, 1.0283136229598961, 0.903563825196469, 0.8161232331548736, 0.7584326644747282, 0.7256230237804185, 0.7149772955902007}"
