0.05,"{3.5131682234199334*^-12, 1.1764403320578256*^-11, 4.2253381081023404*^-11, 1.599167684056029*^-10, 6.245256392350278*^-10, 2.461308161843419*^-9, 9.601324916459333*^-9, 3.6615887903368965*^-8, 1.3592442597519356*^-7, 4.916702322382727*^-7, 1.7373812563152642*^-6, 6.005391835598045*^-6, 0.000020291971312192813, 0.00006686776332638647, 0.00021415094346038824, 0.0006638824616928819, 0.001983765715923611, 0.005689231162736885, 0.015592260721240196, 0.04065734941202033, 0.10038623852260295, 0.2334029007195596, 0.5075015122697399, 1.0230285643501433, 1.8925890561158405, 3.182779806779143, 4.840458906293335, 6.674628936403233, 8.434811272940092, 9.92034371403189, 11.029158482108421, 11.737072973470104, 12.054010358707428, 11.990916132117706, 11.545292047290294, 10.704019051610112, 9.463986470932522, 7.87062052976215, 6.059192377554031, 4.256519765201896, 2.7061779883221524, 1.557467544432628, 0.8171890403442539, 0.39486048902285087, 0.17743228639052727, 0.07474823948636053, 0.02971128968542572, 0.01120117554483105, 0.004023736156311393, 0.0013832912245645597, 0.00045707100049846756, 0.00014578070077445583, 0.00004506938683508072, 0.000013558457764692098, 3.981591603808018*^-6, 1.1434834078171793*^-6, 3.211645892868453*^-7, 8.80487202907667*^-8, 2.3505136962650633*^-8, 6.1119217707750095*^-9, 1.5586738036795131*^-9, 3.9574932791685447*^-10, 1.021475494744895*^-10, 2.740476222115918*^-11, 7.796452610450431*^-12, 2.391271874554917*^-12, 8.019928763880427*^-13, 2.984062578192354*^-13, 1.254026050984769*^-13, 6.080653303648143*^-14, 3.461419272987399*^-14, 2.3133333694633503*^-14, 1.7745812432972735*^-14, 1.5079883115926095*^-14, 1.3711794987777698*^-14, 1.2992086197259803*^-14, 1.2605235511250004*^-14, 1.2392348888943218*^-14, 1.2272244487384132*^-14, 1.2203155745452399*^-14, 1.216345715621286*^-14, 1.2141967069414678*^-14, 1.2133151894432414*^-14, 1.2134870127177353*^-14, 1.2147532791211897*^-14, 1.2174262786085987*^-14, 1.2222132235774203*^-14, 1.2305093869456087*^-14, 1.2450063403400705*^-14, 1.2709127003611074*^-14, 1.3183743282855798*^-14, 1.4073155439080728*^-14, 1.577656592747976*^-14, 1.9130851463306098*^-14, 2.6017265861632282*^-14, 4.1007997947557664*^-14, 7.607955834678825*^-14, 1.649579023528294*^-13, 4.0971336967154444*^-13, 1.1419367910115219*^-12}","{4.097133695974705*^-13, 1.6495790233088173*^-13, 7.607955834337873*^-14, 4.100799793756537*^-14, 2.601726585484483*^-14, 1.9130851435186694*^-14, 1.5776565903468344*^-14, 1.407315545671403*^-14, 1.3183743283748262*^-14, 1.2709126998696008*^-14, 1.2450063405559394*^-14, 1.2305093871128393*^-14, 1.2222132236380512*^-14, 1.2174262786296137*^-14, 1.2147532791043237*^-14, 1.2134870126919948*^-14, 1.2133151894793362*^-14, 1.2141967069438382*^-14, 1.2163457155977208*^-14, 1.2203155745235597*^-14, 1.227224448759769*^-14, 1.239234889065347*^-14, 1.2605235514779753*^-14, 1.2992086185438609*^-14, 1.3711794980825017*^-14, 1.507988314863176*^-14, 1.7745812424744153*^-14, 2.3133333667643293*^-14, 3.4614192719070425*^-14, 6.0806533024826*^-14, 1.25402605097468*^-13, 2.9840625793287275*^-13, 8.019928763688459*^-13, 2.3912718744679403*^-12, 7.796452610390166*^-12, 2.7404762221100518*^-11, 1.0214754947451382*^-10, 3.957493279169447*^-10, 1.5586738036795789*^-9, 6.11192177077505*^-9, 2.3505136962650676*^-8, 8.804872029076857*^-8, 3.211645892868488*^-7, 1.1434834078171922*^-6, 3.981591603808058*^-6, 0.000013558457764692261, 0.000045069386835081144, 0.00014578070077445794, 0.0004570710004984707, 0.001383291224564569, 0.0040237361563114065, 0.011201175544831151, 0.029711289685425968, 0.0747482394863612, 0.17743228639052852, 0.3948604890228537, 0.8171890403442578, 1.557467544432639, 2.706177988322159, 4.256519765201913, 6.059192377554042, 7.8706205297621326, 9.463986470932518, 10.704019051610116, 11.545292047290285, 11.990916132117695, 12.054010358707421, 11.737072973470077, 11.029158482108407, 9.920343714031866, 8.434811272940061, 6.67462893640321, 4.840458906293311, 3.1827798067791284, 1.8925890561158303, 1.0230285643501351, 0.5075015122697353, 0.2334029007195577, 0.10038623852260177, 0.04065734941201978, 0.015592260721239998, 0.005689231162736804, 0.001983765715923583, 0.0006638824616928712, 0.00021415094346038732, 0.00006686776332638586, 0.0000202919713121926, 6.005391835597981*^-6, 1.7373812563152528*^-6, 4.916702322382692*^-7, 1.3592442597519202*^-7, 3.661588790336843*^-8, 9.601324916459212*^-9, 2.4613081618433374*^-9, 6.245256392350759*^-10, 1.599167684058495*^-10, 4.225338108108313*^-11, 1.1764403320340364*^-11, 3.513168223408127*^-12, 1.1419367910615948*^-12}","{11.885424651087085, 11.30948924756378, 10.334182542514405, 8.96758976021872, 7.28134931772808, 5.444536109290092, 3.7014770028224597, 2.2754960571229286, 1.2685551176096794, 0.6468201443533141, 0.30475665013625014, 0.13392200392062686, 0.05530018235406706, 0.021585041611342542, 0.00800365261979018, 0.0028319486297979013, 0.0009603381756359701, 0.0003134515726250343, 0.00009889566551983402, 0.000030285306372565415, 9.035168398271817*^-6, 2.633323166828137*^-6, 7.507529043904678*^-7, 2.0922681011820397*^-7, 5.686634756365342*^-8, 1.5043951360625627*^-8, 3.8820010587393625*^-9, 9.865294709461317*^-10, 2.512345979769506*^-10, 6.552947041573096*^-11, 1.7890987049881463*^-11, 5.210297490623134*^-12, 1.6438809449707599*^-12, 5.697656536470751*^-13, 2.2028894200557866*^-13, 9.6862487593863*^-14, 4.948098425619247*^-14, 2.9748975172373934*^-14, 2.0888885510326803*^-14, 1.664901349922047*^-14, 1.4521691509308122*^-14, 1.341996622838032*^-14, 1.2836214128191166*^-14, 1.2520072173511055*^-14, 1.234463774708616*^-14, 1.2244907256390334*^-14, 1.218736373674299*^-14, 1.215463072087195*^-14, 1.213778315371134*^-14, 1.2132584021334301*^-14, 1.2137783153711295*^-14, 1.2154630720872081*^-14, 1.2187363736743028*^-14, 1.2244907256390267*^-14, 1.234463774708616*^-14, 1.252007217351104*^-14, 1.2836214128191144*^-14, 1.341996622838049*^-14, 1.4521691509307958*^-14, 1.664901349922062*^-14, 2.0888885510326854*^-14, 2.974897517237409*^-14, 4.9480984256192784*^-14, 9.686248759386359*^-14, 2.2028894200558316*^-13, 5.697656536470831*^-13, 1.643880944970793*^-12, 5.210297490623215*^-12, 1.7890987049881838*^-11, 6.55294704157319*^-11, 2.5123459797695645*^-10, 9.865294709461302*^-10, 3.882001058739382*^-9, 1.5043951360625587*^-8, 5.686634756365371*^-8, 2.0922681011820715*^-7, 7.507529043904717*^-7, 2.633323166828176*^-6, 9.035168398271817*^-6, 0.000030285306372565662, 0.00009889566551983416, 0.0003134515726250422, 0.0009603381756359858, 0.0028319486297979633, 0.008003652619790193, 0.021585041611342684, 0.055300182354067036, 0.13392200392062784, 0.3047566501362501, 0.6468201443533164, 1.2685551176096783, 2.275496057122929, 3.7014770028224606, 5.444536109290136, 7.281349317728111, 8.96758976021876, 10.334182542514407, 11.309489247563782, 11.88542465108709, 12.075007231588812}","{7.9552716712134615, 8.519900429101162, 9.476060113075038, 10.815824226255682, 12.468960742036924, 14.269714008786497, 15.978553729653884, 17.37654008363887, 18.363712867952977, 18.9732417190698, 19.308588671724916, 19.47606534300973, 19.553129671004957, 19.58613726159937, 19.599307631802986, 19.603936903480413, 19.604477799285213, 19.60147926583346, 19.59198099430813, 19.567475241708312, 19.50893977084841, 19.378540740626185, 19.10982502236845, 18.60441922245235, 17.751929913144576, 16.487067963475955, 14.8619320907331, 13.063770113014696, 11.338143315539073, 9.8817745425971, 8.79472779850275, 8.100710939143976, 7.789995603603355, 7.85185117728663, 8.28872686154275, 9.113484158429122, 10.32917267393442, 11.891257981709494, 13.667124547102857, 15.434407456278993, 16.954313224564817, 18.080472357527142, 18.80621763743333, 19.220254315147173, 19.433411229543747, 19.534070015460948, 19.578191916794726, 19.596239910003806, 19.602971264263033, 19.60465183566312, 19.602971264263033, 19.59623991000381, 19.578191916794715, 19.534070015460948, 19.433411229543744, 19.220254315147173, 18.806217637433324, 18.080472357527135, 16.954313224564814, 15.434407456278976, 13.667124547102846, 11.891257981709504, 10.329172673934428, 9.113484158429118, 8.288726861542756, 7.851851177286639, 7.789995603603357, 8.100710939144005, 8.79472779850277, 9.881774542597126, 11.338143315539096, 13.063770113014717, 14.861932090733124, 16.48706796347597, 17.75192991314459, 18.60441922245236, 19.109825022368458, 19.378540740626192, 19.508939770848404, 19.567475241708312, 19.591980994308134, 19.60147926583346, 19.60447779928521, 19.603936903480413, 19.59930763180299, 19.58613726159937, 19.553129671004953, 19.47606534300973, 19.308588671724916, 18.97324171906979, 18.363712867952973, 17.37654008363886, 15.978553729653878, 14.269714008786456, 12.46896074203689, 10.815824226255645, 9.47606011307504, 8.519900429101162, 7.955271671213458, 7.769410937020836}"
0.089,"{1.248577607138714*^-6, 2.481255978676184*^-6, 5.156813391823089*^-6, 0.000011138483070919115, 0.00002480629518511733, 0.000056421179291061104, 0.00012964811672178263, 0.00029759647023725984, 0.000675244098863, 0.0015019030565952994, 0.0032575583168965336, 0.006875021649811788, 0.014119004367835029, 0.028242699384339567, 0.05507350952712621, 0.10469566471827824, 0.1938239202673332, 0.34867106098694156, 0.6074153112545516, 1.0201632127743545, 1.6429953499301493, 2.5229208247956505, 3.6750117102008195, 5.061839541548278, 6.591083033332136, 8.138785144270587, 9.586287486130923, 10.848809347910478, 11.883510181964494, 12.680976357683457, 13.250752961240085, 13.608619704289373, 13.768194384048568, 13.736439970464394, 13.511927963799419, 13.085169359192085, 12.441157686552387, 11.5650364214604, 10.45198318831159, 9.121029785927831, 7.628660405067918, 6.0729093028787196, 4.57820508198498, 3.261833979344859, 2.1991882269816365, 1.4087226562716797, 0.8620079271880859, 0.5067442375507525, 0.28765969290193366, 0.15833442368257128, 0.08475768948680866, 0.04420622628007099, 0.0224792079286008, 0.011140908954451153, 0.005376234047552166, 0.002524095461787589, 0.0011535765681818643, 0.000514822429971138, 0.0002257811728042421, 0.00009820532614153091, 0.0000428299594722467, 0.00001894155225134552, 8.58385940067635*^-6, 4.022256329708798*^-6, 1.963258212019035*^-6, 1.0038976447418935*^-6, 5.400209815531051*^-7, 3.0640515248246043*^-7, 1.8359132012849528*^-7, 1.161200863624774*^-7, 7.736878057976309*^-8, 5.409751753666666*^-8, 3.94807111934994*^-8, 2.9876256063942614*^-8, 2.3283349422726423*^-8, 1.8581251577128106*^-8, 1.5135377086601946*^-8, 1.2580528349803541*^-8, 1.0696885413136483*^-8, 9.341665580773822*^-9, 8.415837136627534*^-9, 7.850510333112577*^-9, 7.602230238156743*^-9, 7.651453466207684*^-9, 8.002079357847041*^-9, 8.68153657384021*^-9, 9.741500865472375*^-9, 1.1260109961036739*^-8, 1.3348767231771013*^-8, 1.617085822189287*^-8, 1.998481993891714*^-8, 2.5228326378224352*^-8, 3.2667612498982*^-8, 4.3660236388203396*^-8, 6.064258035379623*^-8, 8.808889757777334*^-8, 1.3447797500183585*^-7, 2.164542882269135*^-7, 3.6788801398784427*^-7, 6.601463881975468*^-7}","{3.678880139878438*^-7, 2.1645428822691142*^-7, 1.3447797500183587*^-7, 8.808889757777289*^-8, 6.064258035379615*^-8, 4.36602363882033*^-8, 3.2667612498981955*^-8, 2.5228326378224226*^-8, 1.9984819938917128*^-8, 1.6170858221892884*^-8, 1.3348767231771097*^-8, 1.1260109961036747*^-8, 9.741500865472371*^-9, 8.681536573840215*^-9, 8.002079357847041*^-9, 7.651453466207668*^-9, 7.602230238156731*^-9, 7.850510333112574*^-9, 8.415837136627513*^-9, 9.34166558077383*^-9, 1.069688541313648*^-8, 1.2580528349803614*^-8, 1.5135377086602042*^-8, 1.8581251577128096*^-8, 2.3283349422726486*^-8, 2.9876256063942515*^-8, 3.948071119349947*^-8, 5.409751753666679*^-8, 7.736878057976374*^-8, 1.1612008636247796*^-7, 1.8359132012849642*^-7, 3.0640515248246477*^-7, 5.400209815531089*^-7, 1.0038976447418954*^-6, 1.9632582120190412*^-6, 4.02225632970883*^-6, 8.583859400676387*^-6, 0.000018941552251345606, 0.000042829959472246824, 0.0000982053261415312, 0.0002257811728042427, 0.0005148224299711452, 0.0011535765681818734, 0.00252409546178761, 0.0053762340475522075, 0.011140908954451238, 0.02247920792860095, 0.04420622628007136, 0.08475768948680902, 0.158334423682572, 0.2876596929019342, 0.5067442375507554, 0.862007927188091, 1.4087226562716875, 2.1991882269816467, 3.261833979344872, 4.57820508198499, 6.072909302878749, 7.628660405067925, 9.121029785927835, 10.451983188311596, 11.5650364214604, 12.441157686552385, 13.085169359192115, 13.511927963799488, 13.736439970464415, 13.768194384048522, 13.60861970428927, 13.25075296124011, 12.68097635768344, 11.883510181964484, 10.848809347910468, 9.586287486130912, 8.138785144270585, 6.591083033332126, 5.061839541548263, 3.675011710200807, 2.5229208247956425, 1.64299534993014, 1.020163212774348, 0.6074153112545476, 0.34867106098693895, 0.1938239202673318, 0.10469566471827725, 0.055073509527126085, 0.028242699384339418, 0.014119004367834958, 0.006875021649811751, 0.0032575583168965236, 0.0015019030565952937, 0.0006752440988629963, 0.0002975964702372573, 0.00012964811672178166, 0.0000564211792910605, 0.00002480629518511704, 0.000011138483070919015, 5.156813391823088*^-6, 2.4812559786761716*^-6, 1.2485776071387078*^-6, 6.601463881975418*^-7}","{13.68333660529485, 13.392813063338142, 12.895449983795404, 12.175471345766248, 11.220041375770984, 10.030627883142612, 8.63747254110642, 7.111252901823344, 5.561575079654076, 4.114754623221703, 2.8773469635175166, 1.9060978372381678, 1.2017257806441977, 0.7251383312081355, 0.42112212125651893, 0.2365146304262265, 0.1289448191843179, 0.06841923144005996, 0.03538383745257904, 0.017840970869958797, 0.008764958342843302, 0.004191330279879239, 0.0019498955706796128, 0.0008836723511067391, 0.0003917428867760427, 0.0001711367500735173, 0.00007441017772707111, 0.00003256334968840691, 0.000014502812420825674, 6.639853920221379*^-6, 3.151613473501608*^-6, 1.5614704719646544*^-6, 8.117346965437802*^-7, 4.4438574914455264*^-7, 2.567509859645281*^-7, 1.566589042089609*^-7, 1.0085125102861601*^-7, 6.83194636000561*^-8, 4.8489491347583146*^-8, 3.584536455074365*^-8, 2.741263084418552*^-8, 2.1544633565126884*^-8, 1.731513806240585*^-8, 1.419775952778916*^-8, 1.1886270674202042*^-8, 1.0192034645725425*^-8, 8.98930092627361*^-9, 8.189986878309136*^-9, 7.733972800562024*^-9, 7.585870524683719*^-9, 7.733972800562022*^-9, 8.189986878309136*^-9, 8.989300926273609*^-9, 1.0192034645725438*^-8, 1.1886270674202055*^-8, 1.4197759527789146*^-8, 1.7315138062405865*^-8, 2.1544633565126884*^-8, 2.7412630844185553*^-8, 3.5845364550743666*^-8, 4.8489491347583205*^-8, 6.831946360005622*^-8, 1.008512510286163*^-7, 1.5665890420896178*^-7, 2.567509859645318*^-7, 4.443857491445566*^-7, 8.117346965437864*^-7, 1.561470471964654*^-6, 3.151613473501651*^-6, 6.63985392022144*^-6, 0.000014502812420825864, 0.000032563349688406886, 0.0000744101777270714, 0.0001711367500735169, 0.0003917428867760442, 0.0008836723511067471, 0.0019498955706796204, 0.004191330279879273, 0.008764958342843307, 0.017840970869958887, 0.03538383745257907, 0.06841923144006085, 0.12894481918431924, 0.23651463042622936, 0.42112212125651977, 0.7251383312081379, 1.2017257806441979, 1.9060978372381738, 2.8773469635175166, 4.1147546232217085, 5.561575079654075, 7.111252901823352, 8.637472541106419, 10.030627883142637, 11.220041375771, 12.175471345766265, 12.895449983795405, 13.392813063338144, 13.683336605294864, 13.778761129854905}","{6.168039063020182, 6.451725913654822, 6.937384163785921, 7.640416859022352, 8.573353503321856, 9.734750811744416, 11.095055553916447, 12.585201269811561, 14.098048461031732, 15.510019936501205, 16.71659868276337, 17.661463251730822, 18.342188823529742, 18.793771417168013, 19.064435010991243, 19.196244320168606, 19.21425197044184, 19.12214967888712, 18.901751453569712, 18.515845070638537, 17.91652981630907, 17.06177384139661, 15.938978828290717, 14.58582235860373, 13.09304029840799, 11.581968984707308, 10.168618903969334, 8.93584336334809, 7.925505287251401, 7.146810078307492, 6.59044290654478, 6.240997728460786, 6.085178134302169, 6.116185314172562, 6.335414096058237, 6.7521297211112605, 7.3809842492511635, 8.236481455009335, 9.323322707546385, 10.622906472776151, 12.080037805721785, 13.598901902889887, 15.057813985110926, 16.341874343612798, 17.37673241455518, 18.142970335525273, 18.665750065958726, 18.9914390603264, 19.165771494421907, 19.220208340133713, 19.1657714944219, 18.991439060326396, 18.665750065958722, 18.14297033552527, 17.376732414555168, 16.341874343612783, 15.057813985110915, 13.59890190288986, 12.080037805721776, 10.62290647277614, 9.32332270754638, 8.236481455009335, 7.3809842492511635, 6.752129721111283, 6.335414096058309, 6.11618531417259, 6.085178134302112, 6.240997728460656, 6.590442906544814, 7.1468100783075075, 7.92550528725141, 8.935843363348098, 10.168618903969346, 11.58196898470731, 13.093040298408003, 14.58582235860375, 15.93897882829073, 17.06177384139662, 17.916529816309076, 18.51584507063854, 18.90175145356972, 19.122149678887123, 19.214251970441843, 19.196244320168606, 19.064435010991243, 18.793771417168006, 18.342188823529742, 17.66146325173082, 16.71659868276337, 15.5100199365012, 14.09804846103173, 12.58520126981155, 11.095055553916449, 9.73475081174439, 8.573353503321842, 7.640416859022335, 6.937384163785924, 6.4517259136548235, 6.168039063020202, 6.07486004091852}"
0.128,"{0.0002008062244964993, 0.0003253184432979095, 0.0005458733013124302, 0.0009455451323854302, 0.001683871112905933, 0.003067888183078747, 0.005685292087301874, 0.010644741682116281, 0.01998632396091891, 0.03733255878839738, 0.06882818444117828, 0.12435171219460751, 0.2188818532106807, 0.3737829238233612, 0.6175978726611707, 0.985611088005695, 1.5169928031160516, 2.248181506223673, 3.2021284143438633, 4.375713530362244, 5.731050676803777, 7.197274322652553, 8.684838236026028, 10.106545846826986, 11.395346379349705, 12.512147611258891, 13.443710007189374, 14.195083081969887, 14.78120694371382, 15.220258404723541, 15.529355805820808, 15.722202066507831, 15.8079796310872, 15.790918469486922, 15.67017035300238, 15.43983055482258, 15.089138234106672, 14.603081154034967, 13.963844464880212, 13.153739356523637, 12.160269206830428, 10.983513116822367, 9.644648469503622, 8.192273699087544, 6.701579651920465, 5.262882135765529, 3.9617008398651077, 2.8589230441130242, 1.980416660323752, 1.319305800566753, 0.8467482246025319, 0.5243897519087284, 0.3138298393199578, 0.18186239706243532, 0.10236958858329018, 0.05623927085524229, 0.030345961136937206, 0.016203544145398464, 0.008630567712120727, 0.00462168266406007, 0.0025063571223525698, 0.0013853295813028392, 0.0007847299362837974, 0.0004576698024523649, 0.0002758720452246689, 0.00017239669160394955, 0.00011196124784885809, 0.00007570045759687528, 0.00005334795146261544, 0.00003920392601829088, 0.000030034351242224092, 0.000023961345697562966, 0.0000198673174180816, 0.000017069021618967405, 0.000015135889072188771, 0.000013787309334245212, 0.000012834584937248348, 0.000012149022103514375, 0.000011645083494739068, 0.000011270843434988242, 0.00001100026255817653, 0.000010824715778345383, 0.000010744219765956714, 0.00001076036780926663, 0.000010872759160670212, 0.000011079730201462435, 0.00001138323077542704, 0.000011796695749976934, 0.000012353905167322349, 0.000013117124726173554, 0.000014184992069265063, 0.000015703767995368237, 0.00001788822612636262, 0.000021060794697275564, 0.000025721874842589057, 0.00003267394174322522, 0.00004324186438195178, 0.000059670601530602547, 0.00008585683886014068, 0.00012871934839403648}","{0.00008585683886014072, 0.000059670601530602194, 0.00004324186438195175, 0.00003267394174322515, 0.000025721874842589057, 0.000021060794697275578, 0.000017888226126362615, 0.00001570376799536825, 0.000014184992069265068, 0.000013117124726173562, 0.000012353905167322354, 0.000011796695749976944, 0.000011383230775427038, 0.000011079730201462442, 0.000010872759160670212, 0.000010760367809266627, 0.000010744219765956717, 0.00001082471577834539, 0.000011000262558176535, 0.00001127084343498824, 0.00001164508349473908, 0.00001214902210351438, 0.00001283458493724835, 0.00001378730933424522, 0.000015135889072188791, 0.000017069021618967418, 0.00001986731741808163, 0.000023961345697563033, 0.000030034351242224265, 0.000039203926018291036, 0.00005334795146261578, 0.00007570045759687566, 0.00011196124784885847, 0.00017239669160395, 0.0002758720452246707, 0.0004576698024523682, 0.0007847299362838001, 0.0013853295813028455, 0.002506357122352576, 0.004621682664060082, 0.008630567712120752, 0.016203544145398662, 0.030345961136937417, 0.056239270855242676, 0.10236958858329084, 0.18186239706243643, 0.31382983931995945, 0.5243897519087322, 0.8467482246025353, 1.3193058005667584, 1.9804166603237563, 2.8589230441130358, 3.9617008398651237, 5.262882135765544, 6.7015796519204835, 8.192273699087561, 9.644648469503633, 10.983513116822383, 12.16026920683043, 13.153739356523644, 13.963844464880216, 14.60308115403497, 15.08913823410667, 15.439830554822585, 15.670170353002375, 15.790918469486925, 15.807979631087196, 15.722202066507835, 15.529355805820805, 15.220258404723534, 14.781206943713816, 14.195083081969875, 13.443710007189372, 12.5121476112589, 11.3953463793497, 10.106545846826975, 8.684838236026017, 7.197274322652541, 5.731050676803767, 4.37571353036223, 3.202128414343852, 2.2481815062236614, 1.5169928031160431, 0.9856110880056892, 0.6175978726611698, 0.37378292382336004, 0.21888185321068013, 0.12435171219460708, 0.06882818444117819, 0.0373325587883973, 0.01998632396091885, 0.010644741682116222, 0.005685292087301848, 0.0030678881830787223, 0.0016838711129059183, 0.0009455451323854235, 0.0005458733013124307, 0.00032531844329790864, 0.00020080622449649864, 0.00012871934839403588}","{15.762378310806364, 15.606002148386667, 15.336968655337454, 14.943002166617271, 14.4079367176941, 13.713580432745776, 12.843292927604868, 11.787850066808321, 10.553434288680497, 9.16990756409309, 7.695316638997967, 6.21170173197248, 4.810207265086834, 3.5700361884119536, 2.540915717353762, 1.7369889490329142, 1.1426435991153296, 0.72456966765677, 0.443557317139628, 0.26254888270499155, 0.15061487633510356, 0.08404482731021184, 0.04586076486200808, 0.02463805841140635, 0.013133114586378265, 0.007001722565704516, 0.0037623541273344285, 0.002051957076310459, 0.0011428379002356229, 0.0006533836585204824, 0.0003851294626984332, 0.0002348819946225458, 0.00014864163011648249, 0.00009782220599320315, 0.00006705377399709508, 0.00004791804561002164, 0.00003570805440538651, 0.000027732835995829144, 0.000022417272528749075, 0.00001881581014310233, 0.0000163447573122525, 0.000014632230710686395, 0.000013433132274074816, 0.000012581382034077472, 0.000011964044292429766, 0.000011507667762235972, 0.00001116982985928864, 0.00001093128503685212, 0.000010787224537202156, 0.000010738831105536949, 0.000010787224537202154, 0.000010931285036852127, 0.00001116982985928863, 0.000011507667762235967, 0.000011964044292429763, 0.000012581382034077462, 0.000013433132274074804, 0.000014632230710686375, 0.000016344757312252498, 0.000018815810143102338, 0.00002241727252874908, 0.000027732835995829144, 0.000035708054405386545, 0.000047918045610021766, 0.0000670537739970955, 0.0000978222059932037, 0.00014864163011648368, 0.00023488199462254707, 0.0003851294626984362, 0.0006533836585204865, 0.0011428379002356346, 0.0020519570763104554, 0.003762354127334437, 0.007001722565704514, 0.013133114586378293, 0.02463805841140652, 0.04586076486200825, 0.08404482731021233, 0.15061487633510368, 0.26254888270499277, 0.4435573171396286, 0.7245696676567771, 1.1426435991153367, 1.7369889490329293, 2.540915717353764, 3.5700361884119616, 4.810207265086835, 6.211701731972486, 7.695316638997965, 9.169907564093096, 10.5534342886805, 11.787850066808325, 12.843292927604871, 13.713580432745786, 14.4079367176941, 14.943002166617283, 15.336968655337454, 15.606002148386665, 15.76237831080636, 15.81365618939501}","{4.101807398713738, 4.253086818871018, 4.513317902670868, 4.894307043028288, 5.411550888223975, 6.082363527977685, 6.922284995669998, 7.9391716855543875, 9.125064375047277, 10.447549754832893, 11.844489593360736, 13.226905200182918, 14.492067762257035, 15.542626606023386, 16.302814986371835, 16.724786316684114, 16.785736127772374, 16.48263599304996, 15.831224516145546, 14.870394310040192, 13.666760020209786, 12.311872688642712, 10.90884937993945, 9.553156895113839, 8.316713235224453, 7.241565372670254, 6.342931274290999, 5.6172419690855655, 5.050738953288476, 4.626195110302097, 4.327229914495635, 4.140675484993523, 4.05768982530801, 4.074195991422252, 4.191011698639517, 4.413826811031785, 4.752997750383596, 5.222935030237917, 5.840646240083494, 6.622796629746296, 7.58061319297164, 8.71240261740003, 9.994755872638795, 11.375613337895077, 12.77397449870235, 14.089706619071627, 15.221524469694984, 16.085205738843666, 16.62356586225615, 16.806088473357157, 16.62356586225615, 16.085205738843662, 15.221524469694971, 14.089706619071613, 12.773974498702335, 11.375613337895063, 9.994755872638782, 8.712402617400015, 7.580613192971636, 6.62279662974629, 5.84064624008349, 5.222935030237912, 4.752997750383601, 4.41382681103178, 4.1910116986395165, 4.074195991422248, 4.057689825308015, 4.14067548499352, 4.327229914495637, 4.626195110302106, 5.050738953288481, 5.617241969085572, 6.342931274290998, 7.241565372670245, 8.316713235224457, 9.553156895113847, 10.908849379939463, 12.311872688642723, 13.666760020209797, 14.870394310040206, 15.831224516145554, 16.48263599304997, 16.78573612777237, 16.7247863166841, 16.302814986371835, 15.542626606023378, 14.492067762257035, 13.22690520018291, 11.84448959336074, 10.44754975483289, 9.125064375047273, 7.939171685554383, 6.922284995669995, 6.0823635279776695, 5.411550888223973, 4.894307043028278, 4.513317902670868, 4.253086818871018, 4.101807398713741, 4.052197889961574}"
