0.05,"{3.501165660701262*^-12, 1.1752400755648892*^-11, 4.224137850739834*^-11, 1.5990476579291565*^-10, 6.245136364428135*^-10, 2.4612961582385326*^-9, 9.601312909324901*^-9, 3.6615875881786066*^-8, 1.3592441389785192*^-7, 4.91670219955867*^-7, 1.737381243305627*^-6, 6.005391820082985*^-6, 0.000020291971288272673, 0.00006686776327504307, 0.00021415094332230414, 0.000663882461289922, 0.0019837657147433437, 0.005689231159374956, 0.015592260712051807, 0.04065734938811182, 0.10038623846377254, 0.23340290058374463, 0.5075015119787076, 1.0230285637796286, 1.8925890551106188, 3.18277980521338, 4.840458904154258, 6.674628933820402, 8.43481127011761, 9.92034371114757, 11.029158479260964, 11.737072970683053, 12.054010355956398, 11.99091612935925, 11.545292044484052, 10.704019048744524, 9.463986468053607, 7.870620526996748, 6.059192375097912, 4.256519763246025, 2.706177986951747, 1.5574675435894927, 0.8171890398833838, 0.3948604887950479, 0.17743228628697344, 0.07474823944249323, 0.02971128966794083, 0.011201175538225434, 0.004023736153929955, 0.0013832912237379117, 0.000457071000217312, 0.0001457807006766388, 0.000045069386796573346, 0.0000135584577447347, 3.98159158948197*^-6, 1.1434833951549534*^-6, 3.2116457710316076*^-7, 8.80487082405403*^-8, 2.3505124948185825*^-8, 6.111909765404709*^-9, 1.5586618004858539*^-9, 3.9573732521598575*^-10, 1.0213554688153233*^-10, 2.7392759651855447*^-11, 7.784450046586183*^-12, 2.3792693120089086*^-12, 7.899903142764803*^-13, 2.8640369595264927*^-13, 1.1340004315639068*^-13, 4.8803971098783796*^-14, 2.2611630799462155*^-14, 1.1130771751944538*^-14, 5.743250510629909*^-15, 3.077321235546266*^-15, 1.7092330681289318*^-15, 9.895242731139915*^-16, 6.026736026374087*^-16, 3.8978697866153213*^-16, 2.696825756690161*^-16, 2.0059383334081368*^-16, 1.608952441066123*^-16, 1.394051575815934*^-16, 1.3058998294135246*^-16, 1.3230821506905324*^-16, 1.4497087918329246*^-16, 1.7170087441990845*^-16, 2.1957032447837988*^-16, 3.0253195917639707*^-16, 4.475014935146073*^-16, 7.065650865640079*^-16, 1.181181371317195*^-15, 2.070593543815399*^-15, 3.774003989836336*^-15, 7.128289520278061*^-15, 1.401470393792094*^-14, 2.900543601645292*^-14, 6.407699641368459*^-14, 1.529553403807737*^-13, 3.9771080759305363*^-13, 1.12993422886746*^-12}","{3.9771080759298714*^-13, 1.5295534038087638*^-13, 6.40769964137552*^-14, 2.9005436016542863*^-14, 1.4014703937900693*^-14, 7.128289520391463*^-15, 3.774003989896533*^-15, 2.070593543863928*^-15, 1.1811813713239136*^-15, 7.065650865195719*^-16, 4.475014935256571*^-16, 3.025319591770913*^-16, 2.1957032447703625*^-16, 1.7170087442085695*^-16, 1.4497087918372096*^-16, 1.3230821506734895*^-16, 1.3058998294209587*^-16, 1.3940515758208814*^-16, 1.608952441080218*^-16, 2.005938333433057*^-16, 2.6968257566529325*^-16, 3.8978697865231996*^-16, 6.026736026597358*^-16, 9.895242731122081*^-16, 1.7092330681427333*^-15, 3.077321235343389*^-15, 5.743250510431661*^-15, 1.1130771751561107*^-14, 2.2611630799729074*^-14, 4.8803971098862714*^-14, 1.1340004315641673*^-13, 2.8640369595309023*^-13, 7.899903142767777*^-13, 2.3792693120088343*^-12, 7.784450046586296*^-12, 2.739275965185547*^-11, 1.0213554688153302*^-10, 3.9573732521598905*^-10, 1.5586618004858623*^-9, 6.111909765404746*^-9, 2.3505124948185944*^-8, 8.804870824054234*^-8, 3.2116457710316515*^-7, 1.1434833951549689*^-6, 3.98159158948202*^-6, 0.000013558457744734882, 0.00004506938679657387, 0.00014578070067664128, 0.0004570710002173161, 0.0013832912237379243, 0.0040237361539299755, 0.011201175538225552, 0.029711289667941152, 0.07474823944249402, 0.17743228628697502, 0.3948604887950514, 0.8171890398833891, 1.557467543589508, 2.706177986951756, 4.256519763246048, 6.059192375097927, 7.870620526996748, 9.463986468053605, 10.704019048744541, 11.545292044484052, 11.99091612935925, 12.0540103559564, 11.737072970683034, 11.029158479260962, 9.920343711147552, 8.434811270117594, 6.674628933820387, 4.840458904154244, 3.18277980521337, 1.892589055110613, 1.0230285637796217, 0.5075015119787041, 0.233402900583743, 0.10038623846377168, 0.04065734938811139, 0.015592260712051645, 0.005689231159374887, 0.001983765714743319, 0.0006638824612899126, 0.0002141509433223038, 0.0000668677632750426, 0.000020291971288272494, 6.005391820082932*^-6, 1.7373812433056198*^-6, 4.916702199558648*^-7, 1.3592441389785072*^-7, 3.6615875881785576*^-8, 9.601312909324779*^-9, 2.4612961582384933*^-9, 6.245136364428012*^-10, 1.5990476579291353*^-10, 4.2241378507398774*^-11, 1.175240075564885*^-11, 3.5011656607010902*^-12, 1.1299342288674147*^-12}","{11.885424648316159, 11.309489244736673, 10.334182539635439, 8.967589757359214, 7.281349315042023, 5.444536106982755, 3.7014770010595353, 2.2754960559407937, 1.2685551169117282, 0.6468201439851343, 0.3047566499595773, 0.13392200384228142, 0.05530018232157546, 0.02158504159863064, 0.008003652615065806, 0.0028319486281181, 0.0009603381750583863, 0.000313451572428457, 0.00009889566544962652, 0.000030285306342761724, 9.035168380975113*^-6, 2.6333231532933316*^-6, 7.507528919573761*^-7, 2.0922679799895887*^-7, 5.686633553088658*^-8, 1.504393935066253*^-8, 3.881989054461841*^-9, 9.865174680024497*^-10, 2.512225953309675*^-10, 6.551746783476841*^-11, 1.7878984483353306*^-11, 5.198294927476849*^-12, 1.6318783826865062*^-12, 5.577630916069753*^-13, 2.0828638004317193*^-13, 8.485992565936816*^-14, 3.747842233301628*^-14, 1.7746413254363604*^-14, 8.886323594949906*^-15, 4.646451585311038*^-15, 2.5191295962576427*^-15, 1.4174043158384405*^-15, 8.336522159465207*^-16, 5.175102614380861*^-16, 3.4207583511200266*^-16, 2.423453444736621*^-16, 1.848018248600116*^-16, 1.5206880900818608*^-16, 1.352212418573429*^-16, 1.3002210948328388*^-16, 1.3522124185734293*^-16, 1.5206880900818662*^-16, 1.8480182486001164*^-16, 2.4234534447366287*^-16, 3.4207583511200266*^-16, 5.17510261438088*^-16, 8.336522159465235*^-16, 1.417404315838444*^-15, 2.519129596257641*^-15, 4.646451585311046*^-15, 8.886323594949913*^-15, 1.77464132543637*^-14, 3.747842233301648*^-14, 8.485992565936876*^-14, 2.0828638004317635*^-13, 5.577630916069823*^-13, 1.6318783826865377*^-12, 5.198294927476924*^-12, 1.787898448335367*^-11, 6.551746783476926*^-11, 2.5122259533097323*^-10, 9.86517468002447*^-10, 3.881989054461861*^-9, 1.5043939350662478*^-8, 5.6866335530886865*^-8, 2.092267979989619*^-7, 7.507528919573799*^-7, 2.633323153293367*^-6, 9.035168380975123*^-6, 0.00003028530634276199, 0.00009889566544962663, 0.0003134515724284649, 0.0009603381750584014, 0.002831948628118161, 0.00800365261506582, 0.021585041598630797, 0.05530018232157546, 0.13392200384228234, 0.30475664995957735, 0.6468201439851365, 1.268555116911728, 2.275496055940794, 3.7014770010595344, 5.444536106982796, 7.281349315042055, 8.967589757359248, 10.334182539635439, 11.309489244736673, 11.885424648316159, 12.075007228841866}","{7.955271673959863, 8.519900431903965, 9.476060115930677, 10.815824229094497, 12.468960744707553, 14.269714011086725, 15.978553731420051, 17.3765400848345, 18.36371286867266, 18.97324171946518, 19.308588671931936, 19.476065343120027, 19.55312967107015, 19.586137261645142, 19.59930763184099, 19.60393690351568, 19.60447779932015, 19.60147926587018, 19.59198099435045, 19.567475241765077, 19.508939770939513, 19.378540740793017, 19.109825022687954, 18.60441922304672, 17.751929914166336, 16.487067965048507, 14.861932092868377, 13.063770115584559, 11.33814331834228, 9.881774545458738, 8.794727801326111, 8.100710941906538, 7.789995606329843, 7.851851180020546, 8.288726864324575, 9.11348416127093, 10.329172676791519, 11.891257984457374, 13.667124549548786, 15.434407458234542, 16.954313225945455, 18.08047235838956, 18.806217637919875, 19.220254315404485, 19.433411229678843, 19.534070015537345, 19.578191916845174, 19.596239910043614, 19.602971264298873, 19.604651835697958, 19.602971264298873, 19.596239910043614, 19.578191916845174, 19.534070015537345, 19.433411229678843, 19.220254315404482, 18.80621763791987, 18.080472358389546, 16.954313225945448, 15.434407458234519, 13.667124549548772, 11.891257984457376, 10.329172676791519, 9.113484161270915, 8.288726864324575, 7.851851180020544, 7.789995606329843, 8.100710941906554, 8.794727801326113, 9.881774545458752, 11.338143318342295, 13.063770115584573, 14.86193209286839, 16.487067965048517, 17.75192991416634, 18.604419223046726, 19.109825022687957, 19.378540740793017, 19.508939770939516, 19.56747524176508, 19.59198099435045, 19.60147926587018, 19.60447779932015, 19.60393690351568, 19.59930763184099, 19.586137261645142, 19.55312967107015, 19.476065343120027, 19.308588671931936, 18.973241719465175, 18.36371286867266, 17.3765400848345, 15.97855373142005, 14.269714011086682, 12.468960744707521, 10.815824229094462, 9.476060115930677, 8.519900431903967, 7.955271673959863, 7.7694109397432385}"
0.089,"{1.2485776081840066*^-6, 2.481255980848495*^-6, 5.156813396675362*^-6, 0.000011138483082462542, 0.00002480629521397021, 0.00005642117936559651, 0.00012964811691705671, 0.00029759647074590603, 0.0006752441001564169, 0.0015019030597616364, 0.0032575583243011717, 0.006875021666327305, 0.014119004403067195, 0.028242699456560952, 0.05507350966999891, 0.10469566499177055, 0.19382392077412863, 0.34867106189421926, 0.6074153128167731, 1.020163215344223, 1.6429953539341993, 2.5229208306490865, 3.6750117181630815, 5.061839551579575, 6.591083045051272, 8.138785157064953, 9.586287499355503, 10.848809361056858, 11.88351019473215, 12.680976369966253, 13.250752973077846, 13.60861971580527, 13.768194395404356, 13.736439981858027, 13.511927975406465, 13.085169371166927, 12.441157698998545, 11.565036434374802, 10.45198320152804, 9.121029799074732, 7.628660417578177, 6.072909314095632, 4.578205091352928, 3.2618339865915615, 2.1991882321787237, 1.408722659748454, 0.8620079293772402, 0.5067442388602793, 0.2876596936521711, 0.15833442409669957, 0.08475768970786289, 0.04420622639430857, 0.022479207985688972, 0.011140908981947282, 0.005376234060257197, 0.0025240954673952836, 0.0011535765705423188, 0.0005148224309220358, 0.00022578117317450112, 0.00009820532628308242, 0.00004282995952640484, 0.0000189415522724971, 8.583859409263657*^-6, 4.022256333389741*^-6, 1.9632582137055076*^-6, 1.00389764557457*^-6, 5.400209819985077*^-7, 3.064051527417495*^-7, 1.8359132029250908*^-7, 1.1612008647495152*^-7, 7.736878066288832*^-8, 5.409751760222117*^-8, 3.9480711247964506*^-8, 2.9876256110908805*^-8, 2.3283349464125082*^-8, 1.8581251613951662*^-8, 1.5135377119394433*^-8, 1.2580528378991904*^-8, 1.069688543920544*^-8, 9.341665604306383*^-9, 8.415837158272547*^-9, 7.850510353540607*^-9, 7.602230258034642*^-9, 7.651453486195468*^-9, 8.002079378606385*^-9, 8.68153659604058*^-9, 9.741500889781238*^-9, 1.126010998808654*^-8, 1.3348767262113902*^-8, 1.6170858255984743*^-8, 1.9984819977197885*^-8, 2.52283264213442*^-8, 3.2667612548185635*^-8, 4.3660236445881145*^-8, 6.064258042433139*^-8, 8.808889766906492*^-8, 1.344779751283724*^-7, 2.164542884164169*^-7, 3.67888014295835*^-7, 6.601463887390479*^-7}","{3.678880142958351*^-7, 2.16454288416415*^-7, 1.344779751283724*^-7, 8.808889766906452*^-8, 6.064258042433143*^-8, 4.3660236445881046*^-8, 3.266761254818564*^-8, 2.522832642134421*^-8, 1.9984819977197872*^-8, 1.6170858255984763*^-8, 1.3348767262113905*^-8, 1.1260109988086544*^-8, 9.741500889781243*^-9, 8.681536596040583*^-9, 8.002079378606385*^-9, 7.651453486195457*^-9, 7.602230258034644*^-9, 7.850510353540608*^-9, 8.415837158272548*^-9, 9.341665604306398*^-9, 1.0696885439205454*^-8, 1.258052837899194*^-8, 1.5135377119394486*^-8, 1.8581251613951688*^-8, 2.3283349464125165*^-8, 2.9876256110908924*^-8, 3.948071124796456*^-8, 5.4097517602221335*^-8, 7.736878066288908*^-8, 1.1612008647495214*^-7, 1.8359132029251075*^-7, 3.0640515274175156*^-7, 5.400209819985101*^-7, 1.003897645574575*^-6, 1.9632582137055245*^-6, 4.022256333389785*^-6, 8.583859409263701*^-6, 0.000018941552272497198, 0.000042829959526405006, 0.00009820532628308276, 0.00022578117317450193, 0.0005148224309220436, 0.0011535765705423286, 0.0025240954673953053, 0.005376234060257242, 0.011140908981947377, 0.022479207985689136, 0.04420622639430899, 0.08475768970786328, 0.15833442409670034, 0.2876596936521719, 0.5067442388602824, 0.8620079293772459, 1.4087226597484621, 2.1991882321787353, 3.261833986591576, 4.578205091352941, 6.072909314095662, 7.628660417578185, 9.12102979907474, 10.45198320152805, 11.565036434374802, 12.441157698998545, 13.085169371166934, 13.511927975406474, 13.736439981858025, 13.76819439540436, 13.608619715805276, 13.250752973077844, 12.680976369966235, 11.88351019473214, 10.848809361056848, 9.586287499355496, 8.138785157064952, 6.591083045051264, 5.061839551579561, 3.675011718163071, 2.5229208306490785, 1.6429953539341917, 1.020163215344217, 0.6074153128167694, 0.348671061894217, 0.19382392077412727, 0.10469566499176966, 0.05507350966999883, 0.028242699456560827, 0.014119004403067126, 0.0068750216663272705, 0.0032575583243011643, 0.0015019030597616316, 0.0006752441001564136, 0.00029759647074590364, 0.00012964811691705577, 0.000056421179365595944, 0.000024806295213969924, 0.000011138483082462444, 5.156813396675362*^-6, 2.481255980848484*^-6, 1.2485776081839996*^-6, 6.601463887390435*^-7}","{13.68333661673476, 13.39281307504814, 12.895449995914632, 12.175471358370514, 11.220041388808559, 10.0306278963822, 8.637472554106226, 7.111252913969668, 5.561575090300834, 4.114754631891813, 2.8773469700546346, 1.9060978418149193, 1.2017257836415818, 0.7251383330616117, 0.421122122348522, 0.23651463104379483, 0.12894481952132575, 0.06841923161801586, 0.03538383754354302, 0.017840970914881245, 0.008764958364193902, 0.004191330289598783, 0.0019498955749020271, 0.0008836723528569502, 0.0003917428874721272, 0.0001711367503423537, 0.00007441017782963763, 0.000032563349727829514, 0.000014502812436391014, 6.63985392664519*^-6, 3.151613476313562*^-6, 1.5614704732842244*^-6, 8.117346972123621*^-7, 4.443857495126402*^-7, 2.5675098618479066*^-7, 1.5665890435214865*^-7, 1.0085125112939329*^-7, 6.831946367626931*^-8, 4.848949140884277*^-8, 3.584536460236997*^-8, 2.7412630889108564*^-8, 2.1544633604896384*^-8, 1.7315138097816666*^-8, 1.4197759559315858*^-8, 1.1886270702278155*^-8, 1.0192034670868296*^-8, 8.989300949092789*^-9, 8.189986899464548*^-9, 7.733972820724178*^-9, 7.58587054451634*^-9, 7.73397282072418*^-9, 8.189986899464544*^-9, 8.989300949092786*^-9, 1.0192034670868308*^-8, 1.1886270702278168*^-8, 1.4197759559315848*^-8, 1.7315138097816682*^-8, 2.154463360489637*^-8, 2.741263088910859*^-8, 3.584536460237*^-8, 4.8489491408842805*^-8, 6.831946367626943*^-8, 1.0085125112939357*^-7, 1.5665890435214918*^-7, 2.5675098618479304*^-7, 4.4438574951264325*^-7, 8.117346972123708*^-7, 1.5614704732842365*^-6, 3.1516134763135976*^-6, 6.63985392664525*^-6, 0.000014502812436391204, 0.00003256334972782948, 0.00007441017782963788, 0.00017113675034235323, 0.00039174288747212844, 0.0008836723528569579, 0.001949895574902034, 0.004191330289598816, 0.008764958364193907, 0.01784097091488133, 0.03538383754354305, 0.06841923161801679, 0.12894481952132703, 0.2365146310437978, 0.42112212234852275, 0.7251383330616142, 1.2017257836415816, 1.9060978418149253, 2.8773469700546346, 4.114754631891819, 5.561575090300834, 7.111252913969677, 8.637472554106226, 10.030627896382226, 11.220041388808577, 12.175471358370531, 12.895449995914632, 13.392813075048142, 13.68333661673476, 13.778761141141773}","{6.168039051699943, 6.451725902058108, 6.9373841517656025, 7.640416846512318, 8.573353490371147, 9.734750798576703, 11.095055540962763, 12.58520125767285, 14.098048450342276, 15.510019927730516, 16.716598676066077, 17.661463246936606, 18.342188820258812, 18.793771414977986, 19.06443500947598, 19.19624431898921, 19.21425196930861, 19.122149677518035, 18.90175145164584, 18.51584506777555, 17.916529812068994, 17.0617738353636, 15.938978820207954, 14.585822348511012, 13.093040286680878, 11.581968971947674, 10.168618890809363, 8.935843350284538, 7.92550527457606, 7.146810066121484, 6.5904428948144975, 6.240997717061831, 6.085178123054993, 6.116185302901191, 6.335414084567437, 6.752129709238583, 7.380984236900494, 8.236481442184857, 9.323322694407821, 10.622906459685307, 12.080037793233414, 13.598901891648177, 15.057813975662189, 16.341874336225672, 17.37673240915942, 18.142970331793865, 18.665750063455636, 18.991439058626618, 19.165771493164122, 19.220208339015663, 19.165771493164122, 18.991439058626614, 18.66575006345563, 18.142970331793855, 17.37673240915941, 16.341874336225658, 15.057813975662176, 13.598901891648147, 12.080037793233403, 10.622906459685298, 9.323322694407812, 8.236481442184857, 7.380984236900494, 6.752129709238577, 6.33541408456743, 6.116185302901191, 6.085178123054991, 6.240997717061828, 6.590442894814498, 7.146810066121501, 7.925505274576068, 8.935843350284545, 10.168618890809372, 11.581968971947672, 13.093040286680887, 14.585822348511028, 15.938978820207963, 17.061773835363603, 17.916529812069, 18.515845067775555, 18.901751451645843, 19.122149677518035, 19.21425196930861, 19.196244318989212, 19.06443500947598, 18.793771414977982, 18.342188820258812, 17.661463246936595, 16.716598676066077, 15.510019927730513, 14.098048450342276, 12.585201257672841, 11.095055540962763, 9.734750798576677, 8.573353490371131, 7.6404168465122995, 6.937384151765602, 6.451725902058106, 6.168039051699943, 6.074860029622217}"
0.128,"{0.00020080622457208666, 0.00032531844342471443, 0.0005458733015380416, 0.0009455451328090522, 0.001683871113739993, 0.0030678881847869114, 0.005685292090905469, 0.010644741689857426, 0.019986323977632257, 0.03733255882416019, 0.06882818451597429, 0.1243517123456107, 0.21888185350207498, 0.37378292435731736, 0.6175978735869075, 0.9856110895215975, 1.5169928054578075, 2.248181509631003, 3.202128419003754, 4.375713536340754, 5.731050683996095, 7.197274330784281, 8.68483824471479, 10.106545855676492, 11.395346388031955, 12.512147619556089, 13.443710014995197, 14.195083089266822, 14.781206950544153, 15.22025841116442, 15.529355811967035, 15.722202072461577, 15.807979636953357, 15.790918475370546, 15.670170359008754, 15.4398305610559, 15.089138240667442, 14.60308116101355, 13.96384447234446, 13.153739364498986, 12.160269215272969, 10.983513125590374, 9.644648478340667, 8.192273707635966, 6.701579659778027, 5.262882142576095, 3.9617008454067086, 2.8589230483407233, 1.9804166633511258, 1.3193058026058335, 0.846748225896918, 0.5243897526841821, 0.31382983975894113, 0.18186239729777928, 0.10236958870331814, 0.056239270913926775, 0.0303459611647424, 0.01620354415833385, 0.008630567718112969, 0.00462168266686255, 0.002506357123692586, 0.001385329581965135, 0.0007847299366252652, 0.0004576698026373992, 0.0002758720453306766, 0.00017239669166844976, 0.00011196124789067158, 0.00007570045762580773, 0.00005334795148399548, 0.000039203926035147006, 0.000030034351256368705, 0.000023961345710146104, 0.000019867317429883012, 0.000017069021630552247, 0.000015135889083986842, 0.000013787309346583521, 0.000012834584950354575, 0.000012149022117506623, 0.000011645083509619199, 0.000011270843450653373, 0.000011000262574450475, 0.000010824715795017107, 0.00001074421978280824, 0.000010760367826082273, 0.000010872759177233579, 0.00001107973021755587, 0.000011383230790847207, 0.000011796695764567749, 0.000012353905181013213, 0.000013117124739004885, 0.000014184992081392775, 0.000015703768007053914, 0.000017888226137966, 0.000021060794709265996, 0.000025721874855591504, 0.00003267394175812042, 0.00004324186440006857, 0.00005967060155407845, 0.00008585683889261114, 0.00012871934844200202}","{0.00008585683889261102, 0.00005967060155407802, 0.00004324186440006855, 0.00003267394175812031, 0.000025721874855591474, 0.000021060794709266, 0.00001788822613796598, 0.000015703768007053907, 0.00001418499208139277, 0.000013117124739004882, 0.000012353905181013207, 0.000011796695764567747, 0.000011383230790847195, 0.000011079730217555881, 0.000010872759177233575, 0.00001076036782608227, 0.000010744219782808215, 0.000010824715795017109, 0.000011000262574450482, 0.000011270843450653364, 0.000011645083509619197, 0.000012149022117506606, 0.00001283458495035457, 0.000013787309346583528, 0.000015135889083986834, 0.000017069021630552254, 0.000019867317429883043, 0.0000239613457101461, 0.00003003435125636882, 0.00003920392603514713, 0.000053347951483995714, 0.00007570045762580797, 0.00011196124789067173, 0.0001723966916684498, 0.0002758720453306779, 0.00045766980263740257, 0.0007847299366252663, 0.0013853295819651376, 0.00250635712369259, 0.00462168266686255, 0.008630567718112984, 0.016203544158334013, 0.03034596116474256, 0.056239270913927046, 0.1023695887033187, 0.18186239729778012, 0.31382983975894274, 0.5243897526841855, 0.8467482258969209, 1.3193058026058357, 1.9804166633511293, 2.858923048340731, 3.961700845406722, 5.262882142576106, 6.701579659778038, 8.192273707635975, 9.644648478340677, 10.983513125590395, 12.160269215272972, 13.153739364498989, 13.963844472344457, 14.603081161013552, 15.08913824066744, 15.439830561055896, 15.670170359008756, 15.79091847537054, 15.807979636953352, 15.722202072461572, 15.529355811967028, 15.220258411164416, 14.781206950544142, 14.195083089266818, 13.443710014995185, 12.512147619556076, 11.395346388031946, 10.106545855676474, 8.684838244714769, 7.197274330784272, 5.731050683996083, 4.3757135363407365, 3.202128419003739, 2.248181509630992, 1.5169928054577986, 0.9856110895215904, 0.6175978735869059, 0.37378292435731547, 0.21888185350207406, 0.12435171234561013, 0.06882818451597411, 0.03733255882416007, 0.01998632397763218, 0.010644741689857365, 0.005685292090905433, 0.003067888184786885, 0.0016838711137399788, 0.0009455451328090443, 0.0005458733015380416, 0.0003253184434247132, 0.0002008062245720861, 0.00012871934844200134}","{15.762378316719122, 15.60600215445728, 15.336968661669165, 14.943002173308146, 14.407936724828728, 13.71358044038046, 12.843292935745218, 11.787850075380744, 10.553434297505794, 9.169907572877571, 7.6953166473606585, 6.21170173951562, 4.810207271490697, 3.570036193511897, 2.5409157211624778, 1.7369889517044999, 1.1426436008792342, 0.72456966875494, 0.44355731778512414, 0.2625488830637167, 0.15061487652412495, 0.08404482740517073, 0.04586076490789086, 0.02463805843298079, 0.013133114596385094, 0.007001722570348, 0.003762354129519315, 0.0020519570773655724, 0.001142837900764015, 0.0006533836587972608, 0.0003851294628511348, 0.00023488199471176287, 0.0001486416301719108, 0.00009782220602991925, 0.00006705377402306408, 0.00004791804562963388, 0.000035708054421179054, 0.000027732836009348718, 0.00002241727254099837, 0.00001881581015477696, 0.000016344757323866434, 0.000014632230722633312, 0.000013433132286649259, 0.000012581382047471938, 0.00001196404430672365, 0.000011507667777393874, 0.000011169829875179022, 0.000010931285053283104, 0.000010787224553958183, 0.00001073883112240065, 0.000010787224553958195, 0.00001093128505328312, 0.000011169829875179014, 0.000011507667777393876, 0.00001196404430672366, 0.000012581382047471941, 0.000013433132286649256, 0.000014632230722633307, 0.000016344757323866458, 0.000018815810154776983, 0.00002241727254099841, 0.00002773283600934873, 0.00003570805442117913, 0.000047918045629634, 0.00006705377402306465, 0.00009782220602991984, 0.00014864163017191227, 0.00023488199471176423, 0.0003851294628511383, 0.0006533836587972653, 0.0011428379007640264, 0.0020519570773655732, 0.003762354129519327, 0.0070017225703479955, 0.01313311459638514, 0.024638058432980964, 0.04586076490789101, 0.08404482740517133, 0.1506148765241252, 0.26254888306371793, 0.44355731778512447, 0.7245696687549477, 1.1426436008792418, 1.7369889517045132, 2.540915721162478, 3.570036193511901, 4.810207271490697, 6.211701739515622, 7.695316647360653, 9.169907572877575, 10.553434297505792, 11.787850075380751, 12.843292935745216, 13.713580440380474, 14.40793672482874, 14.943002173308157, 15.336968661669156, 15.60600215445728, 15.762378316719124, 15.81365619525545}","{4.1018073928520815, 4.253086812851827, 4.513317896390867, 4.894307036388897, 5.411550881139274, 6.082363520388669, 6.922284987566176, 7.93917167700109, 9.125064366210438, 10.447549745985715, 11.844489584853303, 13.22690519236702, 14.492067755384523, 15.542626600160252, 16.302814981367206, 16.7247863122025, 16.78573612336906, 16.482635988264185, 15.831224510595709, 14.870394303507597, 13.666760012688279, 12.311872680329598, 10.908849371164704, 9.55315688623845, 8.316713226552881, 7.2415653644049085, 6.3429312665284785, 5.617241961837526, 5.05073894650931, 4.626195103912939, 4.327229908400953, 4.140675479090977, 4.057689819492843, 4.074195985589663, 4.191011692684452, 4.4138268048501095, 4.752997743874482, 5.222935023309997, 5.840646232666753, 6.622796621811248, 7.5806131845552125, 8.712402608632567, 9.994755863758943, 11.375613329233506, 12.773974490621002, 14.089706611866955, 15.221524463501622, 16.085205733582338, 16.623565857646085, 16.806088468980168, 16.62356585764609, 16.085205733582335, 15.221524463501607, 14.089706611866944, 12.77397449062099, 11.375613329233497, 9.994755863758932, 8.71240260863255, 7.580613184555208, 6.622796621811245, 5.840646232666756, 5.222935023309995, 4.752997743874483, 4.41382680485011, 4.191011692684448, 4.074195985589668, 4.057689819492846, 4.140675479090984, 4.32722990840096, 4.626195103912942, 5.050738946509321, 5.6172419618375296, 6.342931266528492, 7.241565364404923, 8.316713226552892, 9.553156886238467, 10.908849371164726, 12.311872680329602, 13.66676001268829, 14.870394303507613, 15.831224510595721, 16.48263598826419, 16.785736123369063, 16.724786312202497, 16.302814981367202, 15.542626600160245, 14.492067755384523, 13.226905192367019, 11.844489584853308, 10.447549745985711, 9.12506436621044, 7.9391716770010845, 6.922284987566178, 6.082363520388657, 5.411550881139261, 4.894307036388887, 4.513317896390872, 4.253086812851827, 4.101807392852079, 4.052197884152108}"
