0.05,"{1.0626405140264201*^-7, 4.175019825958251*^-7, 1.755263838252305*^-6, 7.848780085096601*^-6, 0.000037078743798755836, 0.00018363715882451425, 0.0009443993450664647, 0.0049764876921409434, 0.026299036814952256, 0.13399840724112652, 0.6098463935185271, 2.1732073212479075, 5.283741871084672, 8.734117368711757, 11.186497563093713, 12.576118357057824, 13.303527150691426, 13.680805222947912, 13.880569076728252, 13.989733550733623, 14.051273603650467, 14.086647368736738, 14.106742071213983, 14.117081508660686, 14.12027222662507, 14.117081508660686, 14.106742071213983, 14.086647368736738, 14.051273603650467, 13.989733550733623, 13.880569076728252, 13.68080522294791, 13.303527150691426, 12.576118357057819, 11.186497563093704, 8.73411736871173, 5.283741871084671, 2.173207321247907, 0.6098463935185254, 0.13399840724112644, 0.026299036814952235, 0.004976487692140923, 0.0009443993450664668, 0.00018363715882451347, 0.000037078743798755666, 7.848780085096525*^-6, 1.755263838252295*^-6, 4.1750198259582284*^-7, 1.0626405140264188*^-7, 2.9104036425677098*^-8, 8.62189409477459*^-9, 2.7758444395258743*^-9, 9.75414970124901*^-10, 3.754917027774073*^-10, 1.5882256064443295*^-10, 7.394365336211059*^-11, 3.788378434643843*^-11, 2.1267784096142038*^-11, 1.2918453906249812*^-11, 8.23180838951124*^-12, 5.1388373536098384*^-12, 2.774221925965806*^-12, 1.1329015235468553*^-12, 3.459526558826298*^-13, 8.49469558186247*^-14, 1.3219783958358368*^-14, -5.863178978262605*^-15, -1.1207940873516424*^-14, -1.2845607124552193*^-14, -1.3403065818204961*^-14, -1.361429938819943*^-14, -1.370250668352644*^-14, -1.3741895715074005*^-14, -1.3759149763524982*^-14, -1.3764061872931368*^-14, -1.3759149763521915*^-14, -1.3741895715067593*^-14, -1.3702506683534883*^-14, -1.3614299388193978*^-14, -1.340306581819157*^-14, -1.284560712454072*^-14, -1.1207940873532175*^-14, -5.863178978262933*^-15, 1.321978395836223*^-14, 8.494695581862232*^-14, 3.4595265588262566*^-13, 1.1329015235468485*^-12, 2.7742219259657998*^-12, 5.138837353609861*^-12, 8.231808389511224*^-12, 1.2918453906249844*^-11, 2.126778409614195*^-11, 3.788378434643861*^-11, 7.394365336211094*^-11, 1.588225606444331*^-10, 3.754917027774094*^-10, 9.75414970124906*^-10, 2.7758444395258648*^-9, 8.621894094774636*^-9, 2.910403642567699*^-8}","{8.62189409477463*^-9, 2.7758444395258528*^-9, 9.754149701249052*^-10, 3.7549170277740406*^-10, 1.5882256064443292*^-10, 7.394365336211002*^-11, 3.788378434643859*^-11, 2.1267784096141934*^-11, 1.2918453906249831*^-11, 8.231808389511189*^-12, 5.138837353609874*^-12, 2.774221925965787*^-12, 1.1329015235468622*^-12, 3.459526558826045*^-13, 8.494695581860675*^-14, 1.3219783958353345*^-14, -5.863178978283936*^-15, -1.1207940873521245*^-14, -1.2845607124551689*^-14, -1.340306581820178*^-14, -1.361429938818855*^-14, -1.3702506683526755*^-14, -1.3741895715074232*^-14, -1.3759149763515415*^-14, -1.3764061872944608*^-14, -1.3759149763515415*^-14, -1.374189571507422*^-14, -1.3702506683526755*^-14, -1.361429938818855*^-14, -1.340306581820178*^-14, -1.2845607124551689*^-14, -1.1207940873520652*^-14, -5.8631789782814114*^-15, 1.321978395834928*^-14, 8.494695581861498*^-14, 3.459526558826028*^-13, 1.1329015235468705*^-12, 2.774221925965802*^-12, 5.138837353609833*^-12, 8.231808389511226*^-12, 1.2918453906249794*^-11, 2.1267784096142025*^-11, 3.788378434643827*^-11, 7.394365336211064*^-11, 1.5882256064443277*^-10, 3.754917027774073*^-10, 9.754149701249089*^-10, 2.7758444395258867*^-9, 8.621894094774583*^-9, 2.9104036425677075*^-8, 1.0626405140264181*^-7, 4.1750198259582766*^-7, 1.7552638382523083*^-6, 7.848780085096588*^-6, 0.00003707874379875594, 0.00018363715882451474, 0.0009443993450664763, 0.004976487692141014, 0.02629903681495221, 0.13399840724112633, 0.609846393518525, 2.1732073212479057, 5.283741871084668, 8.734117368711756, 11.186497563093711, 12.576118357057823, 13.303527150691426, 13.680805222947912, 13.880569076728252, 13.989733550733625, 14.051273603650467, 14.086647368736738, 14.106742071213981, 14.117081508660686, 14.12027222662507, 14.117081508660686, 14.106742071213981, 14.086647368736738, 14.051273603650467, 13.989733550733623, 13.88056907672825, 13.680805222947908, 13.30352715069142, 12.576118357057812, 11.186497563093711, 8.734117368711757, 5.283741871084669, 2.173207321247912, 0.6098463935185253, 0.1339984072411268, 0.026299036814952235, 0.0049764876921409235, 0.0009443993450664588, 0.000183637158824512, 0.00003707874379875552, 7.848780085096464*^-6, 1.7552638382523102*^-6, 4.1750198259582814*^-7, 1.0626405140264195*^-7, 2.910403642567711*^-8}","{14.117081508660686, 14.106742071213983, 14.086647368736738, 14.051273603650465, 13.989733550733623, 13.88056907672825, 13.680805222947912, 13.303527150691426, 12.576118357057823, 11.18649756309371, 8.734117368711741, 5.2837418710846675, 2.173207321247905, 0.6098463935185249, 0.1339984072411263, 0.026299036814952215, 0.0049764876921409166, 0.0009443993450664628, 0.00018363715882451328, 0.00003707874379875563, 7.848780085096517*^-6, 1.7552638382523007*^-6, 4.175019825958242*^-7, 1.0626405140264131*^-7, 2.910403642567707*^-8, 8.621894094774583*^-9, 2.7758444395258705*^-9, 9.754149701248996*^-10, 3.754917027774069*^-10, 1.5882256064443274*^-10, 7.394365336211063*^-11, 3.788378434643826*^-11, 2.1267784096141876*^-11, 1.2918453906249724*^-11, 8.23180838951125*^-12, 5.138837353609847*^-12, 2.7742219259658006*^-12, 1.1329015235468582*^-12, 3.4595265588260617*^-13, 8.494695581861326*^-14, 1.3219783958351527*^-14, -5.86317897827428*^-15, -1.120794087351814*^-14, -1.2845607124554465*^-14, -1.3403065818196442*^-14, -1.3614299388188007*^-14, -1.3702506683526755*^-14, -1.374189571507422*^-14, -1.3759149763515415*^-14, -1.3764061872944608*^-14, -1.3759149763515415*^-14, -1.3741895715074232*^-14, -1.3702506683526755*^-14, -1.3614299388187995*^-14, -1.3403065818196442*^-14, -1.2845607124554453*^-14, -1.1207940873518127*^-14, -5.863178978272993*^-15, 1.3219783958353307*^-14, 8.494695581860892*^-14, 3.4595265588260375*^-13, 1.1329015235468533*^-12, 2.7742219259657824*^-12, 5.138837353609857*^-12, 8.231808389511187*^-12, 1.2918453906249823*^-11, 2.1267784096141915*^-11, 3.788378434643857*^-11, 7.39436533621106*^-11, 1.5882256064443179*^-10, 3.754917027774089*^-10, 9.754149701249045*^-10, 2.7758444395258606*^-9, 8.621894094774626*^-9, 2.9104036425676956*^-8, 1.0626405140264037*^-7, 4.175019825958258*^-7, 1.7552638382522859*^-6, 7.848780085096586*^-6, 0.00003707874379875563, 0.00018363715882451463, 0.0009443993450664685, 0.0049764876921410146, 0.026299036814952485, 0.13399840724112613, 0.6098463935185211, 2.1732073212479053, 5.283741871084644, 8.734117368711754, 11.1864975630937, 12.576118357057823, 13.303527150691426, 13.680805222947912, 13.880569076728252, 13.989733550733623, 14.051273603650465, 14.086647368736738, 14.106742071213983, 14.117081508660686, 14.120272226625069}","{-1.3759149763515415*^-14, -1.374189571507422*^-14, -1.3702506683526768*^-14, -1.3614299388187995*^-14, -1.3403065818192479*^-14, -1.2845607124556422*^-14, -1.1207940873518456*^-14, -5.86317897827659*^-15, 1.3219783958360754*^-14, 8.494695581862548*^-14, 3.4595265588260587*^-13, 1.1329015235468543*^-12, 2.7742219259658014*^-12, 5.138837353609832*^-12, 8.231808389511242*^-12, 1.2918453906249812*^-11, 2.126778409614204*^-11, 3.7883784346438423*^-11, 7.39436533621107*^-11, 1.5882256064443292*^-10, 3.7549170277740773*^-10, 9.754149701249008*^-10, 2.7758444395258643*^-9, 8.621894094774591*^-9, 2.9104036425677104*^-8, 1.062640514026419*^-7, 4.175019825958279*^-7, 1.7552638382523096*^-6, 7.848780085096593*^-6, 0.00003707874379875567, 0.00018363715882451347, 0.0009443993450664668, 0.004976487692140938, 0.026299036814952416, 0.13399840724112771, 0.6098463935185324, 2.173207321247907, 5.283741871084672, 8.734117368711757, 11.186497563093713, 12.576118357057824, 13.303527150691426, 13.68080522294791, 13.880569076728252, 13.989733550733623, 14.051273603650467, 14.086647368736738, 14.106742071213983, 14.117081508660686, 14.120272226625069, 14.117081508660686, 14.106742071213983, 14.086647368736738, 14.051273603650465, 13.989733550733623, 13.880569076728252, 13.680805222947908, 13.303527150691421, 12.576118357057824, 11.186497563093711, 8.734117368711757, 5.283741871084673, 2.173207321247908, 0.6098463935185259, 0.13399840724112655, 0.026299036814952253, 0.004976487692140925, 0.0009443993450664595, 0.0001836371588245115, 0.00003707874379875528, 7.848780085096466*^-6, 1.7552638382523113*^-6, 4.1750198259582835*^-7, 1.0626405140264199*^-7, 2.9104036425677124*^-8, 8.621894094774598*^-9, 2.7758444395258755*^-9, 9.754149701249014*^-10, 3.7549170277740763*^-10, 1.5882256064443303*^-10, 7.394365336211066*^-11, 3.7883784346438456*^-11, 2.1267784096142038*^-11, 1.2918453906249782*^-11, 8.231808389511236*^-12, 5.1388373536098425*^-12, 2.7742219259658*^-12, 1.132901523546866*^-12, 3.459526558826119*^-13, 8.494695581863376*^-14, 1.3219783958358684*^-14, -5.863178978269269*^-15, -1.1207940873518178*^-14, -1.2845607124556422*^-14, -1.3403065818192479*^-14, -1.3614299388187995*^-14, -1.3702506683526768*^-14, -1.374189571507422*^-14, -1.3759149763515415*^-14, -1.3764061872944621*^-14}"
0.089,"{0.00038503503808448813, 0.0008304550677110309, 0.0018605169339945516, 0.004315080985986078, 0.010322389806064758, 0.025362267175195182, 0.0636759890798603, 0.16217766089886557, 0.4139530453442039, 1.0344598925508386, 2.4184830443343452, 4.9152697967751315, 8.096767141206996, 10.78898134951625, 12.423990964730264, 13.254035985178996, 13.655153137324, 13.85451796449145, 13.96009810566022, 14.020033025526601, 14.055999078970371, 14.078185392141167, 14.091628280787978, 14.098886044050305, 14.101183606749656, 14.098886044050305, 14.091628280787978, 14.078185392141167, 14.055999078970371, 14.020033025526601, 13.96009810566022, 13.854517964491448, 13.655153137324, 13.254035985178996, 12.423990964730258, 10.788981349516233, 8.096767141206994, 4.915269796775131, 2.4184830443343452, 1.0344598925508381, 0.41395304534420313, 0.1621776608988649, 0.06367598907986038, 0.025362267175195137, 0.010322389806064739, 0.004315080985986058, 0.0018605169339945464, 0.0008304550677110286, 0.000385035038084488, 0.0001860125676397359, 0.00009390761007445064, 0.00004967474555068677, 0.000027599387804679216, 0.000016140547457930383, 9.952944746311974*^-6, 6.478933711379925*^-6, 4.4526029831655135*^-6, 3.2236763270952518*^-6, 2.4411183067182627*^-6, 1.8978708462632746*^-6, 1.4542880370398132*^-6, 1.0250856503230052*^-6, 6.222943611908629*^-7, 3.2599657413897655*^-7, 1.580225932415772*^-7, 7.624155819889202*^-8, 3.828651936221849*^-8, 2.046436392772454*^-8, 1.1770722904456394*^-8, 7.327955213663299*^-9, 4.955020824877435*^-9, 3.6474251231646643*^-9, 2.9274574992954007*^-9, 2.56457984097599*^-9, 2.4537425362289973*^-9, 2.56457984097599*^-9, 2.9274574992954007*^-9, 3.6474251231646647*^-9, 4.955020824877453*^-9, 7.327955213663338*^-9, 1.177072290445648*^-8, 2.0464363927724638*^-8, 3.8286519362218624*^-8, 7.624155819889226*^-8, 1.58022593241577*^-7, 3.2599657413897624*^-7, 6.222943611908619*^-7, 1.0250856503230043*^-6, 1.4542880370398172*^-6, 1.8978708462632748*^-6, 2.4411183067182657*^-6, 3.2236763270952534*^-6, 4.452602983165526*^-6, 6.4789337113799425*^-6, 9.952944746311973*^-6, 0.00001614054745793043, 0.000027599387804679284, 0.00004967474555068664, 0.00009390761007445086, 0.0001860125676397354}","{0.00009390761007445094, 0.000049674745550686663, 0.000027599387804679294, 0.000016140547457930312, 9.95294474631198*^-6, 6.478933711379898*^-6, 4.4526029831655296*^-6, 3.2236763270952547*^-6, 2.4411183067182707*^-6, 1.8978708462632726*^-6, 1.4542880370398176*^-6, 1.0250856503230033*^-6, 6.222943611908623*^-7, 3.2599657413897613*^-7, 1.5802259324157712*^-7, 7.624155819889206*^-8, 3.8286519362218525*^-8, 2.0464363927724552*^-8, 1.177072290445647*^-8, 7.327955213663328*^-9, 4.955020824877448*^-9, 3.647425123164669*^-9, 2.9274574992954024*^-9, 2.5645798409759924*^-9, 2.453742536228999*^-9, 2.5645798409759924*^-9, 2.9274574992954024*^-9, 3.647425123164669*^-9, 4.9550208248774656*^-9, 7.327955213663328*^-9, 1.1770722904456446*^-8, 2.046436392772466*^-8, 3.828651936221859*^-8, 7.624155819889232*^-8, 1.580225932415775*^-7, 3.2599657413897735*^-7, 6.222943611908631*^-7, 1.0250856503230056*^-6, 1.4542880370398136*^-6, 1.8978708462632756*^-6, 2.4411183067182644*^-6, 3.2236763270952534*^-6, 4.4526029831655076*^-6, 6.478933711379933*^-6, 9.952944746311983*^-6, 0.0000161405474579304, 0.00002759938780467937, 0.00004967474555068702, 0.00009390761007445068, 0.00018601256763973602, 0.00038503503808448813, 0.0008304550677110334, 0.0018605169339945566, 0.004315080985986078, 0.01032238980606479, 0.025362267175195265, 0.06367598907986081, 0.16217766089886676, 0.4139530453442032, 1.0344598925508386, 2.418483044334346, 4.915269796775132, 8.096767141206996, 10.788981349516252, 12.423990964730265, 13.254035985178998, 13.655153137324, 13.85451796449145, 13.96009810566022, 14.020033025526601, 14.055999078970371, 14.078185392141167, 14.091628280787978, 14.098886044050305, 14.101183606749656, 14.098886044050305, 14.091628280787978, 14.078185392141167, 14.055999078970371, 14.020033025526601, 13.96009810566022, 13.854517964491448, 13.655153137323998, 13.254035985178994, 12.423990964730267, 10.78898134951626, 8.096767141206998, 4.915269796775142, 2.4184830443343466, 1.0344598925508404, 0.41395304534420335, 0.16217766089886537, 0.06367598907986016, 0.025362267175195036, 0.010322389806064723, 0.004315080985986041, 0.0018605169339945566, 0.0008304550677110336, 0.0003850350380844882, 0.00018601256763973604}","{14.098886044050305, 14.091628280787978, 14.078185392141169, 14.055999078970371, 14.0200330255266, 13.96009810566022, 13.85451796449145, 13.655153137324001, 13.254035985178998, 12.423990964730265, 10.788981349516252, 8.096767141207, 4.915269796775134, 2.418483044334347, 1.0344598925508395, 0.41395304534420413, 0.1621776608988654, 0.06367598907986034, 0.02536226717519516, 0.010322389806064753, 0.004315080985986063, 0.0018605169339945542, 0.0008304550677110319, 0.0003850350380844876, 0.00018601256763973615, 0.00009390761007445078, 0.00004967474555068682, 0.000027599387804679257, 0.0000161405474579304, 9.95294474631199*^-6, 6.4789337113799365*^-6, 4.452602983165512*^-6, 3.2236763270952492*^-6, 2.4411183067182563*^-6, 1.8978708462632794*^-6, 1.4542880370398172*^-6, 1.0250856503230058*^-6, 6.222943611908631*^-7, 3.259965741389766*^-7, 1.5802259324157723*^-7, 7.624155819889204*^-8, 3.82865193622185*^-8, 2.046436392772464*^-8, 1.177072290445644*^-8, 7.327955213663326*^-9, 4.955020824877444*^-9, 3.6474251231646655*^-9, 2.927457499295401*^-9, 2.56457984097599*^-9, 2.453742536228998*^-9, 2.56457984097599*^-9, 2.927457499295401*^-9, 3.647425123164666*^-9, 4.955020824877453*^-9, 7.327955213663339*^-9, 1.1770722904456485*^-8, 2.046436392772464*^-8, 3.828651936221864*^-8, 7.624155819889189*^-8, 1.5802259324157696*^-7, 3.2599657413897613*^-7, 6.222943611908621*^-7, 1.025085650323003*^-6, 1.4542880370398179*^-6, 1.8978708462632726*^-6, 2.4411183067182665*^-6, 3.223676327095249*^-6, 4.4526029831655296*^-6, 6.478933711379935*^-6, 9.952944746311947*^-6, 0.000016140547457930437, 0.000027599387804679297, 0.00004967474555068668, 0.00009390761007445094, 0.00018601256763973558, 0.0003850350380844853, 0.0008304550677110311, 0.0018605169339945427, 0.004315080985986078, 0.010322389806064742, 0.025362267175195248, 0.06367598907986055, 0.16217766089886665, 0.41395304534420574, 1.0344598925508373, 2.41848304433434, 4.915269796775133, 8.096767141206985, 10.788981349516252, 12.423990964730262, 13.254035985179, 13.655153137324001, 13.85451796449145, 13.96009810566022, 14.0200330255266, 14.055999078970371, 14.078185392141169, 14.091628280787978, 14.098886044050305, 14.101183606749656}","{2.5645798409759916*^-9, 2.9274574992954028*^-9, 3.6474251231646667*^-9, 4.955020824877457*^-9, 7.327955213663341*^-9, 1.177072290445647*^-8, 2.0464363927724625*^-8, 3.828651936221859*^-8, 7.62415581988922*^-8, 1.5802259324157733*^-7, 3.2599657413897677*^-7, 6.222943611908635*^-7, 1.0250856503230062*^-6, 1.4542880370398145*^-6, 1.897870846263278*^-6, 2.4411183067182703*^-6, 3.223676327095262*^-6, 4.4526029831655245*^-6, 6.478933711379938*^-6, 9.95294474631199*^-6, 0.000016140547457930414, 0.000027599387804679267, 0.00004967474555068683, 0.00009390761007445079, 0.00018601256763973623, 0.0003850350380844887, 0.0008304550677110343, 0.0018605169339945586, 0.004315080985986082, 0.010322389806064756, 0.025362267175195168, 0.0636759890798605, 0.16217766089886573, 0.4139530453442054, 1.0344598925508444, 2.418483044334363, 4.915269796775135, 8.096767141207, 10.788981349516254, 12.423990964730265, 13.254035985179, 13.655153137324001, 13.85451796449145, 13.96009810566022, 14.020033025526601, 14.055999078970371, 14.078185392141169, 14.091628280787978, 14.098886044050305, 14.101183606749656, 14.098886044050305, 14.091628280787978, 14.078185392141169, 14.055999078970371, 14.0200330255266, 13.96009810566022, 13.854517964491448, 13.655153137323998, 13.254035985179, 12.423990964730265, 10.788981349516254, 8.096767141207, 4.915269796775134, 2.418483044334347, 1.034459892550839, 0.4139530453442034, 0.16217766089886507, 0.06367598907986019, 0.025362267175194995, 0.010322389806064694, 0.0043150809859860435, 0.0018605169339945573, 0.0008304550677110338, 0.0003850350380844884, 0.00018601256763973618, 0.00009390761007445075, 0.00004967474555068681, 0.00002759938780467925, 0.0000161405474579304, 9.952944746311983*^-6, 6.478933711379932*^-6, 4.4526029831655186*^-6, 3.2236763270952547*^-6, 2.4411183067182597*^-6, 1.8978708462632773*^-6, 1.4542880370398151*^-6, 1.025085650323006*^-6, 6.222943611908645*^-7, 3.2599657413897677*^-7, 1.5802259324157757*^-7, 7.624155819889207*^-8, 3.82865193622186*^-8, 2.0464363927724542*^-8, 1.1770722904456425*^-8, 7.327955213663327*^-9, 4.955020824877439*^-9, 3.6474251231646667*^-9, 2.9274574992954024*^-9, 2.5645798409759916*^-9, 2.4537425362289986*^-9}"
0.128,"{0.0094415327270106, 0.01610522462946397, 0.02819574601560106, 0.050531261311466964, 0.09241918099662999, 0.171837506403926, 0.323113578936505, 0.6096982763935416, 1.1406233242819397, 2.0759130909706527, 3.5765975159907355, 5.650747688077172, 7.995117215169567, 10.116540152384495, 11.690471236535329, 12.701752434021346, 13.298540413718031, 13.637307724665023, 13.82805845351708, 13.936524136649151, 13.99924086880253, 14.035901825094749, 14.056974359512141, 14.067904627108904, 14.071292007255499, 14.067904627108904, 14.05697435951214, 14.035901825094749, 13.999240868802529, 13.936524136649151, 13.828058453517079, 13.637307724665023, 13.298540413718031, 12.701752434021344, 11.690471236535322, 10.116540152384482, 7.995117215169564, 5.650747688077172, 3.5765975159907337, 2.075913090970652, 1.1406233242819388, 0.60969827639354, 0.32311357893650505, 0.17183750640392578, 0.09241918099662984, 0.05053126131146681, 0.028195746015601, 0.01610522462946393, 0.009441532727010593, 0.005693880336915296, 0.003539609691687526, 0.0022723441322598874, 0.0015088353708439882, 0.0010374986725764357, 0.0007392966679519397, 0.0005458577678407192, 0.0004169464295607174, 0.0003280999629611647, 0.00026369464212491414, 0.0002131011832459878, 0.00016904630172383535, 0.00012790015217810293, 0.00009039660955239678, 0.00005976456117667106, 0.000037841035408388304, 0.000023679902506302247, 0.000015042401322246239, 9.87885994811135*^-6, 6.783225424841595*^-6, 4.902599234706286*^-6, 3.744925673237526*^-6, 3.0309943334577925*^-6, 2.6034487757237676*^-6, 2.3755734511930186*^-6, 2.3040011731373403*^-6, 2.375573451193018*^-6, 2.603448775723765*^-6, 3.030994333457792*^-6, 3.7449256732375353*^-6, 4.902599234706297*^-6, 6.783225424841618*^-6, 9.878859948111384*^-6, 0.000015042401322246275, 0.000023679902506302325, 0.00003784103540838828, 0.00005976456117667105, 0.00009039660955239668, 0.00012790015217810293, 0.0001690463017238357, 0.0002131011832459877, 0.0002636946421249144, 0.0003280999629611648, 0.0004169464295607183, 0.000545857767840721, 0.00073929666795194, 0.0010374986725764385, 0.0015088353708439897, 0.0022723441322598844, 0.0035396096916875328, 0.00569388033691529}","{0.0035396096916875345, 0.002272344132259883, 0.0015088353708439905, 0.0010374986725764327, 0.0007392966679519402, 0.000545857767840718, 0.0004169464295607188, 0.00032809996296116495, 0.00026369464212491474, 0.00021310118324598768, 0.00016904630172383578, 0.0001279001521781029, 0.00009039660955239675, 0.00005976456117667106, 0.00003784103540838831, 0.000023679902506302264, 0.000015042401322246247, 9.878859948111356*^-6, 6.783225424841618*^-6, 4.902599234706298*^-6, 3.7449256732375358*^-6, 3.030994333457791*^-6, 2.603448775723764*^-6, 2.375573451193021*^-6, 2.304001173137342*^-6, 2.3755734511930207*^-6, 2.6034487757237693*^-6, 3.0309943334577946*^-6, 3.7449256732375413*^-6, 4.902599234706298*^-6, 6.783225424841613*^-6, 9.878859948111392*^-6, 0.000015042401322246276, 0.000023679902506302342, 0.000037841035408388345, 0.000059764561176671144, 0.0000903966095523968, 0.000127900152178103, 0.00016904630172383543, 0.00021310118324598796, 0.00026369464212491425, 0.0003280999629611651, 0.0004169464295607173, 0.0005458577678407199, 0.0007392966679519405, 0.0010374986725764368, 0.0015088353708439931, 0.002272344132259894, 0.0035396096916875267, 0.005693880336915298, 0.0094415327270106, 0.016105224629464013, 0.02819574601560114, 0.05053126131146698, 0.09241918099663014, 0.17183750640392625, 0.3231135789365065, 0.6096982763935447, 1.140623324281939, 2.0759130909706522, 3.5765975159907355, 5.650747688077172, 7.995117215169567, 10.116540152384497, 11.690471236535329, 12.701752434021348, 13.298540413718033, 13.637307724665025, 13.82805845351708, 13.936524136649153, 13.99924086880253, 14.035901825094749, 14.056974359512141, 14.067904627108904, 14.071292007255497, 14.067904627108904, 14.056974359512141, 14.035901825094749, 13.999240868802529, 13.936524136649151, 13.82805845351708, 13.637307724665023, 13.298540413718028, 12.701752434021344, 11.69047123653533, 10.116540152384504, 7.99511721516957, 5.650747688077179, 3.5765975159907364, 2.075913090970655, 1.1406233242819395, 0.609698276393541, 0.3231135789365042, 0.17183750640392548, 0.09241918099662973, 0.05053126131146669, 0.028195746015601122, 0.01610522462946402, 0.009441532727010605, 0.005693880336915302}","{14.067904627108902, 14.056974359512141, 14.035901825094749, 13.999240868802529, 13.93652413664915, 13.828058453517079, 13.637307724665023, 13.29854041371803, 12.701752434021348, 11.690471236535329, 10.116540152384493, 7.9951172151695635, 5.65074768807717, 3.576597515990734, 2.075913090970652, 1.1406233242819395, 0.6096982763935405, 0.3231135789365048, 0.17183750640392575, 0.09241918099662987, 0.050531261311466825, 0.028195746015601045, 0.016105224629463965, 0.00944153272701058, 0.005693880336915297, 0.003539609691687526, 0.0022723441322598874, 0.0015088353708439884, 0.0010374986725764357, 0.0007392966679519404, 0.0005458577678407198, 0.0004169464295607172, 0.00032809996296116414, 0.00026369464212491354, 0.00021310118324598787, 0.00016904630172383543, 0.00012790015217810296, 0.00009039660955239674, 0.00005976456117667106, 0.000037841035408388304, 0.000023679902506302247, 0.000015042401322246237, 9.878859948111378*^-6, 6.783225424841607*^-6, 4.902599234706292*^-6, 3.7449256732375307*^-6, 3.0309943334577853*^-6, 2.603448775723762*^-6, 2.3755734511930177*^-6, 2.3040011731373394*^-6, 2.3755734511930177*^-6, 2.6034487757237646*^-6, 3.030994333457792*^-6, 3.744925673237535*^-6, 4.902599234706298*^-6, 6.783225424841617*^-6, 9.878859948111382*^-6, 0.000015042401322246271, 0.000023679902506302224, 0.000037841035408388263, 0.00005976456117667101, 0.00009039660955239666, 0.00012790015217810277, 0.00016904630172383557, 0.0002131011832459874, 0.00026369464212491425, 0.00032809996296116436, 0.00041694642956071796, 0.0005458577678407199, 0.0007392966679519379, 0.001037498672576437, 0.0015088353708439905, 0.0022723441322598827, 0.00353960969168753, 0.005693880336915284, 0.009441532727010541, 0.01610522462946397, 0.028195746015600962, 0.05053126131146691, 0.09241918099662975, 0.17183750640392606, 0.32311357893650505, 0.6096982763935439, 1.1406233242819424, 2.0759130909706496, 3.5765975159907253, 5.6507476880771685, 7.995117215169556, 10.116540152384491, 11.690471236535325, 12.701752434021346, 13.298540413718031, 13.637307724665023, 13.828058453517079, 13.93652413664915, 13.99924086880253, 14.035901825094749, 14.056974359512141, 14.067904627108902, 14.0712920072555}","{2.375573451193021*^-6, 2.603448775723767*^-6, 3.030994333457791*^-6, 3.7449256732375383*^-6, 4.9025992347063025*^-6, 6.783225424841619*^-6, 9.878859948111385*^-6, 0.000015042401322246278, 0.000023679902506302285, 0.000037841035408388345, 0.000059764561176671124, 0.0000903966095523968, 0.00012790015217810304, 0.00016904630172383546, 0.00021310118324598796, 0.00026369464212491436, 0.00032809996296116544, 0.00041694642956071834, 0.0005458577678407201, 0.0007392966679519407, 0.001037498672576437, 0.0015088353708439877, 0.0022723441322598866, 0.003539609691687528, 0.005693880336915299, 0.0094415327270106, 0.01610522462946401, 0.028195746015601143, 0.050531261311466985, 0.09241918099662992, 0.1718375064039259, 0.3231135789365052, 0.6096982763935417, 1.1406233242819426, 2.075913090970659, 3.576597515990747, 5.650747688077173, 7.995117215169567, 10.116540152384495, 11.690471236535329, 12.70175243402135, 13.298540413718033, 13.637307724665023, 13.82805845351708, 13.936524136649151, 13.999240868802529, 14.035901825094749, 14.056974359512141, 14.067904627108902, 14.071292007255499, 14.067904627108902, 14.056974359512141, 14.035901825094749, 13.999240868802529, 13.936524136649151, 13.82805845351708, 13.637307724665021, 13.298540413718028, 12.70175243402135, 11.690471236535329, 10.116540152384495, 7.995117215169565, 5.650747688077172, 3.5765975159907337, 2.075913090970652, 1.1406233242819388, 0.6096982763935402, 0.323113578936504, 0.17183750640392517, 0.09241918099662948, 0.05053126131146662, 0.028195746015601132, 0.016105224629464007, 0.009441532727010597, 0.005693880336915297, 0.0035396096916875263, 0.0022723441322598883, 0.0015088353708439886, 0.0010374986725764357, 0.0007392966679519397, 0.0005458577678407194, 0.00041694642956071763, 0.00032809996296116474, 0.00026369464212491376, 0.00021310118324598787, 0.00016904630172383549, 0.00012790015217810298, 0.00009039660955239686, 0.000059764561176671124, 0.000037841035408388365, 0.000023679902506302268, 0.000015042401322246264, 9.878859948111358*^-6, 6.783225424841607*^-6, 4.902599234706299*^-6, 3.744925673237532*^-6, 3.030994333457791*^-6, 2.6034487757237697*^-6, 2.375573451193021*^-6, 2.3040011731373432*^-6}"
