0.05,"{-4.347868680690871*^-18, -4.347430481885775*^-18, -4.345921296681386*^-18, -4.3408106364858445*^-18, -4.323877065759223*^-18, -4.2692459480456095*^-18, -4.098461877838905*^-18, -3.583606315215932*^-18, -2.0939159202874005*^-18, 2.0237716812546947*^-18, 1.2847233471392069*^-17, 3.9779630259801005*^-17, 1.0294003632339152*^-16, 2.4191983113706857*^-16, 5.275859343362337*^-16, 1.0735692842505837*^-15, 2.039206458077313*^-15, 3.6111679271794454*^-15, 5.951790792990627*^-15, 9.113966074974973*^-15, 1.2946028995678162*^-14, 1.7034960148665884*^-14, 2.0741564678013775*^-14, 2.3349925970370167*^-14, 2.429168695532123*^-14, 2.3349925970368053*^-14, 2.0741564678016688*^-14, 1.703496014866721*^-14, 1.2946028995676026*^-14, 9.113966074972402*^-15, 5.951790792992363*^-15, 3.611167927179492*^-15, 2.039206458077682*^-15, 1.0735692842513313*^-15, 5.27585934336402*^-16, 2.4191983113712143*^-16, 1.029400363234214*^-16, 3.977963025979353*^-17, 1.2847233471396442*^-17, 2.0237716812560356*^-18, -2.093915920286747*^-18, -3.583606315214655*^-18, -4.098461877838358*^-18, -4.269245948043385*^-18, -4.3238770657581626*^-18, -4.3408106364851396*^-18, -4.3459212966824304*^-18, -4.347430481886537*^-18, -4.347868680689775*^-18, -4.34799439837812*^-18, -4.348030212784866*^-18, -4.3480403939554305*^-18, -4.348043296353463*^-18, -4.348044130155675*^-18, -4.348044372710493*^-18, -4.34804444450514*^-18, -4.348044466224113*^-18, -4.3480444729727804*^-18, -4.348044475132211*^-18, -4.3480444758474504*^-18, -4.3480444760934525*^-18, -4.348044476185354*^-18, -4.348044476222939*^-18, -4.348044476233009*^-18, -4.3480444762370175*^-18, -4.348044476238592*^-18, -4.348044476239513*^-18, -4.348044476239911*^-18, -4.348044476239721*^-18, -4.348044476239705*^-18, -4.348044476239564*^-18, -4.348044476239912*^-18, -4.348044476239771*^-18, -4.348044476240457*^-18, -4.348044476240293*^-18, -4.348044476240457*^-18, -4.348044476239771*^-18, -4.348044476239912*^-18, -4.348044476239564*^-18, -4.348044476239705*^-18, -4.348044476239721*^-18, -4.348044476239911*^-18, -4.348044476239513*^-18, -4.348044476238592*^-18, -4.3480444762370175*^-18, -4.3480444762330254*^-18, -4.34804447622332*^-18, -4.348044476185528*^-18, -4.348044476093777*^-18, -4.3480444758474265*^-18, -4.3480444751320375*^-18, -4.348044472973162*^-18, -4.34804446622408*^-18, -4.348044444505654*^-18, -4.34804437271012*^-18, -4.348044130155657*^-18, -4.348043296353828*^-18, -4.3480403939560244*^-18, -4.348030212782823*^-18, -4.34799439837966*^-18}","{-4.3480302127819205*^-18, -4.348040393959499*^-18, -4.348043296353243*^-18, -4.348044130153679*^-18, -4.348044372710298*^-18, -4.348044444504685*^-18, -4.3480444662233235*^-18, -4.348044472972127*^-18, -4.348044475132415*^-18, -4.348044475848495*^-18, -4.348044476093444*^-18, -4.348044476181498*^-18, -4.348044476221987*^-18, -4.348044476231915*^-18, -4.348044476236908*^-18, -4.3480444762385675*^-18, -4.3480444762393556*^-18, -4.348044476239159*^-18, -4.34804447623939*^-18, -4.3480444762400605*^-18, -4.3480444762395636*^-18, -4.348044476239905*^-18, -4.3480444762400936*^-18, -4.348044476240301*^-18, -4.348044476239953*^-18, -4.348044476240301*^-18, -4.3480444762400936*^-18, -4.348044476239905*^-18, -4.3480444762395636*^-18, -4.3480444762400605*^-18, -4.34804447623939*^-18, -4.348044476239159*^-18, -4.3480444762393556*^-18, -4.3480444762385675*^-18, -4.348044476236908*^-18, -4.3480444762306565*^-18, -4.3480444762195955*^-18, -4.348044476181473*^-18, -4.348044476093644*^-18, -4.348044475849026*^-18, -4.3480444751324066*^-18, -4.34804447297231*^-18, -4.348044466222795*^-18, -4.348044444504866*^-18, -4.348044372709514*^-18, -4.348044130153886*^-18, -4.348043296352862*^-18, -4.3480403939603755*^-18, -4.348030212781762*^-18, -4.347994398380098*^-18, -4.347868680691319*^-18, -4.34743048188445*^-18, -4.345921296682769*^-18, -4.340810636486697*^-18, -4.3238770657586125*^-18, -4.269245948044365*^-18, -4.098461877839277*^-18, -3.583606315216253*^-18, -2.0939159202891088*^-18, 2.0237716812571*^-18, 1.2847233471400016*^-17, 3.9779630259807224*^-17, 1.0294003632341598*^-16, 2.4191983113713996*^-16, 5.27585934336465*^-16, 1.0735692842509797*^-15, 2.039206458077985*^-15, 3.611167927180794*^-15, 5.951790792993339*^-15, 9.113966074978193*^-15, 1.2946028995682782*^-14, 1.7034960148669705*^-14, 2.0741564678020427*^-14, 2.334992597037774*^-14, 2.429168695531403*^-14, 2.3349925970375714*^-14, 2.07415646780229*^-14, 1.7034960148672962*^-14, 1.2946028995681772*^-14, 9.113966074979564*^-15, 5.951790792993516*^-15, 3.611167927181248*^-15, 2.0392064580782194*^-15, 1.073569284250976*^-15, 5.275859343364398*^-16, 2.4191983113712675*^-16, 1.0294003632340959*^-16, 3.977963025979596*^-17, 1.2847233471401917*^-17, 2.0237716812578028*^-18, -2.0939159202873912*^-18, -3.583606315215434*^-18, -4.09846187784017*^-18, -4.269245948044418*^-18, -4.3238770657579076*^-18, -4.3408106364853646*^-18, -4.34592129668191*^-18, -4.347430481885774*^-18, -4.3478686806906485*^-18, -4.3479943983789905*^-18}","{2.3349925970383906*^-14, 2.0741564678026725*^-14, 1.7034960148672078*^-14, 1.2946028995682589*^-14, 9.113966074980433*^-15, 5.951790792993437*^-15, 3.6111679271808204*^-15, 2.039206458078346*^-15, 1.0735692842511347*^-15, 5.275859343367166*^-16, 2.419198311372004*^-16, 1.0294003632339547*^-16, 3.977963025979763*^-17, 1.2847233471402494*^-17, 2.0237716812590824*^-18, -2.0939159202828013*^-18, -3.583606315215378*^-18, -4.098461877838376*^-18, -4.2692459480458575*^-18, -4.323877065759976*^-18, -4.340810636485101*^-18, -4.345921296683945*^-18, -4.347430481886351*^-18, -4.347868680690447*^-18, -4.3479943983807854*^-18, -4.348030212783145*^-18, -4.348040393959531*^-18, -4.3480432963548346*^-18, -4.3480441301543945*^-18, -4.348044372713095*^-18, -4.348044444503079*^-18, -4.348044466224823*^-18, -4.348044472968778*^-18, -4.348044475130105*^-18, -4.3480444758493424*^-18, -4.348044476096686*^-18, -4.348044476181158*^-18, -4.3480444762199014*^-18, -4.3480444762312775*^-18, -4.348044476236677*^-18, -4.34804447623841*^-18, -4.348044476239528*^-18, -4.34804447623973*^-18, -4.348044476239366*^-18, -4.348044476239365*^-18, -4.348044476239548*^-18, -4.348044476239912*^-18, -4.348044476240118*^-18, -4.348044476239928*^-18, -4.348044476239564*^-18, -4.348044476239928*^-18, -4.348044476240118*^-18, -4.348044476239912*^-18, -4.348044476239548*^-18, -4.348044476239365*^-18, -4.348044476239366*^-18, -4.34804447623973*^-18, -4.348044476239528*^-18, -4.34804447623841*^-18, -4.348044476236677*^-18, -4.3480444762312775*^-18, -4.3480444762199014*^-18, -4.348044476181158*^-18, -4.348044476096686*^-18, -4.3480444758493424*^-18, -4.3480444751299306*^-18, -4.348044472968778*^-18, -4.348044466224823*^-18, -4.348044444503079*^-18, -4.348044372713095*^-18, -4.3480441301543945*^-18, -4.348043296354861*^-18, -4.34804039395954*^-18, -4.348030212783154*^-18, -4.347994398379543*^-18, -4.3478686806901825*^-18, -4.347430481886121*^-18, -4.3459212966813226*^-18, -4.340810636484314*^-18, -4.323877065758088*^-18, -4.269245948044326*^-18, -4.098461877840569*^-18, -3.583606315214749*^-18, -2.0939159202863023*^-18, 2.0237716812588817*^-18, 1.2847233471400081*^-17, 3.9779630259805227*^-17, 1.0294003632341465*^-16, 2.419198311371869*^-16, 5.275859343364613*^-16, 1.0735692842510225*^-15, 2.0392064580784474*^-15, 3.611167927180749*^-15, 5.951790792994559*^-15, 9.113966074981306*^-15, 1.2946028995685372*^-14, 1.7034960148670693*^-14, 2.0741564678024725*^-14, 2.334992597037485*^-14, 2.429168695532486*^-14}","{-4.348044476239772*^-18, -4.348044476239385*^-18, -4.348044476239781*^-18, -4.348044476239755*^-18, -4.348044476239697*^-18, -4.3480444762392316*^-18, -4.348044476239174*^-18, -4.3480444762395536*^-18, -4.348044476238227*^-18, -4.348044476236867*^-18, -4.348044476230691*^-18, -4.348044476220349*^-18, -4.348044476179993*^-18, -4.34804447609351*^-18, -4.348044475849565*^-18, -4.348044475132523*^-18, -4.348044472973218*^-18, -4.348044466221975*^-18, -4.348044444504866*^-18, -4.348044372709405*^-18, -4.3480441301544585*^-18, -4.3480432963532915*^-18, -4.348040393958762*^-18, -4.348030212781871*^-18, -4.347994398380071*^-18, -4.347868680690489*^-18, -4.347430481884833*^-18, -4.3459212966819*^-18, -4.340810636485663*^-18, -4.323877065760127*^-18, -4.269245948044898*^-18, -4.098461877839981*^-18, -3.583606315216412*^-18, -2.093915920285385*^-18, 2.023771681256033*^-18, 1.2847233471395813*^-17, 3.977963025977577*^-17, 1.0294003632340552*^-16, 2.4191983113712207*^-16, 5.275859343364126*^-16, 1.073569284250581*^-15, 2.039206458077943*^-15, 3.611167927179514*^-15, 5.951790792991214*^-15, 9.113966074978172*^-15, 1.2946028995677187*^-14, 1.7034960148665338*^-14, 2.0741564678018938*^-14, 2.3349925970373903*^-14, 2.4291686955321622*^-14, 2.334992597037377*^-14, 2.0741564678015814*^-14, 1.7034960148664625*^-14, 1.294602899568193*^-14, 9.113966074978186*^-15, 5.951790792992459*^-15, 3.611167927179182*^-15, 2.039206458077868*^-15, 1.0735692842505091*^-15, 5.275859343362565*^-16, 2.4191983113704816*^-16, 1.0294003632339113*^-16, 3.97796302598038*^-17, 1.2847233471396075*^-17, 2.0237716812571746*^-18, -2.0939159202878893*^-18, -3.583606315215095*^-18, -4.098461877838507*^-18, -4.2692459480456595*^-18, -4.323877065759619*^-18, -4.3408106364861095*^-18, -4.3459212966816955*^-18, -4.347430481888133*^-18, -4.34786868069049*^-18, -4.347994398378228*^-18, -4.348030212782955*^-18, -4.348040393956853*^-18, -4.348043296352297*^-18, -4.348044130154721*^-18, -4.3480443727102865*^-18, -4.3480444445047925*^-18, -4.348044466223493*^-18, -4.348044472972986*^-18, -4.348044475131746*^-18, -4.348044475847957*^-18, -4.348044476093902*^-18, -4.3480444761842794*^-18, -4.3480444762202065*^-18, -4.3480444762312305*^-18, -4.348044476237439*^-18, -4.348044476238394*^-18, -4.348044476239346*^-18, -4.348044476239522*^-18, -4.3480444762400605*^-18, -4.348044476239573*^-18, -4.348044476239565*^-18, -4.348044476240111*^-18, -4.34804447623973*^-18, -4.3480444762401106*^-18, -4.3480444762401106*^-18}"
0.089,"{-2.695091643343518*^-18, -2.1594221971292508*^-18, -1.0897172351970212*^-18, 1.0227522823763802*^-18, 5.136634092680653*^-18, 1.3014791412533636*^-17, 2.780889060144813*^-17, 5.497499195975625*^-17, 1.0361903094302126*^-16, 1.8831991334226771*^-16, 3.3133958758516365*^-16, 5.648692831294552*^-16, 9.325757915074168*^-16, 1.4892704325052035*^-15, 2.297205432887215*^-15, 3.4175955969841187*^-15, 4.896780634109674*^-15, 6.7481417593885615*^-15, 8.933232403263983*^-15, 1.1347809307450053*^-14, 1.381937428481574*^-14, 1.6121343769796128*^-14, 1.8004721386514234*^-14, 1.924216184063418*^-14, 1.9673838404956675*^-14, 1.924216184063338*^-14, 1.8004721386517825*^-14, 1.61213437697924*^-14, 1.3819374284813977*^-14, 1.1347809307452107*^-14, 8.933232403265838*^-15, 6.748141759386034*^-15, 4.896780634109753*^-15, 3.4175955969844445*^-15, 2.2972054328864785*^-15, 1.4892704325051948*^-15, 9.32575791507412*^-16, 5.64869283129577*^-16, 3.3133958758519757*^-16, 1.8831991334228808*^-16, 1.0361903094303314*^-16, 5.4974991959783846*^-17, 2.7808890601459274*^-17, 1.301479141254342*^-17, 5.136634092680192*^-18, 1.0227522823782183*^-18, -1.0897172351963184*^-18, -2.1594221971269034*^-18, -2.6950916433426192*^-18, -2.96111001267517*^-18, -3.092488905472756*^-18, -3.1571952382870507*^-18, -3.1890642940088185*^-18, -3.2048029491199925*^-18, -3.21261728188916*^-18, -3.2165280366241614*^-18, -3.2185057065246573*^-18, -3.219518697156024*^-18, -3.2200454345520355*^-18, -3.2203240681448733*^-18, -3.2204742993197977*^-18, -3.220557002031671*^-18, -3.220603555263095*^-18, -3.220630381245626*^-18, -3.2206462184386364*^-18, -3.2206558002459243*^-18, -3.2206617392062546*^-18, -3.2206655055356935*^-18, -3.2206679429609527*^-18, -3.2206695449736362*^-18, -3.220670605161362*^-18, -3.2206713002938073*^-18, -3.220671736851873*^-18, -3.2206719771767717*^-18, -3.220672053903059*^-18, -3.2206719771767717*^-18, -3.220671736851873*^-18, -3.2206713002938073*^-18, -3.220670605161362*^-18, -3.2206695449736362*^-18, -3.2206679429609434*^-18, -3.2206655055357093*^-18, -3.2206617392064214*^-18, -3.2206558002460834*^-18, -3.220646218438484*^-18, -3.2206303812455848*^-18, -3.220603555262521*^-18, -3.2205570020320154*^-18, -3.2204742993194857*^-18, -3.2203240681445355*^-18, -3.2200454345520263*^-18, -3.2195186971574907*^-18, -3.2185057065239983*^-18, -3.2165280366252915*^-18, -3.2126172818891257*^-18, -3.2048029491198484*^-18, -3.1890642940098234*^-18, -3.1571952382874036*^-18, -3.0924889054719805*^-18, -2.9611100126747277*^-18}","{-3.0924889054728064*^-18, -3.1571952382875052*^-18, -3.1890642940086444*^-18, -3.2048029491187634*^-18, -3.2126172818887128*^-18, -3.2165280366249286*^-18, -3.2185057065251022*^-18, -3.2195186971561587*^-18, -3.2200454345522643*^-18, -3.220324068145715*^-18, -3.220474299320428*^-18, -3.2205570020323713*^-18, -3.2206035552625216*^-18, -3.22063038124487*^-18, -3.2206462184392658*^-18, -3.2206558002460834*^-18, -3.2206617392066744*^-18, -3.220665505535837*^-18, -3.2206679429613737*^-18, -3.2206695449740487*^-18, -3.220670605160873*^-18, -3.2206713002925543*^-18, -3.220671736853181*^-18, -3.2206719771760484*^-18, -3.2206720539027573*^-18, -3.2206719771762*^-18, -3.2206717368530214*^-18, -3.2206713002927145*^-18, -3.2206706051612345*^-18, -3.2206695449740002*^-18, -3.2206679429618113*^-18, -3.2206655055350607*^-18, -3.220661739206692*^-18, -3.220655800246236*^-18, -3.220646218438492*^-18, -3.2206303812453074*^-18, -3.2206035552628586*^-18, -3.2205570020321683*^-18, -3.220474299320613*^-18, -3.2203240681453937*^-18, -3.2200454345533914*^-18, -3.219518697156369*^-18, -3.2185057065262462*^-18, -3.216528036626336*^-18, -3.2126172818892666*^-18, -3.2048029491187137*^-18, -3.189064294009115*^-18, -3.1571952382873442*^-18, -3.0924889054727736*^-18, -2.9611100126742415*^-18, -2.6950916433424228*^-18, -2.159422197129246*^-18, -1.08971723519743*^-18, 1.0227522823790184*^-18, 5.136634092680406*^-18, 1.3014791412530705*^-17, 2.780889060144286*^-17, 5.4974991959770793*^-17, 1.0361903094304567*^-16, 1.8831991334223463*^-16, 3.313395875851114*^-16, 5.648692831295847*^-16, 9.325757915075079*^-16, 1.4892704325052938*^-15, 2.2972054328873695*^-15, 3.41759559698525*^-15, 4.896780634109335*^-15, 6.748141759388304*^-15, 8.933232403267955*^-15, 1.1347809307451574*^-14, 1.3819374284815154*^-14, 1.612134376978993*^-14, 1.8004721386509634*^-14, 1.9242161840641023*^-14, 1.967383840495459*^-14, 1.92421618406395*^-14, 1.8004721386509385*^-14, 1.6121343769795235*^-14, 1.381937428481777*^-14, 1.1347809307453852*^-14, 8.933232403267108*^-15, 6.748141759388565*^-15, 4.896780634109152*^-15, 3.417595596984264*^-15, 2.297205432887343*^-15, 1.4892704325051218*^-15, 9.325757915073616*^-16, 5.648692831295169*^-16, 3.3133958758522316*^-16, 1.8831991334228369*^-16, 1.0361903094302809*^-16, 5.497499195975318*^-17, 2.7808890601448673*^-17, 1.3014791412536027*^-17, 5.136634092680406*^-18, 1.022752282378075*^-18, -1.0897172351964174*^-18, -2.1594221971284858*^-18, -2.6950916433413805*^-18, -2.961110012673939*^-18}","{1.9242161840635867*^-14, 1.8004721386513827*^-14, 1.612134376979143*^-14, 1.3819374284820256*^-14, 1.1347809307452448*^-14, 8.933232403267976*^-15, 6.748141759388044*^-15, 4.89678063410847*^-15, 3.4175955969839246*^-15, 2.2972054328858793*^-15, 1.4892704325051644*^-15, 9.325757915075116*^-16, 5.648692831297444*^-16, 3.313395875852681*^-16, 1.8831991334218444*^-16, 1.0361903094307172*^-16, 5.49749919597836*^-17, 2.780889060145707*^-17, 1.3014791412537577*^-17, 5.136634092679539*^-18, 1.022752282377389*^-18, -1.0897172351964473*^-18, -2.159422197129137*^-18, -2.6950916433425414*^-18, -2.9611100126734874*^-18, -3.092488905472543*^-18, -3.1571952382865365*^-18, -3.1890642940087934*^-18, -3.2048029491183766*^-18, -3.21261728188904*^-18, -3.2165280366240458*^-18, -3.2185057065253888*^-18, -3.2195186971558818*^-18, -3.22004543455325*^-18, -3.2203240681450474*^-18, -3.2204742993198883*^-18, -3.2205570020321502*^-18, -3.22060355526184*^-18, -3.2206303812453413*^-18, -3.2206462184392766*^-18, -3.2206558002447364*^-18, -3.220661739205304*^-18, -3.220665505535086*^-18, -3.2206679429616764*^-18, -3.220669544975229*^-18, -3.22067060516207*^-18, -3.2206713002952752*^-18, -3.2206717368523962*^-18, -3.22067197717686*^-18, -3.2206720539031965*^-18, -3.2206719771768673*^-18, -3.2206717368520846*^-18, -3.2206713002952752*^-18, -3.220670605161285*^-18, -3.220669544975229*^-18, -3.220667942961844*^-18, -3.2206655055347945*^-18, -3.2206617392053294*^-18, -3.220655800245888*^-18, -3.2206462184394033*^-18, -3.2206303812448433*^-18, -3.220603555261672*^-18, -3.220557002031706*^-18, -3.22047429931973*^-18, -3.2203240681453348*^-18, -3.220045434552962*^-18, -3.2195186971565042*^-18, -3.218505706525253*^-18, -3.216528036624616*^-18, -3.2126172818887374*^-18, -3.204802949119655*^-18, -3.1890642940095445*^-18, -3.157195238287859*^-18, -3.0924889054736068*^-18, -2.961110012674018*^-18, -2.6950916433415885*^-18, -2.159422197127205*^-18, -1.08971723519629*^-18, 1.0227522823777284*^-18, 5.136634092680651*^-18, 1.3014791412528792*^-17, 2.780889060144044*^-17, 5.49749919597668*^-17, 1.0361903094303691*^-16, 1.8831991334218237*^-16, 3.3133958758520186*^-16, 5.648692831293364*^-16, 9.325757915076252*^-16, 1.4892704325050662*^-15, 2.297205432886603*^-15, 3.4175955969851016*^-15, 4.896780634109913*^-15, 6.7481417593894245*^-15, 8.933232403264803*^-15, 1.1347809307451716*^-14, 1.3819374284820026*^-14, 1.6121343769792165*^-14, 1.8004721386509722*^-14, 1.9242161840638388*^-14, 1.9673838404954343*^-14}","{-3.2206719771759394*^-18, -3.2206717368513612*^-18, -3.220671300293218*^-18, -3.220670605160023*^-18, -3.2206695449739836*^-18, -3.2206679429621156*^-18, -3.2206655055353835*^-18, -3.220661739206188*^-18, -3.2206558002467667*^-18, -3.220646218439529*^-18, -3.2206303812444223*^-18, -3.2206035552616384*^-18, -3.22055700203217*^-18, -3.220474299320371*^-18, -3.220324068144932*^-18, -3.220045434553849*^-18, -3.2195186971562015*^-18, -3.218505706525118*^-18, -3.216528036624112*^-18, -3.2126172818883083*^-18, -3.20480294911985*^-18, -3.1890642940081305*^-18, -3.157195238287977*^-18, -3.0924889054714397*^-18, -2.9611100126735024*^-18, -2.6950916433420904*^-18, -2.159422197128713*^-18, -1.0897172351969447*^-18, 1.0227522823767015*^-18, 5.13663409268111*^-18, 1.301479141253745*^-17, 2.780889060145478*^-17, 5.497499195976202*^-17, 1.036190309430167*^-16, 1.8831991334216984*^-16, 3.3133958758521823*^-16, 5.648692831296279*^-16, 9.325757915073933*^-16, 1.4892704325051763*^-15, 2.2972054328864702*^-15, 3.4175955969849367*^-15, 4.8967806341099485*^-15, 6.7481417593894734*^-15, 8.933232403267156*^-15, 1.1347809307452028*^-14, 1.3819374284816318*^-14, 1.6121343769789776*^-14, 1.8004721386509302*^-14, 1.9242161840637902*^-14, 1.9673838404951497*^-14, 1.9242161840635343*^-14, 1.8004721386514686*^-14, 1.6121343769793193*^-14, 1.3819374284814661*^-14, 1.1347809307450773*^-14, 8.933232403267875*^-15, 6.748141759388524*^-15, 4.896780634108478*^-15, 3.4175955969842457*^-15, 2.297205432886695*^-15, 1.489270432504721*^-15, 9.325757915076022*^-16, 5.648692831294348*^-16, 3.313395875851705*^-16, 1.8831991334223133*^-16, 1.0361903094299116*^-16, 5.49749919597642*^-17, 2.780889060144629*^-17, 1.301479141253461*^-17, 5.136634092679628*^-18, 1.0227522823765316*^-18, -1.0897172351969769*^-18, -2.159422197129818*^-18, -2.6950916433421925*^-18, -2.961110012674603*^-18, -3.0924889054722767*^-18, -3.157195238287397*^-18, -3.189064294008982*^-18, -3.2048029491196235*^-18, -3.2126172818883083*^-18, -3.2165280366250542*^-18, -3.2185057065256657*^-18, -3.219518697157432*^-18, -3.2200454345522886*^-18, -3.2203240681444184*^-18, -3.220474299320194*^-18, -3.2205570020316552*^-18, -3.220603555262049*^-18, -3.2206303812446*^-18, -3.220646218438839*^-18, -3.220655800245392*^-18, -3.2206617392058397*^-18, -3.22066550553501*^-18, -3.220667942961584*^-18, -3.220669544974462*^-18, -3.2206706051617318*^-18, -3.2206713002939856*^-18, -3.220671736851554*^-18, -3.2206719771769913*^-18, -3.220672053902277*^-18}"
