0.05,"{7.566748868931455*^-16, 1.621378681507172*^-15, 4.458676700097122*^-15, 1.3988709661366624*^-14, 4.660221764202494*^-14, 1.5977795285005022*^-13, 5.561361098848474*^-13, 1.95029743506015*^-12, 6.8517360538049894*^-12, 2.399113390282557*^-11, 8.330968061929178*^-11, 2.8550104306884537*^-10, 9.609113798781028*^-10, 3.1611620077912337*^-9, 1.0117177440777909*^-8, 3.1356564989358624*^-8, 9.369485358033438*^-8, 2.6874788261833925*^-7, 7.369025437402502*^-7, 1.923893394129199*^-6, 4.7644310845531745*^-6, 0.000011151717837808101, 0.00002458713319403983, 0.00005090277431436641, 0.00009866798473625319, 0.000178588751706781, 0.0003011164147589838, 0.0004719631972552064, 0.0006864571798793074, 0.0009252276279756996, 0.001154446904388519, 0.001332599033241012, 0.0014225240189116907, 0.0014040615116656734, 0.0012814224203061806, 0.0010816237734366323, 0.0008447763416735194, 0.000610979259062199, 0.00040965986200874443, 0.00025502843020965905, 0.00014768439344885849, 0.00007972896015343895, 0.000040226680427854926, 0.000019020589163836008, 8.45368558256153*^-6, 3.543083845635345*^-6, 1.4051632647358479*^-6, 5.292618892501865*^-7, 1.9005883724206961*^-7, 6.533338227151477*^-8, 2.158948319931989*^-8, 6.888221033969457*^-9, 2.13150818562094*^-9, 6.426743863181467*^-10, 1.8970158459251266*^-10, 5.508240878464342*^-11, 1.580989441827499*^-11, 4.507689533595574*^-12, 1.2830983966166234*^-12, 3.6654568547289114*^-13, 1.0573255325243089*^-13, 3.1072211150774265*^-14, 9.468822549706157*^-15, 3.1199719306679275*^-15, 1.2159811271864016*^-15, 6.305755637505289*^-16, 4.452067022095225*^-16, 3.8449555159086596*^-16, 3.6384780838270714*^-16, 3.56529712270315*^-16, 3.5381820440880765*^-16, 3.5276504682941076*^-16, 3.5233527206069365*^-16, 3.52150669474352*^-16, 3.5206710933231537*^-16, 3.520272374833885*^-16, 3.5200720051266693*^-16, 3.519966264916981*^-16, 3.5199080251359117*^-16, 3.519874952302771*^-16, 3.5198560726145*^-16, 3.5198458845883397*^-16, 3.5198417111274115*^-16, 3.519842524370842*^-16, 3.519848521245206*^-16, 3.5198612034554714*^-16, 3.519884007586237*^-16, 3.519923856524066*^-16, 3.5199946101111103*^-16, 3.520124787978609*^-16, 3.5203753984212586*^-16, 3.5208826734788403*^-16, 3.5219646006438025*^-16, 3.524397150547107*^-16, 3.530158888524808*^-16, 3.5445157445773843*^-16, 3.5820752761771684*^-16, 3.68498985525057*^-16, 3.979490360945509*^-16, 4.856734312963043*^-16}","{3.979490360945606*^-16, 3.684989855250545*^-16, 3.582075276177168*^-16, 3.5445157445773493*^-16, 3.530158888524796*^-16, 3.524397150547146*^-16, 3.5219646006438193*^-16, 3.5208826734788897*^-16, 3.5203753984212625*^-16, 3.5201247879786*^-16, 3.5199946101111103*^-16, 3.519923856524066*^-16, 3.5198840075862413*^-16, 3.519861203455471*^-16, 3.519848521245206*^-16, 3.5198425243708447*^-16, 3.519841711127411*^-16, 3.51984588458834*^-16, 3.5198560726145*^-16, 3.519874952302771*^-16, 3.5199080251359107*^-16, 3.5199662649169817*^-16, 3.520072005126649*^-16, 3.5202723748338775*^-16, 3.5206710933231616*^-16, 3.5215066947435135*^-16, 3.523352720606891*^-16, 3.527650468294042*^-16, 3.5381820440880617*^-16, 3.5652971227031235*^-16, 3.6384780838270704*^-16, 3.844955515908694*^-16, 4.452067022095035*^-16, 6.305755637505375*^-16, 1.2159811271863902*^-15, 3.119971930668038*^-15, 9.468822549705657*^-15, 3.107221115077205*^-14, 1.0573255325243711*^-13, 3.6654568547288463*^-13, 1.2830983966166147*^-12, 4.507689533595592*^-12, 1.5809894418274942*^-11, 5.508240878464208*^-11, 1.897015845925167*^-10, 6.426743863181283*^-10, 2.1315081856209495*^-9, 6.888221033969371*^-9, 2.1589483199318914*^-8, 6.533338227151285*^-8, 1.90058837242071*^-7, 5.292618892501473*^-7, 1.4051632647356981*^-6, 3.5430838456353185*^-6, 8.453685582561293*^-6, 0.000019020589163833362, 0.00004022668042785265, 0.00007972896015343615, 0.00014768439344885605, 0.0002550284302096636, 0.00040965986200874595, 0.0006109792590621888, 0.0008447763416735173, 0.0010816237734365603, 0.001281422420306056, 0.0014040615116655984, 0.0014225240189116692, 0.0013325990332409552, 0.001154446904388515, 0.0009252276279756969, 0.0006864571798792901, 0.00047196319725521004, 0.000301116414758954, 0.00017858875170676452, 0.00009866798473625342, 0.00005090277431436195, 0.000024587133194038203, 0.000011151717837807605, 4.764431084552797*^-6, 1.9238933941290636*^-6, 7.369025437402273*^-7, 2.68747882618336*^-7, 9.36948535803299*^-8, 3.135656498935951*^-8, 1.0117177440776877*^-8, 3.1611620077909107*^-9, 9.609113798779949*^-10, 2.855010430688305*^-10, 8.330968061928973*^-11, 2.3991133902824965*^-11, 6.851736053804764*^-12, 1.9502974350601888*^-12, 5.561361098847667*^-13, 1.5977795285005116*^-13, 4.660221764202391*^-14, 1.3988709661366849*^-14, 4.4586767000966496*^-15, 1.6213786815071598*^-15, 7.56674886893125*^-16, 4.856734312962969*^-16}","{0.0013738266773238774, 0.0012215609401472886, 0.001004687246658584, 0.000764759040998251, 0.000539242269785874, 0.0003526599079087318, 0.0002142646741302982, 0.00012117949086287801, 0.00006394258454457701, 0.000031561238385549796, 0.000014613414301287378, 6.366749380696604*^-6, 2.618698513314609*^-6, 1.0204290157515051*^-6, 3.7811820804056696*^-7, 1.337588889883642*^-7, 4.535754620175151*^-8, 1.480682467030302*^-8, 4.673887528811431*^-9, 1.4330918269079554*^-9, 4.288184623491896*^-10, 1.2581745496566686*^-10, 3.637238420728774*^-11, 1.041083791755027*^-11, 2.965013910814916*^-12, 8.4448148547485*^-13, 2.4184367317423544*^-13, 7.010865554620574*^-14, 2.079743299011792*^-14, 6.462509337273277*^-15, 2.2234116182777436*^-15, 9.421798671661326*^-16, 5.445600263881042*^-16, 4.17288542997934*^-16, 3.750958602907128*^-16, 3.605529300140578*^-16, 3.553233856907723*^-16, 3.533556013466392*^-16, 3.525787926525376*^-16, 3.5225638700764167*^-16, 3.52115475583779*^-16, 3.520505598756804*^-16, 3.520190391790766*^-16, 3.5200293137688755*^-16, 3.5199430106031015*^-16, 3.5198949036996006*^-16, 3.519867432082341*^-16, 3.51985188568557*^-16, 3.5198439033724223*^-16, 3.5198414423761987*^-16, 3.5198439033724223*^-16, 3.51985188568557*^-16, 3.519867432082341*^-16, 3.5198949036996213*^-16, 3.5199430106031015*^-16, 3.5200293137688745*^-16, 3.520190391790763*^-16, 3.520505598756804*^-16, 3.52115475583779*^-16, 3.522563870076423*^-16, 3.5257879265254176*^-16, 3.5335560134663496*^-16, 3.5532338569077464*^-16, 3.6055293001405334*^-16, 3.750958602907067*^-16, 4.1728854299793407*^-16, 5.445600263881117*^-16, 9.42179867166083*^-16, 2.223411618277769*^-15, 6.4625093372738666*^-15, 2.079743299011856*^-14, 7.010865554621383*^-14, 2.41843673174246*^-13, 8.444814854748295*^-13, 2.9650139108148767*^-12, 1.0410837917549635*^-11, 3.637238420728967*^-11, 1.2581745496567068*^-10, 4.2881846234918264*^-10, 1.4330918269080344*^-9, 4.673887528811551*^-9, 1.4806824670302539*^-8, 4.53575462017523*^-8, 1.3375888898836078*^-7, 3.781182080405715*^-7, 1.0204290157515083*^-6, 2.6186985133147244*^-6, 6.366749380696706*^-6, 0.000014613414301287247, 0.00003156123838554944, 0.00006394258454457701, 0.0001211794908628836, 0.00021426467413030703, 0.00035265990790874863, 0.0005392422697859102, 0.0007647590409982742, 0.0010046872466585642, 0.0012215609401472886, 0.0013738266773238592, 0.0014287325013569484}"
0.089,"{1.2744725162185544*^-10, 2.423154416031887*^-10, 4.687462919885377*^-10, 9.201574257692929*^-10, 1.8279959903296683*^-9, 3.66500515895078*^-9, 7.39514030845124*^-9, 1.4975264646596035*^-8, 3.034908501863193*^-8, 6.138362751194826*^-8, 1.2356525002209505*^-7, 2.4688129380351184*^-7, 4.882609090493051*^-7, 9.532956539147488*^-7, 1.832631298244981*^-6, 3.4600207113505524*^-6, 6.399580654542134*^-6, 0.000011567509790491577, 0.00002038578728746023, 0.000034949373121332124, 0.00005816285126359592, 0.00009377029563122496, 0.00014617389183603394, 0.00021993178382098008, 0.0003188677946785174, 0.0004448321582087443, 0.0005963154566852896, 0.0007672904667546747, 0.0009467555226440444, 0.0011193914252912837, 0.0012674840940573445, 0.001373861799867337, 0.0014251938380587675, 0.0014147727706855069, 0.0013439742394613836, 0.0012219545794294865, 0.0010636781430285948, 0.0008868631363744412, 0.000708711593703165, 0.0005432555986343314, 0.0003998502214281009, 0.00028292145832186917, 0.00019270958106052652, 0.00012655356041767763, 0.00008026191912781174, 0.00004924925283184029, 0.0000292948374719489, 0.000016927065087495322, 9.521748096944907*^-6, 5.226191572759864*^-6, 2.805542008396493*^-6, 1.4766455690289613*^-6, 7.639427153022246*^-7, 3.8948854065043345*^-7, 1.9621180392825235*^-7, 9.793049318587309*^-8, 4.8557216629314244*^-8, 2.3984193760566458*^-8, 1.1834063267327577*^-8, 5.84910636625969*^-9, 2.904067427865748*^-9, 1.4524512570019959*^-9, 7.338128782147015*^-10, 3.7553826640578394*^-10, 1.9519805486711713*^-10, 1.0331664752644479*^-10, 5.5820532602434914*^-11, 3.0854289833198665*^-11, 1.748227327790915*^-11, 1.0171378003068747*^-11, 6.085023101883858*^-12, 3.747165602743316*^-12, 2.3769761273582903*^-12, 1.5539886036057747*^-12, 1.0474940103956789*^-12, 7.284131577645919*^-13, 5.230875241096047*^-13, 3.886616323819045*^-13, 2.997517162323741*^-13, 2.411091340807388*^-13, 2.0352503321503161*^-13, 1.815251629202906*^-13, 1.7208327541149704*^-13, 1.7394470536167886*^-13, 1.873546192858947*^-13, 2.141106814573568*^-13, 2.579555727432257*^-13, 3.2542613663568446*^-13, 4.274205698761187*^-13, 5.819896329892681*^-13, 8.193038016627633*^-13, 1.1905905590789946*^-12, 1.7844601193997378*^-12, 2.757217971476083*^-12, 4.390070478863198*^-12, 7.198782698665766*^-12, 1.2146972925396612*^-11, 2.106653693715929*^-11, 3.749611482355977*^-11, 6.836998854749977*^-11}","{3.749611482356347*^-11, 2.106653693715933*^-11, 1.2146972925397683*^-11, 7.1987826986663386*^-12, 4.390070478862931*^-12, 2.757217971476514*^-12, 1.7844601193998264*^-12, 1.1905905590789789*^-12, 8.19303801662786*^-13, 5.819896329893225*^-13, 4.2742056987614197*^-13, 3.2542613663571965*^-13, 2.5795557274324153*^-13, 2.1411068145736879*^-13, 1.8735461928589916*^-13, 1.739447053616769*^-13, 1.720832754115035*^-13, 1.8152516292032286*^-13, 2.0352503321503462*^-13, 2.411091340807427*^-13, 2.9975171623239325*^-13, 3.886616323819573*^-13, 5.230875241096124*^-13, 7.284131577646553*^-13, 1.0474940103957673*^-12, 1.5539886036056687*^-12, 2.3769761273583085*^-12, 3.747165602743632*^-12, 6.08502310188402*^-12, 1.0171378003069353*^-11, 1.7482273277910133*^-11, 3.0854289833198684*^-11, 5.582053260243453*^-11, 1.0331664752645058*^-10, 1.9519805486711545*^-10, 3.7553826640579263*^-10, 7.338128782147198*^-10, 1.452451257002057*^-9, 2.9040674278659127*^-9, 5.849106366260038*^-9, 1.1834063267328112*^-8, 2.3984193760567503*^-8, 4.8557216629319366*^-8, 9.793049318588414*^-8, 1.962118039282625*^-7, 3.8948854065046336*^-7, 7.639427153023183*^-7, 1.476645569028986*^-6, 2.8055420083967663*^-6, 5.226191572759697*^-6, 9.521748096946587*^-6, 0.000016927065087493943, 0.000029294837471951617, 0.000049249252831844066, 0.00008026191912781078, 0.0001265535604176787, 0.0001927095810605303, 0.00028292145832188554, 0.0003998502214281107, 0.0005432555986343633, 0.0007087115937031654, 0.0008868631363744392, 0.001063678143028665, 0.0012219545794293898, 0.0013439742394613932, 0.0014147727706856168, 0.0014251938380587402, 0.0013738617998672875, 0.0012674840940573372, 0.0011193914252913566, 0.000946755522644066, 0.0007672904667547011, 0.0005963154566853233, 0.0004448321582087882, 0.0003188677946784953, 0.00021993178382097845, 0.0001461738918360476, 0.00009377029563123208, 0.00005816285126359761, 0.00003494937312133513, 0.00002038578728745994, 0.000011567509790492882, 6.399580654542081*^-6, 3.460020711350735*^-6, 1.8326312982451143*^-6, 9.53295653914823*^-7, 4.88260909049327*^-7, 2.468812938035251*^-7, 1.2356525002209521*^-7, 6.138362751195087*^-8, 3.034908501863362*^-8, 1.49752646465978*^-8, 7.395140308451974*^-9, 3.6650051589505132*^-9, 1.8279959903296997*^-9, 9.20157425769348*^-10, 4.687462919885413*^-10, 2.4231544160319705*^-10, 1.274472516218622*^-10, 6.836998854749961*^-11}","{0.0013975771853570523, 0.001308346436235115, 0.0011723736454339229, 0.0010059099814292405, 0.000826849636930244, 0.0006515832360706175, 0.0004926874732536812, 0.0003578451562580526, 0.0002499676103778479, 0.00016817256521126537, 0.00010914319536063265, 0.00006844779173587152, 0.00004155787479967725, 0.000024476104965079466, 0.000014013299956975638, 7.816422317169924*^-6, 4.257435119957579*^-6, 2.2698760980658894*^-6, 1.1875356534642688*^-6, 6.112067763921776*^-7, 3.102837993233704*^-7, 1.557805844649303*^-7, 7.755717718077665*^-8, 3.839458668517544*^-8, 1.895191876601339*^-8, 9.353544319933116*^-9, 4.6286096261505235*^-9, 2.3029892736204086*^-9, 1.1553555858387584*^-9, 5.860427864050389*^-10, 3.0138469613977023*^-10, 1.5755974096193762*^-10, 8.394656725441497*^-11, 4.5690203082858475*^-11, 2.545900966559286*^-11, 1.4550621006515486*^-11, 8.54352757090979*^-12, 5.160144792942403*^-12, 3.2089756240587882*^-12, 2.056054336799051*^-12, 1.3578880967441203*^-12, 9.247865536391681*^-13, 6.499197207123289*^-13, 4.719253639837749*^-13, 3.54879863094648*^-13, 2.773924259605062*^-13, 2.2657281872562952*^-13, 1.9465143688991472*^-13, 1.770768689105384*^-13, 1.714657562207786*^-13, 1.770768689105496*^-13, 1.9465143688992325*^-13, 2.265728187256286*^-13, 2.7739242596052126*^-13, 3.548798630946749*^-13, 4.719253639837704*^-13, 6.49919720712292*^-13, 9.24786553639187*^-13, 1.3578880967441695*^-12, 2.0560543367990286*^-12, 3.2089756240590326*^-12, 5.1601447929425946*^-12, 8.543527570909686*^-12, 1.4550621006515559*^-11, 2.5459009665593085*^-11, 4.569020308285986*^-11, 8.394656725441928*^-11, 1.57559740961942*^-10, 3.0138469613976175*^-10, 5.860427864050531*^-10, 1.1553555858388156*^-9, 2.3029892736205273*^-9, 4.628609626150235*^-9, 9.353544319933763*^-9, 1.8951918766012992*^-8, 3.8394586685173575*^-8, 7.755717718077755*^-8, 1.5578058446493542*^-7, 3.1028379932337194*^-7, 6.11206776392199*^-7, 1.187535653464278*^-6, 2.269876098065925*^-6, 4.257435119957658*^-6, 7.816422317169477*^-6, 0.000014013299956974482, 0.00002447610496508038, 0.00004155787479967492, 0.00006844779173586983, 0.00010914319536063004, 0.0001681725652112734, 0.0002499676103778479, 0.0003578451562580864, 0.000492687473253698, 0.0006515832360705864, 0.0008268496369302153, 0.0010059099814292835, 0.001172373645433827, 0.0013083464362349728, 0.001397577185357118, 0.0014286849451905284}"
0.128,"{1.792144376554619*^-8, 2.8010064446483098*^-8, 4.431210131984271*^-8, 7.082610812355264*^-8, 1.1415686914960379*^-7, 1.8518618829380097*^-7, 3.0176201160326895*^-7, 4.929672307509052*^-7, 8.05782626999664*^-7, 1.3152764727881709*^-6, 2.139809559722083*^-6, 3.463064251982057*^-6, 5.564838463659042*^-6, 8.862234238530806*^-6, 0.000013961742874616388, 0.000021720326312769623, 0.000033309488550536475, 0.00005027035052899161, 0.00007454032559650177, 0.00010842459144817745, 0.00015448091308020346, 0.00021528839562875876, 0.0002930836341257614, 0.00038927420274495033, 0.0005038783507200497, 0.0006349840644406368, 0.0007783569765346958, 0.0009273381561006829, 0.0010731454232757107, 0.001205621433049154, 0.001314369697118501, 0.001390112131625685, 0.0014260220986452828, 0.0014187640022486243, 0.0013690170413108232, 0.0012813677719005034, 0.0011635953025709196, 0.0010255054480791089, 0.00087755937346614, 0.000729565543564948, 0.000589659588462223, 0.00046370406389039927, 0.0003551307580231851, 0.00026515441290757627, 0.00019323022429322605, 0.00013761417258814168, 0.00009590690507825538, 0.0000655026603954441, 0.000043908425892491033, 0.00002893375653993336, 0.000018773514894344448, 0.00001201463743661629, 7.597355233801079*^-6, 4.755349379142025*^-6, 2.9516770060776427*^-6, 1.820262773679112*^-6, 1.1173848602046032*^-6, 6.840843353208692*^-7, 4.185020018196285*^-7, 2.563393065675958*^-7, 1.575122948386549*^-7, 9.728515636571388*^-8, 6.051426224454462*^-8, 3.798249815372693*^-8, 2.410143113581087*^-8, 1.5489296657855562*^-8, 1.009991269411885*^-8, 6.693217944094067*^-9, 4.515250483884607*^-9, 3.105406801326907*^-9, 2.180554482836285*^-9, 1.5653498098925343*^-9, 1.1502677126547412*^-9, 8.662427483991307*^-10, 6.692773473712834*^-10, 5.310463399468177*^-10, 4.3312344793177417*^-10, 3.634075340965234*^-10, 3.1389415677483883*^-10, 2.79277135061507*^-10, 2.5606819962651195*^-10, 2.4204555058282555*^-10, 2.3591708176103616*^-10, 2.3713078649155287*^-10, 2.4579535449798833*^-10, 2.6269572625758245*^-10, 2.894065758680592*^-10, 3.2852558852015977*^-10, 3.8407240950258024*^-10, 4.6213405483575606*^-10, 5.718921024559852*^-10, 7.272551652062367*^-10, 9.494652523414056*^-10, 1.2712876610535049*^-9, 1.7437966200161341*^-9, 2.447443365202054*^-9, 3.5102246028132116*^-9, 5.1376656860509344*^-9, 7.662504074059503*^-9, 1.1627238619337721*^-8}","{7.662504074059637*^-9, 5.137665686050987*^-9, 3.5102246028132803*^-9, 2.447443365202087*^-9, 1.7437966200161608*^-9, 1.271287661053524*^-9, 9.494652523414228*^-10, 7.272551652062497*^-10, 5.71892102455995*^-10, 4.6213405483576423*^-10, 3.8407240950258624*^-10, 3.2852558852016515*^-10, 2.894065758680645*^-10, 2.6269572625758633*^-10, 2.457953544979931*^-10, 2.371307864915571*^-10, 2.359170817610403*^-10, 2.420455505828301*^-10, 2.560681996265165*^-10, 2.7927713506151225*^-10, 3.138941567748445*^-10, 3.6340753409653035*^-10, 4.3312344793178296*^-10, 5.310463399468285*^-10, 6.692773473712967*^-10, 8.662427483991461*^-10, 1.1502677126547646*^-9, 1.5653498098925676*^-9, 2.180554482836339*^-9, 3.105406801326982*^-9, 4.515250483884711*^-9, 6.693217944094228*^-9, 1.0099912694119078*^-8, 1.5489296657855887*^-8, 2.410143113581144*^-8, 3.798249815372788*^-8, 6.051426224454601*^-8, 9.728515636571598*^-8, 1.5751229483865767*^-7, 2.563393065676008*^-7, 4.1850200181963646*^-7, 6.840843353208869*^-7, 1.1173848602046288*^-6, 1.8202627736791518*^-6, 2.9516770060777172*^-6, 4.75534937914213*^-6, 7.597355233801236*^-6, 0.000012014637436616588, 0.00001877351489434487, 0.000028933756539933966, 0.00004390842589249184, 0.00006550266039544536, 0.00009590690507825755, 0.0001376141725881447, 0.00019323022429323027, 0.000265154412907582, 0.00035513075802319293, 0.0004637040638904099, 0.0005896595884622351, 0.0007295655435649608, 0.000877559373466159, 0.0010255054480791269, 0.0011635953025709402, 0.0012813677719005247, 0.0013690170413108486, 0.0014187640022486486, 0.0014260220986453075, 0.001390112131625705, 0.0013143696971185258, 0.0012056214330491732, 0.0010731454232757267, 0.0009273381561006977, 0.0007783569765347076, 0.0006349840644406475, 0.0005038783507200589, 0.00038927420274495575, 0.00029308363412576603, 0.00021528839562876171, 0.0001544809130802057, 0.00010842459144817902, 0.00007454032559650274, 0.000050270350528992115, 0.00003330948855053693, 0.000021720326312769908, 0.000013961742874616611, 8.862234238530933*^-6, 5.56483846365912*^-6, 3.4630642519821033*^-6, 2.1398095597221166*^-6, 1.3152764727881937*^-6, 8.057826269996764*^-7, 4.929672307509114*^-7, 3.017620116032723*^-7, 1.851861882938032*^-7, 1.1415686914960526*^-7, 7.082610812355362*^-8, 4.4312101319843435*^-8, 2.8010064446483538*^-8, 1.7921443765546437*^-8, 1.1627238619337872*^-8}","{0.0014067520899721728, 0.0013436838101878418, 0.0012450019205117863, 0.0011193063666689277, 0.0009767760332234036, 0.0008277895204124254, 0.0006816919605024497, 0.000545905572637511, 0.00042547964404475463, 0.00032306822965861377, 0.00023924083197397267, 0.00017298935279720006, 0.00012229440684153695, 0.0000846440404981821, 0.00005744127932118771, 0.00003827875643219956, 0.000025089686519215913, 0.000016201703943830588, 0.000010325290732340705, 6.505625915653351*^-6, 4.059835609910967*^-6, 2.513990049788335*^-6, 1.5476442121941964*^-6, 9.489850133739299*^-7, 5.807188213223691*^-7, 3.5533326423254657*^-7, 2.178308355417407*^-7, 1.3405050756112012*^-7, 8.297233557044737*^-8, 5.1755582741784104*^-8, 3.2596490290952244*^-8, 2.0767594091541346*^-8, 1.3408813446845296*^-8, 8.789015361667646*^-9, 5.8581213690581884*^-9, 3.976769021331727*^-9, 2.753618147156767*^-9, 1.9475461777381287*^-9, 1.4088160423095328*^-9, 1.0436094874030502*^-9, 7.925682488001169*^-10, 6.177463561416522*^-10, 4.946285786760277*^-10, 4.0721408472906804*^-10, 3.449657099580612*^-10, 3.009032521985455*^-10, 2.704050572306372*^-10, 2.5045387176238576*^-10, 2.391669004766457*^-10, 2.3551383461045854*^-10, 2.391669004766457*^-10, 2.50453871762386*^-10, 2.704050572306375*^-10, 3.009032521985458*^-10, 3.449657099580613*^-10, 4.0721408472906835*^-10, 4.946285786760282*^-10, 6.177463561416531*^-10, 7.92568248800119*^-10, 1.0436094874030527*^-9, 1.4088160423095342*^-9, 1.947546177738133*^-9, 2.7536181471567706*^-9, 3.9767690213317396*^-9, 5.8581213690582265*^-9, 8.789015361667691*^-9, 1.3408813446845405*^-8, 2.0767594091541432*^-8, 3.259649029095248*^-8, 5.175558274178431*^-8, 8.297233557044806*^-8, 1.3405050756111986*^-7, 2.1783083554174094*^-7, 3.5533326423254615*^-7, 5.807188213223715*^-7, 9.489850133739351*^-7, 1.5476442121942019*^-6, 2.513990049788349*^-6, 4.059835609910979*^-6, 6.505625915653369*^-6, 0.000010325290732340716, 0.000016201703943830703, 0.000025089686519216072, 0.000038278756432199866, 0.00005744127932118777, 0.00008464404049818225, 0.00012229440684153697, 0.00017298935279720057, 0.00023924083197397256, 0.0003230682296586138, 0.0004254796440447544, 0.0005459055726375115, 0.0006816919605024494, 0.0008277895204124297, 0.0009767760332234062, 0.0011193063666689318, 0.001245001920511782, 0.0013436838101878435, 0.0014067520899721704, 0.001428450001744873}"
