0.05,"{3.0050616605907975*^-7, 1.1812378987246096*^-6, 4.970879604570455*^-6, 0.00002226481911958731, 0.00010548916888465968, 0.0005251653192522286, 0.0027266756918459607, 0.01463114125764188, 0.08009395871880029, 0.43651975069404464, 2.2257062383746335, 8.96072318063613, 21.78630073707772, 31.8761900059462, 36.44168037455596, 38.30068422732987, 39.113084771312124, 39.499306348121294, 39.69563424252217, 39.80084580654109, 39.85957833474411, 39.89316365126264, 39.912188456437306, 39.92196262263386, 39.92497690424793, 39.92196262263386, 39.912188456437306, 39.89316365126264, 39.85957833474411, 39.80084580654109, 39.69563424252217, 39.499306348121294, 39.113084771312124, 38.30068422732986, 36.44168037455594, 31.876190005946142, 21.786300737077724, 8.960723180636133, 2.225706238374628, 0.436519750694045, 0.08009395871880032, 0.014631141257641837, 0.002726675691845972, 0.0005251653192522272, 0.00010548916888465936, 0.00002226481911958712, 4.970879604570434*^-6, 1.1812378987246052*^-6, 3.005061660590799*^-7, 8.229151077211155*^-8, 2.4382056975585286*^-8, 7.853732462601387*^-9, 2.762398993856468*^-9, 1.0652053604485313*^-9, 4.5189012605477245*^-10, 2.1150350238731252*^-10, 1.0941821197618534*^-10, 6.256907179456727*^-11, 3.938537170984001*^-11, 2.6861374775074906*^-11, 1.880524479636133*^-11, 1.1495869848586842*^-11, 4.72826068722942*^-12, 1.3130476055330032*^-12, 3.2176139314374823*^-13, 8.236238977801073*^-14, 2.3405533155788604*^-14, 7.553391157012451*^-15, 2.798294263972104*^-15, 1.1978461623374625*^-15, 5.951490403436303*^-16, 3.443533066006036*^-16, 2.325835677737355*^-16, 1.8367715805939071*^-16, 1.6976058308642903*^-16, 1.8367715805939005*^-16, 2.325835677737352*^-16, 3.443533066006139*^-16, 5.951490403436346*^-16, 1.1978461623374736*^-15, 2.7982942639721343*^-15, 7.55339115701253*^-15, 2.3405533155788787*^-14, 8.236238977801155*^-14, 3.217613931437471*^-13, 1.313047605533001*^-12, 4.728260687229394*^-12, 1.1495869848586828*^-11, 1.8805244796361425*^-11, 2.686137477507484*^-11, 3.9385371709840076*^-11, 6.256907179456691*^-11, 1.0941821197618567*^-10, 2.1150350238731314*^-10, 4.5189012605477224*^-10, 1.0652053604485357*^-9, 2.7623989938564783*^-9, 7.85373246260135*^-9, 2.4382056975585372*^-8, 8.229151077211109*^-8}","{2.4382056975585395*^-8, 7.85373246260133*^-9, 2.7623989938564808*^-9, 1.0652053604485227*^-9, 4.518901260547726*^-10, 2.1150350238731092*^-10, 1.0941821197618578*^-10, 6.256907179456697*^-11, 3.938537170984011*^-11, 2.686137477507477*^-11, 1.8805244796361493*^-11, 1.1495869848586792*^-11, 4.7282606872294*^-12, 1.313047605533003*^-12, 3.2176139314374763*^-13, 8.236238977801088*^-14, 2.3405533155788658*^-14, 7.553391157012465*^-15, 2.7982942639721304*^-15, 1.1978461623374712*^-15, 5.95149040343631*^-16, 3.4435330660060475*^-16, 2.325835677737354*^-16, 1.8367715805939096*^-16, 1.6976058308641436*^-16, 1.836771580593911*^-16, 2.3258356777373727*^-16, 3.443533066006044*^-16, 5.95149040343636*^-16, 1.1978461623374708*^-15, 2.7982942639721304*^-15, 7.553391157012544*^-15, 2.3405533155788736*^-14, 8.236238977801175*^-14, 3.2176139314374985*^-13, 1.3130476055330125*^-12, 4.728260687229427*^-12, 1.149586984858686*^-11, 1.8805244796361348*^-11, 2.6861374775074935*^-11, 3.9385371709840056*^-11, 6.256907179456735*^-11, 1.0941821197618505*^-10, 2.1150350238731301*^-10, 4.5189012605477286*^-10, 1.0652053604485336*^-9, 2.7623989938564957*^-9, 7.853732462601438*^-9, 2.4382056975585312*^-8, 8.229151077211163*^-8, 3.0050616605908023*^-7, 1.1812378987246209*^-6, 4.970879604570481*^-6, 0.000022264819119587343, 0.0001054891688846603, 0.0005251653192522317, 0.0027266756918460032, 0.014631141257642134, 0.0800939587188004, 0.4365197506940454, 2.2257062383746304, 8.960723180636139, 21.786300737077735, 31.876190005946206, 36.44168037455596, 38.30068422732987, 39.11308477131213, 39.499306348121294, 39.69563424252217, 39.80084580654109, 39.85957833474411, 39.89316365126264, 39.912188456437306, 39.92196262263386, 39.92497690424793, 39.92196262263386, 39.912188456437306, 39.89316365126264, 39.85957833474411, 39.80084580654109, 39.69563424252217, 39.499306348121294, 39.113084771312124, 38.30068422732985, 36.44168037455596, 31.876190005946217, 21.78630073707773, 8.960723180636172, 2.2257062383746296, 0.4365197506940466, 0.08009395871880039, 0.01463114125764184, 0.002726675691845948, 0.000525165319252223, 0.00010548916888465895, 0.000022264819119586957, 4.970879604570479*^-6, 1.1812378987246202*^-6, 3.0050616605908007*^-7, 8.229151077211159*^-8}","{39.92196262263386, 39.912188456437306, 39.89316365126264, 39.85957833474411, 39.80084580654108, 39.69563424252217, 39.499306348121294, 39.113084771312124, 38.300684227329874, 36.44168037455596, 31.876190005946185, 21.786300737077738, 8.960723180636144, 2.2257062383746327, 0.4365197506940457, 0.08009395871880047, 0.014631141257641865, 0.002726675691845967, 0.0005251653192522281, 0.00010548916888465957, 0.000022264819119587164, 4.970879604570463*^-6, 1.1812378987246126*^-6, 3.0050616605907917*^-7, 8.229151077211172*^-8, 2.438205697558533*^-8, 7.853732462601404*^-9, 2.762398993856472*^-9, 1.0652053604485334*^-9, 4.518901260547733*^-10, 2.1150350238731314*^-10, 1.0941821197618514*^-10, 6.256907179456696*^-11, 3.938537170983987*^-11, 2.686137477507504*^-11, 1.8805244796361467*^-11, 1.1495869848586863*^-11, 4.728260687229428*^-12, 1.3130476055330048*^-12, 3.2176139314374874*^-13, 8.236238977801084*^-14, 2.3405533155788642*^-14, 7.553391157012543*^-15, 2.79829426397213*^-15, 1.1978461623374712*^-15, 5.951490403436317*^-16, 3.4435330660060465*^-16, 2.325835677737351*^-16, 1.8367715805939093*^-16, 1.6976058308641377*^-16, 1.8367715805939093*^-16, 2.32583567773736*^-16, 3.4435330660060465*^-16, 5.951490403436338*^-16, 1.1978461623374756*^-15, 2.7982942639721395*^-15, 7.553391157012544*^-15, 2.3405533155788806*^-14, 8.236238977801084*^-14, 3.217613931437476*^-13, 1.313047605533002*^-12, 4.7282606872293995*^-12, 1.1495869848586797*^-11, 1.8805244796361445*^-11, 2.6861374775074793*^-11, 3.9385371709840114*^-11, 6.256907179456701*^-11, 1.0941821197618582*^-10, 2.115035023873127*^-10, 4.518901260547697*^-10, 1.0652053604485371*^-9, 2.762398993856481*^-9, 7.85373246260136*^-9, 2.4382056975585408*^-8, 8.229151077211123*^-8, 3.00506166059076*^-7, 1.1812378987246151*^-6, 4.9708796045704126*^-6, 0.000022264819119587326, 0.00010548916888465938, 0.0005251653192522312, 0.0027266756918459785, 0.014631141257642132, 0.08009395871880123, 0.4365197506940444, 2.225706238374616, 8.96072318063614, 21.78630073707766, 31.876190005946206, 36.44168037455595, 38.300684227329874, 39.113084771312124, 39.499306348121294, 39.69563424252217, 39.80084580654108, 39.85957833474411, 39.89316365126264, 39.912188456437306, 39.92196262263386, 39.92497690424792}","{1.8367715805939071*^-16, 2.325835677737357*^-16, 3.4435330660060436*^-16, 5.951490403436333*^-16, 1.1978461623374738*^-15, 2.798294263972136*^-15, 7.55339115701251*^-15, 2.34055331557887*^-14, 8.236238977801076*^-14, 3.2176139314374833*^-13, 1.3130476055330075*^-12, 4.728260687229424*^-12, 1.1495869848586855*^-11, 1.8805244796361354*^-11, 2.6861374775074942*^-11, 3.938537170984007*^-11, 6.256907179456737*^-11, 1.0941821197618548*^-10, 2.115035023873131*^-10, 4.5189012605477307*^-10, 1.0652053604485338*^-9, 2.762398993856471*^-9, 7.853732462601372*^-9, 2.438205697558532*^-8, 8.229151077211168*^-8, 3.005061660590803*^-7, 1.1812378987246213*^-6, 4.970879604570483*^-6, 0.000022264819119587343, 0.00010548916888465952, 0.0005251653192522278, 0.002726675691845974, 0.014631141257641908, 0.080093958718801, 0.43651975069404986, 2.2257062383746593, 8.96072318063614, 21.78630073707773, 31.876190005946203, 36.44168037455596, 38.30068422732987, 39.113084771312124, 39.499306348121294, 39.69563424252217, 39.80084580654109, 39.85957833474411, 39.89316365126264, 39.912188456437306, 39.92196262263386, 39.92497690424792, 39.92196262263386, 39.912188456437306, 39.89316365126264, 39.85957833474411, 39.80084580654108, 39.69563424252217, 39.499306348121294, 39.11308477131212, 38.30068422732987, 36.44168037455596, 31.8761900059462, 21.786300737077728, 8.960723180636137, 2.2257062383746296, 0.43651975069404514, 0.08009395871880035, 0.014631141257641846, 0.0027266756918459486, 0.0005251653192522212, 0.00010548916888465822, 0.00002226481911958695, 4.970879604570478*^-6, 1.1812378987246204*^-6, 3.0050616605908*^-7, 8.22915107721116*^-8, 2.4382056975585292*^-8, 7.853732462601392*^-9, 2.7623989938564684*^-9, 1.065205360448532*^-9, 4.518901260547726*^-10, 2.1150350238731257*^-10, 1.0941821197618536*^-10, 6.25690717945673*^-11, 3.9385371709839946*^-11, 2.686137477507492*^-11, 1.8805244796361348*^-11, 1.1495869848586849*^-11, 4.728260687229441*^-12, 1.3130476055330036*^-12, 3.217613931437494*^-13, 8.236238977801077*^-14, 2.3405533155788623*^-14, 7.553391157012454*^-15, 2.798294263972116*^-15, 1.1978461623374694*^-15, 5.95149040343629*^-16, 3.443533066006043*^-16, 2.3258356777373653*^-16, 1.8367715805939135*^-16, 1.697605830864137*^-16}"
0.089,"{0.0010896366677146513, 0.0023509038690131046, 0.0052698884798020335, 0.012233549726399721, 0.029305228917648897, 0.07215318387314462, 0.18171839697399989, 0.46500227590562715, 1.1952385347085557, 3.016601412869322, 7.13765421552329, 14.643969010268322, 24.122543014217868, 31.841454663483983, 36.22975522546817, 38.26939970142585, 39.15260123683244, 39.53799276203387, 39.71512162327356, 39.80282521443399, 39.84971875273253, 39.87626538570144, 39.89145798978092, 39.89939015407964, 39.90186322915738, 39.89939015407964, 39.89145798978092, 39.87626538570144, 39.84971875273253, 39.80282521443399, 39.71512162327356, 39.53799276203387, 39.15260123683244, 38.26939970142584, 36.229755225468146, 31.84145466348393, 24.122543014217868, 14.643969010268314, 7.137654215523287, 3.01660141286932, 1.1952385347085528, 0.465002275905625, 0.18171839697400008, 0.07215318387314444, 0.029305228917648828, 0.01223354972639966, 0.005269888479802015, 0.0023509038690130973, 0.0010896366677146507, 0.00052635638538286, 0.0002657554902631837, 0.00014062236001453259, 0.00007817488418644494, 0.00004575955598059322, 0.000028256375672491984, 0.00001843193639419292, 0.000012706828557690335, 9.243053701827708*^-6, 7.048429045027697*^-6, 5.534404879091543*^-6, 4.29203138849119*^-6, 3.0540180128855404*^-6, 1.853989652381901*^-6, 9.621116954921982*^-7, 4.6081165809043076*^-7, 2.2013812783852555*^-7, 1.0977663991388803*^-7, 5.840115683222521*^-8, 3.348656233269474*^-8, 2.080403973849512*^-8, 1.4047823198455337*^-8, 1.0331281467790803*^-8, 8.287229068253336*^-9, 7.257678017608498*^-9, 6.943310963756233*^-9, 7.257678017608498*^-9, 8.287229068253336*^-9, 1.0331281467790803*^-8, 1.404782319845539*^-8, 2.0804039738495225*^-8, 3.3486562332694994*^-8, 5.840115683222549*^-8, 1.0977663991388843*^-7, 2.2013812783852627*^-7, 4.6081165809043007*^-7, 9.621116954921971*^-7, 1.8539896523818987*^-6, 3.0540180128855395*^-6, 4.292031388491204*^-6, 5.534404879091545*^-6, 7.048429045027708*^-6, 9.243053701827717*^-6, 0.00001270682855769038, 0.00001843193639419299, 0.000028256375672492, 0.00004575955598059337, 0.00007817488418644516, 0.00014062236001453232, 0.00026575549026318433, 0.0005263563853828588}","{0.00026575549026318455, 0.0001406223600145324, 0.0000781748841864452, 0.00004575955598059305, 0.000028256375672492018, 0.000018431936394192858, 0.000012706828557690387, 9.243053701827723*^-6, 7.048429045027721*^-6, 5.53440487909154*^-6, 4.292031388491207*^-6, 3.054018012885536*^-6, 1.8539896523819004*^-6, 9.621116954921973*^-7, 4.608116580904306*^-7, 2.2013812783852569*^-7, 1.0977663991388818*^-7, 5.8401156832225254*^-8, 3.3486562332694974*^-8, 2.0804039738495206*^-8, 1.4047823198455379*^-8, 1.0331281467790815*^-8, 8.287229068253343*^-9, 7.257678017608507*^-9, 6.943310963756242*^-9, 7.257678017608507*^-9, 8.287229068253343*^-9, 1.0331281467790817*^-8, 1.4047823198455427*^-8, 2.0804039738495206*^-8, 3.3486562332694914*^-8, 5.840115683222555*^-8, 1.0977663991388838*^-7, 2.2013812783852648*^-7, 4.608116580904318*^-7, 9.62111695492201*^-7, 1.8539896523819027*^-6, 3.054018012885543*^-6, 4.292031388491192*^-6, 5.534404879091547*^-6, 7.0484290450277*^-6, 9.243053701827713*^-6, 0.00001270682855769032, 0.00001843193639419295, 0.000028256375672492014, 0.00004575955598059328, 0.00007817488418644536, 0.0001406223600145333, 0.00026575549026318373, 0.0005263563853828602, 0.0010896366677146513, 0.002350903869013111, 0.005269888479802045, 0.012233549726399718, 0.02930522891764897, 0.0721531838731448, 0.18171839697400127, 0.4650022759056303, 1.1952385347085532, 3.016601412869321, 7.1376542155232885, 14.643969010268318, 24.12254301421787, 31.84145466348398, 36.22975522546817, 38.269399701425854, 39.15260123683244, 39.53799276203387, 39.715121623273554, 39.80282521443399, 39.84971875273253, 39.87626538570144, 39.89145798978092, 39.89939015407964, 39.90186322915738, 39.89939015407964, 39.89145798978092, 39.87626538570144, 39.84971875273253, 39.80282521443399, 39.715121623273554, 39.53799276203387, 39.15260123683243, 38.26939970142584, 36.229755225468175, 31.841454663484, 24.122543014217875, 14.643969010268355, 7.137654215523292, 3.0166014128693286, 1.1952385347085541, 0.4650022759056265, 0.18171839697399955, 0.07215318387314422, 0.029305228917648803, 0.012233549726399619, 0.005269888479802047, 0.0023509038690131124, 0.0010896366677146517, 0.0005263563853828607}","{39.89939015407964, 39.89145798978092, 39.87626538570144, 39.84971875273252, 39.80282521443398, 39.715121623273554, 39.53799276203387, 39.15260123683243, 38.26939970142584, 36.22975522546816, 31.841454663483976, 24.122543014217865, 14.643969010268318, 7.137654215523286, 3.0166014128693197, 1.1952385347085546, 0.4650022759056258, 0.18171839697399975, 0.07215318387314444, 0.029305228917648824, 0.012233549726399662, 0.005269888479802032, 0.0023509038690131038, 0.0010896366677146478, 0.0005263563853828602, 0.0002657554902631836, 0.00014062236001453259, 0.00007817488418644495, 0.00004575955598059323, 0.00002825637567249199, 0.000018431936394192942, 0.000012706828557690311, 9.24305370182769*^-6, 7.048429045027668*^-6, 5.534404879091549*^-6, 4.292031388491199*^-6, 3.054018012885541*^-6, 1.853989652381901*^-6, 9.621116954921978*^-7, 4.608116580904307*^-7, 2.2013812783852547*^-7, 1.0977663991388805*^-7, 5.840115683222548*^-8, 3.348656233269487*^-8, 2.0804039738495186*^-8, 1.4047823198455359*^-8, 1.03312814677908*^-8, 8.287229068253333*^-9, 7.2576780176084976*^-9, 6.9433109637562315*^-9, 7.257678017608498*^-9, 8.287229068253333*^-9, 1.0331281467790802*^-8, 1.4047823198455382*^-8, 2.0804039738495222*^-8, 3.348656233269499*^-8, 5.840115683222549*^-8, 1.0977663991388843*^-7, 2.201381278385251*^-7, 4.608116580904299*^-7, 9.621116954921958*^-7, 1.8539896523818974*^-6, 3.0540180128855315*^-6, 4.2920313884912*^-6, 5.534404879091529*^-6, 7.048429045027697*^-6, 9.243053701827688*^-6, 0.000012706828557690363, 0.000018431936394192925, 0.00002825637567249187, 0.000045759555980593324, 0.00007817488418644506, 0.00014062236001453215, 0.00026575549026318406, 0.0005263563853828583, 0.0010896366677146413, 0.0023509038690131016, 0.005269888479802, 0.012233549726399702, 0.02930522891764881, 0.07215318387314468, 0.1817183969740003, 0.4650022759056293, 1.1952385347085592, 3.0166014128693135, 7.137654215523263, 14.64396901026831, 24.122543014217825, 31.841454663483972, 36.22975522546815, 38.26939970142585, 39.15260123683243, 39.53799276203387, 39.71512162327356, 39.80282521443398, 39.84971875273253, 39.87626538570144, 39.89145798978092, 39.89939015407964, 39.90186322915737}","{7.257678017608507*^-9, 8.287229068253344*^-9, 1.0331281467790815*^-8, 1.4047823198455405*^-8, 2.080403973849525*^-8, 3.3486562332694974*^-8, 5.840115683222547*^-8, 1.0977663991388843*^-7, 2.2013812783852616*^-7, 4.6081165809043134*^-7, 9.621116954921988*^-7, 1.8539896523819027*^-6, 3.054018012885543*^-6, 4.292031388491193*^-6, 5.534404879091546*^-6, 7.048429045027711*^-6, 9.243053701827733*^-6, 0.000012706828557690357, 0.000018431936394192953, 0.00002825637567249201, 0.000045759555980593284, 0.00007817488418644501, 0.0001406223600145327, 0.00026575549026318373, 0.0005263563853828606, 0.001089636667714651, 0.0023509038690131116, 0.005269888479802045, 0.01223354972639972, 0.029305228917648845, 0.0721531838731445, 0.1817183969740002, 0.46500227590562704, 1.1952385347085586, 3.016601412869336, 7.137654215523336, 14.643969010268322, 24.122543014217875, 31.84145466348398, 36.22975522546817, 38.26939970142585, 39.15260123683243, 39.53799276203387, 39.71512162327355, 39.80282521443399, 39.84971875273253, 39.87626538570144, 39.89145798978092, 39.89939015407964, 39.90186322915738, 39.89939015407964, 39.89145798978092, 39.87626538570144, 39.84971875273252, 39.80282521443399, 39.71512162327355, 39.53799276203387, 39.152601236832425, 38.26939970142585, 36.22975522546817, 31.841454663483972, 24.122543014217868, 14.643969010268316, 7.137654215523287, 3.01660141286932, 1.1952385347085528, 0.465002275905625, 0.18171839697399936, 0.072153183873144, 0.029305228917648668, 0.012233549726399605, 0.005269888479802042, 0.0023509038690131103, 0.0010896366677146507, 0.0005263563853828601, 0.0002657554902631836, 0.00014062236001453259, 0.00007817488418644497, 0.000045759555980593236, 0.00002825637567249199, 0.00001843193639419293, 0.000012706828557690336, 9.243053701827708*^-6, 7.048429045027681*^-6, 5.534404879091544*^-6, 4.292031388491194*^-6, 3.054018012885542*^-6, 1.8539896523819063*^-6, 9.621116954921988*^-7, 4.6081165809043203*^-7, 2.201381278385258*^-7, 1.0977663991388842*^-7, 5.8401156832225274*^-8, 3.348656233269486*^-8, 2.080403973849521*^-8, 1.4047823198455355*^-8, 1.0331281467790813*^-8, 8.287229068253344*^-9, 7.257678017608507*^-9, 6.943310963756241*^-9}"
0.128,"{0.02674151836242148, 0.045626888611447, 0.07991574250381527, 0.14331928770306643, 0.2623791038223389, 0.4885068970848482, 0.920242620241793, 1.740655416319107, 3.2663963354798815, 5.965865241521154, 10.313862800087588, 16.331253910080587, 23.106727903864503, 29.1731475730134, 33.59667430703386, 36.373934077473535, 37.966609545301395, 38.839691711178496, 39.310986694353026, 39.56595020578836, 39.705346306982825, 39.782225142844645, 39.82409547657314, 39.844921453313944, 39.85122868097849, 39.844921453313944, 39.82409547657314, 39.782225142844645, 39.705346306982825, 39.56595020578836, 39.310986694353026, 38.839691711178496, 37.96660954530139, 36.37393407747353, 33.59667430703384, 29.173147573013363, 23.106727903864503, 16.33125391008059, 10.31386280008759, 5.965865241521155, 3.2663963354798793, 1.740655416319104, 0.920242620241794, 0.4885068970848479, 0.2623791038223387, 0.14331928770306612, 0.07991574250381517, 0.04562688861144692, 0.026741518362421484, 0.016125607177474233, 0.010025335960047602, 0.006437662000678636, 0.004276520965619858, 0.002942605565097527, 0.0020988716314541108, 0.0015517874415069974, 0.0011874829776644495, 0.0009367075481999085, 0.0007551408027399945, 0.0006124210823581839, 0.00048748016936370913, 0.0003696448639468352, 0.0002612556894593166, 0.0001723435420191574, 0.00010874950344863312, 0.00006781199816295721, 0.000042945237586611026, 0.00002813545624884153, 0.00001928363879237372, 0.000013918534872401176, 0.00001062154527806199, 8.590805242124794*^-6, 7.37569764003285*^-6, 6.728403417210233*^-6, 6.525149046815216*^-6, 6.728403417210233*^-6, 7.375697640032843*^-6, 8.590805242124796*^-6, 0.000010621545278062019, 0.000013918534872401212, 0.00001928363879237379, 0.00002813545624884163, 0.00004294523758661112, 0.0000678119981629574, 0.00010874950344863304, 0.00017234354201915735, 0.00026125568945931636, 0.00036964486394683505, 0.0004874801693637099, 0.0006124210823581832, 0.0007551408027399949, 0.0009367075481999082, 0.0011874829776644513, 0.0015517874415070004, 0.0020988716314541103, 0.002942605565097533, 0.00427652096561986, 0.006437662000678622, 0.010025335960047616, 0.01612560717747421}","{0.01002533596004762, 0.006437662000678619, 0.004276520965619861, 0.0029426055650975166, 0.002098871631454111, 0.0015517874415069929, 0.001187482977664453, 0.0009367075481999088, 0.0007551408027399961, 0.000612421082358183, 0.00048748016936371016, 0.00036964486394683494, 0.0002612556894593165, 0.00017234354201915733, 0.00010874950344863308, 0.00006781199816295724, 0.000042945237586611046, 0.00002813545624884156, 0.00001928363879237379, 0.00001391853487240121, 0.000010621545278062019, 8.590805242124794*^-6, 7.375697640032841*^-6, 6.7284034172102385*^-6, 6.525149046815221*^-6, 6.728403417210239*^-6, 7.375697640032855*^-6, 8.590805242124801*^-6, 0.000010621545278062036, 0.000013918534872401212, 0.000019283638792373776, 0.000028135456248841656, 0.00004294523758661112, 0.0000678119981629575, 0.00010874950344863322, 0.00017234354201915768, 0.0002612556894593168, 0.0003696448639468354, 0.0004874801693637093, 0.0006124210823581843, 0.0007551408027399948, 0.0009367075481999096, 0.0011874829776644495, 0.0015517874415069994, 0.002098871631454113, 0.002942605565097531, 0.004276520965619873, 0.006437662000678655, 0.010025335960047607, 0.01612560717747424, 0.026741518362421498, 0.04562688861144714, 0.07991574250381554, 0.14331928770306657, 0.26237910382233953, 0.4885068970848493, 0.9202426202417979, 1.7406554163191172, 3.266396335479881, 5.965865241521158, 10.313862800087593, 16.331253910080598, 23.106727903864506, 29.173147573013402, 33.59667430703386, 36.37393407747354, 37.966609545301395, 38.8396917111785, 39.310986694353026, 39.56595020578836, 39.705346306982825, 39.782225142844645, 39.82409547657314, 39.84492145331394, 39.85122868097849, 39.84492145331394, 39.82409547657314, 39.782225142844645, 39.705346306982825, 39.56595020578836, 39.310986694353026, 38.839691711178496, 37.96660954530138, 36.37393407747353, 33.596674307033865, 29.17314757301342, 23.106727903864506, 16.33125391008061, 10.313862800087591, 5.965865241521161, 3.2663963354798793, 1.7406554163191055, 0.9202426202417907, 0.4885068970848465, 0.2623791038223382, 0.14331928770306568, 0.07991574250381542, 0.04562688861144713, 0.02674151836242149, 0.01612560717747424}","{39.84492145331394, 39.82409547657315, 39.78222514284465, 39.70534630698283, 39.56595020578836, 39.310986694353026, 38.839691711178496, 37.966609545301395, 36.37393407747354, 33.59667430703386, 29.1731475730134, 23.1067279038645, 16.331253910080587, 10.313862800087588, 5.965865241521154, 3.2663963354798806, 1.740655416319105, 0.920242620241793, 0.4885068970848477, 0.26237910382233876, 0.1433192877030661, 0.07991574250381528, 0.045626888611447, 0.026741518362421442, 0.016125607177474233, 0.010025335960047605, 0.006437662000678635, 0.004276520965619858, 0.002942605565097526, 0.002098871631454113, 0.001551787441506999, 0.0011874829776644489, 0.0009367075481999069, 0.0007551408027399929, 0.000612421082358184, 0.00048748016936370957, 0.0003696448639468352, 0.00026125568945931663, 0.0001723435420191575, 0.00010874950344863319, 0.00006781199816295724, 0.000042945237586611046, 0.000028135456248841646, 0.00001928363879237378, 0.000013918534872401207, 0.000010621545278062017, 8.590805242124788*^-6, 7.375697640032839*^-6, 6.728403417210235*^-6, 6.525149046815218*^-6, 6.728403417210234*^-6, 7.375697640032847*^-6, 8.590805242124803*^-6, 0.000010621545278062024, 0.000013918534872401222, 0.000019283638792373803, 0.000028135456248841642, 0.00004294523758661115, 0.00006781199816295719, 0.00010874950344863308, 0.00017234354201915733, 0.00026125568945931636, 0.00036964486394683473, 0.00048748016936370984, 0.0006124210823581829, 0.0007551408027399949, 0.0009367075481999074, 0.0011874829776644508, 0.0015517874415069985, 0.002098871631454105, 0.002942605565097529, 0.004276520965619863, 0.0064376620006786215, 0.010025335960047612, 0.0161256071774742, 0.026741518362421335, 0.045626888611447036, 0.07991574250381503, 0.14331928770306637, 0.2623791038223384, 0.48850689708484857, 0.9202426202417937, 1.7406554163191148, 3.26639633547989, 5.965865241521149, 10.313862800087566, 16.331253910080584, 23.10672790386448, 29.173147573013395, 33.59667430703385, 36.37393407747354, 37.96660954530139, 38.839691711178496, 39.310986694353026, 39.56595020578836, 39.70534630698283, 39.78222514284465, 39.82409547657315, 39.84492145331394, 39.851228680978494}","{6.728403417210234*^-6, 7.375697640032842*^-6, 8.590805242124786*^-6, 0.000010621545278062022, 0.000013918534872401217, 0.000019283638792373783, 0.00002813545624884162, 0.0000429452375866111, 0.00006781199816295727, 0.00010874950344863312, 0.00017234354201915746, 0.0002612556894593166, 0.000369644863946835, 0.0004874801693637089, 0.0006124210823581838, 0.0007551408027399948, 0.0009367075481999098, 0.0011874829776644513, 0.0015517874415069983, 0.0020988716314541116, 0.002942605565097528, 0.004276520965619853, 0.0064376620006786275, 0.010025335960047602, 0.016125607177474226, 0.026741518362421477, 0.04562688861144712, 0.07991574250381547, 0.14331928770306643, 0.26237910382233864, 0.48850689708484774, 0.9202426202417937, 1.740655416319107, 3.266396335479888, 5.965865241521172, 10.313862800087623, 16.331253910080587, 23.1067279038645, 29.17314757301339, 33.59667430703386, 36.37393407747354, 37.96660954530139, 38.839691711178496, 39.310986694353026, 39.56595020578836, 39.70534630698283, 39.782225142844645, 39.82409547657315, 39.84492145331394, 39.851228680978494, 39.84492145331394, 39.82409547657315, 39.782225142844645, 39.70534630698283, 39.565950205788354, 39.310986694353026, 38.83969171117849, 37.96660954530138, 36.37393407747354, 33.59667430703386, 29.173147573013395, 23.106727903864495, 16.331253910080584, 10.313862800087584, 5.9658652415211515, 3.2663963354798766, 1.740655416319103, 0.92024262024179, 0.4885068970848456, 0.2623791038223374, 0.14331928770306537, 0.07991574250381543, 0.0456268886114471, 0.026741518362421463, 0.016125607177474223, 0.010025335960047597, 0.006437662000678632, 0.004276520965619855, 0.0029426055650975244, 0.002098871631454109, 0.0015517874415069961, 0.0011874829776644489, 0.0009367075481999079, 0.0007551408027399928, 0.0006124210823581837, 0.0004874801693637092, 0.00036964486394683505, 0.0002612556894593168, 0.00017234354201915743, 0.0001087495034486332, 0.00006781199816295721, 0.00004294523758661106, 0.000028135456248841537, 0.000019283638792373742, 0.00001391853487240121, 0.000010621545278062002, 8.590805242124786*^-6, 7.37569764003285*^-6, 6.728403417210234*^-6, 6.525149046815219*^-6}"
